id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/15/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2497633565,3,8,1,0,12,acpt3r9i7hburdteruzc31u96,1,31.6,8.9,2023-01-15T11:30:54.574Z,2023-01-15T11:30:54Z,3979288235,56,Back,,,,,,,,,,,,,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497650503,337,49,1,0,13,acpt3r9i7hburdteruzc31u96,1,45.5,4.7,2023-01-15T11:30:56.169Z,2023-01-15T12:06:09Z,,,,,,,,,,,,,,,,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497633611,4,1,1,0,17,acpt3r9i7hburdteruzc31u96,0,39.1,2,2023-01-15T11:30:59.622Z,2023-01-15T11:31:00Z,3979288493,213,0.0,3979288485,56,Back,3979288491,212,5.8,3979288489,141,2.0,3979288487,140,44.6,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497633607,9,61,1,0,17,7pm0maqtof5rdc3ksumasw55g,1,56.4,96.8,2023-01-15T11:30:59.817Z,2023-01-15T11:30:59Z,3979288471,56,Left,,,,,,,,,,,,,,,,,,,,,,97c2wpbq7cw51dh668feuju1h,A. Jelenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497633701,5,5,1,0,19,acpt3r9i7hburdteruzc31u96,1,43.8,-1.5,2023-01-15T11:31:01.502Z,2023-01-15T11:31:10Z,3979288947,56,Back,3979288949,347,,3979288957,233,10,,,,,,,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497633639,10,5,1,0,19,7pm0maqtof5rdc3ksumasw55g,0,56.2,101.5,2023-01-15T11:31:01.502Z,2023-01-15T11:39:43Z,3979288635,56,Left,3979288975,233,5,3979288637,347,,,,,,,,,,,,,,,,,97c2wpbq7cw51dh668feuju1h,A. Jelenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497633783,6,1,1,0,27,acpt3r9i7hburdteruzc31u96,1,46.1,0,2023-01-15T11:31:09.805Z,2023-01-15T11:31:17Z,3979289387,141,8.6,3979289391,212,12.6,3979289379,56,Right,3979289395,213,0.6,3979289383,140,56.0,3979289375,107,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497633799,7,1,1,0,35,acpt3r9i7hburdteruzc31u96,1,46.3,5.3,2023-01-15T11:31:17.629Z,2023-01-15T11:31:21Z,3979289487,56,Back,3979289489,140,30.1,3979289495,213,3.0,3979289491,141,7.7,3979289493,212,17.1,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497633827,8,1,1,0,38,acpt3r9i7hburdteruzc31u96,1,27.9,10.1,2023-01-15T11:31:20.917Z,2023-01-15T12:18:21Z,3979289625,141,34.9,3979289629,213,2.0,3979289627,212,18.7,3979289623,140,20.3,3979289621,56,Back,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497633923,9,1,1,0,41,acpt3r9i7hburdteruzc31u96,1,20.4,37.3,2023-01-15T11:31:23.612Z,2023-01-15T11:31:52Z,3979290175,56,Back,3979290183,213,1.2,3979290179,141,64.0,3979290177,140,26.4,3979290181,212,19.2,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497633947,10,1,1,0,50,acpt3r9i7hburdteruzc31u96,1,30.6,63,2023-01-15T11:31:32.957Z,2023-01-15T12:18:35Z,3979290331,212,17.2,3979290333,213,4.5,3979290327,140,27.4,3979290329,141,38.2,3979290325,56,Back,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497633985,11,1,1,0,55,acpt3r9i7hburdteruzc31u96,1,29.1,33.3,2023-01-15T11:31:38.172Z,2023-01-15T11:31:49Z,3979290505,140,31.1,3979290507,141,72.4,3979290509,212,26.7,3979290511,213,1.5,3979290503,56,Back,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497633991,12,1,1,1,1,acpt3r9i7hburdteruzc31u96,0,36.4,78.2,2023-01-15T11:31:43.774Z,2023-01-15T12:19:04Z,3979290523,155,,3979290533,213,6.2,3979290531,212,52.7,3979290527,140,86.2,3979290529,141,68.8,3979290525,56,Center,3979290535,1,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497633993,11,52,1,1,2,7pm0maqtof5rdc3ksumasw55g,1,11,33.9,2023-01-15T11:31:44.711Z,2023-01-15T11:31:44Z,,,,,,,,,,,,,,,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634075,12,1,1,1,4,7pm0maqtof5rdc3ksumasw55g,1,11.2,39.8,2023-01-15T11:31:46.775Z,2023-01-15T11:31:55Z,3979290941,212,22.8,3979290933,123,,3979290937,140,18.4,3979290939,141,71.5,3979290943,213,1.2,3979290935,56,Back,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634093,13,1,1,1,12,7pm0maqtof5rdc3ksumasw55g,1,19.9,70.8,2023-01-15T11:31:55.063Z,2023-01-15T11:31:56Z,3979291021,212,26.1,3979291019,141,32.4,3979291017,140,21.2,3979291015,56,Back,3979291023,213,4.8,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634097,14,1,1,1,14,7pm0maqtof5rdc3ksumasw55g,1,21.2,32.4,2023-01-15T11:31:56.311Z,2023-01-15T11:31:57Z,3979291047,140,31.3,3979291049,141,45.7,3979291045,56,Back,3979291051,212,13.9,3979291053,213,0.7,,,,,,,,,,bbryvdwzavouhzf5d31kysvvu,Giovana Maia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634135,15,1,1,1,15,7pm0maqtof5rdc3ksumasw55g,1,31.3,45.8,2023-01-15T11:31:57.494Z,2023-01-15T11:32:02Z,3979291291,141,77.8,3979291293,212,23.4,3979291295,213,1.9,3979291287,56,Back,3979291289,140,23.2,,,,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634145,16,1,1,1,20,7pm0maqtof5rdc3ksumasw55g,0,26.5,85.9,2023-01-15T11:32:02.647Z,2023-01-15T11:32:04Z,3979291371,212,40.2,3979291363,155,,3979291375,1,,3979291369,141,81.4,3979291367,140,64.7,3979291373,213,6.2,3979291365,56,Left,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634161,13,1,1,1,22,acpt3r9i7hburdteruzc31u96,1,37.2,7.7,2023-01-15T11:32:04.981Z,2023-01-15T11:32:07Z,3979291471,141,6.4,3979291475,213,6.2,3979291467,56,Right,3979291469,140,60.3,3979291473,212,24.3,3979291465,3,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634163,14,49,1,1,24,acpt3r9i7hburdteruzc31u96,1,58.8,6.1,2023-01-15T11:32:07.055Z,2023-01-15T11:32:07Z,,,,,,,,,,,,,,,,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634189,15,1,1,1,25,acpt3r9i7hburdteruzc31u96,0,57.2,6.2,2023-01-15T11:32:07.886Z,2023-01-15T11:39:36Z,3979291645,212,3.7,3979291647,213,0.7,3979291641,140,59.9,3979291797,233,17,3979291801,286,,3979291795,236,,3979291639,56,Right,3979291643,141,9.8,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634213,17,74,1,1,25,7pm0maqtof5rdc3ksumasw55g,1,40.5,90.2,2023-01-15T11:32:07.887Z,2023-01-15T12:18:30Z,3979291759,285,,3979291757,56,Back,3979291807,233,15,,,,,,,,,,,,,,,,bli75mkfku2no79sep0n21v8q,N. Arcangeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634201,16,3,1,1,28,acpt3r9i7hburdteruzc31u96,0,66.8,5,2023-01-15T11:32:11.157Z,2023-01-15T11:32:51Z,3979293379,233,18,3979291685,56,Right,3979291687,286,,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634249,18,7,1,1,28,7pm0maqtof5rdc3ksumasw55g,1,33.2,95,2023-01-15T11:32:11.158Z,2023-01-15T12:18:13Z,3979292015,56,Back,3979293365,233,16,3979292017,285,,3979292013,167,,,,,,,,,,,,,,bli75mkfku2no79sep0n21v8q,N. Arcangeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634221,17,5,1,1,29,acpt3r9i7hburdteruzc31u96,1,64.9,-1.1,2023-01-15T11:32:11.439Z,2023-01-15T11:39:43Z,3979304961,233,19,3979291825,56,Right,3979291827,347,,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634251,19,5,1,1,29,7pm0maqtof5rdc3ksumasw55g,0,35.1,101.1,2023-01-15T11:32:11.439Z,2023-01-15T11:37:00Z,3979292019,56,Back,3979304969,233,17,3979292021,347,,,,,,,,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634263,18,1,1,1,35,acpt3r9i7hburdteruzc31u96,1,56.3,0,2023-01-15T11:32:17.886Z,2023-01-15T11:32:21Z,3979292093,212,8.0,3979292085,107,,3979292091,141,8.5,3979292095,213,2.0,3979292089,140,52.9,3979292087,56,Right,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634269,19,1,1,1,39,acpt3r9i7hburdteruzc31u96,1,56.1,9.1,2023-01-15T11:32:21.349Z,2023-01-15T11:32:22Z,3979292139,213,4.1,3979292137,212,4.0,3979292131,56,Right,3979292135,141,4.3,3979292133,140,53.9,,,,,,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634291,20,1,1,1,39,acpt3r9i7hburdteruzc31u96,1,53.4,3.7,2023-01-15T11:32:22.172Z,2023-01-15T11:32:26Z,3979292315,56,Back,3979292323,213,2.7,3979292317,140,39.0,3979292319,141,15.6,3979292321,212,17.1,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634311,21,1,1,1,43,acpt3r9i7hburdteruzc31u96,1,37,27.3,2023-01-15T11:32:26.061Z,2023-01-15T11:32:29Z,3979292455,141,44.9,3979292447,56,Back,3979292459,213,2.4,3979292457,212,17.2,3979292451,140,25.3,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634341,22,1,1,1,47,acpt3r9i7hburdteruzc31u96,1,25.5,46.9,2023-01-15T11:32:29.388Z,2023-01-15T11:32:35Z,3979292701,212,12.0,3979292703,213,1.1,3979292695,56,Back,3979292699,141,62.3,3979292697,140,31.1,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634369,23,1,1,1,53,acpt3r9i7hburdteruzc31u96,1,31.3,58.7,2023-01-15T11:32:36.045Z,2023-01-15T11:32:38Z,3979292855,141,17.9,3979292859,213,4.9,3979292857,212,28.4,3979292851,56,Back,3979292853,140,37.2,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634375,24,1,1,1,56,acpt3r9i7hburdteruzc31u96,0,37.8,13.8,2023-01-15T11:32:38.661Z,2023-01-15T11:32:39Z,3979292897,212,9.3,3979292899,213,6.1,3979292891,56,Back,3979292893,140,46.5,3979292895,141,11.1,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634389,20,49,1,1,59,7pm0maqtof5rdc3ksumasw55g,1,55.7,86.9,2023-01-15T11:32:41.671Z,2023-01-15T11:32:41Z,,,,,,,,,,,,,,,,,,,,,,,,,bli75mkfku2no79sep0n21v8q,N. Arcangeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634403,21,1,1,1,59,7pm0maqtof5rdc3ksumasw55g,1,55.7,86.9,2023-01-15T11:32:41.766Z,2023-01-15T11:32:43Z,3979293069,141,83.0,3979293067,140,49.1,3979293073,213,3.5,3979293071,212,7.4,3979293065,56,Back,,,,,,,,,,bli75mkfku2no79sep0n21v8q,N. Arcangeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634415,22,1,1,2,1,7pm0maqtof5rdc3ksumasw55g,0,55.1,79.1,2023-01-15T11:32:43.815Z,2023-01-15T11:52:43Z,3979293149,141,85.3,3979293147,140,69.1,3979293151,212,15.3,3979293153,213,0.3,3979293145,56,Left,,,,,,,,,,bbryvdwzavouhzf5d31kysvvu,Giovana Maia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634421,25,49,1,2,3,acpt3r9i7hburdteruzc31u96,1,20,8.5,2023-01-15T11:32:45.925Z,2023-01-15T11:52:41Z,,,,,,,,,,,,,,,,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634461,26,1,1,2,4,acpt3r9i7hburdteruzc31u96,1,18.4,6.4,2023-01-15T11:32:46.621Z,2023-01-15T11:32:52Z,3979293435,140,2.6,3979293437,141,35.2,3979293439,212,25.7,3979293441,213,2.3,3979293433,56,Back,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634507,27,1,1,2,9,acpt3r9i7hburdteruzc31u96,1,7.6,40.1,2023-01-15T11:32:52.100Z,2023-01-15T11:32:56Z,3979293665,140,22.4,3979293669,212,15.9,3979293667,141,45.1,3979293671,213,0.2,3979293663,56,Back,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634561,28,1,1,2,14,acpt3r9i7hburdteruzc31u96,1,28.3,53.7,2023-01-15T11:32:56.382Z,2023-01-15T11:33:00Z,3979293961,141,91.2,3979293957,56,Back,3979293959,140,35.8,3979293965,213,1.3,3979293963,212,26.7,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634593,29,1,1,2,18,acpt3r9i7hburdteruzc31u96,1,38.5,93.5,2023-01-15T11:33:00.533Z,2023-01-15T11:33:03Z,3979294101,212,23.5,3979294103,213,4.2,3979294095,56,Back,3979294099,141,64.2,3979294097,140,26.7,,,,,,,,,,8kp0hm0mftts0lx42esqbxt5h,S. Thrige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634639,30,1,1,2,20,acpt3r9i7hburdteruzc31u96,1,27.4,62.7,2023-01-15T11:33:02.901Z,2023-01-15T11:33:07Z,3979294257,141,30.6,3979294263,213,4.9,3979294261,212,22.3,3979294253,56,Back,3979294255,140,31.7,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634657,31,1,1,2,25,acpt3r9i7hburdteruzc31u96,1,36.5,25.9,2023-01-15T11:33:07.380Z,2023-01-15T11:33:09Z,3979294355,212,16.1,3979294349,56,Back,3979294357,213,5.1,3979294353,141,4.0,3979294351,140,42.3,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634685,32,1,1,2,27,acpt3r9i7hburdteruzc31u96,1,42.9,4.4,2023-01-15T11:33:09.476Z,2023-01-15T11:33:12Z,3979294487,141,10.6,3979294489,212,5.7,3979294485,140,39.3,3979294483,56,Back,3979294491,213,2.3,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634763,33,1,1,2,30,acpt3r9i7hburdteruzc31u96,1,41.7,5.5,2023-01-15T11:33:12.764Z,2023-01-15T11:33:20Z,3979294883,140,56.8,3979294885,141,2.5,3979294889,213,6.2,3979294887,212,16.0,3979294881,56,Right,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634775,34,1,1,2,38,acpt3r9i7hburdteruzc31u96,0,59,2.9,2023-01-15T11:33:20.773Z,2023-01-15T11:33:22Z,3979294941,213,0.0,3979294933,56,Right,3979294935,140,95.8,3979294943,1,,3979294939,212,38.6,3979294937,141,4.0,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634769,23,8,1,2,39,7pm0maqtof5rdc3ksumasw55g,1,1.2,93.5,2023-01-15T11:33:21.526Z,2023-01-15T11:33:21Z,3979294917,56,Back,,,,,,,,,,,,,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634793,24,49,1,2,41,7pm0maqtof5rdc3ksumasw55g,1,2.9,98.4,2023-01-15T11:33:23.222Z,2023-01-15T11:33:23Z,,,,,,,,,,,,,,,,,,,,,,,,,97c2wpbq7cw51dh668feuju1h,A. Jelenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497634799,35,61,1,2,41,acpt3r9i7hburdteruzc31u96,1,95.6,3.8,2023-01-15T11:33:23.932Z,2023-01-15T11:33:24Z,3979295043,56,Right,,,,,,,,,,,,,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
