id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,keyPass,qualifier/9/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/11/value,qualifier/12/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2546021727,17,1,1,1,22,6tuibxq39fdryu8ou06wcm0q3,1,31.7,1.3,2023-05-08T18:46:29.257Z,2023-05-09T01:24:00Z,4263260241,140,30.6,4263260239,56,Back,4263260247,212,37.1,4263808831,178,,4263260235,5,,4263260243,141,55.8,4263260251,213,1.6,4263260237,152,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,4263260255,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546021787,18,1,1,1,26,6tuibxq39fdryu8ou06wcm0q3,1,30.6,55.8,2023-05-08T18:46:32.580Z,2023-05-09T01:24:07Z,4263260589,213,1.2,4263260581,140,41.3,4263260579,56,Back,4263260583,141,98.1,4263808917,178,,4263260585,212,30.9,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546021833,19,1,1,1,29,6tuibxq39fdryu8ou06wcm0q3,1,42.9,97.8,2023-05-08T18:46:35.553Z,2023-05-09T01:24:11Z,4263260853,212,14.2,4263260847,56,Left,4263260849,140,56.4,4263260851,141,99.0,4263260855,213,0.1,4263808943,178,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546021919,20,1,1,1,33,6tuibxq39fdryu8ou06wcm0q3,1,35.5,94.5,2023-05-08T18:46:40.031Z,2023-05-09T01:24:13Z,4263261371,141,55.4,4263808973,178,,4263261375,213,4.1,4263261379,1,,4263261373,212,32.4,4263261369,140,17.9,4263261367,56,Back,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546021927,21,1,1,1,38,6tuibxq39fdryu8ou06wcm0q3,1,17.7,45.2,2023-05-08T18:46:44.924Z,2023-05-09T01:24:16Z,4263809001,178,,4263261433,140,24.5,4263261439,213,5.7,4263261437,212,8.8,4263261435,141,37.6,4263261431,56,Back,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022025,22,1,1,1,42,6tuibxq39fdryu8ou06wcm0q3,1,27.6,32.9,2023-05-08T18:46:48.551Z,2023-05-09T01:24:18Z,4263262041,212,18.6,4263262035,56,Back,4263262039,141,5.6,4263262037,140,28.2,4263809035,178,,4263262043,213,4.7,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022077,23,1,1,1,46,6tuibxq39fdryu8ou06wcm0q3,1,28.4,16.1,2023-05-08T18:46:53.381Z,2023-05-09T01:24:20Z,4263262413,141,46.6,4263262417,213,2.3,4263809055,178,,4263262409,56,Back,4263262411,140,9.3,4263262415,212,28.9,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022105,24,1,1,1,52,6tuibxq39fdryu8ou06wcm0q3,1,13.7,52.4,2023-05-08T18:46:59.194Z,2023-05-09T01:24:23Z,4263809093,178,,4263262591,141,64.1,4263262595,213,0.9,4263262593,212,9.9,4263262587,56,Back,4263262589,140,19.3,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022141,25,1,1,1,55,6tuibxq39fdryu8ou06wcm0q3,1,19.9,64.1,2023-05-08T18:47:01.812Z,2023-05-09T01:24:26Z,4263262769,56,Back,4263809135,178,,4263262773,141,37.1,4263262777,213,4.8,4263262775,212,18.5,4263262771,140,22.2,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022159,26,1,1,1,58,6tuibxq39fdryu8ou06wcm0q3,1,24.4,34.6,2023-05-08T18:47:05.176Z,2023-05-09T01:24:28Z,4263262933,212,22.8,4263809161,178,,4263262931,141,68.1,4263262929,140,25.9,4263262927,56,Back,4263262935,213,1.5,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022183,27,1,1,2,1,6tuibxq39fdryu8ou06wcm0q3,1,27.8,71.1,2023-05-08T18:47:08.326Z,2023-05-09T01:24:30Z,4263263083,140,46.7,4263263089,213,0.8,4263263087,212,27.5,4263809197,178,,4263263081,56,Back,4263263085,141,99.0,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022205,28,1,1,2,4,6tuibxq39fdryu8ou06wcm0q3,1,47.8,98.7,2023-05-08T18:47:11.196Z,2023-05-09T01:24:33Z,4263263201,213,5.9,4263809231,178,,4263263197,141,93.6,4263263199,212,9.9,4263263193,56,Left,4263263195,140,56.6,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022217,29,1,1,2,5,6tuibxq39fdryu8ou06wcm0q3,1,56.7,90.7,2023-05-08T18:47:12.036Z,2023-05-09T01:24:39Z,4263809317,178,,4263263229,212,4.8,4263263227,141,97.3,4263263223,56,Left,4263263231,213,1.2,4263263225,140,58.3,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022245,30,2,1,2,6,6tuibxq39fdryu8ou06wcm0q3,1,60.7,98.1,2023-05-08T18:47:13.527Z,2023-05-09T01:24:45Z,4263809395,178,,4263265017,7,3sehm4zmy7141wm4ecfqqoxd5,4263263415,141,99.0,4263263411,56,Left,4263263413,140,70.4,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022345,14,55,1,2,6,ej5er0oyngdw138yuumwqbyqt,1,31,3.5,2023-05-08T18:47:13.528Z,2023-05-09T01:24:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546126137,830,43,1,2,8,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-05-08T18:47:14.651Z,2023-05-09T01:47:17Z,4263829627,399,250199,4263829753,144,83,,,,,,,,,,,,,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022251,13,43,1,2,9,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-05-08T18:47:15.873Z,2023-05-08T18:48:18Z,4263267715,144,45,4263263453,285,0,4263263451,56,Back,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022259,31,43,1,2,9,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-05-08T18:47:15.873Z,2023-05-08T18:47:35Z,4263264801,144,3,4263263513,233,13,4263263511,286,0,4263263509,56,Left,,,,,,,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022487,15,1,1,2,24,ej5er0oyngdw138yuumwqbyqt,1,33.9,5.4,2023-05-08T18:47:31.448Z,2023-05-09T01:24:54Z,4263264709,241,,4263264707,5,,4263264711,56,Back,4263264715,141,28.3,4263620109,189,,4263264719,213,1.6,4263264717,212,15.6,4263264713,140,34.2,1po7tmdv73zfjentt0p20wdlh,S. Posch,4263809527,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022545,16,1,1,2,26,ej5er0oyngdw138yuumwqbyqt,1,35.9,32.8,2023-05-08T18:47:32.560Z,2023-05-09T01:25:02Z,4263265073,213,3.4,4263620217,189,,4263265067,140,23.9,4263265069,141,27.4,4263809635,178,,4263265071,212,13.1,4263265065,56,Back,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022565,17,1,1,2,30,ej5er0oyngdw138yuumwqbyqt,0,24.7,26.3,2023-05-08T18:47:37.297Z,2023-05-09T01:25:04Z,4263265223,1,,4263809669,178,,4263265189,140,66.3,4263265183,56,Center,4263265201,212,54.7,4263265205,213,0.6,4263265175,155,,4263265197,141,74.6,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022575,32,1,1,2,33,6tuibxq39fdryu8ou06wcm0q3,0,30.3,22.5,2023-05-08T18:47:39.793Z,2023-05-09T01:25:08Z,4263265287,140,36.9,4263265289,141,22.9,4263265283,3,,4263265293,213,0.0,4263809751,178,,4263265291,212,6.9,4263265285,56,Back,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022601,18,1,1,2,35,ej5er0oyngdw138yuumwqbyqt,1,65,85.9,2023-05-08T18:47:42.377Z,2023-05-09T01:25:16Z,4263265445,212,5.7,4263265441,140,69.4,4263809897,178,,4263265443,141,90.9,4263265447,213,0.6,4263265439,56,Left,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022629,19,1,1,2,36,ej5er0oyngdw138yuumwqbyqt,1,66.5,91.3,2023-05-08T18:47:43.403Z,2023-05-09T01:25:18Z,4263265605,213,3.0,4263265599,141,94.4,4263809917,178,,4263265597,140,56.1,4263265595,56,Left,4263265603,212,11.1,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546022647,20,1,1,2,39,ej5er0oyngdw138yuumwqbyqt,1,53.3,96,2023-05-08T18:47:45.697Z,2023-05-09T01:25:21Z,4263265703,212,16.6,4263809963,178,,4263265701,141,84.8,4263265705,213,3.6,4263265697,56,Back,4263265699,140,39.2,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
