id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/10/value,qualifier/12/value,qualifier/13/value,keyPass,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2476189341,9,1,1,0,24,p2dsrpus5eckpz2h16svaour,1,38.2,18,2022-10-23T12:31:04.483Z,2022-10-23T12:31:07Z,3866215493,141,12.9,3866215495,212,18.5,3866215497,213,6.1,3866215491,140,55.5,3866215489,56,Right,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189345,10,61,1,0,27,p2dsrpus5eckpz2h16svaour,0,57.2,21.5,2022-10-23T12:31:07.565Z,2022-10-23T12:31:07Z,3866215517,56,Center,,,,,,,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189383,3,8,1,0,28,agjf3593kdfob1fl43rlt2b6c,1,38.7,94.1,2022-10-23T12:31:08.734Z,2022-10-23T12:53:15Z,3866215687,56,Back,,,,,,,,,,,,,,,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189481,4,5,1,0,29,agjf3593kdfob1fl43rlt2b6c,0,38.6,101.5,2022-10-23T12:31:09.292Z,2022-10-23T12:49:57Z,3866216321,233,11,3866216191,56,Back,3866216193,347,,,,,,,,,,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189491,11,5,1,0,29,p2dsrpus5eckpz2h16svaour,1,61.4,-1.5,2022-10-23T12:31:09.292Z,2022-10-23T12:31:15Z,3866216247,56,Right,3866216289,233,4,3866216249,347,,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189519,12,1,1,0,34,p2dsrpus5eckpz2h16svaour,0,60.7,0,2022-10-23T12:31:15.140Z,2022-10-23T12:31:16Z,3866216389,212,11.7,3866216387,141,9.7,3866216391,213,0.7,3866216385,140,69.2,3866216383,56,Right,3866216379,107,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189637,14,43,1,0,37,p2dsrpus5eckpz2h16svaour,1,0,0,2022-10-23T12:31:18.087Z,2022-10-23T12:31:36Z,3866218135,144,61,3866217025,56,Right,,,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189625,13,43,1,0,38,p2dsrpus5eckpz2h16svaour,1,0,0,2022-10-23T12:31:18.787Z,2022-10-23T12:31:35Z,3866216985,56,Right,3866217995,144,5,3866216987,347,0,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189823,5,4,1,0,52,agjf3593kdfob1fl43rlt2b6c,1,26.2,93.2,2022-10-23T12:31:32.870Z,2022-10-23T14:30:27Z,3866217931,13,,3866217943,285,,3866217941,265,,3866217933,56,Back,3866217937,152,,3866217975,233,15,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189793,15,4,1,0,52,p2dsrpus5eckpz2h16svaour,0,73.8,6.8,2022-10-23T12:31:32.871Z,2022-10-23T12:31:35Z,3866217793,286,,3866218001,233,5,3866217787,56,Right,3866217789,152,,3866217785,13,,3866217791,265,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189875,6,1,1,0,56,agjf3593kdfob1fl43rlt2b6c,0,21.1,95.9,2022-10-23T12:31:37.235Z,2022-10-23T12:31:39Z,3866218259,5,,3866218271,212,49.0,3866218261,157,,3866218269,141,87.2,3866218273,213,6.2,3866218267,140,67.4,3866218275,1,,3866218263,152,,s7husj5h842pazt5crezfbe2,M. Giordano,3866218265,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189905,16,8,1,0,59,p2dsrpus5eckpz2h16svaour,1,31.3,11.6,2022-10-23T12:31:39.539Z,2022-10-23T12:31:40Z,3866218395,56,Back,,,,,,,,,,,,,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189955,7,1,1,1,1,agjf3593kdfob1fl43rlt2b6c,1,46.7,78.6,2022-10-23T12:31:42.067Z,2022-10-23T12:31:44Z,3866218693,1,,3866218689,212,33.6,3866218687,141,29.2,3866218691,213,4.7,3866218683,56,Back,3866218685,140,46.1,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190015,8,1,1,1,3,agjf3593kdfob1fl43rlt2b6c,0,46.4,29,2022-10-23T12:31:43.955Z,2022-10-23T12:31:47Z,3866218921,141,19.9,3866218923,212,32.4,3866218925,213,6.1,3866218917,56,Right,3866218927,1,,3866218919,140,76.7,,,,,,,horxq0sb7c6929i7mc6ctuqd,S. Tarenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190017,17,49,1,1,6,p2dsrpus5eckpz2h16svaour,1,17,81.1,2022-10-23T12:31:47.188Z,2022-10-23T12:31:47Z,,,,,,,,,,,,,,,,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190063,18,1,1,1,7,p2dsrpus5eckpz2h16svaour,1,20.5,82.1,2022-10-23T12:31:47.963Z,2022-10-23T12:31:50Z,3866219151,212,20.7,3866219145,56,Back,3866219155,213,3.8,3866219147,140,5.4,3866219149,141,62.6,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190161,19,1,1,1,9,p2dsrpus5eckpz2h16svaour,1,7.6,71.7,2022-10-23T12:31:50.179Z,2022-10-23T12:31:55Z,3866219655,141,72.7,3866219653,140,22.6,3866219651,56,Back,3866219657,212,15.8,3866219659,213,0.0,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190209,20,1,1,1,15,p2dsrpus5eckpz2h16svaour,1,17.5,80.3,2022-10-23T12:31:55.539Z,2022-10-23T12:31:58Z,3866219911,140,16.5,3866219915,212,5.0,3866219913,141,87.5,3866219907,56,Back,3866219917,213,1.8,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190235,21,1,1,1,18,p2dsrpus5eckpz2h16svaour,1,13.1,92.4,2022-10-23T12:31:58.436Z,2022-10-23T12:32:00Z,3866220011,56,Back,3866220013,140,11.8,3866220015,141,81.5,3866220019,213,4.5,3866220017,212,7.5,,,,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190369,22,1,1,1,19,p2dsrpus5eckpz2h16svaour,0,12.1,82.6,2022-10-23T12:32:00.084Z,2022-10-23T13:24:06Z,3866220777,140,44.1,3866220779,141,79.1,3866220781,212,33.7,3866220775,56,Back,3866220773,157,,3866220783,213,6.2,3866220785,1,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190285,9,8,1,1,22,agjf3593kdfob1fl43rlt2b6c,1,40.6,25.4,2022-10-23T12:32:03.092Z,2022-10-23T12:32:03Z,3866220317,56,Back,,,,,,,,,,,,,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190375,10,61,1,1,25,agjf3593kdfob1fl43rlt2b6c,0,64.9,7.9,2022-10-23T12:32:05.475Z,2022-10-23T13:23:51Z,3866220797,56,Right,,,,,,,,,,,,,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190403,11,5,1,1,26,agjf3593kdfob1fl43rlt2b6c,0,66.4,-0.8,2022-10-23T12:32:07.212Z,2022-10-23T12:49:57Z,3866220955,347,,3866220953,56,Right,3866221465,233,23,,,,,,,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190485,23,5,1,1,26,p2dsrpus5eckpz2h16svaour,1,33.6,100.8,2022-10-23T12:32:07.212Z,2022-10-23T12:32:14Z,3866221455,233,11,3866221369,56,Back,3866221371,347,,,,,,,,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190711,24,1,1,1,37,p2dsrpus5eckpz2h16svaour,1,36.2,100,2022-10-23T12:32:17.684Z,2022-10-23T12:32:27Z,3866222551,56,Left,3866222557,212,28.1,3866222559,213,5.9,3866222549,107,,3866222553,140,61.0,3866222555,141,85.3,3866222561,1,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190727,25,1,1,1,43,p2dsrpus5eckpz2h16svaour,0,67.2,96.5,2022-10-23T12:32:23.339Z,2022-10-23T13:24:13Z,3866222649,141,100.0,3866222647,140,70.2,3866222651,212,4.4,3866222653,213,0.8,3866222645,56,Left,,,,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190679,12,5,1,1,44,agjf3593kdfob1fl43rlt2b6c,1,32.9,-1.4,2022-10-23T12:32:25.140Z,2022-10-23T12:32:28Z,3866222387,56,Back,3866222737,233,26,3866222389,347,,,,,,,,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190733,26,5,1,1,44,p2dsrpus5eckpz2h16svaour,0,67.1,101.4,2022-10-23T12:32:25.140Z,2022-10-23T12:49:58Z,3866222671,347,,3866222669,56,Left,3866222767,233,12,,,,,,,,,,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190865,13,1,1,1,52,agjf3593kdfob1fl43rlt2b6c,0,36,0,2022-10-23T12:32:33.028Z,2022-10-23T12:32:36Z,3866223411,141,10.6,3866223413,212,36.8,3866223405,107,,3866223415,213,0.2,3866223409,140,70.1,3866223417,1,,3866223407,56,Right,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190889,27,1,1,1,55,p2dsrpus5eckpz2h16svaour,1,34.3,89,2022-10-23T12:32:35.811Z,2022-10-23T12:32:37Z,3866223551,141,78.2,3866223549,140,35.7,3866223547,56,Back,3866223545,3,,3866223555,213,4.9,3866223553,212,7.5,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190895,28,49,1,1,56,p2dsrpus5eckpz2h16svaour,1,37.2,80.3,2022-10-23T12:32:37.108Z,2022-10-23T12:32:37Z,,,,,,,,,,,,,,,,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190911,29,1,1,1,57,p2dsrpus5eckpz2h16svaour,1,37.2,80.3,2022-10-23T12:32:37.307Z,2022-10-23T12:32:39Z,3866223699,56,Back,3866223707,213,0.7,3866223701,140,42.0,3866223705,212,6.8,3866223703,141,87.1,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190957,30,1,1,1,58,p2dsrpus5eckpz2h16svaour,1,42.2,86.6,2022-10-23T12:32:39.211Z,2022-10-23T12:32:41Z,3866223917,56,Center,3866223919,140,64.0,3866223921,141,66.7,3866223925,213,5.7,3866223923,212,26.6,,,,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190965,31,61,1,2,1,p2dsrpus5eckpz2h16svaour,0,63.4,66.9,2022-10-23T12:32:41.539Z,2022-10-23T12:32:41Z,3866223949,56,Center,,,,,,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191003,14,1,1,2,2,agjf3593kdfob1fl43rlt2b6c,1,22,15.7,2022-10-23T12:32:42.388Z,2022-10-23T12:32:45Z,3866224129,213,0.3,3866224127,212,15.6,3866224121,56,Back,3866224125,141,22.4,3866224123,140,36.2,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191013,15,49,1,2,4,agjf3593kdfob1fl43rlt2b6c,1,36.2,22.4,2022-10-23T12:32:44.964Z,2022-10-23T12:32:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191033,16,1,1,2,4,agjf3593kdfob1fl43rlt2b6c,1,36.2,22.4,2022-10-23T12:32:45.172Z,2022-10-23T12:32:46Z,3866224267,56,Back,3866224273,212,21.2,3866224275,213,1.4,3866224269,140,38.9,3866224271,141,53.3,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191097,17,1,1,2,5,agjf3593kdfob1fl43rlt2b6c,1,38.9,53.3,2022-10-23T12:32:46.195Z,2022-10-23T12:32:49Z,3866224649,56,Back,3866224657,213,2.1,3866224655,212,26.5,3866224653,141,87.2,3866224651,140,26.5,,,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191131,18,1,1,2,9,agjf3593kdfob1fl43rlt2b6c,1,26.3,87.8,2022-10-23T12:32:49.411Z,2022-10-23T12:32:51Z,3866224897,1,,3866224895,213,4.1,3866224893,212,33.9,3866224889,140,7.8,3866224891,141,46.9,3866224885,56,Back,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191183,19,1,1,2,11,agjf3593kdfob1fl43rlt2b6c,1,8.5,44.8,2022-10-23T12:32:51.554Z,2022-10-23T12:32:54Z,3866225165,141,22.4,3866225163,140,9.3,3866225161,56,Back,3866225167,212,15.3,3866225169,213,4.8,,,,,,,,,,ej5p7l0mua55bqhzjbybejwet,A. Tampieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191249,20,1,1,2,14,agjf3593kdfob1fl43rlt2b6c,1,9,22.6,2022-10-23T12:32:54.755Z,2022-10-23T12:32:58Z,3866225457,212,18.7,3866225459,213,0.8,3866225455,141,41.8,3866225453,140,21.8,3866225451,56,Back,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191317,21,1,1,2,18,agjf3593kdfob1fl43rlt2b6c,1,21.4,42.4,2022-10-23T12:32:58.339Z,2022-10-23T12:33:01Z,3866225805,213,3.1,3866225797,56,Back,3866225803,212,15.9,3866225801,141,43.9,3866225799,140,6.3,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191405,22,1,1,2,20,agjf3593kdfob1fl43rlt2b6c,1,6.2,44.8,2022-10-23T12:33:01.060Z,2022-10-23T12:33:06Z,3866226239,56,Back,3866226247,213,6.1,3866226243,141,41.0,3866226245,212,15.4,3866226241,140,20.7,,,,,,,,,,ej5p7l0mua55bqhzjbybejwet,A. Tampieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191481,23,1,1,2,26,agjf3593kdfob1fl43rlt2b6c,1,19.7,36.5,2022-10-23T12:33:06.403Z,2022-10-23T12:33:10Z,3866226643,196,,3866226653,213,1.1,3866226655,1,,3866226645,56,Back,3866226649,141,99.5,3866226647,140,40.9,3866226651,212,48.3,3866226641,155,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191573,24,1,1,2,30,agjf3593kdfob1fl43rlt2b6c,1,39.5,96.2,2022-10-23T12:33:10.499Z,2022-10-23T12:33:16Z,3866227067,56,Back,3866227073,212,12.8,3866227075,213,3.7,3866227069,140,28.9,3866227071,141,86.9,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191607,25,1,1,2,35,agjf3593kdfob1fl43rlt2b6c,0,41.1,96.5,2022-10-23T12:33:15.875Z,2022-10-23T12:33:18Z,3866227247,1,,3866227245,213,6.2,3866227243,212,43.7,3866227237,56,Left,3866227239,140,82.7,3866227235,157,,3866227241,141,94.1,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191601,32,49,1,2,37,p2dsrpus5eckpz2h16svaour,1,9.8,9.8,2022-10-23T12:33:17.587Z,2022-10-23T12:33:17Z,,,,,,,,,,,,,,,,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191697,33,1,1,2,41,p2dsrpus5eckpz2h16svaour,0,13.6,8.3,2022-10-23T12:33:21.739Z,2022-10-23T12:33:23Z,3866227677,213,5.3,3866227679,1,,3866227675,212,2.8,3866227667,157,,3866227673,141,4.9,3866227669,56,Back,3866227849,286,,3866227843,236,,72a3aetghls98os7onhc60vdh,A. Tortelli,3866227845,233,26,3866227671,140,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191717,26,74,1,2,41,agjf3593kdfob1fl43rlt2b6c,1,77.2,95.1,2022-10-23T12:33:21.740Z,2022-10-23T12:50:03Z,3866227881,233,33,3866227761,285,,3866227759,56,Left,,,,,,,,,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
