id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2475328185,6,1,1,0,16,acpt3r9i7hburdteruzc31u96,1,58.6,100,2022-10-22T12:32:01.060Z,2022-10-22T12:32:05Z,3861680615,1,,3861680609,141,83.8,3861680613,213,5.7,3861680611,212,23.1,3861680605,56,Left,3861680607,140,77.5,3861680603,107,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328243,7,1,1,0,20,acpt3r9i7hburdteruzc31u96,1,72.6,80.6,2022-10-22T12:32:05.132Z,2022-10-22T12:32:07Z,3861680921,212,14.0,3861680919,141,63.4,3861680923,213,4.1,3861680917,140,65.3,3861680915,56,Center,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328345,8,2,1,0,23,acpt3r9i7hburdteruzc31u96,1,64.8,53.4,2022-10-22T12:32:07.804Z,2022-10-22T12:46:36Z,3861681403,140,87.2,3861681399,7,dms6dx6taz2d9wxcgqfk87lk9,3861681401,56,Center,3861681405,141,28.8,,,,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328411,5,55,1,0,23,7w2y7s7q5r1h1flz9y4sj6xka,1,16.5,67.5,2022-10-22T12:32:07.805Z,2022-10-22T13:17:19Z,,,,,,,,,,,,,,,,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328811,6,1,1,0,53,7w2y7s7q5r1h1flz9y4sj6xka,0,15.4,67.5,2022-10-22T12:32:38.669Z,2022-10-22T12:32:42Z,3861683717,212,45.4,3861683713,140,56.7,3861683709,241,,3861683715,141,87.2,3861683707,157,,3861683705,5,,3861683721,1,,3861683719,213,0.3,66cgzmlvygqqgb8vrv380c4bt,R. Aprile,3861683711,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328827,9,1,1,0,57,acpt3r9i7hburdteruzc31u96,0,37.5,7,2022-10-22T12:32:42.644Z,2022-10-22T12:32:43Z,3861683791,140,59.4,3861683795,212,23.2,3861683787,3,,3861683789,56,Right,3861683793,141,11.6,3861683797,213,0.1,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328887,7,1,1,1,1,7w2y7s7q5r1h1flz9y4sj6xka,0,30.8,85.3,2022-10-22T12:32:46.420Z,2022-10-22T12:32:47Z,3861684069,155,,3861684079,213,6.2,3861684071,56,Left,3861684077,212,34.4,3861684073,140,63.5,3861684081,1,,3861684075,141,82.3,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328933,10,1,1,1,2,acpt3r9i7hburdteruzc31u96,0,26.8,21.9,2022-10-22T12:32:47.109Z,2022-10-22T13:19:08Z,3861684301,213,6.1,3861684293,56,Right,3861684297,141,11.4,3861684299,212,33.6,3861684291,3,,3861684295,140,58.1,3861684303,1,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329069,8,1,1,1,3,7w2y7s7q5r1h1flz9y4sj6xka,0,40.2,88.9,2022-10-22T12:32:48.108Z,2022-10-22T12:32:56Z,3861684947,56,Back,3861684951,141,89.0,3861684943,3,,3861684955,213,0.0,3861684953,212,8.9,3861684949,140,48.7,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328995,11,1,1,1,3,acpt3r9i7hburdteruzc31u96,1,58.1,11.4,2022-10-22T12:32:48.661Z,2022-10-22T12:32:50Z,3861684589,213,3.1,3861684581,56,Back,3861684575,3,,3861684585,141,12.2,3861684583,140,42.4,3861684587,212,16.5,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329033,12,1,1,1,5,acpt3r9i7hburdteruzc31u96,1,42.2,11.1,2022-10-22T12:32:50.593Z,2022-10-22T12:32:51Z,3861684763,140,54.1,3861684767,212,13.3,3861684769,213,5.9,3861684761,56,Right,3861684765,141,4.4,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329039,13,49,1,1,7,acpt3r9i7hburdteruzc31u96,1,54.7,4.3,2022-10-22T12:32:51.884Z,2022-10-22T12:32:52Z,,,,,,,,,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329075,14,1,1,1,8,acpt3r9i7hburdteruzc31u96,1,55.9,4,2022-10-22T12:32:52.893Z,2022-10-22T12:32:53Z,3861684993,212,7.3,3861684989,140,51.5,3861684995,213,2.3,3861684991,141,12.3,3861684987,56,Right,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329133,15,1,1,1,9,acpt3r9i7hburdteruzc31u96,1,51.5,12.3,2022-10-22T12:32:53.749Z,2022-10-22T12:32:57Z,3861685297,140,63.9,3861685301,212,15.5,3861685295,56,Center,3861685305,213,0.6,3861685299,141,24.7,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329193,16,1,1,1,12,acpt3r9i7hburdteruzc31u96,1,63.7,24.7,2022-10-22T12:32:57.445Z,2022-10-22T12:33:00Z,3861685567,56,Center,3861685571,141,21.6,3861685573,212,30.2,3861685577,213,6.2,3861685569,140,92.4,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329207,17,1,1,1,15,acpt3r9i7hburdteruzc31u96,0,93.2,21.2,2022-10-22T12:33:00.357Z,2022-10-22T12:33:04Z,3861685633,140,92.7,3861685879,236,,3861685637,212,1.0,3861685639,213,2.1,3861685629,155,,3861685885,286,,3861685635,141,22.4,3861685881,233,9,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,3861685631,56,Center,3861685627,2,,,,,,,,,,,,,,,,,,,,,,,,
2475329243,9,12,1,1,15,7w2y7s7q5r1h1flz9y4sj6xka,1,8.2,82,2022-10-22T12:33:00.457Z,2022-10-22T12:33:04Z,3861685839,185,,3861685905,233,17,3861685841,56,Back,,,,,,,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329325,10,6,1,1,16,7w2y7s7q5r1h1flz9y4sj6xka,0,5.8,80.5,2022-10-22T12:33:01.582Z,2022-10-22T13:17:08Z,3861686253,75,,3861686251,56,Back,3861878369,233,18,,,,,,,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329233,18,6,1,1,16,acpt3r9i7hburdteruzc31u96,1,94.2,19.5,2022-10-22T12:33:01.582Z,2022-10-22T13:17:08Z,3861685787,56,Right,3861878353,233,10,3861685789,75,,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329659,19,1,1,1,40,acpt3r9i7hburdteruzc31u96,0,99.5,0.5,2022-10-22T12:33:25.574Z,2022-10-22T12:33:29Z,3861688053,1,,3861688049,213,1.6,3861688041,141,49.6,3861688039,140,97.2,3861688031,6,,3861688089,233,11,3861688029,2,,3861688033,155,,dms6dx6taz2d9wxcgqfk87lk9,A. Soffia,3861688045,212,33.5,3861688037,56,Center,3861688035,224,,,,,,,,,,,,,,,,,,,,,
2475329665,11,11,1,1,44,7w2y7s7q5r1h1flz9y4sj6xka,1,1.7,53.1,2022-10-22T12:33:29.054Z,2022-10-22T12:33:30Z,3861688079,56,Back,3861688081,88,,3861688159,233,19,,,,,,,,,,,,,,,,66cgzmlvygqqgb8vrv380c4bt,R. Aprile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329857,12,1,1,1,53,7w2y7s7q5r1h1flz9y4sj6xka,1,5,51.5,2022-10-22T12:33:37.950Z,2022-10-22T12:33:41Z,3861689141,141,26.7,3861689139,140,21.1,3861689137,56,Back,3861689145,213,5.5,3861689135,123,,3861689143,212,23.9,,,,,,,66cgzmlvygqqgb8vrv380c4bt,R. Aprile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329899,13,1,1,1,56,7w2y7s7q5r1h1flz9y4sj6xka,1,23.1,27.9,2022-10-22T12:33:41.614Z,2022-10-22T12:33:43Z,3861689355,141,5.9,3861689357,212,16.2,3861689353,140,28.9,3861689359,213,5.1,3861689351,56,Back,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329931,14,1,1,1,58,7w2y7s7q5r1h1flz9y4sj6xka,1,29.5,6.5,2022-10-22T12:33:43.638Z,2022-10-22T12:33:45Z,3861689533,140,21.1,3861689537,212,12.6,3861689535,141,19.7,3861689539,213,2.3,3861689531,56,Back,,,,,,,,,,djh9uya9vanxsyfgpt1rc4yqx,M. Lundorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329969,15,1,1,2,0,7w2y7s7q5r1h1flz9y4sj6xka,1,26,19.7,2022-10-22T12:33:45.638Z,2022-10-22T12:33:48Z,3861689759,212,20.8,3861689763,213,2.5,3861689745,56,Back,3861689755,141,39.2,3861689749,140,10.7,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475330113,16,1,1,2,3,7w2y7s7q5r1h1flz9y4sj6xka,1,10.7,39.2,2022-10-22T12:33:48.270Z,2022-10-22T12:33:56Z,3861690475,141,63.7,3861690479,213,0.9,3861690471,56,Back,3861690477,212,20.6,3861690473,140,22.3,,,,,,,,,,66cgzmlvygqqgb8vrv380c4bt,R. Aprile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475330169,17,1,1,2,12,7w2y7s7q5r1h1flz9y4sj6xka,1,27,64.9,2022-10-22T12:33:56.847Z,2022-10-22T12:33:59Z,3861690789,212,22.1,3861690791,213,0.9,3861690783,56,Back,3861690787,141,91.1,3861690785,140,39.4,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475330291,18,1,1,2,14,7w2y7s7q5r1h1flz9y4sj6xka,1,40,91.4,2022-10-22T12:33:59.598Z,2022-10-22T12:34:06Z,3861691465,56,Left,3861691473,213,6.2,3861691463,155,,3861691467,140,80.5,3861691475,1,,3861691469,141,86.2,3861691471,212,42.7,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475330323,19,1,1,2,21,7w2y7s7q5r1h1flz9y4sj6xka,0,98.8,71.5,2022-10-22T12:34:06.502Z,2022-10-22T12:34:08Z,3861691625,212,3.1,3861691629,213,4.4,3861691621,140,97.8,3861691619,56,Center,3861691623,141,67.2,,,,,,,,,,40sizsfd9vaym7yvwpvohu415,A. Bonfantini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475330313,20,61,1,2,22,acpt3r9i7hburdteruzc31u96,1,2.8,29.5,2022-10-22T12:34:07.308Z,2022-10-22T12:34:07Z,3861691583,56,Back,,,,,,,,,,,,,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475330343,21,61,1,2,23,acpt3r9i7hburdteruzc31u96,1,2.8,29.7,2022-10-22T12:34:08.183Z,2022-10-22T12:34:08Z,3861691743,56,Back,,,,,,,,,,,,,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475330357,20,61,1,2,23,7w2y7s7q5r1h1flz9y4sj6xka,1,97.8,67.2,2022-10-22T12:34:08.276Z,2022-10-22T12:34:09Z,3861691805,56,Center,,,,,,,,,,,,,,,,,,,,,,40sizsfd9vaym7yvwpvohu415,A. Bonfantini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475330431,21,6,1,2,25,7w2y7s7q5r1h1flz9y4sj6xka,1,99.2,69.8,2022-10-22T12:34:10.088Z,2022-10-22T13:17:08Z,3861692207,56,Center,3861692237,233,22,3861692209,73,,,,,,,,,,,,,,,,,40sizsfd9vaym7yvwpvohu415,A. Bonfantini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475330391,22,6,1,2,25,acpt3r9i7hburdteruzc31u96,0,0.8,30.2,2022-10-22T12:34:10.088Z,2022-10-22T12:34:14Z,3861691997,56,Back,3861692029,73,,3861692285,233,21,,,,,,,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475330711,22,1,1,2,47,7w2y7s7q5r1h1flz9y4sj6xka,0,99.5,99.5,2022-10-22T12:34:32.024Z,2022-10-22T12:34:34Z,3861693843,6,,3861693851,140,97.3,3861693865,1,,3861693847,223,,3861693845,155,,3861693861,213,4.6,3861693849,56,Center,3861693841,2,,40sizsfd9vaym7yvwpvohu415,A. Bonfantini,3861693857,212,33.3,3861693853,141,50.7,,,,,,,,,,,,,,,,,,,,,,,
2475330745,23,12,1,2,50,acpt3r9i7hburdteruzc31u96,1,7,40.9,2022-10-22T12:34:35.384Z,2022-10-22T12:34:55Z,3861694019,56,Back,3861694021,140,15.7,3861694029,15,,3861694025,212,31.6,3861694027,213,1.3,3861694023,141,85.4,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475330809,23,50,1,2,56,7w2y7s7q5r1h1flz9y4sj6xka,1,95.5,18,2022-10-22T12:34:41.272Z,2022-10-22T12:34:43Z,3861694543,233,24,3861694371,286,,3861694369,56,Right,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475330825,24,7,1,2,56,acpt3r9i7hburdteruzc31u96,0,4.5,82,2022-10-22T12:34:41.273Z,2022-10-22T12:34:42Z,3861694445,56,Back,3861694483,233,23,3861694447,285,,,,,,,,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475330957,24,1,1,2,57,7w2y7s7q5r1h1flz9y4sj6xka,1,95.7,17.6,2022-10-22T12:34:42.608Z,2022-10-22T12:34:51Z,3861695133,213,3.8,3861695129,141,2.2,3861695127,140,83.0,3861695131,212,17.0,3861695125,56,Right,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475330963,25,61,1,3,6,7w2y7s7q5r1h1flz9y4sj6xka,0,96.2,5.3,2022-10-22T12:34:50.936Z,2022-10-22T12:34:51Z,3861695169,56,Right,,,,,,,,,,,,,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475330973,25,5,1,3,6,acpt3r9i7hburdteruzc31u96,1,-1,88.4,2022-10-22T12:34:51.712Z,2022-10-22T12:34:53Z,3861695203,346,,3861695297,233,26,3861695201,56,Back,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475330987,26,5,1,3,6,7w2y7s7q5r1h1flz9y4sj6xka,0,101,11.6,2022-10-22T12:34:51.712Z,2022-10-22T13:18:32Z,3861695277,56,Right,3861695301,233,25,3861695279,346,,,,,,,,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475331297,26,1,1,3,21,acpt3r9i7hburdteruzc31u96,1,5.5,53.6,2022-10-22T12:35:06.680Z,2022-10-22T12:35:11Z,3861696799,56,Back,3861696801,140,13.5,3861696811,237,,3861696805,212,19.6,3861696807,213,1.1,3861696797,124,,3861696803,141,79.7,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475331393,27,1,1,3,26,acpt3r9i7hburdteruzc31u96,1,14.2,79,2022-10-22T12:35:10.920Z,2022-10-22T12:35:15Z,3861697241,141,50.7,3861697245,213,4.2,3861697243,212,21.6,3861697239,140,4.9,3861697235,56,Back,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475331369,27,40,1,3,30,7w2y7s7q5r1h1flz9y4sj6xka,1,0,0,2022-10-22T12:35:14.758Z,2022-10-22T13:17:49Z,3861697151,30,"66cgzmlvygqqgb8vrv380c4bt, djh9uya9vanxsyfgpt1rc4yqx, 3qnkvefimj0i4kl78jucipnf9, 8aglulhb1aof871k1z7exuvo5, 45bi84zkhqhvgs9v3rtgj06ol, 7um4xb0p8zr4o11lsyd9n0hqt, 3dftc6lswgfgb4xoju4xb2xg5, 89l4376fhyf32a6tdjou6zqw9, 7lt5as8r1xms7ujjgt7pynl5, 8gowfvsn9a69nyzppubue2d3p, 40sizsfd9vaym7yvwpvohu415, 8f64tianoo4mc7t1lyz6acqtx, aat1vixi4qu8bmxtw45maqytx, 6alny8atonddyhmltw3dgo1d5, ccy7sflcnyiaf9c9j4c9p92ax, 3ypl97rrz80zb454kq039yuol, bdsv3kql5t6sw5ed2gsxmz2eh, 2olepm49g7zzyez2o3kgw7gtl, 4zwebuh423xgcroy4rmd5r3rp, 6cs8qwc1exex8ik9w3nejnkyd",3861697159,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3861697161,194,45bi84zkhqhvgs9v3rtgj06ol,3861697155,59,"1, 12, 32, 8, 3, 5, 7, 21, 9, 2, 22, 10, 13, 15, 19, 23, 33, 38, 71, 77",3861697157,130,7,3861697153,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475331467,28,1,1,3,30,acpt3r9i7hburdteruzc31u96,1,8.1,49.7,2022-10-22T12:35:15.632Z,2022-10-22T12:35:20Z,3861697709,140,12.3,3861697711,141,76.4,3861697715,213,1.3,3861697713,212,18.7,3861697707,56,Back,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
