id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2521010129,9,1,1,0,15,p2dsrpus5eckpz2h16svaour,1,26.7,55.8,2023-03-17T17:01:42.281Z,2023-03-17T17:01:49Z,4102521037,140,27.1,4102521035,56,Back,4102521045,212,22.9,4102521051,213,4.7,4102521041,141,22.2,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010171,10,1,1,0,21,p2dsrpus5eckpz2h16svaour,1,34.8,15.2,2023-03-17T17:01:49.161Z,2023-03-17T17:47:34Z,4102521247,56,Right,4102521255,213,6.2,4102521249,140,78.9,4102521251,141,8.9,4102521253,212,46.5,4102521245,155,,4102521257,1,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010177,11,61,1,0,27,p2dsrpus5eckpz2h16svaour,0,73.8,9.1,2023-03-17T17:01:54.361Z,2023-03-17T17:47:55Z,4102521291,56,Right,,,,,,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010195,12,43,1,0,27,p2dsrpus5eckpz2h16svaour,1,0,0,2023-03-17T17:01:54.416Z,2023-03-17T17:47:52Z,4102665083,144,50,4102521405,233,3,4102521375,286,0,4102521373,56,Right,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010187,3,43,1,0,27,5snsl2d1lu2oclbriztdy61d6,1,0,0,2023-03-17T17:01:54.417Z,2023-03-17T17:48:25Z,4102667289,144,7,4102521355,285,0,4102521353,56,Back,,,,,,,,,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010189,4,49,1,0,28,5snsl2d1lu2oclbriztdy61d6,1,25.7,78.7,2023-03-17T17:01:56.113Z,2023-03-17T17:01:56Z,,,,,,,,,,,,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010221,5,1,1,0,30,5snsl2d1lu2oclbriztdy61d6,0,26.3,75,2023-03-17T17:01:57.841Z,2023-03-17T17:02:01Z,4102521531,155,,4102521535,140,67.3,4102521543,1,,4102521541,213,0.2,4102521539,212,43.6,4102521533,56,Left,4102521537,141,85.0,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010239,13,1,1,0,33,p2dsrpus5eckpz2h16svaour,1,31.3,10.3,2023-03-17T17:02:01.145Z,2023-03-17T17:02:02Z,4102521613,140,36.8,4102521609,3,,4102521619,213,5.8,4102521617,212,6.4,4102521611,56,Back,4102521615,141,6.1,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010243,14,49,1,0,35,p2dsrpus5eckpz2h16svaour,1,36.8,6.1,2023-03-17T17:02:02.793Z,2023-03-17T17:02:03Z,,,,,,,,,,,,,,,,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010261,15,1,1,0,37,p2dsrpus5eckpz2h16svaour,1,33.4,7.3,2023-03-17T17:02:04.233Z,2023-03-17T17:02:05Z,4102521703,212,10.3,4102521697,56,Back,4102521699,140,43.2,4102521701,141,6.1,4102521705,213,6.2,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010271,16,1,1,0,38,p2dsrpus5eckpz2h16svaour,0,43.2,6.1,2023-03-17T17:02:05.336Z,2023-03-17T17:48:32Z,4102521847,233,6,4102521743,213,0.5,4102521735,56,Back,4102521851,286,,4102521845,236,,4102521739,141,10.6,4102521737,140,48.5,4102521741,212,6.4,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010287,6,74,1,0,38,5snsl2d1lu2oclbriztdy61d6,1,52.2,95,2023-03-17T17:02:05.337Z,2023-03-17T19:02:16Z,4102521827,56,Left,4102521829,285,,4102521877,233,16,,,,,,,,,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010307,7,45,1,0,41,5snsl2d1lu2oclbriztdy61d6,0,58.2,84,2023-03-17T17:02:08.745Z,2023-03-17T17:02:13Z,4102521949,56,Left,4102522069,233,17,4102521951,285,,,,,,,,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010323,17,3,1,0,41,p2dsrpus5eckpz2h16svaour,1,41.8,16,2023-03-17T17:02:08.745Z,2023-03-17T17:49:28Z,4102522039,233,7,4102522031,286,,4102522029,56,Back,,,,,,,,,,,,,,,,ccy7sflcnyiaf9c9j4c9p92ax,A. Zamanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010327,18,61,1,0,45,p2dsrpus5eckpz2h16svaour,1,41.4,32.7,2023-03-17T17:02:12.453Z,2023-03-17T17:49:33Z,4102522033,56,Back,,,,,,,,,,,,,,,,,,,,,,ccy7sflcnyiaf9c9j4c9p92ax,A. Zamanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010347,19,1,1,0,46,p2dsrpus5eckpz2h16svaour,1,39.5,39.8,2023-03-17T17:02:13.385Z,2023-03-17T17:49:38Z,4102522115,213,0.6,4102522111,141,55.5,4102522107,56,Center,4102522109,140,55.0,4102522113,212,19.5,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010371,20,1,1,0,47,p2dsrpus5eckpz2h16svaour,1,55,55.5,2023-03-17T17:02:14.249Z,2023-03-17T17:02:19Z,4102522277,141,89.1,4102522275,140,63.6,4102522273,56,Left,4102522279,212,24.6,4102522281,213,1.2,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010377,21,1,1,0,52,p2dsrpus5eckpz2h16svaour,0,74.6,90.8,2023-03-17T17:02:19.353Z,2023-03-17T17:02:21Z,4102522323,213,5.3,4102522313,155,,4102522369,286,,4102522317,140,77.8,4102522315,56,Left,4102522319,141,83.5,4102522363,236,,4102522311,2,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,4102522365,233,8,4102522321,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010379,8,12,1,0,52,5snsl2d1lu2oclbriztdy61d6,1,20.3,12.9,2023-03-17T17:02:19.453Z,2023-03-17T17:02:22Z,4102522325,185,,4102522327,56,Back,4102522389,233,21,,,,,,,,,,,,,,,,4ghj3cp5v817497z1l8k1vw0l,A. Serturini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010413,22,1,1,0,57,p2dsrpus5eckpz2h16svaour,1,66.2,96,2023-03-17T17:02:24.649Z,2023-03-17T17:02:26Z,4102522551,213,3.5,4102522543,56,Left,4102522549,212,15.1,4102522545,140,52.6,4102522547,141,88.7,,,,,,,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010429,23,1,1,0,59,p2dsrpus5eckpz2h16svaour,0,52.6,88.7,2023-03-17T17:02:26.761Z,2023-03-17T17:02:29Z,4102522647,1,,4102522643,212,41.8,4102522635,155,,4102522645,213,5.5,4102522639,140,79.5,4102522637,56,Center,4102522641,141,43.3,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010439,9,1,1,1,2,5snsl2d1lu2oclbriztdy61d6,1,19,49.4,2023-03-17T17:02:29.953Z,2023-03-17T17:02:31Z,4102522687,141,30.1,4102522685,140,22.0,4102522683,56,Back,4102522689,212,13.5,4102522681,3,,4102522691,213,4.9,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010445,10,1,1,1,4,5snsl2d1lu2oclbriztdy61d6,0,22,30.1,2023-03-17T17:02:31.680Z,2023-03-17T17:02:32Z,4102522711,56,Back,4102522715,141,30.1,4102522717,212,7.3,4102522719,213,0,4102522709,3,,4102522713,140,29.0,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010459,24,2,1,1,5,p2dsrpus5eckpz2h16svaour,1,65.4,74.2,2023-03-17T17:02:32.489Z,2023-03-17T17:06:20Z,4102522811,7,e0sh07t0vl714r690gtghfnbp,4102522813,56,Center,4102522817,141,59.9,4102522815,140,73.4,,,,,,,,,,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010473,11,55,1,1,5,5snsl2d1lu2oclbriztdy61d6,1,20,40.9,2023-03-17T17:02:32.490Z,2023-03-17T17:50:08Z,,,,,,,,,,,,,,,,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010557,12,1,1,1,20,5snsl2d1lu2oclbriztdy61d6,1,22.5,26.2,2023-03-17T17:02:47.952Z,2023-03-17T17:02:50Z,4102523313,212,15.3,4102523303,5,,4102523309,140,22.0,4102523307,56,Back,4102523311,141,48.7,4102523315,213,1.6,4102523305,241,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010631,13,1,1,1,23,5snsl2d1lu2oclbriztdy61d6,1,22.8,50.4,2023-03-17T17:02:50.784Z,2023-03-17T17:02:58Z,4102523729,140,31.0,4102523727,56,Back,4102523733,212,30.2,4102523731,141,93.0,4102523735,213,1.3,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010661,14,1,1,1,31,5snsl2d1lu2oclbriztdy61d6,1,56.5,90.3,2023-03-17T17:02:58.736Z,2023-03-17T17:03:02Z,4102523915,141,80.6,4102523911,56,Back,4102523917,212,26.0,4102523913,140,32.5,4102523919,213,3.4,,,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010721,15,1,1,1,34,5snsl2d1lu2oclbriztdy61d6,1,32.5,80.6,2023-03-17T17:03:02.176Z,2023-03-17T17:03:10Z,4102524263,213,5.2,4102524257,140,53.7,4102524253,196,,4102524259,141,18.8,4102524261,212,47.6,4102524255,56,Right,4102524265,1,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010759,16,1,1,1,43,5snsl2d1lu2oclbriztdy61d6,1,77,11.3,2023-03-17T17:03:10.496Z,2023-03-17T17:03:15Z,4102524471,213,6.2,4102524469,212,16.2,4102524463,56,Right,4102524467,141,9.5,4102524465,140,92.4,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010775,17,3,1,1,48,5snsl2d1lu2oclbriztdy61d6,1,91.8,17.8,2023-03-17T17:03:15.481Z,2023-03-17T17:03:17Z,4102524555,56,Right,4102524575,233,25,4102524557,286,,,,,,,,,,,,,,,,,4ghj3cp5v817497z1l8k1vw0l,A. Serturini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010751,25,45,1,1,48,p2dsrpus5eckpz2h16svaour,0,8.2,82.2,2023-03-17T17:03:15.481Z,2023-03-17T17:03:17Z,4102524599,233,17,4102524435,285,,4102524433,56,Back,,,,,,,,,,,,,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010787,18,1,1,1,49,5snsl2d1lu2oclbriztdy61d6,0,92.7,18.6,2023-03-17T17:03:16.897Z,2023-03-17T17:03:18Z,4102524615,213,1.7,4102524611,141,43.6,4102524607,56,Center,4102524603,2,,4102524609,140,91.0,4102524613,212,17.1,,,,,,,4ghj3cp5v817497z1l8k1vw0l,A. Serturini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010807,26,12,1,1,50,p2dsrpus5eckpz2h16svaour,1,9.2,51.6,2023-03-17T17:03:17.768Z,2023-03-17T17:03:20Z,4102524747,213,0.4,4102524739,56,Back,4102524745,212,26.3,4102524743,141,65.5,4102524741,140,32.6,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010809,27,49,1,1,52,p2dsrpus5eckpz2h16svaour,1,27,66.6,2023-03-17T17:03:19.976Z,2023-03-17T17:50:25Z,,,,,,,,,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010821,28,1,1,1,53,p2dsrpus5eckpz2h16svaour,0,27,66.6,2023-03-17T17:03:20.633Z,2023-03-17T17:50:23Z,4102524801,140,20.4,4102524799,56,Back,4102524803,141,90.3,4102524807,213,2.0,4102524805,212,17.5,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010835,19,49,1,1,55,5snsl2d1lu2oclbriztdy61d6,1,84.2,12,2023-03-17T17:03:22.608Z,2023-03-17T17:03:22Z,,,,,,,,,,,,,,,,,,,,,,,,,4ghj3cp5v817497z1l8k1vw0l,A. Serturini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010877,20,1,1,1,56,5snsl2d1lu2oclbriztdy61d6,0,82.7,11.9,2023-03-17T17:03:23.776Z,2023-03-17T17:03:25Z,4102525079,140,90.6,4102525073,2,,4102525083,212,29.7,4102525075,155,,4102525077,56,Center,4102525085,213,1.3,4102525081,141,53.9,,,,4ghj3cp5v817497z1l8k1vw0l,A. Serturini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010885,29,49,1,1,59,p2dsrpus5eckpz2h16svaour,1,9.8,67,2023-03-17T17:03:26.984Z,2023-03-17T17:50:39Z,,,,,,,,,,,,,,,,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010909,30,1,1,2,1,p2dsrpus5eckpz2h16svaour,1,9.3,74.7,2023-03-17T17:03:28.616Z,2023-03-17T17:50:42Z,4102525251,213,1.4,4102525243,56,Back,4102525249,212,14.4,4102525245,140,12.0,4102525247,141,95.4,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010931,31,1,1,2,4,p2dsrpus5eckpz2h16svaour,1,12,95.4,2023-03-17T17:03:31.368Z,2023-03-17T17:03:35Z,4102525403,212,29.3,4102525395,155,,4102525401,141,92.3,4102525399,140,39.8,4102525405,213,6.2,4102525397,56,Back,,,,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010947,32,1,1,2,8,p2dsrpus5eckpz2h16svaour,1,38,84.5,2023-03-17T17:03:35.688Z,2023-03-17T17:03:38Z,4102525491,212,17.8,4102525489,141,58.5,4102525493,213,4.8,4102525487,140,39.9,4102525485,56,Back,,,,,,,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010973,33,1,1,2,10,p2dsrpus5eckpz2h16svaour,1,36,62.3,2023-03-17T17:03:38.056Z,2023-03-17T17:03:42Z,4102525671,213,5.1,4102525669,212,36.9,4102525663,56,Right,4102525667,141,13.1,4102525665,140,50.9,4102525673,1,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010977,34,50,1,2,14,p2dsrpus5eckpz2h16svaour,1,72,17.7,2023-03-17T17:03:41.881Z,2023-03-17T17:03:46Z,4102525697,56,Right,4102525699,286,,4102525757,233,21,,,,,,,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010987,21,7,1,2,14,5snsl2d1lu2oclbriztdy61d6,1,28,82.3,2023-03-17T17:03:41.882Z,2023-03-17T17:03:46Z,4102525749,233,34,4102525743,56,Back,4102525745,285,,,,,,,,,,,,,,,,,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521010989,22,49,1,2,18,5snsl2d1lu2oclbriztdy61d6,1,9.2,60,2023-03-17T17:03:45.600Z,2023-03-17T17:03:45Z,,,,,,,,,,,,,,,,,,,,,,,,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521011023,23,1,1,2,19,5snsl2d1lu2oclbriztdy61d6,1,9.7,58.7,2023-03-17T17:03:46.464Z,2023-03-17T17:03:50Z,4102525941,56,Back,4102525947,212,20.0,4102525945,141,33.4,4102525949,213,5.3,4102525943,140,19.5,,,,,,,,,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521011073,24,1,1,2,23,5snsl2d1lu2oclbriztdy61d6,1,21.1,29.8,2023-03-17T17:03:50.320Z,2023-03-17T17:03:54Z,4102526197,213,5.5,4102526189,56,Back,4102526193,141,7.3,4102526191,140,36.0,4102526195,212,21.9,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521011127,25,1,1,2,27,5snsl2d1lu2oclbriztdy61d6,1,35,6.1,2023-03-17T17:03:54.288Z,2023-03-17T17:03:59Z,4102526481,1,,4102526471,56,Center,4102526475,141,36.0,4102526477,212,47.6,4102526469,155,,4102526473,140,76.0,4102526479,213,0.4,,,,4ghj3cp5v817497z1l8k1vw0l,A. Serturini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
