id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/11/value,assist,qualifier/18/id,qualifier/18/qualifierId
2486885587,167,10,1,19,46,7jaarwfaeewpo3vnfvhc2c665,1,10.3,55.5,2022-11-20T11:52:02.078Z,2022-11-20T12:22:07Z,3922419655,56,Back,3922454285,94,,3922454327,233,199,,,,,,,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885591,168,49,1,19,54,7jaarwfaeewpo3vnfvhc2c665,1,32.2,90.8,2022-11-20T11:52:09.862Z,2022-11-20T11:52:09Z,,,,,,,,,,,,,,,,,,,,,,,,,2q342ep7xb1jln18nlz0m0vdh,E. Popadinova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885609,169,1,1,19,56,7jaarwfaeewpo3vnfvhc2c665,1,28.9,90.3,2022-11-20T11:52:11.830Z,2022-11-20T11:52:17Z,3922419213,140,12.4,3922419219,213,3.8,3922419211,56,Back,3922419217,212,22.3,3922419215,141,69.6,,,,,,,,,,2q342ep7xb1jln18nlz0m0vdh,E. Popadinova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885631,170,1,1,20,2,7jaarwfaeewpo3vnfvhc2c665,1,26,73,2022-11-20T11:52:17.510Z,2022-11-20T11:52:21Z,3922419333,140,12.3,3922419331,56,Back,3922419339,213,3.8,3922419335,141,57.5,3922419337,212,17.8,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885643,171,1,1,20,6,7jaarwfaeewpo3vnfvhc2c665,1,12.8,59.7,2022-11-20T11:52:21.238Z,2022-11-20T11:52:24Z,3922419377,213,1.3,3922419375,212,18.2,3922419369,56,Back,3922419371,140,17.1,3922419373,141,85.7,,,,,,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885649,172,1,1,20,9,7jaarwfaeewpo3vnfvhc2c665,1,17.1,85.7,2022-11-20T11:52:24.390Z,2022-11-20T11:52:27Z,3922419421,213,0.3,3922419413,56,Back,3922419415,140,41.0,3922419419,212,26.0,3922419417,141,95.6,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885655,173,1,1,20,11,7jaarwfaeewpo3vnfvhc2c665,1,41,95.6,2022-11-20T11:52:27.046Z,2022-11-20T11:52:29Z,3922419471,140,56.3,3922419469,56,Left,3922419475,212,16.1,3922419473,141,93.6,3922419477,213,6.2,,,,,,,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885667,174,1,1,20,14,7jaarwfaeewpo3vnfvhc2c665,1,56.3,93.6,2022-11-20T11:52:29.782Z,2022-11-20T11:52:36Z,3922419533,140,52.9,3922419537,212,8.1,3922419535,141,82.9,3922419539,213,4.3,3922419531,56,Left,,,,,,,,,,2q342ep7xb1jln18nlz0m0vdh,E. Popadinova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885669,175,1,1,20,20,7jaarwfaeewpo3vnfvhc2c665,1,59.5,82.6,2022-11-20T11:52:36.086Z,2022-11-20T11:52:37Z,3922419555,213,0.2,3922419549,140,94.4,3922419551,141,91.8,3922419553,212,37.2,3922419557,1,,3922419547,56,Left,,,,,,,3dhppw7le5km30lulvbpdxsrt,M. Tomaselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885673,176,1,1,20,22,7jaarwfaeewpo3vnfvhc2c665,0,94.4,91.8,2022-11-20T11:52:37.735Z,2022-11-20T11:52:40Z,3922419577,155,,3922419575,2,,3922419579,56,Center,3922419583,141,59.4,3922419585,212,23.2,3922419587,213,5.0,3922419581,140,100.0,,,,2q342ep7xb1jln18nlz0m0vdh,E. Popadinova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885675,177,5,1,20,24,7jaarwfaeewpo3vnfvhc2c665,0,100.8,58.5,2022-11-20T11:52:39.914Z,2022-11-20T11:54:07Z,3922419591,346,,3922419597,233,200,3922419589,56,Center,,,,,,,,,,,,,,,,2q342ep7xb1jln18nlz0m0vdh,E. Popadinova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885671,200,5,1,20,24,bcuj94typp0ykv77ijp9wpsve,1,-0.8,41.5,2022-11-20T11:52:39.914Z,2022-11-20T11:52:40Z,3922419571,56,Back,3922419593,233,177,3922419573,346,,,,,,,,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885723,201,1,1,20,46,bcuj94typp0ykv77ijp9wpsve,0,5.2,48.4,2022-11-20T11:53:01.450Z,2022-11-20T11:53:06Z,3922419847,212,44.9,3922419845,141,67.0,3922419851,1,,3922419849,213,0.3,3922419841,56,Back,3922419839,124,,3922419853,74,,3922419843,140,46.2,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885727,178,61,1,20,51,7jaarwfaeewpo3vnfvhc2c665,1,56.8,36.1,2022-11-20T11:53:07.073Z,2022-11-20T11:53:07Z,3922419871,56,Center,,,,,,,,,,,,,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885735,202,1,1,20,52,bcuj94typp0ykv77ijp9wpsve,0,37.5,64,2022-11-20T11:53:07.938Z,2022-11-20T11:53:09Z,3922419903,213,0.6,3922419899,141,70.5,3922419901,212,8.3,3922419895,56,Back,3922419897,140,44.2,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885731,179,49,1,20,53,7jaarwfaeewpo3vnfvhc2c665,1,62.3,27,2022-11-20T11:53:08.487Z,2022-11-20T11:53:08Z,,,,,,,,,,,,,,,,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885743,180,1,1,20,53,7jaarwfaeewpo3vnfvhc2c665,0,62.3,27,2022-11-20T11:53:08.918Z,2022-11-20T11:53:09Z,3922419921,212,5.7,3922419919,141,31.9,3922419923,213,0.6,3922419917,140,66.7,3922419915,56,Center,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885745,181,1,1,20,56,7jaarwfaeewpo3vnfvhc2c665,1,64.8,24.9,2022-11-20T11:53:12.134Z,2022-11-20T11:53:12Z,3922419937,141,9.5,3922419935,140,65.7,3922419939,212,10.5,3922419941,213,4.8,3922419933,56,Right,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885747,182,1,1,20,57,7jaarwfaeewpo3vnfvhc2c665,1,65.7,9.5,2022-11-20T11:53:12.614Z,2022-11-20T11:53:14Z,3922419947,140,37.7,3922419953,213,3.1,3922419945,56,Back,3922419951,212,29.4,3922419949,141,10.6,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885751,183,1,1,20,59,7jaarwfaeewpo3vnfvhc2c665,0,37.7,10.6,2022-11-20T11:53:14.438Z,2022-11-20T11:53:16Z,3922419983,213,0.4,3922419979,141,33.1,3922419975,56,Center,3922419977,140,68.6,3922419981,212,35.9,3922419973,157,,3922419985,1,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885753,203,1,1,21,1,bcuj94typp0ykv77ijp9wpsve,0,28.3,63.1,2022-11-20T11:53:16.665Z,2022-11-20T11:53:18Z,3922419987,56,Back,3922419991,141,74.7,3922419995,213,0.4,3922419989,140,47.4,3922419993,212,21.6,,,,,,,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885755,184,1,1,21,3,7jaarwfaeewpo3vnfvhc2c665,1,64,39.4,2022-11-20T11:53:19.094Z,2022-11-20T11:53:20Z,3922420003,141,90.8,3922420009,1,,3922420001,140,74.1,3922419997,155,,3922420005,212,36.5,3922419999,56,Left,3922420007,213,1.3,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885761,185,1,1,21,4,7jaarwfaeewpo3vnfvhc2c665,0,74.1,90.8,2022-11-20T11:53:20.118Z,2022-11-20T11:53:22Z,3922420039,212,18.6,3922420041,213,4.2,3922420037,141,67.5,3922420035,140,64.9,3922420033,56,Center,,,,,,,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885763,204,49,1,21,7,bcuj94typp0ykv77ijp9wpsve,1,36,38,2022-11-20T11:53:22.435Z,2022-11-20T11:53:22Z,,,,,,,,,,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885767,205,1,1,21,10,bcuj94typp0ykv77ijp9wpsve,1,30.4,65.1,2022-11-20T11:53:25.498Z,2022-11-20T11:53:27Z,3922420063,213,1.8,3922420059,141,83.3,3922420055,56,Back,3922420057,140,27.5,3922420061,212,12.7,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885775,206,1,1,21,12,bcuj94typp0ykv77ijp9wpsve,1,27.5,83.3,2022-11-20T11:53:27.434Z,2022-11-20T11:53:32Z,3922420087,140,42.8,3922420089,141,97.2,3922420091,212,18.6,3922420085,56,Back,3922420093,213,0.5,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885779,207,50,1,21,17,bcuj94typp0ykv77ijp9wpsve,1,40.8,94.2,2022-11-20T11:53:32.682Z,2022-11-20T11:53:49Z,3922420107,56,Back,3922420113,286,,3922420301,233,186,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885781,186,7,1,21,17,7jaarwfaeewpo3vnfvhc2c665,1,59.2,5.8,2022-11-20T11:53:32.683Z,2022-11-20T11:53:49Z,3922420119,167,,3922420297,233,207,3922420123,285,,3922420121,56,Right,,,,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885783,187,5,1,21,18,7jaarwfaeewpo3vnfvhc2c665,0,62,-1.8,2022-11-20T11:53:33.864Z,2022-11-20T11:54:07Z,3922420125,56,Right,3922420127,347,,3922420395,233,208,,,,,,,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885801,208,5,1,21,18,bcuj94typp0ykv77ijp9wpsve,1,38,101.8,2022-11-20T11:53:33.864Z,2022-11-20T11:54:07Z,3922420379,233,187,3922420197,347,,3922420195,56,Back,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885809,209,1,1,21,26,bcuj94typp0ykv77ijp9wpsve,1,41.6,100,2022-11-20T11:53:42.018Z,2022-11-20T11:53:45Z,3922420237,212,12.9,3922420229,107,,3922420231,56,Back,3922420239,213,5.2,3922420235,141,85.1,3922420233,140,47.7,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885811,210,4,1,21,29,bcuj94typp0ykv77ijp9wpsve,1,52.8,84.7,2022-11-20T11:53:45.058Z,2022-11-20T11:53:47Z,3922420249,265,,3922420245,56,Left,3922420251,286,,3922420243,13,,3922420281,233,188,3922420247,152,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885815,188,4,1,21,29,7jaarwfaeewpo3vnfvhc2c665,0,47.2,15.3,2022-11-20T11:53:45.059Z,2022-11-20T11:53:47Z,3922420285,233,210,3922420273,152,,3922420275,265,,3922420277,285,,3922420269,13,,3922420271,56,Back,,,,,,,2q342ep7xb1jln18nlz0m0vdh,E. Popadinova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885867,211,1,1,22,11,bcuj94typp0ykv77ijp9wpsve,0,53.2,84.4,2022-11-20T11:54:27.011Z,2022-11-20T11:54:33Z,3922420607,157,,3922420617,212,40.3,3922420613,140,86.2,3922420621,1,,3922420619,213,5.7,3922420605,5,,3922420611,56,Center,3922420609,152,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,3922420615,141,,,,,,,,,,,,,,,,,,,,,54.2,,,,,,,,,,
2486885879,189,61,1,22,18,7jaarwfaeewpo3vnfvhc2c665,1,9.6,35.5,2022-11-20T11:54:33.573Z,2022-11-20T11:54:33Z,3922420671,56,Back,,,,,,,,,,,,,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885895,190,12,1,22,19,7jaarwfaeewpo3vnfvhc2c665,1,10.6,25.9,2022-11-20T11:54:34.688Z,2022-11-20T11:54:38Z,3922420721,213,5.5,3922420713,56,Back,3922420717,141,5.9,3922420715,140,23.6,3922420719,212,19.3,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885897,191,61,1,22,22,7jaarwfaeewpo3vnfvhc2c665,0,23.6,5.9,2022-11-20T11:54:37.973Z,2022-11-20T11:54:38Z,3922420723,56,Back,,,,,,,,,,,,,,,,,,,,,,6c4yw57zmdchgqhb4uaybmklx,V. Monterubbiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885899,212,1,1,22,22,bcuj94typp0ykv77ijp9wpsve,1,76.4,98.3,2022-11-20T11:54:38.050Z,2022-11-20T11:54:39Z,3922420727,140,61.4,3922420729,141,90.8,3922420731,212,16.6,3922420725,56,Left,3922420733,213,3.5,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885903,213,1,1,22,23,bcuj94typp0ykv77ijp9wpsve,1,61.4,90.8,2022-11-20T11:54:39.064Z,2022-11-20T11:54:40Z,3922420753,56,Left,3922420761,213,0.4,3922420759,212,11.9,3922420757,141,98.0,3922420755,140,71.7,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885907,214,1,1,22,25,bcuj94typp0ykv77ijp9wpsve,1,71.7,98,2022-11-20T11:54:40.769Z,2022-11-20T11:54:43Z,3922420789,212,17.4,3922420785,140,55.2,3922420791,213,3.2,3922420787,141,95.3,3922420783,56,Left,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885911,215,1,1,22,27,bcuj94typp0ykv77ijp9wpsve,0,55.2,95.3,2022-11-20T11:54:42.969Z,2022-11-20T11:54:44Z,3922420813,212,15.8,3922420815,213,5.3,3922420809,140,64.0,3922420811,141,76.4,3922420807,56,Center,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885917,216,1,1,22,29,bcuj94typp0ykv77ijp9wpsve,0,62,88.7,2022-11-20T11:54:45.129Z,2022-11-20T11:54:48Z,3922420845,212,1.2,3922420897,233,193,3922420839,56,Left,3922420841,140,63.1,3922420843,141,88.7,3922420895,236,,3922420901,286,,3922420847,213,0.0,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885931,193,74,1,22,29,7jaarwfaeewpo3vnfvhc2c665,1,34.9,13.7,2022-11-20T11:54:45.130Z,2022-11-20T11:58:05Z,3922420893,285,,3922420903,233,216,3922420891,56,Back,,,,,,,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885919,192,61,1,22,30,7jaarwfaeewpo3vnfvhc2c665,1,31.9,23.6,2022-11-20T11:54:45.660Z,2022-11-20T11:54:45Z,3922420849,56,Back,,,,,,,,,,,,,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885927,217,4,1,22,31,bcuj94typp0ykv77ijp9wpsve,1,61.2,89.2,2022-11-20T11:54:47.167Z,2022-11-20T11:58:06Z,3922422827,233,194,3922420923,265,,3922420919,13,,3922420921,152,,3922420875,56,Left,3922420925,286,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885943,194,4,1,22,31,7jaarwfaeewpo3vnfvhc2c665,0,38.8,10.8,2022-11-20T11:54:47.168Z,2022-11-20T11:58:06Z,3922420983,152,,3922420985,265,,3922420981,56,Back,3922420979,13,,3922422831,233,217,3922420987,285,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885973,218,1,1,23,0,bcuj94typp0ykv77ijp9wpsve,1,59.6,92.7,2022-11-20T11:55:15.642Z,2022-11-20T11:55:20Z,3922421165,1,,3922421161,212,32.3,3922421153,152,,3922421155,56,Center,3922421149,5,,3922421163,213,5.7,3922421159,141,65.7,3922421151,157,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,3922421157,140,,,,,,,,,,,,,,,,,,,,,84.9,,,,,,,,,,
2486885975,219,61,1,23,5,bcuj94typp0ykv77ijp9wpsve,1,81,67.8,2022-11-20T11:55:20.571Z,2022-11-20T11:55:20Z,3922421169,56,Center,,,,,,,,,,,,,,,,,,,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885977,220,15,1,23,6,bcuj94typp0ykv77ijp9wpsve,1,79.1,74.7,2022-11-20T11:55:21.977Z,2022-11-20T11:55:29Z,3922421175,18,,3922421281,147,50.4,3922421275,103,2.5,3922421265,78,,3922421213,72,,3922421273,102,51.6,3922421267,29,,3922421277,215,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,3922421285,233,3922421211,24,,,3922421269,55,219,3922421279,146,3922421177,56,Center,,,,,,,,,196,,,,,,,98.9,,,
2486885989,196,10,1,23,6,7jaarwfaeewpo3vnfvhc2c665,1,1.4,47.3,2022-11-20T11:55:22.077Z,2022-11-20T11:55:28Z,3922421239,182,,3922421241,56,Back,3922421255,233,220,3922421235,177,,3922421237,180,,,,,,,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486885985,195,52,1,23,8,7jaarwfaeewpo3vnfvhc2c665,1,1.4,47.3,2022-11-20T11:55:23.683Z,2022-11-20T11:55:27Z,,,,,,,,,,,,,,,,,,,,,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486886009,197,1,1,23,15,7jaarwfaeewpo3vnfvhc2c665,1,9.1,51,2022-11-20T11:55:30.761Z,2022-11-20T11:55:32Z,3922421371,213,4.8,3922421369,212,8.1,3922421361,123,,3922421365,140,10.0,3922421367,141,39.1,3922421363,56,Back,,,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486886013,198,1,1,23,17,7jaarwfaeewpo3vnfvhc2c665,1,10,39.1,2022-11-20T11:55:32.796Z,2022-11-20T11:55:35Z,3922421391,56,Back,3922421399,213,6.0,3922421395,141,30.3,3922421393,140,28.3,3922421397,212,20.1,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486886017,199,1,1,23,20,7jaarwfaeewpo3vnfvhc2c665,1,28.3,30.3,2022-11-20T11:55:35.397Z,2022-11-20T11:55:36Z,3922421425,213,5.2,3922421421,141,8.0,3922421419,140,36.4,3922421423,212,17.4,3922421417,56,Back,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486886027,200,1,1,23,21,7jaarwfaeewpo3vnfvhc2c665,0,36.4,8,2022-11-20T11:55:36.345Z,2022-11-20T11:55:38Z,3922421477,213,0.7,3922421467,155,,3922421475,212,36.5,3922421479,1,,3922421471,140,62.5,3922421469,56,Center,3922421473,141,43.4,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486886029,221,1,1,23,23,bcuj94typp0ykv77ijp9wpsve,0,36.6,60.8,2022-11-20T11:55:38.602Z,2022-11-20T11:55:39Z,3922421487,141,79.1,3922421493,1,,3922421483,56,Back,3922421485,140,35.7,3922421491,213,1.6,3922421481,157,,3922421489,212,12.5,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486886043,201,1,1,23,25,7jaarwfaeewpo3vnfvhc2c665,1,66.8,26.1,2022-11-20T11:55:40.499Z,2022-11-20T11:55:47Z,3922421587,213,5.9,3922421579,56,Right,3922421585,212,20.1,3922421581,140,84.5,3922421577,3,,3922421583,141,15.0,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486886055,202,1,1,23,29,7jaarwfaeewpo3vnfvhc2c665,1,97,16.8,2022-11-20T11:55:44.895Z,2022-11-20T11:56:33Z,3922421931,22,,3922421929,154,,3922421637,56,Center,3922421641,141,43.3,3922421639,140,92.0,3922421635,155,,3922421927,210,16,3922421645,213,1.9,6c4yw57zmdchgqhb4uaybmklx,V. Monterubbiano,3922421643,212,3922421633,2,,,,,,,,,,,,,,,,,,,18.8,,,,,,,,1,,
2486886057,203,16,1,23,30,7jaarwfaeewpo3vnfvhc2c665,1,93.6,44.3,2022-11-20T11:55:45.202Z,2022-11-20T11:56:33Z,3922421945,103,15.8,3922421935,29,,3922421933,76,,3922421943,102,53.3,3922421655,56,Center,3922421653,17,,3922421897,15,,3922421651,22,,2q342ep7xb1jln18nlz0m0vdh,E. Popadinova,3922421907,375,3922421951,231,,49.1,3922421903,374,2022-11-20 11:55:44.737,3922421939,55,3922421949,230,99.4,3922421901,328,,3922421937,154,3922421947,214,,23:29.548,,,,,,,202,,,
2486886119,222,1,1,24,26,bcuj94typp0ykv77ijp9wpsve,1,50.2,50.1,2022-11-20T11:56:41.720Z,2022-11-20T11:56:47Z,3922422059,213,3.4,3922422051,56,Back,3922422055,141,44.5,3922422057,212,14.8,3922422061,279,G,3922422053,140,36.6,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486886121,223,1,1,24,32,bcuj94typp0ykv77ijp9wpsve,1,38,53.4,2022-11-20T11:56:47.504Z,2022-11-20T11:56:50Z,3922422067,140,26.8,3922422073,213,2.5,3922422065,56,Back,3922422069,141,66.9,3922422071,212,14.9,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486886125,224,1,1,24,35,bcuj94typp0ykv77ijp9wpsve,1,25.6,65.5,2022-11-20T11:56:50.224Z,2022-11-20T11:56:51Z,3922422091,140,15.5,3922422089,56,Back,3922422095,212,15.1,3922422093,141,49.7,3922422097,213,3.9,,,,,,,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486886131,225,1,1,24,36,bcuj94typp0ykv77ijp9wpsve,1,15.5,49.7,2022-11-20T11:56:51.752Z,2022-11-20T11:56:54Z,3922422127,213,1.2,3922422119,56,Back,3922422123,141,73.3,3922422125,212,17.4,3922422121,140,21.8,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486886137,226,1,1,24,39,bcuj94typp0ykv77ijp9wpsve,1,24.3,74.4,2022-11-20T11:56:54.744Z,2022-11-20T11:56:59Z,3922422147,212,14.5,3922422143,140,27.2,3922422149,213,1.4,3922422141,56,Back,3922422145,141,95.3,,,,,,,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486886139,227,1,1,24,44,bcuj94typp0ykv77ijp9wpsve,1,43.6,95.1,2022-11-20T11:56:59.768Z,2022-11-20T11:57:01Z,3922422159,212,15.2,3922422157,141,97.4,3922422155,140,58.0,3922422153,56,Left,3922422161,213,0.1,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486886143,228,1,1,24,46,bcuj94typp0ykv77ijp9wpsve,0,58,97.4,2022-11-20T11:57:01.712Z,2022-11-20T11:57:02Z,3922422179,141,94.1,3922422183,213,3.3,3922422177,140,43.2,3922422175,56,Back,3922422181,212,15.7,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486886141,204,49,1,24,47,7jaarwfaeewpo3vnfvhc2c665,1,62.9,12.5,2022-11-20T11:57:02.207Z,2022-11-20T11:57:02Z,,,,,,,,,,,,,,,,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
