id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/14/value
2489093127,12,1,1,1,30,8gw3pgcd0doivaul55q8na9lg,1,54.9,93,2022-12-04T13:36:11.364Z,2022-12-04T13:36:14Z,3934088821,212,13.6,3934088817,140,67.1,3934088815,56,Left,3934088823,213,6.0,3934088819,141,86.5,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093137,13,1,1,1,33,8gw3pgcd0doivaul55q8na9lg,1,68.4,87.1,2022-12-04T13:36:14.555Z,2022-12-04T13:36:16Z,3934088873,141,94.7,3934088875,212,6.1,3934088869,56,Left,3934088877,213,2.1,3934088871,140,65.4,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093163,14,1,1,1,35,8gw3pgcd0doivaul55q8na9lg,1,65.1,94.5,2022-12-04T13:36:16.364Z,2022-12-04T13:36:20Z,3934089023,141,95.3,3934089025,212,12.5,3934089027,213,3.1,3934089021,140,53.2,3934089017,56,Left,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093197,15,1,1,1,39,8gw3pgcd0doivaul55q8na9lg,1,55.1,94.8,2022-12-04T13:36:20.584Z,2022-12-04T13:36:25Z,3934089177,213,0.1,3934089169,56,Left,3934089171,140,69.7,3934089175,212,15.4,3934089173,141,96.5,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093217,16,1,1,1,43,8gw3pgcd0doivaul55q8na9lg,1,68.1,97.2,2022-12-04T13:36:25.126Z,2022-12-04T13:36:28Z,3934089285,212,8.3,3934089283,141,97.7,3934089279,56,Left,3934089287,213,3.1,3934089281,140,60.2,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093223,17,1,1,1,46,8gw3pgcd0doivaul55q8na9lg,1,57.6,94.4,2022-12-04T13:36:28.075Z,2022-12-04T13:36:29Z,3934089321,141,91.5,3934089317,56,Left,3934089319,140,62.6,3934089323,212,5.6,3934089325,213,5.9,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093229,18,1,1,1,48,8gw3pgcd0doivaul55q8na9lg,1,62.6,91.5,2022-12-04T13:36:29.324Z,2022-12-04T13:36:30Z,3934089387,141,97.2,3934089391,213,1.3,3934089381,56,Left,3934089389,212,4.0,3934089385,140,63.5,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093247,19,1,1,1,49,8gw3pgcd0doivaul55q8na9lg,1,63.5,97.2,2022-12-04T13:36:30.372Z,2022-12-04T13:36:32Z,3934089477,141,98.3,3934089479,212,4.9,3934089473,56,Left,3934089475,140,68.1,3934089481,213,0.2,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093249,20,50,1,1,50,8gw3pgcd0doivaul55q8na9lg,1,70.6,94.6,2022-12-04T13:36:32.226Z,2022-12-04T13:36:35Z,3934089489,286,,3934089603,233,14,3934089485,56,Left,,,,,,,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093265,14,7,1,1,50,p2dsrpus5eckpz2h16svaour,0,29.4,5.4,2022-12-04T13:36:32.227Z,2022-12-04T13:36:35Z,3934089571,285,,3934089569,56,Back,3934089575,233,20,,,,,,,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093275,21,1,1,1,54,8gw3pgcd0doivaul55q8na9lg,1,60.4,97.7,2022-12-04T13:36:35.439Z,2022-12-04T13:36:36Z,3934089627,212,18.7,3934089625,141,74.2,3934089623,140,69.6,3934089631,213,5.3,3934089621,56,Center,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093283,22,1,1,1,55,8gw3pgcd0doivaul55q8na9lg,0,69.6,73.9,2022-12-04T13:36:36.423Z,2022-12-04T13:36:38Z,3934089677,212,2.9,3934089727,286,,3934089671,56,Center,3934089721,236,,3934089679,213,0.4,3934089675,141,75.7,3934089673,140,72.1,3934089723,233,15,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093289,15,74,1,1,55,p2dsrpus5eckpz2h16svaour,1,31,25.3,2022-12-04T13:36:36.424Z,2022-12-04T13:55:59Z,3934089729,233,22,3934089705,285,,3934089703,56,Back,,,,,,,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093295,16,49,1,1,57,p2dsrpus5eckpz2h16svaour,1,26.5,36.6,2022-12-04T13:36:39.139Z,2022-12-04T13:36:39Z,,,,,,,,,,,,,,,,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093309,17,1,1,1,58,p2dsrpus5eckpz2h16svaour,1,26.5,36.6,2022-12-04T13:36:39.476Z,2022-12-04T13:36:41Z,3934089811,56,Center,3934089819,213,6.2,3934089817,212,36.8,3934089821,1,,3934089809,157,,3934089815,141,32.4,3934089813,140,61.4,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093315,18,1,1,1,59,p2dsrpus5eckpz2h16svaour,0,61.4,32.4,2022-12-04T13:36:41.188Z,2022-12-04T13:36:43Z,3934089855,140,59.1,3934089861,212,16.1,3934089853,56,Center,3934089857,141,55.8,3934089865,213,1.7,3934089851,3,,,,,,,,2va4upf5w45brysw8q9w22gkq,M. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093319,23,49,1,2,2,8gw3pgcd0doivaul55q8na9lg,1,35,40.3,2022-12-04T13:36:43.914Z,2022-12-04T13:36:44Z,,,,,,,,,,,,,,,,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093351,24,1,1,2,2,8gw3pgcd0doivaul55q8na9lg,1,35,40.3,2022-12-04T13:36:44.202Z,2022-12-04T13:36:48Z,3934090061,140,53.2,3934090067,213,5.6,3934090059,56,Right,3934090065,212,25.7,3934090063,141,15.0,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093359,25,1,1,2,7,8gw3pgcd0doivaul55q8na9lg,1,42.8,11.3,2022-12-04T13:36:48.674Z,2022-12-04T13:36:50Z,3934090141,140,36.0,3934090147,213,3.3,3934090145,212,7.3,3934090139,56,Back,3934090143,141,9.4,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093431,26,1,1,2,8,8gw3pgcd0doivaul55q8na9lg,1,35.9,9.4,2022-12-04T13:36:50.088Z,2022-12-04T13:36:58Z,3934090593,155,,3934090601,212,23.2,3934090597,140,58.0,3934090595,56,Right,3934090599,141,8.2,3934090603,213,6.2,,,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093435,27,50,1,2,12,8gw3pgcd0doivaul55q8na9lg,1,57.3,7.4,2022-12-04T13:36:54.163Z,2022-12-04T13:37:29Z,3934090607,56,Right,3934090609,286,,3934090651,233,19,,,,,,,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093403,19,7,1,2,12,p2dsrpus5eckpz2h16svaour,0,42.7,92.6,2022-12-04T13:36:54.164Z,2022-12-04T13:36:59Z,3934090631,233,27,3934090423,56,Back,3934090425,285,,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093455,28,50,1,2,15,8gw3pgcd0doivaul55q8na9lg,1,52.7,5,2022-12-04T13:36:56.675Z,2022-12-04T13:37:01Z,3934090705,286,,3934090809,233,20,3934090703,56,Right,,,,,,,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093439,20,7,1,2,15,p2dsrpus5eckpz2h16svaour,1,47.3,95,2022-12-04T13:36:56.676Z,2022-12-04T13:37:01Z,3934090615,56,Back,3934090617,285,,3934090777,233,28,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093443,21,49,1,2,17,p2dsrpus5eckpz2h16svaour,1,74.9,94.7,2022-12-04T13:36:59.268Z,2022-12-04T13:36:59Z,,,,,,,,,,,,,,,,,,,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093489,22,1,1,2,20,p2dsrpus5eckpz2h16svaour,0,85,82.3,2022-12-04T13:37:01.700Z,2022-12-04T13:37:03Z,3934090945,141,59.1,3934090947,212,16.4,3934090943,140,80.6,3934090949,213,4.4,3934090941,56,Center,,,,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093505,29,49,1,2,22,8gw3pgcd0doivaul55q8na9lg,1,21.5,39.4,2022-12-04T13:37:04.170Z,2022-12-04T13:37:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6l457lm38yflk2l01ho3kk48a,L. Pastrenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093527,30,1,1,2,23,8gw3pgcd0doivaul55q8na9lg,1,21.5,39.4,2022-12-04T13:37:04.395Z,2022-12-04T13:37:06Z,3934091135,140,24.0,3934091133,56,Back,3934091141,213,5.2,3934091137,141,32.1,3934091139,212,5.6,,,,,,,,,,6l457lm38yflk2l01ho3kk48a,L. Pastrenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093531,31,1,1,2,25,8gw3pgcd0doivaul55q8na9lg,0,22.8,28.9,2022-12-04T13:37:06.493Z,2022-12-04T13:37:08Z,3934091153,56,Back,3934091155,140,24.5,3934091161,213,5.3,3934091237,236,,3934091157,141,25.0,3934091159,212,3.2,3934091243,286,,3934091239,233,23,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093541,23,74,1,2,25,p2dsrpus5eckpz2h16svaour,1,75.8,75.4,2022-12-04T13:37:06.494Z,2022-12-04T13:56:00Z,3934091221,56,Center,3934091261,233,31,3934091223,285,,,,,,,,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093565,32,1,1,2,27,8gw3pgcd0doivaul55q8na9lg,1,19.4,16.7,2022-12-04T13:37:08.671Z,2022-12-04T13:37:10Z,3934091329,141,10.3,3934091331,212,6.5,3934091333,213,5.5,3934091327,140,24.0,3934091325,56,Back,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093591,33,1,1,2,28,8gw3pgcd0doivaul55q8na9lg,0,25.5,6.4,2022-12-04T13:37:10.304Z,2022-12-04T13:40:23Z,3934091521,212,6.1,3934091517,140,19.7,3934091515,56,Back,3934091519,141,5.2,3934091523,213,3.3,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093599,24,3,1,2,30,p2dsrpus5eckpz2h16svaour,0,79.8,95.2,2022-12-04T13:37:11.828Z,2022-12-04T13:37:25Z,3934091859,233,34,3934091575,286,,3934091573,56,Left,,,,,,,,,,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093615,34,7,1,2,30,8gw3pgcd0doivaul55q8na9lg,1,20.2,4.8,2022-12-04T13:37:11.829Z,2022-12-04T13:37:24Z,3934091807,233,24,3934091629,167,,3934091631,56,Back,3934091633,285,,,,,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489093601,25,5,1,2,37,p2dsrpus5eckpz2h16svaour,1,78.1,102,2022-12-04T13:37:18.452Z,2022-12-04T13:55:53Z,3934091577,56,Left,3934091579,347,,3934091777,361,,3934091713,233,35,,,,,,,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
