id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId
2472880911,221,15,1,20,15,7w2y7s7q5r1h1flz9y4sj6xka,1,70,60.5,2022-10-16T12:50:15.156Z,2022-10-16T12:50:27Z,3848789465,215,,3848788701,22,,3848789471,147,50.7,3848789453,79,,3848789469,146,99.0,3848788705,56,Center,3848789461,102,50.3,3848789457,55,220,89l4376fhyf32a6tdjou6zqw9,A. Caruso,3848789507,233,177,3848788703,18,,3848789463,103,20.3,3848789455,29,,3848788889,72,,,,,,,,,,,,,,,,,
2472880907,177,10,1,20,15,agjf3593kdfob1fl43rlt2b6c,1,1.8,50.1,2022-10-16T12:50:15.256Z,2022-10-16T12:50:21Z,3848788687,182,,3848789179,233,221,3848788689,56,Back,3848788685,178,,3848789103,177,,,,,,,,,,,1hvfc11oxddf7hxxks4skxw45,K. Odden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472880923,178,52,1,20,16,agjf3593kdfob1fl43rlt2b6c,1,1.8,50.1,2022-10-16T12:50:16.345Z,2022-10-16T12:50:16Z,,,,,,,,,,,,,,,,,,,,,,,,,1hvfc11oxddf7hxxks4skxw45,K. Odden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472881319,179,1,1,20,34,agjf3593kdfob1fl43rlt2b6c,0,14.7,58.8,2022-10-16T12:50:34.634Z,2022-10-16T12:50:38Z,3848790719,199,,3848790727,212,52.0,3848790721,56,Center,3848790723,140,63.7,3848790729,213,6.1,3848790731,1,,3848790725,141,47.8,,,,1hvfc11oxddf7hxxks4skxw45,K. Odden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472881359,223,1,1,20,39,7w2y7s7q5r1h1flz9y4sj6xka,0,33.1,63.3,2022-10-16T12:50:39.538Z,2022-10-16T12:50:40Z,3848790921,141,60.5,3848790919,140,46.7,3848790915,56,Back,3848790923,212,14.4,3848790925,213,6.2,3848790913,3,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472881383,180,1,1,20,40,agjf3593kdfob1fl43rlt2b6c,0,55.2,43,2022-10-16T12:50:40.594Z,2022-10-16T12:50:41Z,3848791033,212,13.5,3848791029,141,44.8,3848791021,3,,3848791037,213,0.1,3848791023,56,Center,3848791025,140,68.0,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472881399,224,1,1,20,41,7w2y7s7q5r1h1flz9y4sj6xka,1,34.4,68,2022-10-16T12:50:41.153Z,2022-10-16T12:50:42Z,3848791103,140,44.2,3848791107,212,12.1,3848791101,56,Back,3848791099,3,,3848791105,141,58.6,3848791109,213,5.7,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472881405,225,61,1,20,42,7w2y7s7q5r1h1flz9y4sj6xka,0,44.2,58.6,2022-10-16T12:50:42.371Z,2022-10-16T12:50:42Z,3848791121,56,Back,,,,,,,,,,,,,,,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472881515,181,1,1,20,47,agjf3593kdfob1fl43rlt2b6c,1,79.9,61.8,2022-10-16T12:50:47.722Z,2022-10-16T12:50:49Z,3848791631,56,Center,3848791637,212,11.4,3848791639,213,5.3,3848791635,141,47.9,3848791633,140,85.9,,,,,,,,,,horxq0sb7c6929i7mc6ctuqd,S. Tarenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472881555,182,1,1,20,49,agjf3593kdfob1fl43rlt2b6c,1,87.4,47.2,2022-10-16T12:50:49.266Z,2022-10-16T14:31:28Z,3848791835,56,Center,3848791839,141,40.9,3848797833,154,,3848791841,212,7.9,3848797831,210,15,3848791843,213,3.7,3848791837,140,81.1,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2472881565,183,15,1,20,51,agjf3593kdfob1fl43rlt2b6c,1,83.7,41.2,2022-10-16T12:50:51.339Z,2022-10-16T14:31:28Z,3848791899,56,Center,3848797837,29,,3848797853,147,44.0,3848797835,78,,3848797839,154,,3848797857,231,49.8,3848797851,146,89.9,3848797855,230,98.5,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,3848797841,55,182,3848797419,17,,3848797847,103,19,3848791893,22,,3848797439,233,226,,3848797423,82,3848797849,328,3848797417,72,3848797845,102,48.6,,,,,,
2472881559,226,10,1,20,51,7w2y7s7q5r1h1flz9y4sj6xka,1,8.7,54.4,2022-10-16T12:50:51.439Z,2022-10-16T12:51:54Z,3848791861,94,,3848797487,233,183,3848791863,56,Back,,,,,,,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472881607,227,49,1,20,54,7w2y7s7q5r1h1flz9y4sj6xka,1,7.6,61,2022-10-16T12:50:54.499Z,2022-10-16T12:50:54Z,,,,,,,,,,,,,,,,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472881731,228,1,1,20,57,7w2y7s7q5r1h1flz9y4sj6xka,1,1.6,84,2022-10-16T12:50:57.778Z,2022-10-16T12:51:01Z,3848792663,212,12.0,3848792661,141,97.0,3848792665,213,0.8,3848792657,140,9.3,3848792653,56,Back,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472881773,229,1,1,21,2,7w2y7s7q5r1h1flz9y4sj6xka,0,5.1,97.3,2022-10-16T12:51:02.403Z,2022-10-16T12:51:02Z,3848792857,212,14.5,3848792851,56,Back,3848792859,213,0.2,3848792855,141,100.0,3848792853,140,18.6,,,,,,,,,,3dftc6lswgfgb4xoju4xb2xg5,V. Cernoia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472882105,184,5,1,21,2,agjf3593kdfob1fl43rlt2b6c,1,85.4,-1.6,2022-10-16T12:51:02.426Z,2022-10-16T12:51:22Z,3848794489,347,,3848794521,233,230,3848794487,56,Right,,,,,,,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472881779,230,5,1,21,2,7w2y7s7q5r1h1flz9y4sj6xka,0,14.6,101.6,2022-10-16T12:51:02.426Z,2022-10-16T13:13:56Z,3848794543,233,184,3848792879,56,Back,3848792881,347,,,,,,,,,,,,,,,,,3dftc6lswgfgb4xoju4xb2xg5,V. Cernoia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472882159,185,1,1,21,21,agjf3593kdfob1fl43rlt2b6c,1,90,0,2022-10-16T12:51:21.618Z,2022-10-16T12:51:25Z,3848794795,141,22.4,3848794793,140,97.3,3848794789,107,,3848794797,212,18.2,3848794791,56,Center,3848794799,213,1.1,,,,,,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472882163,186,1,1,21,24,agjf3593kdfob1fl43rlt2b6c,1,97.7,22.5,2022-10-16T12:51:24.939Z,2022-10-16T12:51:38Z,3848796113,213,4.8,3848796111,212,4.9,3848796109,141,15.3,3848794817,56,Right,3848796107,140,98.2,,,,,,,,,,horxq0sb7c6929i7mc6ctuqd,S. Tarenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472882233,187,1,1,21,29,agjf3593kdfob1fl43rlt2b6c,0,98.3,13.1,2022-10-16T12:51:28.995Z,2022-10-16T12:51:31Z,3848795197,140,100.0,3848795191,2,,3848795201,212,11.3,3848795193,155,,3848795203,213,1.4,3848795199,141,29.4,3848795195,56,Center,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472882241,188,5,1,21,30,agjf3593kdfob1fl43rlt2b6c,0,101,26.8,2022-10-16T12:51:30.531Z,2022-10-16T13:13:56Z,3848795243,346,,3848795237,56,Center,3848795341,233,231,,,,,,,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472882227,231,5,1,21,30,7w2y7s7q5r1h1flz9y4sj6xka,1,-1,73.2,2022-10-16T12:51:30.531Z,2022-10-16T12:51:31Z,3848795161,56,Back,3848795327,233,188,3848795163,346,,,,,,,,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472882595,232,1,1,21,42,7w2y7s7q5r1h1flz9y4sj6xka,1,5,63,2022-10-16T12:51:42.132Z,2022-10-16T12:51:48Z,3848796961,141,33.9,3848796955,124,,3848796959,140,9.0,3848796963,212,20.2,3848796969,237,,3848796965,213,4.9,3848796957,56,Back,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472882615,233,1,1,21,48,7w2y7s7q5r1h1flz9y4sj6xka,1,27.1,39,2022-10-16T12:51:48.788Z,2022-10-16T12:51:50Z,3848797131,140,28.2,3848797137,212,14.1,3848797129,56,Back,3848797139,213,1.5,3848797135,141,59.7,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472882693,234,1,1,21,50,7w2y7s7q5r1h1flz9y4sj6xka,1,29.4,61,2022-10-16T12:51:50.419Z,2022-10-16T12:51:54Z,3848797545,140,37.0,3848797549,141,77.3,3848797553,213,0.9,3848797551,212,13.7,3848797541,56,Back,,,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472882751,235,1,1,21,54,7w2y7s7q5r1h1flz9y4sj6xka,1,42.7,75.3,2022-10-16T12:51:54.500Z,2022-10-16T12:51:59Z,3848797799,213,5.9,3848797791,56,Center,3848797797,212,26.8,3848797793,140,66.4,3848797795,141,60.6,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472882753,236,61,1,21,56,7w2y7s7q5r1h1flz9y4sj6xka,0,66.4,60.6,2022-10-16T12:51:56.915Z,2022-10-16T12:52:18Z,3848797805,56,Center,,,,,,,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472882811,189,49,1,21,58,agjf3593kdfob1fl43rlt2b6c,1,36,17.3,2022-10-16T12:51:58.524Z,2022-10-16T13:19:10Z,,,,,,,,,,,,,,,,,,,,,,,,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472882833,190,1,1,22,1,agjf3593kdfob1fl43rlt2b6c,1,35.9,17.1,2022-10-16T12:52:00.964Z,2022-10-16T13:19:09Z,3848798219,213,1.6,3848798215,141,27.1,3848798217,212,6.8,3848798211,56,Back,3848798213,140,35.6,,,,,,,,,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472882851,191,1,1,22,2,agjf3593kdfob1fl43rlt2b6c,1,35.6,27.1,2022-10-16T12:52:02.420Z,2022-10-16T13:19:08Z,3848798307,212,26.0,3848798301,56,Back,3848798303,140,22.9,3848798309,213,2.1,3848798305,141,59.9,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472882875,192,43,1,22,3,agjf3593kdfob1fl43rlt2b6c,1,0,0,2022-10-16T12:52:03.573Z,2022-10-16T13:19:03Z,3848798395,56,Back,3848798403,213,3.6,3848798399,141,46.6,3848798401,212,19.8,3848949875,144,1,3848798397,140,6.2,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472882893,193,1,1,22,4,agjf3593kdfob1fl43rlt2b6c,1,6.2,46.6,2022-10-16T12:52:04.180Z,2022-10-16T13:19:07Z,3848798523,155,,3848798533,141,7.9,3848798541,213,5.5,3848798547,1,,3848798529,140,33.9,3848798525,56,Back,3848798537,212,39.2,,,,1hvfc11oxddf7hxxks4skxw45,K. Odden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472882981,194,1,1,22,6,agjf3593kdfob1fl43rlt2b6c,1,33.9,7.9,2022-10-16T12:52:06.556Z,2022-10-16T12:52:46Z,3848798985,141,3.8,3848798983,140,29.6,3848798989,213,3.7,3848798987,212,5.3,3848798981,56,Back,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883051,195,1,1,22,14,agjf3593kdfob1fl43rlt2b6c,1,34.8,18.9,2022-10-16T12:52:14.061Z,2022-10-16T12:52:19Z,3848799333,140,26.8,3848799335,141,57.8,3848799339,213,1.9,3848799331,56,Back,3848799337,212,27.8,,,,,,,,,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883075,196,1,1,22,18,agjf3593kdfob1fl43rlt2b6c,0,26.7,69.4,2022-10-16T12:52:18.932Z,2022-10-16T12:52:21Z,3848799463,140,51.3,3848799465,141,70.5,3848799467,212,25.8,3848799461,56,Center,3848799469,213,0.0,,,,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883073,237,8,1,22,20,7w2y7s7q5r1h1flz9y4sj6xka,1,55.2,32.5,2022-10-16T12:52:20.789Z,2022-10-16T12:52:20Z,3848799457,56,Center,,,,,,,,,,,,,,,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883107,238,49,1,22,22,7w2y7s7q5r1h1flz9y4sj6xka,1,63,24.6,2022-10-16T12:52:22.037Z,2022-10-16T12:52:22Z,,,,,,,,,,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883119,239,1,1,22,22,7w2y7s7q5r1h1flz9y4sj6xka,1,63,24.6,2022-10-16T12:52:22.117Z,2022-10-16T12:52:23Z,3848799639,213,1.7,3848799635,212,10.1,3848799631,140,61.9,3848799633,141,39.4,3848799629,56,Center,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883147,240,1,1,22,23,7w2y7s7q5r1h1flz9y4sj6xka,0,61.9,39.4,2022-10-16T12:52:23.669Z,2022-10-16T12:52:25Z,3848799773,56,Center,3848799775,140,80.8,3848799779,212,19.9,3848799777,141,38.3,3848799781,213,6.2,,,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883195,197,1,1,22,26,agjf3593kdfob1fl43rlt2b6c,1,23.1,61.4,2022-10-16T12:52:26.349Z,2022-10-16T12:52:28Z,3848800067,212,15.7,3848800069,213,3.3,3848800063,141,57.8,3848800057,56,Back,3848800059,140,8.3,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883241,198,1,1,22,28,agjf3593kdfob1fl43rlt2b6c,0,8.1,57.8,2022-10-16T12:52:28.765Z,2022-10-16T12:52:31Z,3848800309,56,Back,3848800311,140,37.3,3848800307,157,,3848800319,212,40.8,3848800327,1,,3848800315,141,97.4,3848800323,213,0.7,,,,1hvfc11oxddf7hxxks4skxw45,K. Odden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883237,241,49,1,22,31,7w2y7s7q5r1h1flz9y4sj6xka,1,62.1,3.1,2022-10-16T12:52:31.317Z,2022-10-16T12:52:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883319,242,1,1,22,32,7w2y7s7q5r1h1flz9y4sj6xka,1,62.1,3.1,2022-10-16T12:52:32.933Z,2022-10-16T12:52:36Z,3848800701,141,43.5,3848800697,140,44.4,3848800695,56,Back,3848800705,212,33.2,3848800711,1,,3848800709,213,2.2,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883365,243,1,1,22,36,7w2y7s7q5r1h1flz9y4sj6xka,1,44.4,43.5,2022-10-16T12:52:36.741Z,2022-10-16T12:52:39Z,3848800925,213,5.9,3848800917,56,Center,3848800923,212,14.2,3848800921,141,35.2,3848800919,140,56.8,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883401,244,1,1,22,39,7w2y7s7q5r1h1flz9y4sj6xka,1,56.8,35.2,2022-10-16T12:52:39.525Z,2022-10-16T12:52:42Z,3848801061,213,4.0,3848801055,140,46.0,3848801059,212,17.3,3848801053,56,Back,3848801057,141,15.9,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883429,245,1,1,22,42,7w2y7s7q5r1h1flz9y4sj6xka,1,56.6,14.2,2022-10-16T12:52:41.973Z,2022-10-16T12:52:43Z,3848801169,212,14.1,3848801167,141,34.7,3848801171,213,1.7,3848801165,140,54.6,3848801163,56,Center,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883491,246,1,1,22,43,7w2y7s7q5r1h1flz9y4sj6xka,1,54.6,34.7,2022-10-16T12:52:43.718Z,2022-10-16T12:52:48Z,3848801449,141,12.0,3848801445,56,Right,3848801447,140,55.8,3848801451,212,15.5,3848801453,213,4.8,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883537,247,1,1,22,48,7w2y7s7q5r1h1flz9y4sj6xka,1,53.3,15.3,2022-10-16T12:52:48.565Z,2022-10-16T12:52:51Z,3848801651,212,20.6,3848801647,140,37.5,3848801653,213,2.5,3848801649,141,33.3,3848801645,56,Back,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883601,248,1,1,22,51,7w2y7s7q5r1h1flz9y4sj6xka,1,37.5,33.3,2022-10-16T12:52:51.477Z,2022-10-16T12:52:54Z,3848801907,213,1.2,3848801895,140,44.0,3848801899,141,56.6,3848801903,212,17.3,3848801891,56,Back,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883611,249,1,1,22,54,7w2y7s7q5r1h1flz9y4sj6xka,1,46.9,56.6,2022-10-16T12:52:54.806Z,2022-10-16T12:52:56Z,3848801951,56,Back,3848801957,212,8.6,3848801953,140,47.0,3848801959,213,4.7,3848801955,141,44.0,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883655,250,1,1,22,56,7w2y7s7q5r1h1flz9y4sj6xka,1,47.1,44,2022-10-16T12:52:56.133Z,2022-10-16T12:53:00Z,3848802231,56,Center,3848802237,212,12.6,3848802239,213,0.1,3848802233,140,59.0,3848802235,141,46.0,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883709,251,1,1,22,59,7w2y7s7q5r1h1flz9y4sj6xka,1,59,46,2022-10-16T12:52:59.941Z,2022-10-16T12:53:02Z,3848802439,56,Center,3848802445,212,15.0,3848802443,141,36.9,3848802447,213,5.9,3848802441,140,72.0,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883737,252,1,1,23,2,7w2y7s7q5r1h1flz9y4sj6xka,1,67.6,48.2,2022-10-16T12:53:02.437Z,2022-10-16T12:53:04Z,3848802587,140,79.5,3848802585,56,Center,3848802593,213,5.7,3848802591,212,14.9,3848802589,141,36.2,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883753,253,1,1,23,4,7w2y7s7q5r1h1flz9y4sj6xka,1,79.5,36.2,2022-10-16T12:53:04.293Z,2022-10-16T12:53:05Z,3848802677,140,71.4,3848802683,213,2.6,3848802675,56,Center,3848802681,212,10.2,3848802679,141,44.5,,,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883767,254,1,1,23,5,7w2y7s7q5r1h1flz9y4sj6xka,1,71.4,44.5,2022-10-16T12:53:05.238Z,2022-10-16T12:53:06Z,3848802753,56,Center,3848802757,141,36.9,3848802761,213,5.8,3848802755,140,79.9,3848802759,212,10.3,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883787,255,1,1,23,5,7w2y7s7q5r1h1flz9y4sj6xka,1,79.9,36.9,2022-10-16T12:53:05.893Z,2022-10-16T12:53:07Z,3848802861,213,5.7,3848802855,140,99.1,3848802859,212,24.5,3848802853,56,Right,3848802857,141,16.3,,,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883801,256,1,1,23,7,7w2y7s7q5r1h1flz9y4sj6xka,0,99.1,16.3,2022-10-16T12:53:06.965Z,2022-10-16T12:53:08Z,3848802949,212,17.7,3848802951,213,1.9,3848802947,141,41.1,3848802939,2,,3848802945,140,94.0,3848802943,56,Center,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883817,199,8,1,23,8,agjf3593kdfob1fl43rlt2b6c,1,8.3,63.6,2022-10-16T12:53:08.870Z,2022-10-16T12:53:09Z,3848803031,56,Back,,,,,,,,,,,,,,,,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883849,200,49,1,23,10,agjf3593kdfob1fl43rlt2b6c,1,11.4,69.6,2022-10-16T12:53:10.678Z,2022-10-16T12:53:10Z,,,,,,,,,,,,,,,,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883889,201,1,1,23,11,agjf3593kdfob1fl43rlt2b6c,1,11.6,69.6,2022-10-16T12:53:11.206Z,2022-10-16T12:53:12Z,3848803345,141,57.2,3848803343,140,27.9,3848803349,213,5.8,3848803341,56,Back,3848803347,212,19.1,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472883967,202,1,1,23,12,agjf3593kdfob1fl43rlt2b6c,1,27.9,57.2,2022-10-16T12:53:12.646Z,2022-10-16T12:53:16Z,3848803653,213,1.4,3848803647,140,29.9,3848803651,212,17.0,3848803645,56,Back,3848803649,141,82.0,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472884007,203,1,1,23,16,agjf3593kdfob1fl43rlt2b6c,1,26,79,2022-10-16T12:53:16.550Z,2022-10-16T12:53:19Z,3848803859,212,11.8,3848803861,213,4.5,3848803855,140,23.5,3848803857,141,62.1,3848803853,56,Back,,,,,,,,,,horxq0sb7c6929i7mc6ctuqd,S. Tarenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472884049,204,1,1,23,19,agjf3593kdfob1fl43rlt2b6c,1,23.5,62.1,2022-10-16T12:53:19.006Z,2022-10-16T12:53:22Z,3848804021,141,38.9,3848804019,140,31.5,3848804023,212,17.9,3848804017,56,Back,3848804025,213,5.2,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472884115,205,1,1,23,22,agjf3593kdfob1fl43rlt2b6c,1,31.7,38.3,2022-10-16T12:53:22.007Z,2022-10-16T12:53:26Z,3848804395,212,23.6,3848804387,155,,3848804393,141,12.8,3848804389,56,Back,3848804391,140,47.0,3848804397,213,5.5,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472884161,206,1,1,23,26,agjf3593kdfob1fl43rlt2b6c,1,47,12.8,2022-10-16T12:53:26.551Z,2022-10-16T12:53:30Z,3848804633,140,54.5,3848804635,141,38.2,3848804631,56,Center,3848804637,212,19.0,3848804639,213,1.1,,,,,,,,,,cczk9xb3xmteym84wujrwt0yc,S. Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472884163,207,50,1,23,28,agjf3593kdfob1fl43rlt2b6c,1,53.6,38.4,2022-10-16T12:53:28.341Z,2022-10-16T12:53:31Z,3848804647,286,,3848804705,233,257,3848804645,56,Center,,,,,,,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472884149,257,7,1,23,28,7w2y7s7q5r1h1flz9y4sj6xka,0,46.4,61.6,2022-10-16T12:53:28.342Z,2022-10-16T12:53:30Z,3848804679,233,207,3848804561,285,,3848804557,56,Back,,,,,,,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472884257,208,1,1,23,32,agjf3593kdfob1fl43rlt2b6c,1,51.9,28.2,2022-10-16T12:53:32.087Z,2022-10-16T12:53:37Z,3848805081,213,1.1,3848805079,212,33.8,3848805083,1,,3848805075,140,65.4,3848805077,141,73.3,3848805071,155,,3848805073,56,Center,,,,cczk9xb3xmteym84wujrwt0yc,S. Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
