id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,keyPass,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2548954893,46,4,1,7,26,af91jdcs6x0bqkmdb78rokod2,0,89.2,95.9,2023-05-14T18:54:00.151Z,2023-05-15T01:15:43Z,4278858765,286,,4278858761,152,,4279928059,178,,4278858753,294,,4278858751,13,,4278858757,56,Left,4278858795,233,108,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548954953,109,1,1,7,34,bqbbqm98ud8obe45ds9ohgyrd,1,10.6,13.2,2023-05-14T18:54:08.515Z,2023-05-15T01:15:57Z,4278859081,152,,4279928481,178,,4278859083,56,Back,4278859091,213,1.7,4278859087,141,47.7,4278859085,140,7.6,4278859077,5,,4278859089,212,23.7,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,4278859135,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548954999,110,1,1,7,38,bqbbqm98ud8obe45ds9ohgyrd,1,7.6,48.3,2023-05-14T18:54:12.422Z,2023-05-15T01:16:00Z,4279928623,178,,4278859345,56,Back,4278859347,140,12.5,4278859351,212,13.2,4278859349,141,66.2,4278859353,213,1.2,,,,,,,3o573dblmfc1o3wkkt2nva8k5,M. Perin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955023,111,1,1,7,42,bqbbqm98ud8obe45ds9ohgyrd,1,22.7,66.7,2023-05-14T18:54:16.112Z,2023-05-15T01:16:03Z,4278859481,56,Back,4278859483,140,35.2,4279928711,178,,4278859487,212,22.9,4278859485,141,94.3,4278859491,213,1.0,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955031,112,61,1,7,43,bqbbqm98ud8obe45ds9ohgyrd,0,35.2,94.3,2023-05-14T18:54:17.552Z,2023-05-15T01:16:06Z,4279928839,178,,4278859515,56,Back,,,,,,,,,,,,,,,,,,,c6nl81c1q4unq5js94s6s942x,F. Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955057,47,5,1,7,44,af91jdcs6x0bqkmdb78rokod2,1,67.6,-1.4,2023-05-14T18:54:18.521Z,2023-05-15T01:16:08Z,4278859679,233,113,4278859673,347,,4278859671,56,Right,,,,,,,,,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955049,113,5,1,7,44,bqbbqm98ud8obe45ds9ohgyrd,0,32.4,101.4,2023-05-14T18:54:18.521Z,2023-05-15T01:16:09Z,4278859621,56,Back,4278859703,233,47,4278859623,347,,,,,,,,,,,,,,,,,c6nl81c1q4unq5js94s6s942x,F. Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955197,48,1,1,8,6,af91jdcs6x0bqkmdb78rokod2,1,69.9,0,2023-05-14T18:54:40.977Z,2023-05-15T01:16:14Z,4278860543,107,,4278860547,140,70.0,4278860545,56,Right,4278860551,212,7.7,4278860553,213,1.6,4278860549,141,9.3,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955199,49,1,1,8,7,af91jdcs6x0bqkmdb78rokod2,0,70,9.3,2023-05-14T18:54:41.851Z,2023-05-15T01:16:18Z,4278860563,56,Right,4278860581,156,,4278860567,141,0.0,4278860565,140,70.2,4278860569,212,7.0,4279929201,178,,4278860571,213,4.7,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955203,50,5,1,8,9,af91jdcs6x0bqkmdb78rokod2,0,70.3,-1.5,2023-05-14T18:54:43.014Z,2023-05-15T01:16:20Z,4278860635,347,,4278860633,56,Right,4278860897,233,114,,,,,,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955243,114,5,1,8,9,bqbbqm98ud8obe45ds9ohgyrd,1,29.7,101.5,2023-05-14T18:54:43.014Z,2023-05-15T01:16:20Z,4278860853,347,,4278860871,233,50,4278860851,56,Back,,,,,,,,,,,,,,,,c6nl81c1q4unq5js94s6s942x,F. Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955299,115,1,1,8,17,bqbbqm98ud8obe45ds9ohgyrd,1,29.9,100,2023-05-14T18:54:51.240Z,2023-05-15T01:16:28Z,4278861209,141,93.7,4278861213,213,3.5,4278861211,212,16.4,4278861205,56,Back,4278861207,140,15.2,4278861203,107,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955339,116,1,1,8,19,bqbbqm98ud8obe45ds9ohgyrd,1,15.2,93.7,2023-05-14T18:54:53.200Z,2023-05-15T01:16:30Z,4278861419,141,59.8,4279929531,178,,4278861417,140,4.7,4278861423,213,4.3,4278861415,56,Back,4278861421,212,25.6,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955377,117,1,1,8,22,bqbbqm98ud8obe45ds9ohgyrd,1,7.8,55.7,2023-05-14T18:54:56.594Z,2023-05-15T01:16:32Z,4278861631,140,20.1,4278861629,56,Back,4279929635,178,,4278861633,141,34.5,4278861637,213,5.4,4278861635,212,19.4,,,,,,,3o573dblmfc1o3wkkt2nva8k5,M. Perin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955407,118,1,1,8,25,bqbbqm98ud8obe45ds9ohgyrd,1,21.6,33.8,2023-05-14T18:54:59.993Z,2023-05-15T01:16:35Z,4278861783,140,30.0,4279929715,178,,4278861779,56,Back,4278861787,141,38.4,4278861789,212,9.4,4278861791,213,0.3,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955423,119,1,1,8,28,bqbbqm98ud8obe45ds9ohgyrd,1,33.3,34.7,2023-05-14T18:55:02.153Z,2023-05-15T01:16:37Z,4278861899,212,17.5,4278861901,213,5.5,4278861893,56,Back,4278861895,140,44.7,4279929807,178,,4278861897,141,16.0,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955431,120,1,1,8,29,bqbbqm98ud8obe45ds9ohgyrd,0,44.7,16,2023-05-14T18:55:03.679Z,2023-05-15T01:16:40Z,4278861959,213,1.2,4278861955,141,43.5,4279929867,178,,4278861957,212,19.9,4278861953,140,51.3,4278861951,56,Center,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955491,51,1,1,8,31,af91jdcs6x0bqkmdb78rokod2,1,46.8,59.9,2023-05-14T18:55:05.107Z,2023-05-15T01:16:45Z,4279930023,178,,4278862213,213,1.7,4278862211,212,20.8,4278862207,140,43.5,4278862205,56,Back,4278862209,141,90.1,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955497,52,49,1,8,33,af91jdcs6x0bqkmdb78rokod2,1,43.5,90.1,2023-05-14T18:55:07.595Z,2023-05-15T01:16:49Z,,,,,,,,,,,,,,,,,,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955545,53,1,1,8,36,af91jdcs6x0bqkmdb78rokod2,1,52.9,96.1,2023-05-14T18:55:10.186Z,2023-05-15T01:16:52Z,4278862537,56,Back,4278862545,213,3.2,4278862539,140,32.0,4278862543,212,22.0,4279930163,178,,4278862541,141,95.1,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955567,54,1,1,8,38,af91jdcs6x0bqkmdb78rokod2,1,32,95.1,2023-05-14T18:55:12.268Z,2023-05-15T01:16:54Z,4278862673,56,Back,4279930229,178,,4278862681,213,4.3,4278862677,141,80.5,4278862675,140,27.4,4278862679,212,11.0,,,,,,,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955583,55,1,1,8,39,af91jdcs6x0bqkmdb78rokod2,1,27.5,78.8,2023-05-14T18:55:13.772Z,2023-05-15T01:16:58Z,4278862749,140,30.0,4278862753,212,11.7,4278862751,141,95.6,4278862755,213,1.3,4279930293,178,,4278862747,56,Back,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955629,56,1,1,8,42,af91jdcs6x0bqkmdb78rokod2,0,30,95.4,2023-05-14T18:55:16.916Z,2023-05-15T01:17:01Z,4278862989,1,,4278862977,155,,4278862985,212,42.8,4278862987,213,5.8,4278862979,56,Center,4278862981,140,66.6,4278862983,141,67.7,4279930347,178,,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955651,121,1,1,8,45,bqbbqm98ud8obe45ds9ohgyrd,1,28.7,30.9,2023-05-14T18:55:19.341Z,2023-05-15T01:17:05Z,4278863109,141,23.5,4278863111,212,7.7,4279930407,21,,4278863113,213,5.6,4279930405,178,,4278863105,56,Back,4278863107,140,34.2,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955657,122,49,1,8,46,bqbbqm98ud8obe45ds9ohgyrd,1,34.2,23.5,2023-05-14T18:55:20.190Z,2023-05-15T01:17:11Z,,,,,,,,,,,,,,,,,,,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955707,123,1,1,8,48,bqbbqm98ud8obe45ds9ohgyrd,1,35.8,17.8,2023-05-14T18:55:22.185Z,2023-05-15T01:17:13Z,4278863385,140,53.0,4278863387,141,16.3,4279930583,178,,4278863383,56,Right,4278863389,212,18.1,4278863391,213,6.2,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955711,57,45,1,8,49,af91jdcs6x0bqkmdb78rokod2,0,54.4,86.6,2023-05-14T18:55:23.802Z,2023-05-15T01:17:20Z,4278863409,56,Left,4278863465,233,124,4278863411,285,,,,,,,,,,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955713,124,3,1,8,49,bqbbqm98ud8obe45ds9ohgyrd,1,45.6,13.4,2023-05-14T18:55:23.802Z,2023-05-15T01:17:19Z,4278863435,233,57,4278863417,286,,4278863415,56,Back,4279373275,464,,4279930823,178,,,,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549159913,721,83,1,8,50,af91jdcs6x0bqkmdb78rokod2,1,54.6,83.8,2023-05-14T18:55:24.115Z,2023-05-15T01:42:35Z,4279966773,399,226270,,,,,,,,,,,,,,,,,,,,,,7358y8d8v19qn6s8h0kx7tn11,M. Benassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955761,125,1,1,8,50,bqbbqm98ud8obe45ds9ohgyrd,1,44.9,16.6,2023-05-14T18:55:24.136Z,2023-05-15T01:17:26Z,4278863637,140,35.6,4278863635,56,Back,4279931105,178,,4278863639,141,7.0,4278863641,212,11.7,4278863643,213,3.7,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955781,126,1,1,8,55,bqbbqm98ud8obe45ds9ohgyrd,1,39.4,17.8,2023-05-14T18:55:29.088Z,2023-05-15T01:17:28Z,4278863753,56,Back,4279931173,178,,4278863757,141,39.8,4278863755,140,35.1,4278863759,212,15.6,4278863761,213,1.9,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955799,127,1,1,8,58,bqbbqm98ud8obe45ds9ohgyrd,1,35.7,45.3,2023-05-14T18:55:32.259Z,2023-05-15T01:17:31Z,4278863877,56,Back,4278863881,141,74.5,4278863879,140,34.2,4278863883,212,19.9,4279931361,178,,4278863885,213,1.6,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955821,128,1,1,9,0,bqbbqm98ud8obe45ds9ohgyrd,1,34.2,74.5,2023-05-14T18:55:34.362Z,2023-05-15T01:17:33Z,4278863983,213,0.5,4278863981,212,27.9,4278863977,141,95.8,4279931443,178,,4278863969,56,Left,4278863973,140,56.9,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955827,129,1,1,9,2,bqbbqm98ud8obe45ds9ohgyrd,1,56.9,95.8,2023-05-14T18:55:36.155Z,2023-05-15T01:17:37Z,4278864011,168,,4278864013,56,Left,4278864021,213,6.2,4278864017,141,93.7,4278864015,140,67.9,4279931541,388,,4278864019,212,11.6,,,,c6nl81c1q4unq5js94s6s942x,F. Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955879,58,45,1,9,5,af91jdcs6x0bqkmdb78rokod2,0,36.6,6.3,2023-05-14T18:55:39.044Z,2023-05-15T01:17:47Z,4278864341,233,130,4278864293,285,,4278864289,56,Back,,,,,,,,,,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955873,130,3,1,9,5,bqbbqm98ud8obe45ds9ohgyrd,1,63.4,93.7,2023-05-14T18:55:39.044Z,2023-05-15T01:17:47Z,4279931723,178,,4278864279,286,,4279373627,464,,4278864277,56,Left,4278864331,233,58,,,,,,,,,,f482w50k80zbyb2ykh84yijf9,P. Pogba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955897,131,1,1,9,6,bqbbqm98ud8obe45ds9ohgyrd,1,57.5,93.4,2023-05-14T18:55:40.883Z,2023-05-15T01:17:50Z,4278864397,212,18.3,4278864395,141,81.9,4279931829,178,,4278864393,140,41.7,4278864391,56,Back,4278864399,213,3.6,,,,,,,f482w50k80zbyb2ykh84yijf9,P. Pogba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955935,132,1,1,9,8,bqbbqm98ud8obe45ds9ohgyrd,1,41.7,81.9,2023-05-14T18:55:42.955Z,2023-05-15T01:17:53Z,4278864567,141,66.7,4278864565,140,45.0,4278864563,56,Back,4278864569,212,10.9,4278864571,213,5.0,4279931907,178,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955965,133,1,1,9,11,bqbbqm98ud8obe45ds9ohgyrd,1,44.5,63.4,2023-05-14T18:55:45.377Z,2023-05-15T01:17:55Z,4279931981,178,,4278864707,56,Back,4278864709,140,46.1,4278864715,213,4.8,4278864711,141,24.2,4278864713,212,26.7,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955981,134,1,1,9,16,bqbbqm98ud8obe45ds9ohgyrd,1,56.2,22.2,2023-05-14T18:55:50.252Z,2023-05-15T01:17:57Z,4278864815,141,20.4,4278864817,212,13.5,4279932031,178,,4278864811,56,Right,4278864813,140,69.0,4278864819,213,6.2,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549160213,1332,67,1,9,17,bqbbqm98ud8obe45ds9ohgyrd,1,68.5,22.9,2023-05-14T18:55:51.125Z,2023-05-15T01:59:17Z,4279968219,233,728,,,,,,,,,,,,,,,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549160211,728,67,1,9,17,af91jdcs6x0bqkmdb78rokod2,0,31.5,77.1,2023-05-14T18:55:51.126Z,2023-05-15T01:43:41Z,4279968227,233,1332,,,,,,,,,,,,,,,,,,,,,,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548955991,135,1,1,9,17,bqbbqm98ud8obe45ds9ohgyrd,1,69,20.4,2023-05-14T18:55:51.168Z,2023-05-15T01:59:17Z,4278864843,56,Right,4279932117,178,,4278864847,141,20.1,4278864845,140,56.6,4278864849,212,13.0,4278864871,156,,4278864851,213,3.2,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956011,136,1,1,9,18,bqbbqm98ud8obe45ds9ohgyrd,1,56.6,20.1,2023-05-14T18:55:52.495Z,2023-05-15T01:18:04Z,4278864955,56,Center,4278864957,140,56.8,4278864963,213,1.5,4278864959,141,33.0,4279932183,178,,4278864961,212,8.8,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956033,137,1,1,9,20,bqbbqm98ud8obe45ds9ohgyrd,1,55.5,33.6,2023-05-14T18:55:54.226Z,2023-05-15T01:18:06Z,4278865045,56,Back,4278865047,140,37.2,4278865051,212,19.9,4279932275,178,,4278865049,141,41.0,4278865053,213,2.9,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956073,138,1,1,9,22,bqbbqm98ud8obe45ds9ohgyrd,1,37.2,41,2023-05-14T18:55:56.427Z,2023-05-15T01:18:09Z,4278865289,213,0.5,4279932369,178,,4278865287,212,17.3,4278865285,141,54.2,4278865281,56,Center,4278865283,140,51.3,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956091,139,1,1,9,27,bqbbqm98ud8obe45ds9ohgyrd,0,60.2,65.2,2023-05-14T18:56:01.106Z,2023-05-15T01:18:11Z,4278865341,141,57.2,4278865343,212,14.8,4278865345,213,5.9,4278865339,140,73.3,4278865337,56,Center,4279932419,178,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956105,59,1,1,9,27,af91jdcs6x0bqkmdb78rokod2,0,28.7,37.7,2023-05-14T18:56:01.892Z,2023-05-15T01:18:13Z,4278865423,213,0.6,4278865417,140,45.0,4279932483,178,,4278865415,56,Back,4278865421,212,21.4,4278865425,1,,4278865411,157,,4278865419,141,56.6,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956115,140,1,1,9,30,bqbbqm98ud8obe45ds9ohgyrd,1,55.2,42.6,2023-05-14T18:56:04.202Z,2023-05-15T01:18:16Z,4279932517,388,,4278865469,213,0.6,4278865461,56,Center,4278865463,140,63.2,4278865467,212,9.9,4278865465,141,50.2,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956145,141,1,1,9,30,bqbbqm98ud8obe45ds9ohgyrd,1,63.2,50.2,2023-05-14T18:56:04.876Z,2023-05-15T01:18:24Z,4278865539,213,4.1,4278865531,56,Center,4278865529,155,,4279932723,178,,4278865533,140,50.6,4278865537,212,22.9,4278865535,141,22.8,,,,f482w50k80zbyb2ykh84yijf9,P. Pogba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956181,142,1,1,9,34,bqbbqm98ud8obe45ds9ohgyrd,1,51.2,23.2,2023-05-14T18:56:08.689Z,2023-05-15T01:18:28Z,4278865795,213,0.0,4278865789,141,23.5,4278865791,212,12.1,4279932863,178,,4278865785,56,Center,4278865787,140,62.7,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956229,143,1,1,9,40,bqbbqm98ud8obe45ds9ohgyrd,1,53.8,31.1,2023-05-14T18:56:14.292Z,2023-05-15T01:18:30Z,4278866055,141,95.8,4279932937,178,,4278866051,140,68.8,4278866063,213,1.2,4278866043,196,,4278866041,155,,4278866061,212,46.7,4278866065,1,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,4278866045,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956243,144,1,1,9,45,bqbbqm98ud8obe45ds9ohgyrd,1,69.4,93.3,2023-05-14T18:56:19.945Z,2023-05-15T01:18:34Z,4278866135,141,75.5,4278866137,212,12.3,4278866133,140,71.7,4279933015,178,,4278866131,56,Center,4278866139,213,4.9,,,,,,,c6nl81c1q4unq5js94s6s942x,F. Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956259,145,1,1,9,46,bqbbqm98ud8obe45ds9ohgyrd,1,71.7,75.5,2023-05-14T18:56:20.973Z,2023-05-15T01:18:46Z,4278866217,212,11.5,4278866209,140,61.2,4278866221,213,2.8,4278866213,141,80.4,4279933337,178,,4278866205,56,Left,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956265,146,1,1,9,49,bqbbqm98ud8obe45ds9ohgyrd,1,60.2,79.9,2023-05-14T18:56:23.179Z,2023-05-15T01:18:52Z,4278866275,140,57.7,4278866277,141,65.2,4279933443,178,,4278866273,56,Center,4278866279,212,10.3,4278866281,213,4.5,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956289,147,1,1,9,51,bqbbqm98ud8obe45ds9ohgyrd,1,58,64.9,2023-05-14T18:56:25.244Z,2023-05-15T01:18:54Z,4279933495,178,,4278866439,213,5.5,4278866437,212,12.7,4278866435,141,52.0,4278866431,56,Center,4278866433,140,66.8,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956303,148,1,1,9,53,bqbbqm98ud8obe45ds9ohgyrd,1,66.6,51.4,2023-05-14T18:56:27.820Z,2023-05-15T01:18:56Z,4278866547,212,15.6,4278866545,141,28.7,4278866541,56,Center,4278866543,140,64.4,4278866549,213,4.6,4279933521,178,,,,,,,,f482w50k80zbyb2ykh84yijf9,P. Pogba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956307,149,1,1,9,56,bqbbqm98ud8obe45ds9ohgyrd,1,64.4,28.7,2023-05-14T18:56:30.660Z,2023-05-15T01:19:00Z,4278866597,213,1.2,4278866595,212,7.9,4278866593,141,39.5,4278866591,140,67.2,4278866589,56,Center,4279933597,178,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956323,150,1,1,9,57,bqbbqm98ud8obe45ds9ohgyrd,1,67.2,39.5,2023-05-14T18:56:31.490Z,2023-05-15T01:19:02Z,4278866675,56,Center,4278876351,156,,4278866685,213,3.8,4279933677,178,,4278866683,212,12.3,4278866681,141,28.8,4278866679,140,57.8,,,,f482w50k80zbyb2ykh84yijf9,P. Pogba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956335,151,1,1,9,59,bqbbqm98ud8obe45ds9ohgyrd,1,59.4,26.3,2023-05-14T18:56:33.558Z,2023-05-15T01:19:04Z,4278866775,213,5.2,4279933745,178,,4278866773,212,12.5,4278866769,140,65.4,4278866771,141,10.5,4278866767,56,Right,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956341,152,1,1,10,2,bqbbqm98ud8obe45ds9ohgyrd,1,63.1,13.5,2023-05-14T18:56:36.492Z,2023-05-15T01:19:07Z,4278866807,140,64.2,4279933843,178,,4278866803,56,Center,4278866815,213,1.5,4278866811,141,29.7,4278866813,212,11.1,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956351,153,1,1,10,3,bqbbqm98ud8obe45ds9ohgyrd,1,64.2,29.7,2023-05-14T18:56:37.437Z,2023-05-15T01:19:09Z,4278866919,212,11.7,4279933913,178,,4278866915,140,54.5,4278866917,141,21.1,4278866921,213,3.7,4278866913,56,Right,,,,,,,f482w50k80zbyb2ykh84yijf9,P. Pogba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548956363,154,1,1,10,5,bqbbqm98ud8obe45ds9ohgyrd,1,54.1,25.4,2023-05-14T18:56:39.972Z,2023-05-15T01:19:12Z,4279934015,178,,4278866985,56,Center,4278866987,140,53.1,4278866993,213,1.6,4278866989,141,51.4,4278866991,212,17.7,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
