id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2545937055,9,1,1,0,17,49rkyo4do8uwj06geomw0xr4i,1,24.1,88.1,2023-05-08T16:30:28.912Z,2023-05-09T00:55:39Z,4262773311,140,34.3,4262773317,213,0.5,4262773309,56,Back,4262773315,212,12.2,4263778325,178,,4262773313,141,96.7,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937065,10,1,1,0,19,49rkyo4do8uwj06geomw0xr4i,1,34.4,96.7,2023-05-08T16:30:31.041Z,2023-05-09T00:55:52Z,4262773377,140,22.4,4262773379,141,95.9,4262773383,213,3.2,4263778687,178,,4262773381,212,12.6,4262773375,56,Back,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937081,11,1,1,0,21,49rkyo4do8uwj06geomw0xr4i,1,22.4,95.9,2023-05-08T16:30:33.519Z,2023-05-09T00:55:56Z,4262773483,140,12.2,4263778745,178,,4262773485,141,56.7,4262773481,56,Back,4262773489,213,4.3,4262773487,212,28.7,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937089,12,1,1,0,24,49rkyo4do8uwj06geomw0xr4i,1,14.2,54.6,2023-05-08T16:30:36.585Z,2023-05-09T00:55:58Z,4262773553,213,4.7,4262773545,56,Back,4263778811,178,,4262773549,141,28.1,4262773547,140,14.8,4262773551,212,18.0,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937103,13,1,1,0,27,49rkyo4do8uwj06geomw0xr4i,0,15.4,24.4,2023-05-08T16:30:39.042Z,2023-05-09T00:56:00Z,4262773663,212,21.1,4262773665,213,5.3,4262773655,155,,4262773661,141,0.0,4262773659,140,26.6,4263778857,178,,4262773657,56,Back,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937121,3,5,1,0,29,8le3orkfz6iix3jns6g9ojqjg,1,68.2,102,2023-05-08T16:30:41.260Z,2023-05-09T00:56:05Z,4262773861,347,,4262773859,56,Left,4262773871,233,14,,,,,,,,,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937107,14,5,1,0,29,49rkyo4do8uwj06geomw0xr4i,0,31.8,-2,2023-05-08T16:30:41.260Z,2023-05-09T00:56:06Z,4262773879,233,3,4262773735,56,Back,4262773737,347,,,,,,,,,,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937125,4,1,1,0,36,8le3orkfz6iix3jns6g9ojqjg,1,66.9,100,2023-05-08T16:30:48.108Z,2023-05-09T00:56:08Z,4262773909,140,62.0,4262773907,56,Left,4262773911,141,89.9,4262773915,213,4.2,4262773913,212,9.7,4262773905,107,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937133,5,1,1,0,39,8le3orkfz6iix3jns6g9ojqjg,1,60.5,88.3,2023-05-08T16:30:50.994Z,2023-05-09T00:56:10Z,4262773963,56,Center,4262773971,213,4.7,4262773965,140,61.2,4263779119,178,,4262773967,141,36.5,4262773973,1,,4262773961,155,,4262773969,212,35.2,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937143,6,1,1,0,41,8le3orkfz6iix3jns6g9ojqjg,1,61.2,36.5,2023-05-08T16:30:53.149Z,2023-05-09T00:56:14Z,4262774009,141,41.0,4262774007,140,43.9,4263779183,178,,4262774011,212,18.4,4262774013,213,3.0,4262774005,56,Back,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937167,7,1,1,0,44,8le3orkfz6iix3jns6g9ojqjg,1,43.1,41,2023-05-08T16:30:56.609Z,2023-05-09T00:56:17Z,4262774097,140,36.5,4262774105,1,,4262774103,213,1.8,4262774099,141,87.9,4263779261,178,,4262774095,56,Back,4262774101,212,32.6,,,,dnk24js88d4ie661mwo7jkq95,S. Walukiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937213,8,1,1,0,48,8le3orkfz6iix3jns6g9ojqjg,1,30.3,84.1,2023-05-08T16:31:00.504Z,2023-05-09T00:56:22Z,4262774307,140,15.3,4262774309,141,56.7,4262774311,212,24.4,4262774313,213,4.0,4263779345,178,,4262774305,56,Back,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937221,9,1,1,0,56,8le3orkfz6iix3jns6g9ojqjg,0,15.8,53.9,2023-05-08T16:31:08.499Z,2023-05-09T00:56:26Z,4262774367,141,32.3,4262774369,212,51.8,4262774373,1,,4262774361,155,,4263779413,178,,4262774365,140,63.1,4262774371,213,6.0,4262774363,56,Center,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937239,15,1,1,1,0,49rkyo4do8uwj06geomw0xr4i,0,35.8,65.1,2023-05-08T16:31:12.166Z,2023-05-09T00:56:36Z,4262774453,212,28.9,4262774455,213,5.7,4263779665,178,,4262774445,3,,4262774449,140,58.3,4262774447,56,Center,4262774451,141,40.7,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937251,10,61,1,1,2,8le3orkfz6iix3jns6g9ojqjg,0,44.1,65.6,2023-05-08T16:31:14.045Z,2023-05-09T00:56:43Z,4262774523,56,Back,4263779837,178,,,,,,,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937261,16,1,1,1,3,49rkyo4do8uwj06geomw0xr4i,1,55.9,29.6,2023-05-08T16:31:15.679Z,2023-05-09T00:56:47Z,4262774581,213,0.5,4262774573,141,36.5,4262774569,56,Center,4262774571,140,64.1,4263779893,178,,4262774577,212,9.8,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937265,17,49,1,1,4,49rkyo4do8uwj06geomw0xr4i,1,64.2,36.6,2023-05-08T16:31:16.180Z,2023-05-09T00:56:49Z,,,,,,,,,,,,,,,,,,,,,,,,,3mqhkh4iz4kesvmqui3hupgmi,B. Dia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937293,18,1,1,1,5,49rkyo4do8uwj06geomw0xr4i,1,64.2,36.6,2023-05-08T16:31:17.630Z,2023-05-09T00:56:52Z,4262774715,56,Center,4262774721,212,4.9,4262774719,141,40.0,4262774717,140,60.1,4262774723,213,2.6,4263780077,178,,,,,,,,3mqhkh4iz4kesvmqui3hupgmi,B. Dia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937325,19,1,1,1,8,49rkyo4do8uwj06geomw0xr4i,1,69.7,36.1,2023-05-08T16:31:20.670Z,2023-05-09T00:56:56Z,4262774863,213,5.1,4262774855,56,Right,4262774857,140,75.6,4262774861,212,18.5,4262774859,141,10.5,4263780181,178,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937339,20,1,1,1,12,49rkyo4do8uwj06geomw0xr4i,1,75.6,10.5,2023-05-08T16:31:24.240Z,2023-05-09T00:57:15Z,4262774921,56,Right,4262774929,213,3.4,4262774927,212,5.3,4263780627,178,,4262774923,140,70.7,4262774925,141,8.7,,,,,,,3mqhkh4iz4kesvmqui3hupgmi,B. Dia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937371,21,1,1,1,15,49rkyo4do8uwj06geomw0xr4i,1,69.5,9.6,2023-05-08T16:31:27.566Z,2023-05-09T00:57:18Z,4262775079,141,22.9,4262775077,140,59.6,4262775083,213,2.4,4263780665,178,,4262775081,212,13.8,4262775075,56,Center,,,,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937403,22,1,1,1,17,49rkyo4do8uwj06geomw0xr4i,1,58.3,28.6,2023-05-08T16:31:29.672Z,2023-05-09T00:57:30Z,4262775281,1,,4262775259,155,,4262775275,141,96.2,4262775267,56,Left,4262775271,140,69.6,4262775263,196,,4262775279,213,1.3,4262775277,212,47.5,7j0c36u6kk97eur4virjoka8l,T. Vilhena,4263780847,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937429,23,1,1,1,24,49rkyo4do8uwj06geomw0xr4i,0,86.3,87.8,2023-05-08T16:31:36.481Z,2023-05-09T00:57:32Z,4263457963,72,,4262775407,1,,4262775393,2,,4262775401,141,34.9,4262775395,155,,4262775397,56,Center,4262775403,212,38.5,4262775399,140,99.3,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,4262775405,213,5.1,4263457961,224,4263780905,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937589,13,4,1,1,26,8le3orkfz6iix3jns6g9ojqjg,1,0.8,65.1,2023-05-08T16:31:38.879Z,2023-05-09T00:57:35Z,4262776363,152,,4262776365,285,,4262776357,13,,4262776361,56,Back,4262780845,233,24,4262776359,294,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937483,24,4,1,1,26,49rkyo4do8uwj06geomw0xr4i,0,99.2,34.9,2023-05-08T16:31:38.880Z,2023-05-09T00:57:34Z,4262779783,286,,4262779779,294,,4262775735,56,Center,4262779777,13,,4262780865,233,13,4263780963,178,,4262779781,152,,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937441,11,43,1,1,31,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2023-05-08T16:31:43.444Z,2023-05-08T16:31:47Z,4262775593,144,49,,,,,,,,,,,,,,,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937447,12,43,1,1,33,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2023-05-08T16:31:45.108Z,2023-05-08T16:33:15Z,4262775507,346,0,4262779353,144,5,4262775505,56,Back,,,,,,,,,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937629,14,1,1,1,55,8le3orkfz6iix3jns6g9ojqjg,1,1.4,65.3,2023-05-08T16:32:07.259Z,2023-05-09T00:57:36Z,4262776655,140,4.8,4262776653,56,Back,4262776649,5,,4262776657,141,54.6,4263781029,178,,4262776659,212,8.1,4262925955,189,,4262776661,213,5.2,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,4262776651,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937645,15,1,1,1,59,8le3orkfz6iix3jns6g9ojqjg,0,7.4,51.5,2023-05-08T16:32:11.173Z,2023-05-09T00:57:39Z,4262776753,56,Center,4262776763,1,,4262776755,140,55.4,4262776751,155,,4263781129,178,,4262776761,213,0.2,4262776759,212,51.2,4262776757,141,64.5,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937649,25,8,1,2,3,49rkyo4do8uwj06geomw0xr4i,1,44.3,35.5,2023-05-08T16:32:15.066Z,2023-05-09T00:58:32Z,4262776775,56,Back,4263782333,178,,4262913179,15,,4263460477,385,,,,,,,,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937647,16,61,1,2,3,8le3orkfz6iix3jns6g9ojqjg,1,57.2,64.2,2023-05-08T16:32:15.131Z,2023-05-09T00:58:35Z,4263782445,178,,4262776769,56,Center,,,,,,,,,,,,,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937663,17,1,1,2,4,8le3orkfz6iix3jns6g9ojqjg,1,54.7,69.5,2023-05-08T16:32:16.201Z,2023-05-09T00:58:37Z,4262776865,212,19.5,4262776863,141,96.2,4263461133,155,,4263782487,178,,4262776859,56,Left,4262776861,140,61.4,4262776867,213,1.2,,,,2l87vg4m0glbbdvnrg4zud51x,L. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937677,18,3,1,2,7,8le3orkfz6iix3jns6g9ojqjg,1,59.8,91.4,2023-05-08T16:32:19.090Z,2023-05-09T00:58:42Z,4262776955,56,Left,4263461265,464,,4262776957,286,,4262776961,233,26,4263782611,178,,,,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937667,26,45,1,2,7,49rkyo4do8uwj06geomw0xr4i,0,40.2,8.6,2023-05-08T16:32:19.090Z,2023-05-09T00:58:42Z,4262776893,285,,4262776969,233,18,4262776889,56,Back,,,,,,,,,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937683,19,3,1,2,8,8le3orkfz6iix3jns6g9ojqjg,1,60.7,89.9,2023-05-08T16:32:20.360Z,2023-05-09T00:58:45Z,4263461393,464,,4262776975,56,Left,4262777003,233,27,4262776977,286,,4263782663,178,,,,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937681,27,45,1,2,8,49rkyo4do8uwj06geomw0xr4i,0,39.3,10.1,2023-05-08T16:32:20.360Z,2023-05-09T00:58:45Z,4262776971,56,Back,4262777033,233,19,4262776973,285,,,,,,,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937693,20,1,1,2,9,8le3orkfz6iix3jns6g9ojqjg,0,63.9,85.7,2023-05-08T16:32:21.460Z,2023-05-09T00:58:52Z,4262777097,286,,4262777047,213,6.2,4262777043,141,85.1,4262777093,233,28,4262777091,236,,4262777039,56,Left,4262777041,140,66.9,4263782869,389,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,4262777045,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937691,28,74,1,2,9,49rkyo4do8uwj06geomw0xr4i,1,30.7,15.4,2023-05-08T16:32:21.628Z,2023-05-09T00:58:54Z,4262777103,233,20,4262777037,285,,4262777035,56,Back,4263782901,178,,,,,,,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937711,21,1,1,2,10,8le3orkfz6iix3jns6g9ojqjg,1,66.5,85.5,2023-05-08T16:32:22.312Z,2023-05-09T00:58:58Z,4262777167,140,76.5,4262777173,213,0.4,4263783001,178,,4262777169,141,91.5,4262777171,212,11.3,4262777165,56,Left,,,,,,,2l87vg4m0glbbdvnrg4zud51x,L. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937719,22,1,1,2,13,8le3orkfz6iix3jns6g9ojqjg,1,74.8,93.4,2023-05-08T16:32:25.648Z,2023-05-09T00:59:01Z,4262777213,140,81.8,4262777215,141,86.1,4263783067,178,,4262777217,212,8.9,4262777211,56,Left,4262777219,213,5.7,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937727,23,1,1,2,15,8le3orkfz6iix3jns6g9ojqjg,1,80.9,84.1,2023-05-08T16:32:26.932Z,2023-05-09T00:59:06Z,4262777271,141,86.8,4263783193,178,,4262777269,140,80.9,4262777275,213,1.6,4262777273,212,1.8,4262777267,56,Left,,,,,,,2l87vg4m0glbbdvnrg4zud51x,L. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545965219,440,61,1,2,15,8le3orkfz6iix3jns6g9ojqjg,0,80.9,89.9,2023-05-08T16:32:27.320Z,2023-05-09T00:59:12Z,4263783315,178,,4262931577,56,Left,,,,,,,,,,,,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546120399,981,67,1,2,16,49rkyo4do8uwj06geomw0xr4i,1,8.9,12.3,2023-05-08T16:32:28.703Z,2023-05-09T01:34:39Z,4263806119,233,994,,,,,,,,,,,,,,,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
