id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,qualifier/16/value,assist
2543133631,5,1,1,0,23,67z1gqyiuzpmmb15q5fy7ntc4,0,30.4,5.9,2023-05-03T19:01:08.724Z,2023-05-04T04:06:17Z,4248857615,178,,4247826351,140,37.1,4247826353,141,3.8,4247826349,56,Back,4247826355,212,7.2,4247826347,168,,4247826357,213,6.1,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133639,7,1,1,0,23,2tk2l9sgktwc9jhzqdd4mpdtb,1,61.4,96.6,2023-05-03T19:01:09.447Z,2023-05-04T04:06:20Z,4247826399,140,65.7,4247826397,56,Left,4248857653,388,,4247826405,213,5.5,4247826403,212,6.7,4247826401,141,89.4,4247826395,3,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133675,8,1,1,0,25,2tk2l9sgktwc9jhzqdd4mpdtb,1,68.6,87.2,2023-05-03T19:01:11.431Z,2023-05-04T04:06:22Z,4247826601,3,,4247826603,56,Center,4247826605,140,62.8,4248857657,388,,4247826607,141,73.8,4247826609,212,11.0,4247826611,213,4.1,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133679,9,49,1,0,27,2tk2l9sgktwc9jhzqdd4mpdtb,1,62.8,73.2,2023-05-03T19:01:12.687Z,2023-05-04T04:06:27Z,,,,,,,,,,,,,,,,,,,,,,,,,4cu8rbv55v6f6jiq50c4xatqs,E. Bove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133693,10,1,1,0,27,2tk2l9sgktwc9jhzqdd4mpdtb,0,62.8,73.2,2023-05-03T19:01:12.718Z,2023-05-04T04:06:30Z,4247826727,141,72.1,4247826729,212,9.9,4248857713,178,,4247826721,155,,4247826723,56,Center,4247826725,140,72.2,4247826731,213,6.2,,,,4cu8rbv55v6f6jiq50c4xatqs,E. Bove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133689,6,8,1,0,27,67z1gqyiuzpmmb15q5fy7ntc4,1,28,26.2,2023-05-03T19:01:13.381Z,2023-05-04T04:06:36Z,4248857815,178,,4247826759,15,,4247826711,56,Back,4248605261,384,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133777,11,1,1,0,30,2tk2l9sgktwc9jhzqdd4mpdtb,1,58.4,59,2023-05-03T19:01:16.193Z,2023-05-04T04:06:42Z,4247827145,212,20.7,4247827141,141,34.3,4247827133,56,Back,4248857875,178,,4247827137,140,46.8,4247827129,3,,4247827149,213,4.1,,,,4cu8rbv55v6f6jiq50c4xatqs,E. Bove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133803,12,1,1,0,33,2tk2l9sgktwc9jhzqdd4mpdtb,0,46.8,34.3,2023-05-03T19:01:18.830Z,2023-05-04T04:06:47Z,4248857907,178,,4247827289,141,38.9,4247827293,213,2.9,4247827287,140,35.7,4247827291,212,12.1,4247827285,56,Back,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134029,15,51,1,0,33,2tk2l9sgktwc9jhzqdd4mpdtb,1,44.6,33.6,2023-05-03T19:01:18.863Z,2023-05-04T04:06:51Z,4247828593,169,,,,,,,,,,,,,,,,,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133849,7,49,1,0,35,67z1gqyiuzpmmb15q5fy7ntc4,1,65.7,68.4,2023-05-03T19:01:21.245Z,2023-05-04T04:06:56Z,,,,,,,,,,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133869,8,15,1,0,39,67z1gqyiuzpmmb15q5fy7ntc4,1,91.7,67.6,2023-05-03T19:01:25.064Z,2023-05-04T04:06:59Z,4247829265,233,13,4247827687,56,Center,4247829183,215,,4247829179,102,53.5,4247829177,76,,4247827913,72,,4247827685,64,,4247829185,458,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,4247829181,103,19.0,4248858049,178,4247829189,147,51.4,4247827683,22,4247829187,146,98.5,,,,,,,,,,,,,,,,,,,,,,,,,
2543133885,13,10,1,0,39,2tk2l9sgktwc9jhzqdd4mpdtb,1,2.4,45.5,2023-05-03T19:01:25.397Z,2023-05-04T04:07:03Z,4248607151,377,,4248607149,179,,4247827777,173,,4247827781,182,,4247827783,56,Back,4247829285,233,8,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133881,9,6,1,0,40,67z1gqyiuzpmmb15q5fy7ntc4,1,94.6,61,2023-05-03T19:01:26.010Z,2023-05-04T04:07:06Z,4247827769,73,,4247827991,233,14,4247827767,56,Center,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133913,14,6,1,0,40,2tk2l9sgktwc9jhzqdd4mpdtb,0,5.4,39,2023-05-03T19:01:26.010Z,2023-05-04T04:07:05Z,4247827939,56,Back,4247827941,73,,4247828031,233,9,,,,,,,,,,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134329,10,1,1,1,8,67z1gqyiuzpmmb15q5fy7ntc4,0,99.5,99.5,2023-05-03T19:01:53.728Z,2023-05-04T04:07:08Z,4247830231,212,36.7,4247830233,213,4.5,4247830235,1,,4247830217,6,,4247830221,224,,4247830223,56,Center,4247830219,155,,4247830215,2,,duqiler25n63ksi0fxreo50mi,A. Colpani,4247830229,141,46.9,4248858135,178,4247830227,140,91.5,4248607609,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134343,16,12,1,1,9,2tk2l9sgktwc9jhzqdd4mpdtb,1,7.5,46.7,2023-05-03T19:01:55.272Z,2023-05-04T04:07:12Z,4247830297,213,6.3,4248858165,178,,4247830295,212,30.8,4247830291,140,36.8,4247830327,15,,4247830293,141,46.3,4247830289,56,Back,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134479,11,1,1,1,13,67z1gqyiuzpmmb15q5fy7ntc4,1,65.5,53.3,2023-05-03T19:01:59.161Z,2023-05-04T04:07:15Z,4247831079,212,37.0,4247831077,141,40.7,4248858191,178,,4247831083,1,,4247831081,213,3.4,4247831075,140,31.2,4247831073,56,Back,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134531,12,1,1,1,20,67z1gqyiuzpmmb15q5fy7ntc4,0,37.3,40.6,2023-05-03T19:02:05.814Z,2023-05-04T04:07:18Z,4248858215,178,,4247831423,140,75.0,4247831425,141,79.7,4247831405,155,,4247831431,1,,4247831427,212,47.7,4247831429,213,0.6,4247831413,56,Left,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134543,17,44,1,1,23,2tk2l9sgktwc9jhzqdd4mpdtb,1,25,15.4,2023-05-03T19:02:08.682Z,2023-05-04T05:01:12Z,4247831455,285,,4247831453,56,Back,4247831493,233,13,,,,,,,,,,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134541,13,44,1,1,23,67z1gqyiuzpmmb15q5fy7ntc4,0,75,84.6,2023-05-03T19:02:08.683Z,2023-05-04T04:07:21Z,4247831449,56,Left,4247831637,233,17,4247831451,286,,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134559,18,1,1,1,23,2tk2l9sgktwc9jhzqdd4mpdtb,0,25,10.4,2023-05-03T19:02:08.715Z,2023-05-04T05:01:12Z,4247831555,212,17.4,4247831549,56,Back,4247831553,141,22.4,4247831551,140,39.6,4247831547,3,,4248858275,388,,4247831557,213,0.5,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134667,14,1,1,1,24,67z1gqyiuzpmmb15q5fy7ntc4,1,57.6,76.5,2023-05-03T19:02:10.483Z,2023-05-04T04:07:41Z,4247832159,3,,4247832161,56,Center,4247832163,140,71.1,4247832165,141,61.6,4247832169,213,5.7,4247832167,212,17.4,4248858363,178,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134677,15,1,1,1,26,67z1gqyiuzpmmb15q5fy7ntc4,1,68.7,64.9,2023-05-03T19:02:11.716Z,2023-05-04T04:07:55Z,4247849529,212,10.6,4247849527,141,71.5,4247849531,213,0.4,4247849525,140,77.8,4247849523,168,,4248858475,178,,4247832255,56,Center,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134717,16,1,1,1,28,67z1gqyiuzpmmb15q5fy7ntc4,1,72.2,83.5,2023-05-03T19:02:13.807Z,2023-05-04T04:08:00Z,4248858497,178,,4247850237,213,2.2,4247850229,56,Left,4247850235,212,8.3,4247850231,140,67.5,4247850233,141,93.4,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134769,17,3,1,1,30,67z1gqyiuzpmmb15q5fy7ntc4,1,68.2,88.9,2023-05-03T19:02:15.967Z,2023-05-04T04:08:14Z,4247832743,286,,4248611813,464,,4247832741,56,Left,4247832757,233,19,4248858593,178,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134725,19,45,1,1,30,2tk2l9sgktwc9jhzqdd4mpdtb,0,31.8,11.1,2023-05-03T19:02:15.967Z,2023-05-04T04:08:14Z,4247832489,56,Back,4247832793,233,17,4247832491,285,,,,,,,,,,,,,,,,,4cu8rbv55v6f6jiq50c4xatqs,E. Bove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134795,18,1,1,1,34,67z1gqyiuzpmmb15q5fy7ntc4,1,70.1,90.3,2023-05-03T19:02:19.590Z,2023-05-04T04:08:18Z,4247832915,140,62.2,4247832913,56,Center,4247832917,141,75.4,4248858611,178,,4247832921,213,4.0,4247832919,212,13.1,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134803,19,1,1,1,36,67z1gqyiuzpmmb15q5fy7ntc4,1,62.2,75.4,2023-05-03T19:02:22.035Z,2023-05-04T04:08:21Z,4247832941,56,Back,4247832943,140,44.0,4247832945,141,32.4,4247832949,212,34.9,4248858623,178,,4247832951,213,4.1,4247832953,1,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134849,20,1,1,1,39,67z1gqyiuzpmmb15q5fy7ntc4,1,43.1,29.5,2023-05-03T19:02:24.864Z,2023-05-04T04:08:24Z,4247833195,56,Right,4247833201,212,26.3,4247833203,213,5.6,4247833199,141,3.7,4248858641,178,,4247833197,140,61.7,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134871,21,1,1,1,42,67z1gqyiuzpmmb15q5fy7ntc4,1,61,5.5,2023-05-03T19:02:27.591Z,2023-05-04T04:08:27Z,4247833337,212,12.2,4247833329,56,Right,4247833341,213,0.9,4247833331,140,67.9,4247833335,141,20.0,4248858669,178,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134963,22,1,1,1,42,67z1gqyiuzpmmb15q5fy7ntc4,1,69.8,17.9,2023-05-03T19:02:28.453Z,2023-05-04T04:08:30Z,4247833861,56,Right,4247833863,140,80.3,4247833865,141,4.4,4247833869,213,5.6,4248858689,178,,4247833867,212,14.3,,,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134989,23,1,1,1,49,67z1gqyiuzpmmb15q5fy7ntc4,0,70.5,23.1,2023-05-03T19:02:35.482Z,2023-05-04T04:08:34Z,4247834043,56,Center,4247834045,140,89.0,4247834049,212,20.9,4247834051,213,0.4,4247834047,141,34.5,4248858717,178,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543325439,834,67,1,1,50,2tk2l9sgktwc9jhzqdd4mpdtb,1,12.9,64,2023-05-03T19:02:36.262Z,2023-05-04T05:01:13Z,4248870735,233,990,,,,,,,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543325435,990,67,1,1,50,67z1gqyiuzpmmb15q5fy7ntc4,0,87.1,36,2023-05-03T19:02:36.263Z,2023-05-04T04:34:04Z,4248870739,233,834,,,,,,,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543135043,20,12,1,1,50,2tk2l9sgktwc9jhzqdd4mpdtb,1,11.9,63.4,2023-05-03T19:02:36.295Z,2023-05-04T05:01:13Z,4248858753,178,,4247834299,56,Back,4247834301,140,14.1,4247834303,141,63.0,4247834305,212,2.3,4247834307,213,6.2,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543135021,24,61,1,1,50,67z1gqyiuzpmmb15q5fy7ntc4,1,82.5,31.2,2023-05-03T19:02:36.358Z,2023-05-04T04:08:44Z,4247834169,56,Center,4248858787,178,,,,,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543135055,25,44,1,1,52,67z1gqyiuzpmmb15q5fy7ntc4,1,69.6,28.1,2023-05-03T19:02:37.825Z,2023-05-04T05:01:13Z,4247834345,286,,4247834341,56,Center,4247836027,233,21,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543135289,21,44,1,1,52,2tk2l9sgktwc9jhzqdd4mpdtb,0,30.4,71.9,2023-05-03T19:02:37.826Z,2023-05-04T04:08:49Z,4247835729,285,,4247835727,56,Back,4247836085,233,25,,,,,,,,,,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543135061,26,61,1,1,52,67z1gqyiuzpmmb15q5fy7ntc4,1,73.4,24.9,2023-05-03T19:02:37.865Z,2023-05-04T05:01:14Z,4247834357,56,Center,4248858869,178,,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543135095,27,1,1,1,54,67z1gqyiuzpmmb15q5fy7ntc4,1,64.2,15.5,2023-05-03T19:02:39.777Z,2023-05-04T04:08:58Z,4248858931,178,,4247834571,140,75.3,4247834573,141,3.7,4247834569,56,Right,4247834575,212,14.2,4247834577,213,5.7,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543135127,28,1,1,1,59,67z1gqyiuzpmmb15q5fy7ntc4,1,76.2,5.9,2023-05-03T19:02:44.802Z,2023-05-04T04:09:02Z,4247834823,140,73.5,4247834819,56,Right,4248858953,178,,4247834831,213,1.9,4247834827,141,17.1,4247834829,212,8.1,,,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543135171,29,1,1,2,1,67z1gqyiuzpmmb15q5fy7ntc4,1,71.5,17.6,2023-05-03T19:02:46.647Z,2023-05-04T04:09:05Z,4247835053,56,Center,4247835055,140,62.2,4247835057,141,40.7,4248858985,178,,4247835061,213,2.1,4247835059,212,18.5,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543135199,30,1,1,2,4,67z1gqyiuzpmmb15q5fy7ntc4,1,61.8,41.9,2023-05-03T19:02:49.621Z,2023-05-04T04:09:08Z,4247835215,212,29.6,4247835209,56,Left,4247835211,140,59.3,4247835213,141,85.3,4248859015,178,,4247835217,213,1.7,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
