id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2534523681,145,1,1,14,51,7w2y7s7q5r1h1flz9y4sj6xka,1,68.4,17.3,2023-04-16T12:48:01.848Z,2023-04-16T12:48:04Z,4195031643,140,67.2,4195031645,141,6.7,4195031649,213,4.5,4195031647,212,7.3,4195031641,56,Right,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534523745,146,1,1,14,53,7w2y7s7q5r1h1flz9y4sj6xka,1,72.3,5.3,2023-04-16T12:48:04.263Z,2023-04-16T12:48:07Z,4195031975,212,19.3,4195031971,140,56.7,4195031977,213,2.6,4195031969,56,Right,4195031973,141,20.3,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534523849,147,1,1,14,56,7w2y7s7q5r1h1flz9y4sj6xka,1,54.1,23.4,2023-04-16T12:48:07.462Z,2023-04-16T12:48:12Z,4195032493,56,Back,4195032499,212,24.0,4195032495,140,47.5,4195032497,141,57.2,4195032501,213,1.9,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534523959,148,1,1,15,2,7w2y7s7q5r1h1flz9y4sj6xka,1,44.7,55.5,2023-04-16T12:48:12.854Z,2023-04-16T12:48:18Z,4195033023,213,4.5,4195033017,141,32.1,4195033009,56,Back,4195033021,212,16.4,4195033013,140,40.9,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534523989,149,1,1,15,7,7w2y7s7q5r1h1flz9y4sj6xka,1,59.5,25.2,2023-04-16T12:48:18.327Z,2023-04-16T12:48:20Z,4195033145,56,Center,4195033151,212,27.1,4195033149,141,49.4,4195033147,140,80.0,4195033153,213,0.7,4195033143,155,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534524015,150,1,1,15,9,7w2y7s7q5r1h1flz9y4sj6xka,1,77.6,46.6,2023-04-16T12:48:20.263Z,2023-04-16T12:48:21Z,4195033267,141,34.0,4195033271,213,4.6,4195033263,56,Center,4195033265,140,76.5,4195033269,212,8.6,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534524065,151,1,1,15,11,7w2y7s7q5r1h1flz9y4sj6xka,1,76.5,33.6,2023-04-16T12:48:21.783Z,2023-04-16T12:48:25Z,4195033553,56,Right,4195033555,140,85.7,4195033559,212,16.5,4195033557,141,14.0,4195033561,213,5.3,,,,,,,,,,6cs8qwc1exex8ik9w3nejnkyd,S. Gunnarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534524101,152,1,1,15,14,7w2y7s7q5r1h1flz9y4sj6xka,0,85.7,14,2023-04-16T12:48:25.015Z,2023-04-16T12:48:27Z,4195033733,155,,4195033741,212,22.3,4195033739,141,46.6,4195033735,56,Center,4195033737,140,87.8,4195033731,2,,4195033743,213,1.5,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534524225,132,12,1,15,16,p2dsrpus5eckpz2h16svaour,1,13.3,55.7,2023-04-16T12:48:27.142Z,2023-04-16T12:48:33Z,4195034357,141,70.5,4195034361,213,0.6,4195034353,56,Back,4195034355,140,28.9,4195034359,212,19.2,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534524179,153,1,1,15,17,7w2y7s7q5r1h1flz9y4sj6xka,1,71,40.4,2023-04-16T12:48:28.263Z,2023-04-16T12:48:30Z,4195034071,56,Center,4195034079,213,6.0,4195034075,141,37.0,4195034073,140,79.9,4195034077,212,9.6,4195034069,3,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534524257,154,1,1,15,20,7w2y7s7q5r1h1flz9y4sj6xka,1,78.9,33,2023-04-16T12:48:30.679Z,2023-04-16T12:48:35Z,4195034503,56,Right,4195034511,213,5.7,4195034507,141,18.0,4195034509,212,19.7,4195034505,140,94.9,,,,,,,,,,6cs8qwc1exex8ik9w3nejnkyd,S. Gunnarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534524363,155,1,1,15,24,7w2y7s7q5r1h1flz9y4sj6xka,1,87.3,12.3,2023-04-16T12:48:35.094Z,2023-04-16T12:48:48Z,4195035037,141,32.7,4195035751,210,13,4195035033,56,Center,4195035041,213,2.3,4195035035,140,76.4,4195035039,212,18.0,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2534524367,156,13,1,15,27,7w2y7s7q5r1h1flz9y4sj6xka,1,77.6,37.6,2023-04-16T12:48:38.327Z,2023-04-16T12:48:49Z,4195035779,215,,4195035061,22,,4195035769,29,,4195035355,72,,4195035771,55,155,4195035783,231,50,4195035781,230,98.5,4195035065,56,Center,6alny8atonddyhmltw3dgo1d5,J. Grosso,4195035767,85,,4195035063,18,,4195035775,102,,47.1,4195035777,103,56.9,,,,,,,,,,,,,,,,,
2534524403,133,5,1,15,30,p2dsrpus5eckpz2h16svaour,1,-0.8,48.6,2023-04-16T12:48:41.526Z,2023-04-16T12:56:35Z,4195035243,346,,4195035239,56,Back,4195035285,233,157,,,,,,,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534524385,157,5,1,15,30,7w2y7s7q5r1h1flz9y4sj6xka,0,100.8,51.4,2023-04-16T12:48:41.526Z,2023-04-16T12:48:42Z,4195035297,233,133,4195035159,56,Center,4195035163,346,,,,,,,,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534524951,134,1,1,15,59,p2dsrpus5eckpz2h16svaour,0,5.3,53.7,2023-04-16T12:49:09.776Z,2023-04-16T12:49:15Z,4195037907,56,Back,4195037911,141,68.6,4195037921,74,,4195037917,1,,4195037901,124,,4195037915,213,0.3,4195037913,212,39.8,4195037909,140,42.0,dib3fbzymcfivscevdlqks89h,R. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534524931,158,44,1,16,2,7w2y7s7q5r1h1flz9y4sj6xka,1,59.8,29.8,2023-04-16T12:49:12.711Z,2023-04-16T12:49:15Z,4195037995,233,135,4195037827,286,,4195037825,56,Center,,,,,,,,,,,,,,,,6cs8qwc1exex8ik9w3nejnkyd,S. Gunnarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534524959,135,44,1,16,2,p2dsrpus5eckpz2h16svaour,0,40.2,70.2,2023-04-16T12:49:12.712Z,2023-04-16T12:49:16Z,4195037961,285,,4195037959,56,Back,4195038033,233,158,,,,,,,,,,,,,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534524939,159,1,1,16,2,7w2y7s7q5r1h1flz9y4sj6xka,0,61.6,28.3,2023-04-16T12:49:13.287Z,2023-04-16T12:49:15Z,4195037861,141,34.0,4195037857,56,Center,4195037859,140,69.8,4195037863,212,9.4,4195037855,3,,4195037865,213,0.4,,,,,,,6cs8qwc1exex8ik9w3nejnkyd,S. Gunnarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534524985,136,50,1,16,5,p2dsrpus5eckpz2h16svaour,1,31.6,65.2,2023-04-16T12:49:15.944Z,2023-04-16T12:49:17Z,4195038079,56,Back,4195038107,233,160,4195038111,285,,,,,,,,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534524979,160,7,1,16,5,7w2y7s7q5r1h1flz9y4sj6xka,0,68.4,34.8,2023-04-16T12:49:15.945Z,2023-04-16T13:28:46Z,4195038103,233,136,4195038061,56,Center,4195038063,286,,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534574375,431,1,1,16,6,7w2y7s7q5r1h1flz9y4sj6xka,1,69,47.9,2023-04-16T12:49:16.679Z,2023-04-16T13:29:04Z,4195290151,141,56.0,4195290149,140,67.0,4195290155,213,1.9,4195290153,212,5.9,4195290147,56,Center,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525001,161,61,1,16,7,7w2y7s7q5r1h1flz9y4sj6xka,0,65.5,40.1,2023-04-16T12:49:18.536Z,2023-04-16T13:29:08Z,4195038141,56,Center,,,,,,,,,,,,,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534574997,432,61,1,16,9,7w2y7s7q5r1h1flz9y4sj6xka,1,67.3,52.8,2023-04-16T12:49:19.679Z,2023-04-16T13:29:40Z,4195293407,56,Center,,,,,,,,,,,,,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525039,137,61,1,16,11,p2dsrpus5eckpz2h16svaour,1,33.4,47.9,2023-04-16T12:49:21.975Z,2023-04-16T12:49:22Z,4195038361,56,Back,,,,,,,,,,,,,,,,,,,,,,ccy7sflcnyiaf9c9j4c9p92ax,A. Zamanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525105,138,4,1,16,13,p2dsrpus5eckpz2h16svaour,1,37.3,58,2023-04-16T12:49:24.198Z,2023-04-16T14:45:35Z,4195038651,13,,4195716043,295,,4195038671,233,162,4195038655,152,,4195038659,286,,4195038653,56,Back,,,,,,,ccy7sflcnyiaf9c9j4c9p92ax,A. Zamanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525083,162,4,1,16,13,7w2y7s7q5r1h1flz9y4sj6xka,0,62.7,42,2023-04-16T12:49:24.199Z,2023-04-16T13:29:48Z,4195038519,285,,4195038515,152,,4195038513,56,Center,4195043303,295,,4195038511,13,,4195039011,233,138,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525277,139,1,1,16,25,p2dsrpus5eckpz2h16svaour,1,36.2,53.6,2023-04-16T12:49:36.654Z,2023-04-16T12:49:40Z,4195039589,152,,4195039597,212,16.3,4195039591,56,Center,4195039593,140,51.5,4195039599,213,0.2,4195039595,141,57.9,4195039587,5,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525333,140,1,1,16,30,p2dsrpus5eckpz2h16svaour,1,51.5,57.9,2023-04-16T12:49:40.750Z,2023-04-16T12:49:44Z,4195039909,213,1.9,4195039905,141,74.4,4195039903,140,47.8,4195039901,56,Back,4195039907,212,11.9,,,,,,,,,,ccy7sflcnyiaf9c9j4c9p92ax,A. Zamanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525389,141,1,1,16,34,p2dsrpus5eckpz2h16svaour,1,59.7,77,2023-04-16T12:49:44.830Z,2023-04-16T12:49:49Z,4195040113,141,68.3,4195040117,213,5.9,4195040109,56,Center,4195040111,140,73.6,4195040115,212,15.7,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525405,142,1,1,16,37,p2dsrpus5eckpz2h16svaour,0,71.7,97.4,2023-04-16T12:49:48.342Z,2023-04-16T14:45:43Z,4195040217,213,0.4,4195040209,56,Left,4195040213,141,100.0,4195040215,212,6.4,4195040211,140,77.3,,,,,,,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525409,143,5,1,16,38,p2dsrpus5eckpz2h16svaour,0,76.4,101.2,2023-04-16T12:49:48.774Z,2023-04-16T12:56:35Z,4195042119,233,163,4195040225,56,Left,4195040227,347,,,,,,,,,,,,,,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525803,163,5,1,16,38,7w2y7s7q5r1h1flz9y4sj6xka,1,23.6,-1.2,2023-04-16T12:49:48.774Z,2023-04-16T12:50:14Z,4195042113,233,143,4195042069,56,Back,4195042073,347,,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525823,164,1,1,16,53,7w2y7s7q5r1h1flz9y4sj6xka,1,29.2,0,2023-04-16T12:50:04.294Z,2023-04-16T13:30:26Z,4195042201,107,,4195042207,141,5.0,4195042211,213,0.4,4195042209,212,11.2,4195042205,140,39.2,4195042203,56,Back,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534575737,433,1,1,16,54,7w2y7s7q5r1h1flz9y4sj6xka,0,38.2,6.4,2023-04-16T12:50:04.679Z,2023-04-16T13:30:25Z,4195297245,140,32.6,4195297249,212,7.7,4195297251,213,3.8,4195297247,141,0.0,4195297243,56,Back,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534527769,161,43,1,17,2,p2dsrpus5eckpz2h16svaour,1,0,0,2023-04-16T12:50:12.933Z,2023-04-16T14:47:42Z,4195051715,141,77.6,4195728843,144,1,4195051711,56,Center,4195051719,213,0.2,4195051717,212,20.0,4195051713,140,93.5,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525843,144,5,1,17,3,p2dsrpus5eckpz2h16svaour,1,67.6,101.6,2023-04-16T12:50:14.606Z,2023-04-16T12:50:17Z,4195042285,56,Left,4195042371,233,165,4195042287,347,,,,,,,,,,,,,,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525853,165,5,1,17,3,7w2y7s7q5r1h1flz9y4sj6xka,0,32.4,-1.6,2023-04-16T12:50:14.606Z,2023-04-16T12:56:35Z,4195042379,233,144,4195042341,347,,4195042339,56,Back,,,,,,,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525905,145,1,1,17,5,p2dsrpus5eckpz2h16svaour,1,76.5,100,2023-04-16T12:50:16.399Z,2023-04-16T12:50:20Z,4195042573,212,11.6,4195042575,213,4.4,4195042567,56,Left,4195042569,140,72.6,4195042565,107,,4195042571,141,85.2,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525947,146,1,1,17,8,p2dsrpus5eckpz2h16svaour,1,72.1,86.7,2023-04-16T12:50:19.093Z,2023-04-16T12:50:26Z,4195042743,141,95.1,4195042739,56,Left,4195042747,213,0.9,4195042741,140,76.3,4195042745,212,7.2,,,,,,,,,,ccy7sflcnyiaf9c9j4c9p92ax,A. Zamanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525951,147,50,1,17,9,p2dsrpus5eckpz2h16svaour,1,73.2,94.9,2023-04-16T12:50:19.988Z,2023-04-16T12:50:22Z,4195042757,56,Left,4195042795,233,166,4195042759,286,,,,,,,,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525925,166,7,1,17,9,7w2y7s7q5r1h1flz9y4sj6xka,1,26.8,5.1,2023-04-16T12:50:19.989Z,2023-04-16T12:50:22Z,4195042651,285,,4195042649,56,Back,4195042779,233,147,4195042647,167,,,,,,,,,,,,,,6cs8qwc1exex8ik9w3nejnkyd,S. Gunnarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525997,148,5,1,17,10,p2dsrpus5eckpz2h16svaour,1,74.5,101.5,2023-04-16T12:50:21.061Z,2023-04-16T12:56:35Z,4195043009,233,167,4195042977,347,,4195042975,56,Left,,,,,,,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534525933,167,5,1,17,10,7w2y7s7q5r1h1flz9y4sj6xka,0,25.5,-1.5,2023-04-16T12:50:21.061Z,2023-04-16T12:50:27Z,4195042689,56,Back,4195043025,233,148,4195042691,347,,,,,,,,,,,,,,,,,6cs8qwc1exex8ik9w3nejnkyd,S. Gunnarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534526095,149,1,1,17,17,p2dsrpus5eckpz2h16svaour,1,79.1,100,2023-04-16T12:50:28.390Z,2023-04-16T12:50:34Z,4195043439,141,85.8,4195043443,212,10.5,4195043445,213,4.7,4195043437,140,78.9,4195043429,107,,4195043433,56,Left,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534526127,150,3,1,17,23,p2dsrpus5eckpz2h16svaour,1,77.4,76.9,2023-04-16T12:50:33.909Z,2023-04-16T12:50:37Z,4195043611,286,,4195043609,56,Center,4195043633,233,168,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534526087,168,45,1,17,23,7w2y7s7q5r1h1flz9y4sj6xka,0,22.6,23.1,2023-04-16T12:50:33.909Z,2023-04-16T12:51:03Z,4195043377,56,Back,4195043669,233,150,4195043379,285,,,,,,,,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534526215,151,1,1,17,25,p2dsrpus5eckpz2h16svaour,1,96.5,82.1,2023-04-16T12:50:36.638Z,2023-04-16T14:52:02Z,4195048155,22,,4195044117,212,23.5,4195044107,2,,4195044111,56,Center,4195048149,210,16,4195048151,154,,4195044113,140,97.1,4195044109,155,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,4195044119,213,4.7,4195044115,141,47.5,,,,,,,,1,,,,,,,,,,,,,,,,
2534526221,152,16,1,17,30,p2dsrpus5eckpz2h16svaour,1,93,52.8,2023-04-16T12:50:40.823Z,2023-04-16T12:51:36Z,4195048189,29,,4195045763,15,,4195048205,231,51.3,4195048193,55,151,4195044147,56,Center,4195045775,375,17:29.688,4195045769,328,,4195048191,154,,cosxbigh37xkponybzlgrg0dl,M. Catena,4195048199,103,26.6,4195044143,22,,4195048203,230,,98.8,4195045765,17,,,4195048197,102,47.7,4195045771,374,2023-04-16 13:50:40.367,4195048187,81,,,,,,,,
2534526889,169,1,1,18,16,7w2y7s7q5r1h1flz9y4sj6xka,1,49.7,49.7,2023-04-16T12:51:27.413Z,2023-04-16T14:47:47Z,4195047399,56,Back,4195047403,141,49.1,4195047407,213,3.2,4195047409,279,G,4195047401,140,45.7,4195047405,212,4.2,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534526921,170,1,1,18,17,7w2y7s7q5r1h1flz9y4sj6xka,1,45.7,49.1,2023-04-16T12:51:28.517Z,2023-04-16T12:51:29Z,4195047547,213,6.2,4195047543,141,48.1,4195047545,212,7.4,4195047537,56,Center,4195047541,140,52.7,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534526937,171,1,1,18,18,7w2y7s7q5r1h1flz9y4sj6xka,1,52.7,48.1,2023-04-16T12:51:29.412Z,2023-04-16T12:51:30Z,4195047635,56,Back,4195047643,213,2.7,4195047639,141,52.2,4195047637,140,46.3,4195047641,212,7.3,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534526991,172,1,1,18,19,7w2y7s7q5r1h1flz9y4sj6xka,1,46.2,55.4,2023-04-16T12:51:30.341Z,2023-04-16T12:51:33Z,4195047905,140,44.0,4195047909,212,19.0,4195047907,141,83.2,4195047911,213,1.7,4195047903,56,Back,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534527025,173,1,1,18,22,7w2y7s7q5r1h1flz9y4sj6xka,1,52.2,88.4,2023-04-16T12:51:33.557Z,2023-04-16T12:51:35Z,4195048085,213,0.6,4195048077,56,Left,4195048081,141,95.3,4195048079,140,58.8,4195048083,212,8.4,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534527059,174,1,1,18,24,7w2y7s7q5r1h1flz9y4sj6xka,0,59.8,96.6,2023-04-16T12:51:35.620Z,2023-04-16T12:51:39Z,4195048301,141,90.9,4195048305,213,6.1,4195048297,56,Left,4195048299,140,79.8,4195048303,212,21.4,4195048295,155,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534527091,153,49,1,18,28,p2dsrpus5eckpz2h16svaour,1,18.6,9.4,2023-04-16T12:51:39.158Z,2023-04-16T12:51:39Z,,,,,,,,,,,,,,,,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534527137,154,1,1,18,28,p2dsrpus5eckpz2h16svaour,0,18.2,8.9,2023-04-16T12:51:39.509Z,2023-04-16T12:51:52Z,4195048733,141,0.0,4195048729,56,Back,4195048737,213,5.6,4195048731,140,26.2,4195048735,212,10.9,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534527159,155,43,1,18,31,p2dsrpus5eckpz2h16svaour,1,0,0,2023-04-16T12:51:42.166Z,2023-04-16T12:51:46Z,4195048827,213,6.2,4195049015,144,1,4195048821,140,43.4,4195048817,157,0,4195048823,141,1.3,4195048819,56,Back,4195048829,1,0,4195048825,212,14.7,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534527287,156,5,1,18,36,p2dsrpus5eckpz2h16svaour,0,28.1,-1.2,2023-04-16T12:51:47.302Z,2023-04-16T12:56:36Z,4195049419,347,,4195049415,56,Back,4195068621,233,175,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534527299,175,5,1,18,36,7w2y7s7q5r1h1flz9y4sj6xka,1,71.9,101.2,2023-04-16T12:51:47.302Z,2023-04-16T12:56:12Z,4195068597,233,156,4195049503,347,,4195049501,56,Left,,,,,,,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534527323,176,1,1,18,42,7w2y7s7q5r1h1flz9y4sj6xka,1,65.8,100,2023-04-16T12:51:52.966Z,2023-04-16T12:51:54Z,4195049595,56,Left,4195049599,141,89.0,4195049603,213,5.6,4195049593,107,,4195049601,212,14.0,4195049597,140,76.1,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534527341,177,1,1,18,44,7w2y7s7q5r1h1flz9y4sj6xka,0,76.1,89,2023-04-16T12:51:54.757Z,2023-04-16T12:54:49Z,4195049673,213,3.6,4195049667,141,80.5,4195061741,156,,4195049665,140,64.8,4195049663,56,Left,4195049671,212,13.2,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534527363,157,49,1,18,46,p2dsrpus5eckpz2h16svaour,1,28.8,28.6,2023-04-16T12:51:57.573Z,2023-04-16T12:52:10Z,,,,,,,,,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534527403,158,3,1,18,48,p2dsrpus5eckpz2h16svaour,0,30.3,29.6,2023-04-16T12:51:58.861Z,2023-04-16T12:52:08Z,4195049977,285,,4195049997,211,,4195049973,56,Back,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534527427,178,49,1,18,50,7w2y7s7q5r1h1flz9y4sj6xka,1,56.4,58.8,2023-04-16T12:52:01.541Z,2023-04-16T12:52:01Z,,,,,,,,,,,,,,,,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534527459,179,1,1,18,51,7w2y7s7q5r1h1flz9y4sj6xka,1,56.4,58.8,2023-04-16T12:52:01.845Z,2023-04-16T12:52:04Z,4195050203,141,69.4,4195050205,212,7.3,4195050207,213,1.4,4195050199,56,Center,4195050201,140,57.7,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534527469,180,1,1,18,53,7w2y7s7q5r1h1flz9y4sj6xka,1,57.7,69.4,2023-04-16T12:52:04.373Z,2023-04-16T12:52:20Z,4195050267,141,60.9,4195050271,212,18.0,4195050261,140,41.5,4195050257,56,Back,4195050273,213,3.5,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534527505,181,1,1,18,54,7w2y7s7q5r1h1flz9y4sj6xka,1,41.5,60.9,2023-04-16T12:52:05.316Z,2023-04-16T12:52:07Z,4195050449,56,Center,4195050451,140,54.6,4195050455,212,16.7,4195050453,141,74.8,4195050457,213,0.6,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
