id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2503638305,1,34,16,0,0,bcuj94typp0ykv77ijp9wpsve,1,0,0,2023-02-04T12:52:12.679Z,2023-02-04T13:42:43Z,4010789803,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",4010789811,194,3yx85beji7yke6s4su7f0tzh1,4010789801,30,"c6wbavw0v5bxajsd2xz7qg1d5, ifp26xl8pzgarz05vnfjv3yt, 3yx85beji7yke6s4su7f0tzh1, c5ze370ixl09ccy818f92jkk5, 4rxi67te6h5sfv95cxs2gmynd, 4xlf56csffamnnw04mba3wpw4, b7o9ncawaqn5jj5v32b3gn1be, bkyl1g1z7xenlu0augv7717u1, bb1q58ts374m0dgx2afl6gq5m, 68vj95m8a7vmurirk0hr8lboq, 1zq3xp6uas4qe3jv0huphuzmd, b4r8ripw5dilngnxrb5fkkkid, e8zyhpx14n6upjw5fnqbc9k44, 33fdo0axm0x7s88xj3br3xt61, 7o8xh2r55xb1yiz5gjvnp0rmx, 26xyd3qlh5v3ypcrdx4l1waju, am9nqqu4kh06f457nxwmpgg0k, dejb47luo9o523wl9fm9yncgl, 4udz6yr09afpwg201j7ruyaz8",4010996545,197,16701,4010789809,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",4010789813,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4010789807,130,4,4010789805,59,"1, 16, 3, 28, 26, 5, 8, 21, 30, 7, 20, 2, 6, 9, 10, 19, 29, 33, 55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503641305,1,34,16,0,0,7pm0maqtof5rdc3ksumasw55g,1,0,0,2023-02-04T12:56:17.573Z,2023-02-04T13:37:03Z,4010805213,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4010805207,59,"1, 11, 5, 4, 73, 14, 71, 30, 24, 36, 29, 3, 6, 7, 9, 12, 15, 20, 28, 44",4010805205,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4010805209,130,4,4010985585,197,16707,4010805215,194,7o6r8tzrtw3820q5g8slo51w5,4010805203,30,"7o6r8tzrtw3820q5g8slo51w5, 51kuc7ba0zrbs82iok6sia76d, 7lx9lvt04ne2umnr922nbx68l, a5ysq9fe13ges96z29omy3gmh, 8gef0np3atw3ihedrd6b16g9h, 97c2wpbq7cw51dh668feuju1h, 4qzbgxsev4wibbvo4osmwb4r9, bli75mkfku2no79sep0n21v8q, 6aybaux5k8c5xtzswmbljv1m1, cfntkj03dvexguaq8sp37fglx, 5dnoofqsczzkdqrdmj661d239, 5nljieat47whdahci7pz82tjo, 7fu77l8o1mi2fq8iqqirsu09h, egz2k5rilem5eycz1blntm3v8, 9bxqgoylhs3u0061ht1dr8t79, ewrcxn31z5uhgemq7bhbwvw89, eoup3nwpmplc03m9p7olaxel0, 4m30589hhq4xbg98r9vxuiyg9, y1n01stf6l2bn9nw1l1qv7kk, 5zsg8757gph0bjpznr9uciycq",4010805217,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503679913,3,32,1,0,0,bcuj94typp0ykv77ijp9wpsve,1,0,0,2023-02-04T13:33:32.227Z,2023-02-04T13:33:34Z,4011003517,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503679895,3,32,1,0,0,7pm0maqtof5rdc3ksumasw55g,1,0,0,2023-02-04T13:33:32.227Z,2023-02-04T13:33:32Z,4011003423,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503679979,4,1,1,0,0,7pm0maqtof5rdc3ksumasw55g,1,49.8,50.6,2023-02-04T13:33:32.327Z,2023-02-04T13:33:36Z,4011003821,141,60.4,4011003825,213,2.6,4011003827,279,S,4011003823,212,13.1,4011003819,140,39.1,4011003817,56,Back,,,,,,,6aybaux5k8c5xtzswmbljv1m1,M. Martinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680023,5,1,1,0,3,7pm0maqtof5rdc3ksumasw55g,1,38.5,60.8,2023-02-04T13:33:36.039Z,2023-02-04T14:21:36Z,4011004071,212,18.9,4011004069,141,46.4,4011004073,213,3.7,4011004067,140,23.1,4011004065,56,Back,,,,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680061,6,1,1,0,6,7pm0maqtof5rdc3ksumasw55g,1,20.8,40.2,2023-02-04T13:33:38.806Z,2023-02-04T14:21:39Z,4011004269,140,21.8,4011004271,141,30.9,4011004273,212,6.4,4011004267,56,Back,4011004275,213,4.9,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680127,7,1,1,0,9,7pm0maqtof5rdc3ksumasw55g,1,21.1,25.5,2023-02-04T13:33:42.070Z,2023-02-04T14:21:49Z,4011004593,140,19.2,4011004599,213,1.8,4011004591,56,Back,4011004595,141,38.0,4011004597,212,8.7,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680175,8,1,1,0,13,7pm0maqtof5rdc3ksumasw55g,0,22.5,38.7,2023-02-04T13:33:45.847Z,2023-02-04T14:21:55Z,4011004899,155,,4011004903,140,75.1,4011004911,1,,4011004901,56,Center,4011004909,213,6.1,4011004907,212,56.2,4011004905,141,23.6,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680257,4,1,1,0,19,bcuj94typp0ykv77ijp9wpsve,0,26.8,72.3,2023-02-04T13:33:51.551Z,2023-02-04T13:33:52Z,4011005367,286,,4011005361,236,,4011005323,140,29.9,4011005325,141,77.6,4011005327,212,4.9,4011005329,213,0.8,4011005363,233,9,4011005321,56,Back,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680261,9,74,1,0,19,7pm0maqtof5rdc3ksumasw55g,1,71.9,13.4,2023-02-04T13:33:51.552Z,2023-02-04T13:41:19Z,4011005347,285,,4011005345,56,Right,4011005399,233,4,,,,,,,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680301,10,50,1,0,21,7pm0maqtof5rdc3ksumasw55g,1,83.4,10.6,2023-02-04T13:33:53.981Z,2023-02-04T13:33:56Z,4011005643,233,5,4011005549,56,Right,4011005551,286,,,,,,,,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680303,5,7,1,0,21,bcuj94typp0ykv77ijp9wpsve,1,16.6,89.4,2023-02-04T13:33:53.982Z,2023-02-04T13:33:55Z,4011005553,56,Back,4011005595,233,10,4011005555,285,,,,,,,,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680305,6,43,1,0,22,bcuj94typp0ykv77ijp9wpsve,1,0,0,2023-02-04T13:33:54.718Z,2023-02-04T13:53:53Z,4011005571,213,3.1,4011005563,56,Back,4011005561,155,0,4011005569,212,0,4011120301,144,1,4011005567,141,89.7,4011005565,140,19.8,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680309,7,49,1,0,22,bcuj94typp0ykv77ijp9wpsve,1,19.8,89.7,2023-02-04T13:33:54.751Z,2023-02-04T13:33:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680361,8,1,1,0,24,bcuj94typp0ykv77ijp9wpsve,1,21.4,90.2,2023-02-04T13:33:56.272Z,2023-02-04T13:33:58Z,4011005851,213,4.9,4011005841,56,Back,4011005845,141,63.8,4011005847,212,18.4,4011005843,140,25.3,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680373,9,1,1,0,24,bcuj94typp0ykv77ijp9wpsve,0,25.3,63.8,2023-02-04T13:33:57.109Z,2023-02-04T13:41:20Z,4011005905,141,75.5,4011005907,212,8.0,4011005921,286,,4011005901,56,Back,4011005909,213,1.7,4011005903,140,24.3,4011005917,233,11,4011005915,236,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680343,11,74,1,0,24,7pm0maqtof5rdc3ksumasw55g,1,81.5,13.6,2023-02-04T13:33:57.110Z,2023-02-04T13:33:59Z,4011005931,233,9,4011005769,56,Right,4011005771,285,,,,,,,,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680351,12,49,1,0,25,7pm0maqtof5rdc3ksumasw55g,1,78.7,24.5,2023-02-04T13:33:58.150Z,2023-02-04T13:33:58Z,,,,,,,,,,,,,,,,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680389,13,1,1,0,26,7pm0maqtof5rdc3ksumasw55g,1,78.6,27.5,2023-02-04T13:33:58.582Z,2023-02-04T13:34:00Z,4011006015,213,6.1,4011006009,140,84.6,4011006011,141,26.0,4011006007,56,Center,4011006013,212,6.4,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680411,14,1,1,0,28,7pm0maqtof5rdc3ksumasw55g,1,84.6,26,2023-02-04T13:34:00.550Z,2023-02-04T13:34:02Z,4011006137,212,11.9,4011006135,141,22.3,4011006139,213,6.1,4011006131,56,Center,4011006133,140,95.7,,,,,,,,,,6aybaux5k8c5xtzswmbljv1m1,M. Martinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680427,15,1,1,0,30,7pm0maqtof5rdc3ksumasw55g,0,95.7,22.3,2023-02-04T13:34:02.230Z,2023-02-04T13:34:03Z,4011006245,140,97.5,4011006247,141,48.9,4011006251,213,1.5,4011006239,2,,4011006249,212,18.2,4011006241,155,,4011006243,56,Center,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680449,10,52,1,0,32,bcuj94typp0ykv77ijp9wpsve,1,5.6,52.2,2023-02-04T13:34:04.334Z,2023-02-04T13:34:04Z,,,,,,,,,,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680685,11,1,1,0,43,bcuj94typp0ykv77ijp9wpsve,1,8.8,41.5,2023-02-04T13:34:15.631Z,2023-02-04T13:34:19Z,4011007551,140,11.4,4011007549,56,Back,4011007557,213,4.9,4011007555,212,12.9,4011007547,123,,4011007553,141,23.0,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680757,12,1,1,0,46,bcuj94typp0ykv77ijp9wpsve,1,11.5,22.9,2023-02-04T13:34:19.135Z,2023-02-04T13:34:22Z,4011007907,213,5.5,4011007905,212,19.5,4011007901,140,24.8,4011007899,56,Back,4011007903,141,2.8,,,,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680813,13,1,1,0,50,bcuj94typp0ykv77ijp9wpsve,1,25.5,2.5,2023-02-04T13:34:22.319Z,2023-02-04T13:34:24Z,4011008227,213,0.1,4011008221,212,22.5,4011008213,155,,4011008217,140,46.7,4011008215,56,Back,4011008219,141,7.3,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680825,14,1,1,0,52,bcuj94typp0ykv77ijp9wpsve,0,46.7,7.3,2023-02-04T13:34:24.798Z,2023-02-04T13:34:25Z,4011008289,141,7.7,4011008285,56,Back,4011008293,213,3.1,4011008287,140,32.1,4011008283,3,,4011008291,212,15.3,,,,,,,68vj95m8a7vmurirk0hr8lboq,A. Corelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680837,16,49,1,0,54,7pm0maqtof5rdc3ksumasw55g,1,60.1,90.1,2023-02-04T13:34:26.551Z,2023-02-04T13:34:26Z,,,,,,,,,,,,,,,,,,,,,,,,,bli75mkfku2no79sep0n21v8q,N. Arcangeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680891,17,1,1,0,54,7pm0maqtof5rdc3ksumasw55g,1,60.6,89.6,2023-02-04T13:34:27.014Z,2023-02-04T13:34:30Z,4011008589,141,78.1,4011008597,213,4.1,4011008593,212,9.6,4011008587,140,55.3,4011008585,56,Center,,,,,,,,,,bli75mkfku2no79sep0n21v8q,N. Arcangeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680925,18,1,1,0,58,7pm0maqtof5rdc3ksumasw55g,0,61.4,60.8,2023-02-04T13:34:30.502Z,2023-02-04T13:34:32Z,4011008755,56,Center,4011008757,140,82.4,4011008761,212,24.1,4011008759,141,46.5,4011008763,213,5.9,,,,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680943,15,49,1,1,0,bcuj94typp0ykv77ijp9wpsve,1,16.3,50.9,2023-02-04T13:34:32.990Z,2023-02-04T13:34:33Z,,,,,,,,,,,,,,,,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680985,16,1,1,1,0,bcuj94typp0ykv77ijp9wpsve,1,16.3,50.9,2023-02-04T13:34:33.182Z,2023-02-04T13:34:35Z,4011009031,212,12.9,4011009029,141,46.6,4011009033,213,3.4,4011009027,140,4.3,4011009025,56,Back,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681109,17,1,1,1,3,bcuj94typp0ykv77ijp9wpsve,1,4.9,47.3,2023-02-04T13:34:35.390Z,2023-02-04T13:34:42Z,4011009679,1,,4011009671,140,57.0,4011009677,213,0.5,4011009675,212,63.8,4011009669,56,Left,4011009673,141,95.6,4011009667,157,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681121,18,3,1,1,8,bcuj94typp0ykv77ijp9wpsve,0,57.8,96.5,2023-02-04T13:34:40.950Z,2023-02-04T13:55:02Z,4011009751,56,Left,4011009753,286,,4011009971,211,,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681099,19,49,1,1,9,7pm0maqtof5rdc3ksumasw55g,1,32.3,5,2023-02-04T13:34:41.575Z,2023-02-04T13:34:41Z,,,,,,,,,,,,,,,,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681213,20,1,1,1,10,7pm0maqtof5rdc3ksumasw55g,1,23.8,5.1,2023-02-04T13:34:42.422Z,2023-02-04T13:34:47Z,4011010249,141,32.1,4011010241,56,Back,4011010259,213,1.8,4011010253,212,18.9,4011010243,140,19.7,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681307,21,1,1,1,15,7pm0maqtof5rdc3ksumasw55g,1,21.8,30.9,2023-02-04T13:34:47.382Z,2023-02-04T13:34:52Z,4011010755,141,48.4,4011010757,212,14.7,4011010759,213,2.2,4011010751,56,Back,4011010753,140,13.5,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681357,22,1,1,1,20,7pm0maqtof5rdc3ksumasw55g,1,16.9,49.7,2023-02-04T13:34:52.518Z,2023-02-04T13:34:56Z,4011011061,141,32.8,4011011059,140,19.8,4011011063,212,11.9,4011011057,56,Back,4011011065,213,5.0,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681381,23,1,1,1,23,7pm0maqtof5rdc3ksumasw55g,1,21.8,30.6,2023-02-04T13:34:56.102Z,2023-02-04T13:34:58Z,4011011195,141,9.2,4011011197,212,15.0,4011011193,140,25.2,4011011191,56,Back,4011011199,213,5.0,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681431,24,1,1,1,25,7pm0maqtof5rdc3ksumasw55g,1,25.2,9.2,2023-02-04T13:34:57.894Z,2023-02-04T13:35:00Z,4011011453,56,Back,4011011459,212,15.1,4011011461,213,6.1,4011011457,141,5.8,4011011455,140,39.4,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681493,25,1,1,1,28,7pm0maqtof5rdc3ksumasw55g,1,31.5,9.2,2023-02-04T13:35:00.566Z,2023-02-04T13:35:03Z,4011011789,140,36.7,4011011787,56,Back,4011011793,212,14.5,4011011795,213,1.2,4011011791,141,29.0,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681501,26,1,1,1,31,7pm0maqtof5rdc3ksumasw55g,0,36.6,29,2023-02-04T13:35:03.398Z,2023-02-04T14:23:17Z,4011011841,56,Back,4011011849,213,6.0,4011011843,140,48.8,4011011847,212,13.2,4011011845,141,24.3,,,,,,,,,,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681513,19,49,1,1,32,bcuj94typp0ykv77ijp9wpsve,1,35,74.7,2023-02-04T13:35:04.398Z,2023-02-04T13:35:04Z,,,,,,,,,,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681609,20,1,1,1,33,bcuj94typp0ykv77ijp9wpsve,1,35.3,76.7,2023-02-04T13:35:05.599Z,2023-02-04T13:35:08Z,4011012323,213,0.0,4011012319,141,78.2,4011012317,140,56.0,4011012315,56,Center,4011012321,212,21.8,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681653,21,1,1,1,35,bcuj94typp0ykv77ijp9wpsve,1,55.9,79.2,2023-02-04T13:35:07.902Z,2023-02-04T13:35:09Z,4011012557,141,87.3,4011012555,140,66.6,4011012559,212,12.5,4011012561,213,0.5,4011012553,56,Left,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681763,22,1,1,1,37,bcuj94typp0ykv77ijp9wpsve,1,67.9,88.7,2023-02-04T13:35:09.742Z,2023-02-04T13:35:27Z,4011013077,212,9.0,4011014171,210,15,4011013075,141,92.3,4011013079,213,0.3,4011013071,56,Left,4011013073,140,76.1,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681769,23,15,1,1,42,bcuj94typp0ykv77ijp9wpsve,1,78.3,66,2023-02-04T13:35:14.414Z,2023-02-04T13:35:27Z,4011014225,80,,4011013091,56,Center,4011014227,29,,4011014235,103,17.7,4011013087,22,,4011014237,215,,4011014241,147,50.4,4011014273,233,27,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,4011013395,20,4011014233,102,46.1,4011014229,55,22,4011014239,146,98.5,4011013089,18,,,,,,,,,,,,,,,,
2503681773,27,10,1,1,42,7pm0maqtof5rdc3ksumasw55g,1,2.7,50.8,2023-02-04T13:35:14.514Z,2023-02-04T13:35:24Z,4011013113,182,,4011013985,233,23,4011013111,178,,4011013115,56,Back,4011013941,177,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503681785,28,52,1,1,44,7pm0maqtof5rdc3ksumasw55g,1,2.7,50.8,2023-02-04T13:35:16.534Z,2023-02-04T13:35:16Z,,,,,,,,,,,,,,,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503682019,29,80,1,1,57,7pm0maqtof5rdc3ksumasw55g,0,8.2,49.1,2023-02-04T13:35:29.414Z,2023-02-04T13:35:29Z,,,,,,,,,,,,,,,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503682119,30,1,1,1,58,7pm0maqtof5rdc3ksumasw55g,1,11.3,49.7,2023-02-04T13:35:30.311Z,2023-02-04T13:35:35Z,4011014973,141,41.4,4011014969,56,Back,4011014971,140,15.7,4011014975,212,7.3,4011014977,213,5.4,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503682201,31,1,1,2,2,7pm0maqtof5rdc3ksumasw55g,1,17,38.7,2023-02-04T13:35:35.093Z,2023-02-04T13:35:39Z,4011015373,56,Back,4011015379,212,8.0,4011015381,213,2.0,4011015375,140,13.9,4011015377,141,49.4,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503682263,32,1,1,2,7,7pm0maqtof5rdc3ksumasw55g,1,13.9,49.4,2023-02-04T13:35:39.397Z,2023-02-04T13:35:41Z,4011015679,213,5.6,4011015671,56,Back,4011015673,140,18.9,4011015677,212,6.8,4011015675,141,43.1,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503682357,33,1,1,2,9,7pm0maqtof5rdc3ksumasw55g,1,20.7,47.2,2023-02-04T13:35:41.573Z,2023-02-04T13:35:46Z,4011016097,141,82.0,4011016103,213,1.5,4011016093,140,23.2,4011016101,212,23.8,4011016089,56,Back,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503682365,34,1,1,2,14,7pm0maqtof5rdc3ksumasw55g,0,20,92.3,2023-02-04T13:35:46.301Z,2023-02-04T14:23:44Z,4011016153,212,2.4,4011016209,236,,4011016211,233,24,4011016155,213,0.4,4011016145,56,Back,4011016149,140,22.1,4011016151,141,93.5,4011016215,286,,97c2wpbq7cw51dh668feuju1h,A. Jelenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503682353,24,74,1,2,14,bcuj94typp0ykv77ijp9wpsve,1,74,3.7,2023-02-04T13:35:46.302Z,2023-02-04T13:35:47Z,4011016059,285,,4011016053,56,Right,4011016225,233,34,,,,,,,,,,,,,,,,68vj95m8a7vmurirk0hr8lboq,A. Corelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503682383,25,5,1,2,15,bcuj94typp0ykv77ijp9wpsve,0,75.5,-1.8,2023-02-04T13:35:47.551Z,2023-02-04T13:35:59Z,4011016247,56,Right,4011017323,233,35,4011016249,347,,,,,,,,,,,,,,,,,68vj95m8a7vmurirk0hr8lboq,A. Corelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503682579,35,5,1,2,15,7pm0maqtof5rdc3ksumasw55g,1,24.5,101.8,2023-02-04T13:35:47.551Z,2023-02-04T13:40:20Z,4011017259,347,,4011017257,56,Back,4011017285,233,25,,,,,,,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503682661,36,1,1,2,26,7pm0maqtof5rdc3ksumasw55g,1,27.6,100,2023-02-04T13:35:59.094Z,2023-02-04T13:36:04Z,4011017715,141,86.4,4011017709,107,,4011017719,212,17.2,4011017711,56,Back,4011017713,140,40.5,4011017721,213,5.6,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503682665,37,61,1,2,30,7pm0maqtof5rdc3ksumasw55g,0,40.4,86.4,2023-02-04T13:36:03.022Z,2023-02-04T13:55:08Z,4011017747,56,Back,,,,,,,,,,,,,,,,,,,,,,bli75mkfku2no79sep0n21v8q,N. Arcangeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503682681,26,1,1,2,31,bcuj94typp0ykv77ijp9wpsve,1,61,5.9,2023-02-04T13:36:03.486Z,2023-02-04T13:36:05Z,4011017855,213,6.0,4011017837,56,Right,4011017845,141,3.5,4011017849,212,6.7,4011017841,140,67.2,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
