id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2476189589,9,1,1,0,23,ca8pjvyb7hgttr1dalj2nguum,0,40.7,5.8,2022-10-23T12:31:20.679Z,2022-10-23T13:23:45Z,3866216769,213,1.8,3866216767,212,7.5,3866216763,141,16.4,3866216755,56,Back,3866216759,140,38.8,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189603,3,61,1,0,24,7jaarwfaeewpo3vnfvhc2c665,0,58.8,93.8,2022-10-23T12:31:21.753Z,2022-10-23T12:31:21Z,3866216851,56,Left,,,,,,,,,,,,,,,,,,,,,,6deaavas7332takve0kva6bbp,E. Goldoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189679,5,50,1,0,26,7jaarwfaeewpo3vnfvhc2c665,1,64.8,74.8,2022-10-23T12:31:23.398Z,2022-10-23T12:31:26Z,3866217213,56,Center,3866217215,286,,3866217277,233,10,,,,,,,,,,,,,,,,6deaavas7332takve0kva6bbp,E. Goldoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189651,10,7,1,0,26,ca8pjvyb7hgttr1dalj2nguum,0,35.2,25.2,2022-10-23T12:31:23.399Z,2022-10-23T12:31:26Z,3866217239,233,5,3866217083,285,,3866217079,56,Back,,,,,,,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189645,4,8,1,0,26,7jaarwfaeewpo3vnfvhc2c665,1,68.6,76.1,2022-10-23T12:31:23.834Z,2022-10-23T13:28:52Z,3866217073,56,Center,,,,,,,,,,,,,,,,,,,,,,6deaavas7332takve0kva6bbp,E. Goldoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189763,6,4,1,0,30,7jaarwfaeewpo3vnfvhc2c665,1,64,64.5,2022-10-23T12:31:27.798Z,2022-10-23T13:28:50Z,3866217607,56,Center,3866217611,265,,3866217613,286,,3866217609,152,,3866217605,13,,3866217635,233,11,,,,,,,6deaavas7332takve0kva6bbp,E. Goldoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189719,11,4,1,0,30,ca8pjvyb7hgttr1dalj2nguum,0,36,35.5,2022-10-23T12:31:27.799Z,2022-10-23T12:31:32Z,3866217651,233,6,3866217427,265,,3866217429,285,,3866217425,152,,3866217421,13,,3866217423,56,Back,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190253,7,1,1,1,2,7jaarwfaeewpo3vnfvhc2c665,1,65.3,63.1,2022-10-23T12:31:59.382Z,2022-10-23T12:32:01Z,3866220101,5,,3866220103,152,,3866220105,56,Center,3866220107,140,66.5,3866220111,212,5.2,3866220113,213,1.3,3866220109,141,70.5,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190329,8,1,1,1,4,7jaarwfaeewpo3vnfvhc2c665,0,63.5,80.4,2022-10-23T12:32:01.470Z,2022-10-23T13:21:48Z,3866220585,140,100.0,3866220583,56,Center,3866220579,2,,3866220581,155,,3866220587,141,39.0,3866220593,1,,3866220591,213,5.7,3866220589,212,48.1,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190335,9,5,1,1,7,7jaarwfaeewpo3vnfvhc2c665,0,100.5,39.5,2022-10-23T12:32:04.471Z,2022-10-23T12:52:54Z,3866220697,233,12,3866220621,56,Center,3866220623,346,,,,,,,,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190311,12,5,1,1,7,ca8pjvyb7hgttr1dalj2nguum,1,-0.5,60.5,2022-10-23T12:32:04.471Z,2022-10-23T12:32:06Z,3866220479,346,,3866220673,233,9,3866220477,56,Back,,,,,,,,,,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190655,13,1,1,1,23,ca8pjvyb7hgttr1dalj2nguum,0,5.5,53.4,2022-10-23T12:32:20.328Z,2022-10-23T12:32:25Z,3866222261,1,,3866222265,74,,3866222255,141,51.9,3866222251,140,47.0,3866222239,124,,3866222245,56,Back,3866222241,155,,3866222257,212,43.6,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,3866222259,213,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190691,10,44,1,1,26,7jaarwfaeewpo3vnfvhc2c665,1,54.6,54.4,2022-10-23T12:32:24.262Z,2022-10-23T12:32:26Z,3866222471,233,14,3866222429,56,Center,3866222431,286,,,,,,,,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190663,14,44,1,1,26,ca8pjvyb7hgttr1dalj2nguum,0,45.4,45.6,2022-10-23T12:32:24.263Z,2022-10-23T12:32:26Z,3866222287,56,Back,3866222289,285,,3866222495,233,10,,,,,,,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190699,11,1,1,1,28,7jaarwfaeewpo3vnfvhc2c665,0,56.1,60.6,2022-10-23T12:32:26.069Z,2022-10-23T12:32:27Z,3866222509,212,6.8,3866222511,213,0.1,3866222507,141,61.2,3866222505,140,62.6,3866222501,3,,3866222503,56,Center,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190739,12,49,1,1,31,7jaarwfaeewpo3vnfvhc2c665,1,70.7,66.4,2022-10-23T12:32:28.397Z,2022-10-23T12:32:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190831,13,1,1,1,32,7jaarwfaeewpo3vnfvhc2c665,1,66.1,63.4,2022-10-23T12:32:29.846Z,2022-10-23T12:32:33Z,3866223199,213,1.2,3866223195,141,85.9,3866223197,212,16.5,3866223191,56,Left,3866223193,140,71.9,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190867,14,1,1,1,36,7jaarwfaeewpo3vnfvhc2c665,1,77.7,94.5,2022-10-23T12:32:33.461Z,2022-10-23T12:32:35Z,3866223419,56,Left,3866223427,213,3.4,3866223425,212,8.8,3866223421,140,69.5,3866223423,141,91.7,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190899,15,1,1,1,38,7jaarwfaeewpo3vnfvhc2c665,0,69.5,91.7,2022-10-23T12:32:35.550Z,2022-10-23T12:32:37Z,3866223599,2,,3866223611,213,5.5,3866223609,212,27.1,3866223603,56,Center,3866223601,155,,3866223607,141,64.0,3866223605,140,88.1,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190919,15,1,1,1,41,ca8pjvyb7hgttr1dalj2nguum,1,10.7,35.4,2022-10-23T12:32:38.567Z,2022-10-23T12:32:40Z,3866223747,213,6.3,3866223739,56,Back,3866223741,140,28.5,3866223743,141,34.9,3866223737,3,,3866223745,212,18.7,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190923,16,49,1,1,42,ca8pjvyb7hgttr1dalj2nguum,1,28.5,34.9,2022-10-23T12:32:39.927Z,2022-10-23T12:32:40Z,,,,,,,,,,,,,,,,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191075,17,1,1,1,48,ca8pjvyb7hgttr1dalj2nguum,1,54.4,47.5,2022-10-23T12:32:46.263Z,2022-10-23T12:32:48Z,3866224533,140,65.0,3866224531,56,Center,3866224535,141,63.0,3866224537,212,15.3,3866224539,213,0.8,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191117,18,1,1,1,51,ca8pjvyb7hgttr1dalj2nguum,1,65,63,2022-10-23T12:32:48.519Z,2022-10-23T12:32:50Z,3866224789,140,75.9,3866224795,213,1.0,3866224787,56,Left,3866224791,141,90.2,3866224793,212,21.8,,,,,,,,,,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191163,19,1,1,1,53,ca8pjvyb7hgttr1dalj2nguum,0,76.1,90.3,2022-10-23T12:32:50.583Z,2022-10-23T12:32:53Z,3866225053,141,73.0,3866225051,140,96.5,3866225057,213,5.8,3866225055,212,24.4,3866225049,56,Center,,,,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191185,16,49,1,1,57,7jaarwfaeewpo3vnfvhc2c665,1,28,20.3,2022-10-23T12:32:54.894Z,2022-10-23T12:32:54Z,,,,,,,,,,,,,,,,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191277,17,1,1,1,59,7jaarwfaeewpo3vnfvhc2c665,0,6.9,10.9,2022-10-23T12:32:56.709Z,2022-10-23T12:32:59Z,3866225605,157,,3866225617,1,,3866225607,56,Back,3866225613,212,38.8,3866225611,141,26.8,3866225609,140,42.4,3866225615,213,0.3,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191295,20,49,1,2,2,ca8pjvyb7hgttr1dalj2nguum,1,63.1,71.2,2022-10-23T12:33:00.022Z,2022-10-23T12:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191371,21,1,1,2,3,ca8pjvyb7hgttr1dalj2nguum,1,61.7,69.4,2022-10-23T12:33:00.759Z,2022-10-23T12:33:04Z,3866226059,56,Center,3866226065,212,23.1,3866226067,213,4.3,3866226061,140,53.7,3866226063,141,37.7,,,,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191433,22,1,1,2,7,ca8pjvyb7hgttr1dalj2nguum,1,53.8,37.6,2022-10-23T12:33:04.279Z,2022-10-23T12:33:07Z,3866226385,56,Back,3866226389,141,64.8,3866226387,140,44.6,3866226391,212,20.9,3866226393,213,2.1,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191457,23,1,1,2,10,ca8pjvyb7hgttr1dalj2nguum,1,44.4,66.1,2022-10-23T12:33:07.591Z,2022-10-23T12:33:09Z,3866226519,141,88.6,3866226523,212,23.0,3866226525,213,0.7,3866226515,140,60.7,3866226513,56,Left,,,,,,,,,,3d6o80x3c0kq6t2dvxzqrt8t1,L. Alborghetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191525,24,1,1,2,11,ca8pjvyb7hgttr1dalj2nguum,1,60.7,88.3,2022-10-23T12:33:09.255Z,2022-10-23T12:33:13Z,3866226881,141,93.6,3866226879,140,85.9,3866226883,212,26.7,3866226885,213,0.1,3866226877,56,Left,,,,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191671,25,1,1,2,15,ca8pjvyb7hgttr1dalj2nguum,1,85.9,93.6,2022-10-23T12:33:12.695Z,2022-10-23T12:33:21Z,3866227541,56,Right,3866227545,140,88.3,3866227537,155,,3866227559,213,4.8,3866227561,1,,3866227535,2,,3866227551,141,16.7,3866227555,212,52.4,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191783,26,1,1,2,23,ca8pjvyb7hgttr1dalj2nguum,1,89.7,11.3,2022-10-23T12:33:21.031Z,2022-10-23T12:33:25Z,3866228099,212,16.7,3866228097,141,12.6,3866228101,213,3.1,3866228093,56,Right,3866228095,140,73.8,,,,,,,,,,94161is0x6f3s9kyrm2cxjf85,A. Nchout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191795,27,1,1,2,27,ca8pjvyb7hgttr1dalj2nguum,0,73.8,12.6,2022-10-23T12:33:24.719Z,2022-10-23T13:25:05Z,3866228163,140,79.1,3866228161,56,Right,3866228165,141,20.1,3866228169,213,0.7,3866228167,212,7.5,3866228157,2,,3866228159,155,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191849,18,61,1,2,28,7jaarwfaeewpo3vnfvhc2c665,1,23.9,76.1,2022-10-23T12:33:25.603Z,2022-10-23T12:53:14Z,3866228437,56,Back,,,,,,,,,,,,,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191897,19,6,1,2,29,7jaarwfaeewpo3vnfvhc2c665,0,10.1,76,2022-10-23T12:33:27.191Z,2022-10-23T12:51:08Z,3866228793,233,28,3866228713,73,,3866228709,56,Back,,,,,,,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191887,28,6,1,2,29,ca8pjvyb7hgttr1dalj2nguum,1,89.9,24,2022-10-23T12:33:27.191Z,2022-10-23T13:25:07Z,3866228625,56,Center,3866228763,233,19,3866228627,75,,,,,,,,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476192411,29,1,1,2,58,ca8pjvyb7hgttr1dalj2nguum,1,99.5,0.5,2022-10-23T12:33:55.991Z,2022-10-23T12:34:20Z,3866231303,224,,3866231301,155,,3866231305,56,Center,3866233477,210,13,3866233479,154,,3866231311,212,37.1,3866231313,213,1.7,3866231309,141,54.6,27rdlepga8wdw4xj949y5vh05,G. Karchouni,3866231315,1,,1,3866231299,6,3866231297,2,3866231307,140,95.2,,,,,,,,,,,,,,,,,,
2476193045,33,44,1,3,0,ca8pjvyb7hgttr1dalj2nguum,1,93.8,56.2,2022-10-23T12:33:57.972Z,2022-10-23T12:34:31Z,3866234795,286,,3866234829,233,21,3866234793,56,Center,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476192563,21,44,1,3,0,7jaarwfaeewpo3vnfvhc2c665,0,6.2,43.8,2022-10-23T12:33:57.973Z,2022-10-23T12:34:32Z,3866234849,233,33,3866232161,56,Back,3866232165,285,,,,,,,,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476192421,30,13,1,3,2,ca8pjvyb7hgttr1dalj2nguum,1,95.2,54.6,2022-10-23T12:33:59.800Z,2022-10-23T12:34:20Z,3866233493,154,,3866233489,85,,3866232843,328,,3866231381,16,,3866233499,102,49.2,3866233503,230,98.5,3866233495,55,29,3866232839,15,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,3866233491,29,,,3866232837,25,3866231383,56,3866233501,103,58.3,Center,3866233505,231,49.5,,,,,,,,,,,,,,
2476192429,20,5,1,3,3,7jaarwfaeewpo3vnfvhc2c665,1,-1,48.3,2022-10-23T12:34:00.853Z,2022-10-23T12:34:01Z,3866231503,233,31,3866231421,346,,3866231419,56,Back,,,,,,,,,,,,,,,,7uj1fxna6f1mtu0r4c3x5seeh,V. Nagy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476192437,31,5,1,3,3,ca8pjvyb7hgttr1dalj2nguum,0,101,51.7,2022-10-23T12:34:00.853Z,2022-10-23T12:52:54Z,3866231533,233,20,3866231455,56,Center,3866231457,346,,,,,,,,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476192817,22,1,1,3,21,7jaarwfaeewpo3vnfvhc2c665,1,4.5,39.7,2022-10-23T12:34:18.444Z,2022-10-23T12:34:20Z,3866233535,141,11.9,3866233529,124,,3866233531,56,Back,3866233533,140,15.3,3866233537,212,22.0,3866233543,237,,3866233539,213,5.3,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476192857,23,1,1,3,23,7jaarwfaeewpo3vnfvhc2c665,0,15.3,11.9,2022-10-23T12:34:20.709Z,2022-10-23T12:34:22Z,3866233777,212,11.9,3866233773,141,5.8,3866233779,213,5.9,3866233767,56,Back,3866233769,140,25.9,,,,,,,,,,7uj1fxna6f1mtu0r4c3x5seeh,V. Nagy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476192917,24,5,1,3,28,7jaarwfaeewpo3vnfvhc2c665,0,23.5,-1.4,2022-10-23T12:34:25.484Z,2022-10-23T12:34:29Z,3866234089,56,Back,3866234463,233,32,3866234097,347,,,,,,,,,,,,,,,,,7uj1fxna6f1mtu0r4c3x5seeh,V. Nagy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476192969,32,5,1,3,28,ca8pjvyb7hgttr1dalj2nguum,1,76.5,101.4,2022-10-23T12:34:25.484Z,2022-10-23T12:52:54Z,3866234431,233,24,3866234379,56,Left,3866234381,347,,,,,,,,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476193211,34,1,1,3,40,ca8pjvyb7hgttr1dalj2nguum,1,79.8,100,2022-10-23T12:34:37.382Z,2022-10-23T12:34:38Z,3866235699,212,10.7,3866235701,213,4.8,3866235691,140,80.8,3866235687,107,,3866235695,141,85.6,3866235689,56,Left,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476193235,35,1,1,3,41,ca8pjvyb7hgttr1dalj2nguum,0,80.8,85.6,2022-10-23T12:34:38.790Z,2022-10-23T12:34:40Z,3866235821,56,Left,3866235823,140,77.4,3866235825,141,100.0,3866235827,212,10.9,3866235829,213,1.9,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
