id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2524806213,180,7,1,20,8,acpt3r9i7hburdteruzc31u96,0,89.1,60.1,2023-03-26T12:50:41.496Z,2023-03-26T12:51:33Z,4124795827,286,,4124795825,56,Center,4124795855,233,166,,,,,,,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806221,167,51,1,20,8,p2dsrpus5eckpz2h16svaour,1,9.9,37.3,2023-03-26T12:50:41.571Z,2023-03-26T12:50:53Z,4124795895,170,,,,,,,,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806425,182,49,1,20,11,acpt3r9i7hburdteruzc31u96,1,90.2,58.2,2023-03-26T12:50:44.833Z,2023-03-26T12:51:30Z,,,,,,,,,,,,,,,,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806215,181,16,1,20,12,acpt3r9i7hburdteruzc31u96,1,90.2,58.2,2023-03-26T12:50:45.240Z,2023-03-26T12:51:24Z,4124796989,231,55.8,4124796987,230,93.3,4124796501,374,2023-03-26 13:50:44.538,4124796505,375,20:11.313,4124795843,17,,4124796985,458,,4124795845,56,Center,4124796983,214,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,4124796497,72,4124796977,78,,4124795841,22,4124796981,103,4124796979,102,50.8,,,,,,,,,,,3.2,,,,,,,,,
2524806565,169,1,1,21,8,p2dsrpus5eckpz2h16svaour,1,50.1,50.1,2023-03-26T12:51:41.755Z,2023-03-26T12:51:46Z,4124797675,140,41.5,4124797681,213,2.7,4124797679,212,9.8,4124797673,56,Back,4124797677,141,55.8,4124797683,279,G,,,,,,,2va4upf5w45brysw8q9w22gkq,M. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806575,170,1,1,21,13,p2dsrpus5eckpz2h16svaour,1,45.5,54,2023-03-26T12:51:46.411Z,2023-03-26T12:51:49Z,4124797735,212,20.7,4124797729,56,Back,4124797737,213,1.8,4124797733,141,83.8,4124797731,140,41.3,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806591,171,1,1,21,15,p2dsrpus5eckpz2h16svaour,1,43,79,2023-03-26T12:51:49.099Z,2023-03-26T12:51:52Z,4124797799,212,8.2,4124797801,213,4.9,4124797795,140,44.4,4124797797,141,67.2,4124797793,56,Back,,,,,,,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806597,172,1,1,21,18,p2dsrpus5eckpz2h16svaour,1,42.2,62.9,2023-03-26T12:51:52.140Z,2023-03-26T12:51:54Z,4124797829,213,4.3,4124797825,141,35.5,4124797821,56,Back,4124797823,140,33.7,4124797827,212,20.7,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806603,173,1,1,21,21,p2dsrpus5eckpz2h16svaour,1,33.3,34.3,2023-03-26T12:51:54.284Z,2023-03-26T12:51:56Z,4124797891,213,6.1,4124797885,140,55.0,4124797889,212,23.1,4124797887,141,28.9,4124797883,56,Center,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806605,174,61,1,21,23,p2dsrpus5eckpz2h16svaour,0,55.4,30.1,2023-03-26T12:51:56.429Z,2023-03-26T12:51:56Z,4124797895,56,Center,,,,,,,,,,,,,,,,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806609,183,49,1,21,23,acpt3r9i7hburdteruzc31u96,1,43.2,60,2023-03-26T12:51:57.089Z,2023-03-26T12:51:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8kp0hm0mftts0lx42esqbxt5h,S. Thrige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806617,184,1,1,21,24,acpt3r9i7hburdteruzc31u96,0,43.2,60,2023-03-26T12:51:57.321Z,2023-03-26T12:52:00Z,4124797933,56,Center,4124797937,141,51.6,4124797939,212,10.3,4124797941,213,5.7,4124797935,140,51.4,,,,,,,,,,8kp0hm0mftts0lx42esqbxt5h,S. Thrige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806625,175,49,1,21,26,p2dsrpus5eckpz2h16svaour,1,55,51.9,2023-03-26T12:51:59.452Z,2023-03-26T12:51:59Z,,,,,,,,,,,,,,,,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806689,176,1,1,21,27,p2dsrpus5eckpz2h16svaour,1,58.6,63.3,2023-03-26T12:52:01.020Z,2023-03-26T12:52:08Z,4124798321,140,83.1,4124798319,56,Left,4124798323,141,91.1,4124798327,213,0.6,4124798325,212,31.9,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806691,177,1,1,21,35,p2dsrpus5eckpz2h16svaour,0,83.5,91.1,2023-03-26T12:52:08.876Z,2023-03-26T12:52:13Z,4124798341,212,20.7,4124798335,56,Center,4124798343,213,5.9,4124798339,141,78.7,4124798337,140,100.0,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806697,178,5,1,21,36,p2dsrpus5eckpz2h16svaour,0,101.4,77.4,2023-03-26T12:52:09.560Z,2023-03-26T12:52:11Z,4124798375,233,185,4124798363,346,,4124798361,56,Center,,,,,,,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806695,185,5,1,21,36,acpt3r9i7hburdteruzc31u96,1,-1.4,22.6,2023-03-26T12:52:09.560Z,2023-03-26T12:56:46Z,4124798357,56,Back,4124798369,233,178,4124798359,346,,,,,,,,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806795,186,1,1,21,52,acpt3r9i7hburdteruzc31u96,1,4.5,39.4,2023-03-26T12:52:26.169Z,2023-03-26T12:52:29Z,4124798909,140,13.1,4124798911,141,30.3,4124798905,124,,4124798907,56,Back,4124798913,212,10.9,4124798915,213,5.7,4124798919,237,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806815,187,1,1,21,56,acpt3r9i7hburdteruzc31u96,1,19.9,27.9,2023-03-26T12:52:29.331Z,2023-03-26T12:52:33Z,4124799019,155,,4124799027,212,30.6,4124799023,140,48.5,4124799021,56,Back,4124799025,141,36.7,4124799029,213,0.2,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806817,188,50,1,22,0,acpt3r9i7hburdteruzc31u96,1,53.7,38,2023-03-26T12:52:33.403Z,2023-03-26T12:53:19Z,4124800457,233,179,4124799033,56,Center,4124799035,286,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806823,179,7,1,22,0,p2dsrpus5eckpz2h16svaour,0,46.3,62,2023-03-26T12:52:33.404Z,2023-03-26T12:53:19Z,4124800445,233,188,4124799061,56,Back,4124800439,285,,,,,,,,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806833,189,8,1,22,2,acpt3r9i7hburdteruzc31u96,1,48.1,41.2,2023-03-26T12:52:35.946Z,2023-03-26T12:52:36Z,4124799107,56,Back,,,,,,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806849,180,1,1,22,3,p2dsrpus5eckpz2h16svaour,0,52.6,67,2023-03-26T12:52:37.053Z,2023-03-26T12:52:37Z,4124799181,56,Center,4124799187,212,5.7,4124799183,140,52.2,4124799189,213,4.6,4124799185,141,58.7,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806857,181,49,1,22,5,p2dsrpus5eckpz2h16svaour,1,53.9,58.2,2023-03-26T12:52:38.702Z,2023-03-26T12:52:38Z,,,,,,,,,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806871,182,1,1,22,5,p2dsrpus5eckpz2h16svaour,1,53.9,58.2,2023-03-26T12:52:38.845Z,2023-03-26T12:52:42Z,4124799307,141,77.9,4124799303,56,Center,4124799309,212,13.5,4124799305,140,52.7,4124799311,213,1.7,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806895,183,1,1,22,8,p2dsrpus5eckpz2h16svaour,1,44.8,63.7,2023-03-26T12:52:41.917Z,2023-03-26T12:52:49Z,4124799467,212,7.8,4124799463,140,37.5,4124799461,56,Back,4124799465,141,61.7,4124799469,213,3.3,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806921,184,1,1,22,16,p2dsrpus5eckpz2h16svaour,1,57.7,62,2023-03-26T12:52:49.549Z,2023-03-26T12:52:52Z,4124799607,140,71.0,4124799613,213,6.0,4124799609,141,55.4,4124799611,212,14.7,4124799605,56,Center,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806951,185,1,1,22,19,p2dsrpus5eckpz2h16svaour,1,71,55.4,2023-03-26T12:52:52.765Z,2023-03-26T12:52:59Z,4124799807,140,63.7,4124799805,56,Center,4124799811,212,14.6,4124799813,213,4.2,4124799809,141,37.1,,,,,,,,,,2va4upf5w45brysw8q9w22gkq,M. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806959,186,1,1,22,26,p2dsrpus5eckpz2h16svaour,1,63.7,37.1,2023-03-26T12:52:59.613Z,2023-03-26T12:53:00Z,4124799861,141,6.5,4124799857,56,Right,4124799859,140,81.0,4124799863,212,27.6,4124799865,213,5.4,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806967,187,1,1,22,27,p2dsrpus5eckpz2h16svaour,1,80.3,5.2,2023-03-26T12:53:00.733Z,2023-03-26T12:53:01Z,4124799885,140,75.1,4124799889,212,12.9,4124799883,56,Center,4124799887,141,22.4,4124799891,213,2.0,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806977,188,1,1,22,28,p2dsrpus5eckpz2h16svaour,1,76.9,21.7,2023-03-26T12:53:01.709Z,2023-03-26T12:53:12Z,4124799953,212,23.3,4124799949,140,98.6,4124799951,141,28.7,4124799955,213,0.2,4124799947,56,Center,,,,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807001,190,1,1,22,29,p2dsrpus5eckpz2h16svaour,0,96.2,23.9,2023-03-26T12:53:02.518Z,2023-03-26T13:16:56Z,4124800075,140,95.3,4124800079,212,14.7,4124800081,213,1.6,4124800077,141,45.4,4124800073,56,Center,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806979,189,43,1,22,29,p2dsrpus5eckpz2h16svaour,1,0,0,2023-03-26T12:53:02.684Z,2023-03-26T12:53:08Z,4124799957,56,Center,4124800157,144,5,4124799959,346,0,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806993,190,12,1,22,30,acpt3r9i7hburdteruzc31u96,1,6.1,56.7,2023-03-26T12:53:03.700Z,2023-03-26T13:16:28Z,4124800033,212,12.9,4124800027,56,Back,4124800031,141,72.1,4124800035,213,2.2,4124800065,167,,4124800029,140,0.0,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524806999,191,6,1,22,31,acpt3r9i7hburdteruzc31u96,0,0.5,70.2,2023-03-26T12:53:04.928Z,2023-03-26T12:55:20Z,4124804203,233,191,4124800055,56,Back,4124800057,73,,,,,,,,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807055,191,6,1,22,31,p2dsrpus5eckpz2h16svaour,1,99.5,29.8,2023-03-26T12:53:04.928Z,2023-03-26T12:55:19Z,4124800343,75,,4124800341,56,Center,4124804189,233,191,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807187,192,1,1,22,56,p2dsrpus5eckpz2h16svaour,0,99.5,0.5,2023-03-26T12:53:29.647Z,2023-03-26T12:53:32Z,4124800985,2,,4124801003,1,,4124800995,140,97.8,4124800999,212,32.0,4124800989,155,,4124800997,141,47.5,4124800987,6,,4124800993,56,Center,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,4124801001,213,4124800991,223,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,
2524807255,195,12,1,22,59,acpt3r9i7hburdteruzc31u96,1,0.4,55,2023-03-26T12:53:32.622Z,2023-03-26T12:59:20Z,4124807031,213,5.3,4124807027,141,35.3,4124807023,56,Back,4124807029,212,16.0,4124807025,140,8.7,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807217,193,1,1,23,2,p2dsrpus5eckpz2h16svaour,1,88,58.1,2023-03-26T12:53:35.470Z,2023-03-26T12:59:13Z,4124801177,213,3.8,4124801173,141,48.8,4124801175,212,10.3,4124802603,154,,4124801165,56,Center,4124801169,140,80.3,4124802599,210,15,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2524807221,194,15,1,23,3,p2dsrpus5eckpz2h16svaour,1,80.3,48.8,2023-03-26T12:53:36.760Z,2023-03-26T12:59:14Z,4124801203,56,Center,4124802443,25,,4124802625,147,48.9,4124802623,146,88.0,4124802619,215,,4124802609,154,,4124802611,55,193,4124806855,72,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,4124811919,233,4124802627,230,98.6,4124802605,78,4124801201,18,4124802621,328,,4124802617,103,19,,196,4124802451,82,,,,,4124802607,29,4124802629,231,49.1,4124802615,102,49.1,
2524807259,196,10,1,23,3,acpt3r9i7hburdteruzc31u96,1,11.4,45,2023-03-26T12:53:36.860Z,2023-03-26T12:59:19Z,4124811967,233,194,4124811901,56,Back,4124811899,94,,,,,,,,,,,,,,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807231,192,49,1,23,6,acpt3r9i7hburdteruzc31u96,1,14,60.8,2023-03-26T12:53:39.261Z,2023-03-26T12:53:39Z,,,,,,,,,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807245,193,12,1,23,7,acpt3r9i7hburdteruzc31u96,1,14,60.8,2023-03-26T12:53:40.429Z,2023-03-26T12:53:42Z,4124801327,212,38.8,4124801323,140,39.8,4124801325,141,100.0,4124801329,213,0.8,4124801321,56,Back,4124801373,167,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807251,194,5,1,23,8,acpt3r9i7hburdteruzc31u96,0,39.8,101.2,2023-03-26T12:53:41.480Z,2023-03-26T12:53:48Z,4124801353,347,,4124801351,56,Back,4124801521,233,195,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807279,195,5,1,23,8,p2dsrpus5eckpz2h16svaour,1,60.2,-1.2,2023-03-26T12:53:41.480Z,2023-03-26T12:56:46Z,4124801505,233,194,4124801501,56,Right,4124801503,347,,,,,,,,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807299,196,1,1,23,15,p2dsrpus5eckpz2h16svaour,1,60.1,0,2023-03-26T12:53:48.671Z,2023-03-26T12:53:51Z,4124801613,213,2.4,4124801609,141,11.9,4124801611,212,12.6,4124801605,56,Right,4124801603,107,,4124801607,140,51.4,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807305,197,1,1,23,18,p2dsrpus5eckpz2h16svaour,1,50.9,11.4,2023-03-26T12:53:51.583Z,2023-03-26T12:53:52Z,4124801633,56,Center,4124801637,141,21.8,4124801639,212,12.2,4124801635,140,60.4,4124801641,213,0.6,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807323,198,1,1,23,19,p2dsrpus5eckpz2h16svaour,1,58.9,21.8,2023-03-26T12:53:52.414Z,2023-03-26T12:53:55Z,4124801729,56,Back,4124801735,212,17.8,4124801731,140,43.6,4124801733,141,10.6,4124801737,213,3.6,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807329,199,1,1,23,21,p2dsrpus5eckpz2h16svaour,0,44.9,9.7,2023-03-26T12:53:54.895Z,2023-03-26T12:53:55Z,4124801775,212,26.0,4124801769,56,Right,4124801771,140,69.2,4124801773,141,17.4,4124801777,213,0.2,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807363,198,1,1,23,23,acpt3r9i7hburdteruzc31u96,1,30.2,71.8,2023-03-26T12:53:56.828Z,2023-03-26T12:53:59Z,4124801921,141,95.7,4124801917,56,Left,4124801925,213,0.5,4124801915,157,,4124801923,212,36.5,4124801927,1,,4124801919,140,61.3,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807365,199,44,1,23,25,acpt3r9i7hburdteruzc31u96,1,61,95.2,2023-03-26T12:53:58.351Z,2023-03-26T12:54:00Z,4124801941,286,,4124801939,56,Left,4124801947,233,200,,,,,,,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807355,200,44,1,23,25,p2dsrpus5eckpz2h16svaour,0,39,4.8,2023-03-26T12:53:58.352Z,2023-03-26T12:54:01Z,4124801877,285,,4124801875,56,Back,4124801957,233,199,,,,,,,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807371,200,1,1,23,26,acpt3r9i7hburdteruzc31u96,1,61.3,95.7,2023-03-26T12:53:59.885Z,2023-03-26T12:54:01Z,4124801961,56,Center,4124801967,212,15.4,4124801963,140,64.0,4124801969,213,4.9,4124801959,3,,4124801965,141,73.5,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807373,201,49,1,23,27,acpt3r9i7hburdteruzc31u96,1,64,73.5,2023-03-26T12:54:00.948Z,2023-03-26T12:54:01Z,,,,,,,,,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807375,202,50,1,23,28,acpt3r9i7hburdteruzc31u96,1,64.6,72.1,2023-03-26T12:54:01.397Z,2023-03-26T12:54:08Z,4124801973,56,Center,4124802111,233,201,4124801975,286,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807397,201,7,1,23,28,p2dsrpus5eckpz2h16svaour,1,35.4,27.9,2023-03-26T12:54:01.398Z,2023-03-26T12:54:07Z,4124802087,285,,4124802103,233,202,4124802085,56,Back,,,,,,,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807387,203,49,1,23,32,acpt3r9i7hburdteruzc31u96,1,67.9,60.6,2023-03-26T12:54:05.838Z,2023-03-26T12:54:05Z,,,,,,,,,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807401,202,61,1,23,33,p2dsrpus5eckpz2h16svaour,0,29.9,28.3,2023-03-26T12:54:06.997Z,2023-03-26T12:54:07Z,4124802097,56,Back,,,,,,,,,,,,,,,,,,,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807419,204,13,1,23,35,acpt3r9i7hburdteruzc31u96,1,73.2,47.9,2023-03-26T12:54:08.500Z,2023-03-26T12:55:17Z,4124804127,215,,4124804129,458,,4124803299,20,,4124802205,56,Center,4124804133,231,49.8,4124804123,102,57.1,4124802203,18,,4124804125,103,4.2,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,4124804121,83,4124804131,230,98.8,4124802201,22,,,,,,,,,,,,,,,,,,,,,,,,,
2524807413,203,5,1,23,36,p2dsrpus5eckpz2h16svaour,1,-1.3,41.6,2023-03-26T12:54:10.192Z,2023-03-26T12:54:13Z,4124802177,56,Back,4124802179,346,,4124802305,233,205,,,,,,,,,,,,,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807437,205,5,1,23,36,acpt3r9i7hburdteruzc31u96,0,101.3,58.4,2023-03-26T12:54:10.192Z,2023-03-26T12:56:47Z,4124802283,56,Center,4124802285,346,,4124802313,233,203,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807505,204,1,1,23,52,p2dsrpus5eckpz2h16svaour,1,5,37,2023-03-26T12:54:25.632Z,2023-03-26T12:54:26Z,4124802663,124,,4124802667,140,15.1,4124802665,56,Back,4124802669,141,54.6,4124802671,212,16.0,4124802677,237,,4124802673,213,0.8,,,,dib3fbzymcfivscevdlqks89h,R. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807531,205,1,1,23,53,p2dsrpus5eckpz2h16svaour,1,15.1,54.6,2023-03-26T12:54:26.560Z,2023-03-26T12:54:33Z,4124802801,56,Back,4124802807,212,18.1,4124802803,140,15.3,4124802805,141,28.0,4124802809,213,4.7,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807539,206,1,1,23,59,p2dsrpus5eckpz2h16svaour,0,26.5,21.6,2023-03-26T12:54:32.881Z,2023-03-26T12:54:33Z,4124802861,155,,4124802867,141,31.9,4124802863,56,Center,4124802869,212,32.0,4124802871,213,0.2,4124802865,140,56.2,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807553,206,1,1,24,3,acpt3r9i7hburdteruzc31u96,1,43.2,72.6,2023-03-26T12:54:36.614Z,2023-03-26T12:54:37Z,4124802929,140,59.1,4124802935,213,5.3,4124802925,3,,4124802933,212,29.0,4124802927,56,Center,4124802931,141,37.7,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807555,207,1,1,24,4,acpt3r9i7hburdteruzc31u96,0,59.1,37.7,2023-03-26T12:54:37.549Z,2023-03-26T12:54:38Z,4124802951,212,21.2,4124802947,140,78.2,4124802943,3,,4124802949,141,47.6,4124802953,213,0.3,4124802945,56,Center,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807559,207,1,1,24,4,p2dsrpus5eckpz2h16svaour,1,37.1,40.7,2023-03-26T12:54:37.808Z,2023-03-26T12:54:39Z,4124802981,140,26.5,4124802979,56,Back,4124802977,3,,4124802987,213,3.0,4124802983,141,42.4,4124802985,212,11.2,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807577,208,1,1,24,5,p2dsrpus5eckpz2h16svaour,1,26.8,42.2,2023-03-26T12:54:38.896Z,2023-03-26T12:54:43Z,4124803103,140,36.8,4124803107,212,24.5,4124803105,141,74.8,4124803109,213,1.1,4124803101,56,Back,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807595,209,1,1,24,10,p2dsrpus5eckpz2h16svaour,1,37,83.8,2023-03-26T12:54:43.312Z,2023-03-26T12:54:45Z,4124803183,56,Back,4124803187,141,77.2,4124803189,212,8.9,4124803185,140,29.7,4124803191,213,3.7,,,,,,,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
