id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2465104851,5,43,1,0,14,ca8pjvyb7hgttr1dalj2nguum,1,0,0,2022-09-30T17:01:38.750Z,2022-09-30T17:01:54Z,3807304201,144,7,3807303975,56,Back,3807303977,285,0,,,,,,,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465104857,8,4,1,0,16,8gw3pgcd0doivaul55q8na9lg,1,56.3,26.8,2022-09-30T17:01:40.556Z,2022-09-30T17:32:26Z,3807304005,233,6,3807303995,13,,3807304001,265,,3807304003,286,,3807303999,152,,3807303997,56,Center,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465104853,6,4,1,0,16,ca8pjvyb7hgttr1dalj2nguum,0,43.7,73.2,2022-09-30T17:01:40.557Z,2022-09-30T17:01:45Z,3807304009,233,8,3807303981,56,Back,3807303983,152,,3807303979,13,,3807303987,285,,3807303985,265,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465104889,9,1,1,0,26,8gw3pgcd0doivaul55q8na9lg,1,53.7,25.6,2022-09-30T17:01:50.140Z,2022-09-30T17:01:51Z,3807304157,212,8.8,3807304159,213,0.5,3807304149,152,,3807304147,5,,3807304153,140,61.1,3807304151,56,Center,3807304155,141,31.6,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465104891,10,1,1,0,27,8gw3pgcd0doivaul55q8na9lg,1,61.1,31.6,2022-09-30T17:01:51.436Z,2022-09-30T17:01:52Z,3807304171,213,3.6,3807304165,140,48.9,3807304163,56,Back,3807304169,212,14.3,3807304167,141,22.2,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465104905,11,1,1,0,28,8gw3pgcd0doivaul55q8na9lg,1,48.9,22.2,2022-09-30T17:01:52.637Z,2022-09-30T17:01:56Z,3807304227,140,47.7,3807304229,141,53.1,3807304233,213,1.6,3807304231,212,21.0,3807304225,56,Back,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465104921,12,1,1,0,32,8gw3pgcd0doivaul55q8na9lg,1,49.2,56.3,2022-09-30T17:01:56.796Z,2022-09-30T17:02:01Z,3807304309,141,93.3,3807304311,212,25.4,3807304313,213,1.4,3807304307,140,52.8,3807304305,56,Left,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465104939,13,1,1,0,37,8gw3pgcd0doivaul55q8na9lg,1,55.1,91.3,2022-09-30T17:02:01.596Z,2022-09-30T17:02:05Z,3807304381,140,67.1,3807304383,141,89.9,3807304379,56,Left,3807304387,213,6.2,3807304385,212,12.6,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465104951,14,1,1,0,41,8gw3pgcd0doivaul55q8na9lg,1,53.5,76.2,2022-09-30T17:02:05.260Z,2022-09-30T17:02:07Z,3807304449,212,21.6,3807304447,141,47.7,3807304451,213,4.3,3807304443,56,Back,3807304445,140,44.5,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465104981,15,1,1,0,43,8gw3pgcd0doivaul55q8na9lg,1,47.2,42.2,2022-09-30T17:02:07.803Z,2022-09-30T17:02:13Z,3807304591,56,Center,3807304593,140,65.7,3807304595,141,36.1,3807304597,212,19.9,3807304599,213,6.1,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465104987,16,1,1,0,49,8gw3pgcd0doivaul55q8na9lg,1,65.7,36.1,2022-09-30T17:02:13.852Z,2022-09-30T17:02:14Z,3807304625,141,6.4,3807304627,212,20.3,3807304621,56,Right,3807304623,140,63.8,3807304629,213,4.6,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465104993,17,1,1,0,50,8gw3pgcd0doivaul55q8na9lg,1,63.8,6.4,2022-09-30T17:02:14.763Z,2022-09-30T17:02:17Z,3807304661,141,10.4,3807304663,212,26.2,3807304665,213,0.1,3807304657,56,Right,3807304659,140,88.6,,,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465104991,7,45,1,0,52,ca8pjvyb7hgttr1dalj2nguum,0,11.2,85.6,2022-09-30T17:02:16.573Z,2022-09-30T17:02:19Z,3807304653,285,,3807304715,233,18,3807304651,56,Back,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465104999,18,3,1,0,52,8gw3pgcd0doivaul55q8na9lg,1,88.8,14.4,2022-09-30T17:02:16.573Z,2022-09-30T17:02:19Z,3807304695,233,7,3807304687,56,Right,3807304689,286,,,,,,,,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105005,19,1,1,0,54,8gw3pgcd0doivaul55q8na9lg,0,97.9,19.2,2022-09-30T17:02:18.684Z,2022-09-30T17:02:19Z,3807304719,2,,3807304729,212,22.4,3807304731,213,2.0,3807304725,140,89.8,3807304727,141,49.7,3807304721,155,,3807304723,56,Center,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105029,8,12,1,0,57,ca8pjvyb7hgttr1dalj2nguum,1,7.4,67.5,2022-09-30T17:02:21.677Z,2022-09-30T17:02:26Z,3807304861,212,16.4,3807304863,213,6.0,3807304859,141,60.5,3807304855,56,Back,3807304857,140,22.3,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105019,20,1,1,0,57,8gw3pgcd0doivaul55q8na9lg,1,69,42.1,2022-09-30T17:02:21.819Z,2022-09-30T17:03:53Z,3807304807,213,0.5,3807304805,212,14.8,3807306585,154,,3807306583,210,15,3807304801,140,81.0,3807304803,141,53.4,3807304799,56,Center,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105021,21,15,1,1,0,8gw3pgcd0doivaul55q8na9lg,1,80.7,50,2022-09-30T17:02:24.427Z,2022-09-30T17:03:53Z,3807306587,78,,3807304813,22,,3807306589,29,,3807306075,72,,3807306597,102,49.5,3807306599,103,19,3807306603,146,88.0,3807306591,154,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,3807304815,18,3807306605,147,49.8,3807306593,55,20,3807306085,233,9,3807306609,231,49.5,3807306607,230,99.1,3807304817,56,Center,3807306079,82,3807306601,215,,,,,,,,,,
2465105033,9,10,1,1,0,ca8pjvyb7hgttr1dalj2nguum,1,12.8,43.9,2022-09-30T17:02:24.527Z,2022-09-30T17:59:37Z,3807306089,233,21,3807304881,56,Back,3807304879,94,,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105031,22,15,1,1,1,8gw3pgcd0doivaul55q8na9lg,1,80.9,44,2022-09-30T17:02:26.091Z,2022-09-30T17:05:18Z,3807308921,102,51.0,3807308925,328,,3807308711,72,,3807308715,82,,3807304871,56,Center,3807304869,18,,3807308933,230,98.0,3807304867,22,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,3807308919,78,3807308923,103,19,3807308721,233,10,3807308931,147,45.3,3807308929,146,84.5,3807308935,231,50.5,3807308927,458,,,,,,,,,,,,,,,
2465105035,10,10,1,1,2,ca8pjvyb7hgttr1dalj2nguum,1,12.8,43.9,2022-09-30T17:02:26.191Z,2022-09-30T18:01:29Z,3807304885,56,Back,3807304883,94,,3807308755,233,22,,,,,,,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105041,11,49,1,1,4,ca8pjvyb7hgttr1dalj2nguum,1,14.5,71.5,2022-09-30T17:02:29.054Z,2022-09-30T17:02:29Z,,,,,,,,,,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105047,12,1,1,1,5,ca8pjvyb7hgttr1dalj2nguum,1,14.5,71.5,2022-09-30T17:02:29.661Z,2022-09-30T17:02:31Z,3807304957,212,15.6,3807304955,141,92.7,3807304951,56,Back,3807304953,140,20.3,3807304959,213,1.2,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105065,13,1,1,1,7,ca8pjvyb7hgttr1dalj2nguum,1,12.8,92.7,2022-09-30T17:02:31.709Z,2022-09-30T17:02:37Z,3807305019,213,4.3,3807305017,212,14.8,3807305015,141,72.9,3807305013,140,7.0,3807305011,56,Back,,,,,,,,,,94161is0x6f3s9kyrm2cxjf85,A. Nchout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105077,14,1,1,1,12,ca8pjvyb7hgttr1dalj2nguum,1,2.1,63.3,2022-09-30T17:02:37.005Z,2022-09-30T17:02:39Z,3807305081,140,7.7,3807305085,141,44.3,3807305077,56,Back,3807305087,212,14.2,3807305089,213,5.1,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105087,15,1,1,1,15,ca8pjvyb7hgttr1dalj2nguum,1,9,42.4,2022-09-30T17:02:39.261Z,2022-09-30T17:02:42Z,3807305123,140,13.8,3807305121,56,Back,3807305125,141,18.6,3807305127,212,17.0,3807305129,213,5.0,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105103,16,1,1,1,20,ca8pjvyb7hgttr1dalj2nguum,1,16.7,17.6,2022-09-30T17:02:45.068Z,2022-09-30T17:02:46Z,3807305185,141,3.1,3807305181,56,Back,3807305183,140,30.8,3807305189,212,17.8,3807305191,213,5.7,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105109,17,1,1,1,22,ca8pjvyb7hgttr1dalj2nguum,1,30.8,3.1,2022-09-30T17:02:46.557Z,2022-09-30T17:02:48Z,3807305217,141,14.4,3807305219,212,14.0,3807305215,140,19.7,3807305213,56,Back,3807305221,213,2.6,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105127,18,1,1,1,24,ca8pjvyb7hgttr1dalj2nguum,0,19.5,14.3,2022-09-30T17:02:48.429Z,2022-09-30T17:02:53Z,3807305285,56,Center,3807305283,155,,3807305287,140,65.4,3807305295,1,,3807305291,212,50.2,3807305293,213,0.3,3807305289,141,35.1,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105125,23,44,1,1,27,8gw3pgcd0doivaul55q8na9lg,1,35.1,70.6,2022-09-30T17:02:51.435Z,2022-09-30T17:02:53Z,3807305339,233,19,3807305279,56,Back,3807305281,285,,,,,,,,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105131,19,44,1,1,27,ca8pjvyb7hgttr1dalj2nguum,0,64.9,29.4,2022-09-30T17:02:51.436Z,2022-09-30T17:02:53Z,3807305309,286,,3807305353,233,23,3807305307,56,Center,,,,,,,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105135,24,1,1,1,27,8gw3pgcd0doivaul55q8na9lg,0,35.6,76.2,2022-09-30T17:02:51.723Z,2022-09-30T17:02:52Z,3807305325,56,Back,3807305323,3,,3807305329,141,81.0,3807305331,212,6.9,3807305333,213,0.5,3807305327,140,41.4,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105157,20,1,1,1,29,ca8pjvyb7hgttr1dalj2nguum,1,61.6,28.8,2022-09-30T17:02:53.996Z,2022-09-30T17:02:58Z,3807305459,213,5.2,3807305457,212,16.2,3807305455,141,7.9,3807305453,140,69.1,3807305451,56,Right,,,,,,,,,,13e3434z48bduvnvyly0zg5w5,T. Bonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105165,21,1,1,1,34,ca8pjvyb7hgttr1dalj2nguum,1,70.7,5.8,2022-09-30T17:02:58.493Z,2022-09-30T17:03:01Z,3807305495,140,63.2,3807305493,56,Right,3807305501,213,2.4,3807305497,141,15.9,3807305499,212,10.4,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105177,22,1,1,1,36,ca8pjvyb7hgttr1dalj2nguum,1,64.7,17.1,2022-09-30T17:03:01.036Z,2022-09-30T17:03:03Z,3807305551,213,2.7,3807305547,141,21.3,3807305549,212,7.4,3807305543,56,Center,3807305545,140,58.2,,,,,,,,,,13e3434z48bduvnvyly0zg5w5,T. Bonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105193,23,1,1,1,39,ca8pjvyb7hgttr1dalj2nguum,1,59.3,23.3,2022-09-30T17:03:03.677Z,2022-09-30T17:03:08Z,3807305601,140,45.1,3807305603,141,55.4,3807305607,213,2.2,3807305605,212,26.4,3807305599,56,Back,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105203,24,1,1,1,44,ca8pjvyb7hgttr1dalj2nguum,1,52.3,57.6,2022-09-30T17:03:08.124Z,2022-09-30T17:03:11Z,3807305655,141,25.0,3807305657,212,24.4,3807305653,140,42.6,3807305651,56,Back,3807305659,213,4.3,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105217,25,1,1,1,47,ca8pjvyb7hgttr1dalj2nguum,1,52.1,23,2022-09-30T17:03:11.868Z,2022-09-30T17:03:15Z,3807305725,56,Right,3807305727,140,68.5,3807305729,141,3.4,3807305731,212,21.8,3807305733,213,5.6,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105225,26,3,1,1,50,ca8pjvyb7hgttr1dalj2nguum,0,66.6,7.6,2022-09-30T17:03:15.069Z,2022-09-30T17:03:18Z,3807305771,286,,3807305769,56,Right,3807305805,233,25,,,,,,,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105231,25,7,1,1,50,8gw3pgcd0doivaul55q8na9lg,0,33.4,92.4,2022-09-30T17:03:15.070Z,2022-09-30T17:03:18Z,3807305797,233,26,3807305785,56,Back,3807305787,285,,,,,,,,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105245,27,1,1,1,55,ca8pjvyb7hgttr1dalj2nguum,1,67,12.2,2022-09-30T17:03:19.197Z,2022-09-30T17:03:24Z,3807305847,213,3.9,3807305839,56,Right,3807305843,141,6.1,3807305841,140,63.1,3807305845,212,5.8,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105251,28,1,1,2,0,ca8pjvyb7hgttr1dalj2nguum,0,60.3,4.3,2022-09-30T17:03:24.125Z,2022-09-30T17:03:26Z,3807305873,212,1.5,3807305871,141,4.7,3807305923,286,,3807305875,213,3.0,3807305917,236,,3807305869,140,58.9,3807305867,56,Right,3807305919,233,26,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105259,26,74,1,2,0,8gw3pgcd0doivaul55q8na9lg,1,46.3,93,2022-09-30T17:03:24.126Z,2022-09-30T17:34:51Z,3807305913,56,Back,3807305915,285,,3807305927,233,28,,,,,,,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105261,27,5,1,2,0,8gw3pgcd0doivaul55q8na9lg,0,45.6,101.4,2022-09-30T17:03:24.876Z,2022-09-30T17:35:58Z,3807306025,233,30,3807305931,56,Back,3807305933,347,,,,,,,,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105273,30,5,1,2,0,ca8pjvyb7hgttr1dalj2nguum,1,54.4,-1.4,2022-09-30T17:03:24.876Z,2022-09-30T17:04:15Z,3807306015,233,27,3807305985,347,,3807305983,56,Right,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465105267,29,1,1,2,1,ca8pjvyb7hgttr1dalj2nguum,1,58.6,0,2022-09-30T17:03:25.581Z,2022-09-30T17:59:27Z,3807305957,141,7.7,3807305959,212,20.0,3807309003,107,,3807305953,56,Back,3807305955,140,40.4,3807305961,213,2.8,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
