id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2490308175,8,1,1,0,19,8gw3pgcd0doivaul55q8na9lg,1,28.9,86.8,2022-12-11T11:31:03.999Z,2022-12-11T11:31:06Z,3940525903,213,6.2,3940525895,140,45.4,3940525899,141,84.4,3940525901,212,17.4,3940525893,56,Back,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308187,9,1,1,0,22,8gw3pgcd0doivaul55q8na9lg,0,45.3,83.9,2022-12-11T11:31:06.478Z,2022-12-11T11:31:09Z,3940525981,212,31.0,3940525977,140,74.8,3940525975,56,Left,3940525979,141,86.6,3940525983,213,0.1,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308189,4,49,1,0,24,agjf3593kdfob1fl43rlt2b6c,1,27.8,14.5,2022-12-11T11:31:08.834Z,2022-12-11T11:31:09Z,,,,,,,,,,,,,,,,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308203,5,1,1,0,24,agjf3593kdfob1fl43rlt2b6c,1,26.4,16.1,2022-12-11T11:31:09.394Z,2022-12-11T11:31:11Z,3940526079,141,35.6,3940526083,213,2.5,3940526075,56,Back,3940526077,140,10.0,3940526081,212,21.7,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308225,6,1,1,0,26,agjf3593kdfob1fl43rlt2b6c,0,10.4,35.6,2022-12-11T11:31:11.410Z,2022-12-11T11:31:16Z,3940526237,213,0.2,3940526229,56,Center,3940526233,141,55.6,3940526235,212,63.9,3940526239,1,,3940526231,140,69.9,3940526227,157,,,,,ej5p7l0mua55bqhzjbybejwet,A. Tampieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308229,10,49,1,0,33,8gw3pgcd0doivaul55q8na9lg,1,28.4,37.7,2022-12-11T11:31:17.582Z,2022-12-11T11:31:17Z,,,,,,,,,,,,,,,,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308253,11,1,1,0,33,8gw3pgcd0doivaul55q8na9lg,1,29.1,37.1,2022-12-11T11:31:18.064Z,2022-12-11T11:31:22Z,3940526439,212,17.1,3940526435,140,15.5,3940526433,56,Back,3940526441,213,2.6,3940526437,141,51.0,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308259,12,1,1,0,38,8gw3pgcd0doivaul55q8na9lg,1,19.5,51.8,2022-12-11T11:31:22.542Z,2022-12-11T11:31:24Z,3940526481,140,24.5,3940526485,212,11.0,3940526479,56,Back,3940526483,141,66.0,3940526487,213,1.1,,,,,,,,,,6a4e840hagvde76wq00oitboq,B. Beretta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308303,13,1,1,0,41,8gw3pgcd0doivaul55q8na9lg,1,25.7,64.8,2022-12-11T11:31:26.302Z,2022-12-11T11:31:30Z,3940526789,140,36.2,3940526785,56,Back,3940526795,213,1.0,3940526791,141,90.8,3940526793,212,20.8,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308375,14,1,1,0,46,8gw3pgcd0doivaul55q8na9lg,1,43.9,88.7,2022-12-11T11:31:30.590Z,2022-12-11T11:31:38Z,3940527179,1,,3940527175,212,61.2,3940527177,213,5.3,3940527171,141,12.0,3940527169,140,74.4,3940527165,196,,3940527163,155,,3940527167,56,Right,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308401,15,1,1,0,54,8gw3pgcd0doivaul55q8na9lg,1,75.4,19.7,2022-12-11T11:31:38.767Z,2022-12-11T11:31:44Z,3940527325,213,3.4,3940527307,56,Right,3940527321,212,16.2,3940527317,141,14.4,3940527313,140,60.4,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308417,16,1,1,0,59,8gw3pgcd0doivaul55q8na9lg,1,60.5,26.4,2022-12-11T11:31:43.967Z,2022-12-11T11:31:46Z,3940527403,140,65.4,3940527407,212,26.5,3940527401,56,Center,3940527405,141,64.6,3940527399,155,,3940527409,213,1.4,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308419,17,1,1,1,2,8gw3pgcd0doivaul55q8na9lg,0,65.3,64.5,2022-12-11T11:31:46.510Z,2022-12-11T11:31:48Z,3940527511,236,,3940527431,141,66.3,3940527433,212,5.3,3940527429,140,70.2,3940527517,286,,3940527435,213,0.2,3940527513,233,7,3940527427,56,Center,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308429,7,74,1,1,2,agjf3593kdfob1fl43rlt2b6c,1,34.3,17.5,2022-12-11T11:31:46.511Z,2022-12-11T11:38:56Z,3940527493,285,,3940527519,233,17,3940527491,56,Back,,,,,,,,,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308435,18,1,1,1,3,8gw3pgcd0doivaul55q8na9lg,0,68,67,2022-12-11T11:31:47.870Z,2022-12-11T11:31:49Z,3940527533,212,10.7,3940527529,140,77.5,3940527527,56,Center,3940527531,141,61.2,3940527535,213,5.9,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308439,8,8,1,1,5,agjf3593kdfob1fl43rlt2b6c,1,27.6,21.5,2022-12-11T11:31:49.941Z,2022-12-11T11:31:50Z,3940527573,56,Back,,,,,,,,,,,,,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308471,19,1,1,1,6,8gw3pgcd0doivaul55q8na9lg,1,76.9,65.2,2022-12-11T11:31:51.086Z,2022-12-11T11:31:58Z,3940527783,140,73.3,3940527787,212,16.8,3940527785,141,89.3,3940527789,213,1.8,3940527781,56,Left,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308487,20,1,1,1,9,8gw3pgcd0doivaul55q8na9lg,0,73.5,88.7,2022-12-11T11:31:54.191Z,2022-12-11T11:31:55Z,3940527877,140,81.1,3940527873,155,,3940527879,141,66.4,3940527883,213,5.2,3940527875,56,Center,3940527881,212,17.1,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308489,9,12,1,1,11,agjf3593kdfob1fl43rlt2b6c,1,18.5,29.8,2022-12-11T11:31:55.781Z,2022-12-11T11:31:57Z,3940527921,213,0.5,3940527919,212,16.3,3940527915,140,32.3,3940527913,56,Back,3940527917,141,40.7,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308493,10,49,1,1,12,agjf3593kdfob1fl43rlt2b6c,1,32.4,40.7,2022-12-11T11:31:57.157Z,2022-12-11T11:31:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308555,11,1,1,1,13,agjf3593kdfob1fl43rlt2b6c,1,32.2,44.4,2022-12-11T11:31:58.068Z,2022-12-11T11:32:07Z,3940528329,140,36.8,3940528333,212,28.0,3940528335,213,1.4,3940528331,141,85.0,3940528327,56,Back,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308583,12,1,1,1,23,agjf3593kdfob1fl43rlt2b6c,1,63.9,89.9,2022-12-11T11:32:07.461Z,2022-12-11T11:32:11Z,3940528511,56,Left,3940528517,212,13.9,3940528513,140,50.7,3940528519,213,3.2,3940528515,141,89.0,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308597,13,1,1,1,26,agjf3593kdfob1fl43rlt2b6c,1,49.7,87.4,2022-12-11T11:32:11.348Z,2022-12-11T11:32:13Z,3940528605,212,11.2,3940528601,140,51.4,3940528607,213,4.9,3940528603,141,71.1,3940528599,56,Center,,,,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308601,14,1,1,1,28,agjf3593kdfob1fl43rlt2b6c,1,51.4,71.1,2022-12-11T11:32:13.284Z,2022-12-11T11:32:14Z,3940528635,141,78.3,3940528639,213,2.0,3940528631,56,Back,3940528637,212,5.5,3940528633,140,49.1,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308607,15,1,1,1,29,agjf3593kdfob1fl43rlt2b6c,1,48.5,74.4,2022-12-11T11:32:14.292Z,2022-12-11T11:32:15Z,3940528675,213,5.0,3940528673,212,12.0,3940528669,140,51.4,3940528671,141,57.4,3940528667,56,Center,,,,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308625,16,1,1,1,30,agjf3593kdfob1fl43rlt2b6c,1,52.1,55.6,2022-12-11T11:32:15.108Z,2022-12-11T11:32:17Z,3940528771,140,40.1,3940528769,56,Back,3940528773,141,30.0,3940528777,213,4.1,3940528775,212,21.5,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308639,17,1,1,1,32,agjf3593kdfob1fl43rlt2b6c,1,39.9,27.3,2022-12-11T11:32:17.028Z,2022-12-11T11:32:41Z,3940528905,212,23.0,3940528901,140,61.8,3940528907,213,0.0,3940528899,56,Center,3940528903,141,28.4,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308655,18,1,1,1,35,agjf3593kdfob1fl43rlt2b6c,1,61.7,26.8,2022-12-11T11:32:19.588Z,2022-12-11T11:32:22Z,3940528987,140,54.6,3940528997,213,4.2,3940528983,56,Right,3940528995,212,15.5,3940528991,141,6.8,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308665,19,1,1,1,37,agjf3593kdfob1fl43rlt2b6c,1,54.6,5.6,2022-12-11T11:32:21.732Z,2022-12-11T11:32:24Z,3940529069,213,2.6,3940529065,141,18.9,3940529067,212,17.0,3940529063,140,40.9,3940529061,56,Back,,,,,,,,,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308689,20,1,1,1,39,agjf3593kdfob1fl43rlt2b6c,1,40.9,18.9,2022-12-11T11:32:23.636Z,2022-12-11T11:32:26Z,3940529179,56,Back,3940529183,141,30.9,3940529187,213,1.0,3940529181,140,45.9,3940529185,212,9.7,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308715,21,1,1,1,41,agjf3593kdfob1fl43rlt2b6c,1,53,25.9,2022-12-11T11:32:26.389Z,2022-12-11T11:32:31Z,3940529355,141,22.4,3940529349,155,,3940529359,213,6.2,3940529353,140,75.1,3940529357,212,23.3,3940529351,56,Center,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308717,22,50,1,1,46,agjf3593kdfob1fl43rlt2b6c,1,77.4,21.6,2022-12-11T11:32:30.717Z,2022-12-11T11:32:33Z,3940529365,286,,3940529435,233,21,3940529363,56,Center,,,,,,,,,,,,,,,,cczk9xb3xmteym84wujrwt0yc,S. Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308729,21,7,1,1,46,8gw3pgcd0doivaul55q8na9lg,1,22.6,78.4,2022-12-11T11:32:30.718Z,2022-12-11T11:33:30Z,3940529407,285,,3940529405,56,Back,3940529409,233,22,,,,,,,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308737,22,1,1,1,47,8gw3pgcd0doivaul55q8na9lg,0,25.5,75.3,2022-12-11T11:32:32.382Z,2022-12-11T11:33:42Z,3940529457,213,6.2,3940529447,157,,3940529453,141,73.2,3940529459,1,,3940529449,56,Back,3940529455,212,18.2,3940529451,140,42.8,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308747,23,50,1,1,52,agjf3593kdfob1fl43rlt2b6c,1,57,34.6,2022-12-11T11:32:36.485Z,2022-12-11T11:46:00Z,3940529677,233,23,3940529507,56,Center,3940529509,286,,,,,,,,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308763,23,7,1,1,52,8gw3pgcd0doivaul55q8na9lg,1,43,65.4,2022-12-11T11:32:36.486Z,2022-12-11T11:33:45Z,3940529595,56,Back,3940529659,233,23,3940529597,285,,,,,,,,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308773,24,49,1,1,55,8gw3pgcd0doivaul55q8na9lg,1,56,50.4,2022-12-11T11:32:39.806Z,2022-12-11T11:32:54Z,,,,,,,,,,,,,,,,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308811,25,1,1,1,57,8gw3pgcd0doivaul55q8na9lg,1,66.4,61.2,2022-12-11T11:32:42.318Z,2022-12-11T11:32:46Z,3940529883,212,21.8,3940529879,140,76.9,3940529885,213,5.2,3940529877,56,Center,3940529881,141,33.6,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308833,26,4,1,2,3,8gw3pgcd0doivaul55q8na9lg,1,76,32.2,2022-12-11T11:32:48.245Z,2022-12-11T11:32:51Z,3940529973,286,,3940529967,56,Center,3940529969,152,,3940530039,233,24,3940529965,13,,3940529971,265,,,,,,,,d154hxm83w5x1m0ht905cgpg5,V. Kubassova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490308841,24,4,1,2,3,agjf3593kdfob1fl43rlt2b6c,0,24,67.8,2022-12-11T11:32:48.246Z,2022-12-11T11:33:03Z,3940530009,13,,3940530011,56,Back,3940530017,285,,3940530043,233,26,3940530013,152,,3940530015,265,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490309141,27,13,1,2,59,8gw3pgcd0doivaul55q8na9lg,1,74.3,34.3,2022-12-11T11:33:44.382Z,2022-12-11T11:42:17Z,3940532731,230,98.5,3940532733,231,49.3,3940532729,458,,3940532073,26,,3940532077,56,Center,3940532721,20,,3940532075,18,,3940532727,103,86.1,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,3940532723,74,3940532725,102,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490309125,25,5,1,3,0,agjf3593kdfob1fl43rlt2b6c,1,-0.6,56.3,2022-12-11T11:33:45.255Z,2022-12-11T11:33:49Z,3940532015,346,,3940532183,233,28,3940532011,56,Back,,,,,,,,,,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490309157,28,5,1,3,0,8gw3pgcd0doivaul55q8na9lg,0,100.6,43.7,2022-12-11T11:33:45.255Z,2022-12-11T11:38:44Z,3940532155,346,,3940532199,233,25,3940532153,56,Center,,,,,,,,,,,,,,,,d154hxm83w5x1m0ht905cgpg5,V. Kubassova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490309209,26,1,1,3,11,agjf3593kdfob1fl43rlt2b6c,1,3.6,54.6,2022-12-11T11:33:55.479Z,2022-12-11T11:33:58Z,3940532481,213,4.9,3940532471,124,,3940532473,56,Back,3940532485,237,,3940532477,141,20.7,3940532479,212,23.3,3940532475,140,6.7,,,,ej5p7l0mua55bqhzjbybejwet,A. Tampieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490309259,27,1,1,3,13,agjf3593kdfob1fl43rlt2b6c,1,7.7,16.6,2022-12-11T11:33:57.639Z,2022-12-11T11:34:05Z,3940532799,141,3.6,3940532803,213,5.6,3940532795,56,Back,3940532801,212,13.6,3940532797,140,17.5,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490309265,28,4,1,3,17,agjf3593kdfob1fl43rlt2b6c,1,20.4,6.6,2022-12-11T11:34:01.544Z,2022-12-11T11:34:06Z,3940532831,265,,3940532827,56,Back,3940532879,233,29,3940532825,13,,3940532829,152,,3940532833,285,,,,,,,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490309275,29,4,1,3,17,8gw3pgcd0doivaul55q8na9lg,0,79.6,93.4,2022-12-11T11:34:01.545Z,2022-12-11T11:34:07Z,3940532871,56,Left,3940532869,13,,3940532887,233,28,3940532875,265,,3940532873,152,,3940532877,286,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
