id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2540262183,103,1,1,10,36,67z1gqyiuzpmmb15q5fy7ntc4,0,77.6,92.9,2023-04-28T18:56:04.128Z,2023-04-29T01:31:01Z,4232557451,213,5.3,4232557445,140,78.3,4233359871,178,,4232557449,212,1.4,4232557447,141,91.2,4232557443,56,Left,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262165,103,61,1,10,36,4klvxyeh3xcus4ongu7c00mgc,1,14.9,15.8,2023-04-28T18:56:04.229Z,2023-04-29T01:31:07Z,4233359957,178,,4232557355,56,Back,,,,,,,,,,,,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262189,104,49,1,10,39,4klvxyeh3xcus4ongu7c00mgc,1,21.2,11,2023-04-28T18:56:07.022Z,2023-04-29T01:31:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262203,104,45,1,10,39,67z1gqyiuzpmmb15q5fy7ntc4,0,81.2,88,2023-04-28T18:56:07.091Z,2023-04-29T01:31:21Z,4232557535,56,Left,4232557537,286,,4232557689,233,105,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262213,105,3,1,10,39,4klvxyeh3xcus4ongu7c00mgc,1,18.8,12,2023-04-28T18:56:07.091Z,2023-04-29T01:31:21Z,4232557595,285,,4232557661,233,104,4233094575,465,,4233360183,178,,4232557593,56,Back,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262223,106,50,1,10,39,4klvxyeh3xcus4ongu7c00mgc,1,22,9.6,2023-04-28T18:56:07.355Z,2023-04-29T01:31:31Z,4232557909,233,105,4232557625,56,Back,4232557627,285,,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262253,105,7,1,10,39,67z1gqyiuzpmmb15q5fy7ntc4,0,78,90.4,2023-04-28T18:56:07.659Z,2023-04-29T01:31:35Z,4233360463,178,,4232557809,286,,4232557807,56,Left,4233094745,385,,4232557869,233,106,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262295,108,61,1,10,40,4klvxyeh3xcus4ongu7c00mgc,1,25.9,0.9,2023-04-28T18:56:07.793Z,2023-04-29T01:31:39Z,4233360561,178,,4232557995,56,Back,,,,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262283,106,5,1,10,41,67z1gqyiuzpmmb15q5fy7ntc4,1,73.4,101.6,2023-04-28T18:56:08.784Z,2023-04-29T01:31:42Z,4232557965,347,,4232558223,233,107,4232557963,56,Left,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262291,107,5,1,10,41,4klvxyeh3xcus4ongu7c00mgc,0,26.6,-1.6,2023-04-28T18:56:08.784Z,2023-04-29T01:31:41Z,4232557989,56,Back,4232557991,347,,4232558229,233,106,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262485,107,1,1,10,59,67z1gqyiuzpmmb15q5fy7ntc4,1,83,100,2023-04-28T18:56:27.237Z,2023-04-29T01:31:44Z,4232559115,212,12.4,4232559111,140,79.9,4232559107,107,,4232559109,56,Left,4232559113,141,83.5,4232559117,213,4.4,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262515,108,1,1,11,0,67z1gqyiuzpmmb15q5fy7ntc4,1,79.9,83.5,2023-04-28T18:56:28.423Z,2023-04-29T01:32:00Z,4232559251,155,,4232559255,56,Center,4232559267,213,5.4,4233360873,178,,4232559265,212,12.3,4232559261,141,69.6,4232559257,140,87.4,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262519,109,61,1,11,2,67z1gqyiuzpmmb15q5fy7ntc4,0,87.2,70.2,2023-04-28T18:56:29.865Z,2023-04-29T01:32:04Z,4233360933,178,,4232559283,56,Center,,,,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262523,109,49,1,11,5,4klvxyeh3xcus4ongu7c00mgc,1,10.4,9.2,2023-04-28T18:56:33.655Z,2023-04-29T01:32:13Z,,,,,,,,,,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262575,110,1,1,11,7,4klvxyeh3xcus4ongu7c00mgc,1,14.3,7,2023-04-28T18:56:35.731Z,2023-04-29T01:32:15Z,4232559513,141,17.1,4232559517,213,1.8,4233361063,178,,4232559509,56,Back,4232559515,212,7.0,4232559511,140,12.9,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262611,111,1,1,11,10,4klvxyeh3xcus4ongu7c00mgc,0,14.7,16.1,2023-04-28T18:56:38.073Z,2023-04-29T01:32:17Z,4232559701,140,38.0,4233361105,178,,4232559697,155,,4232559699,56,Back,4232559705,212,24.5,4232559703,141,16.3,4232559707,213,0.0,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262641,110,1,1,11,12,67z1gqyiuzpmmb15q5fy7ntc4,0,63.4,86.1,2023-04-28T18:56:39.794Z,2023-04-29T01:32:23Z,4232559803,141,69.9,4232559799,56,Center,4232559807,213,5.6,4232559795,155,,4233361195,388,,4232559801,140,77.5,4232559805,212,18.5,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262647,112,44,1,11,13,4klvxyeh3xcus4ongu7c00mgc,1,22,32.3,2023-04-28T18:56:41.556Z,2023-04-29T02:13:30Z,4232559843,56,Back,4232559869,233,111,4232559845,285,,,,,,,,,,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262643,111,44,1,11,13,67z1gqyiuzpmmb15q5fy7ntc4,0,78,67.7,2023-04-28T18:56:41.557Z,2023-04-29T01:32:27Z,4232559815,56,Center,4232559817,286,,4232559959,233,112,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262661,113,1,1,11,13,4klvxyeh3xcus4ongu7c00mgc,1,23.1,33.8,2023-04-28T18:56:41.577Z,2023-04-29T02:13:30Z,4232559935,141,21.7,4232559939,213,5.6,4232559925,3,,4233361319,388,,4232559927,56,Back,4232559931,140,32.5,4232559937,212,12.8,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540419721,959,67,1,11,15,4klvxyeh3xcus4ongu7c00mgc,1,25.9,21.9,2023-04-28T18:56:42.917Z,2023-04-29T02:13:31Z,4233405815,233,1118,,,,,,,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540419719,1118,67,1,11,15,67z1gqyiuzpmmb15q5fy7ntc4,0,74.1,78.1,2023-04-28T18:56:42.918Z,2023-04-29T02:06:59Z,4233405827,233,959,,,,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262667,114,1,1,11,15,4klvxyeh3xcus4ongu7c00mgc,1,27.2,21.5,2023-04-28T18:56:42.919Z,2023-04-29T02:13:31Z,4232559983,56,Back,4232559991,213,0.7,4232559987,141,31.2,4232559989,212,10.1,4233361339,178,,4232559981,168,,4232559985,140,34.5,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262693,115,3,1,11,16,4klvxyeh3xcus4ongu7c00mgc,0,35,34.7,2023-04-28T18:56:44.661Z,2023-04-29T01:32:37Z,4232560135,211,,4233097303,465,,4233361485,178,,4232560119,56,Back,4232560121,286,,,,,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262675,112,43,1,11,17,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-04-28T18:56:45.620Z,2023-04-28T18:56:53Z,4232560519,144,45,4232560031,285,0,4232560029,56,Center,,,,,,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540419757,1119,67,1,11,18,67z1gqyiuzpmmb15q5fy7ntc4,1,52.4,49.2,2023-04-28T18:56:46.458Z,2023-04-29T02:13:31Z,4233406053,233,962,,,,,,,,,,,,,,,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540419755,962,67,1,11,18,4klvxyeh3xcus4ongu7c00mgc,0,47.6,50.8,2023-04-28T18:56:46.459Z,2023-04-29T02:07:09Z,4233406077,233,1119,,,,,,,,,,,,,,,,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262719,113,1,1,11,18,67z1gqyiuzpmmb15q5fy7ntc4,1,52.8,48.2,2023-04-28T18:56:46.489Z,2023-04-29T02:13:32Z,4232560249,212,12.7,4232560247,141,31.0,4232560243,56,Back,4233361637,389,,4232560251,213,4.3,4232560245,140,48.0,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262725,114,49,1,11,20,67z1gqyiuzpmmb15q5fy7ntc4,1,46.7,31.6,2023-04-28T18:56:48.243Z,2023-04-29T01:32:52Z,,,,,,,,,,,,,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262757,115,1,1,11,22,67z1gqyiuzpmmb15q5fy7ntc4,0,59.2,14,2023-04-28T18:56:50.330Z,2023-04-29T01:32:56Z,4232563195,236,,4232560453,213,0.0,4232560447,140,65.1,4232560445,56,Right,4232563201,286,,4232560449,141,14.1,4232563197,233,126,4232560451,212,6.2,bcqsti42fhzap385lnfe4auhh,P. Ciurria,4233361883,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263247,126,74,1,11,22,4klvxyeh3xcus4ongu7c00mgc,1,32.1,87.5,2023-04-28T18:56:50.562Z,2023-04-29T01:33:00Z,4232562975,56,Back,4233361955,178,,4232563205,233,115,4232562977,285,,,,,,,,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262789,116,49,1,11,24,4klvxyeh3xcus4ongu7c00mgc,1,43,91.3,2023-04-28T18:56:52.112Z,2023-04-29T01:33:05Z,,,,,,,,,,,,,,,,,,,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262831,117,1,1,11,27,4klvxyeh3xcus4ongu7c00mgc,1,71.6,85.4,2023-04-28T18:56:55.356Z,2023-04-29T01:33:09Z,4232560809,56,Left,4232560815,212,9.7,4232560811,140,79.0,4232560813,141,93.9,4233362133,178,,4232560817,213,0.6,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262855,118,1,1,11,29,4klvxyeh3xcus4ongu7c00mgc,1,80.5,94.1,2023-04-28T18:56:57.449Z,2023-04-29T01:33:10Z,4232560933,140,94.7,4232560937,212,19.5,4232560939,213,5.6,4232560931,56,Center,4232560935,141,75.6,4233362197,178,,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262867,119,1,1,11,31,4klvxyeh3xcus4ongu7c00mgc,0,94.7,75.6,2023-04-28T18:56:59.620Z,2023-04-29T01:33:15Z,4232561019,213,4.8,4232561017,212,10.6,4233098259,72,,4233098257,224,,4232561013,140,95.6,4232561005,2,,4232561009,56,Center,4232561007,155,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,4232561015,141,60.1,4233362295,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262877,116,12,1,11,32,67z1gqyiuzpmmb15q5fy7ntc4,1,3.4,40.8,2023-04-28T18:57:00.208Z,2023-04-29T01:33:20Z,4232561069,56,Back,4232561079,213,1.6,4232561073,141,94.0,4232561071,140,4.1,4232561075,212,36.2,4232561099,15,,4233362371,388,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262909,117,49,1,11,38,67z1gqyiuzpmmb15q5fy7ntc4,1,3.9,93.6,2023-04-28T18:57:06.443Z,2023-04-29T01:33:22Z,,,,,,,,,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262995,118,1,1,11,43,67z1gqyiuzpmmb15q5fy7ntc4,1,13.9,93.6,2023-04-28T18:57:10.940Z,2023-04-29T01:33:24Z,4232561755,141,91.8,4232561751,56,Back,4232561749,155,,4233362457,178,,4232561757,212,28.6,4232561759,213,6.2,4232561753,140,41.1,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262997,119,61,1,11,45,67z1gqyiuzpmmb15q5fy7ntc4,0,41.1,92.9,2023-04-28T18:57:13.079Z,2023-04-29T01:33:32Z,4232561765,56,Back,4233362607,388,,,,,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263013,120,49,1,11,46,4klvxyeh3xcus4ongu7c00mgc,1,71.8,4.3,2023-04-28T18:57:14.305Z,2023-04-29T01:33:37Z,,,,,,,,,,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263065,121,1,1,11,47,4klvxyeh3xcus4ongu7c00mgc,1,66.4,3.8,2023-04-28T18:57:15.538Z,2023-04-29T01:33:39Z,4233362703,178,,4232562071,212,7.1,4232562065,56,Right,4232562067,140,72.7,4232562069,141,7.7,4232562073,213,0.4,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263101,122,1,1,11,50,4klvxyeh3xcus4ongu7c00mgc,0,78.5,4.8,2023-04-28T18:57:18.499Z,2023-04-29T01:33:42Z,4232562271,140,90.6,4232562275,212,12.8,4233362761,178,,4232562277,213,6.2,4232562273,141,2.9,4232562269,56,Right,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263119,120,1,1,11,53,67z1gqyiuzpmmb15q5fy7ntc4,0,9.3,97.5,2023-04-28T18:57:21.483Z,2023-04-29T01:33:46Z,4233362817,178,,4232562371,141,92.5,4232562375,213,5.9,4232562373,212,9.5,4232562367,56,Back,4232562369,140,17.7,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263153,123,50,1,11,57,4klvxyeh3xcus4ongu7c00mgc,1,85.8,6.8,2023-04-28T18:57:25.112Z,2023-04-29T01:33:51Z,4232562709,233,121,4232562541,286,,4232562539,56,Right,,,,,,,,,,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263183,121,7,1,11,57,67z1gqyiuzpmmb15q5fy7ntc4,1,14.2,93.2,2023-04-28T18:57:25.560Z,2023-04-29T01:33:54Z,4232562665,285,,4232562693,233,123,4233099793,384,,4233362897,178,,4232562663,56,Back,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263185,122,49,1,12,0,67z1gqyiuzpmmb15q5fy7ntc4,1,24.9,92.6,2023-04-28T18:57:27.783Z,2023-04-29T01:33:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263203,123,1,1,12,0,67z1gqyiuzpmmb15q5fy7ntc4,0,24.9,93.6,2023-04-28T18:57:28.009Z,2023-04-29T01:34:01Z,4232562741,212,2.8,4232562831,233,124,4232562735,56,Back,4233362931,178,,4232562739,141,94.2,4232562737,140,27.5,4232562839,286,,4232562825,236,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,4232562743,213,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263209,124,74,1,12,0,4klvxyeh3xcus4ongu7c00mgc,1,78.1,4.6,2023-04-28T18:57:28.060Z,2023-04-29T01:34:04Z,4232562863,233,123,4232562779,56,Right,4232562781,285,,4233362947,178,,,,,,,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263233,124,5,1,12,3,67z1gqyiuzpmmb15q5fy7ntc4,1,26.1,101.6,2023-04-28T18:57:31.226Z,2023-04-29T01:34:05Z,4232562881,56,Back,4232562923,233,125,4232562883,347,,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263223,125,5,1,12,3,4klvxyeh3xcus4ongu7c00mgc,0,73.9,-1.6,2023-04-28T18:57:31.226Z,2023-04-29T01:34:06Z,4232562857,347,,4232562855,56,Right,4232562947,233,124,,,,,,,,,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263505,125,1,1,12,23,67z1gqyiuzpmmb15q5fy7ntc4,1,26.3,100,2023-04-28T18:57:51.163Z,2023-04-29T01:26:40Z,4232564295,212,9.9,4232564289,56,Back,4232564287,107,,4232564291,140,26.7,4232564297,213,4.8,4232564293,141,86.6,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263591,126,1,1,12,26,67z1gqyiuzpmmb15q5fy7ntc4,1,20.4,91.5,2023-04-28T18:57:54.238Z,2023-04-29T01:26:44Z,4232564655,212,34.2,4232564651,140,3.8,4233354163,178,,4232564649,56,Back,4232564653,141,48.2,4232564659,1,,4232564657,213,4.2,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263655,127,1,1,12,31,67z1gqyiuzpmmb15q5fy7ntc4,1,11.4,43,2023-04-28T18:57:59.664Z,2023-04-29T01:26:47Z,4233354227,178,,4232564943,213,6.0,4232564933,140,33.0,4232564931,56,Back,4232564935,141,32.1,4232564941,212,23.9,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263699,128,1,1,12,34,67z1gqyiuzpmmb15q5fy7ntc4,1,33.4,32.1,2023-04-28T18:58:02.047Z,2023-04-29T01:26:50Z,4232565137,212,18.3,4232565139,213,5.1,4232565133,140,39.3,4233354295,178,,4232565135,141,6.7,4232565131,56,Back,,,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263729,129,1,1,12,36,67z1gqyiuzpmmb15q5fy7ntc4,1,36.3,6,2023-04-28T18:58:04.657Z,2023-04-29T01:26:53Z,4233354365,178,,4232565347,140,32.6,4232565349,141,24.6,4232565353,213,1.9,4232565345,56,Back,4232565351,212,13.2,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263773,130,1,1,12,40,67z1gqyiuzpmmb15q5fy7ntc4,1,34.9,25.8,2023-04-28T18:58:08.172Z,2023-04-29T01:26:56Z,4232565581,212,34.4,4232565585,1,,4232565575,56,Back,4232565583,213,1.8,4232565577,140,27.4,4232565579,141,75.1,4233354439,178,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263797,131,1,1,12,44,67z1gqyiuzpmmb15q5fy7ntc4,1,28.8,79.1,2023-04-28T18:58:12.408Z,2023-04-29T01:26:59Z,4232565685,56,Back,4232565693,213,6.3,4233354505,178,,4232565691,212,14.4,4232565687,140,42.5,4232565689,141,78.8,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263819,132,1,1,12,46,67z1gqyiuzpmmb15q5fy7ntc4,1,41.6,78.8,2023-04-28T18:58:14.162Z,2023-04-29T01:27:03Z,4232565795,212,10.0,4232565789,56,Back,4233354581,178,,4232565791,140,36.2,4232565793,141,66.7,4232565797,213,4.1,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263915,133,1,1,12,49,67z1gqyiuzpmmb15q5fy7ntc4,1,39.2,65.1,2023-04-28T18:58:16.785Z,2023-04-29T01:27:07Z,4233354743,178,,4232566183,140,55.1,4232566187,212,27.3,4232566189,213,5.4,4232566185,141,33.4,4232566181,56,Center,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263925,134,1,1,12,54,67z1gqyiuzpmmb15q5fy7ntc4,1,63.4,35.5,2023-04-28T18:58:22.505Z,2023-04-29T01:27:12Z,4232566241,56,Center,4232566245,141,54.9,4233354897,178,,4232566249,213,1.5,4232566247,212,13.2,4232566243,140,63.8,,,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263955,135,1,1,12,55,67z1gqyiuzpmmb15q5fy7ntc4,1,63.8,54.9,2023-04-28T18:58:23.292Z,2023-04-29T01:27:14Z,4232566403,140,48.6,4233354991,178,,4232566409,213,3.0,4232566407,212,16.2,4232566401,56,Back,4232566405,141,59.3,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540263981,136,1,1,12,57,67z1gqyiuzpmmb15q5fy7ntc4,1,48.6,60,2023-04-28T18:58:25.755Z,2023-04-29T01:27:17Z,4232566573,212,9.8,4232566567,56,Center,4232566569,140,54.5,4233355091,178,,4232566571,141,71.1,4232566575,213,0.9,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540264001,137,1,1,12,59,67z1gqyiuzpmmb15q5fy7ntc4,1,57,72.1,2023-04-28T18:58:27.312Z,2023-04-29T01:27:21Z,4233355165,178,,4232566691,141,65.1,4232566689,140,60.6,4232566695,213,5.4,4232566687,56,Center,4232566693,212,6.1,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540264011,138,1,1,13,2,67z1gqyiuzpmmb15q5fy7ntc4,1,60.5,66.4,2023-04-28T18:58:30.121Z,2023-04-29T01:27:24Z,4233355281,178,,4232566765,213,1.2,4232566761,141,78.5,4232566759,140,63.6,4232566757,56,Center,4232566763,212,8.8,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
