id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId
2548018353,145,1,1,18,4,4klvxyeh3xcus4ongu7c00mgc,1,11.8,32.4,2023-05-13T16:18:39.536Z,2023-05-14T00:20:04Z,4273876311,123,,4273876315,140,12.8,4273876317,141,69.3,4273876319,212,25.1,4275581615,178,,4273876313,56,Back,4273876321,213,1.5,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018359,146,1,1,18,8,4klvxyeh3xcus4ongu7c00mgc,1,12.8,69.3,2023-05-13T16:18:43.373Z,2023-05-14T00:20:11Z,4275582089,178,,4273876363,212,12.7,4273876357,56,Back,4273876359,140,24.7,4273876361,141,66.3,4273876365,213,6.1,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018401,147,1,1,18,9,4klvxyeh3xcus4ongu7c00mgc,1,24.7,66.3,2023-05-13T16:18:44.727Z,2023-05-14T00:20:18Z,4273876637,140,4.6,4273876639,141,41.0,4273876641,212,27.2,4273876635,56,Back,4275582571,178,,4273876643,213,3.8,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018473,148,1,1,18,12,4klvxyeh3xcus4ongu7c00mgc,1,4.8,38.9,2023-05-13T16:18:47.701Z,2023-05-14T00:20:26Z,4273877073,213,5.3,4275583099,178,,4273877065,56,Back,4273877069,141,5.8,4273877067,140,19.5,4273877071,212,27.3,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018493,149,1,1,18,18,4klvxyeh3xcus4ongu7c00mgc,1,18.7,10.1,2023-05-13T16:18:53.225Z,2023-05-14T00:20:31Z,4273877239,213,2.4,4273877237,212,19.4,4273877231,56,Back,4273877235,141,28.8,4275583341,178,,4273877233,140,4.8,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018549,150,1,1,18,19,4klvxyeh3xcus4ongu7c00mgc,1,4.6,29.4,2023-05-13T16:18:54.771Z,2023-05-14T00:20:36Z,4273877645,157,,4273877659,213,0.4,4273877647,56,Center,4273877651,141,58.1,4273877649,140,50.3,4273877655,212,51.8,4273877665,1,,4275583711,178,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018579,151,1,1,18,26,4klvxyeh3xcus4ongu7c00mgc,1,45.3,65.1,2023-05-13T16:19:01.862Z,2023-05-14T00:21:12Z,4273877795,140,47.3,4273877797,141,85.4,4273877799,212,14.0,4275585191,178,,4273877793,56,Back,4273877801,213,1.4,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018615,152,1,1,18,28,4klvxyeh3xcus4ongu7c00mgc,1,47.3,85.4,2023-05-13T16:19:03.201Z,2023-05-14T00:21:19Z,4273877995,213,3.3,4273877991,141,82.3,4275586595,178,,4273877993,212,14.9,4273877989,140,33.3,4273877987,56,Back,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018651,153,1,1,18,30,4klvxyeh3xcus4ongu7c00mgc,1,34.6,85.7,2023-05-13T16:19:05.777Z,2023-05-14T00:21:26Z,4273878143,56,Back,4273878145,140,42.6,4273878147,141,75.3,4273878151,213,5.6,4273878149,212,11.0,4275587187,178,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018681,154,1,1,18,32,4klvxyeh3xcus4ongu7c00mgc,0,44.3,75.8,2023-05-13T16:19:07.846Z,2023-05-14T00:21:43Z,4275588237,178,,4273878289,140,42.0,4273878287,56,Back,4273878293,212,17.4,4273878295,213,1.7,4273878291,141,100.0,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018745,147,5,1,18,34,9dntj5dioj5ex52yrgwzxrq9l,1,58.4,-1.4,2023-05-13T16:19:09.360Z,2023-05-14T00:21:49Z,4273878613,347,,4273878611,56,Right,4273878633,233,155,,,,,,,,,,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018687,155,5,1,18,34,4klvxyeh3xcus4ongu7c00mgc,0,41.6,101.4,2023-05-13T16:19:09.360Z,2023-05-14T00:21:49Z,4273878651,233,147,4273878337,347,,4273878335,56,Back,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018755,148,1,1,18,37,9dntj5dioj5ex52yrgwzxrq9l,1,61.4,0,2023-05-13T16:19:12.334Z,2023-05-14T00:22:05Z,4273878709,213,1.4,4273878707,212,7.0,4273878701,56,Right,4273878705,141,9.4,4273878699,107,,4273878703,140,62.7,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018781,149,1,1,18,38,9dntj5dioj5ex52yrgwzxrq9l,1,62.7,9.4,2023-05-13T16:19:13.967Z,2023-05-14T00:22:16Z,4273878861,212,5.1,4273878859,141,3.2,4273878857,140,59.9,4273878855,56,Right,4275591205,178,,4273878863,213,4.1,,,,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018811,150,1,1,18,39,9dntj5dioj5ex52yrgwzxrq9l,1,59.9,3.2,2023-05-13T16:19:14.690Z,2023-05-14T00:22:25Z,4273879041,213,3.1,4273879035,140,37.6,4275591889,178,,4273879039,212,23.4,4273879037,141,5.0,4273879033,56,Back,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018835,151,1,1,18,42,9dntj5dioj5ex52yrgwzxrq9l,1,39.4,5.9,2023-05-13T16:19:18.011Z,2023-05-14T00:22:32Z,4275592351,178,,4273879181,140,44.9,4273879185,141,27.1,4273879175,56,Back,4273879187,212,15.5,4273879189,213,1.2,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018851,152,1,1,18,44,9dntj5dioj5ex52yrgwzxrq9l,1,42.8,27.3,2023-05-13T16:19:19.968Z,2023-05-14T00:22:39Z,4273879261,141,53.5,4273879265,213,2.0,4273879257,140,35.1,4273879263,212,19.6,4275592787,178,,4273879253,56,Back,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018895,153,1,1,18,47,9dntj5dioj5ex52yrgwzxrq9l,1,35,56.7,2023-05-13T16:19:22.492Z,2023-05-14T00:22:48Z,4273879533,213,1.2,4273879531,212,24.8,4275593265,178,,4273879527,140,44.1,4273879529,141,90.3,4273879525,56,Back,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018919,154,1,1,18,51,9dntj5dioj5ex52yrgwzxrq9l,1,57.1,65.4,2023-05-13T16:19:26.751Z,2023-05-14T00:22:57Z,4275593969,178,,4273879671,141,71.4,4273879675,213,0.4,4273879669,140,66.3,4273879667,56,Center,4273879673,212,10.5,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018945,155,1,1,18,52,9dntj5dioj5ex52yrgwzxrq9l,1,66.3,71.4,2023-05-13T16:19:28.006Z,2023-05-14T00:23:11Z,4273879833,56,Center,4275594909,178,,4273879839,212,9.7,4273879837,141,57.4,4273879841,213,4.9,4273879835,140,68.1,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548018951,156,4,1,18,54,9dntj5dioj5ex52yrgwzxrq9l,1,68.4,56.2,2023-05-13T16:19:29.589Z,2023-05-14T00:23:19Z,4273880161,13,,4273880165,152,,4273880169,286,,4273880167,265,,4273880403,233,157,4273879855,56,Center,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548019035,157,4,1,18,54,4klvxyeh3xcus4ongu7c00mgc,0,31.6,43.8,2023-05-13T16:19:29.590Z,2023-05-14T00:23:19Z,4275595377,178,,4273880339,13,,4273880347,285,,4273880345,265,,4273880341,56,Back,4273880407,233,156,4273880343,152,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548019025,156,43,1,18,54,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-05-13T16:19:29.762Z,2023-05-13T16:19:37Z,4273880263,212,7.5,4273880261,141,51.9,4273880531,144,1,4273880265,213,6.1,4273880257,56,Back,4273880259,140,36.0,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548019707,157,1,1,19,47,9dntj5dioj5ex52yrgwzxrq9l,1,69,58.4,2023-05-13T16:20:22.202Z,2023-05-14T00:23:24Z,4273884049,141,71.6,4273884051,212,24.8,4273884047,140,91.0,4273884041,5,,4273884045,56,Center,4273884053,213,0.4,4273884043,152,,4275595655,178,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548019719,158,1,1,19,49,9dntj5dioj5ex52yrgwzxrq9l,0,92.6,70.6,2023-05-13T16:20:24.499Z,2023-05-14T00:23:36Z,4273884097,212,1.3,4273884099,213,4.7,4273884107,233,158,4275596363,178,,4273884093,140,92.6,4273884095,141,68.7,4273884091,56,Center,4273884105,236,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,4273884111,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548019717,158,74,1,19,49,4klvxyeh3xcus4ongu7c00mgc,1,9.9,30,2023-05-13T16:20:24.578Z,2023-05-14T00:23:41Z,4275596619,178,,4273884089,285,,4273884087,56,Back,4273884121,233,158,,,,,,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548019843,159,12,1,19,51,4klvxyeh3xcus4ongu7c00mgc,1,5.1,45.5,2023-05-13T16:20:26.616Z,2023-05-14T00:23:49Z,4273884807,213,0.5,4273884801,140,19.8,4275597169,178,,4273884805,212,18.1,4273884799,56,Back,4273884803,141,59.4,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548019797,159,13,1,19,53,9dntj5dioj5ex52yrgwzxrq9l,1,80.5,41.6,2023-05-13T16:20:28.371Z,2023-05-14T00:23:56Z,4273886561,108,,4273886565,328,,4273886581,230,98.4,4273886551,73,,4273886585,231,48.6,4273886555,103,11.1,4273886579,147,46.2,4273886567,458,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,4273884509,56,Center,4273886571,153,4273884507,18,4273886557,215,4273886575,146,90.3,1,,,4273885797,24,4273885799,20,4275597531,178,4273886553,102,65.2,,,,,,,,,,,,
2548019875,161,13,1,19,53,9dntj5dioj5ex52yrgwzxrq9l,1,90.6,52.2,2023-05-13T16:20:28.976Z,2023-05-14T00:24:12Z,4273892879,231,50.4,4273892877,230,98.9,4273892873,102,59.0,4273892101,24,,4273892867,29,,4273892869,55,159,4273885039,56,Center,4273885037,17,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,4273892875,103,8.3,4273892103,15,4273892107,328,4275598631,178,4274571273,83,,,,,,,,,,,,,,,,,,,,,,,,,
2548019819,160,5,1,19,55,9dntj5dioj5ex52yrgwzxrq9l,0,101.1,59.3,2023-05-13T16:20:30.569Z,2023-05-14T00:24:16Z,4273884909,233,160,4273884649,56,Center,4273884651,346,,,,,,,,,,,,,,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548019847,160,5,1,19,55,4klvxyeh3xcus4ongu7c00mgc,1,-1.1,40.7,2023-05-13T16:20:30.569Z,2023-05-14T00:24:16Z,4273884843,233,160,4273884819,56,Back,4273884821,346,,,,,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020071,161,1,1,20,18,4klvxyeh3xcus4ongu7c00mgc,1,5.2,61.2,2023-05-13T16:20:53.798Z,2023-05-14T00:24:25Z,4273886273,124,,4273886283,213,4.6,4273886275,56,Back,4273886287,237,,4273886277,140,3.9,4273886279,141,47.9,4273886281,212,9.1,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020095,162,1,1,20,22,4klvxyeh3xcus4ongu7c00mgc,0,3.8,46.9,2023-05-13T16:20:57.197Z,2023-05-14T00:24:32Z,4273886473,140,22.0,4273886475,141,0.0,4273886471,56,Back,4273886479,213,5.2,4273886477,212,37.6,4273886481,1,,4275599819,178,,4273886469,155,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020205,162,5,1,20,24,9dntj5dioj5ex52yrgwzxrq9l,1,76.6,101.4,2023-05-13T16:20:59.289Z,2023-05-14T00:24:37Z,4273887567,233,163,4273887123,347,,4273887121,56,Left,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020097,163,5,1,20,24,4klvxyeh3xcus4ongu7c00mgc,0,23.4,-1.4,2023-05-13T16:20:59.289Z,2023-05-14T00:24:37Z,4273887597,233,162,4273886483,56,Back,4273886485,347,,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020231,163,1,1,20,29,9dntj5dioj5ex52yrgwzxrq9l,1,75.1,100,2023-05-13T16:21:04.578Z,2023-05-14T00:24:43Z,4273887275,56,Left,4273887289,1,,4273887287,213,3.8,4273887279,140,56.6,4273887285,212,24.6,4273887281,141,79.8,4273887273,107,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020279,164,1,1,20,32,9dntj5dioj5ex52yrgwzxrq9l,1,56.6,79.8,2023-05-13T16:21:07.501Z,2023-05-14T00:24:49Z,4275600691,178,,4273887553,213,3.4,4273887545,56,Back,4273887549,141,70.7,4273887547,140,36.6,4273887551,212,21.9,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020303,165,1,1,20,37,9dntj5dioj5ex52yrgwzxrq9l,1,31.7,63.5,2023-05-13T16:21:12.636Z,2023-05-14T00:24:54Z,4273887721,141,22.4,4273887725,213,4.7,4275601055,178,,4273887723,212,28.0,4273887719,140,32.6,4273887715,56,Back,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020323,166,1,1,20,41,9dntj5dioj5ex52yrgwzxrq9l,1,32.6,20.6,2023-05-13T16:21:16.883Z,2023-05-14T00:25:06Z,4273887861,140,32.5,4273887865,212,11.0,4273887867,213,4.7,4273887859,56,Back,4273887863,141,4.4,4275601813,178,,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020377,167,1,1,20,45,9dntj5dioj5ex52yrgwzxrq9l,1,33.2,7.4,2023-05-13T16:21:20.698Z,2023-05-14T00:25:24Z,4273888145,140,9.1,4273888147,141,37.0,4273888151,213,2.5,4273888149,212,32.3,4275602865,178,,4273888143,56,Back,4273888153,1,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020489,168,1,1,20,48,9dntj5dioj5ex52yrgwzxrq9l,1,9.1,37,2023-05-13T16:21:24.100Z,2023-05-14T00:25:36Z,4273888663,212,37.4,4275603527,178,,4273888667,213,1.3,4273888659,141,90.1,4273888671,1,,4273888655,140,18.5,4273888651,56,Back,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020511,169,1,1,20,55,9dntj5dioj5ex52yrgwzxrq9l,1,25.4,82.4,2023-05-13T16:21:30.904Z,2023-05-14T00:25:44Z,4273888795,212,19.7,4273888791,141,53.5,4273888799,213,4.7,4275603989,178,,4273888783,56,Back,4273888787,140,24.7,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020621,170,1,1,20,58,9dntj5dioj5ex52yrgwzxrq9l,1,24.8,55.9,2023-05-13T16:21:33.606Z,2023-05-14T00:25:53Z,4273889361,213,5.1,4273889357,141,11.9,4273889359,212,32.8,4273889355,140,37.6,4275604673,178,,4273889363,1,,4273889353,56,Back,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020625,171,1,1,21,4,9dntj5dioj5ex52yrgwzxrq9l,1,53.7,9.2,2023-05-13T16:21:39.697Z,2023-05-14T00:26:02Z,4273889389,56,Right,4273889393,141,3.5,4273889397,213,5.6,4275605139,178,,4273889395,212,6.0,4273889391,140,58.0,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020655,172,1,1,21,5,9dntj5dioj5ex52yrgwzxrq9l,1,58,3.5,2023-05-13T16:21:40.746Z,2023-05-14T00:26:12Z,4273889623,56,Back,4273889633,212,21.4,4273889625,140,42.7,4273889629,141,24.3,4273889635,213,2.4,4275605621,178,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020667,173,1,1,21,8,9dntj5dioj5ex52yrgwzxrq9l,1,45.2,24.8,2023-05-13T16:21:43.651Z,2023-05-14T00:26:19Z,4275606083,178,,4273889711,212,13.4,4273889713,213,1.0,4273889709,141,41.5,4273889707,140,51.9,4273889705,56,Center,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020687,174,1,1,21,9,9dntj5dioj5ex52yrgwzxrq9l,1,51.9,41.5,2023-05-13T16:21:44.542Z,2023-05-14T00:26:25Z,4273889807,141,35.5,4273889809,212,9.1,4273889805,140,44.2,4275606327,178,,4273889811,213,3.6,4273889803,56,Back,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020725,175,1,1,21,11,9dntj5dioj5ex52yrgwzxrq9l,1,44.4,44.6,2023-05-13T16:21:46.550Z,2023-05-14T00:26:31Z,4273890013,56,Back,4273890021,213,1.6,4273890017,141,75.7,4273890019,212,21.2,4273890015,140,43.4,4275606667,178,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020755,176,1,1,21,14,9dntj5dioj5ex52yrgwzxrq9l,1,43.6,72.7,2023-05-13T16:21:49.309Z,2023-05-14T00:26:37Z,4273890211,213,4.7,4273890203,56,Back,4273890209,212,9.2,4273890207,141,59.2,4275606897,178,,4273890205,140,43.7,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020785,177,1,1,21,16,9dntj5dioj5ex52yrgwzxrq9l,1,44.1,61.4,2023-05-13T16:21:51.405Z,2023-05-14T00:26:48Z,4273890319,212,13.6,4273890317,141,80.3,4273890315,140,48.4,4275607357,178,,4273890313,56,Back,4273890321,213,1.2,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020823,178,1,1,21,18,9dntj5dioj5ex52yrgwzxrq9l,1,53.8,79.9,2023-05-13T16:21:53.571Z,2023-05-14T00:26:54Z,4273890533,213,5.9,4273890527,140,67.5,4273890529,141,72.4,4275607733,178,,4273890525,56,Center,4273890531,212,15.3,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020869,179,1,1,21,22,9dntj5dioj5ex52yrgwzxrq9l,1,73.8,76.8,2023-05-13T16:21:57.435Z,2023-05-14T00:27:07Z,4273890847,213,0.6,4273890837,56,Left,4273890839,140,87.2,4273890841,141,89.8,4275608491,178,,4273890843,212,16.6,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020895,180,1,1,21,26,9dntj5dioj5ex52yrgwzxrq9l,1,84.2,92,2023-05-13T16:22:01.557Z,2023-05-14T00:27:13Z,4273890995,213,3.5,4273890991,141,85.3,4273890993,212,11.6,4273890987,56,Left,4273890989,140,74.0,4275609069,178,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020931,181,1,1,21,30,9dntj5dioj5ex52yrgwzxrq9l,1,67.3,91.5,2023-05-13T16:22:05.235Z,2023-05-14T00:27:19Z,4273891159,140,65.2,4273891157,56,Center,4273891165,213,4.5,4273891161,141,71.9,4275609527,178,,4273891163,212,13.5,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020963,182,1,1,21,31,9dntj5dioj5ex52yrgwzxrq9l,1,67.6,76.8,2023-05-13T16:22:06.591Z,2023-05-14T00:27:23Z,4273891331,213,1.0,4273891325,140,74.4,4273891323,56,Left,4275609799,178,,4273891329,212,12.6,4273891327,141,92.1,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548021007,183,1,1,21,34,9dntj5dioj5ex52yrgwzxrq9l,1,74.4,92.1,2023-05-13T16:22:09.441Z,2023-05-14T00:27:48Z,4273891569,212,39.7,4273891567,141,38.0,4273891571,213,5.1,4273891559,2,,4274575669,72,,4274575667,224,,4273891563,56,Center,4275611495,178,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,4273891561,155,,4273891565,140,4273891573,1,,,,,,,88.6,,,,,,,,,,,,,,,,,,,,,,
2548021047,184,1,1,21,36,9dntj5dioj5ex52yrgwzxrq9l,0,88.6,38,2023-05-13T16:22:11.362Z,2023-05-14T00:28:03Z,4273891775,213,1.3,4273891771,141,65.0,4273891769,140,92.7,4273891767,56,Center,4275612185,178,,4273891765,3,,4273891773,212,18.9,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548021059,164,12,1,21,38,4klvxyeh3xcus4ongu7c00mgc,1,7.4,35.4,2023-05-13T16:22:13.339Z,2023-05-14T00:28:12Z,4273891803,140,0.0,4273891865,167,,4273891801,56,Back,4273891831,15,,4273891805,141,33.4,4275612873,178,,4273891809,213,3.3,4273891807,212,9.0,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548021065,165,6,1,21,40,4klvxyeh3xcus4ongu7c00mgc,0,3.1,34.2,2023-05-13T16:22:15.415Z,2023-05-14T00:28:23Z,4273891875,233,185,4273891839,73,,4273891837,56,Back,,,,,,,,,,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548021069,185,6,1,21,40,9dntj5dioj5ex52yrgwzxrq9l,1,96.9,65.8,2023-05-13T16:22:15.415Z,2023-05-14T00:28:23Z,4273891857,73,,4273891853,56,Center,4273891867,233,165,,,,,,,,,,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548021431,186,1,1,22,7,9dntj5dioj5ex52yrgwzxrq9l,0,99.5,99.5,2023-05-13T16:22:43.016Z,2023-05-14T00:28:33Z,4273893793,213,4.5,4275614045,178,,4273893779,6,,4273893785,56,Center,4273893777,2,,4274577425,72,,4273893781,155,,4273893789,141,55.4,3tpmw6tlijytn0ahwztvedkut,T. Hernández,4273893787,140,92.1,4273893791,212,4273893783,224,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,
2548021447,166,12,1,22,9,4klvxyeh3xcus4ongu7c00mgc,1,7.4,47.6,2023-05-13T16:22:44.515Z,2023-05-14T00:28:40Z,4273893895,213,1.0,4273893891,141,65.5,4275614475,388,,4273893853,56,Back,4273893893,212,14.8,4273893855,140,15.5,4273893913,15,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
