id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2533545027,5,5,1,0,13,ca8pjvyb7hgttr1dalj2nguum,0,60.6,101.1,2023-04-15T12:31:59.200Z,2023-04-15T13:28:14Z,4189838875,233,7,4189838587,347,,4189838585,56,Left,,,,,,,,,,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545079,7,5,1,0,13,5snsl2d1lu2oclbriztdy61d6,1,39.4,-1.1,2023-04-15T12:31:59.200Z,2023-04-15T12:32:04Z,4189838853,233,5,4189838851,347,,4189838849,56,Back,,,,,,,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545121,8,1,1,0,18,5snsl2d1lu2oclbriztdy61d6,0,42.4,0,2023-04-15T12:32:04.046Z,2023-04-15T12:33:38Z,4189839101,141,4.3,4189839095,107,,4189839097,56,Right,4189839103,212,25.1,4189839099,140,66.0,4189839107,1,,4189839105,213,0.1,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545139,6,1,1,0,20,ca8pjvyb7hgttr1dalj2nguum,0,33.5,85.7,2023-04-15T12:32:06.464Z,2023-04-15T12:32:09Z,4189839191,141,88.1,4189839179,56,Back,4189839199,213,0.3,4189839175,3,,4189839183,140,39.2,4189839195,212,6.2,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545171,9,1,1,0,21,5snsl2d1lu2oclbriztdy61d6,1,55.8,8,2023-04-15T12:32:07.774Z,2023-04-15T12:32:09Z,4189839325,141,18.0,4189839323,140,64.3,4189839329,213,0.7,4189839327,212,11.2,4189839321,56,Right,4189839319,3,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545181,10,1,1,0,23,5snsl2d1lu2oclbriztdy61d6,0,64.3,18,2023-04-15T12:32:09.021Z,2023-04-15T12:32:09Z,4189839379,212,9.2,4189839371,56,Center,4189839381,213,1.6,4189839375,141,31.6,4189839369,3,,4189839373,140,64.4,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545199,7,49,1,0,25,ca8pjvyb7hgttr1dalj2nguum,1,32.1,65.9,2023-04-15T12:32:11.280Z,2023-04-15T12:32:11Z,,,,,,,,,,,,,,,,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545229,8,1,1,0,26,ca8pjvyb7hgttr1dalj2nguum,0,31.9,75.3,2023-04-15T12:32:12.112Z,2023-04-15T14:35:24Z,4189839629,155,,4189839631,56,Back,4189839643,212,17.2,4189839647,213,1.3,4189839639,141,99.9,4189839635,140,35.9,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545239,9,5,1,0,27,ca8pjvyb7hgttr1dalj2nguum,0,38.4,101,2023-04-15T12:32:13.901Z,2023-04-15T13:28:15Z,4189839709,347,,4189839707,56,Back,4189840351,233,11,,,,,,,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545369,11,5,1,0,27,5snsl2d1lu2oclbriztdy61d6,1,61.6,-1,2023-04-15T12:32:13.901Z,2023-04-15T12:32:22Z,4189840311,56,Right,4189840313,347,,4189840325,233,9,,,,,,,,,,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545387,12,1,1,0,35,5snsl2d1lu2oclbriztdy61d6,1,59.5,0,2023-04-15T12:32:21.758Z,2023-04-15T12:32:23Z,4189840421,213,1.3,4189840417,141,10.3,4189840419,212,8.2,4189840411,107,,4189840415,140,61.9,4189840413,56,Right,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545415,13,1,1,0,37,5snsl2d1lu2oclbriztdy61d6,1,61.9,10.3,2023-04-15T12:32:23.118Z,2023-04-15T12:32:24Z,4189840557,212,7.2,4189840559,213,4.1,4189840555,141,1.4,4189840551,56,Right,4189840553,140,58.1,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545483,14,1,1,0,38,5snsl2d1lu2oclbriztdy61d6,1,58.1,1.4,2023-04-15T12:32:24.526Z,2023-04-15T12:32:27Z,4189840915,140,73.3,4189840923,213,6.3,4189840913,56,Right,4189840917,141,1.0,4189840919,212,16.0,4189840911,155,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545519,15,1,1,0,41,5snsl2d1lu2oclbriztdy61d6,1,72.1,2.1,2023-04-15T12:32:27.902Z,2023-04-15T12:32:41Z,4189841095,213,3.0,4189841093,212,11.6,4189841087,56,Right,4189841089,140,61.1,4189841091,141,4.2,,,,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545587,16,1,1,0,44,5snsl2d1lu2oclbriztdy61d6,0,62.5,3.2,2023-04-15T12:32:30.237Z,2023-04-15T13:18:35Z,4189841427,213,0,4190060109,233,10,4190060107,236,,4189841419,56,Right,4189841421,140,66.4,4190060113,286,,4189841425,212,4.1,4189841423,141,3.2,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545637,10,74,1,0,44,ca8pjvyb7hgttr1dalj2nguum,1,32.6,98.1,2023-04-15T12:32:30.238Z,2023-04-15T13:23:12Z,4189841661,285,,4190060115,233,16,4189841659,56,Back,,,,,,,,,,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545655,11,5,1,0,49,ca8pjvyb7hgttr1dalj2nguum,0,33.1,101.2,2023-04-15T12:32:35.085Z,2023-04-15T13:28:15Z,4189841749,56,Back,4189841751,347,,4189841801,233,17,,,,,,,,,,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545661,17,5,1,0,49,5snsl2d1lu2oclbriztdy61d6,1,66.9,-1.2,2023-04-15T12:32:35.085Z,2023-04-15T12:32:39Z,4189841765,347,,4189841773,233,11,4189841763,56,Right,,,,,,,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545751,18,1,1,0,58,5snsl2d1lu2oclbriztdy61d6,1,66.2,0,2023-04-15T12:32:44.848Z,2023-04-15T12:32:46Z,4189842255,140,66.1,4189842247,107,,4189842261,213,1.6,4189842251,56,Right,4189842257,141,12.9,4189842259,212,10.1,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545789,19,1,1,1,0,5snsl2d1lu2oclbriztdy61d6,0,66.1,12.9,2023-04-15T12:32:46.159Z,2023-04-15T12:32:49Z,4189842457,1,,4189842455,213,0.5,4189842445,155,,4189842451,141,37.6,4189842449,140,95.6,4189842447,56,Center,4189842453,212,35.2,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545827,12,1,1,1,4,ca8pjvyb7hgttr1dalj2nguum,1,10.4,59.9,2023-04-15T12:32:50.065Z,2023-04-15T12:32:52Z,4189842711,141,53.0,4189842707,56,Back,4189842709,140,9.8,4189842713,212,4.7,4189842715,213,4.6,,,,,,,,,,bqf3am2yut3ymts5kgvsrku7d,B. Fördős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545867,13,1,1,1,6,ca8pjvyb7hgttr1dalj2nguum,1,10.4,45.5,2023-04-15T12:32:52.464Z,2023-04-15T12:32:55Z,4189842945,212,3.2,4189842943,141,46.6,4189842939,56,Back,4189842947,213,0.2,4189842941,140,13.4,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545917,14,12,1,1,9,ca8pjvyb7hgttr1dalj2nguum,1,12.6,49.6,2023-04-15T12:32:55.569Z,2023-04-15T13:19:27Z,4189843151,167,,4189843115,213,4.5,4189843105,56,Back,4189843109,141,0.0,4189843107,140,5.5,4189843111,212,35.2,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533545923,15,43,1,1,11,ca8pjvyb7hgttr1dalj2nguum,1,0,0,2023-04-15T12:32:57.018Z,2023-04-15T12:33:06Z,4189843141,56,Back,4189843143,347,0,4189843961,144,5,,,,,,,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546107,20,1,1,1,20,5snsl2d1lu2oclbriztdy61d6,1,24.4,64.2,2023-04-15T12:33:06.718Z,2023-04-15T12:33:13Z,4189844255,212,30.7,4189844253,141,52.8,4189844259,1,,4189844257,213,6.0,4189844251,140,52.7,4189844247,157,,4189844249,56,Center,,,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546115,21,1,1,1,23,5snsl2d1lu2oclbriztdy61d6,0,52.7,52.8,2023-04-15T12:33:09.647Z,2023-04-15T12:33:10Z,4189844315,3,,4189844323,141,43.3,4189844317,168,,4189844319,56,Center,4189844321,140,68.9,4189844327,213,5.9,4189844325,212,18.2,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546137,16,49,1,1,26,ca8pjvyb7hgttr1dalj2nguum,1,25.9,63.9,2023-04-15T12:33:12.017Z,2023-04-15T12:33:12Z,,,,,,,,,,,,,,,,,,,,,,,,,bqf3am2yut3ymts5kgvsrku7d,B. Fördős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546173,17,1,1,1,27,ca8pjvyb7hgttr1dalj2nguum,0,26.4,62.9,2023-04-15T12:33:13.041Z,2023-04-15T12:33:15Z,4189844653,155,,4189844677,1,,4189844671,212,35.5,4189844675,213,0.1,4189844661,140,59.9,4189844657,56,Center,4189844667,141,70.4,,,,bqf3am2yut3ymts5kgvsrku7d,B. Fördős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546213,22,49,1,1,30,5snsl2d1lu2oclbriztdy61d6,1,36.6,31,2023-04-15T12:33:16.687Z,2023-04-15T12:33:16Z,,,,,,,,,,,,,,,,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546249,23,1,1,1,31,5snsl2d1lu2oclbriztdy61d6,1,36.6,31,2023-04-15T12:33:16.990Z,2023-04-15T12:33:19Z,4189845091,141,62.0,4189845087,56,Back,4189845093,212,22.9,4189845089,140,28.0,4189845095,213,2.0,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546327,24,1,1,1,33,5snsl2d1lu2oclbriztdy61d6,1,30.8,64,2023-04-15T12:33:19.486Z,2023-04-15T12:33:24Z,4189845485,56,Back,4189845493,213,1.2,4189845487,140,38.0,4189845489,141,93.9,4189845491,212,21.7,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546371,25,1,1,1,38,5snsl2d1lu2oclbriztdy61d6,0,38.2,92.4,2023-04-15T12:33:24.542Z,2023-04-15T12:33:27Z,4189845785,1,,4189845775,56,Center,4189845783,213,5.8,4189845777,140,70.5,4189845779,141,63.7,4189845781,212,39.1,4189845771,155,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546379,18,49,1,1,42,ca8pjvyb7hgttr1dalj2nguum,1,34.2,43,2023-04-15T12:33:28.002Z,2023-04-15T12:33:28Z,,,,,,,,,,,,,,,,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546409,19,1,1,1,42,ca8pjvyb7hgttr1dalj2nguum,1,34.2,43,2023-04-15T12:33:28.258Z,2023-04-15T12:33:30Z,4189846015,213,3.8,4189846009,140,23.5,4189846007,56,Back,4189846013,212,14.8,4189846011,141,28.9,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546461,20,1,1,1,44,ca8pjvyb7hgttr1dalj2nguum,1,23.2,26,2023-04-15T12:33:30.305Z,2023-04-15T12:33:35Z,4189846291,213,2.6,4189846289,212,20.1,4189846287,141,40.7,4189846285,140,6.6,4189846283,56,Back,,,,,,,,,,bqf3am2yut3ymts5kgvsrku7d,B. Fördős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546475,21,1,1,1,49,ca8pjvyb7hgttr1dalj2nguum,0,4.4,57.9,2023-04-15T12:33:35.106Z,2023-04-15T12:33:38Z,4189846393,56,Back,4189846391,155,,4189846401,213,0.7,4189846395,140,21.5,4189846399,212,23.9,4189846397,141,81.2,,,,,,,bohrvdzf1oep0vhdmiz1rj2z9,A. Piazza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546487,26,8,1,1,53,5snsl2d1lu2oclbriztdy61d6,1,78,12.2,2023-04-15T12:33:39.310Z,2023-04-15T12:33:39Z,4189846471,56,Right,,,,,,,,,,,,,,,,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546495,27,49,1,1,53,5snsl2d1lu2oclbriztdy61d6,1,77.5,14.7,2023-04-15T12:33:39.822Z,2023-04-15T12:33:39Z,,,,,,,,,,,,,,,,,,,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546503,22,61,1,1,54,ca8pjvyb7hgttr1dalj2nguum,0,21.6,75.5,2023-04-15T12:33:40.562Z,2023-04-15T12:33:40Z,4189846565,56,Back,,,,,,,,,,,,,,,,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546529,28,1,1,1,54,5snsl2d1lu2oclbriztdy61d6,1,77,24.7,2023-04-15T12:33:40.638Z,2023-04-15T12:33:42Z,4189846703,212,10.2,4189846699,140,84.5,4189846697,56,Center,4189846701,141,34.3,4189846705,213,0.7,,,,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546533,29,50,1,1,56,5snsl2d1lu2oclbriztdy61d6,1,86,33.2,2023-04-15T12:33:42.718Z,2023-04-15T12:33:47Z,4189846917,233,23,4189846721,286,,4189846719,56,Center,,,,,,,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546563,23,7,1,1,56,ca8pjvyb7hgttr1dalj2nguum,1,14,66.8,2023-04-15T12:33:42.719Z,2023-04-15T12:33:47Z,4189846891,285,,4189846889,56,Back,4189846905,233,29,,,,,,,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546565,24,49,1,2,0,ca8pjvyb7hgttr1dalj2nguum,1,15.4,80.7,2023-04-15T12:33:46.899Z,2023-04-15T12:33:47Z,,,,,,,,,,,,,,,,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546587,25,1,1,2,1,ca8pjvyb7hgttr1dalj2nguum,0,13.3,92.1,2023-04-15T12:33:47.842Z,2023-04-15T12:33:50Z,4189847021,212,13.2,4189847017,140,25.4,4189847023,213,6.0,4189847019,141,86.9,4189847015,56,Back,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546593,30,49,1,2,3,5snsl2d1lu2oclbriztdy61d6,1,70.5,11.6,2023-04-15T12:33:49.854Z,2023-04-15T12:33:49Z,,,,,,,,,,,,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546637,31,1,1,2,5,5snsl2d1lu2oclbriztdy61d6,1,68.7,10.6,2023-04-15T12:33:51.726Z,2023-04-15T12:33:54Z,4189847263,56,Right,4189847267,141,4.4,4189847271,213,3.4,4189847269,212,14.1,4189847265,140,55.9,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546655,32,1,1,2,8,5snsl2d1lu2oclbriztdy61d6,0,55.8,3.7,2023-04-15T12:33:54.670Z,2023-04-15T12:33:56Z,4189847375,1,,4189847365,56,Right,4189847371,212,33.3,4189847369,141,12.8,4189847367,140,87.0,4189847373,213,0.2,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546679,26,50,1,2,12,ca8pjvyb7hgttr1dalj2nguum,1,14,91.1,2023-04-15T12:33:58.429Z,2023-04-15T12:34:04Z,4189847731,233,33,4189847473,56,Back,4189847475,285,,,,,,,,,,,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533546725,33,7,1,2,12,5snsl2d1lu2oclbriztdy61d6,1,86,8.9,2023-04-15T12:33:58.430Z,2023-04-15T12:34:04Z,4189847723,233,26,4189847709,286,,4189847707,56,Right,,,,,,,,,,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
