id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2541501453,7,1,1,0,12,btcy9nra9ak4m22ovr2ia6m5v,1,40.4,16.1,2023-04-30T10:31:35.694Z,2023-04-30T17:45:50Z,4239113857,212,9.2,4241050943,178,,4239113859,213,1.6,4239113853,140,40.4,4239113851,56,Back,4239113855,141,29.6,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501473,8,1,1,0,14,btcy9nra9ak4m22ovr2ia6m5v,1,40.4,29.6,2023-04-30T10:31:37.532Z,2023-04-30T17:46:03Z,4239113951,56,Back,4239113955,141,16.0,4239113959,213,5.2,4239113953,140,45.2,4241051527,178,,4239113957,212,10.5,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501501,9,1,1,0,15,btcy9nra9ak4m22ovr2ia6m5v,1,45.2,16,2023-04-30T10:31:39.395Z,2023-04-30T17:46:09Z,4239114067,140,55.6,4239114073,213,6.0,4239114071,212,11.4,4239114063,56,Right,4241051733,178,,4239114069,141,11.0,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501513,10,1,1,0,18,btcy9nra9ak4m22ovr2ia6m5v,1,55.6,11,2023-04-30T10:31:41.506Z,2023-04-30T17:46:55Z,4239114113,56,Right,4239114119,212,8.0,4239114115,140,63.2,4241054237,178,,4239114121,213,0.0,4239114117,141,11.2,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501525,11,1,1,0,18,btcy9nra9ak4m22ovr2ia6m5v,1,63.2,11.2,2023-04-30T10:31:42.009Z,2023-04-30T17:47:19Z,4239114187,213,2.7,4241055643,178,,4239114179,56,Back,4239114183,141,25.6,4239114185,212,21.8,4239114181,140,44.7,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501551,12,1,1,0,20,btcy9nra9ak4m22ovr2ia6m5v,1,43.9,27.5,2023-04-30T10:31:44.066Z,2023-04-30T17:47:31Z,4241056397,178,,4239114337,213,1.8,4239114329,56,Back,4239114333,141,65.3,4239114331,140,36.9,4239114335,212,26.7,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501567,13,1,1,0,24,btcy9nra9ak4m22ovr2ia6m5v,1,36.9,65.3,2023-04-30T10:31:47.636Z,2023-04-30T17:47:40Z,4241056681,178,,4239114437,213,0.9,4239114429,56,Back,4239114433,141,88.4,4239114431,140,48.7,4239114435,212,20.0,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501597,14,1,1,0,27,btcy9nra9ak4m22ovr2ia6m5v,1,48.9,88.5,2023-04-30T10:31:50.622Z,2023-04-30T17:47:46Z,4241056829,178,,4239114583,141,62.9,4239114581,140,40.7,4239114585,212,19.4,4239114587,213,4.3,4239114579,56,Back,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501629,15,1,1,0,31,btcy9nra9ak4m22ovr2ia6m5v,1,39.5,65.1,2023-04-30T10:31:54.609Z,2023-04-30T17:48:01Z,4239114721,213,5.4,4239114715,140,45.5,4239114713,56,Back,4239114719,212,10.3,4241057433,178,,4239114717,141,53.1,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501639,16,1,1,0,31,btcy9nra9ak4m22ovr2ia6m5v,1,45.5,53.1,2023-04-30T10:31:55.331Z,2023-04-30T17:48:12Z,4239114775,213,2.2,4239114767,141,64.8,4239114765,140,40.4,4239114763,56,Back,4239114769,212,9.6,4241057803,178,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501657,17,1,1,0,33,btcy9nra9ak4m22ovr2ia6m5v,1,40.4,64.8,2023-04-30T10:31:56.924Z,2023-04-30T17:48:16Z,4239114845,140,47.3,4239114843,56,Back,4239114849,212,7.4,4241057955,178,,4239114851,213,0.2,4239114847,141,67.1,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501697,18,1,1,0,35,btcy9nra9ak4m22ovr2ia6m5v,1,47.3,67.1,2023-04-30T10:31:59.003Z,2023-04-30T17:48:41Z,4239115027,140,59.8,4239115031,141,91.5,4239115035,213,0.9,4239115033,212,21.2,4239115023,56,Left,4241058217,178,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501745,19,1,1,0,38,btcy9nra9ak4m22ovr2ia6m5v,0,62.1,91.5,2023-04-30T10:32:01.973Z,2023-04-30T17:48:51Z,4239115271,1,,4241059829,178,,4239115267,212,43.9,4239115265,141,68.0,4239115261,56,Center,4239115269,213,5.9,4239115263,140,100.0,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501741,4,56,1,0,42,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-04-30T10:32:05.622Z,2023-04-30T17:48:57Z,4239115255,56,Back,,,,,,,,,,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501809,5,5,1,0,46,3vo5mpj7catp66nrwwqiuhuup,1,-1,29.4,2023-04-30T10:32:09.838Z,2023-04-30T17:49:05Z,4239115641,233,20,4239115517,56,Back,4239115519,346,,,,,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501755,20,5,1,0,46,btcy9nra9ak4m22ovr2ia6m5v,0,101,70.6,2023-04-30T10:32:09.838Z,2023-04-30T17:49:06Z,4239115303,56,Center,4239115651,233,5,4239115305,346,,,,,,,,,,,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501879,6,1,1,0,52,3vo5mpj7catp66nrwwqiuhuup,1,5.5,61.2,2023-04-30T10:32:15.875Z,2023-04-30T17:50:56Z,4239115855,212,16.9,4239115851,140,5.9,4239115853,141,36.4,4239115847,124,,4239115861,237,,4239115857,213,4.7,4239115849,56,Back,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501933,7,1,1,0,55,3vo5mpj7catp66nrwwqiuhuup,1,7.5,33,2023-04-30T10:32:19.173Z,2023-04-30T17:50:59Z,4239116105,212,20.1,4239116101,140,14.4,4241067499,178,,4239116103,141,5.5,4239116107,213,5.1,4239116099,56,Back,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501943,8,1,1,0,58,3vo5mpj7catp66nrwwqiuhuup,1,18,6.5,2023-04-30T10:32:21.778Z,2023-04-30T17:51:03Z,4239116189,141,4.3,4239116185,56,Back,4241067717,178,,4239116187,140,29.0,4239116191,212,11.6,4239116193,213,6.2,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501985,9,1,1,1,0,3vo5mpj7catp66nrwwqiuhuup,1,29.3,6.4,2023-04-30T10:32:24.212Z,2023-04-30T17:51:06Z,4241068021,178,,4239116349,56,Back,4239116357,213,3.2,4239116355,212,17.7,4239116351,140,12.5,4239116353,141,5.0,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502003,10,1,1,1,3,3vo5mpj7catp66nrwwqiuhuup,1,10.1,3.4,2023-04-30T10:32:26.844Z,2023-04-30T17:51:12Z,4239116479,212,9.0,4239116473,56,Back,4241068319,178,,4239116475,140,6.0,4239116481,213,2.1,4239116477,141,15.0,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502017,11,1,1,1,5,3vo5mpj7catp66nrwwqiuhuup,1,5.9,15,2023-04-30T10:32:28.907Z,2023-04-30T17:51:16Z,4239116551,212,8.0,4239116547,140,9.8,4239116553,213,5.3,4239116545,56,Back,4239116549,141,4.9,4241068547,178,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502039,12,1,1,1,7,3vo5mpj7catp66nrwwqiuhuup,0,10,4.9,2023-04-30T10:32:31.146Z,2023-04-30T17:51:21Z,4239116655,1,,4241068861,178,,4239116651,212,42.1,4239116653,213,0.5,4239116647,140,45.6,4239116645,56,Back,4239116643,155,,4239116649,141,33.3,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502081,21,1,1,1,10,btcy9nra9ak4m22ovr2ia6m5v,1,53.5,64.4,2023-04-30T10:32:33.581Z,2023-04-30T17:51:27Z,4239116909,140,61.0,4239116905,3,,4239116907,56,Center,4239116913,212,8.1,4241069277,388,,4239116915,213,6.1,4239116911,141,61.8,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502083,22,49,1,1,11,btcy9nra9ak4m22ovr2ia6m5v,1,61.3,61.4,2023-04-30T10:32:35.097Z,2023-04-30T17:51:34Z,,,,,,,,,,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502091,23,1,1,1,13,btcy9nra9ak4m22ovr2ia6m5v,1,61.3,61.4,2023-04-30T10:32:36.498Z,2023-04-30T17:51:41Z,4239116951,56,Center,4239116955,141,72.0,4239116953,140,64.3,4239116959,213,1.2,4241069999,178,,4239116957,212,7.9,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502103,24,1,1,1,13,btcy9nra9ak4m22ovr2ia6m5v,1,64.3,72,2023-04-30T10:32:37.013Z,2023-04-30T17:51:47Z,4239117003,56,Left,4239117009,212,12.9,4239117005,140,58.1,4241070341,178,,4239117007,141,88.4,4239117011,213,2.1,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502119,25,1,1,1,16,btcy9nra9ak4m22ovr2ia6m5v,1,58,89.4,2023-04-30T10:32:39.467Z,2023-04-30T17:52:06Z,4239117099,212,6.1,4239117095,141,80.9,4239117087,56,Left,4239117091,140,59.8,4241071079,178,,4239117101,213,5.0,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502135,26,1,1,1,19,btcy9nra9ak4m22ovr2ia6m5v,1,57.4,85.5,2023-04-30T10:32:42.982Z,2023-04-30T17:52:12Z,4239117169,140,63.7,4239117171,141,81.6,4239117175,213,5.9,4239117173,212,7.1,4241071711,178,,4239117167,56,Left,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502163,27,1,1,1,20,btcy9nra9ak4m22ovr2ia6m5v,1,63.2,78.8,2023-04-30T10:32:44.094Z,2023-04-30T17:52:19Z,4239117317,212,10.5,4239117311,56,Left,4239117315,141,87.0,4241072019,178,,4239117319,213,2.6,4239117313,140,54.7,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502211,28,1,1,1,24,btcy9nra9ak4m22ovr2ia6m5v,1,54.5,86.4,2023-04-30T10:32:47.714Z,2023-04-30T17:52:22Z,4241072123,178,,4239117527,213,3.7,4239117519,56,Back,4239117523,141,69.3,4239117525,212,21.5,4239117521,140,37.3,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502245,29,1,1,1,29,btcy9nra9ak4m22ovr2ia6m5v,1,44.4,70.1,2023-04-30T10:32:53.377Z,2023-04-30T17:52:28Z,4239117693,141,72.3,4239117691,140,65.9,4239117695,212,22.6,4239117697,213,0.1,4241072563,178,,4239117689,56,Center,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502247,30,50,1,1,30,btcy9nra9ak4m22ovr2ia6m5v,1,66.6,74.6,2023-04-30T10:32:54.279Z,2023-04-30T17:52:34Z,4239138367,233,75,4239138333,286,,4239117701,56,Center,,,,,,,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505627,75,7,1,1,31,3vo5mpj7catp66nrwwqiuhuup,1,33.4,25.4,2023-04-30T10:32:54.744Z,2023-04-30T17:52:38Z,4241073191,178,,4239135091,285,,4239666289,384,,4239138355,233,30,4239135089,56,Back,,,,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502257,13,49,1,1,32,3vo5mpj7catp66nrwwqiuhuup,1,43,24.9,2023-04-30T10:32:56.050Z,2023-04-30T17:52:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502265,14,1,1,1,32,3vo5mpj7catp66nrwwqiuhuup,1,43,24.9,2023-04-30T10:32:56.078Z,2023-04-30T17:52:45Z,4239117755,56,Back,4239117759,141,18.3,4239117761,212,5.4,4241073569,178,,4239117757,140,40.2,4239117763,213,4.1,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502283,15,1,1,1,33,3vo5mpj7catp66nrwwqiuhuup,1,40.2,18.3,2023-04-30T10:32:56.748Z,2023-04-30T17:52:57Z,4239117849,56,Back,4241074303,178,,4239117857,213,2.6,4239117853,141,24.1,4239117851,140,33.5,4239117855,212,8.1,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502335,16,1,1,1,35,3vo5mpj7catp66nrwwqiuhuup,1,32.7,24.3,2023-04-30T10:32:58.610Z,2023-04-30T17:53:01Z,4241074535,178,,4239118137,140,10.1,4239118139,141,44.9,4239118143,213,2.6,4239118135,56,Back,4239118141,212,27.6,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502385,17,1,1,1,40,3vo5mpj7catp66nrwwqiuhuup,1,13.2,45.2,2023-04-30T10:33:03.985Z,2023-04-30T17:53:06Z,4239118377,141,71.2,4239118381,213,1.5,4241074907,178,,4239118379,212,17.7,4239118373,56,Back,4239118375,140,14.0,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502395,18,1,1,1,46,3vo5mpj7catp66nrwwqiuhuup,1,17.1,70.2,2023-04-30T10:33:10.081Z,2023-04-30T17:53:11Z,4239118417,140,25.7,4239118419,141,73.0,4241075231,178,,4239118423,213,0.2,4239118415,56,Back,4239118421,212,9.2,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502413,19,1,1,1,48,3vo5mpj7catp66nrwwqiuhuup,1,26.1,74.2,2023-04-30T10:33:11.668Z,2023-04-30T17:53:16Z,4239118515,212,16.1,4239118511,140,31.7,4239118513,141,96.2,4241075517,178,,4239118509,56,Back,4239118517,213,1.2,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502439,20,1,1,1,49,3vo5mpj7catp66nrwwqiuhuup,1,31.7,96.2,2023-04-30T10:33:13.122Z,2023-04-30T17:53:19Z,4239118619,141,77.5,4239118623,213,3.9,4241075765,178,,4239118615,56,Back,4239118621,212,17.8,4239118617,140,19.8,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541502447,21,1,1,1,52,3vo5mpj7catp66nrwwqiuhuup,1,19.8,77.5,2023-04-30T10:33:16.012Z,2023-04-30T17:53:22Z,4239118657,213,5.7,4239118649,56,Back,4241076007,178,,4239118653,141,71.4,4239118651,140,26.2,4239118655,212,7.9,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
