id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,assist
2478632307,3,5,1,0,24,5snsl2d1lu2oclbriztdy61d6,1,-1,95.9,2022-10-29T12:32:36.107Z,2022-10-29T12:32:37Z,3879192891,346,,3879192889,56,Back,3879193029,233,9,,,,,,,,,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478632321,9,5,1,0,24,ca8pjvyb7hgttr1dalj2nguum,0,101,4.1,2022-10-29T12:32:36.107Z,2022-10-29T12:41:32Z,3879192959,56,Right,3879192961,346,,3879193059,233,3,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478632557,4,1,1,0,36,5snsl2d1lu2oclbriztdy61d6,1,5,51.3,2022-10-29T12:32:48.057Z,2022-10-29T12:32:52Z,3879194219,56,Back,3879194217,124,,3879194227,213,1.3,3879194225,212,13.6,3879194221,140,8.3,3879194231,237,,3879194223,141,70.6,,,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478632581,5,1,1,0,40,5snsl2d1lu2oclbriztdy61d6,1,13,66.4,2022-10-29T12:32:52.376Z,2022-10-29T12:32:54Z,3879194391,212,12.2,3879194393,213,4.7,3879194389,141,48.4,3879194387,140,12.8,3879194385,56,Back,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478632687,6,1,1,0,42,5snsl2d1lu2oclbriztdy61d6,1,12.8,44,2022-10-29T12:32:54.520Z,2022-10-29T12:33:01Z,3879194901,213,4.8,3879194897,141,22.7,3879194895,140,14.3,3879194899,212,14.6,3879194893,56,Back,,,,,,,,,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478632729,7,1,1,0,49,5snsl2d1lu2oclbriztdy61d6,0,29.7,7.7,2022-10-29T12:33:01.753Z,2022-10-29T12:33:05Z,3879195115,140,46.8,3879195111,155,,3879195125,213,0.2,3879195121,212,18.3,3879195117,141,12.9,3879195113,56,Back,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478632749,10,49,1,0,53,ca8pjvyb7hgttr1dalj2nguum,1,47.5,77.8,2022-10-29T12:33:05.172Z,2022-10-29T12:33:05Z,,,,,,,,,,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478632781,11,1,1,0,54,ca8pjvyb7hgttr1dalj2nguum,1,49,75.9,2022-10-29T12:33:06.086Z,2022-10-29T12:33:08Z,3879195413,56,Left,3879195421,213,0.4,3879195415,140,64.2,3879195417,141,87.2,3879195419,212,17.7,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478632797,12,1,1,0,55,ca8pjvyb7hgttr1dalj2nguum,0,64.2,87.2,2022-10-29T12:33:07.037Z,2022-10-29T13:18:06Z,3879195499,213,4.4,3879195491,56,Left,3879195495,141,79.6,3879195497,212,5.5,3879195493,140,62.4,,,,,,,,,,5pzwqucy2dh371u2uc8iugul1,G. Marinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478632777,8,49,1,0,55,5snsl2d1lu2oclbriztdy61d6,1,40.9,13.7,2022-10-29T12:33:07.833Z,2022-10-29T12:33:07Z,,,,,,,,,,,,,,,,,,,,,,,,,du2oxcctxwk3tpg0imbctjcut,N. Cinotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478632817,9,1,1,0,56,5snsl2d1lu2oclbriztdy61d6,1,40.9,12.9,2022-10-29T12:33:08.249Z,2022-10-29T12:33:10Z,3879195595,56,Back,3879195601,212,5.9,3879195597,140,41.8,3879195599,141,4.3,3879195603,213,4.9,,,,,,,,,,du2oxcctxwk3tpg0imbctjcut,N. Cinotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478632833,10,1,1,0,58,5snsl2d1lu2oclbriztdy61d6,0,40.6,4,2022-10-29T12:33:10.345Z,2022-10-29T12:33:12Z,3879195671,140,38.9,3879195895,233,13,3879195675,212,2.3,3879195677,213,2.5,3879195673,141,6.1,3879195893,236,,3879195669,56,Back,3879195903,286,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478632865,13,74,1,0,58,ca8pjvyb7hgttr1dalj2nguum,1,55.8,96.6,2022-10-29T12:33:10.346Z,2022-10-29T12:41:30Z,3879195819,285,,3879195919,233,10,3879195817,56,Left,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478632951,11,5,1,1,0,5snsl2d1lu2oclbriztdy61d6,1,41.4,-1.5,2022-10-29T12:33:11.945Z,2022-10-29T12:33:18Z,3879196253,233,14,3879196215,56,Back,3879196217,347,,,,,,,,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478632897,14,5,1,1,0,ca8pjvyb7hgttr1dalj2nguum,0,58.6,101.5,2022-10-29T12:33:11.945Z,2022-10-29T12:41:32Z,3879195949,56,Left,3879196301,233,11,3879195951,347,,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478632989,12,1,1,1,5,5snsl2d1lu2oclbriztdy61d6,0,45.6,0,2022-10-29T12:33:17.241Z,2022-10-29T12:33:20Z,3879196437,140,66.1,3879196441,141,2.3,3879196445,212,21.6,3879196433,56,Right,3879196447,213,0.1,3879196423,107,,3879196449,1,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478632991,15,8,1,1,7,ca8pjvyb7hgttr1dalj2nguum,1,31.7,84.5,2022-10-29T12:33:19.798Z,2022-10-29T12:33:20Z,3879196511,15,,3879196451,56,Back,,,,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478633095,16,12,1,1,10,ca8pjvyb7hgttr1dalj2nguum,1,21.4,96.2,2022-10-29T12:33:22.006Z,2022-10-29T13:18:11Z,3879196989,212,2.9,3879196991,213,1.7,3879196987,141,100.0,3879196985,140,21.1,3879196983,56,Back,3879197497,167,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478633271,13,5,1,1,11,5snsl2d1lu2oclbriztdy61d6,1,76.2,-0.7,2022-10-29T12:33:23.225Z,2022-10-29T12:33:35Z,3879197869,347,,3879197881,233,17,3879197867,56,Right,,,,,,,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478633101,17,5,1,1,11,ca8pjvyb7hgttr1dalj2nguum,0,23.8,100.7,2022-10-29T12:33:23.225Z,2022-10-29T12:41:32Z,3879197009,56,Back,3879197917,233,13,3879197011,347,,,,,,,,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478633353,14,1,1,1,23,5snsl2d1lu2oclbriztdy61d6,1,73.7,0,2022-10-29T12:33:34.970Z,2022-10-29T12:33:38Z,3879198275,213,0.8,3879198271,141,19.7,3879198265,107,,3879198267,56,Right,3879198273,212,21.1,3879198269,140,88.2,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478633407,15,1,1,1,26,5snsl2d1lu2oclbriztdy61d6,1,86.6,19.7,2022-10-29T12:33:38.506Z,2022-10-29T12:33:40Z,3879198537,212,20.7,3879198535,141,27.1,3879198531,56,Center,3879198539,213,2.9,3879198533,140,67.5,,,,,,,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478633511,16,1,1,1,28,5snsl2d1lu2oclbriztdy61d6,1,67.5,27.1,2022-10-29T12:33:40.762Z,2022-10-29T12:33:46Z,3879199083,212,18.4,3879199081,141,43.9,3879199085,213,2.5,3879199077,56,Center,3879199079,140,53.8,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478633599,17,1,1,1,34,5snsl2d1lu2oclbriztdy61d6,1,48.8,59,2022-10-29T12:33:45.882Z,2022-10-29T12:33:50Z,3879199583,141,49.3,3879199581,140,27.3,3879199585,212,23.5,3879199587,213,3.4,3879199579,56,Back,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478633679,18,1,1,1,38,5snsl2d1lu2oclbriztdy61d6,1,27.5,48.5,2022-10-29T12:33:50.377Z,2022-10-29T14:28:48Z,3879199979,140,34.6,3879199983,212,19.6,3879199977,56,Back,3879199985,213,5.1,3879199981,141,21.8,,,,,,,,,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478633729,19,1,1,1,43,5snsl2d1lu2oclbriztdy61d6,1,37.3,23.6,2022-10-29T12:33:55.514Z,2022-10-29T12:33:58Z,3879200277,212,22.8,3879200275,141,56.0,3879200279,213,1.8,3879200273,140,31.8,3879200269,56,Back,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478633803,20,1,1,1,46,5snsl2d1lu2oclbriztdy61d6,1,35.1,61.2,2022-10-29T12:33:58.106Z,2022-10-29T12:34:01Z,3879200635,213,4.7,3879200631,141,47.6,3879200629,140,35.2,3879200633,212,9.2,3879200627,56,Back,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478633849,21,1,1,1,49,5snsl2d1lu2oclbriztdy61d6,1,39.2,36.7,2022-10-29T12:34:01.370Z,2022-10-29T12:34:03Z,3879200839,140,61.6,3879200845,213,5.9,3879200841,141,24.3,3879200843,212,25.0,3879200837,56,Center,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478633897,22,1,1,1,51,5snsl2d1lu2oclbriztdy61d6,1,64.7,24,2022-10-29T12:34:03.850Z,2022-10-29T12:34:07Z,3879201113,141,4.9,3879201109,56,Right,3879201117,213,5.4,3879201111,140,75.4,3879201115,212,17.2,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478633943,23,1,1,1,55,5snsl2d1lu2oclbriztdy61d6,1,87.3,6.1,2022-10-29T12:34:07.834Z,2022-10-29T12:34:11Z,3879201319,141,27.3,3879201317,140,94.8,3879201315,56,Center,3879201321,212,16.4,3879201323,213,1.1,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478634067,24,1,1,1,59,5snsl2d1lu2oclbriztdy61d6,1,94.8,27.3,2022-10-29T12:34:11.562Z,2022-10-29T12:34:39Z,3879204183,210,13,3879202103,56,Center,3879202105,140,89.6,3879202111,213,1.8,3879202107,141,55.8,3879204185,154,,3879202109,212,20.1,,,,4ghj3cp5v817497z1l8k1vw0l,A. Serturini,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478634069,25,13,1,2,0,5snsl2d1lu2oclbriztdy61d6,1,89.3,55.7,2022-10-29T12:34:12.299Z,2022-10-29T12:34:39Z,3879204219,230,97.6,3879202117,22,,3879204209,55,24,3879203827,20,,3879204217,108,,3879204207,154,,3879202119,17,,3879204215,103,25,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,3879204205,29,3879204203,73,3879204213,102,64.0,3879202121,56,Center,3879204221,231,52.0,,,,,,,,,,,,,,,,,
2478634033,18,5,1,2,2,ca8pjvyb7hgttr1dalj2nguum,1,-0.8,40.2,2022-10-29T12:34:14.690Z,2022-10-29T12:41:32Z,3879201917,346,,3879202213,233,26,3879201915,56,Back,,,,,,,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478634079,26,5,1,2,2,5snsl2d1lu2oclbriztdy61d6,0,100.8,59.8,2022-10-29T12:34:14.690Z,2022-10-29T12:34:42Z,3879202165,56,Center,3879202167,346,,3879202249,233,18,,,,,,,,,,,,,,,,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478634385,19,1,1,2,23,ca8pjvyb7hgttr1dalj2nguum,1,4.5,46.3,2022-10-29T12:34:35.015Z,2022-10-29T12:34:37Z,3879203943,140,12.6,3879203937,124,,3879203947,212,23.6,3879203941,56,Back,3879203945,141,14.0,3879203953,237,,3879203949,213,5.1,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478634415,20,1,1,2,25,ca8pjvyb7hgttr1dalj2nguum,1,12.6,14,2022-10-29T12:34:36.951Z,2022-10-29T12:34:38Z,3879204097,212,22.4,3879204095,141,46.0,3879204091,56,Back,3879204093,140,7.5,3879204099,213,1.8,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478634463,21,1,1,2,26,ca8pjvyb7hgttr1dalj2nguum,1,8.6,50.9,2022-10-29T12:34:38.439Z,2022-10-29T12:34:42Z,3879204407,213,1.0,3879204401,140,20.3,3879204405,212,22.5,3879204397,56,Back,3879204403,141,78.7,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478634489,22,1,1,2,30,ca8pjvyb7hgttr1dalj2nguum,0,27,79.1,2022-10-29T12:34:42.151Z,2022-10-29T12:34:43Z,3879204509,141,90.0,3879204507,140,38.7,3879204511,212,14.3,3879204505,56,Back,3879204513,213,0.5,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478634501,27,8,1,2,32,5snsl2d1lu2oclbriztdy61d6,1,67.8,11,2022-10-29T12:34:43.884Z,2022-10-29T12:34:43Z,3879204559,56,Right,,,,,,,,,,,,,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478634527,23,1,1,2,32,ca8pjvyb7hgttr1dalj2nguum,1,28,85.3,2022-10-29T12:34:44.263Z,2022-10-29T12:34:45Z,3879204707,213,5.3,3879204701,140,36.0,3879204705,212,14.7,3879204703,141,67.6,3879204699,56,Back,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478634589,24,1,1,2,33,ca8pjvyb7hgttr1dalj2nguum,1,36,67.6,2022-10-29T12:34:45.655Z,2022-10-29T12:34:48Z,3879205035,212,21.2,3879205031,140,53.0,3879205029,56,Left,3879205037,213,0.6,3879205033,141,84.4,,,,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478634621,25,1,1,2,36,ca8pjvyb7hgttr1dalj2nguum,0,51.1,89.9,2022-10-29T12:34:48.695Z,2022-10-29T12:34:50Z,3879205207,140,57.4,3879205205,56,Center,3879205211,212,14.7,3879205213,213,5.2,3879205209,141,70.6,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478634631,28,8,1,2,38,5snsl2d1lu2oclbriztdy61d6,1,40.8,13.2,2022-10-29T12:34:50.555Z,2022-10-29T12:34:59Z,3879205253,56,Back,,,,,,,,,,,,,,,,,,,,,,du2oxcctxwk3tpg0imbctjcut,N. Cinotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478634651,29,49,1,2,39,5snsl2d1lu2oclbriztdy61d6,1,41,13.7,2022-10-29T12:34:51.099Z,2022-10-29T12:35:02Z,,,,,,,,,,,,,,,,,,,,,,,,,du2oxcctxwk3tpg0imbctjcut,N. Cinotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478634807,30,4,1,2,41,5snsl2d1lu2oclbriztdy61d6,1,45.4,20.2,2022-10-29T12:34:53.500Z,2022-10-29T12:35:00Z,3879206153,265,,3879206151,152,,3879206155,286,,3879206147,13,,3879206211,233,26,3879206149,56,Back,,,,,,,du2oxcctxwk3tpg0imbctjcut,N. Cinotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478634733,26,4,1,2,41,ca8pjvyb7hgttr1dalj2nguum,0,54.6,79.8,2022-10-29T12:34:53.501Z,2022-10-29T12:35:00Z,3879205797,13,,3879206225,233,30,3879205799,56,Left,3879205801,152,,3879205805,285,,3879205803,265,,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478635065,31,1,1,3,0,5snsl2d1lu2oclbriztdy61d6,1,44.8,24.4,2022-10-29T12:35:12.284Z,2022-10-29T12:35:13Z,3879207579,141,38.5,3879207575,56,Back,3879207571,5,,3879207581,212,11.8,3879207577,140,38.2,3879207583,213,2.2,3879207573,152,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478635123,32,1,1,3,1,5snsl2d1lu2oclbriztdy61d6,1,38.2,38.5,2022-10-29T12:35:13.836Z,2022-10-29T12:35:17Z,3879207909,212,22.6,3879207905,140,35.8,3879207911,213,1.7,3879207907,141,71.5,3879207903,56,Back,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
