id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/value
2499107511,5,1,1,0,26,7jaarwfaeewpo3vnfvhc2c665,1,57.6,93,2023-01-21T13:31:25.608Z,2023-01-21T13:31:27Z,3987059447,56,Back,3987059455,213,3.3,3987059449,140,40.0,3987059445,152,,3987059453,212,18.9,3987059451,141,87.5,3987059443,5,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107527,6,1,1,0,28,7jaarwfaeewpo3vnfvhc2c665,1,44.5,91.2,2023-01-21T13:31:27.851Z,2023-01-21T13:31:30Z,3987059521,140,60.8,3987059517,56,Left,3987059529,212,17.3,3987059533,213,0.2,3987059525,141,95.3,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107549,7,1,1,0,31,7jaarwfaeewpo3vnfvhc2c665,0,61.8,95.6,2023-01-21T13:31:30.142Z,2023-01-21T13:31:34Z,3987059645,1,,3987059635,56,Center,3987059643,213,5.8,3987059641,212,37.0,3987059639,141,69.3,3987059637,140,92.7,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107581,7,1,1,0,35,p2dsrpus5eckpz2h16svaour,1,7.3,27.6,2023-01-21T13:31:34.692Z,2023-01-21T13:31:38Z,3987059893,141,5.7,3987059891,140,35.4,3987059897,213,5.8,3987059887,157,,3987059899,1,,3987059889,56,Back,3987059895,212,33.1,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107591,8,1,1,0,39,p2dsrpus5eckpz2h16svaour,1,35.4,5.7,2023-01-21T13:31:38.267Z,2023-01-21T13:31:40Z,3987059947,213,0.3,3987059945,212,12.4,3987059937,3,,3987059941,140,46.6,3987059943,141,11.3,3987059939,56,Back,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107595,9,49,1,0,41,p2dsrpus5eckpz2h16svaour,1,46.6,11.3,2023-01-21T13:31:40.228Z,2023-01-21T13:31:40Z,,,,,,,,,,,,,,,,,,,,,,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107609,10,1,1,0,41,p2dsrpus5eckpz2h16svaour,1,46.6,11.3,2023-01-21T13:31:40.571Z,2023-01-21T13:31:42Z,3987060019,212,17.9,3987060015,140,30.1,3987060017,141,4.8,3987060013,56,Back,3987060021,213,3.4,,,,,,,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107645,11,1,1,0,43,p2dsrpus5eckpz2h16svaour,1,30.1,4.8,2023-01-21T13:31:42.851Z,2023-01-21T13:31:47Z,3987060155,212,14.0,3987060149,56,Back,3987060157,213,0.4,3987060151,140,42.5,3987060153,141,12.5,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107647,12,50,1,0,45,p2dsrpus5eckpz2h16svaour,1,43.5,14.2,2023-01-21T13:31:44.969Z,2023-01-21T15:31:10Z,3987060183,233,8,3987060161,56,Back,3987060163,286,,,,,,,,,,,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107649,8,7,1,0,45,7jaarwfaeewpo3vnfvhc2c665,1,56.5,85.8,2023-01-21T13:31:44.970Z,2023-01-21T13:31:48Z,3987060169,285,,3987060171,233,12,3987060167,56,Left,,,,,,,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107683,9,1,1,0,48,7jaarwfaeewpo3vnfvhc2c665,1,57.6,69.6,2023-01-21T13:31:48.035Z,2023-01-21T13:31:54Z,3987060381,56,Center,3987060383,140,52.5,3987060389,213,4.5,3987060385,141,29.2,3987060387,212,28.0,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107689,10,1,1,0,54,7jaarwfaeewpo3vnfvhc2c665,0,60,17.6,2023-01-21T13:31:54.027Z,2023-01-21T13:31:54Z,3987060419,212,8.1,3987060415,141,29.2,3987060409,56,Center,3987060421,213,1.3,3987060411,140,61.7,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107705,13,49,1,0,57,p2dsrpus5eckpz2h16svaour,1,40.1,63,2023-01-21T13:31:57.083Z,2023-01-21T13:31:57Z,,,,,,,,,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107781,14,1,1,1,4,p2dsrpus5eckpz2h16svaour,1,77.6,85.2,2023-01-21T13:32:03.147Z,2023-01-21T13:32:06Z,3987060883,56,Center,3987060891,213,4.2,3987060887,141,64.0,3987060889,212,16.8,3987060885,140,69.4,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107803,15,1,1,1,7,p2dsrpus5eckpz2h16svaour,1,69.4,70.5,2023-01-21T13:32:06.555Z,2023-01-21T13:32:09Z,3987061035,213,5.3,3987061033,212,11.9,3987061031,141,55.6,3987061029,140,75.3,3987061027,56,Center,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107829,16,1,1,1,10,p2dsrpus5eckpz2h16svaour,1,77.2,55.7,2023-01-21T13:32:09.523Z,2023-01-21T13:32:11Z,3987061189,212,23.8,3987061187,141,84.4,3987061179,56,Left,3987061191,213,1.0,3987061183,140,90.2,,,,,,,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107877,17,1,1,1,12,p2dsrpus5eckpz2h16svaour,0,92.8,87,2023-01-21T13:32:11.556Z,2023-01-21T13:32:18Z,3987061489,56,Right,3987061499,1,,3987061485,2,,3987061495,212,56.9,3987061487,155,,3987061497,213,4.6,3987061493,141,3.6,3987061491,140,88.9,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107867,11,49,1,1,17,7jaarwfaeewpo3vnfvhc2c665,1,10.3,94.5,2023-01-21T13:32:16.846Z,2023-01-21T13:32:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107919,12,1,1,1,19,7jaarwfaeewpo3vnfvhc2c665,1,10.1,96.6,2023-01-21T13:32:18.846Z,2023-01-21T13:32:25Z,3987061745,213,4.0,3987061743,212,13.5,3987061741,141,81.1,3987061739,140,2.1,3987061737,56,Back,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107925,13,1,1,1,25,7jaarwfaeewpo3vnfvhc2c665,1,2.7,81.4,2023-01-21T13:32:24.955Z,2023-01-21T13:32:26Z,3987061797,213,4.8,3987061789,56,Back,3987061795,212,16.4,3987061791,140,3.8,3987061793,141,57.3,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499107959,14,1,1,1,27,7jaarwfaeewpo3vnfvhc2c665,1,3.7,57.2,2023-01-21T13:32:26.238Z,2023-01-21T13:32:29Z,3987062023,141,29.1,3987062021,140,8.5,3987062027,213,5.0,3987062019,56,Back,3987062025,212,19.8,,,,,,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108023,15,1,1,1,30,7jaarwfaeewpo3vnfvhc2c665,1,9.5,26.1,2023-01-21T13:32:29.595Z,2023-01-21T13:32:38Z,3987062363,56,Back,3987062371,213,1.6,3987062367,141,52.4,3987062369,212,17.9,3987062365,140,8.6,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108043,16,1,1,1,39,7jaarwfaeewpo3vnfvhc2c665,1,14,57.5,2023-01-21T13:32:38.237Z,2023-01-21T13:32:41Z,3987062519,157,,3987062529,213,1.0,3987062525,141,95.1,3987062527,212,31.4,3987062523,140,31.4,3987062521,56,Back,3987062531,1,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108067,17,1,1,1,42,7jaarwfaeewpo3vnfvhc2c665,1,31.4,95.1,2023-01-21T13:32:41.234Z,2023-01-21T13:32:45Z,3987062643,140,56.8,3987062641,56,Left,3987062639,3,,3987062645,141,96.2,3987062649,213,0.0,3987062647,212,26.7,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108071,18,50,1,1,46,7jaarwfaeewpo3vnfvhc2c665,1,56.6,97,2023-01-21T13:32:45.443Z,2023-01-21T13:32:47Z,3987062665,56,Left,3987062739,233,18,3987062667,286,,,,,,,,,,,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108081,18,7,1,1,46,p2dsrpus5eckpz2h16svaour,1,43.4,3,2023-01-21T13:32:45.444Z,2023-01-21T13:32:47Z,3987062723,285,,3987062733,233,18,3987062719,56,Back,,,,,,,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108083,19,49,1,1,47,p2dsrpus5eckpz2h16svaour,1,43.6,2.6,2023-01-21T13:32:46.572Z,2023-01-21T13:32:46Z,,,,,,,,,,,,,,,,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108105,20,1,1,1,47,p2dsrpus5eckpz2h16svaour,1,43.5,2.8,2023-01-21T13:32:46.964Z,2023-01-21T13:32:49Z,3987062833,140,45.5,3987062831,56,Back,3987062835,141,11.7,3987062839,213,1.2,3987062837,212,6.4,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108155,21,1,1,1,49,p2dsrpus5eckpz2h16svaour,1,44.7,10.8,2023-01-21T13:32:49.107Z,2023-01-21T13:32:54Z,3987063079,1,,3987063075,212,47.9,3987063077,213,6.2,3987063073,141,7.9,3987063071,140,90.3,3987063067,155,,3987063069,56,Right,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108167,22,1,1,1,54,p2dsrpus5eckpz2h16svaour,0,90.4,10.7,2023-01-21T13:32:53.890Z,2023-01-21T13:32:56Z,3987063143,56,Center,3987063141,155,,3987063151,213,1.3,3987063139,2,,3987063261,233,19,3987063145,140,96.8,3987063149,212,26.0,3987063147,141,47.7,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108181,19,11,1,1,57,7jaarwfaeewpo3vnfvhc2c665,1,3.7,54.5,2023-01-21T13:32:56.194Z,2023-01-21T13:32:57Z,3987063287,233,22,3987063227,56,Back,3987063229,88,,,,,,,,,,,,,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108379,20,1,1,2,7,7jaarwfaeewpo3vnfvhc2c665,1,10.8,56.3,2023-01-21T13:33:06.463Z,2023-01-21T13:33:12Z,3987064273,213,1.0,3987064271,212,7.7,3987064263,123,,3987064265,56,Back,3987064269,141,65.7,3987064267,140,14.9,,,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108417,21,1,1,2,13,7jaarwfaeewpo3vnfvhc2c665,1,9.3,50.9,2023-01-21T13:33:12.396Z,2023-01-21T13:33:16Z,3987064515,141,13.7,3987064519,212,25.7,3987064507,56,Back,3987064523,213,4.5,3987064511,140,5.1,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108443,22,1,1,2,17,7jaarwfaeewpo3vnfvhc2c665,1,4.8,12.9,2023-01-21T13:33:16.145Z,2023-01-21T13:33:18Z,3987064667,141,47.0,3987064669,212,23.2,3987064665,140,3.5,3987064663,56,Back,3987064671,213,1.6,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108481,23,1,1,2,19,7jaarwfaeewpo3vnfvhc2c665,1,3.6,45.8,2023-01-21T13:33:18.628Z,2023-01-21T13:33:22Z,3987064823,155,,3987064833,213,1.0,3987064831,212,39.5,3987064835,1,,3987064827,140,23.2,3987064829,141,95.3,3987064825,56,Back,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108513,24,1,1,2,23,7jaarwfaeewpo3vnfvhc2c665,1,23.2,95.3,2023-01-21T13:33:22.293Z,2023-01-21T13:33:25Z,3987065033,140,38.9,3987065031,56,Back,3987065037,212,18.1,3987065039,213,5.9,3987065035,141,84.4,3987065029,3,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108523,25,1,1,2,26,7jaarwfaeewpo3vnfvhc2c665,1,38.8,82.1,2023-01-21T13:33:25.386Z,2023-01-21T13:33:26Z,3987065083,212,21.9,3987065081,141,50.1,3987065077,56,Back,3987065079,140,40.8,3987065085,213,4.8,,,,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108541,26,1,1,2,27,7jaarwfaeewpo3vnfvhc2c665,0,40.8,50,2023-01-21T13:33:26.768Z,2023-01-21T13:33:28Z,3987065191,56,Center,3987065193,140,65.4,3987065199,213,0.4,3987065195,141,65.8,3987065197,212,28.0,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108585,23,1,1,2,30,p2dsrpus5eckpz2h16svaour,1,32.6,31.3,2023-01-21T13:33:29.363Z,2023-01-21T13:33:33Z,3987065377,157,,3987065379,56,Right,3987065381,140,68.0,3987065383,141,19.6,3987065387,213,6.1,3987065385,212,38.0,3987065389,1,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108607,24,1,1,2,34,p2dsrpus5eckpz2h16svaour,0,68.6,19.8,2023-01-21T13:33:33.523Z,2023-01-21T13:33:35Z,3987065511,141,16.2,3987065513,212,10.3,3987065507,56,Right,3987065509,140,78.1,3987065505,168,,3987065501,3,,3987065515,213,6.0,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108719,27,1,1,2,39,7jaarwfaeewpo3vnfvhc2c665,1,26.5,77.3,2023-01-21T13:33:38.705Z,2023-01-21T13:33:46Z,3987066081,213,4.1,3987066075,140,12.7,3987066079,212,23.6,3987066077,141,49.9,3987066071,56,Back,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108771,28,1,1,2,46,7jaarwfaeewpo3vnfvhc2c665,1,19,51.8,2023-01-21T13:33:46.012Z,2023-01-21T15:31:39Z,3987066343,212,11.0,3987066339,140,29.5,3987066341,141,51.9,3987066337,56,Back,3987066345,213,0.0,,,,,,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108801,29,1,1,2,51,7jaarwfaeewpo3vnfvhc2c665,1,31.2,52.4,2023-01-21T13:33:50.395Z,2023-01-21T13:33:52Z,3987066485,140,15.4,3987066489,212,16.6,3987066487,141,52.5,3987066491,213,3.1,3987066483,56,Back,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108839,30,1,1,2,52,7jaarwfaeewpo3vnfvhc2c665,1,14.2,51.6,2023-01-21T13:33:51.914Z,2023-01-21T13:33:55Z,3987066681,141,95.1,3987066683,212,37.0,3987066677,56,Back,3987066679,140,35.3,3987066673,155,,3987066687,1,,3987066685,213,0.9,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108849,31,1,1,2,53,7jaarwfaeewpo3vnfvhc2c665,0,35.9,96,2023-01-21T13:33:52.377Z,2023-01-21T15:36:17Z,3987066747,213,5.3,3987066733,56,Back,3987066737,140,41.6,3987066739,141,81.8,3987066743,212,11.4,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108835,25,49,1,2,55,p2dsrpus5eckpz2h16svaour,1,55,19.3,2023-01-21T13:33:54.795Z,2023-01-21T13:33:54Z,,,,,,,,,,,,,,,,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108915,26,1,1,2,57,p2dsrpus5eckpz2h16svaour,1,58.7,19.4,2023-01-21T13:33:56.298Z,2023-01-21T13:34:02Z,3987067063,141,44.8,3987067061,140,74.8,3987067059,56,Center,3987067065,212,24.2,3987067067,213,0.8,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108917,27,50,1,3,2,p2dsrpus5eckpz2h16svaour,1,76.8,45.1,2023-01-21T13:34:02.084Z,2023-01-21T13:34:07Z,3987067073,286,,3987067071,56,Center,3987067279,233,32,,,,,,,,,,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499108953,32,7,1,3,2,7jaarwfaeewpo3vnfvhc2c665,1,23.2,54.9,2023-01-21T13:34:02.085Z,2023-01-21T13:34:07Z,3987067263,285,,3987067261,56,Back,3987067273,233,27,,,,,,,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
