id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2461883491,4,50,1,0,13,8gw3pgcd0doivaul55q8na9lg,1,63,78.9,2022-09-18T12:36:48.100Z,2022-09-18T12:37:01Z,3790224443,233,8,3790223213,286,,3790223211,56,Left,,,,,,,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461883723,8,7,1,0,13,agjf3593kdfob1fl43rlt2b6c,1,37,21.1,2022-09-18T12:36:48.101Z,2022-09-18T12:37:01Z,3790224397,167,,3790224427,233,4,3790224399,56,Back,3790224401,285,,,,,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461884471,12,49,1,0,14,8gw3pgcd0doivaul55q8na9lg,1,57.6,80.6,2022-09-18T12:36:49.668Z,2022-09-18T12:38:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461883569,5,1,1,0,15,8gw3pgcd0doivaul55q8na9lg,1,60.3,78.8,2022-09-18T12:36:50.143Z,2022-09-18T12:36:53Z,3790223609,56,Center,3790223613,141,65.7,3790223615,212,10.9,3790223617,213,4.1,3790223611,140,54.3,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461883701,6,1,1,0,18,8gw3pgcd0doivaul55q8na9lg,1,54.7,63.6,2022-09-18T12:36:53.504Z,2022-09-18T12:36:59Z,3790224263,140,60.9,3790224267,212,22.7,3790224265,141,31.6,3790224261,56,Center,3790224269,213,5.0,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461883743,7,1,1,0,24,8gw3pgcd0doivaul55q8na9lg,0,61,34.9,2022-09-18T12:36:59.416Z,2022-09-18T12:37:01Z,3790224469,140,88.4,3790224479,1,,3790224463,155,,3790224471,141,100.0,3790224477,213,1.0,3790224465,196,,3790224467,56,Left,3790224475,212,53.9,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461883751,8,5,1,0,25,8gw3pgcd0doivaul55q8na9lg,0,88.9,101.7,2022-09-18T12:37:00.870Z,2022-09-18T12:38:29Z,3790224913,233,9,3790224501,347,,3790224497,56,Left,,,,,,,,,,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461883831,9,5,1,0,25,agjf3593kdfob1fl43rlt2b6c,1,11.1,-1.7,2022-09-18T12:37:00.870Z,2022-09-18T12:37:06Z,3790224875,56,Back,3790224877,347,,3790224907,233,8,,,,,,,,,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461883919,10,1,1,0,34,agjf3593kdfob1fl43rlt2b6c,1,17.4,0,2022-09-18T12:37:09.349Z,2022-09-18T12:37:11Z,3790225305,212,13.8,3790225307,213,0.6,3790225301,141,9.8,3790225293,107,,3790225297,140,28.1,3790225295,56,Back,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461883939,11,1,1,0,36,agjf3593kdfob1fl43rlt2b6c,1,28.1,9.8,2022-09-18T12:37:11.173Z,2022-09-18T12:37:25Z,3790225423,140,22.6,3790225427,212,6.4,3790225425,141,5.8,3790225421,56,Back,3790225429,213,3.6,,,,,,,,,,horxq0sb7c6929i7mc6ctuqd,S. Tarenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461883959,12,1,1,0,37,agjf3593kdfob1fl43rlt2b6c,1,22.6,5.8,2022-09-18T12:37:12.789Z,2022-09-18T12:37:14Z,3790225577,56,Back,3790225583,212,8.0,3790225579,140,28.9,3790225581,141,12.3,3790225585,213,0.6,,,,,,,,,,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461883991,13,1,1,0,39,agjf3593kdfob1fl43rlt2b6c,0,27.3,12,2022-09-18T12:37:14.277Z,2022-09-18T12:37:22Z,3790225745,56,Back,3790225753,141,0.0,3790225757,212,9.9,3790225749,140,22.7,3790225761,213,4.2,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461884167,9,5,1,0,40,8gw3pgcd0doivaul55q8na9lg,1,71.9,101.2,2022-09-18T12:37:15.769Z,2022-09-18T12:38:29Z,3790226587,347,,3790226585,56,Left,3790226597,233,14,,,,,,,,,,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461883999,14,5,1,0,40,agjf3593kdfob1fl43rlt2b6c,0,28.1,-1.2,2022-09-18T12:37:15.769Z,2022-09-18T12:37:25Z,3790225801,347,,3790225799,56,Back,3790226647,233,9,,,,,,,,,,,,,,,,horxq0sb7c6929i7mc6ctuqd,S. Tarenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461884277,10,1,1,0,49,8gw3pgcd0doivaul55q8na9lg,1,66.5,100,2022-09-18T12:37:24.377Z,2022-09-18T12:37:29Z,3790227169,141,62.4,3790227167,140,78.4,3790227175,1,,3790227165,56,Center,3790227171,212,29.4,3790227173,213,5.2,3790227163,107,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461884283,11,61,1,0,51,8gw3pgcd0doivaul55q8na9lg,0,78.4,62.4,2022-09-18T12:37:26.403Z,2022-09-18T12:38:23Z,3790227203,56,Center,,,,,,,,,,,,,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461884263,15,49,1,0,54,agjf3593kdfob1fl43rlt2b6c,1,27,31.3,2022-09-18T12:37:29.126Z,2022-09-18T12:37:29Z,,,,,,,,,,,,,,,,,,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461884293,16,1,1,0,54,agjf3593kdfob1fl43rlt2b6c,1,27,31.3,2022-09-18T12:37:29.189Z,2022-09-18T12:37:30Z,3790227233,140,25.3,3790227241,213,2.6,3790227231,56,Back,3790227237,212,2.1,3790227235,141,33.0,,,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461884343,17,1,1,0,55,agjf3593kdfob1fl43rlt2b6c,1,25.2,35.5,2022-09-18T12:37:30.037Z,2022-09-18T12:37:32Z,3790227469,212,25.7,3790227463,140,28.6,3790227475,213,1.4,3790227465,141,73.0,3790227461,56,Back,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461884435,18,1,1,0,56,agjf3593kdfob1fl43rlt2b6c,1,29.7,76.1,2022-09-18T12:37:31.925Z,2022-09-18T12:37:35Z,3790227919,141,67.3,3790227927,213,4.0,3790227923,212,7.9,3790227915,56,Back,3790227917,140,24.8,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461884495,19,1,1,1,0,agjf3593kdfob1fl43rlt2b6c,1,26.4,64,2022-09-18T12:37:35.541Z,2022-09-18T12:37:37Z,3790228221,56,Back,3790228227,212,16.2,3790228225,141,40.7,3790228223,140,23.0,3790228229,213,4.5,,,,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461884531,20,1,1,1,2,agjf3593kdfob1fl43rlt2b6c,1,22,37,2022-09-18T12:37:37.765Z,2022-09-18T12:37:39Z,3790228387,141,43.9,3790228391,213,0.7,3790228383,140,27.0,3790228377,56,Back,3790228389,212,7.0,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461884585,21,1,1,1,4,agjf3593kdfob1fl43rlt2b6c,1,29.2,45.4,2022-09-18T12:37:39.348Z,2022-09-18T12:37:41Z,3790228623,213,5.0,3790228615,56,Back,3790228617,140,31.6,3790228621,212,9.9,3790228619,141,31.3,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461884641,22,1,1,1,6,agjf3593kdfob1fl43rlt2b6c,1,29.7,26.1,2022-09-18T12:37:41.813Z,2022-09-18T12:37:45Z,3790228909,213,5.5,3790228903,141,6.8,3790228907,212,18.0,3790228901,140,41.5,3790228897,56,Back,,,,,,,,,,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461884687,23,1,1,1,10,agjf3593kdfob1fl43rlt2b6c,1,43.4,13.8,2022-09-18T12:37:45.429Z,2022-09-18T12:37:48Z,3790229149,140,40.1,3790229147,56,Back,3790229153,212,13.1,3790229151,141,32.4,3790229155,213,1.8,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461884753,24,1,1,1,13,agjf3593kdfob1fl43rlt2b6c,1,40.1,32.4,2022-09-18T12:37:48.133Z,2022-09-18T12:37:51Z,3790229489,56,Center,3790229493,141,47.3,3790229487,155,,3790229491,140,65.7,3790229497,213,0.4,3790229495,212,28.7,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461884763,25,44,1,1,16,agjf3593kdfob1fl43rlt2b6c,1,66.2,44.9,2022-09-18T12:37:51.733Z,2022-09-18T12:37:52Z,3790229531,286,,3790229529,56,Center,3790229563,233,13,,,,,,,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461884759,13,44,1,1,16,8gw3pgcd0doivaul55q8na9lg,0,33.8,55.1,2022-09-18T12:37:51.734Z,2022-09-18T12:38:04Z,3790229521,56,Back,3790229523,285,,3790229613,233,25,,,,,,,,,,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461884791,26,1,1,1,17,agjf3593kdfob1fl43rlt2b6c,0,66,47.6,2022-09-18T12:37:52.342Z,2022-09-18T12:37:53Z,3790229659,141,74.4,3790229655,56,Center,3790229657,140,73.5,3790229661,212,19.9,3790229653,3,,3790229663,213,1.2,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461884859,14,49,1,1,20,8gw3pgcd0doivaul55q8na9lg,1,30.6,31,2022-09-18T12:37:55.779Z,2022-09-18T12:37:55Z,,,,,,,,,,,,,,,,,,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461885737,15,27,1,2,0,8gw3pgcd0doivaul55q8na9lg,1,0,0,2022-09-18T12:38:35.117Z,2022-09-18T12:38:41Z,3790233911,53,6vvrp3ijlo76d0oolobx1hgwl,3790233909,41,Injury,3790233961,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461885709,27,27,1,2,0,agjf3593kdfob1fl43rlt2b6c,1,0,0,2022-09-18T12:38:35.117Z,2022-09-18T12:38:41Z,3790234057,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461886533,16,28,1,2,44,8gw3pgcd0doivaul55q8na9lg,1,0,0,2022-09-18T12:39:19.089Z,2022-09-18T12:53:57Z,3790237559,55,15,3790310369,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461886653,28,28,1,2,44,agjf3593kdfob1fl43rlt2b6c,1,0,0,2022-09-18T12:39:19.089Z,2022-09-18T12:53:57Z,3790310379,233,16,3790238045,55,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461887065,33,68,1,2,47,agjf3593kdfob1fl43rlt2b6c,0,0,0,2022-09-18T12:39:22.292Z,2022-09-18T12:39:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461886601,17,68,1,2,47,8gw3pgcd0doivaul55q8na9lg,1,0,0,2022-09-18T12:39:22.466Z,2022-09-18T12:39:42Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461886655,18,1,1,2,48,8gw3pgcd0doivaul55q8na9lg,0,29.3,65.1,2022-09-18T12:39:23.686Z,2022-09-18T12:39:25Z,3790238069,1,,3790238059,56,Center,3790238063,141,30.6,3790238061,140,72.4,3790238065,212,51.0,3790238057,157,,3790238067,213,5.8,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461886707,29,1,1,2,51,agjf3593kdfob1fl43rlt2b6c,0,39.2,67.2,2022-09-18T12:39:26.708Z,2022-09-18T12:39:29Z,3790238331,56,Back,3790238337,212,9.4,3790238335,141,77.2,3790238339,213,0.8,3790238329,3,,3790238333,140,45.4,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461886729,19,44,1,2,53,8gw3pgcd0doivaul55q8na9lg,1,53.6,30,2022-09-18T12:39:28.755Z,2022-09-18T12:39:29Z,3790238495,233,30,3790238443,56,Center,3790238445,286,,,,,,,,,,,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461886715,30,44,1,2,53,agjf3593kdfob1fl43rlt2b6c,0,46.4,70,2022-09-18T12:39:28.756Z,2022-09-18T12:39:30Z,3790238371,285,,3790238541,233,19,3790238369,56,Back,,,,,,,,,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461886749,20,1,1,2,54,8gw3pgcd0doivaul55q8na9lg,0,52.6,37.1,2022-09-18T12:39:29.479Z,2022-09-18T12:39:30Z,3790238569,213,6.0,3790238559,3,,3790238563,140,60.5,3790238561,56,Center,3790238565,141,33.7,3790238567,212,8.6,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461886787,31,49,1,2,56,agjf3593kdfob1fl43rlt2b6c,1,42.6,76.4,2022-09-18T12:39:31.669Z,2022-09-18T12:39:31Z,,,,,,,,,,,,,,,,,,,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461886949,32,4,1,2,57,agjf3593kdfob1fl43rlt2b6c,1,42.1,72.9,2022-09-18T12:39:32.020Z,2022-09-18T12:39:40Z,3790239607,56,Back,3790239605,13,,3790239611,265,,3790239613,286,,3790239663,233,21,3790239609,152,,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461886833,21,4,1,2,57,8gw3pgcd0doivaul55q8na9lg,0,57.9,27.1,2022-09-18T12:39:32.021Z,2022-09-18T12:39:40Z,3790239041,13,,3790239047,265,,3790239045,152,,3790239735,233,32,3790239049,285,,3790239043,56,Center,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461887117,34,1,1,3,14,agjf3593kdfob1fl43rlt2b6c,0,42.4,75,2022-09-18T12:39:49.268Z,2022-09-18T12:44:56Z,3790240371,155,,3790240377,141,51.5,3790240375,140,84.7,3790240373,56,Center,3790268109,5,,3790268111,152,,3790240383,1,,3790240397,189,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,3790240381,213,5.9,3790240379,212,47.2,,,,,,,,,,,,,,,,,,,,,,,,
2461887143,22,49,1,3,16,8gw3pgcd0doivaul55q8na9lg,1,10.8,50.6,2022-09-18T12:39:51.345Z,2022-09-18T12:39:51Z,,,,,,,,,,,,,,,,,,,,,,,,,69ewfo1qoyc0xhk227754o9h,M. Korenčiová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461887243,23,1,1,3,17,8gw3pgcd0doivaul55q8na9lg,1,10.8,50.6,2022-09-18T12:39:51.960Z,2022-09-18T12:39:56Z,3790240969,157,,3790240985,1,,3790240981,212,36.4,3790240983,213,0.6,3790240973,140,38.6,3790240977,141,82.7,3790240971,56,Back,,,,69ewfo1qoyc0xhk227754o9h,M. Korenčiová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461887293,24,1,1,3,21,8gw3pgcd0doivaul55q8na9lg,1,38.7,83.3,2022-09-18T12:39:56.154Z,2022-09-18T12:39:59Z,3790241153,56,Back,3790241155,140,35.9,3790241165,213,4.4,3790241157,141,68.5,3790241159,212,10.5,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461887309,25,1,1,3,23,8gw3pgcd0doivaul55q8na9lg,1,35.9,68.2,2022-09-18T12:39:58.914Z,2022-09-18T12:40:00Z,3790241227,56,Back,3790241233,212,15.9,3790241229,140,34.5,3790241235,213,1.7,3790241231,141,91.5,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461887355,26,1,1,3,26,8gw3pgcd0doivaul55q8na9lg,0,34.5,98.9,2022-09-18T12:40:01.570Z,2022-09-18T12:50:03Z,3790241493,286,,3790241487,236,,3790241469,213,0.0,3790241463,140,39.7,3790241489,233,35,3790241461,56,Back,3790241467,212,5.5,3790241465,141,99.0,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461887329,35,74,1,3,26,agjf3593kdfob1fl43rlt2b6c,1,60.8,2.9,2022-09-18T12:40:01.571Z,2022-09-18T12:53:55Z,3790241517,233,26,3790241327,56,Right,3790241329,285,,,,,,,,,,,,,,,,,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
