id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,assist,qualifier/19/id,qualifier/19/qualifierId
2545112589,1,34,16,0,0,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-05-07T12:15:21.364Z,2023-05-07T13:24:17Z,4258706161,197,11814,4258378419,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4258378407,30,"b3hr4q25jvqr7565z5ydqylt5, 721e4tx2wrwb4kd9w80fcq19l, 4d17grk2qflzake218uz76uei, av8588qp8e5wz3s7cg1n2qgnp, erdqr6vrr5tlfypbks3og0dlh, thnje2i2s96fcbuscj57053p, 4vonqsqrzoyye4vs6n7dud2p5, 2qdgfxqyh0bjn3alkz97py8k5, 9noq0ogmqc2cwj3nowoadcdlh, bcqsti42fhzap385lnfe4auhh, dq037w5t3ht5zgd75mue4p1pl, annamxplmbyakvo2akw63xxw5, ejgtltbsu0djglqw98gywgu6t, 79e6khfyg3rdauul0yjlixv8q, 1muwnu7rq4feejspx7no203px, 61phh511ju65h6coren0pbkd1, ejmdm3h3oxr0fqubd5sbozq0a, 64z85woxiowxzod5e0g0x77x1, 6ck9f1ppvl65nui0x71q80jx1, 2zk88fh1e5js1g2jmfkrjmxka, 1b8uwkohkevu6ltjex0liklpl, 91sgvwun5559mwe9bszj4xql1, 18yip8wsirmu6s0idhvapnaad, rblijalj0qnu455jtjoi3pjo, 6jwy293owzzhldv4i9wxntjv9, ahrgnlsku8ghrj2qc0s6p1rhm",4258378411,59,"16, 19, 30, 5, 3, 55, 7, 32, 10, 84, 47, 2, 4, 6, 8, 9, 11, 12, 17, 22, 26, 37, 77, 80, 89, 91",4258378415,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4258378417,194,2qdgfxqyh0bjn3alkz97py8k5,4258378409,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4258378413,130,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545113585,1,34,16,0,0,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-05-07T12:16:04.008Z,2023-05-07T12:56:43Z,4258383523,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4258383505,30,"5syage212151fcixahbq3k8ut, 866f0f7taqhae91o3cjnnx0ph, 16kv5p8we3pwqpt5ktwrb7mj9, 9ak3zczupeken1itsmkherbh1, 22x1ucwwak58wi6r5x1j6ohk9, 8z1ukxgc8mxiyw9udbpwr4ct1, e2oeysariwd866ksilu3t4m7e, 7hwj9pf9roe74jifvuhiu6n6x, e7tz6hxliohn3gkj4cgl3j1ed, 5wdqva17qr5j2kqbmfi9o91x, ebgkv548xih19m8uza7bgrvmd, 21p37y6mra4u9kcg35z5dm4q2, 9p5jc07qnxrzpcmnh1cp6b3l5, ez8vzwaf7iuiv2ceetiwg6ymt, ds0ka65ypjubtgp60kupc7dnt, cxb8ue6jhyzcnacu7k4jy2ne1, 43rid94d7jz7u5ba4xzb8bbe2, a2rjxibqk9d2yatzz2dx04nx0, 6egg2gwvxxqv2i9hrr0zg4yz8, dnqd5s61ssjofdtgrcfiii8lw, 6ol411t0mogw6m83heiqd0m39, 7p19t0mn8cq7xum09nv2u2lt5, 71bvjduiimaomxmjznjxwdfys",4258383521,194,9ak3zczupeken1itsmkherbh1,4258383519,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4258383511,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4258642157,197,593,4258383515,59,"32, 19, 27, 13, 4, 26, 28, 8, 9, 59, 16, 2, 5, 7, 11, 14, 21, 23, 66, 73, 77, 89, 94",4258383517,130,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545167169,2,32,1,0,0,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-05-07T13:00:47.611Z,2023-05-07T13:00:48Z,4258660463,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545167161,2,32,1,0,0,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-05-07T13:00:47.611Z,2023-05-07T19:35:19Z,4258660423,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545167201,3,1,1,0,0,7gnly6999wao1xarwct4p8fe9,1,50,50,2023-05-07T13:00:47.679Z,2023-05-07T19:44:40Z,4258660615,212,15.2,4258660617,213,2.6,4258660609,56,Back,4258660613,141,61.8,4258660611,140,37.7,4260346051,178,,4258660619,279,S,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545167253,4,1,1,0,1,7gnly6999wao1xarwct4p8fe9,1,37.7,61.8,2023-05-07T13:00:49.538Z,2023-05-07T19:44:43Z,4258660887,140,26.9,4258660893,213,2.4,4258660885,56,Back,4258660891,212,14.8,4258660889,141,75.8,4260346147,178,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545167311,5,1,1,0,5,7gnly6999wao1xarwct4p8fe9,1,27.2,72.5,2023-05-07T13:00:53.597Z,2023-05-07T19:44:45Z,4258661179,213,4.3,4260346207,178,,4258661171,56,Back,4258661173,140,23.9,4258661177,212,8.8,4258661175,141,60.6,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545167385,6,1,1,0,10,7gnly6999wao1xarwct4p8fe9,1,25.4,59.7,2023-05-07T13:00:57.954Z,2023-05-07T19:44:51Z,4258661509,212,16.0,4258661513,213,1.3,4258661501,56,Back,4258661505,141,82.3,4260346421,178,,4258661503,140,29.7,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545167461,7,1,1,0,15,7gnly6999wao1xarwct4p8fe9,1,31.8,88.2,2023-05-07T13:01:03.056Z,2023-05-07T19:44:56Z,4258661901,140,21.1,4258661907,212,23.3,4258661903,141,58.2,4258661899,56,Back,4258661911,213,4.2,4260346783,178,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545167525,8,1,1,0,17,7gnly6999wao1xarwct4p8fe9,1,21.8,46.7,2023-05-07T13:01:05.609Z,2023-05-07T19:44:59Z,4258662199,213,2.9,4258662195,141,51.1,4260346929,178,,4258662193,140,7.6,4258662197,212,15.2,4258662191,56,Back,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545167565,9,1,1,0,19,7gnly6999wao1xarwct4p8fe9,1,7.6,51.1,2023-05-07T13:01:07.357Z,2023-05-07T19:45:02Z,4258662363,212,25.2,4258662365,213,1.0,4260347067,178,,4258662357,56,Back,4258662361,141,82.3,4258662359,140,20.6,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545167603,10,1,1,0,23,7gnly6999wao1xarwct4p8fe9,1,21.8,86.6,2023-05-07T13:01:11.493Z,2023-05-07T19:45:05Z,4258662545,141,96.0,4258662543,140,23.6,4260347215,178,,4258662547,212,6.7,4258662541,56,Back,4258662553,213,1.3,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545167631,11,1,1,0,24,7gnly6999wao1xarwct4p8fe9,1,23.6,96,2023-05-07T13:01:12.314Z,2023-05-07T19:45:08Z,4260347389,178,,4258662691,141,78.1,4258662695,213,5.6,4258662685,56,Back,4258662693,212,18.4,4258662687,140,36.7,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545490481,860,67,1,0,26,7gnly6999wao1xarwct4p8fe9,1,31.9,83,2023-05-07T13:01:13.807Z,2023-05-07T21:27:11Z,4260403097,233,795,,,,,,,,,,,,,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545490473,795,67,1,0,26,67z1gqyiuzpmmb15q5fy7ntc4,0,68.1,17,2023-05-07T13:01:13.808Z,2023-05-07T20:09:30Z,4260403147,233,860,,,,,,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545167735,12,1,1,0,26,7gnly6999wao1xarwct4p8fe9,1,33.1,84.9,2023-05-07T13:01:14.461Z,2023-05-07T19:45:11Z,4258663191,140,41.4,4260347551,178,,4258663195,212,11.3,4258663193,141,95.5,4258663197,213,0.7,4258663189,56,Back,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545167749,13,3,1,0,29,7gnly6999wao1xarwct4p8fe9,0,46.4,87.8,2023-05-07T13:01:16.940Z,2023-05-07T19:45:16Z,4259704157,465,,4260347751,178,,4258663255,56,Back,4258663423,233,3,4258663257,286,,,,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545167765,3,7,1,0,29,67z1gqyiuzpmmb15q5fy7ntc4,1,53.6,12.2,2023-05-07T13:01:17.028Z,2023-05-07T19:45:19Z,4258663333,285,,4258663355,233,13,4259704497,385,,4258663331,56,Right,4260347939,178,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545168693,5,61,1,0,29,67z1gqyiuzpmmb15q5fy7ntc4,1,52.5,14.9,2023-05-07T13:01:17.173Z,2023-05-07T19:45:26Z,4260348339,178,,4258667511,56,Right,,,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545167831,14,4,1,0,30,7gnly6999wao1xarwct4p8fe9,1,47.4,86.6,2023-05-07T13:01:17.718Z,2023-05-07T19:45:44Z,4258663665,233,4,4258663653,13,,4258663657,152,,4258663661,286,,4258663655,56,Back,4258670149,294,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545167821,4,4,1,0,30,67z1gqyiuzpmmb15q5fy7ntc4,0,52.6,13.4,2023-05-07T13:01:17.719Z,2023-05-07T19:45:44Z,4258663639,285,,4258663703,233,14,4258693705,294,,4258663631,13,,4260349063,178,,4258663633,56,Right,4258663635,152,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545168291,15,43,1,0,33,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-05-07T13:01:21.262Z,2023-05-07T13:01:55Z,4258666475,144,61,4258665773,56,Back,,,,,,,,,,,,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545168899,6,27,1,0,50,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-05-07T13:01:37.801Z,2023-05-07T19:45:54Z,4258706989,233,16,4258668423,53,erdqr6vrr5tlfypbks3og0dlh,4258668421,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545168597,16,27,1,0,50,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-05-07T13:01:37.801Z,2023-05-07T19:45:55Z,4258706897,233,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545169819,7,28,1,1,59,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-05-07T13:02:47.453Z,2023-05-07T19:45:56Z,4258673165,233,17,4258673011,55,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545169797,17,28,1,1,59,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-05-07T13:02:47.453Z,2023-05-07T19:45:57Z,4258673123,233,7,4258672893,55,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545169883,18,1,1,2,1,7gnly6999wao1xarwct4p8fe9,1,52.4,83.5,2023-05-07T13:02:48.983Z,2023-05-07T19:45:58Z,4258673353,5,,4258673357,56,Center,4258673367,213,5.3,4258673363,141,78.7,4258673355,152,,4258673361,140,54.3,4258673863,189,,4260349743,178,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,4258673365,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545169905,19,1,1,2,3,7gnly6999wao1xarwct4p8fe9,1,60.8,74,2023-05-07T13:02:51.160Z,2023-05-07T19:46:02Z,4260350051,178,,4258673459,56,Left,4258673465,212,8.1,4258673467,213,1.6,4258673463,141,85.9,4258673461,140,60.4,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545169977,20,1,1,2,6,7gnly6999wao1xarwct4p8fe9,1,60.5,90.1,2023-05-07T13:02:54.140Z,2023-05-07T19:46:06Z,4258673835,56,Center,4260350235,178,,4258673837,140,52.0,4258673841,212,13.7,4258673843,213,4.0,4258673839,141,74.9,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545170145,21,1,1,2,13,7gnly6999wao1xarwct4p8fe9,1,55.6,55.4,2023-05-07T13:03:00.995Z,2023-05-07T19:46:08Z,4258674607,56,Center,4258674615,213,1.2,4258674609,140,60.2,4258674613,212,14.1,4258674611,141,74.9,4260350457,178,,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545170275,22,1,1,2,17,7gnly6999wao1xarwct4p8fe9,1,68.6,81.6,2023-05-07T13:03:04.853Z,2023-05-07T19:46:12Z,4258675369,212,13.4,4258675371,213,0.9,4258675367,141,97.2,4260350583,178,,4258675363,56,Left,4258675365,140,76.4,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545170323,23,1,1,2,23,7gnly6999wao1xarwct4p8fe9,1,80.9,94.9,2023-05-07T13:03:10.789Z,2023-05-07T19:46:16Z,4258675589,140,78.2,4258675587,56,Center,4258675593,212,11.4,4258675595,213,4.5,4260350849,178,,4258675591,141,78.7,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545170377,24,1,1,2,25,7gnly6999wao1xarwct4p8fe9,1,77.1,76.2,2023-05-07T13:03:13.227Z,2023-05-07T19:46:25Z,4258675917,141,75.2,4258675909,56,Center,4258675911,140,68.4,4260351371,178,,4258675927,213,3.2,4258675923,212,9.2,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545170421,25,1,1,2,28,7gnly6999wao1xarwct4p8fe9,1,69,75.4,2023-05-07T13:03:16.375Z,2023-05-07T19:46:29Z,4258676141,140,73.0,4258676145,141,75.7,4260351651,178,,4258676153,213,0.0,4258676137,56,Center,4258676149,212,4.2,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545170465,26,1,1,2,30,7gnly6999wao1xarwct4p8fe9,1,73.3,80.5,2023-05-07T13:03:17.759Z,2023-05-07T19:46:33Z,4258676343,56,Left,4258676351,141,94.3,4260351883,178,,4258676349,140,71.3,4258676355,213,1.8,4258676353,212,9.6,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545170603,27,1,1,2,31,7gnly6999wao1xarwct4p8fe9,1,73.7,93.8,2023-05-07T13:03:19.571Z,2023-05-07T19:46:39Z,4258677057,213,0.3,4258677053,212,7.5,4258677043,56,Left,4258677047,140,80.5,4260352227,178,,4258677051,141,97.2,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
