id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/13/value,assist
2461794711,10,1,1,0,19,p2dsrpus5eckpz2h16svaour,0,42.1,75.4,2022-09-18T10:34:12.712Z,2022-09-18T10:34:17Z,3789766977,212,45.6,3789766971,56,Center,3789766975,141,69.1,3789766981,1,,3789766973,140,85.3,3789766979,213,6.2,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461794747,4,52,1,0,26,7pm0maqtof5rdc3ksumasw55g,1,11.1,30.9,2022-09-18T10:34:20.112Z,2022-09-18T10:34:20Z,,,,,,,,,,,,,,,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461794869,5,1,1,0,33,7pm0maqtof5rdc3ksumasw55g,1,7.2,49.7,2022-09-18T10:34:26.640Z,2022-09-18T10:34:31Z,3789767843,213,5.1,3789767839,141,30.6,3789767841,212,13.9,3789767833,123,,3789767837,140,12.0,3789767835,56,Back,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461794915,6,1,1,0,38,7pm0maqtof5rdc3ksumasw55g,0,21.1,17.3,2022-09-18T10:34:31.697Z,2022-09-18T10:34:35Z,3789768023,141,28.3,3789768021,140,56.4,3789768027,213,0.2,3789768025,212,37.8,3789768019,56,Center,3789768017,155,,3789768029,1,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461794929,11,44,1,0,41,p2dsrpus5eckpz2h16svaour,1,41.8,75.4,2022-09-18T10:34:34.330Z,2022-09-18T10:34:35Z,3789768083,56,Back,3789768099,233,7,3789768085,285,,,,,,,,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461794923,7,44,1,0,41,7pm0maqtof5rdc3ksumasw55g,0,58.2,24.6,2022-09-18T10:34:34.331Z,2022-09-18T10:34:35Z,3789768057,56,Center,3789768103,233,11,3789768059,286,,,,,,,,,,,,,,,,,9bxqgoylhs3u0061ht1dr8t79,V. Pirone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461794943,12,1,1,0,41,p2dsrpus5eckpz2h16svaour,1,40,79,2022-09-18T10:34:34.810Z,2022-09-18T10:34:36Z,3789768171,3,,3789768175,56,Back,3789768197,213,4.8,3789768193,212,6.6,3789768183,140,40.4,3789768189,141,69.3,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461794955,13,44,1,0,43,p2dsrpus5eckpz2h16svaour,1,34.8,62.4,2022-09-18T10:34:36.522Z,2022-09-18T10:34:38Z,3789768243,285,,3789768241,56,Back,3789768311,233,8,,,,,,,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461794967,8,44,1,0,43,7pm0maqtof5rdc3ksumasw55g,0,65.2,37.6,2022-09-18T10:34:36.523Z,2022-09-18T10:34:38Z,3789768283,56,Center,3789768329,233,13,3789768285,286,,,,,,,,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461794987,14,1,1,0,43,p2dsrpus5eckpz2h16svaour,1,35.3,67.6,2022-09-18T10:34:36.986Z,2022-09-18T10:34:40Z,3789768449,212,5.2,3789768445,140,40.2,3789768441,3,,3789768447,141,67.0,3789768451,213,6.2,3789768443,56,Back,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461795001,15,4,1,0,49,p2dsrpus5eckpz2h16svaour,1,38.6,64.2,2022-09-18T10:34:42.522Z,2022-09-18T10:34:44Z,3789768627,233,9,3789768531,286,,3789768525,56,Back,3789768527,152,,3789768529,265,,3789768523,13,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461795011,9,4,1,0,49,7pm0maqtof5rdc3ksumasw55g,0,61.4,35.8,2022-09-18T10:34:42.523Z,2022-09-18T10:34:45Z,3789768615,265,,3789768617,285,,3789768611,56,Center,3789768609,13,,3789768641,233,15,3789768613,152,,,,,,,,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461795219,16,1,1,1,5,p2dsrpus5eckpz2h16svaour,1,37.4,48.4,2022-09-18T10:34:59.034Z,2022-09-18T10:35:04Z,3789769681,213,0.6,3789769669,155,,3789769671,152,,3789769677,141,81.4,3789769675,140,69.8,3789769683,1,,3789769673,56,Left,3789769679,212,40.8,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,3789769667,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461795249,17,1,1,1,11,p2dsrpus5eckpz2h16svaour,1,69.8,81.4,2022-09-18T10:35:04.426Z,2022-09-18T10:35:07Z,3789769823,213,1.7,3789769819,141,90.5,3789769821,212,6.3,3789769817,140,68.9,3789769815,56,Left,3789769813,3,,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461795273,18,1,1,1,14,p2dsrpus5eckpz2h16svaour,1,70.8,90.5,2022-09-18T10:35:07.449Z,2022-09-18T10:35:10Z,3789769907,56,Center,3789769915,213,5.0,3789769911,141,67.2,3789769909,140,75.3,3789769913,212,16.5,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461795293,19,1,1,1,18,p2dsrpus5eckpz2h16svaour,1,76.2,65.4,2022-09-18T10:35:11.961Z,2022-09-18T10:35:13Z,3789770037,213,1.6,3789770031,140,76.2,3789770035,212,4.3,3789770029,56,Center,3789770033,141,71.7,,,,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461795295,20,61,1,1,18,p2dsrpus5eckpz2h16svaour,0,76.2,71.7,2022-09-18T10:35:12.163Z,2022-09-18T11:22:30Z,3789770045,56,Center,,,,,,,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461795319,10,12,1,1,18,7pm0maqtof5rdc3ksumasw55g,1,8.1,26.4,2022-09-18T10:35:12.177Z,2022-09-18T10:35:15Z,3789770191,167,,3789770157,141,2.0,3789770155,140,0.0,3789770159,212,19.6,3789770161,213,4.2,3789770153,56,Back,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461795323,11,6,1,1,22,7pm0maqtof5rdc3ksumasw55g,0,0,9.4,2022-09-18T10:35:15.316Z,2022-09-18T10:35:18Z,3789770179,73,,3789770175,56,Back,3789770289,233,21,,,,,,,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461795339,21,6,1,1,22,p2dsrpus5eckpz2h16svaour,1,100,90.6,2022-09-18T10:35:15.316Z,2022-09-18T10:57:06Z,3789770255,73,,3789770277,233,11,3789770253,56,Left,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461795577,22,1,1,1,48,p2dsrpus5eckpz2h16svaour,0,99.5,99.5,2022-09-18T10:35:41.627Z,2022-09-18T10:35:43Z,3789771479,213,4.6,3789771467,155,,3789771465,6,,3789771463,2,,3789771473,140,96.3,3789771469,223,,3789771481,1,,3789771475,141,52.2,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,3789771477,212,32.3,3789771471,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2461795599,12,12,1,1,52,7pm0maqtof5rdc3ksumasw55g,1,8.5,46.9,2022-09-18T10:35:45.474Z,2022-09-18T10:35:47Z,3789771601,212,12.3,3789771599,141,28.9,3789771627,15,,3789771603,213,4.8,3789771597,140,9.8,3789771595,56,Back,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461795649,23,4,1,1,54,p2dsrpus5eckpz2h16svaour,1,91.4,64.7,2022-09-18T10:35:47.706Z,2022-09-18T10:57:05Z,3789771903,56,Center,3789829143,233,13,3789771905,152,,3789771901,13,,3789771907,265,,3789775135,348,7n5xycobojwgk6bq50o4ix0wl,3789771909,286,,3789771899,9,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461795873,13,4,1,1,54,7pm0maqtof5rdc3ksumasw55g,0,8.6,35.3,2022-09-18T10:35:47.707Z,2022-09-18T10:57:06Z,3789829147,233,23,3789773113,56,Back,3789773109,9,,3789773119,285,,3789773117,265,,3789773115,152,,3789773111,13,,,,,9bxqgoylhs3u0061ht1dr8t79,V. Pirone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461795979,24,16,1,2,35,p2dsrpus5eckpz2h16svaour,1,88.5,50,2022-09-18T10:36:28.397Z,2022-09-18T12:34:35Z,3789775981,280,PENALTY_WON,3789775985,282,7665,3789775983,281,cosxbigh37xkponybzlgrg0dl,3789773707,17,,3789775975,458,,3789775971,103,3.2,3789775615,72,,3789773711,56,Center,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,3789775973,390,511369,3789773713,214,,3789775623,375,02:34.469,3789775969,102,45.4,3790211417,353,766,3789773705,9,3789775619,374,2022-09-18 11:36:27.673,3789775979,231,50.2,3789775977,230,99.8,3789775967,80,,,
2461880999,766,58,1,2,35,7pm0maqtof5rdc3ksumasw55g,0,0,0,2022-09-18T10:36:28.397Z,2022-09-18T12:35:19Z,3790211363,9,,3790211371,56,Back,3790211369,73,,3790211459,233,24,3790211365,186,,3790211367,179,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461796371,14,1,1,3,13,7pm0maqtof5rdc3ksumasw55g,1,49.5,49.4,2022-09-18T10:37:06.661Z,2022-09-18T11:29:25Z,3789775757,56,Back,3789775763,212,8.7,3789775759,140,42.2,3789775761,141,55.4,3789775767,279,G,3789775765,213,2.7,,,,,,,6aybaux5k8c5xtzswmbljv1m1,M. Martinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461796379,15,43,1,3,16,7pm0maqtof5rdc3ksumasw55g,1,0,0,2022-09-18T10:37:09.859Z,2022-09-18T10:37:25Z,3789776651,144,56,3789775797,56,Back,,,,,,,,,,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461796399,16,1,1,3,17,7pm0maqtof5rdc3ksumasw55g,1,42.1,55.4,2022-09-18T10:37:10.771Z,2022-09-18T10:37:12Z,3789775909,141,18.9,3789775913,212,28.7,3789775917,213,4.2,3789775901,56,Back,3789775905,140,28.4,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461796419,17,1,1,3,19,7pm0maqtof5rdc3ksumasw55g,1,29.2,21,2022-09-18T10:37:12.690Z,2022-09-18T10:37:14Z,3789776029,141,16.7,3789776031,212,5.3,3789776027,140,33.4,3789776025,56,Back,3789776033,213,5.7,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461796517,18,1,1,3,20,7pm0maqtof5rdc3ksumasw55g,1,33.5,17,2022-09-18T10:37:13.810Z,2022-09-18T10:37:23Z,3789776523,141,27.0,3789776519,56,Back,3789776527,213,0.6,3789776525,212,11.5,3789776521,140,42.3,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461796519,19,4,1,3,26,7pm0maqtof5rdc3ksumasw55g,1,49.6,22.9,2022-09-18T10:37:19.708Z,2022-09-18T10:37:25Z,3789776539,152,,3789776611,233,25,3789776543,286,,3789776541,265,,3789776537,56,Back,3789776535,13,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461796521,25,4,1,3,26,p2dsrpus5eckpz2h16svaour,0,50.4,77.1,2022-09-18T10:37:19.709Z,2022-09-18T10:37:25Z,3789776555,56,Center,3789776557,152,,3789776553,13,,3789776559,265,,3789776619,233,19,3789776561,285,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461796731,20,1,1,3,44,7pm0maqtof5rdc3ksumasw55g,1,42,25.8,2022-09-18T10:37:38.052Z,2022-09-18T10:37:42Z,3789777629,152,,3789777639,213,5.8,3789777637,212,21.1,3789777631,56,Right,3789777635,141,11.7,3789777627,5,,3789777633,140,59.9,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461796791,21,1,1,3,49,7pm0maqtof5rdc3ksumasw55g,1,59.9,11.7,2022-09-18T10:37:42.404Z,2022-09-18T10:37:50Z,3789777893,141,51.9,3789777895,212,40.7,3789777897,213,0.7,3789777887,155,,3789777891,140,88.6,3789777889,56,Center,3789777899,1,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461796795,22,44,1,3,51,7pm0maqtof5rdc3ksumasw55g,1,88.1,55.3,2022-09-18T10:37:44.957Z,2022-09-18T10:37:50Z,3789777909,56,Center,3789777911,286,,3789777917,233,26,,,,,,,,,,,,,,,,9bxqgoylhs3u0061ht1dr8t79,V. Pirone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461796749,26,44,1,3,51,p2dsrpus5eckpz2h16svaour,0,11.9,44.7,2022-09-18T10:37:44.958Z,2022-09-18T10:37:50Z,3789777955,233,22,3789777717,56,Back,3789777719,285,,,,,,,,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461796803,23,1,1,3,55,7pm0maqtof5rdc3ksumasw55g,0,90.5,52.2,2022-09-18T10:37:49.051Z,2022-09-18T10:58:30Z,3789777969,212,14.5,3789777971,213,0.7,3789777963,56,Center,3789777959,3,,3789777961,168,,3789777967,141,65.3,3789777965,140,100.0,,,,9bxqgoylhs3u0061ht1dr8t79,V. Pirone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461796843,24,5,1,3,56,7pm0maqtof5rdc3ksumasw55g,0,100.8,62.6,2022-09-18T10:37:49.278Z,2022-09-18T11:01:50Z,3789840187,233,27,3789778159,346,,3789778157,56,Center,,,,,,,,,,,,,,,,9bxqgoylhs3u0061ht1dr8t79,V. Pirone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461796775,27,5,1,3,56,p2dsrpus5eckpz2h16svaour,1,-0.8,37.4,2022-09-18T10:37:49.278Z,2022-09-18T11:01:50Z,3789777849,346,,3789777847,56,Back,3789840171,233,24,,,,,,,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461796991,28,1,1,4,15,p2dsrpus5eckpz2h16svaour,1,5,37,2022-09-18T10:38:08.830Z,2022-09-18T11:28:32Z,3789778903,237,,3789778883,124,,3789778893,212,10.3,3789778887,140,5.3,3789778885,56,Back,3789778897,213,1.5,3789778889,141,52.2,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461797019,29,1,1,4,17,p2dsrpus5eckpz2h16svaour,1,5.3,52.2,2022-09-18T10:38:10.814Z,2022-09-18T10:38:13Z,3789779077,213,0.3,3789779071,140,24.5,3789779075,212,20.9,3789779069,56,Back,3789779073,141,60.3,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461797031,30,1,1,4,19,p2dsrpus5eckpz2h16svaour,1,24.5,60.3,2022-09-18T10:38:13.182Z,2022-09-18T10:38:14Z,3789779145,140,26.0,3789779147,141,76.4,3789779143,56,Back,3789779151,213,1.4,3789779149,212,11.1,,,,,,,,,,6mvj0jfbicvwt296r6wuqajca,M. Monnecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461797051,31,1,1,4,21,p2dsrpus5eckpz2h16svaour,1,27.1,88.4,2022-09-18T10:38:14.478Z,2022-09-18T10:38:17Z,3789779249,213,3.4,3789779245,141,82.6,3789779247,212,17.4,3789779241,56,Back,3789779243,140,11.0,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461797065,32,1,1,4,23,p2dsrpus5eckpz2h16svaour,1,9.8,82.7,2022-09-18T10:38:17.155Z,2022-09-18T10:38:20Z,3789779345,140,36.7,3789779341,155,,3789779347,141,88.4,3789779351,213,0.1,3789779343,56,Back,3789779349,212,28.5,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461797067,33,44,1,4,27,p2dsrpus5eckpz2h16svaour,1,34.4,91.3,2022-09-18T10:38:20.271Z,2022-09-18T10:38:23Z,3789779509,233,25,3789779357,285,,3789779355,56,Back,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461797087,25,44,1,4,27,7pm0maqtof5rdc3ksumasw55g,0,65.6,8.7,2022-09-18T10:38:20.272Z,2022-09-18T10:38:23Z,3789779529,233,33,3789779455,56,Right,3789779457,286,,,,,,,,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461797083,34,1,1,4,27,p2dsrpus5eckpz2h16svaour,1,36.7,88.4,2022-09-18T10:38:20.337Z,2022-09-18T10:38:22Z,3789779439,168,,3789779443,140,45.1,3789779447,212,8.8,3789779441,56,Back,3789779445,141,89.1,3789779449,213,0.1,3789779437,3,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
