id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/11/value,qualifier/10/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2521490701,9,1,1,0,16,7w2y7s7q5r1h1flz9y4sj6xka,1,23.1,25.1,2023-03-18T14:01:26.230Z,2023-03-18T14:49:50Z,4105024005,140,10.4,4105024007,141,46.7,4105024009,212,19.8,4105024013,213,2.3,4105024003,56,Back,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521490765,10,1,1,0,18,7w2y7s7q5r1h1flz9y4sj6xka,1,10.6,46.4,2023-03-18T14:01:28.629Z,2023-03-18T14:01:34Z,4105024373,212,23.0,4105024377,213,1.2,4105024363,56,Back,4105024365,140,19.1,4105024369,141,77.5,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521490797,11,1,1,0,24,7w2y7s7q5r1h1flz9y4sj6xka,1,22.2,83.7,2023-03-18T14:01:34.501Z,2023-03-18T14:49:52Z,4105024543,56,Back,4105024545,140,42.0,4105024547,141,96.3,4105024549,212,22.5,4105024551,213,0.4,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521490845,12,1,1,0,28,7w2y7s7q5r1h1flz9y4sj6xka,1,57.2,95.9,2023-03-18T14:01:38.525Z,2023-03-18T14:50:19Z,4105024771,213,6.3,4105024765,140,70.8,4105024763,56,Left,4105024767,141,95.4,4105024769,212,14.3,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521490861,3,45,1,0,32,acpt3r9i7hburdteruzc31u96,0,23.6,13,2023-03-18T14:01:41.973Z,2023-03-18T14:01:45Z,4105024827,285,,4105024825,56,Back,4105025031,233,13,,,,,,,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521490885,13,3,1,0,32,7w2y7s7q5r1h1flz9y4sj6xka,1,76.4,87,2023-03-18T14:01:41.973Z,2023-03-18T14:01:45Z,4105024971,233,3,4105024969,286,,4105024967,56,Left,,,,,,,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521490903,14,1,1,0,34,7w2y7s7q5r1h1flz9y4sj6xka,1,87.6,75.1,2023-03-18T14:01:44.485Z,2023-03-18T14:50:20Z,4105025065,140,80.1,4105025063,56,Center,4105025069,212,9.8,4105025067,141,66.5,4105025071,213,3.8,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521490911,15,61,1,0,36,7w2y7s7q5r1h1flz9y4sj6xka,1,80.4,66,2023-03-18T14:01:46.191Z,2023-03-18T14:01:46Z,4105025099,56,Center,,,,,,,,,,,,,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521490955,4,61,1,0,36,acpt3r9i7hburdteruzc31u96,1,23.8,35.4,2023-03-18T14:01:46.315Z,2023-03-18T14:02:12Z,4105025351,56,Back,,,,,,,,,,,,,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521490977,16,1,1,0,37,7w2y7s7q5r1h1flz9y4sj6xka,1,84.4,50.4,2023-03-18T14:01:47.525Z,2023-03-18T14:01:52Z,4105025453,212,17.9,4105025451,141,59.4,4105025455,213,2.8,4105025447,56,Center,4105025449,140,68.4,,,,,,,,,,a2x1f8erwcvv2thkwj6am62nd,P. Nyström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491023,17,1,1,0,42,7w2y7s7q5r1h1flz9y4sj6xka,1,67.8,60.1,2023-03-18T14:01:52.805Z,2023-03-18T14:01:57Z,4105025689,141,90.0,4105025687,140,87.6,4105025685,56,Left,4105025691,212,29.1,4105025693,213,0.8,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491031,18,1,1,0,46,7w2y7s7q5r1h1flz9y4sj6xka,0,95.2,82.4,2023-03-18T14:01:56.884Z,2023-03-18T14:01:58Z,4105025743,141,68.7,4105025745,212,10.2,4105025747,213,4.3,4105025741,140,91.2,4105025739,56,Center,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491051,5,49,1,0,50,acpt3r9i7hburdteruzc31u96,1,11.2,33.6,2023-03-18T14:02:00.247Z,2023-03-18T14:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491107,6,1,1,0,52,acpt3r9i7hburdteruzc31u96,1,2.4,28.8,2023-03-18T14:02:02.286Z,2023-03-18T14:02:05Z,4105026217,141,14.9,4105026219,212,9.5,4105026215,140,1.8,4105026213,56,Back,4105026221,213,4.6,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491117,7,1,1,0,54,acpt3r9i7hburdteruzc31u96,0,2.8,9.2,2023-03-18T14:02:04.022Z,2023-03-18T14:56:26Z,4105026265,56,Back,4105026267,140,4.9,4105026269,141,0.0,4105026273,213,5.0,4105026271,212,7.9,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491121,8,5,1,0,54,acpt3r9i7hburdteruzc31u96,0,3.8,-2,2023-03-18T14:02:04.085Z,2023-03-18T14:48:57Z,4105026291,347,,4105027239,233,19,4105026289,56,Back,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491295,19,5,1,0,54,7w2y7s7q5r1h1flz9y4sj6xka,1,96.2,102,2023-03-18T14:02:04.085Z,2023-03-18T14:02:17Z,4105027193,233,8,4105027157,347,,4105027155,56,Left,,,,,,,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491327,20,1,1,1,7,7w2y7s7q5r1h1flz9y4sj6xka,1,90.1,100,2023-03-18T14:02:17.700Z,2023-03-18T14:02:19Z,4105027305,107,,4105027315,213,5.1,4105027309,140,94.2,4105027311,141,88.3,4105027307,56,Left,4105027313,212,10.3,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491389,21,1,1,1,9,7w2y7s7q5r1h1flz9y4sj6xka,1,94.6,88.6,2023-03-18T14:02:19.157Z,2023-03-18T14:02:44Z,4105029305,154,,4105027613,56,Left,4105027621,213,3.9,4105029303,210,15,4105027619,212,8.9,4105027617,141,79.3,4105027615,140,88.6,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491393,22,15,1,1,14,7w2y7s7q5r1h1flz9y4sj6xka,1,92.5,63.6,2023-03-18T14:02:23.941Z,2023-03-18T14:02:45Z,4105029319,29,,4105029331,100,,4105029321,154,,4105029339,231,51.6,4105029329,103,19,4105027635,56,Center,4105028895,82,,4105028889,72,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,4105029323,55,21,4105029333,146,95.1,4105029317,76,4105028891,64,4105028933,233,9,4105027631,22,4105029337,230,98.6,4105029327,102,52.6,4105029335,147,59.8,,,,,,,
2521491433,9,10,1,1,14,acpt3r9i7hburdteruzc31u96,1,5.5,31.8,2023-03-18T14:02:24.041Z,2023-03-18T14:02:39Z,4105028953,233,22,4105027865,94,,4105027867,56,Back,,,,,,,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491461,23,61,1,1,17,7w2y7s7q5r1h1flz9y4sj6xka,1,94.6,69,2023-03-18T14:02:27.518Z,2023-03-18T14:02:27Z,4105027975,56,Center,,,,,,,,,,,,,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491477,10,5,1,1,18,acpt3r9i7hburdteruzc31u96,1,-1.4,29.9,2023-03-18T14:02:28.550Z,2023-03-18T14:02:29Z,4105028089,233,24,4105028063,56,Back,4105028065,346,,,,,,,,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491481,24,5,1,1,18,7w2y7s7q5r1h1flz9y4sj6xka,0,101.4,70.1,2023-03-18T14:02:28.550Z,2023-03-18T14:48:57Z,4105028081,56,Center,4105028107,233,10,4105028083,346,,,,,,,,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491737,11,1,1,1,32,acpt3r9i7hburdteruzc31u96,1,5.1,50.7,2023-03-18T14:02:42.488Z,2023-03-18T14:02:47Z,4105029497,140,5.9,4105029499,141,17.7,4105029495,56,Back,4105029507,237,,4105029501,212,22.5,4105029493,124,,4105029503,213,4.7,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491765,12,1,1,1,37,acpt3r9i7hburdteruzc31u96,1,5.8,17.6,2023-03-18T14:02:47.294Z,2023-03-18T14:02:48Z,4105029645,140,8.2,4105029641,56,Back,4105029649,141,9.5,4105029655,213,5.1,4105029653,212,6.1,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491803,13,1,1,1,38,acpt3r9i7hburdteruzc31u96,1,10,9.2,2023-03-18T14:02:48.758Z,2023-03-18T14:02:50Z,4105029839,140,11.9,4105029835,56,Back,4105029847,212,7.7,4105029849,213,1.3,4105029843,141,20.1,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491823,14,1,1,1,40,acpt3r9i7hburdteruzc31u96,0,13,17,2023-03-18T14:02:50.877Z,2023-03-18T14:02:51Z,4105029963,213,6.1,4105029955,56,Back,4105029957,140,34.2,4105029961,212,22.6,4105029959,141,11.0,,,,,,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491861,25,49,1,1,44,7w2y7s7q5r1h1flz9y4sj6xka,1,28.1,92.5,2023-03-18T14:02:54.164Z,2023-03-18T14:02:54Z,,,,,,,,,,,,,,,,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491937,26,1,1,1,46,7w2y7s7q5r1h1flz9y4sj6xka,1,7.4,90.2,2023-03-18T14:02:56.742Z,2023-03-18T14:03:00Z,4105030503,141,68.2,4105030499,56,Back,4105030501,140,2.0,4105030507,213,4.4,4105030505,212,16.0,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521491971,27,1,1,1,50,7w2y7s7q5r1h1flz9y4sj6xka,0,2.1,68.3,2023-03-18T14:02:59.893Z,2023-03-18T14:03:03Z,4105030731,212,34.5,4105030725,56,Back,4105030735,1,,4105030729,141,93.4,4105030727,140,30.7,4105030723,155,,4105030733,213,0.5,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521492043,15,61,1,1,51,acpt3r9i7hburdteruzc31u96,0,68.5,10.7,2023-03-18T14:03:01.069Z,2023-03-18T14:56:33Z,4105031087,56,Right,,,,,,,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521492057,16,5,1,1,53,acpt3r9i7hburdteruzc31u96,0,68.8,-1.4,2023-03-18T14:03:03.652Z,2023-03-18T14:48:57Z,4105321187,233,28,4105031161,347,,4105031159,56,Right,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521492091,28,5,1,1,53,7w2y7s7q5r1h1flz9y4sj6xka,1,31.2,101.4,2023-03-18T14:03:03.652Z,2023-03-18T14:48:57Z,4105031325,56,Back,4105031327,347,,4105321181,233,16,,,,,,,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521492205,29,1,1,2,9,7w2y7s7q5r1h1flz9y4sj6xka,1,34.2,100,2023-03-18T14:03:19.285Z,2023-03-18T14:03:21Z,4105031963,141,80.9,4105031961,140,60.3,4105031969,1,,4105031967,213,5.8,4105031959,56,Left,4105031957,107,,4105031965,212,30.9,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521492277,30,1,1,2,11,7w2y7s7q5r1h1flz9y4sj6xka,1,60.1,78,2023-03-18T14:03:20.933Z,2023-03-18T14:03:26Z,4105032345,141,90.0,4105032343,140,84.5,4105032349,213,0.3,4105032347,212,26.9,4105032341,56,Left,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521492281,31,3,1,2,16,7w2y7s7q5r1h1flz9y4sj6xka,0,97,74.2,2023-03-18T14:03:26.564Z,2023-03-18T14:03:31Z,4105032371,286,,4105032677,233,17,4105032369,56,Center,,,,,,,,,,,,,,,,a2x1f8erwcvv2thkwj6am62nd,P. Nyström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521492321,17,7,1,2,16,acpt3r9i7hburdteruzc31u96,1,3,25.8,2023-03-18T14:03:26.565Z,2023-03-18T14:03:30Z,4105032645,233,31,4105032571,56,Back,4105032573,285,,,,,,,,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521492331,18,49,1,2,20,acpt3r9i7hburdteruzc31u96,1,2.5,28.2,2023-03-18T14:03:29.909Z,2023-03-18T14:03:30Z,,,,,,,,,,,,,,,,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521492381,19,1,1,2,21,acpt3r9i7hburdteruzc31u96,0,2.8,25.5,2023-03-18T14:03:31.206Z,2023-03-18T14:03:33Z,4105032891,213,5.0,4105032883,56,Back,4105032885,140,5.9,4105032887,141,6.4,4105032889,212,13.4,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521492373,32,49,1,2,22,7w2y7s7q5r1h1flz9y4sj6xka,1,92.4,96.4,2023-03-18T14:03:32.819Z,2023-03-18T14:03:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521492435,33,1,1,2,24,7w2y7s7q5r1h1flz9y4sj6xka,1,90.9,96.9,2023-03-18T14:03:34.564Z,2023-03-18T14:03:37Z,4105033133,212,13.2,4105033127,56,Left,4105033135,213,3.2,4105033129,140,78.3,4105033131,141,96.6,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521492467,34,1,1,2,27,7w2y7s7q5r1h1flz9y4sj6xka,1,77.6,96.8,2023-03-18T14:03:37.812Z,2023-03-18T14:03:40Z,4105033303,56,Left,4105033309,212,19.2,4105033311,213,3.5,4105033307,141,86.8,4105033305,140,60.5,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521492513,35,1,1,2,30,7w2y7s7q5r1h1flz9y4sj6xka,1,60.6,87.1,2023-03-18T14:03:40.597Z,2023-03-18T14:03:46Z,4105033591,140,47.3,4105033597,213,4.2,4105033589,56,Back,4105033595,212,30.1,4105033593,141,47.9,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521492527,36,1,1,2,36,7w2y7s7q5r1h1flz9y4sj6xka,1,46.3,45.3,2023-03-18T14:03:46.052Z,2023-03-18T14:03:47Z,4105033681,213,5.7,4105033675,140,60.6,4105033673,56,Center,4105033677,141,32.0,4105033679,212,17.5,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521492561,37,1,1,2,37,7w2y7s7q5r1h1flz9y4sj6xka,1,60.6,32,2023-03-18T14:03:47.572Z,2023-03-18T14:03:51Z,4105033853,140,71.0,4105033855,141,8.7,4105033857,212,19.2,4105033859,213,5.3,4105033851,56,Right,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521492565,38,50,1,2,41,7w2y7s7q5r1h1flz9y4sj6xka,1,67.8,7.1,2023-03-18T14:03:51.332Z,2023-03-18T14:03:53Z,4105033883,286,,4105034073,233,20,4105033881,56,Right,,,,,,,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521492597,20,7,1,2,41,acpt3r9i7hburdteruzc31u96,0,32.2,92.9,2023-03-18T14:03:51.333Z,2023-03-18T14:03:53Z,4105034041,56,Back,4105034045,233,38,4105034043,285,,,,,,,,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
