id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value,qualifier/20/value
2543018005,9,1,1,0,18,bqbbqm98ud8obe45ds9ohgyrd,0,41.2,2.7,2023-05-03T16:00:38.058Z,2023-05-04T02:02:08Z,4247181893,141,5.9,4247181891,140,66.3,4247181895,212,26.4,4247181897,213,0.1,4248741657,178,,4247181889,56,Right,4247181887,155,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018025,3,1,1,0,20,bi1fxjrncd0ram0oi7ja1jyuo,1,35.8,91.4,2023-05-03T16:00:39.995Z,2023-05-04T02:02:10Z,4248741715,388,,4247182001,141,82.1,4247181999,140,41.6,4247181997,56,Back,4247182003,212,8.8,4247182005,213,5.5,4247181995,3,,,,,90pjbz2aq8vz4qapqu1yt2ynd,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018031,4,1,1,0,21,bi1fxjrncd0ram0oi7ja1jyuo,0,41.6,82.1,2023-05-03T16:00:40.968Z,2023-05-04T02:02:14Z,4247182009,3,,4247345633,168,,4248741761,178,,4247182017,212,6.7,4247182019,213,5.9,4247182011,56,Back,4247182013,140,47.5,4247182015,141,78.2,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018069,10,1,1,0,22,bqbbqm98ud8obe45ds9ohgyrd,0,58,22.2,2023-05-03T16:00:42.496Z,2023-05-04T02:02:24Z,4247182273,141,20.8,4247182271,140,79.2,4247182269,56,Right,4247182279,213,6.2,4247182277,212,22.3,4248741987,388,,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018083,5,49,1,0,26,bi1fxjrncd0ram0oi7ja1jyuo,1,16.5,77,2023-05-03T16:00:46.539Z,2023-05-04T02:02:31Z,,,,,,,,,,,,,,,,,,,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018107,6,1,1,0,26,bi1fxjrncd0ram0oi7ja1jyuo,1,16.5,77,2023-05-03T16:00:46.571Z,2023-05-04T02:02:36Z,4247182441,141,57.9,4248742299,178,,4247182439,140,1.5,4247182443,212,20.4,4247182437,56,Back,4247182445,213,3.8,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018141,7,1,1,0,28,bi1fxjrncd0ram0oi7ja1jyuo,0,1.5,57.9,2023-05-03T16:00:48.015Z,2023-05-04T02:02:43Z,4247182583,212,45.9,4247182585,213,0.1,4247182579,140,45.0,4247182577,56,Back,4248742455,178,,4247182587,1,,4247182581,141,64.3,4247182575,157,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018147,11,44,1,0,32,bqbbqm98ud8obe45ds9ohgyrd,1,54.8,36.4,2023-05-03T16:00:52.633Z,2023-05-04T03:05:08Z,4247182621,286,,4247182729,233,8,4247182619,56,Center,,,,,,,,,,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018157,8,44,1,0,32,bi1fxjrncd0ram0oi7ja1jyuo,0,45.2,63.6,2023-05-03T16:00:52.634Z,2023-05-04T02:02:46Z,4247182751,233,11,4247182679,56,Back,4247182683,285,,,,,,,,,,,,,,,,,cv8wgka2bmkeqajg3eo9lb4k5,A. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018159,12,8,1,0,32,bqbbqm98ud8obe45ds9ohgyrd,1,53.4,37.6,2023-05-03T16:00:52.730Z,2023-05-04T03:05:08Z,4247182715,15,,4247182687,56,Center,4248742671,388,,4247801851,384,,,,,,,,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018193,13,49,1,0,34,bqbbqm98ud8obe45ds9ohgyrd,1,52.4,29.6,2023-05-03T16:00:54.627Z,2023-05-04T02:03:01Z,,,,,,,,,,,,,,,,,,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018199,14,50,1,0,36,bqbbqm98ud8obe45ds9ohgyrd,1,54.5,25.6,2023-05-03T16:00:56.374Z,2023-05-04T02:03:12Z,4247182917,56,Center,4247182919,286,,4247182969,233,9,,,,,,,,,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018203,9,7,1,0,36,bi1fxjrncd0ram0oi7ja1jyuo,1,45.5,74.4,2023-05-03T16:00:56.376Z,2023-05-04T02:03:06Z,4247182927,285,,4247182933,233,14,4248742967,178,,4247802483,384,,4247182925,56,Back,,,,,,,,,,cntcffa67r95rbcf1154r92zu,L. Banda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018205,10,49,1,0,37,bi1fxjrncd0ram0oi7ja1jyuo,1,42,70.5,2023-05-03T16:00:57.679Z,2023-05-04T02:03:24Z,,,,,,,,,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018243,11,1,1,0,38,bi1fxjrncd0ram0oi7ja1jyuo,1,42,70.5,2023-05-03T16:00:58.184Z,2023-05-04T02:03:28Z,4247183175,140,53.3,4247183179,212,16.5,4247183177,141,53.6,4247183173,56,Center,4247183181,213,5.5,4248743465,178,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018253,12,1,1,0,38,bi1fxjrncd0ram0oi7ja1jyuo,0,53.4,53.4,2023-05-03T16:00:58.944Z,2023-05-04T02:03:32Z,4247183235,140,72.7,4247183241,213,0.9,4247183233,56,Left,4247183231,155,,4248743537,178,,4247183239,212,33.9,4247183237,141,93.3,4247183243,1,,9ik51limpi4f3blp1r60hb27d,R. Oudin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018259,15,49,1,0,42,bqbbqm98ud8obe45ds9ohgyrd,1,23,6.6,2023-05-03T16:01:02.580Z,2023-05-04T02:03:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018281,16,1,1,0,44,bqbbqm98ud8obe45ds9ohgyrd,1,26.8,4.5,2023-05-03T16:01:04.713Z,2023-05-04T02:03:39Z,4247183439,212,7.5,4248743677,178,,4247183437,141,13.1,4247183433,56,Back,4247183441,213,0.9,4247183435,140,31.3,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018293,17,1,1,0,46,bqbbqm98ud8obe45ds9ohgyrd,1,32.9,16.8,2023-05-03T16:01:06.775Z,2023-05-04T02:03:44Z,4247183525,140,17.8,4247183531,213,3.0,4247183523,56,Back,4247183527,141,19.2,4247183529,212,15.9,4248743803,178,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018323,18,1,1,0,48,bqbbqm98ud8obe45ds9ohgyrd,1,17.8,19.4,2023-05-03T16:01:08.256Z,2023-05-04T02:03:46Z,4248743895,178,,4247183695,213,2.1,4247183693,212,23.8,4247183689,140,6.2,4247183687,56,Back,4247183691,141,49.4,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018355,19,1,1,0,52,bqbbqm98ud8obe45ds9ohgyrd,1,6.6,45.2,2023-05-03T16:01:12.794Z,2023-05-04T02:03:51Z,4248744003,178,,4247183943,140,10.8,4247183941,56,Back,4247183945,141,23.3,4247183949,213,5.0,4247183947,212,15.5,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018369,20,1,1,0,57,bqbbqm98ud8obe45ds9ohgyrd,1,15.3,23.3,2023-05-03T16:01:17.682Z,2023-05-04T02:03:54Z,4247184027,213,1.2,4247184021,140,20.3,4247184025,212,13.1,4247184023,141,41.0,4247184019,56,Back,4248744033,178,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018383,21,1,1,1,0,bqbbqm98ud8obe45ds9ohgyrd,1,21.1,43.8,2023-05-03T16:01:20.329Z,2023-05-04T02:03:57Z,4248744091,178,,4247184115,213,0.8,4247184113,212,10.9,4247184107,56,Back,4247184109,140,28.7,4247184111,141,54.8,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018403,22,1,1,1,3,bqbbqm98ud8obe45ds9ohgyrd,1,28.7,55.9,2023-05-03T16:01:23.265Z,2023-05-04T02:04:00Z,4247184229,213,0.1,4247184221,140,37.3,4248744137,178,,4247184225,212,9.1,4247184223,141,57.5,4247184219,56,Back,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018419,23,1,1,1,4,bqbbqm98ud8obe45ds9ohgyrd,1,37.3,57.5,2023-05-03T16:01:24.186Z,2023-05-04T02:04:03Z,4247184311,140,26.1,4247184317,213,3.6,4247184325,156,,4247184309,56,Back,4248744193,178,,4247184315,212,13.2,4247184313,141,48.7,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018451,24,1,1,1,6,bqbbqm98ud8obe45ds9ohgyrd,1,27.7,54.6,2023-05-03T16:01:26.745Z,2023-05-04T02:04:05Z,4247184481,212,23.9,4247184475,56,Back,4248744229,178,,4247184483,213,1.3,4247184479,141,88.7,4247184477,140,33.1,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018471,25,1,1,1,9,bqbbqm98ud8obe45ds9ohgyrd,1,33.1,88.5,2023-05-03T16:01:29.475Z,2023-05-04T02:04:09Z,4248744275,178,,4247184589,213,0.4,4247184587,212,11.9,4247184585,141,95.3,4247184581,56,Back,4247184583,140,43.5,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018511,26,1,1,1,11,bqbbqm98ud8obe45ds9ohgyrd,1,43.9,95.9,2023-05-03T16:01:31.114Z,2023-05-04T02:04:14Z,4247184795,141,91.7,4247184793,140,54.4,4247184791,56,Left,4247184797,212,11.4,4247184799,213,6.0,4248744391,178,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018517,27,61,1,1,14,bqbbqm98ud8obe45ds9ohgyrd,0,46.1,97.6,2023-05-03T16:01:34.062Z,2023-05-04T02:04:24Z,4248744633,178,,4247184833,56,Back,,,,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018539,13,5,1,1,14,bi1fxjrncd0ram0oi7ja1jyuo,1,53.8,-1.4,2023-05-03T16:01:34.929Z,2023-05-04T02:04:26Z,4247184959,56,Right,4247184961,347,,4247184981,233,28,,,,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,Joan Gonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018523,28,5,1,1,14,bqbbqm98ud8obe45ds9ohgyrd,0,46.2,101.4,2023-05-03T16:01:34.929Z,2023-05-04T02:04:26Z,4247184849,56,Back,4247184987,233,13,4247184851,347,,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018555,14,1,1,1,17,bi1fxjrncd0ram0oi7ja1jyuo,1,57.6,0,2023-05-03T16:01:37.809Z,2023-05-04T02:04:30Z,4247185047,107,,4247185049,56,Right,4247185055,212,15.5,4247185053,141,17.9,4247185057,213,1.1,4247185051,140,64.8,,,,,,,9ik51limpi4f3blp1r60hb27d,R. Oudin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018557,15,1,1,1,18,bi1fxjrncd0ram0oi7ja1jyuo,0,65,19.2,2023-05-03T16:01:38.866Z,2023-05-04T02:04:33Z,4247185069,212,1.8,4247185067,141,16.8,4247185061,3,,4248744883,178,,4247185071,213,4.3,4247185065,140,64.3,4247185063,56,Right,,,,cv8wgka2bmkeqajg3eo9lb4k5,A. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018561,29,1,1,1,20,bqbbqm98ud8obe45ds9ohgyrd,1,33.6,81.8,2023-05-03T16:01:40.399Z,2023-05-04T02:04:40Z,4247185099,56,Back,4247185097,3,,4248744975,178,,4247185101,140,33.0,4247185107,213,4.6,4247185105,212,4.5,4247185103,141,75.3,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018567,30,49,1,1,21,bqbbqm98ud8obe45ds9ohgyrd,1,33,75.2,2023-05-03T16:01:41.656Z,2023-05-04T02:04:46Z,,,,,,,,,,,,,,,,,,,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018579,31,1,1,1,21,bqbbqm98ud8obe45ds9ohgyrd,0,32.9,73.1,2023-05-03T16:01:41.713Z,2023-05-04T02:04:48Z,4247185199,56,Back,4248745183,178,,4247185203,141,63.1,4247185205,212,9.9,4247185201,140,39.7,4247185207,213,5.5,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018591,16,49,1,1,23,bi1fxjrncd0ram0oi7ja1jyuo,1,56.2,40.9,2023-05-03T16:01:43.598Z,2023-05-04T02:04:56Z,,,,,,,,,,,,,,,,,,,,,,,,,d9sakxlp96siw0z1jltszdlgp,Y. Maleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018611,17,1,1,1,24,bi1fxjrncd0ram0oi7ja1jyuo,1,56.5,45.7,2023-05-03T16:01:44.608Z,2023-05-04T02:04:59Z,4247185367,141,76.4,4247185369,212,21.3,4248745471,178,,4247185371,213,1.8,4247185365,140,52.3,4247185363,56,Center,,,,,,,d9sakxlp96siw0z1jltszdlgp,Y. Maleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018633,18,1,1,1,29,bi1fxjrncd0ram0oi7ja1jyuo,1,57.2,85.3,2023-05-03T16:01:49.354Z,2023-05-04T02:05:04Z,4247185501,213,1.0,4248745591,178,,4247185495,140,61.6,4247185499,212,8.3,4247185497,141,95.4,4247185493,56,Left,,,,,,,90pjbz2aq8vz4qapqu1yt2ynd,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018649,19,1,1,1,31,bi1fxjrncd0ram0oi7ja1jyuo,1,59,91.4,2023-05-03T16:01:51.419Z,2023-05-04T02:05:09Z,4247185603,56,Back,4247185605,140,43.1,4248745747,178,,4247185607,141,65.2,4247185609,212,24.4,4247185611,213,4.0,,,,,,,cntcffa67r95rbcf1154r92zu,L. Banda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018671,20,1,1,1,34,bi1fxjrncd0ram0oi7ja1jyuo,1,43.4,63.3,2023-05-03T16:01:54.033Z,2023-05-04T02:05:12Z,4248745851,178,,4247185741,141,35.5,4247185743,212,18.9,4247185737,56,Back,4247185739,140,44.3,4247185745,213,4.8,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018693,21,1,1,1,36,bi1fxjrncd0ram0oi7ja1jyuo,1,44.3,30.9,2023-05-03T16:01:56.657Z,2023-05-04T02:05:17Z,4248745963,178,,4247185873,212,15.9,4247185875,213,5.0,4247185871,141,8.8,4247185869,140,49.3,4247185867,56,Back,,,,,,,9h01w81t6g5f5owrtipn9ybpx,S. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543018697,22,1,1,1,39,bi1fxjrncd0ram0oi7ja1jyuo,1,53.4,10,2023-05-03T16:01:59.943Z,2023-05-04T02:05:23Z,4247185929,213,2.0,4247185927,212,13.4,4247185921,56,Back,4248745977,178,,4247185923,140,47.7,4247185925,141,27.6,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
