id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist
2533460745,11,61,1,0,32,bcuj94typp0ykv77ijp9wpsve,0,85.4,87.2,2023-04-15T10:31:37.551Z,2023-04-15T10:31:37Z,4189420267,56,Left,,,,,,,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,
2533460795,9,1,1,0,35,8gw3pgcd0doivaul55q8na9lg,1,13.9,22.4,2023-04-15T10:31:39.796Z,2023-04-15T10:31:45Z,4189420569,212,17.2,4189420563,56,Back,4189420571,213,5.9,4189420573,1,,4189420565,140,28.8,4189420567,141,11.9,4189420561,157,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,
2533460803,10,4,1,0,39,8gw3pgcd0doivaul55q8na9lg,1,30.6,25.8,2023-04-15T10:31:43.684Z,2023-04-15T10:31:45Z,4189420619,285,,4189420607,56,Back,4189420605,13,,4189420609,152,,4189420641,233,12,4189420615,265,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,
2533460799,12,4,1,0,39,bcuj94typp0ykv77ijp9wpsve,0,69.4,74.2,2023-04-15T10:31:43.685Z,2023-04-15T10:31:46Z,4189420579,13,,4189420647,233,10,4189420583,152,,4189420587,286,,4189420581,56,Center,4189420585,265,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,
2533460885,11,1,1,0,47,8gw3pgcd0doivaul55q8na9lg,1,26.4,19.7,2023-04-15T10:31:52.444Z,2023-04-15T10:31:58Z,4189421045,141,21.0,4189421041,56,Right,4189421047,212,27.6,4189421039,152,,4189421037,5,,4189421049,213,0.0,4189421043,140,52.7,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,
2533460889,12,1,1,0,53,8gw3pgcd0doivaul55q8na9lg,0,52.9,22.7,2023-04-15T10:31:58.077Z,2023-04-15T10:31:58Z,4189421071,140,83.4,4189421077,213,6.1,4189421075,212,32.7,4189421069,56,Right,4189421073,141,12.8,4189421079,1,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,
2533460911,13,49,1,0,56,bcuj94typp0ykv77ijp9wpsve,1,4.6,85.5,2023-04-15T10:32:00.985Z,2023-04-15T10:32:09Z,4189421443,189,,,,,,,,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,
2533460933,14,1,1,0,56,bcuj94typp0ykv77ijp9wpsve,1,6.8,86.3,2023-04-15T10:32:01.563Z,2023-04-15T10:32:04Z,4189421289,213,0.2,4189421283,140,37.1,4189421279,157,,4189421291,1,,4189421285,141,94.5,4189421281,56,Back,4189421287,212,32.3,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,
2533460935,15,61,1,0,59,bcuj94typp0ykv77ijp9wpsve,0,41,95.3,2023-04-15T10:32:04.329Z,2023-04-15T10:32:04Z,4189421295,56,Back,,,,,,,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,
2533460941,13,49,1,1,0,8gw3pgcd0doivaul55q8na9lg,1,38.1,5.8,2023-04-15T10:32:04.837Z,2023-04-15T10:32:04Z,,,,,,,,,,,,,,,,,,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,
2533460977,14,1,1,1,0,8gw3pgcd0doivaul55q8na9lg,1,37.8,6.2,2023-04-15T10:32:05.245Z,2023-04-15T10:32:09Z,4189421445,56,Back,4189421447,140,27.5,4189421451,212,17.5,4189421453,213,2.2,4189421449,141,26.4,,,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461001,15,1,1,1,4,8gw3pgcd0doivaul55q8na9lg,1,29.4,34,2023-04-15T10:32:09.469Z,2023-04-15T10:32:13Z,4189421583,155,,4189421589,140,44.8,4189421593,212,44.0,4189421597,1,,4189421585,196,,4189421591,141,94.1,4189421587,56,Back,4189421595,213,1.2,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461045,16,1,1,1,8,8gw3pgcd0doivaul55q8na9lg,1,53.8,93,2023-04-15T10:32:13.093Z,2023-04-15T10:32:19Z,4189421799,213,0.1,4189421793,140,64.0,4189421791,56,Left,4189421797,212,10.8,4189421795,141,95.1,,,,,,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461077,17,1,1,1,15,8gw3pgcd0doivaul55q8na9lg,1,57,89.6,2023-04-15T10:32:19.742Z,2023-04-15T10:32:23Z,4189421975,213,3.7,4189421977,1,,4189421971,141,64.6,4189421969,140,30.4,4189421967,56,Back,4189421973,212,32.7,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461095,18,1,1,1,18,8gw3pgcd0doivaul55q8na9lg,0,32.4,56,2023-04-15T10:32:23.350Z,2023-04-15T10:32:24Z,4189422045,140,72.3,4189422047,141,43.0,4189422041,155,,4189422051,213,6.1,4189422053,1,,4189422049,212,42.8,4189422043,56,Center,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461125,16,1,1,1,22,bcuj94typp0ykv77ijp9wpsve,0,27.7,64.2,2023-04-15T10:32:27.243Z,2023-04-15T10:32:28Z,4189422205,141,90.2,4189422201,56,Back,4189422207,212,17.8,4189422199,3,,4189422209,213,1.5,4189422203,140,29.6,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461127,19,61,1,1,23,8gw3pgcd0doivaul55q8na9lg,1,64.8,28.8,2023-04-15T10:32:28.649Z,2023-04-15T10:32:28Z,4189422211,56,Center,,,,,,,,,,,,,,,,,,,,,,8wpwcph0wu2wnqlvy52phewh5,C. Linberg,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461163,20,1,1,1,25,8gw3pgcd0doivaul55q8na9lg,1,70.3,6.4,2023-04-15T10:32:30.086Z,2023-04-15T10:32:33Z,4189422359,212,11.9,4189422353,140,69.6,4189422363,213,1.6,4189422355,141,23.9,4189422351,56,Center,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461183,21,1,1,1,28,8gw3pgcd0doivaul55q8na9lg,1,72.2,28.2,2023-04-15T10:32:33.118Z,2023-04-15T10:32:36Z,4189422457,140,70.8,4189422455,56,Center,4189422461,212,15.6,4189422463,213,1.7,4189422459,141,51.0,,,,,,,,,,8wpwcph0wu2wnqlvy52phewh5,C. Linberg,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461203,22,1,1,1,31,8gw3pgcd0doivaul55q8na9lg,1,65,60.5,2023-04-15T10:32:36.070Z,2023-04-15T10:32:39Z,4189422553,140,69.6,4189422559,213,1.1,4189422551,56,Center,4189422557,212,11.2,4189422555,141,75.3,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461215,23,2,1,1,35,8gw3pgcd0doivaul55q8na9lg,1,71.3,71.1,2023-04-15T10:32:39.678Z,2023-04-15T10:32:48Z,4189422625,140,89.5,4189422795,7,3ycwiqwexrq74zjs6l2rj0dsl,4189422627,141,15.5,4189422633,1,,4189422623,56,Right,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461227,17,55,1,1,35,bcuj94typp0ykv77ijp9wpsve,1,24.2,80,2023-04-15T10:32:39.679Z,2023-04-15T10:58:02Z,,,,,,,,,,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461389,18,1,1,1,56,bcuj94typp0ykv77ijp9wpsve,0,7.6,66.8,2023-04-15T10:33:01.388Z,2023-04-15T10:33:06Z,4189423415,157,,4189423423,141,85.1,4189423429,1,,4189423417,241,,4189423425,212,53.4,4189423419,56,Left,4189423413,5,,4189423427,213,0.2,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,4189423421,140,57.1,,,,,,,,,,,,,,,,,,,,,,,
2533461483,26,44,1,2,0,8gw3pgcd0doivaul55q8na9lg,1,51.4,10.8,2023-04-15T10:33:05.371Z,2023-04-15T10:33:18Z,4189423831,56,Right,4189423835,233,19,4189423833,286,,,,,,,,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461393,19,44,1,2,0,bcuj94typp0ykv77ijp9wpsve,0,48.6,89.2,2023-04-15T10:33:05.372Z,2023-04-15T10:33:18Z,4189423855,285,,4189423851,233,26,4189423439,56,Back,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461427,24,1,1,2,3,8gw3pgcd0doivaul55q8na9lg,0,45.1,14.9,2023-04-15T10:33:07.878Z,2023-04-15T10:33:08Z,4189423579,3,,4189423589,213,6.2,4189423583,140,64.3,4189423585,141,11.3,4189423587,212,20.3,4189423581,56,Right,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461429,20,8,1,2,4,bcuj94typp0ykv77ijp9wpsve,1,34.8,87.6,2023-04-15T10:33:08.669Z,2023-04-15T10:33:17Z,4189423591,56,Back,,,,,,,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461439,21,5,1,2,4,bcuj94typp0ykv77ijp9wpsve,0,33.5,101.5,2023-04-15T10:33:09.127Z,2023-04-15T11:32:34Z,4189423637,56,Back,4189423743,233,25,4189423639,347,,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461459,25,5,1,2,4,8gw3pgcd0doivaul55q8na9lg,1,66.5,-1.5,2023-04-15T10:33:09.127Z,2023-04-15T10:33:14Z,4189423723,233,21,4189423721,347,,4189423719,56,Right,,,,,,,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461565,27,1,1,2,17,8gw3pgcd0doivaul55q8na9lg,1,72.5,0,2023-04-15T10:33:22.569Z,2023-04-15T10:33:29Z,4189424255,213,0.7,4189424245,107,,4189424251,141,10.7,4189424247,56,Right,4189424253,212,12.4,4189424249,140,81.3,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461569,28,50,1,2,24,8gw3pgcd0doivaul55q8na9lg,1,93.8,7.1,2023-04-15T10:33:29.213Z,2023-04-15T10:33:31Z,4189424275,56,Right,4189424345,233,22,4189424279,286,,,,,,,,,,,,,,,,,8wpwcph0wu2wnqlvy52phewh5,C. Linberg,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461577,22,7,1,2,24,bcuj94typp0ykv77ijp9wpsve,1,6.2,92.9,2023-04-15T10:33:29.214Z,2023-04-15T10:33:31Z,4189424313,56,Back,4189424311,167,,4189424317,233,28,4189424315,285,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461585,23,5,1,2,25,bcuj94typp0ykv77ijp9wpsve,0,6.8,100.8,2023-04-15T10:33:30.432Z,2023-04-15T11:32:34Z,4189424353,56,Back,4189424355,347,,4189424693,233,29,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461647,29,5,1,2,25,8gw3pgcd0doivaul55q8na9lg,1,93.2,-0.8,2023-04-15T10:33:30.432Z,2023-04-15T10:33:41Z,4189424665,347,,4189424685,233,23,4189424663,56,Right,,,,,,,,,,,,,,,,8wpwcph0wu2wnqlvy52phewh5,C. Linberg,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461679,30,1,1,2,36,8gw3pgcd0doivaul55q8na9lg,1,93.6,0,2023-04-15T10:33:41.576Z,2023-04-15T10:33:45Z,4189424863,56,Center,4189424869,212,18.0,4189424865,140,95.9,4189424871,213,1.4,4189424867,141,24.9,4189424861,107,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461681,31,61,1,2,40,8gw3pgcd0doivaul55q8na9lg,0,97.1,25.5,2023-04-15T10:33:45.176Z,2023-04-15T10:33:45Z,4189424881,56,Center,,,,,,,,,,,,,,,,,,,,,,8wpwcph0wu2wnqlvy52phewh5,C. Linberg,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461685,24,49,1,2,41,bcuj94typp0ykv77ijp9wpsve,1,9.5,70.7,2023-04-15T10:33:45.873Z,2023-04-15T10:33:46Z,,,,,,,,,,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461711,25,1,1,2,42,bcuj94typp0ykv77ijp9wpsve,1,3.1,80.4,2023-04-15T10:33:46.803Z,2023-04-15T10:33:49Z,4189425033,140,3.9,4189425039,213,1.5,4189425037,212,8.5,4189425031,56,Back,4189425035,141,92.9,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461775,26,1,1,2,44,bcuj94typp0ykv77ijp9wpsve,1,5.9,93.5,2023-04-15T10:33:49.443Z,2023-04-15T10:33:54Z,4189425311,213,6.1,4189425303,56,Back,4189425309,212,37.4,4189425301,155,,4189425307,141,81.5,4189425305,140,40.7,4189425313,1,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461777,27,3,1,2,49,bcuj94typp0ykv77ijp9wpsve,0,42.2,83.6,2023-04-15T10:33:54.412Z,2023-04-15T10:33:59Z,4189425589,233,32,4189425319,56,Back,4189425321,286,,,,,,,,,,,,,,,,,68vj95m8a7vmurirk0hr8lboq,A. Corelli,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461825,32,7,1,2,49,8gw3pgcd0doivaul55q8na9lg,1,57.8,16.4,2023-04-15T10:33:54.413Z,2023-04-15T10:33:59Z,4189425509,56,Right,4189425581,233,27,4189425511,285,,,,,,,,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461793,28,50,1,2,51,bcuj94typp0ykv77ijp9wpsve,1,53.6,81.4,2023-04-15T10:33:56.407Z,2023-04-15T10:34:01Z,4189425387,286,,4189425385,56,Left,4189425709,233,33,,,,,,,,,,,,,,,,68vj95m8a7vmurirk0hr8lboq,A. Corelli,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461859,33,7,1,2,51,8gw3pgcd0doivaul55q8na9lg,1,46.4,18.6,2023-04-15T10:33:56.408Z,2023-04-15T10:34:01Z,4189425701,233,28,4189425687,285,,4189425685,56,Back,,,,,,,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461865,34,12,1,2,56,8gw3pgcd0doivaul55q8na9lg,1,23.2,15,2023-04-15T10:34:01.312Z,2023-04-15T10:34:02Z,4189425729,213,4.8,4189425723,140,24.5,4189425727,212,11.2,4189425721,56,Back,4189425725,141,0.0,4189425763,167,,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,
