id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2547789763,9,1,1,0,15,e75syeuawg3ql8nwpi3vr2btz,0,7.4,10.3,2023-05-13T13:00:27.110Z,2023-05-13T21:30:02Z,4272673367,140,60.6,4275131507,178,,4272673371,212,61.8,4272673373,213,0.4,4272673375,1,,4272673363,155,,4272673365,56,Center,4272673369,141,49.3,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547789779,3,49,1,0,18,49rkyo4do8uwj06geomw0xr4i,1,36.6,44.2,2023-05-13T13:00:30.900Z,2023-05-13T21:30:06Z,,,,,,,,,,,,,,,,,,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547789801,4,1,1,0,20,49rkyo4do8uwj06geomw0xr4i,1,35.3,39.7,2023-05-13T13:00:32.620Z,2023-05-13T21:30:08Z,4272673561,212,17.4,4272673555,56,Back,4272673559,141,14.1,4272673563,213,4.7,4272673557,140,35.7,4275131655,178,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547789819,5,1,1,0,23,49rkyo4do8uwj06geomw0xr4i,1,35.7,14.1,2023-05-13T13:00:35.199Z,2023-05-13T21:30:11Z,4275131719,178,,4272673665,212,11.6,4272673667,213,2.1,4272673663,141,29.2,4272673659,56,Back,4272673661,140,30.5,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547789855,6,1,1,0,26,49rkyo4do8uwj06geomw0xr4i,1,30.6,29.1,2023-05-13T13:00:38.423Z,2023-05-13T21:30:13Z,4272673917,56,Back,4272673921,141,10.9,4275131791,178,,4272673923,212,13.3,4272673925,213,5.1,4272673919,140,35.2,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547789863,7,1,1,0,29,49rkyo4do8uwj06geomw0xr4i,0,32.1,2.8,2023-05-13T13:00:40.966Z,2023-05-13T21:30:19Z,4272673985,141,2.9,4272673981,56,Back,4272674013,236,,4272674019,286,,4275131985,178,,4272673983,140,34.1,4272673989,213,0.0,4272674015,233,10,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,4272673987,212,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547789867,10,74,1,0,29,e75syeuawg3ql8nwpi3vr2btz,1,61.8,96,2023-05-13T13:00:41.064Z,2023-05-13T21:30:21Z,4272674001,56,Left,4272674003,285,,4275132105,178,,4272674043,233,7,,,,,,,,,,,,,a69r2pf2w8da4dl0zl4k5vil1,D. Zappacosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547789895,8,5,1,0,31,49rkyo4do8uwj06geomw0xr4i,1,31.8,-0.8,2023-05-13T13:00:43.167Z,2023-05-13T21:30:23Z,4272674171,233,11,4272674161,56,Back,4272674163,347,,,,,,,,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547789879,11,5,1,0,31,e75syeuawg3ql8nwpi3vr2btz,0,68.2,100.8,2023-05-13T13:00:43.167Z,2023-05-13T21:30:24Z,4272674193,233,8,4272674067,347,,4272674065,56,Left,,,,,,,,,,,,,,,,a69r2pf2w8da4dl0zl4k5vil1,D. Zappacosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547789957,9,1,1,0,34,49rkyo4do8uwj06geomw0xr4i,1,25.5,0,2023-05-13T13:00:46.657Z,2023-05-13T21:30:26Z,4272674507,56,Back,4272674515,212,12.4,4272674511,141,3.1,4272674519,213,2.9,4272674509,140,13.9,4272674505,107,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547789983,10,1,1,0,40,49rkyo4do8uwj06geomw0xr4i,1,13.1,25.6,2023-05-13T13:00:52.490Z,2023-05-13T21:30:30Z,4272674639,141,7.0,4272674635,56,Back,4275132337,178,,4272674641,212,14.5,4272674637,140,19.8,4272674643,213,5.2,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547789995,11,1,1,0,42,49rkyo4do8uwj06geomw0xr4i,0,20.1,4.6,2023-05-13T13:00:54.935Z,2023-05-13T21:30:32Z,4272674727,155,,4272674731,140,45.5,4275132395,178,,4272674739,1,,4272674735,212,33.3,4272674733,141,34.0,4272674729,56,Back,4272674737,213,0.6,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790005,12,49,1,0,44,e75syeuawg3ql8nwpi3vr2btz,1,54.9,76.8,2023-05-13T13:00:56.488Z,2023-05-13T21:30:35Z,,,,,,,,,,,,,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790045,13,1,1,0,44,e75syeuawg3ql8nwpi3vr2btz,1,54.9,76.8,2023-05-13T13:00:56.612Z,2023-05-13T21:30:38Z,4272675047,140,65.6,4275132517,178,,4272675053,213,0.4,4272675051,212,12.4,4272675045,56,Left,4272675049,141,84.5,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790067,14,1,1,0,49,e75syeuawg3ql8nwpi3vr2btz,1,72.4,77,2023-05-13T13:01:01.875Z,2023-05-13T21:30:42Z,4275132673,178,,4272675177,141,94.2,4272675181,213,1.4,4272675173,56,Left,4272675175,140,74.7,4272675179,212,11.9,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790089,15,1,1,0,53,e75syeuawg3ql8nwpi3vr2btz,1,73.7,93.9,2023-05-13T13:01:05.028Z,2023-05-13T21:30:43Z,4272675301,140,60.5,4272675303,141,86.6,4272675305,212,14.7,4272675299,56,Left,4272675307,213,3.5,4275132689,178,,,,,,,,a69r2pf2w8da4dl0zl4k5vil1,D. Zappacosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790109,16,1,1,0,55,e75syeuawg3ql8nwpi3vr2btz,1,60.5,86.6,2023-05-13T13:01:07.203Z,2023-05-13T21:30:45Z,4272675421,56,Center,4272675429,213,4.9,4272675425,141,72.9,4272675423,140,61.8,4275132757,178,,4272675427,212,9.4,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790127,17,1,1,0,56,e75syeuawg3ql8nwpi3vr2btz,1,61.8,72.8,2023-05-13T13:01:08.788Z,2023-05-13T21:30:47Z,4272675557,212,24.0,4272675555,141,68.7,4272675553,140,84.5,4272675551,56,Center,4275132799,178,,4272675559,213,6.2,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790131,18,61,1,0,58,e75syeuawg3ql8nwpi3vr2btz,0,88.4,70.2,2023-05-13T13:01:10.032Z,2023-05-13T21:52:35Z,4272675575,56,Center,4275133261,178,,,,,,,,,,,,,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790145,12,56,1,1,0,49rkyo4do8uwj06geomw0xr4i,1,0,0,2023-05-13T13:01:12.655Z,2023-05-13T21:31:04Z,4272675619,56,Back,,,,,,,,,,,,,,,,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790165,13,5,1,1,1,49rkyo4do8uwj06geomw0xr4i,1,-1.4,32.5,2023-05-13T13:01:13.249Z,2023-05-13T21:31:05Z,4272675709,56,Back,4272675717,233,19,4272675711,346,,,,,,,,,,,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790159,19,5,1,1,1,e75syeuawg3ql8nwpi3vr2btz,0,101.4,67.5,2023-05-13T13:01:13.249Z,2023-05-13T21:31:06Z,4272675647,56,Center,4272675653,346,,4272675755,233,13,,,,,,,,,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790329,14,1,1,1,15,49rkyo4do8uwj06geomw0xr4i,1,4.1,49.9,2023-05-13T13:01:27.637Z,2023-05-13T21:31:09Z,4272676727,237,,4272676717,140,6.5,4272676721,212,8.3,4272676723,213,1.3,4272676719,141,61.6,4272676713,124,,4272676715,56,Back,,,,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790349,15,1,1,1,17,49rkyo4do8uwj06geomw0xr4i,1,3.7,68.1,2023-05-13T13:01:29.742Z,2023-05-13T21:31:11Z,4272676863,56,Back,4275133499,178,,4272676865,140,12.9,4272676869,212,18.8,4272676871,213,1.0,4272676867,141,91.8,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790373,16,1,1,1,19,49rkyo4do8uwj06geomw0xr4i,1,12.9,91.8,2023-05-13T13:01:31.872Z,2023-05-13T21:31:13Z,4272676983,56,Back,4272676985,140,7.7,4272676989,212,15.6,4275133537,178,,4272676991,213,4.4,4272676987,141,70.3,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790413,17,1,1,1,23,49rkyo4do8uwj06geomw0xr4i,1,9.8,63.1,2023-05-13T13:01:34.974Z,2023-05-13T21:31:15Z,4275133579,178,,4272677177,140,9.2,4272677179,141,23.9,4272677175,56,Back,4272677185,213,4.7,4272677183,212,26.7,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790429,18,1,1,1,25,49rkyo4do8uwj06geomw0xr4i,1,9.1,20.4,2023-05-13T13:01:37.775Z,2023-05-13T21:31:18Z,4275133675,178,,4272677263,213,5.0,4272677259,141,2.8,4272677257,140,12.3,4272677261,212,12.4,4272677255,56,Back,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790499,19,1,1,1,27,49rkyo4do8uwj06geomw0xr4i,1,12.3,2.8,2023-05-13T13:01:39.927Z,2023-05-13T21:31:20Z,4272677639,56,Back,4272677647,213,0.3,4272677641,140,39.5,4272677645,212,29.8,4272677637,155,,4272677643,141,15.5,4275133709,178,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790519,20,1,1,1,34,49rkyo4do8uwj06geomw0xr4i,1,30.2,2.2,2023-05-13T13:01:46.434Z,2023-05-13T21:31:25Z,4272677755,56,Back,4272677761,212,10.0,4272677757,140,21.1,4272677763,213,2.9,4272677759,141,6.4,4275133847,178,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790541,21,1,1,1,37,49rkyo4do8uwj06geomw0xr4i,1,22.4,12.5,2023-05-13T13:01:49.559Z,2023-05-13T21:31:28Z,4272677893,213,2.6,4272677891,212,23.0,4272677889,141,28.8,4272677885,56,Back,4272677887,140,3.2,4275133933,178,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790547,22,1,1,1,40,49rkyo4do8uwj06geomw0xr4i,0,3.2,28.8,2023-05-13T13:01:52.735Z,2023-05-13T21:31:33Z,4272677925,213,5.3,4272677923,212,9.8,4272677921,141,16.8,4272677915,155,,4272677919,140,8.3,4275134135,178,,4272677917,56,Back,,,,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790549,20,61,1,1,40,e75syeuawg3ql8nwpi3vr2btz,1,90,76.1,2023-05-13T13:01:52.885Z,2023-05-13T21:31:40Z,4275134445,388,,4272677931,56,Center,,,,,,,,,,,,,,,,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790567,23,1,1,1,42,49rkyo4do8uwj06geomw0xr4i,1,31.8,14.7,2023-05-13T13:01:54.863Z,2023-05-13T21:31:44Z,4272678029,212,8.0,4272678025,140,25.9,4272678023,56,Back,4274188203,156,,4272678027,141,7.3,4272678031,213,3.8,4275134593,178,,,,,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790585,24,1,1,1,45,49rkyo4do8uwj06geomw0xr4i,0,27.5,12.2,2023-05-13T13:01:57.215Z,2023-05-13T21:31:46Z,4275134693,178,,4272678167,212,49.3,4272678171,1,,4272678151,155,,4272678165,141,82.0,4272678159,56,Back,4272678163,140,40.2,4272678155,196,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,4272678169,213,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790591,21,44,1,1,48,e75syeuawg3ql8nwpi3vr2btz,1,58.8,17.7,2023-05-13T13:02:00.182Z,2023-05-13T22:18:37Z,4272678185,56,Right,4272678191,233,25,4272678187,286,,,,,,,,,,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790589,25,44,1,1,48,49rkyo4do8uwj06geomw0xr4i,0,41.2,82.3,2023-05-13T13:02:00.183Z,2023-05-13T21:31:50Z,4272678403,233,21,4272678175,56,Back,4272678177,285,,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790599,22,1,1,1,48,e75syeuawg3ql8nwpi3vr2btz,0,55.8,16.7,2023-05-13T13:02:00.281Z,2023-05-13T22:18:38Z,4275135159,388,,4272678225,212,12.6,4272678223,141,5.5,4272678221,140,65.4,4272678219,56,Right,4272678227,213,5.6,4272678217,3,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790633,26,1,1,1,51,49rkyo4do8uwj06geomw0xr4i,0,31.1,96.5,2023-05-13T13:02:03.569Z,2023-05-13T21:31:59Z,4275135301,178,,4272678417,141,86.8,4272678411,157,,4272678419,212,34.2,4272678415,140,63.1,4272678413,56,Left,4272678421,213,6.1,4272678423,1,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790637,23,49,1,1,53,e75syeuawg3ql8nwpi3vr2btz,1,38.8,14.6,2023-05-13T13:02:05.250Z,2023-05-13T21:32:02Z,,,,,,,,,,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790647,24,1,1,1,53,e75syeuawg3ql8nwpi3vr2btz,1,38.8,14.6,2023-05-13T13:02:05.343Z,2023-05-13T21:32:07Z,4272678457,56,Back,4272678461,141,9.5,4272678465,213,5.8,4275135515,388,,4272678463,212,7.0,4272678459,140,44.6,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790663,25,1,1,1,54,e75syeuawg3ql8nwpi3vr2btz,0,44.6,9.5,2023-05-13T13:02:06.715Z,2023-05-13T21:32:24Z,4272678547,140,58.4,4272678551,212,15.4,4275136007,388,,4272678553,213,0.3,4272678549,141,17.2,4272678545,56,Right,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790677,27,49,1,1,56,49rkyo4do8uwj06geomw0xr4i,1,37.4,69.4,2023-05-13T13:02:08.930Z,2023-05-13T21:32:27Z,,,,,,,,,,,,,,,,,,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790703,28,61,1,1,57,49rkyo4do8uwj06geomw0xr4i,0,37.4,67.8,2023-05-13T13:02:08.957Z,2023-05-13T21:33:17Z,4272678763,56,Back,4275137349,178,,,,,,,,,,,,,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790701,26,3,1,1,58,e75syeuawg3ql8nwpi3vr2btz,0,59.7,32.4,2023-05-13T13:02:10.350Z,2023-05-13T21:55:04Z,4274192711,465,,4272678749,56,Center,4275137505,178,,4272678751,286,,4272678911,233,29,,,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790733,29,7,1,1,58,49rkyo4do8uwj06geomw0xr4i,1,40.3,67.6,2023-05-13T13:02:10.389Z,2023-05-13T21:54:55Z,4272678877,56,Back,4274193001,383,,4272678879,285,,4272678903,233,26,4275138109,178,,,,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547790741,30,1,1,2,0,49rkyo4do8uwj06geomw0xr4i,1,39.6,68.4,2023-05-13T13:02:12.245Z,2023-05-13T21:33:50Z,4272678957,212,10.6,4272678955,141,59.0,4272678953,140,31.6,4272678951,56,Back,4272678959,213,3.8,4275138395,178,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
