id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value,qualifier/13/value,qualifier/14/value,assist,qualifier/17/value
2548142907,18,50,1,0,13,3vo5mpj7catp66nrwwqiuhuup,1,5.5,12,2023-05-13T18:45:53.164Z,2023-05-14T01:27:52Z,4274553293,285,,4274554105,233,8,4274553289,56,Back,,,,,,,,,,,,,,,,aripnzu9yo2wlr8ud93ufdhih,R. Bellanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548141697,8,7,1,0,13,6tuibxq39fdryu8ou06wcm0q3,1,94.5,88,2023-05-13T18:45:53.295Z,2023-05-14T01:27:59Z,4275172879,167,,4275854135,178,,4274546777,286,,4274546775,56,Left,4275171489,383,,4274553687,233,18,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548141611,4,5,1,0,14,3vo5mpj7catp66nrwwqiuhuup,1,-0.9,23.5,2023-05-13T18:45:54.190Z,2023-05-14T01:28:54Z,4274547039,233,7,4274675339,346,,4274546363,56,Back,,,,,,,,,,,,,,,,aripnzu9yo2wlr8ud93ufdhih,R. Bellanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548141563,7,5,1,0,14,6tuibxq39fdryu8ou06wcm0q3,0,100.9,76.5,2023-05-13T18:45:54.190Z,2023-05-14T01:28:54Z,4274546089,56,Center,4274675317,346,,4274547265,233,4,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548141773,5,1,1,0,20,3vo5mpj7catp66nrwwqiuhuup,1,4.6,47.5,2023-05-13T18:46:00.324Z,2023-05-14T01:29:01Z,4274547303,212,12.3,4274547295,124,,4274547309,237,,4274547297,56,Back,4274547301,141,64.5,4274547305,213,1.2,4274547299,140,8.6,,,,c9lu69xk59a75bnpzgalh1kut,S. Handanovič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548141843,6,1,1,0,29,3vo5mpj7catp66nrwwqiuhuup,1,35.1,66.7,2023-05-13T18:46:09.304Z,2023-05-14T01:29:05Z,4274547667,212,47.5,4274547663,140,80.1,4274547665,141,60.3,4274547661,56,Center,4274547659,155,,4274547671,1,,4274547669,213,6.2,4275857851,178,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548141853,7,50,1,0,35,3vo5mpj7catp66nrwwqiuhuup,1,82.4,66.2,2023-05-13T18:46:14.763Z,2023-05-14T01:29:13Z,4274547725,286,,4274547881,233,9,4274547719,56,Center,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548141861,9,7,1,0,35,6tuibxq39fdryu8ou06wcm0q3,0,17.6,33.8,2023-05-13T18:46:14.864Z,2023-05-14T01:29:17Z,4275858281,178,,4274547771,285,,4274547769,56,Back,4275175393,385,,4274547845,233,7,,,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548141901,8,1,1,0,38,3vo5mpj7catp66nrwwqiuhuup,1,82.8,82.2,2023-05-13T18:46:18.126Z,2023-05-14T01:29:23Z,4274547979,140,85.2,4274547983,212,9.1,4274547977,56,Left,4274547981,141,95.1,4274547985,213,1.3,4275858603,178,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548141989,9,1,1,0,40,3vo5mpj7catp66nrwwqiuhuup,1,85.2,95.1,2023-05-13T18:46:19.978Z,2023-05-14T01:29:28Z,4274548427,213,3.2,4274548423,141,94.7,4275858909,178,,4274548425,212,13.0,4274548419,56,Left,4274548421,140,72.8,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548142021,10,1,1,0,47,3vo5mpj7catp66nrwwqiuhuup,1,75,86.3,2023-05-13T18:46:26.509Z,2023-05-14T01:29:32Z,4274548581,141,71.8,4274548577,56,Center,4274548585,213,4.5,4275859103,178,,4274548579,140,73.0,4274548583,212,10.1,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548142069,11,1,1,0,49,3vo5mpj7catp66nrwwqiuhuup,1,71.4,67.9,2023-05-13T18:46:28.372Z,2023-05-14T01:29:38Z,4274548823,141,48.0,4274548827,213,4.1,4274548821,140,61.5,4274548819,56,Center,4275859363,178,,4274548825,212,17.1,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548142223,12,1,1,0,52,3vo5mpj7catp66nrwwqiuhuup,1,61.6,48,2023-05-13T18:46:32.126Z,2023-05-14T01:29:42Z,4274549637,56,Center,4274549643,212,11.9,4274549645,213,1.6,4274549639,140,61.0,4275859533,178,,4274549641,141,65.5,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548142265,13,1,1,0,59,3vo5mpj7catp66nrwwqiuhuup,1,59.7,76.7,2023-05-13T18:46:38.468Z,2023-05-14T01:29:45Z,4274549853,141,66.4,4275859735,178,,4274549857,213,4.0,4274549849,56,Center,4274549851,140,53.8,4274549855,212,9.4,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548142331,14,1,1,1,2,3vo5mpj7catp66nrwwqiuhuup,1,53.8,66.4,2023-05-13T18:46:41.654Z,2023-05-14T01:29:50Z,4274550205,213,4.4,4274550201,141,51.5,4275859895,178,,4274550197,56,Center,4274550199,140,51.0,4274550203,212,10.5,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548142401,15,2,1,1,6,3vo5mpj7catp66nrwwqiuhuup,1,60.3,56.4,2023-05-13T18:46:45.835Z,2023-05-14T01:29:55Z,4274550601,7,ujb2hkujcnwnyrbsgk3ilmtx,4274550605,56,Left,4274550609,141,97.4,4275860233,178,,4274550603,1,,4274550607,140,85.4,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548142445,10,55,1,1,6,6tuibxq39fdryu8ou06wcm0q3,1,19.7,19.4,2023-05-13T18:46:45.836Z,2023-05-14T01:29:56Z,,,,,,,,,,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548142629,11,1,1,1,18,6tuibxq39fdryu8ou06wcm0q3,1,22.2,4.4,2023-05-13T18:46:57.649Z,2023-05-14T01:41:51Z,4274551811,5,,4274551821,141,20.4,4274551823,212,13.2,4274551817,140,15.1,4274551813,241,,4274551815,56,Back,4275893907,178,,4274551825,213,2.2,5oge5fhmna0oduqvjisoa1djp,J. Toljan,4274565113,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548142667,12,1,1,1,20,6tuibxq39fdryu8ou06wcm0q3,1,11.7,23.6,2023-05-13T18:46:59.715Z,2023-05-14T01:41:55Z,4275894155,178,,4274552051,213,1.8,4274552043,56,Back,4274552047,141,51.5,4274552045,140,7.6,4274552049,212,19.5,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548142771,13,1,1,1,25,6tuibxq39fdryu8ou06wcm0q3,1,8.1,51.6,2023-05-13T18:47:05.122Z,2023-05-14T01:41:58Z,4274552517,140,14.8,4275894331,178,,4274552523,213,1.3,4274552519,141,86.0,4274552521,212,24.4,4274552515,56,Back,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548142783,14,1,1,1,29,6tuibxq39fdryu8ou06wcm0q3,0,13.9,89.7,2023-05-13T18:47:09.224Z,2023-05-14T01:42:01Z,4274552561,56,Back,4274552569,213,0.3,4274552563,140,17.6,4274552567,212,4.1,4274552559,155,,4274552565,141,91.5,4275182761,236,,4275182763,286,,4vis4wltntxil2m9z16mi6j8p,Rogério,4275894517,178,4275754139,233,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548142807,16,74,1,1,29,3vo5mpj7catp66nrwwqiuhuup,1,84.2,9.5,2023-05-13T18:47:09.343Z,2023-05-14T01:42:09Z,4275754169,233,14,4274552703,56,Right,4275894933,178,,4275182803,285,,,,,,,,,,,,,,aripnzu9yo2wlr8ud93ufdhih,R. Bellanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548142819,15,5,1,1,33,6tuibxq39fdryu8ou06wcm0q3,1,-1,76.2,2023-05-13T18:47:13.093Z,2023-05-14T01:42:39Z,4274552737,56,Back,4274552741,346,,4274552911,233,17,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548142831,17,5,1,1,33,3vo5mpj7catp66nrwwqiuhuup,0,101,23.8,2023-05-13T18:47:13.093Z,2023-05-14T01:42:39Z,4274552865,346,,4274552953,233,15,4274552863,56,Center,,,,,,,,,,,,,,,,aripnzu9yo2wlr8ud93ufdhih,R. Bellanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548143275,16,1,1,1,50,6tuibxq39fdryu8ou06wcm0q3,1,4.9,60.5,2023-05-13T18:47:29.543Z,2023-05-14T01:42:43Z,4274555165,140,4.5,4274555161,124,,4274555171,213,4.6,4274555175,237,,4274555169,212,5.9,4274555167,141,51.8,4274555163,56,Back,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548143339,17,1,1,1,53,6tuibxq39fdryu8ou06wcm0q3,1,8,45.4,2023-05-13T18:47:32.997Z,2023-05-14T01:42:45Z,4275896621,178,,4274555559,1,,4274555547,56,Back,4274555555,212,40.5,4274555551,141,33.7,4274555557,213,6.1,4274555549,140,45.8,4274555545,155,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548143403,18,1,1,1,56,6tuibxq39fdryu8ou06wcm0q3,1,46.1,33.4,2023-05-13T18:47:35.555Z,2023-05-14T01:42:49Z,4275896839,388,,4274555837,168,,4274555847,212,11.7,4274555843,141,24.7,4274555839,56,Center,4274555841,140,55.7,4274555835,3,,4274555849,213,5.8,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548143437,19,1,1,1,59,6tuibxq39fdryu8ou06wcm0q3,1,57.1,8.5,2023-05-13T18:47:39.320Z,2023-05-14T01:42:54Z,4274555989,56,Right,4274555999,213,2.5,4274555995,141,13.2,4275897097,178,,4274555997,212,5.7,4274555993,140,52.6,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548143493,21,4,1,2,1,6tuibxq39fdryu8ou06wcm0q3,1,45.2,29.2,2023-05-13T18:47:40.989Z,2023-05-14T01:42:59Z,4274556307,13,,4274556315,286,,4274556311,152,,4274556803,233,19,4274556313,265,,4274556309,56,Back,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548143567,19,4,1,2,1,3vo5mpj7catp66nrwwqiuhuup,0,54.8,70.8,2023-05-13T18:47:40.990Z,2023-05-14T01:42:59Z,4275897365,178,,4274556743,285,,4274556739,265,,4274556727,13,,4274556731,56,Center,4274556809,233,21,4274556735,152,,,,,ci37qg2uu0z3nppxvn0z9034l,R. Gagliardini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548143489,20,43,1,2,2,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-05-13T18:47:41.413Z,2023-05-13T18:47:47Z,4274556297,212,10.1,4274556299,213,2.8,4274556293,140,36.5,4274556295,141,27.1,4274556291,56,Back,4274556561,144,1,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548143609,22,1,1,2,8,6tuibxq39fdryu8ou06wcm0q3,1,38.6,35.4,2023-05-13T18:47:47.674Z,2023-05-14T01:43:12Z,4275897579,178,,4274557043,212,17.9,4274557033,5,,4274557037,56,Back,4274557035,152,,4274557513,189,,4274557041,141,61.7,4274557039,140,37.7,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,4274557045,213,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548143639,23,1,1,2,8,6tuibxq39fdryu8ou06wcm0q3,1,39.5,66.7,2023-05-13T18:47:48.078Z,2023-05-14T01:43:20Z,4275898375,178,,4274557223,212,19.5,4274557217,56,Back,4274557225,213,1.1,4274557221,141,92.9,4274557219,140,47.1,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548143691,24,1,1,2,15,6tuibxq39fdryu8ou06wcm0q3,1,53.4,93.3,2023-05-13T18:47:54.735Z,2023-05-14T01:43:27Z,4274557483,140,42.3,4274557487,212,15.0,4274557481,56,Back,4274557485,141,79.3,4275898667,178,,4274557489,213,3.8,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548143769,25,1,1,2,18,6tuibxq39fdryu8ou06wcm0q3,1,42.1,72.3,2023-05-13T18:47:57.800Z,2023-05-14T01:43:29Z,4274557917,140,37.2,4274557923,213,4.3,4274557921,212,12.2,4274557919,141,56.0,4274557915,56,Back,4275898741,178,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548143837,26,1,1,2,23,6tuibxq39fdryu8ou06wcm0q3,1,40.1,52.2,2023-05-13T18:48:02.355Z,2023-05-14T01:43:32Z,4274558267,141,69.4,4274558263,56,Back,4274558265,140,41.4,4274558271,213,1.5,4275898921,178,,4274558269,212,11.8,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548143965,27,1,1,2,26,6tuibxq39fdryu8ou06wcm0q3,1,37,70,2023-05-13T18:48:06.076Z,2023-05-14T01:43:35Z,4274558969,212,29.0,4274558971,213,3.8,4275899067,178,,4274558965,140,14.9,4274558963,56,Back,4274558967,141,44.3,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548143985,28,1,1,2,34,6tuibxq39fdryu8ou06wcm0q3,1,14,36.6,2023-05-13T18:48:13.373Z,2023-05-14T01:43:39Z,4274559089,213,1.4,4274559081,56,Back,4274559085,141,67.2,4275899219,178,,4274559083,140,17.0,4274559087,212,21.0,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548144047,29,1,1,2,36,6tuibxq39fdryu8ou06wcm0q3,1,16.9,69.1,2023-05-13T18:48:15.516Z,2023-05-14T01:43:41Z,4274559419,213,4.2,4275899343,178,,4274559415,212,21.9,4274559409,141,40.6,4274559401,56,Back,4274559405,140,7.1,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548144085,30,1,1,2,38,6tuibxq39fdryu8ou06wcm0q3,1,7.2,39.7,2023-05-13T18:48:17.942Z,2023-05-14T01:43:45Z,4274559653,213,0.1,4274559649,141,44.0,4274559645,56,Back,4274559647,140,47.8,4274559643,155,,4274559651,212,42.7,4275899509,178,,4274559655,1,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548394495,981,67,1,2,41,6tuibxq39fdryu8ou06wcm0q3,1,54.2,44,2023-05-13T18:48:21.034Z,2023-05-14T02:21:09Z,4275936973,233,999,,,,,,,,,,,,,,,,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548394493,999,67,1,2,41,3vo5mpj7catp66nrwwqiuhuup,0,45.8,56,2023-05-13T18:48:21.035Z,2023-05-14T01:56:09Z,4275936987,233,981,,,,,,,,,,,,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548144131,31,1,1,2,42,6tuibxq39fdryu8ou06wcm0q3,1,45.7,42.8,2023-05-13T18:48:22.174Z,2023-05-14T01:43:49Z,4275899727,178,,4274559935,56,Back,4274559939,141,47.9,4274559941,212,3.5,4274559943,213,1.6,4274559937,140,45.7,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548144161,32,1,1,2,46,6tuibxq39fdryu8ou06wcm0q3,1,38.9,50.1,2023-05-13T18:48:25.637Z,2023-05-14T01:43:56Z,4274560111,212,9.1,4275900047,178,,4274560107,140,42.1,4274560105,56,Back,4274560109,141,37.7,4274560113,213,5.1,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
