id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2501986859,9,5,1,0,17,7jaarwfaeewpo3vnfvhc2c665,0,53.4,101.6,2023-01-29T13:32:30.811Z,2023-01-29T13:51:00Z,4002099133,347,,4002099131,56,Left,4002099359,233,3,,,,,,,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501986959,4,1,1,0,21,5snsl2d1lu2oclbriztdy61d6,0,54,0,2023-01-29T13:32:34.489Z,2023-01-29T13:32:37Z,4002099599,56,Right,4002099603,141,3.5,4002099597,107,,4002099607,213,0.1,4002099605,212,24.6,4002099609,1,,4002099601,140,77.2,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501986953,10,8,1,0,25,7jaarwfaeewpo3vnfvhc2c665,1,20.3,97.3,2023-01-29T13:32:38.729Z,2023-01-29T13:32:37Z,4002099579,56,Back,,,,,,,,,,,,,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987087,5,5,1,0,26,5snsl2d1lu2oclbriztdy61d6,1,76.8,-1.4,2023-01-29T13:32:39.273Z,2023-01-29T13:32:48Z,4002100241,56,Right,4002100243,347,,4002100259,233,11,,,,,,,,,,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501986973,11,5,1,0,26,7jaarwfaeewpo3vnfvhc2c665,0,23.2,101.4,2023-01-29T13:32:39.273Z,2023-01-29T13:51:01Z,4002100275,233,5,4002099675,56,Back,4002099677,347,,,,,,,,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987111,6,1,1,0,35,5snsl2d1lu2oclbriztdy61d6,0,75,0,2023-01-29T13:32:48.746Z,2023-01-29T13:32:49Z,4002100355,212,24.3,4002100359,1,,4002100347,107,,4002100351,140,90.2,4002100357,213,0.9,4002100353,141,25.9,4002100349,56,Center,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987133,12,1,1,0,39,7jaarwfaeewpo3vnfvhc2c665,0,11.2,75.6,2023-01-29T13:32:52.386Z,2023-01-29T13:32:53Z,4002100449,3,,4002100453,140,22.9,4002100457,212,19.5,4002100451,56,Back,4002100459,213,0.9,4002100455,141,97.9,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987155,7,1,1,0,40,5snsl2d1lu2oclbriztdy61d6,0,70.2,5,2023-01-29T13:32:53.706Z,2023-01-29T13:32:54Z,4002100545,140,89.3,4002100549,212,26.6,4002100551,213,0.7,4002100547,141,30.7,4002100543,56,Center,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987177,13,1,1,0,43,7jaarwfaeewpo3vnfvhc2c665,0,8.2,73.4,2023-01-29T13:32:56.226Z,2023-01-29T13:32:58Z,4002100665,140,23.2,4002100669,212,21.9,4002100667,141,95.8,4002100663,56,Back,4002100671,213,0.8,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987215,8,1,1,0,47,5snsl2d1lu2oclbriztdy61d6,1,73.2,4.7,2023-01-29T13:32:59.962Z,2023-01-29T13:33:00Z,4002100877,212,11.4,4002100867,56,Right,4002100871,140,62.4,4002100875,141,3.5,4002100881,213,3.2,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987231,9,1,1,0,48,5snsl2d1lu2oclbriztdy61d6,0,62.4,3.5,2023-01-29T13:33:01.674Z,2023-01-29T13:33:01Z,4002100959,212,14.6,4002100955,140,76.0,4002100953,56,Right,4002100961,213,0.2,4002100957,141,7.7,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987237,10,43,1,0,50,5snsl2d1lu2oclbriztdy61d6,1,0,0,2023-01-29T13:33:03.178Z,2023-01-29T13:33:06Z,4002101127,144,45,4002100983,56,Right,4002100987,286,0,,,,,,,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987253,11,1,1,0,52,5snsl2d1lu2oclbriztdy61d6,0,65.8,11.4,2023-01-29T13:33:05.242Z,2023-01-29T13:33:04Z,4002101091,140,73.5,4002101095,212,10.5,4002101093,141,21.2,4002101089,56,Center,4002101097,213,0.7,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987263,14,61,1,0,55,7jaarwfaeewpo3vnfvhc2c665,1,26.6,83.3,2023-01-29T13:33:08.026Z,2023-01-29T13:33:07Z,4002101145,56,Back,,,,,,,,,,,,,,,,,,,,,,1ql4mxhyvvp14meu36zbu0es5,M. Brustia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987289,12,1,1,0,57,5snsl2d1lu2oclbriztdy61d6,1,70.5,25.2,2023-01-29T13:33:10.570Z,2023-01-29T13:33:10Z,4002101279,212,32.4,4002101275,140,59.3,4002101277,141,69.6,4002101283,1,,4002101281,213,1.9,4002101273,56,Center,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987333,13,1,1,0,58,5snsl2d1lu2oclbriztdy61d6,1,59.3,69.6,2023-01-29T13:33:11.274Z,2023-01-29T13:33:14Z,4002101497,56,Left,4002101505,212,22.1,4002101499,140,73.3,4002101503,141,93.8,4002101507,213,0.8,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987345,14,1,1,1,2,5snsl2d1lu2oclbriztdy61d6,1,75,87.8,2023-01-29T13:33:15.338Z,2023-01-29T13:33:15Z,4002101589,212,8.5,4002101585,140,69.2,4002101587,141,79.1,4002101591,213,3.9,4002101583,56,Left,,,,,,,,,,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987363,15,1,1,1,3,5snsl2d1lu2oclbriztdy61d6,1,69.2,79.1,2023-01-29T13:33:16.330Z,2023-01-29T13:33:37Z,4002101663,212,10.5,4002101659,140,65.3,4002101665,213,2.0,4002101657,56,Left,4002101661,141,93.3,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987405,16,1,1,1,4,5snsl2d1lu2oclbriztdy61d6,1,65.3,93.3,2023-01-29T13:33:17.482Z,2023-01-29T13:33:21Z,4002101923,213,4.0,4002101917,140,57.1,4002101915,56,Center,4002101921,212,13.3,4002101919,141,78.4,,,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987435,17,1,1,1,9,5snsl2d1lu2oclbriztdy61d6,1,51.9,77.2,2023-01-29T13:33:22.843Z,2023-01-29T13:33:24Z,4002102081,140,34.4,4002102085,212,19.7,4002102079,56,Back,4002102087,213,3.5,4002102083,141,66.9,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987457,18,1,1,1,12,5snsl2d1lu2oclbriztdy61d6,1,34.9,66.9,2023-01-29T13:33:25.067Z,2023-01-29T13:33:26Z,4002102215,212,31.5,4002102211,140,35.0,4002102217,213,4.7,4002102209,56,Back,4002102213,141,20.6,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987501,19,1,1,1,14,5snsl2d1lu2oclbriztdy61d6,1,35.2,20.1,2023-01-29T13:33:27.483Z,2023-01-29T13:33:29Z,4002102417,141,3.7,4002102413,56,Right,4002102415,140,53.1,4002102421,213,5.7,4002102419,212,21.9,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987505,20,1,1,1,17,5snsl2d1lu2oclbriztdy61d6,0,53.2,2.8,2023-01-29T13:33:30.684Z,2023-01-29T13:33:30Z,4002102439,56,Right,4002102441,140,68.6,4002102445,212,16.2,4002102437,155,,4002102443,141,2.8,4002102447,213,0,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987535,15,8,1,1,17,7jaarwfaeewpo3vnfvhc2c665,1,22.9,96.1,2023-01-29T13:33:30.859Z,2023-01-29T13:49:49Z,4002102607,56,Back,4002102673,15,,,,,,,,,,,,,,,,,,,,1ql4mxhyvvp14meu36zbu0es5,M. Brustia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987563,16,5,1,1,18,7jaarwfaeewpo3vnfvhc2c665,0,29.2,101.4,2023-01-29T13:33:31.851Z,2023-01-29T13:51:01Z,4002102737,56,Back,4002102969,233,21,4002102739,347,,,,,,,,,,,,,,,,,1ql4mxhyvvp14meu36zbu0es5,M. Brustia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987603,21,5,1,1,18,5snsl2d1lu2oclbriztdy61d6,1,70.8,-1.4,2023-01-29T13:33:31.851Z,2023-01-29T13:33:37Z,4002102895,56,Right,4002102959,233,16,4002102897,347,,,,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987621,22,1,1,1,26,5snsl2d1lu2oclbriztdy61d6,1,66,0,2023-01-29T13:33:39.467Z,2023-01-29T13:33:39Z,4002103001,141,4.0,4002103005,213,0.4,4002102995,107,,4002102999,140,74.8,4002103003,212,9.9,4002102997,56,Right,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987629,23,1,1,1,27,5snsl2d1lu2oclbriztdy61d6,1,74.8,4,2023-01-29T13:33:40.139Z,2023-01-29T13:33:39Z,4002103053,140,70.6,4002103057,212,4.5,4002103051,56,Right,4002103059,213,3.3,4002103055,141,2.9,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987651,24,1,1,1,27,5snsl2d1lu2oclbriztdy61d6,1,70.6,2.9,2023-01-29T13:33:40.843Z,2023-01-29T13:33:41Z,4002103201,213,0.6,4002103193,56,Right,4002103195,140,84.0,4002103199,212,16.8,4002103197,141,16.5,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987667,25,1,1,1,29,5snsl2d1lu2oclbriztdy61d6,1,84,15.9,2023-01-29T13:33:42.715Z,2023-01-29T13:33:42Z,4002103277,141,10.3,4002103275,140,82.5,4002103279,212,4.1,4002103273,56,Right,4002103281,213,4.3,,,,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987697,26,1,1,1,30,5snsl2d1lu2oclbriztdy61d6,1,82.5,10.3,2023-01-29T13:33:43.307Z,2023-01-29T13:33:44Z,4002103453,213,1.0,4002103449,141,17.3,4002103445,56,Right,4002103447,140,85.2,4002103451,212,5.5,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987703,27,3,1,1,32,5snsl2d1lu2oclbriztdy61d6,0,84.5,23.7,2023-01-29T13:33:45.307Z,2023-01-29T13:33:46Z,4002103635,233,17,4002103483,286,,4002103477,56,Center,,,,,,,,,,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987721,17,7,1,1,32,7jaarwfaeewpo3vnfvhc2c665,1,15.5,76.3,2023-01-29T13:33:45.308Z,2023-01-29T13:33:46Z,4002103603,233,27,4002103577,56,Back,4002103579,285,,,,,,,,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987727,18,49,1,1,34,7jaarwfaeewpo3vnfvhc2c665,1,23.3,83.5,2023-01-29T13:33:46.995Z,2023-01-29T13:33:46Z,,,,,,,,,,,,,,,,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987769,19,1,1,1,34,7jaarwfaeewpo3vnfvhc2c665,1,24.7,83.8,2023-01-29T13:33:47.779Z,2023-01-29T13:33:49Z,4002103825,212,9.8,4002103819,56,Back,4002103821,140,34.0,4002103827,213,6.3,4002103823,141,83.6,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987791,20,1,1,1,38,7jaarwfaeewpo3vnfvhc2c665,0,30.9,83.9,2023-01-29T13:33:50.916Z,2023-01-29T13:33:53Z,4002103901,56,Back,4002103905,141,62.7,4002103909,213,5.3,4002103907,212,17.0,4002103903,140,39.4,,,,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987817,28,49,1,1,40,5snsl2d1lu2oclbriztdy61d6,1,54.5,55.4,2023-01-29T13:33:53.436Z,2023-01-29T13:33:52Z,,,,,,,,,,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987843,29,1,1,1,41,5snsl2d1lu2oclbriztdy61d6,1,54.5,55.4,2023-01-29T13:33:53.900Z,2023-01-29T13:33:54Z,4002104181,212,10.9,4002104177,140,44.4,4002104183,213,3.4,4002104175,56,Back,4002104179,141,51.5,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987881,30,1,1,1,42,5snsl2d1lu2oclbriztdy61d6,1,44.4,51.5,2023-01-29T13:33:54.971Z,2023-01-29T13:33:57Z,4002104367,213,5.7,4002104359,56,Center,4002104365,212,17.0,4002104361,140,57.8,4002104363,141,37.4,,,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987949,31,1,1,1,45,5snsl2d1lu2oclbriztdy61d6,1,57.8,37.4,2023-01-29T13:33:58.395Z,2023-01-29T13:34:02Z,4002104673,56,Back,4002104681,213,3.4,4002104677,141,30.3,4002104679,212,20.7,4002104675,140,38.6,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987979,32,1,1,1,50,5snsl2d1lu2oclbriztdy61d6,1,36,31.8,2023-01-29T13:34:03.388Z,2023-01-29T13:34:04Z,4002104835,213,6.2,4002104829,140,52.0,4002104831,141,28.9,4002104833,212,16.9,4002104827,56,Center,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987999,33,1,1,1,52,5snsl2d1lu2oclbriztdy61d6,1,52,28.9,2023-01-29T13:34:05.564Z,2023-01-29T13:34:06Z,4002104943,141,4.1,4002104947,213,4.0,4002104941,140,38.9,4002104939,56,Back,4002104945,212,21.8,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988015,34,1,1,1,54,5snsl2d1lu2oclbriztdy61d6,1,38.9,4.1,2023-01-29T13:34:07.372Z,2023-01-29T13:34:07Z,4002104993,141,25.2,4002104997,213,1.9,4002104995,212,15.2,4002104987,56,Back,4002104991,140,34.0,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988069,35,1,1,1,55,5snsl2d1lu2oclbriztdy61d6,1,34,25.2,2023-01-29T13:34:08.508Z,2023-01-29T13:34:12Z,4002105343,141,84.4,4002105347,213,1.4,4002105339,56,Back,4002105341,140,39.9,4002105349,1,,4002105345,212,40.7,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988135,36,1,1,2,0,5snsl2d1lu2oclbriztdy61d6,1,58.7,82.4,2023-01-29T13:34:13.820Z,2023-01-29T13:34:17Z,4002105693,212,18.5,4002105689,140,73.9,4002105695,213,0.5,4002105687,56,Left,4002105691,141,96.3,,,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988161,37,1,1,2,5,5snsl2d1lu2oclbriztdy61d6,1,66,73.5,2023-01-29T13:34:18.812Z,2023-01-29T13:34:20Z,4002105809,140,58.5,4002105807,56,Center,4002105813,212,22.9,4002105815,213,4.4,4002105811,141,41.9,,,,,,,,,,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988255,38,1,1,2,8,5snsl2d1lu2oclbriztdy61d6,1,60.3,50.7,2023-01-29T13:34:21.404Z,2023-01-29T13:34:27Z,4002106295,140,79.9,4002106303,1,,4002106299,212,34.2,4002106297,141,90.9,4002106293,56,Left,4002106301,213,0.9,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988315,39,1,1,2,15,5snsl2d1lu2oclbriztdy61d6,1,73.3,75.9,2023-01-29T13:34:28.269Z,2023-01-29T13:35:59Z,4002113525,210,14,4002106613,141,42.4,4002106607,155,,4002113527,154,,4002106609,56,Center,4002106605,2,,4002106617,213,5.4,4002106611,140,90.1,978grivb05fx65k9zg3g0czxl,G. Greggi,1,4002106615,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,
2501988319,40,14,1,2,18,5snsl2d1lu2oclbriztdy61d6,1,90.3,42.1,2023-01-29T13:34:31.260Z,2023-01-29T13:35:59Z,4002106633,17,,4002112599,15,,4002112603,328,,4002106635,56,Center,4002106631,22,,4002113561,29,,4002113569,102,47.7,4002113565,55,39,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,4002113575,231,48.7,4002113559,74,4002113571,103,39.2,4002113573,230,98.5,4002113563,154,,,,,,,,,,,,,,,
