id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/17/value,qualifier/18/value
2543031111,214,1,1,22,49,4klvxyeh3xcus4ongu7c00mgc,1,13.9,43.4,2023-05-03T16:22:57.498Z,2023-05-03T23:54:08Z,4247255441,213,5.3,4248518781,178,,4247255437,141,8.3,4247255439,212,28.1,4247255435,140,28.1,4247255433,56,Back,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031125,215,1,1,22,52,4klvxyeh3xcus4ongu7c00mgc,1,29.5,9.4,2023-05-03T16:23:00.427Z,2023-05-03T23:54:12Z,4247255507,213,0.6,4247255499,56,Back,4247255503,141,17.2,4248518915,178,,4247255505,212,9.5,4247255501,140,37.0,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031129,216,1,1,22,53,4klvxyeh3xcus4ongu7c00mgc,1,37,17.2,2023-05-03T16:23:01.414Z,2023-05-03T23:54:18Z,4247255529,140,28.6,4248519073,178,,4247255543,156,,4247255527,56,Back,4247255531,141,16.4,4247255535,213,3.2,4247255533,212,8.8,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031139,217,50,1,22,54,4klvxyeh3xcus4ongu7c00mgc,1,31.5,29.9,2023-05-03T16:23:02.120Z,2023-05-03T23:54:23Z,4247255587,56,Back,4247255809,233,250,4247255807,285,,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031165,250,7,1,22,55,e75syeuawg3ql8nwpi3vr2btz,1,68.5,70.1,2023-05-03T16:23:02.957Z,2023-05-03T23:54:27Z,4248519303,178,,4248330243,384,,4247255777,56,Center,4247255789,233,217,4247255779,286,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031169,251,49,1,22,55,e75syeuawg3ql8nwpi3vr2btz,1,75.5,56.9,2023-05-03T16:23:03.288Z,2023-05-03T23:54:32Z,,,,,,,,,,,,,,,,,,,,,,,,,ds719g843vjs279iine5otgid,L. Muriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031195,252,1,1,22,58,e75syeuawg3ql8nwpi3vr2btz,1,75,53.6,2023-05-03T16:23:06.447Z,2023-05-03T23:54:44Z,4247255917,141,70.3,4248519497,178,,4247255921,213,0.7,4247255915,140,88.5,4247255913,56,Center,4247255919,212,18.2,,,,,,,ds719g843vjs279iine5otgid,L. Muriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031201,253,3,1,22,59,e75syeuawg3ql8nwpi3vr2btz,0,92.4,70.8,2023-05-03T16:23:07.689Z,2023-05-03T23:55:10Z,4248519795,178,,4247255949,56,Center,4247256069,233,218,4247255951,286,,4248330469,465,,,,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031215,218,7,1,23,0,4klvxyeh3xcus4ongu7c00mgc,1,7.6,29.2,2023-05-03T16:23:08.726Z,2023-05-03T23:55:15Z,4248519837,389,,4247256065,233,253,4247256013,56,Back,4247256015,285,,4247256011,167,,4248330539,385,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031219,219,6,1,23,2,4klvxyeh3xcus4ongu7c00mgc,0,3.4,25.6,2023-05-03T16:23:10.617Z,2023-05-03T23:55:18Z,4247256063,73,,4247256131,233,254,4247256045,56,Back,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031223,254,6,1,23,2,e75syeuawg3ql8nwpi3vr2btz,1,96.6,74.4,2023-05-03T16:23:10.617Z,2023-05-03T23:55:17Z,4247256073,233,219,4247256059,56,Center,4247256061,73,,,,,,,,,,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031455,255,1,1,23,24,e75syeuawg3ql8nwpi3vr2btz,1,99.5,99.5,2023-05-03T16:23:32.838Z,2023-05-03T23:55:32Z,4247257327,212,39.6,4247257331,1,,4247257317,155,,4247257323,140,93.1,4247258061,210,15,4247257329,213,4.5,4248519937,178,,4247257319,223,,ds719g843vjs279iine5otgid,L. Muriel,4247257325,141,42.1,4247258063,154,,4247257321,56,4247257315,6,Center,,1,4248330797,20,4247257311,2,,,,,,,,,,,,,,,,,,
2543031457,256,15,1,23,26,e75syeuawg3ql8nwpi3vr2btz,1,94.2,42.3,2023-05-03T16:23:34.715Z,2023-05-03T23:55:32Z,4247257345,56,Center,4247257777,25,,4247258093,102,46.6,4247257779,15,,4247258101,147,48.4,4247258083,80,,4247258145,233,220,4247257339,17,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,4247258095,103,1.9,4248520107,388,,4247258085,29,4247258097,214,,,,4247258087,154,4247258099,146,4247258089,55,255,4247257789,328,,,,,,,,,,,99.1,,
2543031469,220,10,1,23,27,4klvxyeh3xcus4ongu7c00mgc,1,2.7,53.3,2023-05-03T16:23:35.298Z,2023-05-03T23:55:35Z,4247257851,174,,4248331171,376,,4247257853,179,,4247257399,182,,4247257401,56,Back,4247257903,233,256,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031475,257,15,1,23,28,e75syeuawg3ql8nwpi3vr2btz,1,95.1,40,2023-05-03T16:23:36.245Z,2023-05-03T23:55:46Z,4247258891,60,,4247259131,103,19,4247258901,82,,4247259147,230,100,4247259149,231,46.4,4247258903,233,221,4247259145,147,41.7,4247259127,80,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,4247259129,102,47.8,4247259143,146,96.2,4247258889,20,4247259139,458,,,,4247259125,25,4248520369,178,4247257443,56,Center,4247259141,100,,4247259137,328,,,,,,,,,,
2543031497,221,10,1,23,28,4klvxyeh3xcus4ongu7c00mgc,1,5.8,55.8,2023-05-03T16:23:36.370Z,2023-05-03T23:55:50Z,4247257591,94,,4248520389,178,,4247257595,56,Back,4247258913,233,257,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031495,258,1,1,23,29,e75syeuawg3ql8nwpi3vr2btz,1,91.3,49.7,2023-05-03T16:23:37.411Z,2023-05-03T23:55:59Z,4247257581,140,90.3,4247257583,141,35.8,4247257585,212,9.5,4247257579,56,Center,4247259391,210,13,4247257587,213,4.6,4248520487,178,,4247259393,154,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2543031503,259,13,1,23,30,e75syeuawg3ql8nwpi3vr2btz,1,90.2,35.1,2023-05-03T16:23:38.336Z,2023-05-03T23:55:59Z,4247259243,25,,4247259407,102,57.6,4247259397,77,,4247259409,103,84.7,4247259399,29,,4247264009,391,,4247259413,231,46.9,4247257629,56,Center,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,4248520601,178,,4247264007,328,,4247259401,154,4247257627,63,,,,4247259411,230,4247259245,72,4247259403,55,258,,,,,,,98.6,,,,,,,,
2543031523,222,5,1,23,34,4klvxyeh3xcus4ongu7c00mgc,1,-1.6,49,2023-05-03T16:23:42.358Z,2023-05-03T23:56:01Z,4247257741,233,260,4247257735,56,Back,4247257737,346,,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031505,260,5,1,23,34,e75syeuawg3ql8nwpi3vr2btz,0,101.6,51,2023-05-03T16:23:42.358Z,2023-05-03T23:56:01Z,4247257763,233,222,4247257639,346,,4247257637,56,Center,,,,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031841,223,1,1,24,6,4klvxyeh3xcus4ongu7c00mgc,1,5.4,42.5,2023-05-03T16:24:14.137Z,2023-05-03T23:56:05Z,4247259627,1,,4247259617,56,Center,4247259635,74,,4247259623,212,68.2,4247259625,213,0.0,4247259621,141,46.4,4247259615,124,,4247259619,140,70.3,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031863,224,1,1,24,11,4klvxyeh3xcus4ongu7c00mgc,1,70.1,41.9,2023-05-03T16:24:18.927Z,2023-05-03T23:56:10Z,4247259747,141,32.8,4247259743,56,Center,4247259745,140,66.3,4247259749,212,7.4,4248520753,178,,4247259751,213,4.1,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031885,225,1,1,24,13,4klvxyeh3xcus4ongu7c00mgc,0,67.2,35.3,2023-05-03T16:24:21.139Z,2023-05-03T23:56:15Z,4247259867,56,Center,4247259871,141,33.2,4247259875,213,6.1,4247259873,212,10.4,4247259863,155,,4248520865,178,,4247259869,140,77.0,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031913,261,8,1,24,13,e75syeuawg3ql8nwpi3vr2btz,1,14.9,68.5,2023-05-03T16:24:21.771Z,2023-05-03T23:56:24Z,4248521031,178,,4247260021,56,Back,4248332653,384,,,,,,,,,,,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031963,262,4,1,24,16,e75syeuawg3ql8nwpi3vr2btz,1,14.8,54.6,2023-05-03T16:24:24.327Z,2023-05-03T23:56:27Z,4247260311,152,,4247260313,285,,4247260307,294,,4247260467,233,226,4247260305,13,,4247260309,56,Back,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031943,226,4,1,24,16,4klvxyeh3xcus4ongu7c00mgc,0,85.2,45.4,2023-05-03T16:24:24.328Z,2023-05-03T23:56:27Z,4247260217,56,Center,4248521057,178,,4247260505,233,262,4247260213,13,,4247260215,294,,4247260219,152,,4247260221,286,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032125,263,1,1,24,31,e75syeuawg3ql8nwpi3vr2btz,1,21.6,54.2,2023-05-03T16:24:39.857Z,2023-05-03T23:56:31Z,4248521161,178,,4247261183,5,,4247261185,152,,4247261195,141,32.8,4247261199,213,4.7,4247261191,140,22.0,4247261187,56,Back,4247261197,212,14.6,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032137,264,1,1,24,36,e75syeuawg3ql8nwpi3vr2btz,1,23.2,30.4,2023-05-03T16:24:44.111Z,2023-05-03T23:56:35Z,4247261267,212,15.4,4247261263,140,18.9,4247261265,141,52.1,4248521181,178,,4247261269,213,1.9,4247261261,56,Back,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032161,265,1,1,24,38,e75syeuawg3ql8nwpi3vr2btz,1,19,52.5,2023-05-03T16:24:46.678Z,2023-05-03T23:56:38Z,4247261389,56,Back,4248521267,178,,4247261395,212,17.4,4247261393,141,77.5,4247261397,213,1.4,4247261391,140,22.5,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032193,266,1,1,24,40,e75syeuawg3ql8nwpi3vr2btz,1,22.5,77.5,2023-05-03T16:24:48.646Z,2023-05-03T23:56:41Z,4247261539,56,Back,4247261547,213,0.9,4248521309,178,,4247261541,140,32.7,4247261543,141,97.2,4247261545,212,17.2,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032221,267,1,1,24,44,e75syeuawg3ql8nwpi3vr2btz,1,31.2,86.8,2023-05-03T16:24:52.344Z,2023-05-03T23:56:46Z,4248521405,178,,4247261681,56,Back,4247261689,213,2.9,4247261685,141,90.5,4247261687,212,11.5,4247261683,140,20.5,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032299,268,1,1,24,46,e75syeuawg3ql8nwpi3vr2btz,1,19.5,87.4,2023-05-03T16:24:54.370Z,2023-05-03T23:56:49Z,4247262071,212,18.9,4247262073,213,4.1,4247262067,140,9.2,4248521441,178,,4247262065,56,Back,4247262069,141,64.6,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032351,269,1,1,24,52,e75syeuawg3ql8nwpi3vr2btz,1,21.5,53.3,2023-05-03T16:25:00.615Z,2023-05-03T23:56:54Z,4247262329,140,19.3,4247262335,213,4.6,4247262333,212,20.1,4248521549,178,,4247262331,141,24.0,4247262327,56,Back,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032385,270,1,1,24,57,e75syeuawg3ql8nwpi3vr2btz,1,25.2,15.8,2023-05-03T16:25:05.175Z,2023-05-03T23:56:57Z,4247262521,140,29.7,4247262525,212,9.3,4247262523,141,4.0,4247262519,56,Back,4248521573,178,,4247262527,213,5.2,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032467,271,1,1,24,59,e75syeuawg3ql8nwpi3vr2btz,0,31.8,4.4,2023-05-03T16:25:07.835Z,2023-05-03T23:57:00Z,4247262865,141,2.3,4247262863,140,79.9,4247262859,155,,4247262861,56,Right,4247262869,213,6.3,4247262871,1,,4248521637,178,,4247262867,212,50.5,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032453,229,12,1,25,3,4klvxyeh3xcus4ongu7c00mgc,1,20.4,94.7,2023-05-03T16:25:11.690Z,2023-05-03T23:57:06Z,4247262819,213,1.6,4247262875,167,,4247262811,56,Back,4247262813,140,20.4,4247262815,141,100.0,4248521717,178,,4247262817,212,4.3,4247262827,15,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032463,230,5,1,25,5,4klvxyeh3xcus4ongu7c00mgc,0,21.1,100.9,2023-05-03T16:25:13.058Z,2023-05-03T23:57:08Z,4247263019,233,272,4247262857,347,,4247262855,56,Back,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032483,272,5,1,25,5,e75syeuawg3ql8nwpi3vr2btz,1,78.9,-0.9,2023-05-03T16:25:13.058Z,2023-05-03T23:57:08Z,4247262995,56,Right,4247262997,347,,4247263001,233,230,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032533,273,1,1,25,7,e75syeuawg3ql8nwpi3vr2btz,1,78.2,0,2023-05-03T16:25:15.702Z,2023-05-03T23:57:11Z,4247263223,140,77.0,4247263227,212,10.2,4247263225,141,14.1,4247263229,213,1.7,4247263221,56,Right,4247263219,107,,,,,,,,a69r2pf2w8da4dl0zl4k5vil1,D. Zappacosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543033231,300,50,1,25,10,e75syeuawg3ql8nwpi3vr2btz,1,72.2,13.2,2023-05-03T16:25:18.178Z,2023-05-03T23:57:21Z,4247267223,56,Right,4247267225,286,,4247267327,233,243,,,,,,,,,,,,,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543033213,243,7,1,25,10,4klvxyeh3xcus4ongu7c00mgc,0,27.8,86.8,2023-05-03T16:25:18.727Z,2023-05-03T23:57:26Z,4247267135,285,,4247267131,56,Back,4247267323,233,300,4248521957,178,,4248333235,385,,,,,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032543,274,1,1,25,14,e75syeuawg3ql8nwpi3vr2btz,1,72.7,27.6,2023-05-03T16:25:22.756Z,2023-05-03T23:57:33Z,4247263259,141,75.9,4247263263,213,1.5,4247263265,1,,4248522093,178,,4247263261,212,32.9,4247263255,56,Center,4247263257,140,73.7,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032575,275,1,1,25,18,e75syeuawg3ql8nwpi3vr2btz,0,87,76.1,2023-05-03T16:25:26.307Z,2023-05-03T23:57:38Z,4248333911,20,,4247263443,141,61.7,4247263447,213,5.0,4247263435,2,,4248333909,224,,4247263437,155,,4247263445,212,10.1,4247263441,140,89.5,6lfje6glfgycun47flgmc9jvt,J. Mæhle,4247263439,56,Center,4248522155,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032573,231,44,1,25,19,4klvxyeh3xcus4ongu7c00mgc,1,10.3,36,2023-05-03T16:25:27.052Z,2023-05-04T01:02:17Z,4247263503,233,276,4247263427,56,Back,4247263429,285,,,,,,,,,,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032581,276,44,1,25,19,e75syeuawg3ql8nwpi3vr2btz,0,89.7,64,2023-05-03T16:25:27.053Z,2023-05-03T23:57:42Z,4247263467,286,,4247263465,56,Center,4247263577,233,231,,,,,,,,,,,,,,,,ds719g843vjs279iine5otgid,L. Muriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032579,232,12,1,25,19,4klvxyeh3xcus4ongu7c00mgc,1,10.1,33.7,2023-05-03T16:25:27.116Z,2023-05-04T01:02:17Z,4247263453,140,33.5,4247263455,141,7.0,4247263459,213,5.6,4247263451,56,Back,4247263457,212,30.6,4248522273,388,,4247263473,15,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032625,277,1,1,25,24,e75syeuawg3ql8nwpi3vr2btz,1,67.1,77.3,2023-05-03T16:25:32.808Z,2023-05-03T23:57:49Z,4247263693,212,9.7,4247263695,213,3.9,4248522351,178,,4247263689,141,67.9,4247263681,56,Center,4247263685,140,60.2,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032653,278,1,1,25,27,e75syeuawg3ql8nwpi3vr2btz,1,59.3,70.2,2023-05-03T16:25:34.926Z,2023-05-03T23:57:54Z,4247263845,212,20.0,4247263843,141,98.3,4247263841,140,64.8,4248522373,178,,4247263847,213,1.3,4247263839,56,Left,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032657,279,1,1,25,29,e75syeuawg3ql8nwpi3vr2btz,1,67.9,98.4,2023-05-03T16:25:37.835Z,2023-05-03T23:57:58Z,4247263877,56,Center,4247263881,141,68.7,4247263885,213,5.6,4247263883,212,30.2,4247263879,140,89.3,4248522407,178,,4247263875,155,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032669,280,1,1,25,31,e75syeuawg3ql8nwpi3vr2btz,1,89.3,68.7,2023-05-03T16:25:39.566Z,2023-05-03T23:58:02Z,4247263945,3,,4247263949,140,80.4,4247263953,212,10.2,4247263955,213,3.6,4247263951,141,62.6,4247263947,56,Center,4248522479,388,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032689,281,1,1,25,34,e75syeuawg3ql8nwpi3vr2btz,1,81.1,55.5,2023-05-03T16:25:42.231Z,2023-05-03T23:58:05Z,4247264087,212,9.6,4248522511,178,,4247264089,213,5.4,4247264081,56,Center,4247264083,140,87.1,4247264085,141,44.8,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032701,282,1,1,25,36,e75syeuawg3ql8nwpi3vr2btz,1,89.1,43.3,2023-05-03T16:25:43.922Z,2023-05-03T23:58:08Z,4248522581,178,,4247264141,140,95.3,4247264145,212,15.1,4247264143,141,23.3,4247264139,56,Center,4247264147,213,5.2,,,,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032715,283,1,1,25,37,e75syeuawg3ql8nwpi3vr2btz,0,96.7,23.1,2023-05-03T16:25:45.832Z,2023-05-03T23:58:12Z,4247264223,56,Center,4248522641,178,,4247264293,195,,4247264227,140,85.0,4247264235,212,18.0,4247264231,141,42.4,4247264239,213,2.3,,,,a69r2pf2w8da4dl0zl4k5vil1,D. Zappacosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032731,233,12,1,25,39,4klvxyeh3xcus4ongu7c00mgc,1,15.8,52.4,2023-05-03T16:25:47.503Z,2023-05-03T23:58:18Z,4248522725,178,,4247264369,167,,4247264339,141,100.0,4247264335,56,Back,4247264341,212,39.0,4247264337,140,35.8,4247264343,213,1.0,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032733,234,5,1,25,42,4klvxyeh3xcus4ongu7c00mgc,0,35.2,101,2023-05-03T16:25:50.777Z,2023-05-03T23:58:22Z,4247264347,347,,4247264463,233,284,4247264345,56,Back,,,,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032745,284,5,1,25,42,e75syeuawg3ql8nwpi3vr2btz,1,64.8,-1,2023-05-03T16:25:50.777Z,2023-05-03T23:58:22Z,4247264449,233,234,4247264423,347,,4247264421,56,Right,,,,,,,,,,,,,,,,a69r2pf2w8da4dl0zl4k5vil1,D. Zappacosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032805,285,1,1,25,48,e75syeuawg3ql8nwpi3vr2btz,1,56.8,0,2023-05-03T16:25:56.031Z,2023-05-03T23:58:26Z,4247264769,107,,4247264777,212,29.3,4247264781,1,,4247264771,56,Back,4247264779,213,2.2,4247264775,141,35.4,4247264773,140,41.4,4247590661,189,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032817,286,1,1,25,49,e75syeuawg3ql8nwpi3vr2btz,1,41.4,36.9,2023-05-03T16:25:57.784Z,2023-05-03T23:58:30Z,4247264841,213,1.1,4248522873,178,,4247264837,141,54.6,4247264839,212,13.4,4247264833,56,Back,4247264835,140,47.1,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032829,287,1,1,25,53,e75syeuawg3ql8nwpi3vr2btz,1,52.8,58.2,2023-05-03T16:26:01.436Z,2023-05-03T23:58:33Z,4247264935,212,13.1,4247264937,213,1.3,4247264933,141,76.7,4247264931,140,56.4,4247264929,56,Center,4248522899,178,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032851,288,1,1,25,57,e75syeuawg3ql8nwpi3vr2btz,1,57.6,76.3,2023-05-03T16:26:05.330Z,2023-05-03T23:58:40Z,4247265087,140,48.3,4247265089,141,53.7,4247265085,56,Back,4247265093,213,4.1,4248522961,178,,4247265091,212,18.2,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032863,289,1,1,25,59,e75syeuawg3ql8nwpi3vr2btz,1,48.2,48.1,2023-05-03T16:26:07.660Z,2023-05-03T23:58:44Z,4247265153,140,53.7,4247265155,141,30.0,4247265159,213,5.2,4247265151,56,Center,4247265157,212,13.6,4248522995,178,,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032885,290,1,1,26,1,e75syeuawg3ql8nwpi3vr2btz,1,55.8,26.2,2023-05-03T16:26:09.701Z,2023-05-03T23:58:49Z,4247265317,213,5.7,4247265309,56,Right,4247265311,140,78.4,4247265315,212,28.5,4248523037,178,,4247265313,141,3.1,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032891,291,1,1,26,7,e75syeuawg3ql8nwpi3vr2btz,0,92.2,10,2023-05-03T16:26:15.660Z,2023-05-03T23:58:54Z,4247265349,212,2.8,4247265343,56,Right,4247265345,140,92.7,4248334971,224,,4248334973,20,,4247265339,2,,4247265347,141,14.1,4247265351,213,1.4,a69r2pf2w8da4dl0zl4k5vil1,D. Zappacosta,4248523113,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032887,235,61,1,26,7,4klvxyeh3xcus4ongu7c00mgc,1,9.2,87.2,2023-05-03T16:26:15.813Z,2023-05-03T23:59:14Z,4247265321,56,Back,4248523171,178,,,,,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
