id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2487949997,9,1,1,0,26,7jaarwfaeewpo3vnfvhc2c665,1,34.6,43,2022-11-27T11:31:30.546Z,2022-11-27T11:31:34Z,3928022917,56,Back,3928022923,212,9.1,3928022925,213,3.9,3928022921,141,33.4,3928022919,140,28.5,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950011,10,1,1,0,31,7jaarwfaeewpo3vnfvhc2c665,1,28.5,33.4,2022-11-27T11:31:35.618Z,2022-11-27T11:31:39Z,3928023009,56,Back,3928023015,212,13.1,3928023013,141,49.3,3928023017,213,2.2,3928023011,140,21.4,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950013,11,1,1,0,36,7jaarwfaeewpo3vnfvhc2c665,1,22.5,50.3,2022-11-27T11:31:39.834Z,2022-11-27T12:13:40Z,3928023029,212,16.5,3928023023,56,Back,3928023025,140,35.9,3928023027,141,63.1,3928023031,213,0.6,,,,,,,,,,7znpe1zzdhv7izxm0m0c2a6eh,N. Lauria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950023,12,1,1,0,39,7jaarwfaeewpo3vnfvhc2c665,1,28.2,29,2022-11-27T11:31:43.442Z,2022-11-27T11:31:46Z,3928023131,141,55.4,3928023133,212,19.5,3928023135,213,2.0,3928023129,140,20.9,3928023127,56,Back,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950027,13,1,1,0,42,7jaarwfaeewpo3vnfvhc2c665,1,22.5,56.5,2022-11-27T11:31:46.410Z,2022-11-27T12:13:36Z,3928023157,140,28.6,3928023159,141,41.9,3928023155,56,Back,3928023161,212,11.8,3928023163,213,5.3,,,,,,,,,,7znpe1zzdhv7izxm0m0c2a6eh,N. Lauria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950071,14,1,1,0,45,7jaarwfaeewpo3vnfvhc2c665,1,28.1,80.7,2022-11-27T11:31:49.330Z,2022-11-27T11:31:56Z,3928023347,56,Back,3928023353,212,12.8,3928023355,213,4.0,3928023351,141,66.1,3928023349,140,20.4,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950085,15,1,1,0,53,7jaarwfaeewpo3vnfvhc2c665,1,26.3,64,2022-11-27T11:31:56.818Z,2022-11-27T12:13:30Z,3928023417,212,13.1,3928023411,56,Back,3928023413,140,29.7,3928023419,213,1.3,3928023415,141,82.6,,,,,,,,,,7znpe1zzdhv7izxm0m0c2a6eh,N. Lauria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950093,16,1,1,0,55,7jaarwfaeewpo3vnfvhc2c665,1,29.7,82.6,2022-11-27T11:31:59.354Z,2022-11-27T11:32:02Z,3928023449,140,44.9,3928023447,56,Back,3928023451,141,98.2,3928023453,212,19.2,3928023455,213,0.6,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950097,17,1,1,0,58,7jaarwfaeewpo3vnfvhc2c665,0,45.2,98.1,2022-11-27T11:32:02.474Z,2022-11-27T11:32:04Z,3928023481,213,6.1,3928023477,141,96.2,3928023471,155,,3928023475,140,53.7,3928023473,56,Left,3928023479,212,9.0,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950101,3,61,1,1,0,agjf3593kdfob1fl43rlt2b6c,1,53.1,3.1,2022-11-27T11:32:03.961Z,2022-11-27T11:32:04Z,3928023495,56,Right,,,,,,,,,,,,,,,,,,,,,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950111,18,1,1,1,0,7jaarwfaeewpo3vnfvhc2c665,1,42.8,95.5,2022-11-27T11:32:04.594Z,2022-11-27T11:32:06Z,3928023549,213,3.5,3928023543,140,31.8,3928023545,141,89.9,3928023547,212,12.2,3928023541,56,Back,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950125,19,1,1,1,2,7jaarwfaeewpo3vnfvhc2c665,1,31.8,89.9,2022-11-27T11:32:06.163Z,2022-11-27T11:32:09Z,3928023647,141,86.6,3928023641,157,,3928023645,140,54.5,3928023643,56,Left,3928023649,212,23.9,3928023653,1,,3928023651,213,6.2,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950143,20,1,1,1,5,7jaarwfaeewpo3vnfvhc2c665,1,54.5,86.6,2022-11-27T11:32:09.314Z,2022-11-27T11:32:13Z,3928023749,213,1.8,3928023747,212,8.8,3928023741,56,Left,3928023739,3,,3928023745,141,99.1,3928023743,140,52.5,,,,,,,6c4yw57zmdchgqhb4uaybmklx,V. Monterubbiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950147,21,1,1,1,8,7jaarwfaeewpo3vnfvhc2c665,0,52.5,99.1,2022-11-27T11:32:12.146Z,2022-11-27T12:10:36Z,3928023767,141,94.7,3928023771,213,5.8,3928023763,56,Left,3928023769,212,6.6,3928023765,140,58.1,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950145,4,1,1,1,8,agjf3593kdfob1fl43rlt2b6c,0,36.3,15.6,2022-11-27T11:32:12.363Z,2022-11-27T11:32:14Z,3928023757,141,7.1,3928023755,140,45.8,3928023759,212,11.5,3928023753,56,Back,3928023761,213,5.8,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950177,5,1,1,1,14,agjf3593kdfob1fl43rlt2b6c,1,37.6,12.8,2022-11-27T11:32:18.379Z,2022-11-27T11:32:19Z,3928023933,213,0.9,3928023931,212,8.0,3928023925,56,Back,3928023929,141,21.8,3928023927,140,42.5,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950181,6,49,1,1,15,agjf3593kdfob1fl43rlt2b6c,1,43,22.8,2022-11-27T11:32:19.419Z,2022-11-27T11:32:19Z,,,,,,,,,,,,,,,,,,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950199,7,1,1,1,16,agjf3593kdfob1fl43rlt2b6c,1,43.3,23.6,2022-11-27T11:32:19.819Z,2022-11-27T11:32:24Z,3928024035,141,21.0,3928024033,140,38.1,3928024037,212,5.7,3928024031,56,Back,3928024039,213,3.5,,,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950215,8,1,1,1,20,agjf3593kdfob1fl43rlt2b6c,1,37.4,14.6,2022-11-27T11:32:24.059Z,2022-11-27T11:32:26Z,3928024119,56,Back,3928024127,213,3.2,3928024121,140,22.9,3928024125,212,15.3,3928024123,141,12.9,,,,,,,,,,cczk9xb3xmteym84wujrwt0yc,S. Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950233,9,1,1,1,21,agjf3593kdfob1fl43rlt2b6c,1,24.2,13.5,2022-11-27T11:32:24.763Z,2022-11-27T11:32:33Z,3928024209,140,54.3,3928024213,212,31.6,3928024205,157,,3928024215,213,6.2,3928024211,141,11.6,3928024217,1,,3928024207,56,Right,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950237,10,1,1,1,22,agjf3593kdfob1fl43rlt2b6c,0,54.7,12,2022-11-27T11:32:26.379Z,2022-11-27T11:32:34Z,3928024251,168,,3928024257,141,10.3,3928024253,56,Right,3928024255,140,66.8,3928024261,213,6.2,3928024259,212,12.8,3928024249,3,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950221,22,49,1,1,24,7jaarwfaeewpo3vnfvhc2c665,1,34.5,91.4,2022-11-27T11:32:28.434Z,2022-11-27T11:32:28Z,,,,,,,,,,,,,,,,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950241,23,1,1,1,26,7jaarwfaeewpo3vnfvhc2c665,1,30.4,94.7,2022-11-27T11:32:30.457Z,2022-11-27T11:32:32Z,3928024277,140,18.0,3928024279,141,72.0,3928024275,56,Back,3928024281,212,20.2,3928024283,213,4.0,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950253,24,1,1,1,28,7jaarwfaeewpo3vnfvhc2c665,1,16.8,69,2022-11-27T11:32:32.690Z,2022-11-27T12:04:28Z,3928024327,56,Back,3928024331,141,84.9,3928024335,213,0.9,3928024333,212,13.9,3928024329,140,25.1,,,,,,,,,,7znpe1zzdhv7izxm0m0c2a6eh,N. Lauria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950285,25,1,1,1,39,7jaarwfaeewpo3vnfvhc2c665,1,27.3,33.1,2022-11-27T11:32:42.929Z,2022-11-27T11:32:45Z,3928024481,140,37.7,3928024487,213,0.4,3928024485,212,12.1,3928024483,141,40.8,3928024479,56,Back,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950299,26,1,1,1,41,7jaarwfaeewpo3vnfvhc2c665,1,37.7,40.8,2022-11-27T11:32:45.474Z,2022-11-27T11:32:48Z,3928024541,212,15.7,3928024539,141,51.9,3928024535,56,Back,3928024537,140,24.6,3928024543,213,2.6,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950301,27,1,1,1,44,7jaarwfaeewpo3vnfvhc2c665,1,25.6,51.1,2022-11-27T11:32:48.242Z,2022-11-27T12:04:26Z,3928024551,140,34.5,3928024557,213,5.1,3928024553,141,18.8,3928024555,212,23.9,3928024549,56,Back,,,,,,,,,,7znpe1zzdhv7izxm0m0c2a6eh,N. Lauria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950315,28,1,1,1,48,7jaarwfaeewpo3vnfvhc2c665,1,35.1,86.7,2022-11-27T11:32:51.737Z,2022-11-27T11:32:53Z,3928024617,56,Back,3928024619,140,25.3,3928024623,212,23.2,3928024625,213,4.3,3928024621,141,56.1,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950323,29,1,1,1,49,7jaarwfaeewpo3vnfvhc2c665,1,25.3,56.1,2022-11-27T11:32:53.649Z,2022-11-27T11:32:56Z,3928024659,56,Back,3928024667,213,5.0,3928024661,140,28.7,3928024663,141,34.8,3928024665,212,14.9,,,,,,,,,,7znpe1zzdhv7izxm0m0c2a6eh,N. Lauria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950339,30,1,1,1,52,7jaarwfaeewpo3vnfvhc2c665,0,22.7,20.1,2022-11-27T11:32:56.218Z,2022-11-27T12:04:22Z,3928024747,56,Right,3928024745,155,,3928024755,213,6.3,3928024753,212,39.0,3928024751,141,19.0,3928024757,1,,3928024749,140,59.8,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950331,11,1,1,1,53,agjf3593kdfob1fl43rlt2b6c,0,42.4,91.7,2022-11-27T11:32:57.511Z,2022-11-27T11:34:27Z,3928026639,212,18.3,3928026641,213,5.6,3928026635,140,55.7,3928026633,56,Center,3928026631,155,,3928026637,141,74.4,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950347,31,1,1,2,2,7jaarwfaeewpo3vnfvhc2c665,0,36.5,24.2,2022-11-27T11:33:06.259Z,2022-11-27T11:33:07Z,3928024779,3,,3928024787,141,28.4,3928024785,140,64.6,3928024783,56,Center,3928024791,213,0.1,3928024789,212,29.6,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950341,12,49,1,2,2,agjf3593kdfob1fl43rlt2b6c,1,31.6,74.4,2022-11-27T11:33:06.330Z,2022-11-27T11:33:06Z,,,,,,,,,,,,,,,,,,,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950381,13,1,1,2,4,agjf3593kdfob1fl43rlt2b6c,1,29.3,77.8,2022-11-27T11:33:08.508Z,2022-11-27T11:33:12Z,3928024981,213,2.6,3928024975,140,17.7,3928024979,212,14.3,3928024973,56,Back,3928024977,141,88.9,,,,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950385,14,1,1,2,8,agjf3593kdfob1fl43rlt2b6c,1,17.7,88.3,2022-11-27T11:33:12.299Z,2022-11-27T11:33:14Z,3928025001,56,Back,3928025007,212,25.4,3928025011,1,,3928025003,140,34.4,3928025005,141,61.2,3928024999,157,,3928025009,213,5.5,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950389,15,1,1,2,10,agjf3593kdfob1fl43rlt2b6c,0,36.2,59.9,2022-11-27T11:33:13.899Z,2022-11-27T11:33:16Z,3928025025,141,43.9,3928025029,212,11.2,3928025021,140,38.9,3928025017,56,Back,3928025033,213,5.0,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950407,32,1,1,2,11,7jaarwfaeewpo3vnfvhc2c665,1,60.3,47.8,2022-11-27T11:33:15.130Z,2022-11-27T11:33:17Z,3928025123,213,1.7,3928025121,212,19.4,3928025117,140,58.8,3928025115,56,Center,3928025119,141,76.3,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950413,33,1,1,2,13,7jaarwfaeewpo3vnfvhc2c665,1,58.8,76.3,2022-11-27T11:33:17.466Z,2022-11-27T11:36:27Z,3928025141,140,44.0,3928025147,213,3.7,3928025139,56,Back,3928025143,141,61.7,3928025145,212,18.4,,,,,,,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950417,34,49,1,2,14,7jaarwfaeewpo3vnfvhc2c665,1,44,61.7,2022-11-27T11:33:18.538Z,2022-11-27T11:33:18Z,,,,,,,,,,,,,,,,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950427,35,1,1,2,15,7jaarwfaeewpo3vnfvhc2c665,1,44,61.7,2022-11-27T11:33:19.201Z,2022-11-27T11:33:20Z,3928025203,212,10.4,3928025205,213,4.9,3928025201,141,46.6,3928025199,140,45.7,3928025197,56,Back,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950441,36,1,1,2,17,7jaarwfaeewpo3vnfvhc2c665,1,45.7,46.6,2022-11-27T11:33:20.763Z,2022-11-27T11:33:24Z,3928025267,56,Left,3928025271,141,97.6,3928025277,1,,3928025275,213,1.3,3928025273,212,36.1,3928025265,155,,3928025269,140,55.2,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950453,37,1,1,2,21,7jaarwfaeewpo3vnfvhc2c665,1,58.9,97.3,2022-11-27T11:33:24.754Z,2022-11-27T11:33:26Z,3928025359,56,Left,3928025361,140,68.8,3928025367,213,5.9,3928025363,141,92.0,3928025365,212,11.0,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950455,38,1,1,2,23,7jaarwfaeewpo3vnfvhc2c665,1,68.8,91.7,2022-11-27T11:33:26.753Z,2022-11-27T11:36:24Z,3928025373,140,60.7,3928025375,141,82.6,3928025377,212,10.5,3928025371,56,Left,3928025381,213,3.8,,,,,,,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950467,39,1,1,2,24,7jaarwfaeewpo3vnfvhc2c665,1,60.7,82.6,2022-11-27T11:33:27.937Z,2022-11-27T11:33:29Z,3928025425,141,78.5,3928025423,140,75.2,3928025429,213,6.1,3928025427,212,15.5,3928025421,56,Center,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950477,40,1,1,2,26,7jaarwfaeewpo3vnfvhc2c665,1,75.2,78.5,2022-11-27T11:33:29.769Z,2022-11-27T11:33:32Z,3928025517,140,73.3,3928025515,56,Left,3928025519,141,95.9,3928025523,213,1.7,3928025521,212,12.0,,,,,,,,,,6deaavas7332takve0kva6bbp,E. Goldoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950483,41,1,1,2,28,7jaarwfaeewpo3vnfvhc2c665,1,73.3,95.9,2022-11-27T11:33:32.138Z,2022-11-27T11:33:33Z,3928025547,140,62.0,3928025545,56,Left,3928025555,212,11.9,3928025551,141,95.5,3928025557,213,3.2,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950495,42,1,1,2,29,7jaarwfaeewpo3vnfvhc2c665,1,62,95.5,2022-11-27T11:33:33.649Z,2022-11-27T11:36:21Z,3928025621,212,7.7,3928025623,213,3.3,3928025619,141,93.2,3928025615,56,Left,3928025617,140,54.8,,,,,,,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
