id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,assist
2527318641,118,1,1,13,20,7jaarwfaeewpo3vnfvhc2c665,1,43,51.5,2023-04-02T10:44:40.725Z,2023-04-02T10:44:45Z,4156747063,213,0.4,4156747061,212,17.4,4156747057,140,58.4,4156747055,56,Center,4156747059,141,61.1,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527318657,119,1,1,13,24,7jaarwfaeewpo3vnfvhc2c665,1,57.1,65.5,2023-04-02T10:44:45.060Z,2023-04-02T10:44:46Z,4156747167,141,93.8,4156747169,212,22.7,4156747171,213,1.0,4156747165,140,68.6,4156747163,56,Left,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527318685,120,1,1,13,25,7jaarwfaeewpo3vnfvhc2c665,1,68.6,93.8,2023-04-02T10:44:46.309Z,2023-04-02T10:44:48Z,4156747295,141,83.2,4156747299,213,3.4,4156747297,212,25.0,4156747291,56,Back,4156747293,140,45.8,,,,,,,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527318739,121,1,1,13,28,7jaarwfaeewpo3vnfvhc2c665,1,45.8,82.9,2023-04-02T10:44:48.581Z,2023-04-02T10:44:53Z,4156747563,213,4.4,4156747559,141,51.8,4156747555,56,Back,4156747561,212,22.4,4156747557,140,38.9,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527318791,122,1,1,13,32,7jaarwfaeewpo3vnfvhc2c665,1,43.5,60.6,2023-04-02T10:44:52.853Z,2023-04-02T10:44:56Z,4156747863,141,66.1,4156747865,212,17.7,4156747859,56,Center,4156747867,213,0.2,4156747861,140,60.0,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527318855,123,1,1,13,35,7jaarwfaeewpo3vnfvhc2c665,1,58.6,67.2,2023-04-02T10:44:56.213Z,2023-04-02T10:45:00Z,4156748173,213,5.6,4156748169,141,50.6,4156748171,212,17.5,4156748165,56,Center,4156748167,140,71.3,,,,,,,,,,2v7svoulkkgzvdeb4e0hw7jyt,D. Sabatino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527318867,124,1,1,13,39,7jaarwfaeewpo3vnfvhc2c665,0,73,51.2,2023-04-02T10:45:00.364Z,2023-04-02T10:45:01Z,4156748221,56,Center,4156748227,212,19.8,4156748223,140,91.4,4156748225,141,44.9,4156748229,213,6.1,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527318859,110,52,1,13,40,bcuj94typp0ykv77ijp9wpsve,1,10.7,46.7,2023-04-02T10:45:00.819Z,2023-04-02T10:45:00Z,,,,,,,,,,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527319003,111,1,1,13,48,bcuj94typp0ykv77ijp9wpsve,1,9.9,52.2,2023-04-02T10:45:08.979Z,2023-04-02T10:45:11Z,4156748825,123,,4156748831,141,29.8,4156748829,140,11.6,4156748835,213,4.8,4156748827,56,Back,4156748833,212,15.3,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527319015,112,1,1,13,50,bcuj94typp0ykv77ijp9wpsve,1,11.6,29.8,2023-04-02T10:45:11.347Z,2023-04-02T10:45:12Z,4156748893,141,9.4,4156748895,212,14.8,4156748897,213,5.1,4156748891,140,16.6,4156748889,56,Back,,,,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527319053,113,1,1,13,51,bcuj94typp0ykv77ijp9wpsve,1,16.6,9.4,2023-04-02T10:45:12.020Z,2023-04-02T10:45:14Z,4156749109,213,2.1,4156749105,141,29.7,4156749103,140,9.3,4156749107,212,15.8,4156749101,56,Back,,,,,,,,,,b4r8ripw5dilngnxrb5fkkkid,G. Apicella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527319077,114,1,1,13,54,bcuj94typp0ykv77ijp9wpsve,1,9.1,29.4,2023-04-02T10:45:14.579Z,2023-04-02T10:45:16Z,4156749205,212,20.1,4156749207,213,6.1,4156749201,141,24.6,4156749195,56,Back,4156749199,140,28.0,,,,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527319089,115,1,1,13,55,bcuj94typp0ykv77ijp9wpsve,0,28,25,2023-04-02T10:45:15.987Z,2023-04-02T10:45:17Z,4156749259,56,Back,4156749263,141,32.8,4156749265,212,16.7,4156749261,140,43.1,4156749267,213,0.3,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527319113,125,1,1,13,58,7jaarwfaeewpo3vnfvhc2c665,0,59.4,66.1,2023-04-02T10:45:18.411Z,2023-04-02T10:45:19Z,4156749397,140,74.6,4156749403,213,6.3,4156749401,212,16.0,4156749395,56,Center,4156749399,141,65.4,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527319161,116,1,1,13,59,bcuj94typp0ykv77ijp9wpsve,1,24.3,28.6,2023-04-02T10:45:20.164Z,2023-04-02T10:45:22Z,4156749645,141,16.2,4156749643,140,29.9,4156749649,213,5.3,4156749641,56,Back,4156749647,212,10.3,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527319185,117,1,1,14,2,bcuj94typp0ykv77ijp9wpsve,1,32.2,16.8,2023-04-02T10:45:22.643Z,2023-04-02T10:45:25Z,4156749807,212,10.1,4156749801,56,Back,4156749809,213,1.8,4156749803,140,29.7,4156749805,141,31.2,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527319227,118,1,1,14,4,bcuj94typp0ykv77ijp9wpsve,1,29.5,30.6,2023-04-02T10:45:25.124Z,2023-04-02T10:45:27Z,4156750019,140,46.9,4156750021,141,50.6,4156750017,56,Back,4156750023,212,22.8,4156750025,213,0.6,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527319257,119,1,1,14,7,bcuj94typp0ykv77ijp9wpsve,1,46.8,51,2023-04-02T10:45:27.556Z,2023-04-02T10:45:29Z,4156750159,56,Back,4156750163,141,40.3,4156750165,212,10.4,4156750167,213,3.9,4156750161,140,39.7,,,,,,,,,,90hq4z2yaqtm03zefavqmf46h,A. Bragonzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527319309,120,1,1,14,9,bcuj94typp0ykv77ijp9wpsve,1,39.6,40.9,2023-04-02T10:45:29.459Z,2023-04-02T10:45:33Z,4156750369,141,28.3,4156750365,140,64.6,4156750363,56,Center,4156750377,213,6.0,4156750373,212,27.6,4156750361,155,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527319313,121,4,1,14,10,bcuj94typp0ykv77ijp9wpsve,1,62.4,29.8,2023-04-02T10:45:31.316Z,2023-04-02T10:45:37Z,4156750395,56,Center,4156750393,294,,4156750827,233,126,4156750399,286,,4156750397,152,,4156750391,13,,,,,,,,90hq4z2yaqtm03zefavqmf46h,A. Bragonzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527319397,126,4,1,14,10,7jaarwfaeewpo3vnfvhc2c665,0,37.6,70.2,2023-04-02T10:45:31.317Z,2023-04-02T10:45:37Z,4156750783,13,,4156750847,233,121,4156750789,152,,4156750785,294,,4156750787,56,Back,4156750793,285,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527319641,127,17,1,14,17,7jaarwfaeewpo3vnfvhc2c665,1,0,0,2023-04-02T10:45:37.517Z,2023-04-02T10:46:14Z,4156751987,31,,4156751991,13,243,4156751989,392,,,,,,,,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320093,122,1,1,14,59,bcuj94typp0ykv77ijp9wpsve,0,57,21,2023-04-02T10:46:19.540Z,2023-04-02T10:47:59Z,4156754191,155,,4156754197,140,89.3,4156754195,56,Center,4156754203,213,0.6,4156754199,141,54.3,4156754201,212,40.8,4156754189,5,,4156754193,152,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,4156754205,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320123,128,12,1,15,4,7jaarwfaeewpo3vnfvhc2c665,1,9.4,35.3,2023-04-02T10:46:24.809Z,2023-04-02T10:47:37Z,4156759513,167,,4156759521,213,5.0,4156754339,56,Back,4156759517,141,0.0,4156759515,140,15.2,4156759519,212,25.7,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320157,129,43,1,15,6,7jaarwfaeewpo3vnfvhc2c665,1,0,0,2023-04-02T10:46:27.066Z,2023-04-02T10:46:34Z,4156755051,144,49,,,,,,,,,,,,,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320165,130,43,1,15,6,7jaarwfaeewpo3vnfvhc2c665,1,0,0,2023-04-02T10:46:27.244Z,2023-04-02T10:46:33Z,4156754557,141,11.6,4156754561,213,0.3,4156754555,140,34.3,4156754559,212,16.3,4156754553,56,Back,4156754961,144,1,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320263,123,5,1,15,9,bcuj94typp0ykv77ijp9wpsve,1,79.6,101.6,2023-04-02T10:46:30.212Z,2023-04-02T10:46:43Z,4156755099,56,Left,4156755773,233,131,4156755101,347,,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320275,131,5,1,15,9,7jaarwfaeewpo3vnfvhc2c665,0,20.4,-1.6,2023-04-02T10:46:30.212Z,2023-04-02T10:53:00Z,4156755143,347,,4156755139,56,Back,4156755803,233,123,,,,,,,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320457,124,1,1,15,27,bcuj94typp0ykv77ijp9wpsve,0,78.5,100,2023-04-02T10:46:47.459Z,2023-04-02T10:46:48Z,4156756095,141,74.1,4156756099,213,5.3,4156756091,56,Center,4156756097,212,23.6,4156756093,140,91.8,4156756089,107,,4156756101,1,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320467,132,8,1,15,29,7jaarwfaeewpo3vnfvhc2c665,1,10.4,19.5,2023-04-02T10:46:49.972Z,2023-04-02T10:46:50Z,4156756173,15,,4156756139,56,Back,,,,,,,,,,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320577,125,5,1,15,30,bcuj94typp0ykv77ijp9wpsve,1,75.8,101.8,2023-04-02T10:46:51.299Z,2023-04-02T10:47:00Z,4156756795,56,Left,4156756797,347,,4156756811,233,133,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320493,133,5,1,15,30,7jaarwfaeewpo3vnfvhc2c665,0,24.2,-1.8,2023-04-02T10:46:51.299Z,2023-04-02T10:53:00Z,4156756825,233,125,4156756309,56,Back,4156756311,347,,,,,,,,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320655,126,1,1,15,39,bcuj94typp0ykv77ijp9wpsve,1,79.9,100,2023-04-02T10:46:59.620Z,2023-04-02T10:47:05Z,4156757205,56,Center,4156757209,140,86.9,4156757215,212,18.9,4156757211,141,76.1,4156757217,213,5.1,4156757203,107,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320661,127,50,1,15,44,bcuj94typp0ykv77ijp9wpsve,1,82,85.6,2023-04-02T10:47:04.812Z,2023-04-02T10:47:06Z,4156757241,56,Left,4156757299,233,134,4156757245,286,,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320649,134,7,1,15,44,7jaarwfaeewpo3vnfvhc2c665,0,18,14.4,2023-04-02T10:47:04.813Z,2023-04-02T10:47:06Z,4156757177,56,Back,4156757283,233,127,4156757179,285,,,,,,,,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320681,128,1,1,15,46,bcuj94typp0ykv77ijp9wpsve,0,76.3,89.3,2023-04-02T10:47:06.531Z,2023-04-02T10:47:07Z,4156757345,56,Center,4156757371,1,,4156757349,141,51.8,4156757351,212,32.4,4156757341,2,,4156757347,140,95.4,4156757343,155,,4156757353,213,5.4,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320703,135,52,1,15,48,7jaarwfaeewpo3vnfvhc2c665,1,5.4,48.8,2023-04-02T10:47:08.404Z,2023-04-02T10:47:08Z,,,,,,,,,,,,,,,,,,,,,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320787,136,1,1,15,49,7jaarwfaeewpo3vnfvhc2c665,1,9.7,54.3,2023-04-02T10:47:09.485Z,2023-04-02T10:47:14Z,4156757991,141,73.2,4156757983,123,,4156757995,213,0.7,4156757989,140,25.5,4156757987,56,Back,4156757993,212,21.0,,,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320863,137,1,1,15,54,7jaarwfaeewpo3vnfvhc2c665,1,55.9,73.3,2023-04-02T10:47:14.589Z,2023-04-02T10:47:19Z,4156758431,140,72.5,4156758437,213,0.6,4156758429,56,Left,4156758433,141,92.1,4156758435,212,21.6,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320893,138,1,1,15,59,7jaarwfaeewpo3vnfvhc2c665,0,85.3,81.2,2023-04-02T10:47:19.613Z,2023-04-02T10:47:21Z,4156758619,141,48.8,4156758615,56,Center,4156758623,213,5.2,4156758611,2,,4156758617,140,96.4,4156758621,212,24.9,4156758613,155,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527320897,129,52,1,16,1,bcuj94typp0ykv77ijp9wpsve,1,3.9,47.2,2023-04-02T10:47:21.480Z,2023-04-02T10:47:21Z,,,,,,,,,,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321141,130,80,1,16,17,bcuj94typp0ykv77ijp9wpsve,0,11.5,42.7,2023-04-02T10:47:38.100Z,2023-04-02T10:47:38Z,,,,,,,,,,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321293,131,1,1,16,24,bcuj94typp0ykv77ijp9wpsve,1,9.7,43.7,2023-04-02T10:47:45.346Z,2023-04-02T10:47:48Z,4156760795,140,8.8,4156760799,212,20.1,4156760797,141,73.2,4156760793,56,Back,4156760805,213,1.6,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321327,132,1,1,16,27,bcuj94typp0ykv77ijp9wpsve,1,8.5,73,2023-04-02T10:47:47.971Z,2023-04-02T10:47:50Z,4156760971,141,49.6,4156760969,140,7.8,4156760975,213,4.7,4156760973,212,15.9,4156760967,56,Back,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321363,133,1,1,16,30,bcuj94typp0ykv77ijp9wpsve,1,7.8,49.6,2023-04-02T10:47:50.403Z,2023-04-02T10:47:53Z,4156761153,212,39.9,4156761151,141,96.0,4156761157,1,,4156761141,155,,4156761145,56,Back,4156761149,140,31.0,4156761155,213,0.9,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321387,134,1,1,16,33,bcuj94typp0ykv77ijp9wpsve,0,31,96,2023-04-02T10:47:53.443Z,2023-04-02T10:47:54Z,4156761243,212,10.9,4156761245,213,0.3,4156761239,140,40.8,4156761237,56,Back,4156761241,141,100.0,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321391,135,5,1,16,34,bcuj94typp0ykv77ijp9wpsve,0,38.9,101.6,2023-04-02T10:47:54.808Z,2023-04-02T10:48:00Z,4156761255,56,Back,4156761257,347,,4156761611,233,139,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321439,139,5,1,16,34,7jaarwfaeewpo3vnfvhc2c665,1,61.1,-1.6,2023-04-02T10:47:54.808Z,2023-04-02T10:53:01Z,4156761561,233,135,4156761543,56,Right,4156761545,347,,,,,,,,,,,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321507,140,1,1,16,38,7jaarwfaeewpo3vnfvhc2c665,1,66.6,0,2023-04-02T10:47:59.141Z,2023-04-02T10:48:03Z,4156761891,107,,4156761897,141,20.0,4156761901,213,1.3,4156761899,212,15.7,4156761895,140,71.1,4156761893,56,Right,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321519,141,1,1,16,42,7jaarwfaeewpo3vnfvhc2c665,0,72.3,25,2023-04-02T10:48:03.221Z,2023-04-02T10:48:04Z,4156761937,140,76.1,4156761941,212,5.0,4156761947,213,0.6,4156761939,141,29.4,4156761935,56,Center,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321515,136,8,1,16,43,bcuj94typp0ykv77ijp9wpsve,1,26.4,76.4,2023-04-02T10:48:03.843Z,2023-04-02T10:48:03Z,4156761931,56,Back,,,,,,,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321537,137,49,1,16,44,bcuj94typp0ykv77ijp9wpsve,1,24.6,72.7,2023-04-02T10:48:05.155Z,2023-04-02T10:48:05Z,,,,,,,,,,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321631,138,1,1,16,47,bcuj94typp0ykv77ijp9wpsve,1,28.4,77.6,2023-04-02T10:48:07.731Z,2023-04-02T10:48:12Z,4156762525,56,Back,4156762537,213,4.8,4156762529,141,36.7,4156762527,140,31.4,4156762533,212,28.0,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321635,139,1,1,16,52,bcuj94typp0ykv77ijp9wpsve,0,45.4,24.1,2023-04-02T10:48:12.834Z,2023-04-02T10:48:13Z,4156762581,213,6.0,4156762579,212,24.8,4156762575,140,67.7,4156762573,56,Right,4156762577,141,12.3,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321763,142,1,1,16,55,7jaarwfaeewpo3vnfvhc2c665,1,36.2,81.4,2023-04-02T10:48:15.900Z,2023-04-02T10:48:22Z,4156763333,212,63.5,4156763329,140,96.7,4156763331,141,80.9,4156763337,1,,4156763325,157,,4156763335,213,6.3,4156763327,56,Left,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321765,143,61,1,17,1,7jaarwfaeewpo3vnfvhc2c665,1,97.4,81.5,2023-04-02T10:48:22.325Z,2023-04-02T10:48:22Z,4156763341,56,Left,,,,,,,,,,,,,,,,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527322057,140,5,1,17,3,bcuj94typp0ykv77ijp9wpsve,1,2.6,-1,2023-04-02T10:48:23.675Z,2023-04-02T10:53:01Z,4156783609,233,144,4156764885,347,,4156764883,56,Back,,,,,,,,,,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321803,144,5,1,17,3,7jaarwfaeewpo3vnfvhc2c665,0,97.4,101,2023-04-02T10:48:23.675Z,2023-04-02T10:53:01Z,4156783629,233,140,4156763545,347,,4156763543,56,Left,,,,,,,,,,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527322109,141,1,1,17,29,bcuj94typp0ykv77ijp9wpsve,1,3.9,0,2023-04-02T10:48:49.411Z,2023-04-02T10:48:52Z,4156765123,56,Back,4156765129,212,15.9,4156765131,213,0.5,4156765125,140,17.4,4156765121,107,,4156765127,141,9.2,,,,,,,b4r8ripw5dilngnxrb5fkkkid,G. Apicella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527322113,142,50,1,17,32,bcuj94typp0ykv77ijp9wpsve,1,17.5,6.8,2023-04-02T10:48:52.787Z,2023-04-02T10:48:54Z,4156765143,56,Back,4156765145,285,,4156765237,233,145,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527322121,145,7,1,17,32,7jaarwfaeewpo3vnfvhc2c665,1,82.5,93.2,2023-04-02T10:48:52.788Z,2023-04-02T10:48:54Z,4156765175,286,,4156765173,56,Left,4156765225,233,142,,,,,,,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527322125,146,49,1,17,33,7jaarwfaeewpo3vnfvhc2c665,1,81.9,94.7,2023-04-02T10:48:53.829Z,2023-04-02T10:48:54Z,,,,,,,,,,,,,,,,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527322149,147,1,1,17,33,7jaarwfaeewpo3vnfvhc2c665,1,81.9,94.7,2023-04-02T10:48:54.053Z,2023-04-02T10:48:55Z,4156765311,212,9.9,4156765303,140,72.5,4156765301,56,Left,4156765313,213,3.2,4156765307,141,93.8,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527322155,148,1,1,17,34,7jaarwfaeewpo3vnfvhc2c665,1,72.5,93.8,2023-04-02T10:48:55.044Z,2023-04-02T10:48:56Z,4156765405,141,72.6,4156765403,140,74.9,4156765409,213,4.9,4156765407,212,14.6,4156765401,56,Center,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527322167,149,1,1,17,36,7jaarwfaeewpo3vnfvhc2c665,1,74.9,72.6,2023-04-02T10:48:56.756Z,2023-04-02T10:48:58Z,4156765491,212,9.3,4156765485,56,Center,4156765489,141,59.0,4156765493,213,4.8,4156765487,140,76.1,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527322177,150,1,1,17,37,7jaarwfaeewpo3vnfvhc2c665,1,76.1,59,2023-04-02T10:48:57.941Z,2023-04-02T10:48:58Z,4156765565,212,11.3,4156765563,141,56.3,4156765559,56,Center,4156765567,213,6.1,4156765561,140,86.7,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527322195,151,1,1,17,38,7jaarwfaeewpo3vnfvhc2c665,0,86.7,56.3,2023-04-02T10:48:58.845Z,2023-04-02T10:48:59Z,4156765651,213,3.8,4156765647,141,51.2,4156765643,56,Center,4156765645,140,82.3,4156765649,212,5.8,,,,,,,,,,2v7svoulkkgzvdeb4e0hw7jyt,D. Sabatino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527322223,143,49,1,17,40,bcuj94typp0ykv77ijp9wpsve,1,21.3,65.1,2023-04-02T10:49:01.187Z,2023-04-02T10:49:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527322287,144,1,1,17,46,bcuj94typp0ykv77ijp9wpsve,1,24.9,71.8,2023-04-02T10:49:06.787Z,2023-04-02T10:49:08Z,4156766219,141,87.8,4156766215,56,Back,4156766217,140,25.2,4156766223,213,1.5,4156766221,212,10.9,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
