id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value
2534414375,7,1,1,0,9,7pm0maqtof5rdc3ksumasw55g,0,54.1,58.9,2023-04-16T10:32:34.223Z,2023-04-16T10:32:34Z,4194472987,3,,4194472991,140,59.8,4194472995,212,6.3,4194472989,56,Center,4194472997,213,0.3,4194472993,141,61.8,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414417,5,49,1,0,12,agjf3593kdfob1fl43rlt2b6c,1,55.8,27.4,2023-04-16T10:32:37.276Z,2023-04-16T10:32:37Z,,,,,,,,,,,,,,,,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414473,6,1,1,0,13,agjf3593kdfob1fl43rlt2b6c,1,55.7,26.7,2023-04-16T10:32:37.772Z,2023-04-16T10:32:41Z,4194473495,141,7.4,4194473493,140,57.0,4194473491,56,Right,4194473497,212,13.2,4194473499,213,4.8,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414493,7,1,1,0,16,agjf3593kdfob1fl43rlt2b6c,1,58,8.2,2023-04-16T10:32:40.924Z,2023-04-16T10:32:43Z,4194473611,213,0.0,4194473605,140,71.2,4194473609,212,13.9,4194473603,56,Right,4194473607,141,9.2,,,,,,,,,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414501,8,61,1,0,18,agjf3593kdfob1fl43rlt2b6c,0,75.1,10.1,2023-04-16T10:32:43.308Z,2023-04-16T10:32:43Z,4194473637,56,Right,,,,,,,,,,,,,,,,,,,,,,40sizsfd9vaym7yvwpvohu415,A. Bonfantini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414523,8,49,1,0,20,7pm0maqtof5rdc3ksumasw55g,1,10.8,90.9,2023-04-16T10:32:45.263Z,2023-04-16T10:32:45Z,,,,,,,,,,,,,,,,,,,,,,,,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414579,9,1,1,0,22,7pm0maqtof5rdc3ksumasw55g,1,2,87.4,2023-04-16T10:32:46.959Z,2023-04-16T10:32:49Z,4194473969,56,Back,4194473979,141,79.3,4194473985,212,9.4,4194473989,213,5.7,4194473975,140,9.3,,,,,,,,,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414603,10,1,1,0,24,7pm0maqtof5rdc3ksumasw55g,0,9.1,83.2,2023-04-16T10:32:49.215Z,2023-04-16T10:32:51Z,4194474125,1,,4194474111,140,42.4,4194474115,141,95.3,4194474119,212,35.9,4194474107,56,Back,4194474123,213,0.2,4194474103,157,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414643,9,45,1,0,29,agjf3593kdfob1fl43rlt2b6c,0,54.6,6.4,2023-04-16T10:32:54.060Z,2023-04-16T10:33:00Z,4194474347,285,,4194474703,233,11,4194474345,56,Right,,,,,,,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414659,11,3,1,0,29,7pm0maqtof5rdc3ksumasw55g,1,45.4,93.6,2023-04-16T10:32:54.060Z,2023-04-16T11:24:17Z,4194474399,286,,4194474395,56,Back,4194474685,233,9,,,,,,,,,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414665,12,3,1,0,30,7pm0maqtof5rdc3ksumasw55g,0,42,97.4,2023-04-16T10:32:54.939Z,2023-04-16T11:24:18Z,4194474443,56,Back,4194475015,233,10,4194474445,286,,,,,,,,,,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414731,10,7,1,0,30,agjf3593kdfob1fl43rlt2b6c,1,58,2.6,2023-04-16T10:32:54.940Z,2023-04-16T10:33:06Z,4194474803,56,Right,4194474983,233,12,4194474805,285,,4194474801,167,,,,,,,,,,,,,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414737,11,5,1,0,32,agjf3593kdfob1fl43rlt2b6c,0,57.5,-1.3,2023-04-16T10:32:56.572Z,2023-04-16T11:22:39Z,4194641301,233,13,4194474825,56,Right,4194474827,347,,,,,,,,,,,,,,,,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414681,13,5,1,0,32,7pm0maqtof5rdc3ksumasw55g,1,42.5,101.3,2023-04-16T10:32:56.572Z,2023-04-16T11:23:28Z,4194474513,56,Back,4194474515,347,,4194641271,233,11,,,,,,,,,,,,,,,,9bxqgoylhs3u0061ht1dr8t79,V. Pirone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414803,14,1,1,0,41,7pm0maqtof5rdc3ksumasw55g,0,39.5,100,2023-04-16T10:33:06.241Z,2023-04-16T10:33:09Z,4194475203,1,,4194475195,140,70.7,4194475197,141,97.1,4194475199,212,32.9,4194475201,213,6.2,4194475187,107,,4194475189,56,Left,,,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414859,12,1,1,0,48,agjf3593kdfob1fl43rlt2b6c,0,26.5,7.9,2023-04-16T10:33:13.356Z,2023-04-16T10:33:14Z,4194475463,140,63.6,4194475465,141,0.0,4194475467,212,39.5,4194475469,213,6.1,4194475471,1,,4194475459,157,,4194475461,56,Right,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414861,13,5,1,0,48,agjf3593kdfob1fl43rlt2b6c,0,59.2,-1.2,2023-04-16T10:33:13.359Z,2023-04-16T11:23:28Z,4194475473,56,Right,4194475475,347,,4194475929,233,15,,,,,,,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414941,15,5,1,0,48,7pm0maqtof5rdc3ksumasw55g,1,40.8,101.2,2023-04-16T10:33:13.359Z,2023-04-16T10:33:22Z,4194475879,56,Back,4194475907,233,13,4194475881,347,,,,,,,,,,,,,,,,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415001,16,1,1,0,59,7pm0maqtof5rdc3ksumasw55g,1,49.8,100,2023-04-16T10:33:24.063Z,2023-04-16T10:33:27Z,4194476159,212,20.3,4194476145,107,,4194476151,140,68.8,4194476155,141,95.2,4194476149,56,Left,4194476163,213,6.1,,,,,,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415009,17,50,1,1,2,7pm0maqtof5rdc3ksumasw55g,1,61.7,87.2,2023-04-16T10:33:27.104Z,2023-04-16T10:33:33Z,4194476185,56,Left,4194476187,286,,4194476563,233,14,,,,,,,,,,,,,,,,5nljieat47whdahci7pz82tjo,M. Corbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415035,14,7,1,1,2,agjf3593kdfob1fl43rlt2b6c,1,38.3,12.8,2023-04-16T10:33:27.105Z,2023-04-16T10:33:29Z,4194476293,285,,4194476291,56,Back,4194476305,233,17,,,,,,,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415043,15,1,1,1,3,agjf3593kdfob1fl43rlt2b6c,0,35.1,12.5,2023-04-16T10:33:28.163Z,2023-04-16T11:22:35Z,4194476353,141,0.0,4194476355,212,20.8,4194476349,56,Right,4194476361,1,,4194476345,157,,4194476359,213,5.8,4194476351,140,52.6,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415057,16,5,1,1,4,agjf3593kdfob1fl43rlt2b6c,0,47.6,-1.8,2023-04-16T10:33:28.959Z,2023-04-16T11:23:29Z,4194476533,233,18,4194476409,347,,4194476407,56,Back,,,,,,,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415071,18,5,1,1,4,7pm0maqtof5rdc3ksumasw55g,1,52.4,101.8,2023-04-16T10:33:28.959Z,2023-04-16T10:33:32Z,4194476495,347,,4194476493,56,Left,4194476529,233,16,,,,,,,,,,,,,,,,5nljieat47whdahci7pz82tjo,M. Corbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415149,19,1,1,1,10,7pm0maqtof5rdc3ksumasw55g,1,57.4,100,2023-04-16T10:33:35.247Z,2023-04-16T10:33:38Z,4194476843,107,,4194476851,140,63.7,4194476857,213,4.9,4194476859,1,,4194476855,212,28.3,4194476847,56,Center,4194476853,141,61.3,,,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415157,20,3,1,1,13,7pm0maqtof5rdc3ksumasw55g,0,60.6,69.2,2023-04-16T10:33:38.032Z,2023-04-16T10:33:39Z,4194477003,233,17,4194476883,56,Center,4194476885,286,,,,,,,,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415165,17,7,1,1,13,agjf3593kdfob1fl43rlt2b6c,1,39.4,30.8,2023-04-16T10:33:38.033Z,2023-04-16T10:33:39Z,4194476973,233,20,4194476939,285,,4194476937,56,Back,,,,,,,,,,,,,,,,6bxufdsghl0f3r4jilcbo26eh,S. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415171,18,49,1,1,14,agjf3593kdfob1fl43rlt2b6c,1,46.4,24.9,2023-04-16T10:33:38.940Z,2023-04-16T10:33:39Z,,,,,,,,,,,,,,,,,,,,,,,,,6bxufdsghl0f3r4jilcbo26eh,S. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415217,19,43,1,1,17,agjf3593kdfob1fl43rlt2b6c,1,0,0,2023-04-16T10:33:42.078Z,2023-04-16T10:34:17Z,4194477203,286,0,4194477199,56,Right,4194477397,233,21,4194479113,144,3,,,,,,,,,,,,,6bxufdsghl0f3r4jilcbo26eh,S. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415535,21,4,1,1,17,agjf3593kdfob1fl43rlt2b6c,1,65,9.5,2023-04-16T10:33:42.078Z,2023-04-16T10:51:28Z,4194478821,56,Right,4194544039,233,21,4194478827,286,,4194478825,265,,4194478819,13,,4194478823,152,,,,,,,,6bxufdsghl0f3r4jilcbo26eh,S. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415245,21,4,1,1,17,7pm0maqtof5rdc3ksumasw55g,0,35,90.5,2023-04-16T10:33:42.079Z,2023-04-16T10:51:28Z,4194479351,13,,4194544051,233,21,4194479353,152,,4194477337,56,Back,4194479355,265,,4194477339,285,,,,,,,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415253,22,43,1,1,22,7pm0maqtof5rdc3ksumasw55g,1,0,0,2023-04-16T10:33:46.587Z,2023-04-16T10:34:18Z,4194479173,144,61,4194477379,56,Back,,,,,,,,,,,,,,,,,,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415533,20,43,1,1,22,agjf3593kdfob1fl43rlt2b6c,1,0,0,2023-04-16T10:33:47.036Z,2023-04-16T10:34:14Z,4194478817,347,0,4194478939,144,5,4194478815,56,Right,4194478833,233,23,,,,,,,,,,,,,6bxufdsghl0f3r4jilcbo26eh,S. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415259,23,43,1,1,22,7pm0maqtof5rdc3ksumasw55g,1,0,0,2023-04-16T10:33:47.375Z,2023-04-16T10:34:27Z,4194477421,347,0,4194479777,144,5,4194477419,56,Back,,,,,,,,,,,,,,,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415645,22,1,1,1,56,agjf3593kdfob1fl43rlt2b6c,0,72.2,4.3,2023-04-16T10:34:20.669Z,2023-04-16T10:34:23Z,4194479489,1,,4194479487,213,0.9,4194479473,5,,4194479475,155,,4194479481,140,94.6,4194479483,141,51.5,4194479477,152,,4194479479,56,Center,6bxufdsghl0f3r4jilcbo26eh,S. Baldi,4194479471,2,4194479485,212,39.8,,,,,,,,,,,,,,,,,,,,,,,,
2534415671,24,52,1,2,0,7pm0maqtof5rdc3ksumasw55g,1,5.7,52.1,2023-04-16T10:34:25.422Z,2023-04-16T10:34:25Z,,,,,,,,,,,,,,,,,,,,,,,,,ewrcxn31z5uhgemq7bhbwvw89,G. Ciccioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415801,25,1,1,2,5,7pm0maqtof5rdc3ksumasw55g,1,10.9,47.8,2023-04-16T10:34:29.550Z,2023-04-16T10:34:36Z,4194480323,213,5.1,4194480317,140,17.0,4194480319,141,23.3,4194480315,56,Back,4194480321,212,17.8,4194480313,123,,,,,,,,ewrcxn31z5uhgemq7bhbwvw89,G. Ciccioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415877,26,1,1,2,11,7pm0maqtof5rdc3ksumasw55g,1,36.7,18,2023-04-16T10:34:36.334Z,2023-04-16T10:34:42Z,4194480693,56,Right,4194480703,1,,4194480695,140,72.9,4194480699,212,38.0,4194480697,141,16.1,4194480691,155,,4194480701,213,6.2,,,,bbryvdwzavouhzf5d31kysvvu,Giovana Maia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415887,27,50,1,2,17,7pm0maqtof5rdc3ksumasw55g,1,80.2,11.6,2023-04-16T10:34:42.099Z,2023-04-16T10:35:02Z,4194481081,233,23,4194480735,286,,4194480733,56,Right,,,,,,,,,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415943,23,7,1,2,17,agjf3593kdfob1fl43rlt2b6c,1,19.8,88.4,2023-04-16T10:34:42.100Z,2023-04-16T10:34:46Z,4194481005,56,Back,4194481049,233,27,4194481007,285,,,,,,,,,,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415947,24,4,1,2,20,agjf3593kdfob1fl43rlt2b6c,1,11.1,89.6,2023-04-16T10:34:44.892Z,2023-04-16T10:34:51Z,4194481325,295,,4194481013,13,,4194481017,152,,4194481021,285,,4194481015,56,Back,4194481367,233,28,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534415991,28,4,1,2,20,7pm0maqtof5rdc3ksumasw55g,0,88.9,10.4,2023-04-16T10:34:44.893Z,2023-04-16T10:35:04Z,4194481245,56,Right,4194481239,13,,4194481249,286,,4194481263,233,24,4194481247,152,,4194481241,295,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534416233,25,1,1,2,38,agjf3593kdfob1fl43rlt2b6c,0,13.6,82.1,2023-04-16T10:35:03.099Z,2023-04-16T10:35:34Z,4194482405,140,71.6,4194482397,5,,4194482413,1,,4194482399,157,,4194482403,56,Left,4194482401,152,,4194482411,213,6.3,4194482407,141,79.3,ej5p7l0mua55bqhzjbybejwet,A. Tampieri,4194482409,212,,,,60.9,,,,,,,,,,,,,,,,,,,,,,,
2534416181,29,44,1,2,42,7pm0maqtof5rdc3ksumasw55g,1,37,22.7,2023-04-16T10:35:07.246Z,2023-04-16T10:35:12Z,4194482147,285,,4194482145,56,Back,4194482505,233,26,,,,,,,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534416241,26,44,1,2,42,agjf3593kdfob1fl43rlt2b6c,0,63,77.3,2023-04-16T10:35:07.247Z,2023-04-16T10:35:12Z,4194482455,286,,4194482541,233,29,4194482453,56,Center,,,,,,,,,,,,,,,,horxq0sb7c6929i7mc6ctuqd,S. Tarenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534416189,30,1,1,2,43,7pm0maqtof5rdc3ksumasw55g,1,42.4,20.7,2023-04-16T10:35:07.662Z,2023-04-16T10:35:08Z,4194482189,56,Center,4194482187,3,,4194482191,140,54.6,4194482199,213,0.4,4194482195,212,14.0,4194482193,141,28.9,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534416193,31,1,1,2,43,7pm0maqtof5rdc3ksumasw55g,0,54.6,29.2,2023-04-16T10:35:08.510Z,2023-04-16T10:35:09Z,4194482211,56,Right,4194482215,141,0.0,4194482217,212,22.4,4194482209,3,,4194482213,140,62.6,4194482219,213,5.1,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534416295,27,5,1,2,44,agjf3593kdfob1fl43rlt2b6c,1,35,101.4,2023-04-16T10:35:09.466Z,2023-04-16T11:23:29Z,4194482715,347,,4194482721,233,32,4194482713,56,Back,,,,,,,,,,,,,,,,horxq0sb7c6929i7mc6ctuqd,S. Tarenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534416215,32,5,1,2,44,7pm0maqtof5rdc3ksumasw55g,0,65,-1.4,2023-04-16T10:35:09.466Z,2023-04-16T10:35:16Z,4194482303,347,,4194482301,56,Right,4194482765,233,27,,,,,,,,,,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534416323,28,1,1,2,51,agjf3593kdfob1fl43rlt2b6c,1,33,100,2023-04-16T10:35:15.835Z,2023-04-16T10:35:17Z,4194482881,213,4.6,4194482875,140,31.5,4194482871,107,,4194482879,212,12.0,4194482873,56,Back,4194482877,141,83.9,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534416355,29,1,1,2,53,agjf3593kdfob1fl43rlt2b6c,0,33.2,82.4,2023-04-16T10:35:17.739Z,2023-04-16T10:35:20Z,4194483073,1,,4194483063,56,Left,4194483065,140,67.8,4194483067,141,89.3,4194483069,212,36.6,4194483071,213,0.1,4194483061,157,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
