id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/12/value
2465396697,9,1,1,0,18,7jaarwfaeewpo3vnfvhc2c665,1,27.8,17.7,2022-10-01T10:30:13.216Z,2022-10-01T10:30:14Z,3808858769,213,2.3,3808858767,212,11.1,3808858763,140,21.1,3808858761,56,Back,3808858765,141,30.3,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465396731,10,1,1,0,21,7jaarwfaeewpo3vnfvhc2c665,1,20.5,31.6,2022-10-01T10:30:16.209Z,2022-10-01T10:30:48Z,3808858913,56,Back,3808858917,141,59.1,3808858919,212,19.1,3808858921,213,1.4,3808858915,140,24.4,,,,,,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465396763,11,1,1,0,27,7jaarwfaeewpo3vnfvhc2c665,1,34.9,83.8,2022-10-01T10:30:22.209Z,2022-10-01T10:30:25Z,3808859053,56,Center,3808859057,141,67.6,3808859061,213,5.9,3808859055,140,62.2,3808859059,212,30.7,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465396805,12,1,1,0,33,7jaarwfaeewpo3vnfvhc2c665,0,67.1,75.4,2022-10-01T10:30:27.585Z,2022-10-01T10:36:39Z,3808859259,212,31.7,3808859257,141,100.0,3808859253,56,Left,3808859255,140,92.2,3808859261,213,0.6,,,,,,,,,,6c4yw57zmdchgqhb4uaybmklx,V. Monterubbiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465396791,3,5,1,0,36,p2dsrpus5eckpz2h16svaour,1,13.7,-0.8,2022-10-01T10:30:31.312Z,2022-10-01T10:30:55Z,3808860055,233,13,3808859191,56,Back,3808859193,347,,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465396823,13,5,1,0,36,7jaarwfaeewpo3vnfvhc2c665,0,86.3,100.8,2022-10-01T10:30:31.312Z,2022-10-01T10:37:26Z,3808859369,347,,3808859367,56,Left,3808860065,233,3,,,,,,,,,,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465396827,4,1,1,0,40,p2dsrpus5eckpz2h16svaour,1,14.8,0,2022-10-01T10:30:34.684Z,2022-10-01T10:30:37Z,3808859391,212,12.5,3808859385,56,Back,3808859387,140,20.6,3808859383,107,,3808859393,213,1.1,3808859389,141,15.3,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465396829,5,61,1,0,43,p2dsrpus5eckpz2h16svaour,1,20.5,12.5,2022-10-01T10:30:37.651Z,2022-10-01T10:31:24Z,3808859397,56,Back,,,,,,,,,,,,,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465396841,6,1,1,0,44,p2dsrpus5eckpz2h16svaour,0,16.9,5.2,2022-10-01T10:30:38.906Z,2022-10-01T10:30:40Z,3808859449,140,37.5,3808859455,213,0.1,3808859451,141,8.5,3808859453,212,21.7,3808859457,1,,3808859447,56,Back,3808859445,157,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465396857,14,1,1,0,46,7jaarwfaeewpo3vnfvhc2c665,1,51.8,81.2,2022-10-01T10:30:40.583Z,2022-10-01T10:30:42Z,3808859557,213,6.2,3808859553,141,79.4,3808859555,212,11.2,3808859549,56,Left,3808859551,140,62.4,3808859547,3,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465396869,15,1,1,0,47,7jaarwfaeewpo3vnfvhc2c665,1,62.4,79.4,2022-10-01T10:30:41.878Z,2022-10-01T10:30:43Z,3808859605,212,11.3,3808859597,140,72.4,3808859593,3,,3808859601,141,85.4,3808859595,56,Left,3808859607,213,0.4,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465396877,16,61,1,0,49,7jaarwfaeewpo3vnfvhc2c665,0,72.5,86.2,2022-10-01T10:30:43.510Z,2022-10-01T10:30:43Z,3808859639,56,Left,,,,,,,,,,,,,,,,,,,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465396881,7,49,1,0,49,p2dsrpus5eckpz2h16svaour,1,29.7,7.3,2022-10-01T10:30:43.967Z,2022-10-01T10:30:44Z,,,,,,,,,,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465396897,8,1,1,0,50,p2dsrpus5eckpz2h16svaour,1,27.3,13.7,2022-10-01T10:30:44.937Z,2022-10-01T10:30:47Z,3808859711,140,19.1,3808859715,212,8.8,3808859709,56,Back,3808859717,213,3.4,3808859713,141,10.9,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465396947,9,1,1,0,53,p2dsrpus5eckpz2h16svaour,1,17.2,11,2022-10-01T10:30:47.868Z,2022-10-01T10:30:53Z,3808859991,213,2.1,3808859985,140,1.4,3808859993,1,,3808859989,212,32.4,3808859987,141,51.9,3808859983,56,Back,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465396967,10,1,1,0,58,p2dsrpus5eckpz2h16svaour,0,9.7,51.9,2022-10-01T10:30:53.053Z,2022-10-01T10:30:56Z,3808860089,212,44.7,3808860093,1,,3808860083,56,Back,3808860087,141,90.2,3808860085,140,44.3,3808860091,213,0.6,3808860081,155,,,,,dib3fbzymcfivscevdlqks89h,R. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465396985,17,1,1,1,2,7jaarwfaeewpo3vnfvhc2c665,1,29.3,18.9,2022-10-01T10:30:57.381Z,2022-10-01T10:31:00Z,3808860215,213,0.0,3808860211,141,19.7,3808860205,3,,3808860207,56,Right,3808860219,1,,3808860213,212,55.4,3808860209,140,82.1,,,,7uj1fxna6f1mtu0r4c3x5seeh,V. Nagy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465396991,18,49,1,1,5,7jaarwfaeewpo3vnfvhc2c665,1,86.9,22.5,2022-10-01T10:31:00.294Z,2022-10-01T10:31:00Z,,,,,,,,,,,,,,,,,,,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397025,19,1,1,1,7,7jaarwfaeewpo3vnfvhc2c665,0,98,21,2022-10-01T10:31:02.406Z,2022-10-01T10:31:05Z,3808860359,140,97.0,3808860355,155,,3808860365,213,1.6,3808860361,141,72.1,3808860367,1,,3808860363,212,34.8,3808860353,2,,3808860357,56,Center,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397027,11,49,1,1,10,p2dsrpus5eckpz2h16svaour,1,3.9,28.3,2022-10-01T10:31:05.378Z,2022-10-01T10:31:05Z,,,,,,,,,,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397069,12,12,1,1,11,p2dsrpus5eckpz2h16svaour,1,3.9,28.3,2022-10-01T10:31:05.690Z,2022-10-01T10:31:13Z,3808860623,140,39.9,3808860627,212,41.6,3808860629,213,5.9,3808860621,56,Back,3808860625,141,2.6,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397073,13,43,1,1,18,p2dsrpus5eckpz2h16svaour,1,0,0,2022-10-01T10:31:12.974Z,2022-10-01T10:31:18Z,3808860633,56,Right,3808860817,144,61,,,,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397071,20,61,1,1,18,7jaarwfaeewpo3vnfvhc2c665,0,37,94.1,2022-10-01T10:31:13.159Z,2022-10-01T10:31:13Z,3808860631,56,Back,,,,,,,,,,,,,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397113,14,5,1,1,19,p2dsrpus5eckpz2h16svaour,1,63.2,-1,2022-10-01T10:31:14.230Z,2022-10-01T10:37:26Z,3808860853,56,Right,3808860855,347,,3808861601,233,21,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397237,21,5,1,1,19,7jaarwfaeewpo3vnfvhc2c665,0,36.8,101,2022-10-01T10:31:14.230Z,2022-10-01T10:31:50Z,3808861513,56,Back,3808861617,233,14,3808861515,347,,,,,,,,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397191,15,1,1,1,39,p2dsrpus5eckpz2h16svaour,1,58.4,0,2022-10-01T10:31:33.663Z,2022-10-01T10:31:36Z,3808861245,141,14.7,3808861241,56,Right,3808861243,140,57.4,3808861239,107,,3808861253,213,1.7,3808861249,212,10.7,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397201,16,1,1,1,41,p2dsrpus5eckpz2h16svaour,1,57.4,14.7,2022-10-01T10:31:36.019Z,2022-10-01T10:31:37Z,3808861287,56,Right,3808861295,213,4.9,3808861291,141,2.5,3808861289,140,59.2,3808861293,212,8.5,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397213,17,1,1,1,42,p2dsrpus5eckpz2h16svaour,1,59.6,2.3,2022-10-01T10:31:37.143Z,2022-10-01T10:31:39Z,3808861365,140,70.6,3808861371,213,0.3,3808861363,56,Right,3808861367,141,7.1,3808861369,212,12.0,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397217,18,1,1,1,45,p2dsrpus5eckpz2h16svaour,1,70.6,7.1,2022-10-01T10:31:39.486Z,2022-10-01T10:31:40Z,3808861385,212,10.8,3808861379,56,Right,3808861381,140,61.4,3808861387,213,2.7,3808861383,141,14.1,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397229,19,1,1,1,45,p2dsrpus5eckpz2h16svaour,0,61.4,14.1,2022-10-01T10:31:40.346Z,2022-10-01T11:19:38Z,3808861471,213,0.4,3808861465,140,91.7,3808861467,141,36.0,3808861463,56,Center,3808861473,1,,3808861469,212,35.1,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397239,22,49,1,1,52,7jaarwfaeewpo3vnfvhc2c665,1,9.2,58.1,2022-10-01T10:31:46.631Z,2022-10-01T10:31:46Z,,,,,,,,,,,,,,,,,,,,,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397267,23,1,1,1,56,7jaarwfaeewpo3vnfvhc2c665,1,18.3,48.1,2022-10-01T10:31:51.127Z,2022-10-01T10:32:13Z,3808861679,56,Back,3808861681,140,28.8,3808861685,212,11.3,3808861683,141,51.6,3808861687,213,0.2,,,,,,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397273,24,1,1,1,59,7jaarwfaeewpo3vnfvhc2c665,0,25.8,47.4,2022-10-01T10:31:53.462Z,2022-10-01T10:36:44Z,3808861731,213,0.5,3808861725,212,8.5,3808861711,56,Back,3808861715,140,33.0,3808861721,141,53.2,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397279,20,49,1,2,1,p2dsrpus5eckpz2h16svaour,1,72,30.1,2022-10-01T10:31:55.486Z,2022-10-01T10:32:36Z,,,,,,,,,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397283,21,1,1,2,1,p2dsrpus5eckpz2h16svaour,1,72,30.1,2022-10-01T10:31:55.533Z,2022-10-01T10:32:14Z,3808861779,141,31.5,3808861781,212,8.1,3808861783,213,3.0,3808861777,140,64.3,3808861775,56,Center,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397307,22,1,1,2,1,p2dsrpus5eckpz2h16svaour,1,64.3,31.5,2022-10-01T10:31:56.392Z,2022-10-01T10:31:59Z,3808861883,141,10.7,3808861887,213,5.7,3808861879,56,Right,3808861881,140,85.6,3808861885,212,26.5,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397329,23,1,1,2,5,p2dsrpus5eckpz2h16svaour,1,92.4,16.8,2022-10-01T10:31:59.714Z,2022-10-01T11:19:19Z,3808862011,56,Center,3808862015,141,43.1,3808862017,212,18.0,3808862013,140,94.6,3808892609,210,15,3808862007,2,,3808892611,154,,3808862009,155,,4zr1u1gdqagr6e53pnyruywut,Vero,1,3808862019,213,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465401619,125,15,1,2,6,p2dsrpus5eckpz2h16svaour,1,95.4,43,2022-10-01T10:32:00.763Z,2022-10-01T11:19:17Z,3808892631,55,23,3808892647,146,97.6,3808885555,60,,3808892635,102,46.9,3808892625,80,,3808885551,22,,3808892651,147,44.4,3808896483,233,25,2v7svoulkkgzvdeb4e0hw7jyt,D. Sabatino,,3808892623,72,,3808885557,56,Center,3808892637,103,9.5,3808892641,328,3808892629,154,3808892627,29,,,,,,,,,,,,,,,,
2465397359,25,10,1,2,6,7jaarwfaeewpo3vnfvhc2c665,1,2.5,53.8,2022-10-01T10:32:00.863Z,2022-10-01T11:19:04Z,3808896449,174,,3808896519,233,125,3808896451,180,,3808896453,182,,3808862155,56,Back,,,,,,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397351,24,1,1,2,9,p2dsrpus5eckpz2h16svaour,0,98.5,35.7,2022-10-01T10:32:03.572Z,2022-10-01T10:32:04Z,3808862139,141,42.1,3808862141,212,6.2,3808862137,140,94.3,3808862135,56,Center,3808862143,213,2.4,,,,,,,,,,2v7svoulkkgzvdeb4e0hw7jyt,D. Sabatino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397363,26,52,1,2,11,7jaarwfaeewpo3vnfvhc2c665,1,6.3,56,2022-10-01T10:32:06.135Z,2022-10-01T10:32:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397527,27,1,1,2,29,7jaarwfaeewpo3vnfvhc2c665,1,15.8,46.7,2022-10-01T10:32:23.510Z,2022-10-01T10:32:30Z,3808863139,141,51.5,3808863135,56,Center,3808863143,213,0.1,3808863145,1,,3808863137,140,54.5,3808863141,212,40.8,3808863133,199,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397529,28,4,1,2,35,7jaarwfaeewpo3vnfvhc2c665,1,55,41.8,2022-10-01T10:32:29.813Z,2022-10-01T10:32:31Z,3808863157,265,,3808863153,56,Center,3808863151,13,,3808863189,233,25,3808863155,152,,3808863159,286,,,,,,,,6c4yw57zmdchgqhb4uaybmklx,V. Monterubbiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397533,25,4,1,2,35,p2dsrpus5eckpz2h16svaour,0,45,58.2,2022-10-01T10:32:29.814Z,2022-10-01T10:32:31Z,3808863171,152,,3808863197,233,28,3808863175,285,,3808863169,56,Back,3808863173,265,,3808863167,13,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397545,29,1,1,2,37,7jaarwfaeewpo3vnfvhc2c665,1,51.7,48.5,2022-10-01T10:32:31.574Z,2022-10-01T10:32:33Z,3808863257,56,Center,3808863253,152,,3808863273,213,5.2,3808863261,140,58.1,3808863249,5,,3808863265,141,30.6,3808863269,212,13.9,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397585,30,1,1,2,38,7jaarwfaeewpo3vnfvhc2c665,1,58.1,30.6,2022-10-01T10:32:33.078Z,2022-10-01T10:32:41Z,3808863447,56,Right,3808863453,212,17.6,3808863451,141,4.9,3808863455,213,4.8,3808863449,140,60.4,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397611,31,1,1,2,47,7jaarwfaeewpo3vnfvhc2c665,1,59.2,5.6,2022-10-01T10:32:41.750Z,2022-10-01T10:32:43Z,3808863561,212,18.8,3808863555,56,Right,3808863563,213,0.5,3808863557,140,74.6,3808863559,141,19.7,,,,,,,,,,7uj1fxna6f1mtu0r4c3x5seeh,V. Nagy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465397621,32,1,1,2,49,7jaarwfaeewpo3vnfvhc2c665,0,74.6,19.7,2022-10-01T10:32:43.862Z,2022-10-01T10:32:44Z,3808863613,141,27.7,3808863617,213,0.5,3808863609,56,Center,3808863611,140,84.7,3808863615,212,11.9,,,,,,,,,,6c4yw57zmdchgqhb4uaybmklx,V. Monterubbiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
