id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,keyPass,qualifier/10/value,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2487699567,4,49,1,0,26,bcuj94typp0ykv77ijp9wpsve,1,17.3,75,2022-11-26T11:33:09.230Z,2022-11-26T11:40:03Z,,,,,,,,,,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699573,5,1,1,0,26,bcuj94typp0ykv77ijp9wpsve,0,20,76.3,2022-11-26T11:33:09.654Z,2022-11-26T11:40:04Z,3926710393,213,0.1,3926710387,140,25.1,3926710385,56,Back,3926710391,212,5.4,3926710389,141,77.3,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699569,7,61,1,0,27,5snsl2d1lu2oclbriztdy61d6,1,75.1,15.8,2022-11-26T11:33:10.625Z,2022-11-26T11:33:09Z,3926710361,56,Right,,,,,,,,,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699597,6,1,1,0,29,bcuj94typp0ykv77ijp9wpsve,1,36.1,88.6,2022-11-26T11:33:12.382Z,2022-11-26T11:40:14Z,3926710533,140,35.0,3926710537,212,13.0,3926710539,213,4.6,3926710535,141,69.6,3926710531,56,Back,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699603,7,1,1,0,31,bcuj94typp0ykv77ijp9wpsve,0,35,69.6,2022-11-26T11:33:14.254Z,2022-11-26T11:40:20Z,3926710563,212,13.4,3926710557,56,Back,3926710561,141,74.5,3926710565,213,0.3,3926710559,140,47.4,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699599,8,8,1,0,32,5snsl2d1lu2oclbriztdy61d6,1,57.1,17.9,2022-11-26T11:33:15.725Z,2022-11-26T11:33:14Z,3926710543,56,Right,,,,,,,,,,,,,,,,,,,,,,5x729t5j2ldmq4fmlgj1my191,B. Kollmats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699605,9,49,1,0,33,5snsl2d1lu2oclbriztdy61d6,1,57.1,17.9,2022-11-26T11:33:16.253Z,2022-11-26T11:33:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5x729t5j2ldmq4fmlgj1my191,B. Kollmats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699615,10,1,1,0,33,5snsl2d1lu2oclbriztdy61d6,1,57.1,17.9,2022-11-26T11:33:16.525Z,2022-11-26T11:33:17Z,3926710607,140,58.6,3926710611,212,9.2,3926710605,56,Center,3926710609,141,31.2,3926710613,213,1.4,,,,,,,,,,5x729t5j2ldmq4fmlgj1my191,B. Kollmats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699631,11,1,1,0,35,5snsl2d1lu2oclbriztdy61d6,1,58.6,31.2,2022-11-26T11:33:18.628Z,2022-11-26T11:33:20Z,3926710687,213,3.4,3926710679,56,Center,3926710681,140,55.9,3926710685,212,2.9,3926710683,141,30.3,,,,,,,,,,du2oxcctxwk3tpg0imbctjcut,N. Cinotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699659,12,1,1,0,38,5snsl2d1lu2oclbriztdy61d6,1,55,44,2022-11-26T11:33:21.500Z,2022-11-26T11:33:23Z,3926710823,141,85.4,3926710827,213,1.7,3926710825,212,28.3,3926710819,56,Left,3926710821,140,51.9,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699671,13,1,1,0,42,5snsl2d1lu2oclbriztdy61d6,1,51.9,85.4,2022-11-26T11:33:24.972Z,2022-11-26T11:33:25Z,3926710935,212,14.2,3926710931,140,63.4,3926710937,213,0.6,3926710929,56,Left,3926710933,141,96.3,,,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699691,14,1,1,0,43,5snsl2d1lu2oclbriztdy61d6,1,63.4,96.3,2022-11-26T11:33:26.892Z,2022-11-26T11:40:53Z,3926711039,213,5.6,3926711035,141,89.6,3926711031,56,Left,3926711033,140,68.5,3926711037,212,7.0,,,,,,,,,,7ba612p8pdv2fhz19u32js251,E. Landström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699703,15,1,1,0,46,5snsl2d1lu2oclbriztdy61d6,1,65.3,85.1,2022-11-26T11:33:29.876Z,2022-11-26T11:33:30Z,3926711071,56,Center,3926711075,140,59.1,3926711077,141,74.5,3926711081,213,4.0,3926711079,212,9.7,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699725,16,1,1,0,48,5snsl2d1lu2oclbriztdy61d6,1,59.1,70.3,2022-11-26T11:33:31.468Z,2022-11-26T11:33:33Z,3926711181,140,62.0,3926711187,212,27.4,3926711179,56,Center,3926711183,141,30.3,3926711191,213,4.8,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699753,17,1,1,0,51,5snsl2d1lu2oclbriztdy61d6,1,64.8,21.3,2022-11-26T11:33:34.692Z,2022-11-26T11:33:40Z,3926711365,213,5.7,3926711359,140,82.9,3926711361,141,3.4,3926711357,56,Right,3926711363,212,22.6,,,,,,,,,,5x729t5j2ldmq4fmlgj1my191,B. Kollmats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699777,18,1,1,0,57,5snsl2d1lu2oclbriztdy61d6,0,91.2,7.9,2022-11-26T11:33:40.410Z,2022-11-26T11:34:33Z,3926711485,56,Right,3926711481,2,,3926711487,140,100.0,3926711493,213,0.6,3926711483,155,,3926711489,141,18.8,3926711491,212,12.6,,,,4ghj3cp5v817497z1l8k1vw0l,A. Serturini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699757,8,43,1,0,57,bcuj94typp0ykv77ijp9wpsve,1,0,0,2022-11-26T11:33:40.510Z,2022-11-26T11:33:53Z,3926711511,233,18,3926711381,56,Back,3926711765,144,12,3926711465,185,0,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699767,9,5,1,0,58,bcuj94typp0ykv77ijp9wpsve,1,-1.4,89,2022-11-26T11:33:41.702Z,2022-11-26T11:58:24Z,3926752449,346,,3926720863,233,20,3926711417,56,Back,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699799,20,5,1,0,58,5snsl2d1lu2oclbriztdy61d6,0,101.4,11,2022-11-26T11:33:41.702Z,2022-11-26T11:58:24Z,3926752447,346,,3926711641,56,Right,3926720867,233,9,,,,,,,,,,,,,,,,4ghj3cp5v817497z1l8k1vw0l,A. Serturini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699787,19,43,1,1,5,5snsl2d1lu2oclbriztdy61d6,1,0,0,2022-11-26T11:33:47.972Z,2022-11-26T11:34:30Z,3926711579,56,Right,3926712633,144,61,,,,,,,,,,,,,,,,,,,4ghj3cp5v817497z1l8k1vw0l,A. Serturini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699867,10,1,1,1,18,bcuj94typp0ykv77ijp9wpsve,1,4.5,48.5,2022-11-26T11:34:01.829Z,2022-11-26T11:40:45Z,3926712045,141,80.2,3926712041,56,Back,3926723957,124,,3926712049,213,0.5,3926723959,237,,3926712051,1,,3926712047,212,45.9,3926712043,140,43.1,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699869,11,61,1,1,20,bcuj94typp0ykv77ijp9wpsve,0,37.3,73.9,2022-11-26T11:34:03.446Z,2022-11-26T11:41:10Z,3926712055,56,Back,,,,,,,,,,,,,,,,,,,,,,bb1q58ts374m0dgx2afl6gq5m,V. Battelani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699865,21,49,1,1,24,5snsl2d1lu2oclbriztdy61d6,1,74.7,23,2022-11-26T11:34:07.548Z,2022-11-26T11:34:06Z,,,,,,,,,,,,,,,,,,,,,,,,,du2oxcctxwk3tpg0imbctjcut,N. Cinotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699891,22,1,1,1,27,5snsl2d1lu2oclbriztdy61d6,0,83.1,13.5,2022-11-26T11:34:10.316Z,2022-11-26T11:34:11Z,3926712153,56,Center,3926712149,2,,3926712159,212,20.8,3926712161,213,1.3,3926712155,140,88.4,3926712151,155,,3926712157,141,43.0,,,,du2oxcctxwk3tpg0imbctjcut,N. Cinotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699897,12,12,1,1,28,bcuj94typp0ykv77ijp9wpsve,1,11,47.2,2022-11-26T11:34:11.094Z,2022-11-26T11:43:39Z,3926712197,213,6.1,3926712191,140,26.6,3926712195,212,16.7,3926712189,56,Back,3926712199,15,,3926712193,141,42.8,,,,,,,b4r8ripw5dilngnxrb5fkkkid,G. Apicella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699911,23,15,1,1,31,5snsl2d1lu2oclbriztdy61d6,1,80.2,48.5,2022-11-26T11:34:14.483Z,2022-11-26T11:34:29Z,3926712413,82,,3926712513,230,97.1,3926712595,233,14,3926712501,103,19,3926712505,108,,3926712271,22,,3926712275,56,Center,3926712273,18,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,3926712507,458,3926712497,76,3926712503,215,3926712515,231,50.2,3926712499,102,51.8,3926712511,147,49.6,3926712409,72,3926712509,146,86.9,,,,,,,,,,,,,,,,,
2487699945,14,10,1,1,31,bcuj94typp0ykv77ijp9wpsve,1,23.2,41.6,2022-11-26T11:34:14.583Z,2022-11-26T11:44:40Z,3926712603,233,23,3926712439,56,Back,3926712437,94,,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699915,13,43,1,1,31,bcuj94typp0ykv77ijp9wpsve,1,0,0,2022-11-26T11:34:14.942Z,2022-11-26T11:34:24Z,3926712289,346,0,3926712287,56,Back,3926712481,144,5,,,,,,,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699913,24,43,1,1,33,5snsl2d1lu2oclbriztdy61d6,1,0,0,2022-11-26T11:34:16.147Z,2022-11-26T11:34:19Z,3926712373,144,5,3926712285,346,0,3926712311,233,13,3926712283,56,Center,,,,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699949,15,6,1,1,36,bcuj94typp0ykv77ijp9wpsve,0,10.8,44.2,2022-11-26T11:34:19.199Z,2022-11-26T11:44:07Z,3926712453,73,,3926712451,56,Back,3926712477,233,25,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487699929,25,6,1,1,36,5snsl2d1lu2oclbriztdy61d6,1,89.2,55.8,2022-11-26T11:34:19.199Z,2022-11-26T11:34:24Z,3926712369,56,Center,3926712371,73,,3926712467,233,15,,,,,,,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487700027,26,1,1,1,53,5snsl2d1lu2oclbriztdy61d6,0,99.5,99.5,2022-11-26T11:34:36.212Z,2022-11-26T11:34:38Z,3926712899,213,4.4,3926712887,155,,3926712883,2,,3926712891,56,Center,3926712895,141,51.6,3926712885,6,,3926712893,140,88.9,3926712901,1,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,3926712897,212,3926712889,224,,,,,,,,,,,,,,,,,34.4,,,,,,,,,,,,,,,,
2487700035,16,12,1,1,55,bcuj94typp0ykv77ijp9wpsve,1,9.5,46.6,2022-11-26T11:34:38.470Z,2022-11-26T11:45:00Z,3926712959,15,,3926712949,140,18.2,3926712953,212,10.4,3926712955,213,0.5,3926712947,56,Back,3926712951,141,54.0,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487700041,17,49,1,1,57,bcuj94typp0ykv77ijp9wpsve,1,18.2,54,2022-11-26T11:34:40.662Z,2022-11-26T11:45:25Z,,,,,,,,,,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487700061,18,1,1,1,57,bcuj94typp0ykv77ijp9wpsve,0,18.2,54,2022-11-26T11:34:40.781Z,2022-11-26T11:45:28Z,3926713083,213,6.3,3926713075,56,Center,3926713077,140,62.9,3926713073,157,,3926713081,212,46.9,3926713085,1,,3926713079,141,53.1,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487700063,27,49,1,2,3,5snsl2d1lu2oclbriztdy61d6,1,37.7,47.8,2022-11-26T11:34:46.027Z,2022-11-26T11:35:50Z,,,,,,,,,,,,,,,,,,,,,,,,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487700099,28,1,1,2,5,5snsl2d1lu2oclbriztdy61d6,1,37.7,47.8,2022-11-26T11:34:48.491Z,2022-11-26T11:34:54Z,3926713275,213,5.0,3926713269,141,27.6,3926713263,56,Back,3926713273,212,14.4,3926713267,140,41.8,,,,,,,,,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487700115,29,1,1,2,7,5snsl2d1lu2oclbriztdy61d6,1,43.4,24.4,2022-11-26T11:34:50.700Z,2022-11-26T11:34:53Z,3926713351,140,31.9,3926713355,212,22.1,3926713357,213,2.1,3926713353,141,51.6,3926713349,56,Back,,,,,,,,,,du2oxcctxwk3tpg0imbctjcut,N. Cinotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487700137,30,1,1,2,12,5snsl2d1lu2oclbriztdy61d6,1,31.9,51.6,2022-11-26T11:34:55.460Z,2022-11-26T11:35:48Z,3926713487,213,1.2,3926713479,56,Back,3926713481,140,40.7,3926713485,212,25.8,3926713483,141,87.1,,,,,,,,,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487700163,31,1,1,2,14,5snsl2d1lu2oclbriztdy61d6,1,40.2,87.2,2022-11-26T11:34:57.572Z,2022-11-26T11:35:00Z,3926713601,213,0.3,3926713599,212,16.4,3926713595,140,55.1,3926713593,56,Left,3926713597,141,94.4,,,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487700169,32,1,1,2,17,5snsl2d1lu2oclbriztdy61d6,1,55.1,94.4,2022-11-26T11:35:00.571Z,2022-11-26T11:56:11Z,3926713635,140,55.6,3926713631,56,Left,3926713639,212,4.6,3926713637,141,87.7,3926713641,213,4.8,,,,,,,,,,7ba612p8pdv2fhz19u32js251,E. Landström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487700171,33,1,1,2,18,5snsl2d1lu2oclbriztdy61d6,1,55.7,87.4,2022-11-26T11:35:01.331Z,2022-11-26T11:56:10Z,3926713649,141,92.7,3926713653,213,0.5,3926713647,140,62.5,3926713651,212,8.0,3926713645,56,Left,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487700181,34,1,1,2,18,5snsl2d1lu2oclbriztdy61d6,0,64,97.5,2022-11-26T11:35:01.916Z,2022-11-26T11:56:09Z,3926713705,212,14.8,3926713701,140,77.8,3926713707,213,0.2,3926713703,141,100.0,3926713699,56,Left,,,,,,,,,,7ba612p8pdv2fhz19u32js251,E. Landström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487700185,19,5,1,2,19,bcuj94typp0ykv77ijp9wpsve,1,22.6,-1.6,2022-11-26T11:35:02.757Z,2022-11-26T11:38:57Z,3926713717,233,35,3926713715,347,,3926713713,56,Back,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487700183,35,5,1,2,19,5snsl2d1lu2oclbriztdy61d6,0,77.4,101.6,2022-11-26T11:35:02.757Z,2022-11-26T11:38:57Z,3926713723,233,19,3926713711,347,,3926713709,56,Left,,,,,,,,,,,,,,,,7ba612p8pdv2fhz19u32js251,E. Landström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487700257,20,1,1,2,31,bcuj94typp0ykv77ijp9wpsve,1,31.5,0,2022-11-26T11:35:14.197Z,2022-11-26T11:35:17Z,3926714121,141,5.6,3926714125,213,0.4,3926714119,140,43.9,3926714115,107,,3926714123,212,13.9,3926714117,56,Back,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487700259,21,61,1,2,34,bcuj94typp0ykv77ijp9wpsve,0,43.9,5.6,2022-11-26T11:35:17.517Z,2022-11-26T11:35:26Z,3926714129,56,Back,,,,,,,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
