id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2503187385,902,12,1,0,10,7pm0maqtof5rdc3ksumasw55g,1,28.5,89.9,2023-01-29T13:32:11.701Z,2023-02-02T18:04:37Z,4008422333,140,32.9,4008422331,56,Back,4008422337,212,9.3,4008422339,213,1.0,4008422335,141,100.0,4008422349,167,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187387,903,5,1,0,11,7pm0maqtof5rdc3ksumasw55g,0,32.9,101.7,2023-01-29T13:32:12.701Z,2023-02-02T18:04:39Z,4008422347,347,,4008422345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187415,893,5,1,0,11,8gw3pgcd0doivaul55q8na9lg,1,67.1,-1.7,2023-01-29T13:32:13.199Z,2023-02-02T18:04:54Z,4008422499,347,,4008422497,56,Right,,,,,,,,,,,,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187421,894,1,1,0,20,8gw3pgcd0doivaul55q8na9lg,1,67.1,0,2023-01-29T13:32:21.500Z,2023-02-02T18:05:02Z,4008422535,56,Right,4008422539,141,6.6,4008422543,213,0.4,4008422537,140,79.9,4008422541,212,14.6,4008422533,107,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187423,895,61,1,0,21,8gw3pgcd0doivaul55q8na9lg,0,79.9,6.6,2023-01-29T13:32:23.001Z,2023-02-02T18:05:17Z,4008422547,56,Right,,,,,,,,,,,,,,,,,,,,,,d154hxm83w5x1m0ht905cgpg5,V. Kubassova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187467,904,49,1,0,22,7pm0maqtof5rdc3ksumasw55g,1,24.3,78.7,2023-01-29T13:32:24.050Z,2023-02-02T18:05:24Z,,,,,,,,,,,,,,,,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187491,905,1,1,0,23,7pm0maqtof5rdc3ksumasw55g,1,24.3,78.7,2023-01-29T13:32:24.549Z,2023-02-02T18:05:47Z,4008422995,213,1.1,4008422989,140,28.1,4008422987,56,Back,4008422993,212,9.3,4008422991,141,91.1,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187495,906,3,1,0,24,7pm0maqtof5rdc3ksumasw55g,1,28.1,91.1,2023-01-29T13:32:25.651Z,2023-02-02T18:05:56Z,4008423113,465,,4008423037,285,,4008423035,56,Back,,,,,,,,,,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187497,896,45,1,0,24,8gw3pgcd0doivaul55q8na9lg,0,71.9,8.9,2023-01-29T13:32:25.751Z,2023-02-02T18:05:59Z,4008423041,286,,4008423039,56,Right,,,,,,,,,,,,,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187541,907,1,1,0,25,7pm0maqtof5rdc3ksumasw55g,0,28.1,91.1,2023-01-29T13:32:27.150Z,2023-02-02T18:06:14Z,4008423295,1,,4008423287,140,60.2,4008423293,213,6.0,4008423285,56,Center,4008423289,141,77.2,4008423291,212,35.0,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187579,897,1,1,0,26,8gw3pgcd0doivaul55q8na9lg,0,39.8,22.8,2023-01-29T13:32:28.450Z,2023-02-02T18:06:29Z,4008423527,212,41.0,4008423521,56,Right,4008423523,140,77.1,4008423525,141,5.2,4008423529,213,6.0,4008423519,157,,4008423531,1,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187591,908,1,1,0,31,7pm0maqtof5rdc3ksumasw55g,0,22.5,91.1,2023-01-29T13:32:33.200Z,2023-02-02T18:06:40Z,4008423617,56,Back,4008423621,141,95.1,4008423625,213,0.3,4008423619,140,31.5,4008423615,155,,4008423623,212,9.8,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187615,898,1,1,0,33,8gw3pgcd0doivaul55q8na9lg,0,68.5,4.9,2023-01-29T13:32:35.099Z,2023-02-02T18:06:49Z,4008423773,141,4.9,4008423775,212,18.1,4008423769,56,Right,4008423771,140,85.7,4008423777,213,0,4008423767,3,,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187651,909,1,1,0,36,7pm0maqtof5rdc3ksumasw55g,1,13.3,91.9,2023-01-29T13:32:38.100Z,2023-02-02T18:07:08Z,4008424027,155,,4008424035,212,9.9,4008424031,140,21.9,4008424029,56,Back,4008424037,213,0.4,4008424033,141,98.0,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187665,910,1,1,0,37,7pm0maqtof5rdc3ksumasw55g,0,21.9,98,2023-01-29T13:32:39.350Z,2023-02-02T18:07:11Z,4008424109,141,97.7,4008424105,56,Back,4008424113,213,6.3,4008424101,3,,4008424107,140,29.5,4008424103,168,,4008424111,212,8.0,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187683,899,1,1,0,39,8gw3pgcd0doivaul55q8na9lg,0,70.5,2.3,2023-01-29T13:32:40.750Z,2023-02-02T18:07:18Z,4008424213,212,10.2,4008424207,56,Right,4008424215,213,0.6,4008424211,141,10.4,4008424209,140,78.7,4008424205,3,,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187695,911,61,1,0,41,7pm0maqtof5rdc3ksumasw55g,0,18.3,93.1,2023-01-29T13:32:42.499Z,2023-02-02T18:07:49Z,4008424335,56,Back,,,,,,,,,,,,,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187741,900,5,1,0,42,8gw3pgcd0doivaul55q8na9lg,1,77.1,-0.3,2023-01-29T13:32:44Z,2023-02-02T18:07:49Z,4008424651,347,,4008424649,56,Right,,,,,,,,,,,,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187713,912,5,1,0,42,7pm0maqtof5rdc3ksumasw55g,0,22.9,100.3,2023-01-29T13:32:44Z,2023-02-02T18:07:40Z,4008424465,347,,4008424463,56,Back,,,,,,,,,,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187765,901,1,1,0,53,8gw3pgcd0doivaul55q8na9lg,1,77.1,0,2023-01-29T13:32:55.351Z,2023-02-02T18:08:09Z,4008424793,140,83.9,4008424797,212,12.6,4008424791,56,Right,4008424795,141,15.0,4008424799,213,1.0,4008424789,107,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187773,902,1,1,0,56,8gw3pgcd0doivaul55q8na9lg,1,85.1,7.2,2023-01-29T13:32:57.850Z,2023-02-02T18:08:14Z,4008424865,212,4.7,4008424863,141,2.3,4008424859,56,Right,4008424867,213,5.5,4008424861,140,88.3,,,,,,,,,,d154hxm83w5x1m0ht905cgpg5,V. Kubassova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187797,903,1,1,0,57,8gw3pgcd0doivaul55q8na9lg,1,89.4,4.9,2023-01-29T13:32:59.349Z,2023-02-02T18:08:28Z,4008425049,212,6.4,4008425045,140,85.1,4008425043,56,Right,4008425051,213,2.4,4008425047,141,11.5,,,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187817,904,1,1,1,4,8gw3pgcd0doivaul55q8na9lg,1,97.4,5.2,2023-01-29T13:33:06.351Z,2023-02-02T18:08:38Z,4008425191,140,92.6,4008425197,213,1.9,4008425189,56,Center,4008425193,141,26.5,4008425195,212,15.3,,,,,,,,,,d154hxm83w5x1m0ht905cgpg5,V. Kubassova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187819,905,1,1,1,6,8gw3pgcd0doivaul55q8na9lg,0,95.4,29.4,2023-01-29T13:33:07.950Z,2023-02-02T18:08:38Z,4008425211,213,1.6,4008425203,56,Center,4008425205,140,95.4,4008425209,212,8.6,4008425207,141,42.1,,,,,,,,,,8wpwcph0wu2wnqlvy52phewh5,C. Linberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187841,913,12,1,1,7,7pm0maqtof5rdc3ksumasw55g,1,4.6,57.9,2023-01-29T13:33:09.450Z,2023-02-02T18:08:52Z,4008425337,212,5.2,4008425331,56,Back,4008425335,141,62.0,4008425339,213,0.6,4008425333,140,8.8,,,,,,,,,,bbryvdwzavouhzf5d31kysvvu,Giovana Maia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187869,914,12,1,1,8,7pm0maqtof5rdc3ksumasw55g,1,7,60.5,2023-01-29T13:33:10.051Z,2023-02-02T18:09:10Z,4008425545,213,0.4,4008425537,56,Back,4008425543,212,23.3,4008425541,141,72.9,4008425539,140,27.7,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187883,915,49,1,1,12,7pm0maqtof5rdc3ksumasw55g,1,29.1,70.6,2023-01-29T13:33:14.100Z,2023-02-02T18:09:20Z,,,,,,,,,,,,,,,,,,,,,,,,,6aybaux5k8c5xtzswmbljv1m1,M. Martinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187893,916,1,1,1,12,7pm0maqtof5rdc3ksumasw55g,1,26.7,70.6,2023-01-29T13:33:14.350Z,2023-02-02T18:09:31Z,4008425783,56,Back,4008425791,213,1.9,4008425785,140,22.7,4008425789,212,12.9,4008425787,141,88.5,,,,,,,,,,6aybaux5k8c5xtzswmbljv1m1,M. Martinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187903,917,1,1,1,15,7pm0maqtof5rdc3ksumasw55g,1,18.9,88.2,2023-01-29T13:33:17.351Z,2023-02-02T18:09:40Z,4008425871,56,Back,4008425877,212,26.4,4008425873,140,9.4,4008425879,213,4.3,4008425875,141,52.2,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187915,918,1,1,1,21,7pm0maqtof5rdc3ksumasw55g,1,9.8,50.4,2023-01-29T13:33:22.900Z,2023-02-02T18:09:49Z,4008425955,212,16.0,4008425953,141,27.1,4008425957,213,4.8,4008425949,56,Back,4008425951,140,11.7,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187935,919,1,1,1,25,7pm0maqtof5rdc3ksumasw55g,1,22.9,33.7,2023-01-29T13:33:27.070Z,2023-02-02T18:09:58Z,4008426079,212,15.6,4008426075,140,10.4,4008426077,141,46.1,4008426081,213,2.6,4008426073,56,Back,,,,,,,,,,bbryvdwzavouhzf5d31kysvvu,Giovana Maia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187953,920,1,1,1,28,7pm0maqtof5rdc3ksumasw55g,1,13.9,47.8,2023-01-29T13:33:30.220Z,2023-02-02T18:10:09Z,4008426219,140,19.5,4008426223,212,20.3,4008426225,213,1.3,4008426217,56,Back,4008426221,141,76.4,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187965,921,1,1,1,32,7pm0maqtof5rdc3ksumasw55g,1,21.9,72.9,2023-01-29T13:33:33.621Z,2023-02-02T18:10:17Z,4008426313,56,Back,4008426321,213,4.8,4008426317,141,32.6,4008426315,140,24.7,4008426319,212,27.6,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503187983,922,1,1,1,36,7pm0maqtof5rdc3ksumasw55g,1,26.9,27.7,2023-01-29T13:33:37.621Z,2023-02-02T18:10:25Z,4008426471,213,3.6,4008426467,141,21.9,4008426463,56,Back,4008426469,212,9.5,4008426465,140,18.7,,,,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503188015,923,43,1,1,38,7pm0maqtof5rdc3ksumasw55g,1,0,0,2023-01-29T13:33:39.870Z,2023-02-02T18:11:06Z,4008426679,212,35.1,4008426675,140,20.3,4008426913,144,1,4008426673,56,Back,4008426681,213,1.6,4008426677,141,75.8,4008426683,1,0,,,,bbryvdwzavouhzf5d31kysvvu,Giovana Maia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987765,4,1,1,1,40,7pm0maqtof5rdc3ksumasw55g,1,22.4,35.1,2023-01-29T13:33:42.191Z,2023-02-02T17:52:45Z,4002103811,213,1.6,4002103803,56,Back,4002103809,212,24.1,4002103805,140,20.9,4002103807,141,70.5,,,,,,,,,,bbryvdwzavouhzf5d31kysvvu,Giovana Maia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503188063,924,43,1,1,44,7pm0maqtof5rdc3ksumasw55g,1,0,0,2023-01-29T13:33:46.221Z,2023-02-02T18:12:56Z,4008427007,140,23.9,4008427013,213,4.6,4008427009,141,35.7,4008427005,56,Back,4008427011,212,27.0,4008428229,144,1,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987829,5,1,1,1,47,7pm0maqtof5rdc3ksumasw55g,1,26.6,73,2023-01-29T13:33:49.312Z,2023-02-02T18:11:17Z,4002104121,56,Back,4002104127,212,22.9,4002104123,140,25.6,4002104129,213,4.7,4002104125,141,39.4,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987943,6,1,1,1,51,7pm0maqtof5rdc3ksumasw55g,1,27.7,35.8,2023-01-29T13:33:53.487Z,2023-01-29T13:34:01Z,4002104633,140,57.5,4002104637,212,31.3,4002104631,56,Center,4002104635,141,35.4,4002104639,213,6.3,,,,,,,,,,bbryvdwzavouhzf5d31kysvvu,Giovana Maia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987971,7,1,1,2,0,7pm0maqtof5rdc3ksumasw55g,0,55.1,30.4,2023-01-29T13:34:01.631Z,2023-01-29T13:34:04Z,4002104797,213,5.9,4002104789,56,Center,4002104791,140,64.6,4002104795,212,11.0,4002104793,141,23.7,,,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502834079,807,61,1,2,1,7pm0maqtof5rdc3ksumasw55g,0,64.5,20.8,2023-01-29T13:34:03.021Z,2023-02-01T14:48:32Z,4006550523,56,Right,,,,,,,,,,,,,,,,,,,,,,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987965,3,61,1,2,2,8gw3pgcd0doivaul55q8na9lg,1,32.7,66.8,2023-01-29T13:34:03.785Z,2023-02-02T18:12:03Z,4002104771,56,Back,,,,,,,,,,,,,,,,,,,,,,3py0rmx89fgdd8e65l853yqne,M. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502834119,824,1,1,2,3,8gw3pgcd0doivaul55q8na9lg,1,32.3,68.3,2023-01-29T13:34:05.023Z,2023-02-01T14:49:05Z,4006550775,56,Back,4006550779,141,75.8,4006550781,212,5.6,4006550777,140,34.5,4006550783,213,1.1,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988009,4,1,1,2,4,8gw3pgcd0doivaul55q8na9lg,1,29.9,74.3,2023-01-29T13:34:05.769Z,2023-02-02T18:12:06Z,4002104975,140,41.7,4002104979,212,15.9,4002104977,141,89.0,4002104981,213,0.7,4002104973,56,Back,,,,,,,,,,3py0rmx89fgdd8e65l853yqne,M. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988013,5,49,1,2,5,8gw3pgcd0doivaul55q8na9lg,1,42.5,89.1,2023-01-29T13:34:07.113Z,2023-01-29T13:34:07Z,,,,,,,,,,,,,,,,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988039,6,4,1,2,7,8gw3pgcd0doivaul55q8na9lg,1,46.4,86.6,2023-01-29T13:34:09.097Z,2023-01-29T14:04:54Z,4002105163,152,,4002105159,56,Back,4002105167,265,,4002105157,13,,4002105171,286,,4002241881,233,8,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988147,8,4,1,2,7,7pm0maqtof5rdc3ksumasw55g,0,53.6,13.4,2023-01-29T13:34:09.098Z,2023-01-29T14:04:54Z,4002105731,56,Right,4002241891,233,6,4002105729,13,,4002105737,285,,4002105733,152,,4002105735,265,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988327,7,1,1,2,30,8gw3pgcd0doivaul55q8na9lg,1,48.4,92.7,2023-01-29T13:34:32.200Z,2023-01-29T13:43:06Z,4002106677,5,,4002106683,140,55.4,4002106681,56,Left,4002106687,212,7.8,4002106685,141,96.5,4002106689,213,0.3,4002106679,152,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988357,8,1,1,2,31,8gw3pgcd0doivaul55q8na9lg,1,55.4,96.5,2023-01-29T13:34:32.512Z,2023-02-01T14:51:06Z,4002106867,56,Back,4002106871,141,87.9,4002106869,140,47.0,4002106875,213,3.7,4002106873,212,10.6,,,,,,,,,,3py0rmx89fgdd8e65l853yqne,M. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988365,9,1,1,2,32,8gw3pgcd0doivaul55q8na9lg,1,47,87.9,2023-01-29T13:34:34.384Z,2023-02-01T14:51:45Z,4002106915,140,56.7,4002106919,212,12.0,4002106913,56,Left,4002106921,213,0.6,4002106917,141,97.2,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
