id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2506977439,7,1,1,0,14,acpt3r9i7hburdteruzc31u96,1,68.7,100,2023-02-12T13:32:22.486Z,2023-02-12T13:32:29Z,4028268349,213,5.9,4028268347,212,20.3,4028268343,140,86.9,4028268345,141,91.0,4028268341,56,Left,4028268339,107,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977445,8,50,1,0,19,acpt3r9i7hburdteruzc31u96,1,80.2,94.9,2023-02-12T13:32:27.815Z,2023-02-12T13:32:31Z,4028268485,233,6,4028268375,286,,4028268371,56,Left,,,,,,,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977461,6,7,1,0,19,bcuj94typp0ykv77ijp9wpsve,1,19.8,5.1,2023-02-12T13:32:27.816Z,2023-02-12T13:32:30Z,4028268447,285,,4028268449,233,8,4028268443,167,,4028268445,56,Back,,,,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977783,7,5,1,0,21,bcuj94typp0ykv77ijp9wpsve,0,22.6,-1.8,2023-02-12T13:32:30.166Z,2023-02-12T14:18:58Z,4028270003,56,Back,4028270005,347,,4028478965,233,9,,,,,,,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977501,9,5,1,0,21,acpt3r9i7hburdteruzc31u96,1,77.4,101.8,2023-02-12T13:32:30.166Z,2023-02-12T14:18:51Z,4028478933,233,7,4028268633,347,,4028268631,56,Left,,,,,,,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977567,10,1,1,0,25,acpt3r9i7hburdteruzc31u96,1,81.9,100,2023-02-12T13:32:33.718Z,2023-02-12T13:32:37Z,4028268949,140,93.5,4028268953,141,91.9,4028268955,212,13.8,4028268945,56,Left,4028268957,213,5.8,4028268941,107,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977597,11,1,1,0,28,acpt3r9i7hburdteruzc31u96,1,94.3,91.6,2023-02-12T13:32:37.383Z,2023-02-12T13:32:40Z,4028269093,212,12.0,4028269095,213,2.9,4028269091,141,95.2,4028269089,140,83.1,4028269087,56,Left,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977647,12,1,1,0,32,acpt3r9i7hburdteruzc31u96,1,80.3,96.4,2023-02-12T13:32:40.679Z,2023-02-12T13:32:44Z,4028269341,141,91.6,4028269339,140,61.5,4028269345,213,3.3,4028269337,56,Left,4028269343,212,20.0,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977695,13,1,1,0,35,acpt3r9i7hburdteruzc31u96,1,57.9,85.4,2023-02-12T13:32:44.151Z,2023-02-12T13:32:47Z,4028269569,56,Center,4028269573,141,70.2,4028269575,212,15.3,4028269571,140,68.6,4028269577,213,5.5,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977707,14,1,1,0,38,acpt3r9i7hburdteruzc31u96,1,68.6,70.2,2023-02-12T13:32:46.983Z,2023-02-12T13:32:49Z,4028269657,140,86.2,4028269659,141,91.6,4028269663,213,0.7,4028269653,155,,4028269655,56,Left,4028269661,212,23.5,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977753,15,2,1,0,40,acpt3r9i7hburdteruzc31u96,1,87.3,91.5,2023-02-12T13:32:49.062Z,2023-02-12T13:32:54Z,4028269869,56,Center,4028270049,7,ad6p2jcex4poforoc5a2m42qd,4028269871,140,97.2,4028269873,141,74.8,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977785,8,55,1,0,40,bcuj94typp0ykv77ijp9wpsve,1,16.2,26.4,2023-02-12T13:32:49.063Z,2023-02-12T14:17:33Z,,,,,,,,,,,,,,,,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978077,9,1,1,1,6,bcuj94typp0ykv77ijp9wpsve,0,11.1,35.7,2023-02-12T13:33:14.856Z,2023-02-12T13:33:16Z,4028271427,1,,4028271417,56,Back,4028271419,140,42.0,4028271421,141,18.5,4028271425,213,5.9,4028271423,212,34.5,4028271411,5,,4028271415,241,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,4028271413,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978145,16,44,1,1,8,acpt3r9i7hburdteruzc31u96,1,58.2,76.4,2023-02-12T13:33:17.255Z,2023-02-12T14:25:04Z,4028271693,56,Center,4028271695,286,,4028271723,233,10,,,,,,,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978107,10,44,1,1,8,bcuj94typp0ykv77ijp9wpsve,0,41.8,23.6,2023-02-12T13:33:17.256Z,2023-02-12T13:33:20Z,4028271553,56,Back,4028271555,285,,4028271753,233,16,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978159,17,1,1,1,11,acpt3r9i7hburdteruzc31u96,0,58.5,71.4,2023-02-12T13:33:19.479Z,2023-02-12T13:33:20Z,4028271793,212,7.9,4028271795,213,0.4,4028271791,141,76.4,4028271781,3,,4028271789,140,65.3,4028271787,56,Center,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978191,11,1,1,1,12,bcuj94typp0ykv77ijp9wpsve,1,41.4,20.6,2023-02-12T13:33:21.112Z,2023-02-12T13:33:23Z,4028271935,212,11.2,4028271933,141,31.9,4028271931,140,33.7,4028271927,3,,4028271929,56,Back,4028271937,213,2.4,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978197,12,1,1,1,14,bcuj94typp0ykv77ijp9wpsve,0,33.7,32.1,2023-02-12T13:33:23.225Z,2023-02-12T13:33:27Z,4028271957,213,5.8,4028271955,212,5.9,4028271953,141,28.3,4028272129,233,18,4028272127,236,,4028271949,56,Back,4028271951,140,38.8,4028272133,286,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978233,18,74,1,1,14,acpt3r9i7hburdteruzc31u96,1,60,63.6,2023-02-12T13:33:23.226Z,2023-02-12T14:17:30Z,4028272115,56,Center,4028272117,285,,4028272159,233,12,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978275,13,1,1,1,18,bcuj94typp0ykv77ijp9wpsve,1,38.1,32.1,2023-02-12T13:33:26.490Z,2023-02-12T13:33:31Z,4028272279,213,1.4,4028272277,212,32.2,4028272281,1,,4028272269,155,,4028272275,141,78.7,4028272273,140,43.5,4028272271,56,Back,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978313,14,1,1,1,22,bcuj94typp0ykv77ijp9wpsve,1,44.4,75.7,2023-02-12T13:33:31.272Z,2023-02-12T13:33:33Z,4028272455,140,65.3,4028272461,212,22.2,4028272463,213,0.2,4028272451,56,Left,4028272459,141,80.6,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978317,15,50,1,1,25,bcuj94typp0ykv77ijp9wpsve,1,64,91.5,2023-02-12T13:33:33.737Z,2023-02-12T13:33:40Z,4028272473,286,,4028272581,233,19,4028272471,56,Left,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978333,19,7,1,1,25,acpt3r9i7hburdteruzc31u96,1,36,8.5,2023-02-12T13:33:33.738Z,2023-02-12T13:33:36Z,4028272557,56,Back,4028272569,233,15,4028272555,167,,4028272559,285,,,,,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978329,16,5,1,1,26,bcuj94typp0ykv77ijp9wpsve,1,61,101.4,2023-02-12T13:33:35.016Z,2023-02-12T13:33:37Z,4028272545,56,Left,4028272547,347,,4028272617,233,20,,,,,,,,,,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978335,20,5,1,1,26,acpt3r9i7hburdteruzc31u96,0,39,-1.4,2023-02-12T13:33:35.016Z,2023-02-12T14:18:59Z,4028272563,347,,4028272643,233,16,4028272561,56,Back,,,,,,,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978393,17,1,1,1,35,bcuj94typp0ykv77ijp9wpsve,1,59.4,100,2023-02-12T13:33:43.688Z,2023-02-12T13:33:46Z,4028272959,140,58.7,4028272957,56,Left,4028272955,107,,4028272961,141,87.7,4028272965,213,4.6,4028272963,212,9.3,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978397,18,1,1,1,38,bcuj94typp0ykv77ijp9wpsve,0,59.1,90.6,2023-02-12T13:33:46.745Z,2023-02-12T13:34:04Z,4028272973,155,,4028272975,56,Left,4028272981,212,17.2,4028272977,140,75.3,4028272983,213,6.1,4028272979,141,87.1,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978423,21,1,1,1,39,acpt3r9i7hburdteruzc31u96,0,25.9,26.9,2023-02-12T13:33:47.958Z,2023-02-12T13:33:49Z,4028273133,213,5.4,4028273131,212,24.4,4028273127,140,40.4,4028273125,56,Back,4028273123,3,,4028273129,141,0.0,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978509,19,5,1,1,40,bcuj94typp0ykv77ijp9wpsve,1,64.3,101.4,2023-02-12T13:33:49.024Z,2023-02-12T14:18:59Z,4028273563,233,22,4028273543,347,,4028273541,56,Left,,,,,,,,,,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978427,22,5,1,1,40,acpt3r9i7hburdteruzc31u96,0,35.7,-1.4,2023-02-12T13:33:49.024Z,2023-02-12T13:33:55Z,4028273567,233,19,4028273141,347,,4028273139,56,Back,,,,,,,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978549,20,1,1,1,46,bcuj94typp0ykv77ijp9wpsve,0,69,100,2023-02-12T13:33:55.048Z,2023-02-12T13:33:57Z,4028273721,213,5.2,4028273717,141,82.3,4028273711,107,,4028273715,140,76.4,4028273713,56,Left,4028273719,212,15.3,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978531,23,8,1,1,48,acpt3r9i7hburdteruzc31u96,1,21.3,30.2,2023-02-12T13:33:57.014Z,2023-02-12T13:33:57Z,4028273669,56,Back,,,,,,,,,,,,,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978605,24,1,1,1,49,acpt3r9i7hburdteruzc31u96,1,25.1,26.4,2023-02-12T13:33:57.894Z,2023-02-12T13:34:01Z,4028273949,212,13.9,4028273951,213,0.5,4028273943,56,Back,4028273945,140,36.6,4028273947,141,36.4,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978611,25,49,1,1,53,acpt3r9i7hburdteruzc31u96,1,37.1,37.4,2023-02-12T13:34:01.766Z,2023-02-12T13:34:02Z,,,,,,,,,,,,,,,,,,,,,,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978783,26,43,1,1,54,acpt3r9i7hburdteruzc31u96,1,0,0,2023-02-12T13:34:02.918Z,2023-02-12T13:34:25Z,4028274739,1,0,4028274725,155,0,4028274731,141,87.6,4028274735,213,1.0,4028274733,212,32.4,4028274729,140,66.5,4028274727,56,Left,4028275589,144,1,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978789,27,43,1,2,6,acpt3r9i7hburdteruzc31u96,1,0,0,2023-02-12T13:34:14.630Z,2023-02-12T13:34:26Z,4028274769,56,Center,4028275705,144,61,,,,,,,,,,,,,,,,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978835,28,1,1,2,6,acpt3r9i7hburdteruzc31u96,1,74.4,70.8,2023-02-12T13:34:15.366Z,2023-02-12T13:34:17Z,4028274957,155,,4028274969,1,,4028274967,213,5.2,4028274959,56,Center,4028274965,212,37.2,4028274963,141,23.4,4028274961,140,92.1,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978847,29,1,1,2,7,acpt3r9i7hburdteruzc31u96,0,95.1,23.6,2023-02-12T13:34:16.037Z,2023-02-12T13:34:18Z,4028275039,140,96.0,4028275043,141,28.3,4028275083,233,21,4028275081,236,,4028275047,212,3.3,4028275033,155,,4028275035,56,Center,4028275051,213,1.3,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,4028275031,2,4028275087,286,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978811,21,12,1,2,7,bcuj94typp0ykv77ijp9wpsve,1,6.9,80.5,2023-02-12T13:34:16.137Z,2023-02-12T13:34:19Z,4028275097,233,29,4028274873,185,,4028274875,56,Back,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978867,22,6,1,2,8,bcuj94typp0ykv77ijp9wpsve,0,5.4,76.1,2023-02-12T13:34:17.128Z,2023-02-12T13:34:21Z,4028275261,233,30,4028275163,56,Back,4028275165,73,,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978873,30,6,1,2,8,acpt3r9i7hburdteruzc31u96,1,94.6,23.9,2023-02-12T13:34:17.128Z,2023-02-12T14:17:32Z,4028275215,233,22,4028275179,56,Center,4028275181,75,,,,,,,,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506979263,31,1,1,2,36,acpt3r9i7hburdteruzc31u96,1,99.5,0.5,2023-02-12T13:34:44.504Z,2023-02-12T13:34:46Z,4028276967,6,,4028276969,56,Right,4028276977,213,2.8,4028276975,212,16.1,4028276973,141,9.0,4028276971,140,85.2,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506979321,32,1,1,2,37,acpt3r9i7hburdteruzc31u96,1,85.2,9,2023-02-12T13:34:46.037Z,2023-02-12T13:34:50Z,4028277223,213,2.8,4028277215,140,74.5,4028277213,56,Right,4028277219,212,11.7,4028277217,141,14.0,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506979365,33,1,1,2,41,acpt3r9i7hburdteruzc31u96,0,71.3,14.6,2023-02-12T13:34:50.246Z,2023-02-12T13:34:52Z,4028277449,141,68.4,4028277451,212,40.4,4028277453,213,1.1,4028277455,1,,4028277447,140,87.7,4028277445,56,Center,4028277443,155,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506979427,23,1,1,2,45,bcuj94typp0ykv77ijp9wpsve,1,21.2,27.4,2023-02-12T13:34:53.753Z,2023-02-12T13:34:55Z,4028277747,212,9.5,4028277749,213,0.3,4028277739,3,,4028277741,56,Back,4028277743,140,29.9,4028277745,141,31.0,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506979431,24,49,1,2,47,bcuj94typp0ykv77ijp9wpsve,1,28,31,2023-02-12T13:34:55.786Z,2023-02-12T13:34:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506979515,25,1,1,2,47,bcuj94typp0ykv77ijp9wpsve,1,28,31,2023-02-12T13:34:56.296Z,2023-02-12T13:35:00Z,4028278093,56,Back,4028278095,140,34.8,4028278101,213,5.8,4028278099,212,8.1,4028278097,141,25.3,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506979525,26,50,1,2,52,bcuj94typp0ykv77ijp9wpsve,1,34.6,33.7,2023-02-12T13:35:00.665Z,2023-02-12T13:35:02Z,4028278213,233,34,4028278119,56,Back,4028278217,286,,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506979531,34,7,1,2,52,acpt3r9i7hburdteruzc31u96,1,65.4,66.3,2023-02-12T13:35:00.666Z,2023-02-12T13:35:31Z,4028278165,285,,4028278163,56,Center,4028278181,233,26,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506979565,35,1,1,2,53,acpt3r9i7hburdteruzc31u96,1,66.8,51.3,2023-02-12T13:35:01.862Z,2023-02-12T13:35:27Z,4028278307,212,8.4,4028278301,56,Center,4028278309,213,5.5,4028278303,140,72.7,4028278305,141,42.9,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
