id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/17/value
2545448603,16,1,1,1,23,ap6blbxhq9elm62vw6tutzlwg,1,92.8,75.7,2023-05-07T18:46:29.351Z,2023-05-08T04:11:32Z,4260176439,154,,4260176437,210,14,4260175223,155,,4260175231,212,20.3,4260175229,141,46.1,4260175233,213,4.6,4260175227,140,90.6,4260175225,56,Center,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,1,4261299541,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545448605,17,14,1,1,24,ap6blbxhq9elm62vw6tutzlwg,1,93.2,48.2,2023-05-07T18:46:30.626Z,2023-05-08T04:11:32Z,4260176441,74,,4260176457,230,98.0,4260176455,214,,4260176443,29,,4260176459,231,49.6,4260176451,102,51.5,4260176445,154,,4260176453,103,40.5,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,4260176447,55,16,4260175241,22,4260175243,17,4261299563,388,4260176325,15,4260176327,328,4260175245,56,Center,,,,,,,,,,,,,,,,,,,,
2545448619,17,12,1,1,26,bi1fxjrncd0ram0oi7ja1jyuo,1,7.8,48.7,2023-05-07T18:46:32.477Z,2023-05-08T04:11:40Z,4261299637,388,,4260175309,141,65.9,4260175313,213,0.7,4260175307,140,22.0,4260175339,15,,4260175311,212,19.0,4260175305,56,Back,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545448709,18,1,1,1,28,ap6blbxhq9elm62vw6tutzlwg,1,77.6,24.6,2023-05-07T18:46:34.810Z,2023-05-08T04:11:46Z,4260175745,212,10.9,4260175747,213,5.0,4260175737,3,,4260175739,56,Right,4260175741,140,80.4,4260175743,141,9.1,4261299695,388,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545448715,19,1,1,1,31,ap6blbxhq9elm62vw6tutzlwg,0,80.4,9.1,2023-05-07T18:46:37.787Z,2023-05-08T04:11:52Z,4260175795,56,Right,4260175803,213,6.3,4260175797,140,100.0,4260175801,212,22.1,4260175799,141,8.3,4261299747,178,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545448673,18,5,1,1,34,bi1fxjrncd0ram0oi7ja1jyuo,1,-1.4,92.8,2023-05-07T18:46:40.364Z,2023-05-08T04:11:54Z,4260175569,56,Back,4260175571,346,,4260175835,233,20,,,,,,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545448717,20,5,1,1,34,ap6blbxhq9elm62vw6tutzlwg,0,101.4,7.2,2023-05-07T18:46:40.364Z,2023-05-08T04:11:54Z,4260175823,346,,4260175821,56,Right,4260175839,233,18,,,,,,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545448859,19,1,1,2,7,bi1fxjrncd0ram0oi7ja1jyuo,0,4.7,55.5,2023-05-07T18:47:13.318Z,2023-05-08T04:11:55Z,4260176769,212,45.7,4260176765,140,39.5,4260176773,1,,4260176767,141,15.1,4260176771,213,5.6,4260176775,74,,4260176763,56,Back,4260177069,189,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,4260176761,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545448871,21,1,1,2,8,ap6blbxhq9elm62vw6tutzlwg,0,63.7,83.3,2023-05-07T18:47:14.248Z,2023-05-08T04:12:43Z,4260216355,140,56.3,4260216367,213,3.5,4260216363,212,8.3,4261300053,178,,4260176843,56,Left,4260216361,141,78.9,,,,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545448873,20,8,1,2,8,bi1fxjrncd0ram0oi7ja1jyuo,1,43.4,13.2,2023-05-07T18:47:15.011Z,2023-05-08T04:12:48Z,4260176849,56,Back,4261071147,384,,4261300137,178,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545614291,831,61,1,2,8,ap6blbxhq9elm62vw6tutzlwg,1,52.4,82.7,2023-05-07T18:47:15.076Z,2023-05-08T04:12:54Z,4261071649,56,Left,4261300169,178,,,,,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545448895,21,4,1,2,10,bi1fxjrncd0ram0oi7ja1jyuo,1,45.2,16.4,2023-05-07T18:47:16.617Z,2023-05-08T04:12:56Z,4260176951,13,,4260176961,152,,4260177001,233,22,4260176963,286,,4260176959,56,Back,4260176955,294,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545448901,22,4,1,2,10,ap6blbxhq9elm62vw6tutzlwg,0,54.8,83.6,2023-05-07T18:47:16.618Z,2023-05-08T04:12:56Z,4260176975,152,,4260176977,285,,4260178459,294,,4261300201,178,,4260176973,56,Left,4260177035,233,21,4260176969,13,,,,,kc4qkj63uqu3wnkydxtvmwh5,O. Abildgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545449027,22,1,1,2,33,bi1fxjrncd0ram0oi7ja1jyuo,0,45.6,22,2023-05-07T18:47:39.381Z,2023-05-08T04:12:59Z,4260177741,213,6.3,4260177739,212,25.0,4261300229,178,,4260177737,141,21.7,4260177735,140,69.4,4260177731,152,,4260177729,155,,4260177733,56,Center,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,4260177727,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545449035,23,1,1,2,35,ap6blbxhq9elm62vw6tutzlwg,1,27.8,77.3,2023-05-07T18:47:41.329Z,2023-05-08T04:13:02Z,4260177785,141,71.1,4260177787,212,10.6,4261300247,178,,4260177789,213,5.9,4260177779,3,,4260177781,56,Back,4260177783,140,37.1,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545449037,24,50,1,2,37,ap6blbxhq9elm62vw6tutzlwg,1,38.3,71,2023-05-07T18:47:43.289Z,2023-05-08T04:13:13Z,4260177845,233,23,4260177795,286,,4260177793,56,Back,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545449043,23,7,1,2,37,bi1fxjrncd0ram0oi7ja1jyuo,1,61.7,29,2023-05-07T18:47:43.345Z,2023-05-08T04:13:17Z,4260177837,233,24,4261300365,178,,4261073035,383,,4260177831,285,,4260177829,56,Center,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545449055,24,3,1,2,39,bi1fxjrncd0ram0oi7ja1jyuo,1,64.4,26,2023-05-07T18:47:45.129Z,2023-05-08T04:13:23Z,4260177889,233,25,4261073197,464,,4261300407,178,,4260177877,56,Center,4260177879,286,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
