id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/9/value,assist,qualifier/12/value,qualifier/15/value
2451829699,16,74,1,1,16,7w2y7s7q5r1h1flz9y4sj6xka,1,67,86.2,2022-08-27T18:32:08.390Z,2022-08-27T19:28:47Z,3736692081,233,12,3736691807,56,Left,3736691809,285,,,,,,,,,,,,,,,,,40sizsfd9vaym7yvwpvohu415,A. Bonfantini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451829981,13,5,1,1,17,8gw3pgcd0doivaul55q8na9lg,1,26,-1,2022-08-27T18:32:09.729Z,2022-08-27T19:31:17Z,3736693287,347,,3736693283,56,Back,3736693303,233,17,,,,,,,,,,,,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451829729,17,5,1,1,17,7w2y7s7q5r1h1flz9y4sj6xka,0,70.7,100.9,2022-08-27T18:32:09.729Z,2022-08-27T18:32:24Z,3736691937,56,Left,3736691939,347,,3736693317,233,13,,,,,,,,,,,,,,,,40sizsfd9vaym7yvwpvohu415,A. Bonfantini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830037,14,1,1,1,31,8gw3pgcd0doivaul55q8na9lg,0,22,0,2022-08-27T18:32:23.516Z,2022-08-27T18:32:26Z,3736693621,140,55.9,3736693613,107,,3736693623,141,11.0,3736693617,56,Right,3736693627,212,36.6,3736693629,213,0.2,3736693631,1,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830147,18,1,1,1,36,7w2y7s7q5r1h1flz9y4sj6xka,1,37,90.9,2022-08-27T18:32:29.137Z,2022-08-27T18:32:30Z,3736694099,141,97.1,3736694101,212,23.0,3736694103,213,0.2,3736694097,140,58.5,3736694095,56,Left,3736694093,3,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830153,19,1,1,1,37,7w2y7s7q5r1h1flz9y4sj6xka,0,58.5,97.1,2022-08-27T18:32:29.257Z,2022-08-27T18:53:20Z,3736694151,213,0.5,3736694149,212,6.9,3736694143,56,Left,3736694147,141,100.0,3736694145,140,64.3,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830193,15,5,1,1,37,8gw3pgcd0doivaul55q8na9lg,1,34.2,-1.8,2022-08-27T18:32:30.042Z,2022-08-27T18:53:16Z,3736694349,233,20,3736694345,347,,3736694343,56,Back,,,,,,,,,,,,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830161,20,5,1,1,37,7w2y7s7q5r1h1flz9y4sj6xka,0,65.8,101.8,2022-08-27T18:32:30.042Z,2022-08-27T19:31:18Z,3736694181,56,Left,3736694183,347,,3736694379,233,15,,,,,,,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830333,16,1,1,1,45,8gw3pgcd0doivaul55q8na9lg,0,29.1,0,2022-08-27T18:32:37.428Z,2022-08-27T18:32:39Z,3736695015,1,,3736695009,141,17.0,3736695011,212,43.6,3736695013,213,0.3,3736695005,56,Right,3736695007,140,69.0,3736695003,107,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830337,21,49,1,1,47,7w2y7s7q5r1h1flz9y4sj6xka,1,20.5,88.6,2022-08-27T18:32:39.939Z,2022-08-27T18:32:40Z,,,,,,,,,,,,,,,,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830437,22,1,1,1,48,7w2y7s7q5r1h1flz9y4sj6xka,1,20.5,88.6,2022-08-27T18:32:40.417Z,2022-08-27T18:32:45Z,3736695501,56,Back,3736695507,212,24.2,3736695505,141,56.9,3736695503,140,10.1,3736695509,213,4.2,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830521,23,1,1,1,53,7w2y7s7q5r1h1flz9y4sj6xka,1,15.3,53.4,2022-08-27T18:32:45.761Z,2022-08-27T18:32:50Z,3736695935,141,34.3,3736695937,212,13.7,3736695931,56,Back,3736695939,213,5.0,3736695933,140,19.5,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830561,24,1,1,1,57,7w2y7s7q5r1h1flz9y4sj6xka,1,19.5,34.3,2022-08-27T18:32:50.064Z,2022-08-27T18:32:52Z,3736696155,213,1.4,3736696153,212,21.6,3736696151,141,65.8,3736696149,140,22.1,3736696147,56,Back,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830617,25,1,1,2,0,7w2y7s7q5r1h1flz9y4sj6xka,1,22.1,65.8,2022-08-27T18:32:52.689Z,2022-08-27T18:32:55Z,3736696445,213,0.6,3736696437,56,Back,3736696443,212,16.2,3736696441,141,79.3,3736696439,140,34.8,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830639,26,1,1,2,3,7w2y7s7q5r1h1flz9y4sj6xka,1,37.5,72.7,2022-08-27T18:32:55.553Z,2022-08-27T18:32:57Z,3736696585,140,24.2,3736696587,141,67.9,3736696583,56,Back,3736696591,213,3.4,3736696589,212,14.3,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830689,27,1,1,2,5,7w2y7s7q5r1h1flz9y4sj6xka,1,22.1,67.2,2022-08-27T18:32:57.281Z,2022-08-27T18:32:59Z,3736696877,212,25.0,3736696875,141,30.6,3736696871,56,Back,3736696873,140,24.2,3736696879,213,4.8,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830747,28,1,1,2,7,7w2y7s7q5r1h1flz9y4sj6xka,1,31.7,25.8,2022-08-27T18:32:59.537Z,2022-08-27T18:33:02Z,3736697219,213,0.1,3736697207,56,Center,3736697213,141,28.9,3736697209,140,51.4,3736697217,212,20.8,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830781,29,1,1,2,10,7w2y7s7q5r1h1flz9y4sj6xka,1,56.4,30.3,2022-08-27T18:33:02.817Z,2022-08-27T18:33:05Z,3736697451,140,83.6,3736697453,141,11.7,3736697457,213,5.9,3736697455,212,31.2,3736697445,56,Right,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830829,30,1,1,2,13,7w2y7s7q5r1h1flz9y4sj6xka,1,83.6,11.7,2022-08-27T18:33:05.681Z,2022-08-27T18:33:08Z,3736697735,141,11.1,3736697737,212,16.0,3736697731,56,Right,3736697739,213,3.2,3736697733,140,68.4,,,,,,,,,,40sizsfd9vaym7yvwpvohu415,A. Bonfantini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830867,31,1,1,2,15,7w2y7s7q5r1h1flz9y4sj6xka,1,66.1,19.7,2022-08-27T18:33:08.048Z,2022-08-27T18:33:10Z,3736697985,212,7.6,3736697987,213,1.8,3736697979,56,Center,3736697983,141,30.7,3736697981,140,64.7,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830919,32,1,1,2,18,7w2y7s7q5r1h1flz9y4sj6xka,0,64.7,36.4,2022-08-27T18:33:10.449Z,2022-08-27T18:33:13Z,3736698289,1,,3736698277,56,Left,3736698275,196,,3736698279,140,77.3,3736698285,213,1.3,3736698281,141,100.0,3736698283,212,46.5,,,,6cs8qwc1exex8ik9w3nejnkyd,S. Gunnarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830945,17,5,1,2,21,8gw3pgcd0doivaul55q8na9lg,1,22.9,-1.6,2022-08-27T18:33:13.618Z,2022-08-27T19:31:18Z,3736698387,56,Back,3736698399,233,33,3736698389,347,,,,,,,,,,,,,,,,,9skgc5kozhnn4cp5fghmnwout,V. Beil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451830923,33,5,1,2,21,7w2y7s7q5r1h1flz9y4sj6xka,0,77.2,101.8,2022-08-27T18:33:13.618Z,2022-08-27T18:33:15Z,3736698491,233,17,3736698293,347,,3736698291,56,Left,,,,,,,,,,,,,,,,6cs8qwc1exex8ik9w3nejnkyd,S. Gunnarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451831317,18,1,1,2,40,8gw3pgcd0doivaul55q8na9lg,0,23.7,0,2022-08-27T18:33:33.064Z,2022-08-27T19:27:35Z,3736700285,140,54.5,3736700287,141,11.1,3736700281,107,,3736700283,56,Right,3736700291,213,0.3,3736700293,1,,3736700289,212,33.4,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451831289,34,43,1,2,40,7w2y7s7q5r1h1flz9y4sj6xka,1,0,0,2022-08-27T18:33:33.073Z,2022-08-27T19:26:56Z,3737018661,144,49,,,,,,,,,,,,,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451831313,35,50,1,2,42,7w2y7s7q5r1h1flz9y4sj6xka,1,38.8,92.2,2022-08-27T18:33:34.624Z,2022-08-27T18:33:36Z,3736700411,233,20,3736700275,286,,3736700273,56,Back,,,,,,,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451831335,20,7,1,2,42,8gw3pgcd0doivaul55q8na9lg,1,61.2,7.8,2022-08-27T18:33:34.625Z,2022-08-27T19:27:19Z,3736700359,285,,3736700357,56,Right,3736700381,233,35,,,,,,,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451831321,19,61,1,2,42,8gw3pgcd0doivaul55q8na9lg,0,55.7,11.4,2022-08-27T18:33:34.701Z,2022-08-27T18:33:35Z,3736700309,56,Right,,,,,,,,,,,,,,,,,,,,,,2kxbr1qwr4soew1kopzx7rswk,G. Di Luzio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451832049,42,50,1,2,46,7w2y7s7q5r1h1flz9y4sj6xka,1,50.8,93.2,2022-08-27T18:33:38.569Z,2022-08-27T18:34:16Z,3736704305,56,Left,3736704711,233,21,3736704307,286,,,,,,,,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451831525,21,7,1,2,46,8gw3pgcd0doivaul55q8na9lg,1,49.2,6.8,2022-08-27T18:33:38.570Z,2022-08-27T18:34:16Z,3736701395,285,,3736701393,56,Back,3736704661,233,42,,,,,,,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
