id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,assist,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2464141879,204,1,1,23,46,bcuj94typp0ykv77ijp9wpsve,1,54,94.4,2022-09-25T10:57:53.926Z,2022-09-25T10:57:57Z,3802201199,152,,3802201205,141,64.3,3802201209,213,4.1,3802201207,212,24.2,3802201201,56,Back,3802201197,5,,3802201203,140,41.7,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464141895,205,1,1,23,49,bcuj94typp0ykv77ijp9wpsve,1,46.1,57.5,2022-09-25T10:57:57.238Z,2022-09-25T10:58:00Z,3802201287,212,35.9,3802201291,1,,3802201281,56,Back,3802201285,141,5.2,3802201289,213,4.6,3802201283,140,41.3,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464141909,206,1,1,23,52,bcuj94typp0ykv77ijp9wpsve,1,41.3,5.2,2022-09-25T10:58:00.101Z,2022-09-25T10:58:02Z,3802201381,141,3.8,3802201377,56,Right,3802201379,140,54.5,3802201385,213,6.2,3802201383,212,13.9,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464141911,207,1,1,23,54,bcuj94typp0ykv77ijp9wpsve,0,54.5,3.8,2022-09-25T10:58:02.390Z,2022-09-25T10:58:04Z,3802201399,56,Right,3802201453,233,207,3802201407,141,6.1,3802201411,213,0.6,3802201409,212,2.9,3802201451,236,,3802201403,140,56.8,3802201457,286,,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464141915,207,74,1,23,54,8gw3pgcd0doivaul55q8na9lg,1,35.3,95.4,2022-09-25T10:58:02.391Z,2022-09-25T11:14:31Z,3802201443,285,,3802201459,233,207,3802201441,56,Back,,,,,,,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464141927,208,61,1,23,58,bcuj94typp0ykv77ijp9wpsve,0,57.1,8.5,2022-09-25T10:58:05.670Z,2022-09-25T10:58:05Z,3802201499,56,Right,,,,,,,,,,,,,,,,,,,,,,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464141931,208,49,1,23,58,8gw3pgcd0doivaul55q8na9lg,1,35.2,93.9,2022-09-25T10:58:05.724Z,2022-09-25T10:58:05Z,,,,,,,,,,,,,,,,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464141945,209,1,1,24,3,8gw3pgcd0doivaul55q8na9lg,0,34.8,90,2022-09-25T10:58:10.687Z,2022-09-25T10:58:11Z,3802201643,1,,3802201633,56,Left,3802201631,157,,3802201641,213,6.2,3802201637,141,86.6,3802201639,212,34.5,3802201635,140,67.6,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464141951,209,49,1,24,5,bcuj94typp0ykv77ijp9wpsve,1,31.7,21,2022-09-25T10:58:12.901Z,2022-09-25T10:58:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464141967,210,1,1,24,5,bcuj94typp0ykv77ijp9wpsve,1,31.7,21,2022-09-25T10:58:13.270Z,2022-09-25T10:58:18Z,3802201765,56,Back,3802201769,141,43.4,3802201773,212,25.4,3802201775,213,2.5,3802201767,140,12.4,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464141989,211,1,1,24,11,bcuj94typp0ykv77ijp9wpsve,1,13.4,45.7,2022-09-25T10:58:18.774Z,2022-09-25T10:58:22Z,3802201867,141,69.4,3802201871,213,1.5,3802201869,212,16.1,3802201863,56,Back,3802201865,140,14.0,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464141999,212,1,1,24,15,bcuj94typp0ykv77ijp9wpsve,1,9.6,69,2022-09-25T10:58:22.614Z,2022-09-25T10:58:24Z,3802201915,213,1.3,3802201913,212,17.3,3802201909,140,14.6,3802201911,141,93.3,3802201907,56,Back,,,,,,,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142003,213,1,1,24,17,bcuj94typp0ykv77ijp9wpsve,0,14.6,93.3,2022-09-25T10:58:24.518Z,2022-09-25T10:58:27Z,3802201997,286,,3802201991,236,,3802201943,213,6.2,3802201993,233,210,3802201937,140,18.7,3802201941,212,4.3,3802201935,56,Back,3802201939,141,92.9,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142005,210,74,1,24,17,8gw3pgcd0doivaul55q8na9lg,1,75.9,2.3,2022-09-25T10:58:24.519Z,2022-09-25T10:58:27Z,3802201949,285,,3802202005,233,213,3802201947,56,Right,,,,,,,,,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142013,211,5,1,24,18,8gw3pgcd0doivaul55q8na9lg,0,79.5,-1.2,2022-09-25T10:58:26.398Z,2022-09-25T10:58:36Z,3802201983,56,Right,3802202211,233,214,3802201985,347,,,,,,,,,,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142043,214,5,1,24,18,bcuj94typp0ykv77ijp9wpsve,1,20.5,101.2,2022-09-25T10:58:26.398Z,2022-09-25T11:05:18Z,3802202185,56,Back,3802202193,233,211,3802202187,347,,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142047,215,1,1,24,28,bcuj94typp0ykv77ijp9wpsve,0,20.5,100,2022-09-25T10:58:36.277Z,2022-09-25T10:58:38Z,3802202227,56,Back,3802202235,213,5.8,3802202233,212,10.7,3802202225,107,,3802202231,141,93.6,3802202229,140,29.4,,,,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142053,212,8,1,24,31,8gw3pgcd0doivaul55q8na9lg,1,69.2,1.4,2022-09-25T10:58:38.508Z,2022-09-25T10:58:39Z,3802202267,56,Right,3802202269,15,,,,,,,,,,,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142067,213,1,1,24,32,8gw3pgcd0doivaul55q8na9lg,0,69.2,13.4,2022-09-25T10:58:40.285Z,2022-09-25T10:58:41Z,3802202347,212,21.7,3802202341,56,Right,3802202345,141,0.0,3802202339,3,,3802202343,140,87.5,3802202349,213,5.8,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142071,214,5,1,24,34,8gw3pgcd0doivaul55q8na9lg,0,85.8,-1.3,2022-09-25T10:58:41.655Z,2022-09-25T10:58:46Z,3802202355,56,Right,3802202357,347,,3802202481,233,216,,,,,,,,,,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142093,216,5,1,24,34,bcuj94typp0ykv77ijp9wpsve,1,14.2,101.3,2022-09-25T10:58:41.655Z,2022-09-25T11:05:18Z,3802202473,347,,3802202471,56,Back,3802202477,233,214,,,,,,,,,,,,,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142109,217,1,1,24,38,bcuj94typp0ykv77ijp9wpsve,1,21.2,100,2022-09-25T10:58:46.181Z,2022-09-25T10:58:49Z,3802202567,212,13.0,3802202569,213,5.9,3802202559,140,32.9,3802202555,107,,3802202563,141,95.0,3802202557,56,Back,,,,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142115,218,61,1,24,41,bcuj94typp0ykv77ijp9wpsve,0,32.1,94.8,2022-09-25T10:58:49.190Z,2022-09-25T10:58:49Z,3802202581,56,Back,,,,,,,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142157,215,5,1,24,42,8gw3pgcd0doivaul55q8na9lg,1,69,-1.4,2022-09-25T10:58:49.749Z,2022-09-25T11:05:18Z,3802202819,233,219,3802202815,56,Right,3802202817,347,,,,,,,,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142117,219,5,1,24,42,bcuj94typp0ykv77ijp9wpsve,0,31,101.4,2022-09-25T10:58:49.749Z,2022-09-25T10:58:59Z,3802202593,56,Back,3802202595,347,,3802202823,233,215,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142167,216,1,1,24,51,8gw3pgcd0doivaul55q8na9lg,1,68.7,0,2022-09-25T10:58:59.261Z,2022-09-25T10:59:01Z,3802202861,56,Center,3802202859,107,,3802202867,212,16.0,3802202869,213,1.5,3802202863,140,69.1,3802202865,141,22.7,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142181,217,1,1,24,53,8gw3pgcd0doivaul55q8na9lg,1,69,24.5,2022-09-25T10:59:01.197Z,2022-09-25T10:59:03Z,3802202929,155,,3802202937,212,13.3,3802202931,56,Right,3802202935,141,15.7,3802202933,140,80.3,3802202943,213,5.8,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142185,218,61,1,24,56,8gw3pgcd0doivaul55q8na9lg,0,79.9,15.7,2022-09-25T10:59:03.661Z,2022-09-25T10:59:04Z,3802202951,56,Right,,,,,,,,,,,,,,,,,,,,,,2kxbr1qwr4soew1kopzx7rswk,G. Di Luzio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142191,220,61,1,24,58,bcuj94typp0ykv77ijp9wpsve,0,12.9,91.4,2022-09-25T10:59:06.085Z,2022-09-25T10:59:06Z,3802202975,56,Back,,,,,,,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142211,219,1,1,25,1,8gw3pgcd0doivaul55q8na9lg,0,87.2,8.5,2022-09-25T10:59:09.277Z,2022-09-25T10:59:11Z,3802203061,2,,3802203073,213,1.5,3802203067,140,87.7,3802203069,141,36.8,3802203071,212,19.3,3802203065,56,Center,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142217,220,61,1,25,6,8gw3pgcd0doivaul55q8na9lg,0,70.9,17.2,2022-09-25T10:59:13.949Z,2022-09-25T10:59:14Z,3802203125,56,Right,,,,,,,,,,,,,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142239,221,12,1,25,6,bcuj94typp0ykv77ijp9wpsve,1,12.2,64.3,2022-09-25T10:59:14.149Z,2022-09-25T10:59:18Z,3802203225,212,18.5,3802203217,56,Back,3802203223,141,81.5,3802203219,140,25.9,3802203227,213,0.7,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142245,221,3,1,25,10,8gw3pgcd0doivaul55q8na9lg,1,80.3,3.9,2022-09-25T10:59:17.901Z,2022-09-25T10:59:19Z,3802203249,56,Right,3802203265,233,222,3802203251,286,,,,,,,,,,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142241,222,45,1,25,10,bcuj94typp0ykv77ijp9wpsve,0,19.7,96.1,2022-09-25T10:59:17.901Z,2022-09-25T10:59:19Z,3802203277,233,221,3802203235,56,Back,3802203237,285,,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142269,222,1,1,25,11,8gw3pgcd0doivaul55q8na9lg,1,90.6,9.1,2022-09-25T10:59:19.214Z,2022-09-25T10:59:23Z,3802203351,212,21.0,3802203343,155,,3802203347,140,88.7,3802203341,2,,3802203353,213,1.7,3802203345,56,Center,3802203349,141,39.8,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142285,223,1,1,25,15,8gw3pgcd0doivaul55q8na9lg,1,88.8,40.4,2022-09-25T10:59:22.941Z,2022-09-25T10:59:25Z,3802203487,212,18.5,3802203485,141,67.4,3802203489,213,1.4,3802203477,56,Center,3802203483,140,91.0,3802203475,3,,,,,,,,2kxbr1qwr4soew1kopzx7rswk,G. Di Luzio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142313,224,1,1,25,17,8gw3pgcd0doivaul55q8na9lg,1,92.1,67.4,2022-09-25T10:59:25.037Z,2022-09-25T10:59:47Z,3802203621,56,Center,3802204065,210,13,3802203627,141,38.6,3802203629,212,20.6,3802203625,140,86.0,3802203631,213,4.4,3802204067,154,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142319,225,13,1,25,21,8gw3pgcd0doivaul55q8na9lg,1,87.8,46.1,2022-09-25T10:59:28.941Z,2022-09-25T10:59:47Z,3802203649,17,,3802204091,231,49.3,3802203731,72,,3802204085,103,50,3802204073,85,,3802203647,22,,3802203651,56,Center,3802204077,154,,2kxbr1qwr4soew1kopzx7rswk,G. Di Luzio,3802204079,55,224,,3802204087,328,,3802204089,230,3802204083,102,3802204075,29,,,,,,,,,98.6,50.8,,,,,,,,,
2464142297,223,5,1,25,22,bcuj94typp0ykv77ijp9wpsve,1,-1,50.5,2022-09-25T10:59:29.756Z,2022-09-25T11:03:56Z,3802203547,346,,3802203687,233,226,3802203545,56,Back,,,,,,,,,,,,,,,,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142325,226,5,1,25,22,8gw3pgcd0doivaul55q8na9lg,0,101,49.5,2022-09-25T10:59:29.756Z,2022-09-25T11:05:18Z,3802203695,233,223,3802203675,346,,3802203673,56,Center,,,,,,,,,,,,,,,,2kxbr1qwr4soew1kopzx7rswk,G. Di Luzio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142425,224,1,1,25,45,bcuj94typp0ykv77ijp9wpsve,1,4.8,49.3,2022-09-25T10:59:53.046Z,2022-09-25T10:59:56Z,3802204299,155,,3802204305,141,81.1,3802204295,124,,3802204309,213,0.6,3802204311,1,,3802204307,212,36.0,3802204301,56,Back,3802204317,74,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,3802204303,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142435,225,44,1,25,47,bcuj94typp0ykv77ijp9wpsve,1,34.8,86.8,2022-09-25T10:59:55.435Z,2022-09-25T10:59:57Z,3802204341,285,,3802204355,233,227,3802204339,56,Back,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142423,227,44,1,25,47,8gw3pgcd0doivaul55q8na9lg,0,65.2,13.2,2022-09-25T10:59:55.436Z,2022-09-25T10:59:58Z,3802204289,56,Right,3802204291,286,,3802204361,233,225,,,,,,,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142437,226,50,1,25,49,bcuj94typp0ykv77ijp9wpsve,1,35.7,84,2022-09-25T10:59:57.156Z,2022-09-25T10:59:59Z,3802204429,286,,3802204425,233,228,3802204343,56,Back,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142445,228,7,1,25,49,8gw3pgcd0doivaul55q8na9lg,0,64.3,16,2022-09-25T10:59:57.157Z,2022-09-25T10:59:59Z,3802204407,285,,3802204405,56,Right,3802204413,233,226,,,,,,,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142457,229,49,1,25,53,8gw3pgcd0doivaul55q8na9lg,1,36.8,22.3,2022-09-25T11:00:00.972Z,2022-09-25T11:00:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142481,230,50,1,25,57,8gw3pgcd0doivaul55q8na9lg,1,33.4,20.3,2022-09-25T11:00:04.814Z,2022-09-25T11:00:06Z,3802204655,233,227,3802204659,286,,3802204595,56,Back,,,,,,,,,,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142491,227,7,1,25,57,bcuj94typp0ykv77ijp9wpsve,0,66.6,79.7,2022-09-25T11:00:04.815Z,2022-09-25T11:00:06Z,3802204633,56,Left,3802204635,285,,3802204639,233,230,,,,,,,,,,,,,,,,68vj95m8a7vmurirk0hr8lboq,A. Corelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142499,231,1,1,25,58,8gw3pgcd0doivaul55q8na9lg,1,27,17.3,2022-09-25T11:00:06.172Z,2022-09-25T11:00:08Z,3802204701,213,3.1,3802204693,56,Back,3802204697,141,19.4,3802204695,140,3.7,3802204699,212,24.5,,,,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142523,232,1,1,26,0,8gw3pgcd0doivaul55q8na9lg,1,3,19.1,2022-09-25T11:00:08.173Z,2022-09-25T12:36:00Z,3802204815,140,39.3,3802204821,213,6.1,3802204819,212,39.0,3802204817,141,7.1,3802204811,157,,3802204813,56,Back,3802204823,1,,,,,69ewfo1qoyc0xhk227754o9h,M. Korenčiová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142531,233,1,1,26,6,8gw3pgcd0doivaul55q8na9lg,1,39.3,7.6,2022-09-25T11:00:14.141Z,2022-09-25T11:00:17Z,3802204869,213,0.2,3802204865,141,12.7,3802204863,140,54.1,3802204861,56,Right,3802204859,3,,3802204867,212,15.9,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142537,234,1,1,26,10,8gw3pgcd0doivaul55q8na9lg,1,56,6.8,2022-09-25T11:00:17.565Z,2022-09-25T11:00:18Z,3802204891,140,36.2,3802204897,213,3.2,3802204889,56,Back,3802204893,141,6.4,3802204895,212,20.8,,,,,,,,,,2kxbr1qwr4soew1kopzx7rswk,G. Di Luzio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142545,235,1,1,26,11,8gw3pgcd0doivaul55q8na9lg,1,36.2,6.4,2022-09-25T11:00:18.764Z,2022-09-25T11:00:21Z,3802204957,140,40.6,3802204963,213,1.3,3802204955,56,Back,3802204961,212,14.8,3802204959,141,27.1,,,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142555,236,1,1,26,13,8gw3pgcd0doivaul55q8na9lg,1,43.2,32.6,2022-09-25T11:00:21.197Z,2022-09-25T11:00:24Z,3802205025,213,2.1,3802205023,212,27.7,3802205017,56,Back,3802205021,141,68.0,3802205019,140,30.1,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142561,237,1,1,26,16,8gw3pgcd0doivaul55q8na9lg,1,30.1,68.3,2022-09-25T11:00:24.428Z,2022-09-25T11:00:26Z,3802205059,56,Center,3802205067,213,0.1,3802205061,140,53.6,3802205063,141,71.7,3802205065,212,24.8,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142565,238,50,1,26,18,8gw3pgcd0doivaul55q8na9lg,1,56.4,72.9,2022-09-25T11:00:26.397Z,2022-09-25T11:00:32Z,3802205211,233,228,3802205085,56,Center,3802205087,286,,,,,,,,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142577,228,7,1,26,18,bcuj94typp0ykv77ijp9wpsve,1,43.6,27.1,2022-09-25T11:00:26.398Z,2022-09-25T11:00:31Z,3802205185,285,,3802205183,56,Back,3802205205,233,238,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142583,239,1,1,26,23,8gw3pgcd0doivaul55q8na9lg,0,38,64.4,2022-09-25T11:00:31.164Z,2022-09-25T11:00:31Z,3802205199,141,52.4,3802205203,213,5.6,3802205195,56,Back,3802205201,212,13.7,3802205197,140,48.5,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142581,229,49,1,26,23,bcuj94typp0ykv77ijp9wpsve,1,43.6,63.6,2022-09-25T11:00:31.221Z,2022-09-25T11:00:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142599,230,1,1,26,24,bcuj94typp0ykv77ijp9wpsve,0,46.6,56.4,2022-09-25T11:00:32.275Z,2022-09-25T11:00:36Z,3802205323,56,Center,3802205333,1,,3802205325,140,83.6,3802205331,213,6.3,3802205329,212,38.9,3802205327,141,56.0,3802205369,4,,3802205321,155,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142605,240,52,1,26,27,8gw3pgcd0doivaul55q8na9lg,1,13.8,37.1,2022-09-25T11:00:35.308Z,2022-09-25T11:00:35Z,,,,,,,,,,,,,,,,,,,,,,,,,69ewfo1qoyc0xhk227754o9h,M. Korenčiová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142615,241,1,1,26,29,8gw3pgcd0doivaul55q8na9lg,1,13.8,37.1,2022-09-25T11:00:37.325Z,2022-09-25T11:00:40Z,3802205441,56,Back,3802205447,212,18.2,3802205449,213,6.3,3802205439,123,,3802205445,141,36.5,3802205443,140,31.1,,,,,,,69ewfo1qoyc0xhk227754o9h,M. Korenčiová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142633,242,1,1,26,32,8gw3pgcd0doivaul55q8na9lg,1,31,36.7,2022-09-25T11:00:39.932Z,2022-09-25T11:00:42Z,3802205579,213,1.3,3802205573,140,37.5,3802205575,141,73.5,3802205571,56,Back,3802205577,212,25.9,,,,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142655,243,1,1,26,35,8gw3pgcd0doivaul55q8na9lg,1,37.5,73.5,2022-09-25T11:00:42.476Z,2022-09-25T11:00:46Z,3802205741,213,0.6,3802205737,141,95.1,3802205735,140,56.3,3802205739,212,24.6,3802205733,56,Left,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142657,244,1,1,26,39,8gw3pgcd0doivaul55q8na9lg,0,58.6,83.6,2022-09-25T11:00:46.540Z,2022-09-25T11:00:47Z,3802205759,140,73.0,3802205761,141,81.9,3802205763,212,15.2,3802205765,213,6.2,3802205757,56,Left,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142667,231,49,1,26,41,bcuj94typp0ykv77ijp9wpsve,1,30.6,17.9,2022-09-25T11:00:48.836Z,2022-09-25T11:00:48Z,,,,,,,,,,,,,,,,,,,,,,,,,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142679,232,1,1,26,41,bcuj94typp0ykv77ijp9wpsve,1,30.6,17.9,2022-09-25T11:00:49.300Z,2022-09-25T11:00:52Z,3802205961,212,25.8,3802205965,213,2.5,3802205959,141,39.7,3802205955,56,Back,3802205957,140,10.5,,,,,,,,,,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142707,233,1,1,26,44,bcuj94typp0ykv77ijp9wpsve,1,10.5,39.5,2022-09-25T11:00:52.419Z,2022-09-25T11:00:56Z,3802206187,213,1.2,3802206181,140,18.1,3802206185,212,20.9,3802206179,56,Back,3802206183,141,67.9,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464142721,234,1,1,26,48,bcuj94typp0ykv77ijp9wpsve,1,19.7,73.5,2022-09-25T11:00:56.324Z,2022-09-25T11:00:59Z,3802206277,140,24.1,3802206279,141,96.2,3802206283,213,1.3,3802206281,212,16.1,3802206273,56,Back,,,,,,,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
