id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/13/value,assist
2497152007,3,12,1,0,16,p2dsrpus5eckpz2h16svaour,1,13.8,15.3,2023-01-14T13:31:42.476Z,2023-01-14T13:31:55Z,3976712473,212,11.8,3976712475,213,4.8,3976712499,167,,3976712469,140,15.1,3976712471,141,0.0,3976712467,56,Back,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152009,4,5,1,0,17,p2dsrpus5eckpz2h16svaour,0,14,-1.6,2023-01-14T13:31:43.500Z,2023-01-14T13:31:56Z,3976713079,233,9,3976712483,347,,3976712481,56,Back,,,,,,,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152103,9,5,1,0,17,5snsl2d1lu2oclbriztdy61d6,1,86,101.6,2023-01-14T13:31:43.500Z,2023-01-14T13:34:56Z,3976713055,347,,3976713053,56,Left,3976713057,233,4,,,,,,,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152115,10,1,1,0,32,5snsl2d1lu2oclbriztdy61d6,1,87,100,2023-01-14T13:31:58.424Z,2023-01-14T13:31:57Z,3976713121,212,11.5,3976713113,107,,3976713117,140,87.4,3976713119,141,84.4,3976713115,56,Left,3976713123,213,4.7,,,,,,,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152165,11,1,1,0,34,5snsl2d1lu2oclbriztdy61d6,1,87.2,84.5,2023-01-14T13:31:59.849Z,2023-01-14T13:32:03Z,3976713331,141,95.7,3976713335,213,1.6,3976713327,56,Left,3976713333,212,7.6,3976713329,140,86.9,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152177,12,1,1,0,39,5snsl2d1lu2oclbriztdy61d6,0,80.7,89.3,2023-01-14T13:32:05.185Z,2023-01-14T13:32:04Z,3976713393,140,89.1,3976713401,1,,3976713399,213,5.0,3976713397,212,34.8,3976713389,155,,3976713387,2,,3976713395,141,39.8,3976713391,56,Center,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152317,5,12,1,0,39,p2dsrpus5eckpz2h16svaour,1,11,62.6,2023-01-14T13:32:05.818Z,2023-01-14T13:32:17Z,3976714119,56,Back,3976714123,141,79.4,3976714125,212,11.7,3976714127,213,1.4,3976714121,140,13.3,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152277,13,1,1,0,49,5snsl2d1lu2oclbriztdy61d6,1,80.9,16.2,2023-01-14T13:32:15.545Z,2023-01-14T13:32:14Z,3976713911,56,Center,3976713919,213,2.2,3976713917,212,12.2,3976713915,141,30.6,3976713913,140,74.0,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152323,14,1,1,0,50,5snsl2d1lu2oclbriztdy61d6,1,74,30.4,2023-01-14T13:32:16.161Z,2023-01-14T13:32:18Z,3976714145,140,87.5,3976714143,56,Center,3976714151,213,6.2,3976714147,141,29.7,3976714149,212,14.2,,,,,,,,,,du2oxcctxwk3tpg0imbctjcut,N. Cinotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152337,15,50,1,0,51,5snsl2d1lu2oclbriztdy61d6,1,87.2,29.3,2023-01-14T13:32:17.673Z,2023-01-14T14:26:43Z,3976714367,233,6,3976714231,286,,3976714229,56,Center,,,,,,,,,,,,,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152353,6,7,1,0,51,p2dsrpus5eckpz2h16svaour,1,12.8,70.7,2023-01-14T13:32:17.674Z,2023-01-14T14:26:42Z,3976714333,233,15,3976714299,56,Back,3976714301,285,,3976714297,167,,,,,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152361,7,5,1,0,53,p2dsrpus5eckpz2h16svaour,0,13,101.2,2023-01-14T13:32:19.259Z,2023-01-14T13:32:31Z,3976715101,233,16,3976714319,347,,3976714317,56,Back,,,,,,,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152477,16,5,1,0,53,5snsl2d1lu2oclbriztdy61d6,1,87,-1.2,2023-01-14T13:32:19.259Z,2023-01-14T13:34:57Z,3976715039,56,Right,3976715041,347,,3976715061,233,7,,,,,,,,,,,,,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152491,17,1,1,1,7,5snsl2d1lu2oclbriztdy61d6,0,88.9,0,2023-01-14T13:32:33.544Z,2023-01-14T13:32:32Z,3976715135,212,25.8,3976715127,56,Center,3976715123,107,,3976715131,140,92.5,3976715133,141,36.0,3976715139,1,,3976715137,213,1.4,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152579,8,12,1,1,8,p2dsrpus5eckpz2h16svaour,1,9.9,53.3,2023-01-14T13:32:34.714Z,2023-01-14T13:32:54Z,3976715575,141,55.8,3976715573,140,40.7,3976715577,212,32.4,3976715579,213,0.1,3976715571,56,Back,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152593,9,1,1,1,14,p2dsrpus5eckpz2h16svaour,0,41.7,58.2,2023-01-14T13:32:39.851Z,2023-01-14T13:32:42Z,3976715649,140,53.9,3976715659,213,5.6,3976715655,212,16.3,3976715643,56,Center,3976715653,141,43.3,,,,,,,,,,2va4upf5w45brysw8q9w22gkq,M. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152587,18,8,1,1,17,5snsl2d1lu2oclbriztdy61d6,1,46.6,48.4,2023-01-14T13:32:43.209Z,2023-01-14T13:32:41Z,3976715631,56,Back,,,,,,,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152601,19,49,1,1,18,5snsl2d1lu2oclbriztdy61d6,1,46.4,49.6,2023-01-14T13:32:43.896Z,2023-01-14T13:32:41Z,,,,,,,,,,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152647,20,1,1,1,21,5snsl2d1lu2oclbriztdy61d6,1,37.3,62.9,2023-01-14T13:32:46.961Z,2023-01-14T13:32:47Z,3976715961,140,30.1,3976715959,56,Back,3976715965,212,8.9,3976715967,213,2.6,3976715963,141,69.7,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152689,21,1,1,1,23,5snsl2d1lu2oclbriztdy61d6,1,29.5,68.8,2023-01-14T13:32:49.760Z,2023-01-14T13:32:51Z,3976716163,56,Back,3976716165,140,35.0,3976716167,141,34.0,3976716171,213,5.0,3976716169,212,24.4,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152709,22,1,1,1,27,5snsl2d1lu2oclbriztdy61d6,1,42,24.4,2023-01-14T13:32:53.688Z,2023-01-14T13:32:54Z,3976716245,56,Back,3976716253,213,5.2,3976716251,212,15.0,3976716247,140,49.1,3976716249,141,5.3,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152741,23,1,1,1,30,5snsl2d1lu2oclbriztdy61d6,1,44.8,7.3,2023-01-14T13:32:56.288Z,2023-01-14T13:32:58Z,3976716399,213,1.7,3976716397,212,13.7,3976716393,140,43.6,3976716391,56,Back,3976716395,141,27.3,,,,,,,,,,4ghj3cp5v817497z1l8k1vw0l,A. Serturini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152765,24,1,1,1,34,5snsl2d1lu2oclbriztdy61d6,1,37.6,28.2,2023-01-14T13:33:00.472Z,2023-01-14T13:33:01Z,3976716545,213,3.8,3976716543,212,9.4,3976716537,56,Back,3976716541,141,20.0,3976716539,140,30.4,,,,,,,,,,du2oxcctxwk3tpg0imbctjcut,N. Cinotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152773,25,1,1,1,37,5snsl2d1lu2oclbriztdy61d6,1,35.1,14.4,2023-01-14T13:33:03.072Z,2023-01-14T13:33:01Z,3976716593,56,Right,3976716595,140,57.2,3976716597,141,18.6,3976716599,212,23.4,3976716601,213,0.1,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152781,26,1,1,1,38,5snsl2d1lu2oclbriztdy61d6,0,57.2,18.6,2023-01-14T13:33:04.024Z,2023-01-14T13:33:02Z,3976716649,141,12.5,3976716639,56,Right,3976716651,212,8.3,3976716645,140,64.0,3976716655,213,5.8,,,,,,,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152833,10,1,1,1,39,p2dsrpus5eckpz2h16svaour,1,38.4,75.4,2023-01-14T13:33:04.858Z,2023-01-14T13:33:07Z,3976716961,213,0.8,3976716959,212,15.0,3976716957,141,90.8,3976716953,56,Back,3976716955,140,48.6,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152871,12,1,1,1,41,p2dsrpus5eckpz2h16svaour,1,48.6,90.8,2023-01-14T13:33:07.258Z,2023-01-14T13:33:33Z,3976717127,141,70.5,3976717129,212,13.8,3976717123,56,Back,3976717131,213,4.8,3976718117,3,,3976717125,140,49.1,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152837,11,49,1,1,42,p2dsrpus5eckpz2h16svaour,1,48.6,90.8,2023-01-14T13:33:08.162Z,2023-01-14T13:33:44Z,,,,,,,,,,,,,,,,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152883,13,1,1,1,43,p2dsrpus5eckpz2h16svaour,1,49.1,70.5,2023-01-14T13:33:09.418Z,2023-01-14T13:33:47Z,3976717189,141,83.0,3976717187,140,72.6,3976717191,212,26.1,3976717193,213,0.3,3976717185,56,Left,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152885,14,61,1,1,45,p2dsrpus5eckpz2h16svaour,0,72.4,83,2023-01-14T13:33:11.193Z,2023-01-14T13:33:11Z,3976717197,56,Left,,,,,,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152887,27,49,1,1,47,5snsl2d1lu2oclbriztdy61d6,1,21.3,7.1,2023-01-14T13:33:13.680Z,2023-01-14T13:33:11Z,,,,,,,,,,,,,,,,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152963,28,1,1,1,49,5snsl2d1lu2oclbriztdy61d6,1,12.8,13.1,2023-01-14T13:33:15.040Z,2023-01-14T13:33:17Z,3976717595,141,37.3,3976717593,140,2.8,3976717591,56,Back,3976717599,213,2.1,3976717597,212,19.5,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497152999,29,1,1,1,53,5snsl2d1lu2oclbriztdy61d6,1,3.3,45.1,2023-01-14T13:33:19.168Z,2023-01-14T13:33:20Z,3976717809,213,0.8,3976717799,140,24.0,3976717797,56,Back,3976717805,212,31.4,3976717801,141,78.4,,,,,,,,,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497153035,30,1,1,1,56,5snsl2d1lu2oclbriztdy61d6,1,24.5,77.8,2023-01-14T13:33:22.816Z,2023-01-14T13:33:23Z,3976718041,140,8.2,3976718039,56,Back,3976718047,213,3.8,3976718045,212,21.0,3976718043,141,59.9,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497153077,31,1,1,1,59,5snsl2d1lu2oclbriztdy61d6,1,8.4,59.3,2023-01-14T13:33:25.672Z,2023-01-14T13:33:29Z,3976718277,212,25.8,3976718279,213,5.2,3976718273,140,20.1,3976718271,56,Back,3976718275,141,25.9,,,,,,,,,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497153093,32,1,1,2,5,5snsl2d1lu2oclbriztdy61d6,1,26.7,24.7,2023-01-14T13:33:31.632Z,2023-01-14T13:33:31Z,3976718347,213,0.8,3976718341,140,34.4,3976718339,56,Back,3976718343,141,37.0,3976718345,212,11.6,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497153113,33,1,1,2,7,5snsl2d1lu2oclbriztdy61d6,1,33.5,36.3,2023-01-14T13:33:33.088Z,2023-01-14T13:33:32Z,3976718443,213,3.8,3976718439,141,25.9,3976718437,140,24.8,3976718435,56,Back,3976718441,212,11.6,,,,,,,,,,du2oxcctxwk3tpg0imbctjcut,N. Cinotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497153169,34,1,1,2,8,5snsl2d1lu2oclbriztdy61d6,1,26.1,25.9,2023-01-14T13:33:34.752Z,2023-01-14T13:33:35Z,3976718705,140,22.0,3976718703,56,Back,3976718707,141,42.8,3976718709,212,12.3,3976718711,213,1.9,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497153237,35,1,1,2,12,5snsl2d1lu2oclbriztdy61d6,1,23.7,52.1,2023-01-14T13:33:37.840Z,2023-01-14T13:33:39Z,3976719063,140,34.3,3976719069,213,1.2,3976719067,212,28.9,3976719065,141,91.4,3976719061,56,Back,,,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497153269,36,1,1,2,15,5snsl2d1lu2oclbriztdy61d6,1,36.6,94.2,2023-01-14T13:33:41.496Z,2023-01-14T13:33:42Z,3976719269,140,43.6,3976719271,141,87.4,3976719267,56,Back,3976719277,213,5.7,3976719273,212,8.7,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497153337,37,1,1,2,18,5snsl2d1lu2oclbriztdy61d6,0,56.8,92.7,2023-01-14T13:33:44.736Z,2023-01-14T13:33:47Z,3976719631,213,6.0,3976719623,56,Center,3976719627,141,77.6,3976719629,212,39.3,3976719625,140,92.9,3976719621,155,,3976719633,1,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497153377,15,52,1,2,24,p2dsrpus5eckpz2h16svaour,1,8.5,28,2023-01-14T13:33:50.378Z,2023-01-14T13:33:50Z,,,,,,,,,,,,,,,,,,,,,,,,,dib3fbzymcfivscevdlqks89h,R. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497153569,16,80,1,2,37,p2dsrpus5eckpz2h16svaour,0,13.5,51.2,2023-01-14T13:34:03.802Z,2023-01-14T13:34:03Z,,,,,,,,,,,,,,,,,,,,,,,,,dib3fbzymcfivscevdlqks89h,R. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497153597,17,1,1,2,39,p2dsrpus5eckpz2h16svaour,1,13.5,51.2,2023-01-14T13:34:05.129Z,2023-01-14T13:34:06Z,3976720927,213,5.7,3976720921,140,29.7,3976720919,56,Back,3976720925,212,20.0,3976720923,141,35.7,,,,,,,,,,dib3fbzymcfivscevdlqks89h,R. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497153617,18,1,1,2,40,p2dsrpus5eckpz2h16svaour,1,30.1,35.2,2023-01-14T13:34:06.825Z,2023-01-14T13:34:09Z,3976721031,212,12.3,3976721027,140,25.5,3976721029,141,18.6,3976721025,56,Back,3976721033,213,4.3,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497153643,19,1,1,2,43,p2dsrpus5eckpz2h16svaour,0,25.5,18.6,2023-01-14T13:34:09.018Z,2023-01-14T13:34:12Z,3976721159,155,,3976721161,56,Center,3976721165,141,21.8,3976721167,212,45.1,3976721169,213,0.0,3976721171,1,,3976721163,140,68.4,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497153651,38,49,1,2,47,5snsl2d1lu2oclbriztdy61d6,1,32.3,74.8,2023-01-14T13:34:13.440Z,2023-01-14T13:34:11Z,,,,,,,,,,,,,,,,,,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497153699,39,1,1,2,49,5snsl2d1lu2oclbriztdy61d6,1,31.2,76.3,2023-01-14T13:34:14.936Z,2023-01-14T13:34:14Z,3976721423,213,1.0,3976721415,56,Back,3976721417,140,37.5,3976721419,141,90.5,3976721421,212,11.7,,,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497153723,40,1,1,2,50,5snsl2d1lu2oclbriztdy61d6,1,37.5,91.1,2023-01-14T13:34:16.360Z,2023-01-14T13:34:17Z,3976721565,140,38.0,3976721563,56,Back,3976721567,141,76.6,3976721571,213,4.8,3976721569,212,9.9,,,,,,,,,,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
