id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,assist,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value
2544635059,940,43,1,0,6,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2023-05-06T13:00:15.937Z,2023-05-06T19:04:12Z,4255807289,144,67,4255803237,233,981,,,,,,,,,,,,,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544334977,3,8,1,0,6,9dntj5dioj5ex52yrgwzxrq9l,1,33.7,82,2023-05-06T13:00:15.952Z,2023-05-06T20:31:25Z,4255643039,388,,4254219241,56,Back,4255043871,385,,,,,,,,,,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544334989,6,1,1,0,7,btcy9nra9ak4m22ovr2ia6m5v,1,65,23.9,2023-05-06T13:00:17.152Z,2023-05-06T18:31:16Z,4254219295,141,34.2,4254219293,140,63.7,4254219297,212,7.1,4254219291,56,Center,4255643685,178,,4254219289,3,,4254219299,213,1.8,,,,5e13xwlorl1gjrnjjtfnzawa1,Marcos Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544334999,7,1,1,0,8,btcy9nra9ak4m22ovr2ia6m5v,1,63.7,34.2,2023-05-06T13:00:18.474Z,2023-05-06T18:31:20Z,4254219347,56,Center,4254219345,155,,4254219351,141,25.3,4255644089,178,,4254219349,140,73.3,4254219355,213,5.7,4254219353,212,11.8,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335007,8,1,1,0,10,btcy9nra9ak4m22ovr2ia6m5v,1,73.3,25.3,2023-05-06T13:00:20.467Z,2023-05-06T18:31:23Z,4254219389,140,72.9,4254219395,213,4.7,4255644381,178,,4254219393,212,14.0,4254219387,56,Right,4254219391,141,4.7,,,,,,,5o80hrbyw554cetm1rbbns0k5,C. Immobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335027,9,1,1,0,12,btcy9nra9ak4m22ovr2ia6m5v,1,72.9,4.7,2023-05-06T13:00:22.594Z,2023-05-06T18:31:27Z,4254219491,212,18.2,4254219485,56,Center,4254219487,140,62.0,4254219493,213,2.2,4255644753,178,,4254219489,141,25.6,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335043,10,1,1,0,14,btcy9nra9ak4m22ovr2ia6m5v,1,62,24.7,2023-05-06T13:00:24.865Z,2023-05-06T18:31:32Z,4255645137,178,,4254219599,212,7.9,4254219601,213,5.2,4254219595,140,65.4,4254219597,141,14.4,4254219593,56,Right,,,,,,,5e13xwlorl1gjrnjjtfnzawa1,Marcos Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335071,11,1,1,0,15,btcy9nra9ak4m22ovr2ia6m5v,1,63.9,16.1,2023-05-06T13:00:25.601Z,2023-05-06T18:31:36Z,4254219789,213,2.8,4254219787,212,26.9,4254219783,140,39.5,4255645393,178,,4254219785,141,28.3,4254219781,56,Back,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335083,12,1,1,0,20,btcy9nra9ak4m22ovr2ia6m5v,1,46.6,41.6,2023-05-06T13:00:30.882Z,2023-05-06T18:31:38Z,4255645611,178,,4254219859,56,Center,4254219861,140,54.3,4254219867,213,0.8,4254219863,141,52.8,4254219865,212,11.1,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335099,13,1,1,0,21,btcy9nra9ak4m22ovr2ia6m5v,1,54.3,52.8,2023-05-06T13:00:31.622Z,2023-05-06T18:31:43Z,4254219931,140,46.9,4254219935,212,11.0,4255646079,178,,4254219933,141,41.3,4254219937,213,3.9,4254219941,156,,4254219929,56,Back,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335135,14,1,1,0,23,btcy9nra9ak4m22ovr2ia6m5v,1,46.9,41.3,2023-05-06T13:00:33.179Z,2023-05-06T18:31:46Z,4255646337,178,,4254220141,56,Center,4254220145,141,32.8,4254220147,212,12.2,4254220143,140,57.1,4254220149,213,5.8,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335161,15,1,1,0,23,btcy9nra9ak4m22ovr2ia6m5v,1,52.6,34.5,2023-05-06T13:00:33.852Z,2023-05-06T18:31:50Z,4254220289,1,,4255646623,178,,4254220283,141,46.9,4254220287,213,2.9,4254220285,212,35.6,4254220279,56,Back,4254220281,140,19.7,,,,5e13xwlorl1gjrnjjtfnzawa1,Marcos Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335205,16,1,1,0,28,btcy9nra9ak4m22ovr2ia6m5v,1,19.1,48.2,2023-05-06T13:00:38.426Z,2023-05-06T18:31:56Z,4255647117,178,,4254220461,56,Back,4254220467,212,41.4,4254220463,140,42.6,4254220465,141,97.1,4254220459,155,,4254220471,1,,4254220469,213,0.9,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335227,17,1,1,0,31,btcy9nra9ak4m22ovr2ia6m5v,1,42.6,97.1,2023-05-06T13:00:41.805Z,2023-05-06T18:32:01Z,4254220579,213,3.6,4255647623,178,,4254220575,141,87.7,4254220573,140,31.1,4254220577,212,13.7,4254220571,56,Back,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335327,18,1,1,0,39,btcy9nra9ak4m22ovr2ia6m5v,1,31.2,69.7,2023-05-06T13:00:49.892Z,2023-05-06T18:32:06Z,4254221029,140,29.3,4255648051,178,,4254221033,212,16.8,4254221027,56,Back,4254221035,213,4.6,4254221031,141,45.2,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335361,19,1,1,0,42,btcy9nra9ak4m22ovr2ia6m5v,1,31,39.8,2023-05-06T13:00:52.562Z,2023-05-06T18:32:09Z,4254221211,140,46.5,4254221215,212,16.7,4254221209,56,Back,4254221213,141,34.6,4254221217,213,6.1,4255648311,178,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335365,20,1,1,0,43,btcy9nra9ak4m22ovr2ia6m5v,0,46.5,34.6,2023-05-06T13:00:53.561Z,2023-05-06T18:32:14Z,4254221231,56,Back,4255048011,286,,4255048009,236,,4254221235,141,30.4,4254221233,140,36.0,4254221237,212,11.4,4255058895,233,4,4255047883,168,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,4254221239,213,3.4,4255648729,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335353,4,74,1,0,43,9dntj5dioj5ex52yrgwzxrq9l,1,60.5,64.8,2023-05-06T13:00:53.644Z,2023-05-06T18:32:16Z,4254221265,233,20,4254221171,285,,4255648943,178,,4254221167,56,Center,,,,,,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335367,5,49,1,0,44,9dntj5dioj5ex52yrgwzxrq9l,1,69.2,66.9,2023-05-06T13:00:54.512Z,2023-05-06T18:32:20Z,,,,,,,,,,,,,,,,,,,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335409,6,1,1,0,44,9dntj5dioj5ex52yrgwzxrq9l,1,69,67.3,2023-05-06T13:00:54.537Z,2023-05-06T18:32:25Z,4254221437,56,Center,4255649401,178,,4254221439,140,66.6,4254221443,212,6.9,4254221445,213,1.9,4254221441,141,76.7,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335413,7,3,1,0,47,9dntj5dioj5ex52yrgwzxrq9l,0,60.1,87.5,2023-05-06T13:00:57.021Z,2023-05-06T18:32:30Z,4255650265,178,,4255049091,465,,4255058869,233,21,4254222873,286,,4254221459,56,Left,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335477,21,7,1,0,47,btcy9nra9ak4m22ovr2ia6m5v,0,39.9,12.5,2023-05-06T13:00:57.073Z,2023-05-06T18:32:33Z,4255650515,178,,4254223063,167,,4255048917,385,,4254221717,56,Back,4254222879,233,7,4254221719,285,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335469,8,1,1,0,51,9dntj5dioj5ex52yrgwzxrq9l,1,27.4,43.9,2023-05-06T13:01:00.955Z,2023-05-06T18:32:42Z,4254221669,213,2.8,4254221659,3,,4254221667,212,8.3,4254221663,140,19.9,4255651389,178,,4254221665,141,47.8,4254221661,56,Back,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335479,9,1,1,0,54,9dntj5dioj5ex52yrgwzxrq9l,1,19.5,52.2,2023-05-06T13:01:04.223Z,2023-05-06T18:32:45Z,4254221733,212,9.8,4254221727,56,Back,4255651665,178,,4254221735,213,1.4,4254221731,141,66.4,4254221729,140,21.2,,,,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335503,10,1,1,0,56,9dntj5dioj5ex52yrgwzxrq9l,1,23.6,74.6,2023-05-06T13:01:06.329Z,2023-05-06T18:32:47Z,4255651909,178,,4254221841,140,30.3,4254221847,213,1.0,4254221843,141,91.7,4254221839,56,Back,4254221845,212,13.6,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335519,11,1,1,1,0,9dntj5dioj5ex52yrgwzxrq9l,1,34.5,96.6,2023-05-06T13:01:10.032Z,2023-05-06T18:32:50Z,4255652229,178,,4254221951,141,87.1,4254221953,212,20.6,4254221949,140,15.9,4254221955,213,3.5,4254221947,56,Back,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335545,12,1,1,1,2,9dntj5dioj5ex52yrgwzxrq9l,1,17.5,88.7,2023-05-06T13:01:12.359Z,2023-05-06T18:32:53Z,4255652455,178,,4254222075,140,10.2,4254222081,213,4.4,4254222073,56,Back,4254222077,141,48.2,4254222079,212,28.6,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335555,13,1,1,1,5,9dntj5dioj5ex52yrgwzxrq9l,1,10.6,42.9,2023-05-06T13:01:15.711Z,2023-05-06T18:32:56Z,4254222149,213,5.3,4255652719,178,,4254222145,141,24.7,4254222143,140,17.8,4254222147,212,14.5,4254222141,56,Back,,,,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335603,14,1,1,1,7,9dntj5dioj5ex52yrgwzxrq9l,1,19.8,24.5,2023-05-06T13:01:17.560Z,2023-05-06T18:32:58Z,4254222347,56,Back,4254222351,141,44.1,4255653027,178,,4254222353,212,17.1,4254222349,140,9.6,4254222355,213,2.2,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335641,15,1,1,1,11,9dntj5dioj5ex52yrgwzxrq9l,1,13,48.2,2023-05-06T13:01:21.011Z,2023-05-06T18:33:02Z,4254222535,212,33.5,4254222533,141,94.6,4254222537,213,1.2,4255653267,178,,4254222531,140,23.6,4254222539,1,,4254222529,56,Back,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335691,16,1,1,1,14,9dntj5dioj5ex52yrgwzxrq9l,0,23.6,94.6,2023-05-06T13:01:24.640Z,2023-05-06T18:33:04Z,4254222769,1,,4254222759,56,Left,4254222763,141,100.0,4254222767,213,0.1,4254222765,212,58.4,4255653403,178,,4254222757,155,,4254222761,140,79.1,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335695,17,5,1,1,18,9dntj5dioj5ex52yrgwzxrq9l,0,79,101.2,2023-05-06T13:01:28.558Z,2023-05-06T18:33:07Z,4254222775,56,Left,4254222777,347,,4254244209,233,22,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335839,22,5,1,1,18,btcy9nra9ak4m22ovr2ia6m5v,1,21,-1.2,2023-05-06T13:01:28.558Z,2023-05-06T18:33:07Z,4254244185,233,17,4254223449,56,Back,4254223451,347,,,,,,,,,,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335859,23,1,1,1,35,btcy9nra9ak4m22ovr2ia6m5v,1,28.3,0,2023-05-06T13:01:45.400Z,2023-05-06T18:33:10Z,4254223555,213,0.5,4254223549,140,41.7,4254223553,212,16.4,4254223551,141,10.4,4254223547,56,Back,4254223545,107,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335869,24,1,1,1,37,btcy9nra9ak4m22ovr2ia6m5v,0,42,9.1,2023-05-06T13:01:47Z,2023-05-06T18:33:16Z,4255654725,388,,4254223597,140,48.6,4254223593,168,,4254223595,56,Back,4254223603,213,0.1,4254223601,212,7.0,4254223591,3,,4254223599,141,10.0,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335883,18,49,1,1,38,9dntj5dioj5ex52yrgwzxrq9l,1,57.1,89.7,2023-05-06T13:01:48.123Z,2023-05-06T18:33:22Z,,,,,,,,,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335911,19,1,1,1,39,9dntj5dioj5ex52yrgwzxrq9l,0,58,88.5,2023-05-06T13:01:49.147Z,2023-05-06T18:33:26Z,4254223811,213,6.2,4254223809,212,45.1,4254223813,1,,4254223801,155,,4254223807,141,83.8,4254223803,56,Left,4255655667,178,,4254223805,140,100.0,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335915,20,5,1,1,43,9dntj5dioj5ex52yrgwzxrq9l,0,101.1,82.9,2023-05-06T13:01:53.421Z,2023-05-06T18:33:36Z,4254223823,56,Left,4254223829,346,,4254223939,233,25,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544335939,25,5,1,1,43,btcy9nra9ak4m22ovr2ia6m5v,1,-1.1,17.1,2023-05-06T13:01:53.421Z,2023-05-06T18:33:36Z,4254223923,233,20,4254223917,56,Back,4254223919,346,,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544336061,26,1,1,1,59,btcy9nra9ak4m22ovr2ia6m5v,1,3.5,55.1,2023-05-06T13:02:09.292Z,2023-05-06T18:33:44Z,4254224503,124,,4254224521,237,,4254224505,56,Back,4254224517,213,5.1,4254224513,141,34.6,4254224509,140,8.7,4254224515,212,15.0,4254287379,189,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544336103,27,1,1,2,3,btcy9nra9ak4m22ovr2ia6m5v,1,24.2,29.5,2023-05-06T13:02:13.738Z,2023-05-06T18:33:48Z,4254224755,56,Back,4254224761,212,24.8,4254224759,141,2.0,4254224757,140,39.7,4254224763,213,5.4,4255657515,178,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544336113,28,1,1,2,5,btcy9nra9ak4m22ovr2ia6m5v,1,39.7,2,2023-05-06T13:02:15.742Z,2023-05-06T18:33:50Z,4254224849,213,2.1,4255657697,178,,4254224841,140,34.9,4254224847,212,9.6,4254224839,56,Back,4254224843,141,14.0,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
