id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2479330855,7,1,1,0,19,p2dsrpus5eckpz2h16svaour,1,57.4,29.7,2022-10-30T11:31:53.955Z,2022-10-30T11:31:57Z,3882931717,212,7.0,3882931715,141,38.5,3882931711,56,Center,3882931719,213,2.1,3882931713,140,53.9,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330953,8,2,1,0,22,p2dsrpus5eckpz2h16svaour,1,54.7,54.9,2022-10-30T11:31:57.299Z,2022-10-30T11:33:41Z,3882932111,140,82.0,3882932113,141,91.4,3882932107,1,,3882932105,7,6mvj0jfbicvwt296r6wuqajca,3882932109,56,Left,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330965,4,55,1,0,22,7w2y7s7q5r1h1flz9y4sj6xka,1,17.8,35.4,2022-10-30T11:31:57.300Z,2022-10-30T11:49:11Z,,,,,,,,,,,,,,,,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331103,5,1,1,0,43,7w2y7s7q5r1h1flz9y4sj6xka,0,20.6,18.9,2022-10-30T11:32:18.392Z,2022-10-30T11:33:22Z,3882932833,140,59.9,3882932837,212,43.3,3882932831,56,Center,3882932827,157,,3882932841,1,,3882932839,213,0.3,3882932829,241,,3882932835,141,38.2,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,3882932825,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331119,9,1,1,0,47,p2dsrpus5eckpz2h16svaour,0,42.6,60.3,2022-10-30T11:32:22.626Z,2022-10-30T11:32:23Z,3882932899,3,,3882932903,140,68.1,3882932909,213,6.2,3882932901,56,Center,3882932907,212,26.8,3882932905,141,57.9,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331187,6,1,1,0,49,7w2y7s7q5r1h1flz9y4sj6xka,0,39.8,38.2,2022-10-30T11:32:24.041Z,2022-10-30T11:56:07Z,3882933229,213,1.0,3882933225,141,50.4,3882933227,212,9.7,3882933221,56,Back,3882933223,140,44.6,3882933219,3,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331165,10,1,1,0,51,p2dsrpus5eckpz2h16svaour,1,55.1,45.5,2022-10-30T11:32:25.651Z,2022-10-30T11:32:27Z,3882933135,212,10.5,3882933133,141,35.4,3882933129,56,Center,3882933137,213,5.6,3882933131,140,62.7,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331169,11,61,1,0,52,p2dsrpus5eckpz2h16svaour,0,62.5,35.4,2022-10-30T11:32:27.346Z,2022-10-30T11:32:27Z,3882933145,56,Center,,,,,,,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331211,7,1,1,0,54,7w2y7s7q5r1h1flz9y4sj6xka,1,44.1,57.8,2022-10-30T11:32:29.224Z,2022-10-30T11:32:32Z,3882933365,212,15.7,3882933367,213,2.3,3882933361,140,34.1,3882933363,141,75.0,3882933359,56,Back,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331241,8,1,1,0,57,7w2y7s7q5r1h1flz9y4sj6xka,1,32.7,76,2022-10-30T11:32:32.569Z,2022-10-30T11:32:35Z,3882933483,141,66.7,3882933487,213,3.7,3882933479,56,Back,3882933485,212,11.5,3882933481,140,23.5,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331255,9,1,1,1,0,7w2y7s7q5r1h1flz9y4sj6xka,0,25.4,66.7,2022-10-30T11:32:35.305Z,2022-10-30T11:32:36Z,3882933571,212,36.1,3882933573,213,0.2,3882933565,56,Center,3882933563,155,,3882933575,1,,3882933567,140,59.0,3882933569,141,77.9,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331267,12,8,1,1,2,p2dsrpus5eckpz2h16svaour,1,39.1,17,2022-10-30T11:32:37.474Z,2022-10-30T11:32:37Z,3882933655,56,Back,,,,,,,,,,,,,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331279,13,49,1,1,4,p2dsrpus5eckpz2h16svaour,1,53.6,27.7,2022-10-30T11:32:38.770Z,2022-10-30T11:32:38Z,,,,,,,,,,,,,,,,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331315,14,1,1,1,4,p2dsrpus5eckpz2h16svaour,1,55.4,25.2,2022-10-30T11:32:38.996Z,2022-10-30T11:32:42Z,3882933845,212,3.8,3882933847,213,5.1,3882933841,140,56.8,3882933839,56,Right,3882933843,141,20.1,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331337,15,1,1,1,7,p2dsrpus5eckpz2h16svaour,1,55.7,30.3,2022-10-30T11:32:42.067Z,2022-10-30T11:32:43Z,3882933971,213,0.3,3882933963,56,Center,3882933969,212,21.4,3882933967,141,40.1,3882933961,155,,3882933965,140,75.1,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331355,16,1,1,1,9,p2dsrpus5eckpz2h16svaour,1,75.1,41,2022-10-30T11:32:43.714Z,2022-10-30T11:32:46Z,3882934069,212,6.6,3882934067,141,45.5,3882934065,140,69.5,3882934087,189,,3882934071,213,2.7,3882934063,56,Center,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331481,17,1,1,1,19,p2dsrpus5eckpz2h16svaour,1,86.6,92.6,2022-10-30T11:32:54.043Z,2022-10-30T11:56:31Z,3882934633,56,Left,3882934637,141,85.3,3882934635,140,78.9,3882934641,213,3.7,3882934639,212,9.5,,,,,,,,,,6mvj0jfbicvwt296r6wuqajca,M. Monnecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331485,18,1,1,1,20,p2dsrpus5eckpz2h16svaour,0,78.9,85.3,2022-10-30T11:32:54.844Z,2022-10-30T11:56:29Z,3882934655,2,,3882934663,140,80.8,3882934669,212,21.0,3882934667,141,54.5,3882934737,189,,3882934671,213,4.8,3882934659,56,Center,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331489,10,1,1,1,20,7w2y7s7q5r1h1flz9y4sj6xka,0,20.9,43.3,2022-10-30T11:32:55.400Z,2022-10-30T11:35:00Z,3882934685,212,21.5,3882934689,1,,3882934677,157,,3882934681,140,33.2,3882934679,56,Back,3882934687,213,5.4,3882934683,141,18.0,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331521,19,1,1,1,24,p2dsrpus5eckpz2h16svaour,1,61.1,92.7,2022-10-30T11:32:59.026Z,2022-10-30T11:33:00Z,3882934859,213,0.1,3882934851,141,94.4,3882934855,212,13.0,3882934847,56,Left,3882934849,140,73.4,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331549,20,1,1,1,25,p2dsrpus5eckpz2h16svaour,1,73.4,94.4,2022-10-30T11:33:00.562Z,2022-10-30T11:33:02Z,3882934995,140,66.1,3882934997,141,83.0,3882934999,212,10.9,3882934993,56,Left,3882935001,213,3.9,,,,,,,,,,6mvj0jfbicvwt296r6wuqajca,M. Monnecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331589,21,1,1,1,28,p2dsrpus5eckpz2h16svaour,0,69.9,80.6,2022-10-30T11:33:02.818Z,2022-10-30T11:56:42Z,3882935203,213,0.5,3882935201,212,26.8,3882935199,141,100.0,3882935195,56,Left,3882935197,140,91.9,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331595,22,5,1,1,32,p2dsrpus5eckpz2h16svaour,0,92.9,101.1,2022-10-30T11:33:07.175Z,2022-10-30T11:54:28Z,3882935225,347,,3883004251,233,206,3882935223,56,Left,,,,,,,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479345317,206,5,1,1,32,7w2y7s7q5r1h1flz9y4sj6xka,1,7.1,-1.1,2022-10-30T11:33:07.175Z,2022-10-30T11:56:44Z,3883004219,233,22,3883004201,56,Back,3883004205,347,,,,,,,,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331779,11,1,1,1,49,7w2y7s7q5r1h1flz9y4sj6xka,1,13.1,0,2022-10-30T11:33:24.122Z,2022-10-30T12:24:47Z,3882936091,212,12.9,3882936089,141,7.4,3882936093,213,0.5,3883004445,107,,3882936087,140,24.1,3882936085,56,Back,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331811,12,1,1,1,50,7w2y7s7q5r1h1flz9y4sj6xka,1,23.1,15.2,2022-10-30T11:33:25.288Z,2022-10-30T11:33:27Z,3882936235,56,Back,3882936243,213,2.2,3882936237,140,11.0,3882936239,141,41.9,3882936241,212,22.2,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331853,13,1,1,1,52,7w2y7s7q5r1h1flz9y4sj6xka,1,10.1,42.8,2022-10-30T11:33:27.432Z,2022-10-30T11:33:30Z,3882936405,213,4.3,3882936395,140,4.9,3882936401,212,14.9,3882936397,141,22.4,3882936391,56,Back,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331871,14,1,1,1,55,7w2y7s7q5r1h1flz9y4sj6xka,1,5.8,13.2,2022-10-30T11:33:30.184Z,2022-10-30T11:33:32Z,3882936505,141,5.2,3882936509,213,6.0,3882936507,212,23.0,3882936501,56,Back,3882936503,140,27.1,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331879,15,1,1,1,57,7w2y7s7q5r1h1flz9y4sj6xka,0,28.4,5.8,2022-10-30T11:33:32.104Z,2022-10-30T11:33:33Z,3882936543,212,7.6,3882936539,140,21.2,3882936541,141,4.4,3882936545,213,3.3,3882936537,56,Back,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331919,23,8,1,1,58,p2dsrpus5eckpz2h16svaour,1,64.1,98,2022-10-30T11:33:33.338Z,2022-10-30T11:57:01Z,3882936701,56,Left,,,,,,,,,,,,,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331995,16,5,1,1,59,7w2y7s7q5r1h1flz9y4sj6xka,1,28.3,-1,2022-10-30T11:33:34.057Z,2022-10-30T11:33:42Z,3882937069,56,Back,3882937071,347,,3882937107,233,24,,,,,,,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331931,24,5,1,1,59,p2dsrpus5eckpz2h16svaour,0,71.7,101,2022-10-30T11:33:34.057Z,2022-10-30T11:54:29Z,3882936789,347,,3882936787,56,Left,3882937119,233,16,,,,,,,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479336857,98,43,1,1,59,7w2y7s7q5r1h1flz9y4sj6xka,1,0,0,2022-10-30T11:33:34.502Z,2022-10-30T11:39:54Z,3882961233,56,Back,3882961471,144,5,3882961235,347,0,,,,,,,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479332085,17,1,1,2,14,7w2y7s7q5r1h1flz9y4sj6xka,1,21.6,0,2022-10-30T11:33:48.872Z,2022-10-30T11:33:51Z,3882937483,140,31.1,3882937489,213,0.5,3882937487,212,11.6,3882937485,141,7.0,3882937481,56,Back,3882937479,107,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479332099,18,1,1,2,16,7w2y7s7q5r1h1flz9y4sj6xka,1,27.4,7.4,2022-10-30T11:33:51.448Z,2022-10-30T11:33:52Z,3882937577,212,9.9,3882937571,56,Back,3882937579,213,3.4,3882937573,140,18.3,3882937575,141,3.8,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479332181,19,1,1,2,17,7w2y7s7q5r1h1flz9y4sj6xka,1,18.7,4.7,2022-10-30T11:33:52.537Z,2022-10-30T11:33:59Z,3882937989,213,2.3,3882937981,56,Back,3882937987,212,26.7,3882937985,141,34.3,3882937979,155,,3882937983,140,2.0,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479332227,20,1,1,2,24,7w2y7s7q5r1h1flz9y4sj6xka,0,14.1,53.4,2022-10-30T11:33:59.065Z,2022-10-30T11:34:02Z,3882938215,155,,3882938225,141,91.1,3882938219,56,Back,3882938223,140,37.1,3882938229,213,0.8,3882938231,1,,3882938227,212,35.2,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479332281,25,8,1,2,27,p2dsrpus5eckpz2h16svaour,1,56,5.8,2022-10-30T11:34:01.905Z,2022-10-30T11:57:06Z,3882938515,15,,3882938485,56,Right,,,,,,,,,,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479332427,21,5,1,2,28,7w2y7s7q5r1h1flz9y4sj6xka,1,43.2,101.8,2022-10-30T11:34:03.593Z,2022-10-30T11:39:42Z,3882960551,233,26,3882939221,347,,3882939219,56,Back,,,,,,,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479332365,26,5,1,2,28,p2dsrpus5eckpz2h16svaour,0,56.8,-1.8,2022-10-30T11:34:03.593Z,2022-10-30T11:54:29Z,3882938939,56,Right,3882938941,347,,3882960569,233,21,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479332473,22,1,1,2,38,7w2y7s7q5r1h1flz9y4sj6xka,1,41.9,100,2022-10-30T11:34:13.544Z,2022-10-30T11:34:16Z,3882939457,141,92.6,3882939451,107,,3882939459,212,27.5,3882939453,56,Left,3882939455,140,67.4,3882939463,1,,3882939461,213,6.1,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479332479,23,61,1,2,40,7w2y7s7q5r1h1flz9y4sj6xka,0,64.3,89.7,2022-10-30T11:34:14.680Z,2022-10-30T11:57:14Z,3882939513,56,Left,,,,,,,,,,,,,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479332463,27,49,1,2,40,p2dsrpus5eckpz2h16svaour,1,43.9,29.8,2022-10-30T11:34:15.619Z,2022-10-30T11:34:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479332547,28,1,1,2,41,p2dsrpus5eckpz2h16svaour,1,43.9,29.8,2022-10-30T11:34:16.306Z,2022-10-30T11:34:22Z,3882939831,140,73.3,3882939841,213,5.8,3882939829,56,Right,3882939839,212,34.3,3882939843,1,,3882939835,141,7.9,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479332583,29,1,1,2,48,p2dsrpus5eckpz2h16svaour,0,80,4.9,2022-10-30T11:34:22.674Z,2022-10-30T13:36:04Z,3882940063,141,56.6,3882940055,2,,3882940067,213,1.4,3882940061,140,84.5,3882940069,1,,3882940059,56,Center,3882940057,155,,3882940065,212,35.5,6mvj0jfbicvwt296r6wuqajca,M. Monnecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479332593,24,12,1,2,50,7w2y7s7q5r1h1flz9y4sj6xka,1,16.7,46.4,2022-10-30T11:34:25.576Z,2022-10-30T11:34:26Z,3882940173,15,,3882940129,141,42.2,3882940131,212,16.5,3882940127,140,32.2,3882940133,213,6.1,3882940123,56,Back,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479332645,25,49,1,2,54,7w2y7s7q5r1h1flz9y4sj6xka,1,28.4,34.6,2022-10-30T11:34:29.015Z,2022-10-30T11:34:29Z,,,,,,,,,,,,,,,,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
