id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2521048803,125,2,1,9,17,bop6aslxmwvzsapdxsw3xbvfg,1,75.9,23.9,2023-03-17T18:10:00.248Z,2023-03-17T18:10:05Z,4102731559,141,20.4,4102731557,140,94.1,4102731555,56,Right,4102731749,7,dzhvgrdkl4nuj8z4fd9to0ag9,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521048839,65,55,1,9,17,cd1ottifbgcfrn6pdrdpwt7z0,1,13,82.7,2023-03-17T18:10:00.249Z,2023-03-17T18:53:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521048815,64,43,1,9,20,cd1ottifbgcfrn6pdrdpwt7z0,1,0,0,2023-03-17T18:10:03.127Z,2023-03-17T18:10:09Z,4102731989,144,8,4102731619,56,Back,,,,,,,,,,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521049155,66,1,1,9,48,cd1ottifbgcfrn6pdrdpwt7z0,1,12,84.7,2023-03-17T18:10:30.393Z,2023-03-17T18:53:15Z,4102733491,56,Left,4102733501,213,0.0,4102733485,157,,4102733495,140,58.6,4102733487,241,,4102733503,1,,4102733497,141,87.4,4102733483,5,,3qu360b871q8wssodtkeq6oa2,Enith Salón,4102733499,212,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521049181,67,1,1,9,53,cd1ottifbgcfrn6pdrdpwt7z0,0,58.6,87.4,2023-03-17T18:10:35.865Z,2023-03-17T18:10:37Z,4102733661,141,87.4,4102733653,3,,4102733659,140,84.8,4102733665,213,0,4102733655,168,,4102733657,56,Left,4102733663,212,27.5,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521049163,126,49,1,9,54,bop6aslxmwvzsapdxsw3xbvfg,1,12.7,12.8,2023-03-17T18:10:36.753Z,2023-03-17T18:10:36Z,,,,,,,,,,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521049199,127,1,1,9,55,bop6aslxmwvzsapdxsw3xbvfg,1,13,12.9,2023-03-17T18:10:37.761Z,2023-03-17T18:10:39Z,4102733735,56,Back,4102733743,213,2.0,4102733737,140,3.3,4102733739,141,41.8,4102733741,212,22.1,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521049225,128,1,1,9,57,bop6aslxmwvzsapdxsw3xbvfg,0,3.3,41.8,2023-03-17T18:10:39.674Z,2023-03-17T18:10:41Z,4102733873,140,9.8,4102733879,213,4.9,4102733877,212,30.1,4102733869,155,,4102733875,141,0.0,4102733871,56,Back,,,,,,,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521049485,68,5,1,9,58,cd1ottifbgcfrn6pdrdpwt7z0,1,90.6,101.4,2023-03-17T18:10:41.142Z,2023-03-17T18:40:20Z,4102735197,347,,4102735195,56,Left,4102735229,233,129,,,,,,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521049229,129,5,1,9,58,bop6aslxmwvzsapdxsw3xbvfg,0,9.4,-1.4,2023-03-17T18:10:41.142Z,2023-03-17T18:11:06Z,4102735253,233,68,4102733885,56,Back,4102733887,347,,,,,,,,,,,,,,,,,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521049571,69,1,1,10,23,cd1ottifbgcfrn6pdrdpwt7z0,1,91,100,2023-03-17T18:11:05.626Z,2023-03-17T18:11:11Z,4102735689,140,89.3,4102735693,212,8.0,4102735687,56,Left,4102735691,141,89.9,4102735685,107,,4102735695,213,4.5,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521049593,70,1,1,10,29,cd1ottifbgcfrn6pdrdpwt7z0,0,96.9,95.7,2023-03-17T18:11:11.753Z,2023-03-17T18:11:13Z,4102735801,141,89.7,4102735795,155,,4102735805,213,4.7,4102735797,56,Left,4102735803,212,4.1,4102735799,140,96.8,4102735793,2,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521049585,130,61,1,10,29,bop6aslxmwvzsapdxsw3xbvfg,1,4.9,9.8,2023-03-17T18:11:12.284Z,2023-03-17T18:11:12Z,4102735761,56,Back,,,,,,,,,,,,,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521049615,131,12,1,10,31,bop6aslxmwvzsapdxsw3xbvfg,1,2.1,7.5,2023-03-17T18:11:14.146Z,2023-03-17T18:12:00Z,4102738651,213,4.1,4102735919,56,Back,4102738643,167,,4102738649,212,4.3,4102738647,141,2.3,4102738645,140,0.0,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521049649,71,6,1,10,32,cd1ottifbgcfrn6pdrdpwt7z0,1,96.7,91.9,2023-03-17T18:11:15.146Z,2023-03-17T18:24:38Z,4102736105,233,132,4102736085,73,,4102736083,56,Left,,,,,,,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521049637,132,6,1,10,32,bop6aslxmwvzsapdxsw3xbvfg,0,3.3,8.1,2023-03-17T18:11:15.146Z,2023-03-17T18:11:17Z,4102736145,233,71,4102736049,56,Back,4102736051,73,,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521049995,72,1,1,10,58,cd1ottifbgcfrn6pdrdpwt7z0,1,99.5,99.5,2023-03-17T18:11:40.571Z,2023-03-17T18:12:48Z,4102741621,154,,4102737935,56,Center,4102737943,213,4.6,4102737927,2,,4102741619,210,16,4102737937,140,97.0,4102737933,223,,4102737945,1,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,4102737931,155,,4102737929,6,,,4102737941,212,4102737939,141,47.5,35.5,4102741623,25,1,,,,,,,,,,,,,,,,
2521050001,73,16,1,11,3,cd1ottifbgcfrn6pdrdpwt7z0,1,97,47.5,2023-03-17T18:11:46.378Z,2023-03-17T18:12:49Z,4102741689,230,98.8,4102741679,55,72,4102738351,15,,4102738361,375,11:03.779,4102741691,231,50.7,4102738349,25,,4102738355,328,,4102737973,16,,5bx3a7j6m109a4jw82appuhre,María Jiménez,4102737975,56,Center,4102738357,374,2023-03-17 18:11:46.163,,4102741687,214,4102741677,154,,,4102741683,102,,46.7,4102741673,80,4102741685,103,17.1,4102741675,29,,,,,,,,
2521050805,133,1,1,12,9,bop6aslxmwvzsapdxsw3xbvfg,1,50.1,50,2023-03-17T18:12:52.380Z,2023-03-17T18:12:54Z,4102742117,279,G,4102742107,56,Back,4102742113,212,10.1,4102742109,140,40.5,4102742115,213,3.1,4102742111,141,51.0,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521050831,134,1,1,12,11,bop6aslxmwvzsapdxsw3xbvfg,1,40.5,50.1,2023-03-17T18:12:54.068Z,2023-03-17T18:12:57Z,4102742225,213,4.4,4102742221,141,35.2,4102742223,212,10.6,4102742217,56,Back,4102742219,140,37.5,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521050857,135,1,1,12,14,bop6aslxmwvzsapdxsw3xbvfg,1,40.5,32.1,2023-03-17T18:12:57.053Z,2023-03-17T18:12:59Z,4102742355,141,8.8,4102742357,212,15.9,4102742359,213,4.6,4102742353,140,39.4,4102742351,56,Back,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521050893,136,1,1,12,16,bop6aslxmwvzsapdxsw3xbvfg,1,39.8,10.6,2023-03-17T18:12:59.212Z,2023-03-17T18:13:01Z,4102742529,213,2.1,4102742523,140,28.7,4102742527,212,22.3,4102742521,56,Back,4102742525,141,38.6,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521050993,137,1,1,12,19,bop6aslxmwvzsapdxsw3xbvfg,1,29.1,40.7,2023-03-17T18:13:01.404Z,2023-03-17T18:13:08Z,4102742995,213,1.3,4102742991,141,73.2,4102742987,56,Back,4102742993,212,23.2,4102742989,140,35.9,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051085,138,1,1,12,25,bop6aslxmwvzsapdxsw3xbvfg,1,66.6,73.9,2023-03-17T18:13:08.036Z,2023-03-17T18:13:17Z,4102743501,56,Left,4102743505,141,98.6,4102743507,212,27.6,4102743503,140,87.5,4102743509,213,0.7,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051123,139,1,1,12,35,bop6aslxmwvzsapdxsw3xbvfg,1,98.1,89,2023-03-17T18:13:17.589Z,2023-03-17T18:13:20Z,4102743659,155,,4102743667,212,15.9,4102743657,2,,4102743663,140,94.4,4102743669,213,4.5,4102743665,141,66.3,4102743661,56,Center,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051133,140,1,1,12,37,bop6aslxmwvzsapdxsw3xbvfg,1,94.7,65.1,2023-03-17T18:13:20.324Z,2023-03-17T18:13:49Z,4102743693,56,Center,4102745229,140,90.5,4102745233,212,19.5,4102745455,154,,4102745651,3,,4102745231,141,37.1,4102745453,210,13,4102745235,213,4.5,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2521051147,141,13,1,12,39,bop6aslxmwvzsapdxsw3xbvfg,1,90,35.1,2023-03-17T18:13:21.517Z,2023-03-17T18:13:46Z,4102743769,56,Center,4102743913,72,,4102744205,328,,4102744207,230,98.4,4102745459,154,,4102744203,103,65.3,4102744201,102,50.4,4102743767,63,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,4102744197,55,140,4102744193,74,,,4102743765,22,4102744195,29,,,4102744209,231,,46.9,,,,,,,,,,,,,,,
2521051171,74,5,1,12,40,cd1ottifbgcfrn6pdrdpwt7z0,1,-1.2,47.1,2023-03-17T18:13:22.718Z,2023-03-17T18:40:20Z,4102743873,56,Back,4102743903,233,142,4102743875,346,,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051157,142,5,1,12,40,bop6aslxmwvzsapdxsw3xbvfg,0,101.2,52.9,2023-03-17T18:13:22.718Z,2023-03-17T18:13:24Z,4102743931,233,74,4102743829,346,,4102743827,56,Center,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051589,75,1,1,13,5,cd1ottifbgcfrn6pdrdpwt7z0,0,4.3,46.6,2023-03-17T18:13:48.350Z,2023-03-17T18:51:46Z,4102746113,213,6.2,4102746119,74,,4102746109,141,37.1,4102746103,124,,4102746107,140,56.2,4102746105,56,Center,4102746115,1,,4102746111,212,54.9,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051551,143,1,1,13,8,bop6aslxmwvzsapdxsw3xbvfg,0,42,67.2,2023-03-17T18:13:51.037Z,2023-03-17T18:51:44Z,4102745929,141,56.3,4102745923,3,,4102745925,56,Center,4102745931,212,28.0,4102745927,140,67.7,4102745933,213,6.0,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051647,76,12,1,13,12,cd1ottifbgcfrn6pdrdpwt7z0,1,29,43.9,2023-03-17T18:13:54.798Z,2023-03-17T18:51:43Z,4102746375,141,50.7,4102746377,212,22.0,4102746379,213,0.2,4102746373,140,49.5,4102746371,56,Back,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051601,144,49,1,13,13,bop6aslxmwvzsapdxsw3xbvfg,1,52.3,40.4,2023-03-17T18:13:55.526Z,2023-03-17T18:13:55Z,,,,,,,,,,,,,,,,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051625,145,1,1,13,13,bop6aslxmwvzsapdxsw3xbvfg,0,52.6,41.8,2023-03-17T18:13:56.206Z,2023-03-17T18:13:56Z,4102746291,141,57.3,4102746289,140,65.9,4102746293,212,17.5,4102746287,56,Center,4102746295,213,0.6,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051653,77,8,1,13,16,cd1ottifbgcfrn6pdrdpwt7z0,1,33.8,41.6,2023-03-17T18:13:58.767Z,2023-03-17T18:13:59Z,4102746407,56,Back,,,,,,,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051693,78,49,1,13,19,cd1ottifbgcfrn6pdrdpwt7z0,1,34,61.4,2023-03-17T18:14:01.488Z,2023-03-17T18:14:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051729,79,1,1,13,19,cd1ottifbgcfrn6pdrdpwt7z0,1,34,61.4,2023-03-17T18:14:01.790Z,2023-03-17T18:14:03Z,4102746737,141,50.3,4102746733,56,Back,4102746739,212,21.7,4102746741,213,3.5,4102746735,140,14.6,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051791,80,1,1,13,21,cd1ottifbgcfrn6pdrdpwt7z0,1,14.6,50.3,2023-03-17T18:14:03.503Z,2023-03-17T18:14:07Z,4102747065,212,40.4,4102747061,140,53.1,4102747067,213,6.3,4102747059,56,Center,4102747063,141,49.7,4102747069,1,,4102747057,157,,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051797,81,44,1,13,23,cd1ottifbgcfrn6pdrdpwt7z0,1,56.6,41,2023-03-17T18:14:06.349Z,2023-03-17T18:14:07Z,4102747097,56,Center,4102747099,286,,4102747119,233,146,,,,,,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051777,146,44,1,13,23,bop6aslxmwvzsapdxsw3xbvfg,0,43.4,59,2023-03-17T18:14:06.350Z,2023-03-17T18:14:08Z,4102747165,233,81,4102746999,285,,4102746997,56,Back,,,,,,,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051811,82,1,1,13,24,cd1ottifbgcfrn6pdrdpwt7z0,0,53.1,49.7,2023-03-17T18:14:07.151Z,2023-03-17T18:14:08Z,4102747185,141,43.6,4102747181,56,Center,4102747187,212,9.2,4102747179,3,,4102747183,140,60.9,4102747189,213,5.8,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051815,147,1,1,13,24,bop6aslxmwvzsapdxsw3xbvfg,1,35.7,79.4,2023-03-17T18:14:07.310Z,2023-03-17T18:14:08Z,4102747207,56,Back,4102747209,140,41.9,4102747213,212,11.8,4102747211,141,64.9,4102747215,213,5.3,4102747205,3,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051823,148,49,1,13,25,bop6aslxmwvzsapdxsw3xbvfg,1,42,64.9,2023-03-17T18:14:08.318Z,2023-03-17T18:14:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051859,149,1,1,13,26,bop6aslxmwvzsapdxsw3xbvfg,1,45,62.4,2023-03-17T18:14:08.766Z,2023-03-17T18:14:10Z,4102747407,56,Center,4102747409,140,52.8,4102747413,212,16.0,4102747415,213,5.3,4102747411,141,42.2,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051957,150,1,1,13,28,bop6aslxmwvzsapdxsw3xbvfg,1,48.9,34.6,2023-03-17T18:14:10.430Z,2023-03-17T18:14:16Z,4102747901,212,22.2,4102747895,56,Right,4102747903,213,5.5,4102747897,140,64.1,4102747899,141,12.0,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521051979,151,1,1,13,34,bop6aslxmwvzsapdxsw3xbvfg,1,65.8,14.3,2023-03-17T18:14:16.630Z,2023-03-17T18:14:18Z,4102747991,140,59.5,4102747995,212,9.0,4102747997,213,3.9,4102747993,141,5.3,4102747989,56,Right,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521052025,152,1,1,13,36,bop6aslxmwvzsapdxsw3xbvfg,1,56.8,6.8,2023-03-17T18:14:18.526Z,2023-03-17T18:14:22Z,4102748265,56,Back,4102748267,140,37.7,4102748275,213,2.7,4102748269,141,21.5,4102748271,212,22.4,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521052109,153,1,1,13,39,bop6aslxmwvzsapdxsw3xbvfg,1,38.6,21,2023-03-17T18:14:22.214Z,2023-03-17T18:14:26Z,4102748715,141,6.1,4102748721,213,5.9,4102748713,140,64.2,4102748719,212,28.7,4102748711,56,Right,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521052141,154,1,1,13,43,bop6aslxmwvzsapdxsw3xbvfg,1,67.5,7.9,2023-03-17T18:14:26.166Z,2023-03-17T18:14:28Z,4102748899,141,18.9,4102748903,213,0.6,4102748897,140,78.2,4102748895,56,Right,4102748901,212,13.5,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521052147,155,3,1,13,46,bop6aslxmwvzsapdxsw3xbvfg,0,78.8,17.9,2023-03-17T18:14:28.702Z,2023-03-17T18:14:35Z,4102748923,56,Right,4102749415,211,,4102748925,286,,,,,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521052153,156,43,1,13,46,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2023-03-17T18:14:29.039Z,2023-03-17T18:14:32Z,4102749143,144,49,,,,,,,,,,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521052471,83,5,1,13,48,cd1ottifbgcfrn6pdrdpwt7z0,1,-0.7,84.8,2023-03-17T18:14:30.823Z,2023-03-17T18:40:21Z,4102750417,56,Back,4102751939,233,157,4102750419,346,,,,,,,,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521052175,157,5,1,13,48,bop6aslxmwvzsapdxsw3xbvfg,0,100.7,15.2,2023-03-17T18:14:30.823Z,2023-03-17T18:15:09Z,4102749043,56,Right,4102751953,233,83,4102749045,346,,,,,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521052605,84,1,1,14,13,cd1ottifbgcfrn6pdrdpwt7z0,0,4.8,41.8,2023-03-17T18:14:55.633Z,2023-03-17T18:14:58Z,4102751123,213,5.8,4102751127,74,,4102751113,124,,4102751119,141,16.1,4102751117,140,37.3,4102751125,1,,4102751121,212,38.3,4102751115,56,Back,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521052651,158,1,1,14,16,bop6aslxmwvzsapdxsw3xbvfg,0,56.6,92.5,2023-03-17T18:14:59.207Z,2023-03-17T18:15:04Z,4102751357,212,23.1,4102751359,213,0.3,4102751353,140,77.8,4102751355,141,100.0,4102751349,3,,4102751351,56,Left,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521052897,85,5,1,14,19,cd1ottifbgcfrn6pdrdpwt7z0,1,24.8,-1.1,2023-03-17T18:15:01.704Z,2023-03-17T18:40:21Z,4102752511,233,159,4102752471,56,Back,4102752473,347,,,,,,,,,,,,,,,,,5bx3a7j6m109a4jw82appuhre,María Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521052659,159,5,1,14,19,bop6aslxmwvzsapdxsw3xbvfg,0,75.2,101.1,2023-03-17T18:15:01.704Z,2023-03-17T18:15:16Z,4102751389,347,,4102752515,233,85,4102751387,56,Left,,,,,,,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521052913,86,1,1,14,33,cd1ottifbgcfrn6pdrdpwt7z0,0,27.2,0,2023-03-17T18:15:15.616Z,2023-03-17T18:15:17Z,4102752585,213,0.6,4102752577,56,Back,4102752575,107,,4102752583,212,12.5,4102752579,140,37.2,4102752581,141,8.3,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521052929,160,8,1,14,35,bop6aslxmwvzsapdxsw3xbvfg,1,62.5,94.8,2023-03-17T18:15:17.977Z,2023-03-17T18:15:18Z,4102752647,56,Left,,,,,,,,,,,,,,,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521052957,87,44,1,14,37,cd1ottifbgcfrn6pdrdpwt7z0,1,30.7,30.2,2023-03-17T18:15:20.097Z,2023-03-17T18:15:21Z,4102752769,285,,4102752767,56,Back,4102752833,233,161,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521052963,161,44,1,14,37,bop6aslxmwvzsapdxsw3xbvfg,0,69.3,69.8,2023-03-17T18:15:20.098Z,2023-03-17T18:15:21Z,4102752799,56,Center,4102752847,233,87,4102752801,286,,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521052983,88,1,1,14,37,cd1ottifbgcfrn6pdrdpwt7z0,0,30.4,29.7,2023-03-17T18:15:20.321Z,2023-03-17T18:15:21Z,4102752897,212,7.9,4102752895,141,38.6,4102752885,56,Back,4102752899,213,0.9,4102752883,3,,4102752891,140,35.2,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521052977,162,49,1,14,39,bop6aslxmwvzsapdxsw3xbvfg,1,66.5,55.2,2023-03-17T18:15:21.577Z,2023-03-17T18:15:21Z,,,,,,,,,,,,,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521053127,163,1,1,14,45,bop6aslxmwvzsapdxsw3xbvfg,1,73.5,51.5,2023-03-17T18:15:28.248Z,2023-03-17T18:15:35Z,4102753653,140,80.3,4102753659,213,1.2,4102753649,56,Center,4102753655,141,77.3,4102753657,212,18.9,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521053153,164,1,1,14,52,bop6aslxmwvzsapdxsw3xbvfg,1,77.4,80.3,2023-03-17T18:15:35.032Z,2023-03-17T18:15:42Z,4102753815,141,55.7,4102754203,154,,4102753811,56,Center,4102753813,140,89.2,4102753819,213,5.3,4102753809,155,,4102753817,212,20.8,4102753807,2,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,4102754201,210,13,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2521053157,165,13,1,14,54,bop6aslxmwvzsapdxsw3xbvfg,1,89.2,55.7,2023-03-17T18:15:36.793Z,2023-03-17T18:15:43Z,4102753831,17,,4102754231,102,41.0,4102754221,84,,4102754019,328,,4102753829,22,,4102754227,55,164,4102754223,29,,4102754015,15,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,4102754237,231,49.1,4102754233,103,15.3,,4102754225,154,4102753833,56,Center,,4102754235,230,,98.8,,,,,,,,,,,,,,,
