id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/11/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist
2490521775,161,1,1,15,44,vaikl8nl7hdr4y9jj4jyb9ey,0,56.1,75.6,2022-12-11T19:17:04.657Z,2022-12-11T19:17:09Z,3941675915,140,78.9,3941675919,212,26.2,3941675917,141,60.0,3941675921,213,5.9,3941675913,56,Center,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490521777,147,49,1,15,47,8zt8rrm6v5nccv01v6pef0r1o,1,26.7,49.7,2022-12-11T19:17:07.855Z,2022-12-11T19:17:08Z,,,,,,,,,,,,,,,,,,,,,,,,,1duox0r8qvb3t52m9w4mp86ol,M. van Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490521781,148,1,1,15,48,8zt8rrm6v5nccv01v6pef0r1o,1,19.1,43.1,2022-12-11T19:17:09.215Z,2022-12-11T19:17:11Z,3941675969,212,11.8,3941675971,213,5.1,3941675967,141,26.8,3941675963,56,Back,3941675965,140,23.0,,,,,,,,,,1duox0r8qvb3t52m9w4mp86ol,M. van Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490521795,149,1,1,15,51,8zt8rrm6v5nccv01v6pef0r1o,1,24.8,26.2,2022-12-11T19:17:11.471Z,2022-12-11T19:17:15Z,3941676041,213,6.2,3941676039,212,11.9,3941676033,56,Back,3941676037,141,25.5,3941676035,140,36.1,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490521813,150,1,1,15,54,8zt8rrm6v5nccv01v6pef0r1o,1,31.2,25.6,2022-12-11T19:17:15.280Z,2022-12-11T19:17:18Z,3941676115,141,22.2,3941676119,213,3.3,3941676113,140,16.7,3941676111,56,Back,3941676117,212,15.4,,,,,,,,,,31yxoo15eztnf39r45e6hy1g5,L. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490521827,151,1,1,15,58,8zt8rrm6v5nccv01v6pef0r1o,1,17.4,23.6,2022-12-11T19:17:18.431Z,2022-12-11T19:17:23Z,3941676223,213,2.3,3941676217,140,5.9,3941676221,212,18.9,3941676219,141,44.9,3941676215,56,Back,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490521833,152,1,1,16,2,8zt8rrm6v5nccv01v6pef0r1o,1,10.4,47.2,2022-12-11T19:17:22.911Z,2022-12-11T19:17:26Z,3941676275,212,12.3,3941676277,213,0.9,3941676273,141,61.8,3941676271,140,17.3,3941676269,56,Back,,,,,,,,,,4bcef9sqkbml7b2jtqhbz602d,Lola Gallardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490521837,153,1,1,16,5,8zt8rrm6v5nccv01v6pef0r1o,1,20,64.8,2022-12-11T19:17:26.159Z,2022-12-11T19:17:28Z,3941676303,213,1.3,3941676301,212,21.1,3941676297,140,25.9,3941676299,141,94.5,3941676295,56,Back,,,,,,,,,,1duox0r8qvb3t52m9w4mp86ol,M. van Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490521849,154,1,1,16,8,8zt8rrm6v5nccv01v6pef0r1o,1,26.1,94.5,2022-12-11T19:17:28.671Z,2022-12-11T19:17:32Z,3941676351,213,5.2,3941676345,140,28.6,3941676343,56,Back,3941676347,141,86.6,3941676349,212,6.0,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490521855,155,1,1,16,12,8zt8rrm6v5nccv01v6pef0r1o,0,26.6,95.1,2022-12-11T19:17:32.799Z,2022-12-11T19:17:35Z,3941676391,56,Back,3941676397,212,24.3,3941676393,140,49.7,3941676399,213,6.3,3941676395,141,94.4,,,,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490521861,162,49,1,16,15,vaikl8nl7hdr4y9jj4jyb9ey,1,51.9,17.1,2022-12-11T19:17:36.049Z,2022-12-11T19:17:36Z,,,,,,,,,,,,,,,,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490521863,163,1,1,16,15,vaikl8nl7hdr4y9jj4jyb9ey,1,51.9,17.1,2022-12-11T19:17:36.177Z,2022-12-11T19:17:37Z,3941676415,56,Right,3941676423,213,0.1,3941676421,212,4.7,3941676417,140,56.4,3941676419,141,17.7,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490521883,164,1,1,16,16,vaikl8nl7hdr4y9jj4jyb9ey,1,56.4,17.7,2022-12-11T19:17:36.865Z,2022-12-11T19:17:42Z,3941676535,212,19.0,3941676529,56,Back,3941676531,140,41.9,3941676537,213,2.5,3941676533,141,34.5,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490521925,165,1,1,16,22,vaikl8nl7hdr4y9jj4jyb9ey,1,53.6,50.6,2022-12-11T19:17:42.673Z,2022-12-11T19:17:50Z,3941676795,212,23.2,3941676797,213,2.4,3941676793,141,73.6,3941676789,56,Back,3941676791,140,37.3,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490521935,166,1,1,16,29,vaikl8nl7hdr4y9jj4jyb9ey,0,56.7,73.6,2022-12-11T19:17:50.272Z,2022-12-11T19:17:53Z,3941676855,140,46.8,3941676861,213,4.3,3941676859,212,23.6,3941676853,56,Back,3941676857,141,42.4,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490521943,156,49,1,16,34,8zt8rrm6v5nccv01v6pef0r1o,1,52.5,60.8,2022-12-11T19:17:54.639Z,2022-12-11T19:17:54Z,,,,,,,,,,,,,,,,,,,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490521961,157,1,1,16,34,8zt8rrm6v5nccv01v6pef0r1o,0,52.5,60.8,2022-12-11T19:17:55.311Z,2022-12-11T19:17:58Z,3941676957,212,41.1,3941676951,56,Center,3941676953,140,88.0,3941676959,213,5.8,3941676961,1,,3941676955,141,35.4,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490521967,167,12,1,16,38,vaikl8nl7hdr4y9jj4jyb9ey,1,8.8,72.7,2022-12-11T19:17:59.104Z,2022-12-11T19:18:00Z,3941676995,212,19.7,3941677015,167,,3941676997,213,1.6,3941676989,56,Back,3941676993,141,100.0,3941676991,140,8.1,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522005,158,5,1,16,39,8zt8rrm6v5nccv01v6pef0r1o,1,90.1,-1.5,2022-12-11T19:17:59.695Z,2022-12-11T19:18:18Z,3941677181,233,168,3941677173,347,,3941677171,56,Right,,,,,,,,,,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490521969,168,5,1,16,39,vaikl8nl7hdr4y9jj4jyb9ey,0,9.9,101.5,2022-12-11T19:17:59.695Z,2022-12-11T19:46:52Z,3941677187,233,158,3941676999,56,Back,3941677001,347,,,,,,,,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522015,159,1,1,16,57,8zt8rrm6v5nccv01v6pef0r1o,1,88.2,0,2022-12-11T19:18:18.111Z,2022-12-11T19:18:21Z,3941677225,107,,3941677235,213,1.5,3941677233,212,12.9,3941677231,141,17.4,3941677227,56,Right,3941677229,140,89.6,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522019,160,61,1,17,0,8zt8rrm6v5nccv01v6pef0r1o,1,89.6,17.4,2022-12-11T19:18:21.099Z,2022-12-11T19:18:21Z,3941677243,56,Right,,,,,,,,,,,,,,,,,,,,,,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522035,161,1,1,17,4,8zt8rrm6v5nccv01v6pef0r1o,0,97.7,23.1,2022-12-11T19:18:24.671Z,2022-12-11T19:48:38Z,3941677331,213,1.8,3941677325,140,95.3,3941677329,212,13.4,3941677319,2,,3941677327,141,42.5,3941677323,56,Center,,,,,,,31yxoo15eztnf39r45e6hy1g5,L. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522037,169,8,1,17,5,vaikl8nl7hdr4y9jj4jyb9ey,1,2.5,58.1,2022-12-11T19:18:26.048Z,2022-12-11T19:18:26Z,3941677335,56,Back,,,,,,,,,,,,,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522055,162,6,1,17,6,8zt8rrm6v5nccv01v6pef0r1o,1,96.4,42.2,2022-12-11T19:18:26.992Z,2022-12-11T19:47:01Z,3941677401,233,170,3941677397,56,Center,3941677399,75,,,,,,,,,,,,,,,,,31yxoo15eztnf39r45e6hy1g5,L. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522047,170,6,1,17,6,vaikl8nl7hdr4y9jj4jyb9ey,0,3.6,57.8,2022-12-11T19:18:26.992Z,2022-12-11T19:18:29Z,3941677371,73,,3941677407,233,162,3941677369,56,Back,,,,,,,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522123,163,1,1,17,34,8zt8rrm6v5nccv01v6pef0r1o,0,99.3,0.5,2022-12-11T19:18:55.022Z,2022-12-11T19:48:23Z,3941677825,140,89.2,3941677815,2,,3941677833,1,,3941677831,213,1.9,3941677829,212,32.8,3941677819,155,,3941677827,141,46.2,3941677821,224,,31yxoo15eztnf39r45e6hy1g5,L. Santos,3941677817,6,,3941677823,56,,,,Center,,,,,,,,,,,,,,,,,,,
2490522127,171,12,1,17,35,vaikl8nl7hdr4y9jj4jyb9ey,1,9.9,53.6,2022-12-11T19:18:56.112Z,2022-12-11T19:48:33Z,3941677867,213,6.0,3941677863,141,47.5,3941677861,140,23.5,3941677865,212,14.9,3941677859,56,Back,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522131,164,15,1,17,37,8zt8rrm6v5nccv01v6pef0r1o,1,74.6,56.7,2022-12-11T19:18:57.821Z,2022-12-11T19:19:18Z,3941678139,20,,3941678271,231,49.6,3941678267,147,55.8,3941678263,458,,3941678143,82,,3941678269,230,96.9,3941678153,233,172,3941678255,80,,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,3941677881,18,,3941678259,103,3941678257,102,47.2,19,3941678253,25,3941678261,215,3941678265,146,3941677883,56,Center,,77.1,,,,,,,,
2490522129,172,10,1,17,37,vaikl8nl7hdr4y9jj4jyb9ey,1,23.5,48.1,2022-12-11T19:18:57.921Z,2022-12-11T19:19:14Z,3941677875,56,Back,3941678177,233,164,3941677873,94,,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522137,173,12,1,17,38,vaikl8nl7hdr4y9jj4jyb9ey,1,14.6,59.7,2022-12-11T19:18:59.216Z,2022-12-11T19:19:00Z,3941677915,56,Back,3941677919,141,75.3,3941677923,213,0.8,3941677921,212,14.6,3941677917,140,24.2,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522143,174,61,1,17,40,vaikl8nl7hdr4y9jj4jyb9ey,0,24.2,75.3,2022-12-11T19:19:00.641Z,2022-12-11T19:19:01Z,3941677943,56,Back,,,,,,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522151,165,1,1,17,41,8zt8rrm6v5nccv01v6pef0r1o,1,62.8,36.9,2022-12-11T19:19:01.902Z,2022-12-11T19:19:04Z,3941677979,3,,3941677987,212,16.8,3941677981,56,Center,3941677983,140,77.6,3941677989,213,5.9,3941677985,141,27.7,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522157,166,1,1,17,44,8zt8rrm6v5nccv01v6pef0r1o,1,77.6,27.7,2022-12-11T19:19:04.414Z,2022-12-11T19:19:07Z,3941678033,213,5.7,3941678031,212,13.8,3941678025,56,Right,3941678029,141,15.9,3941678027,140,88.3,,,,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522161,167,1,1,17,46,8zt8rrm6v5nccv01v6pef0r1o,0,89.5,18.5,2022-12-11T19:19:07.150Z,2022-12-11T19:19:09Z,3941678059,212,20.7,3941678057,141,48.5,3941678053,56,Center,3941678055,140,93.1,3941678049,2,,3941678061,213,1.4,,,,,,,31yxoo15eztnf39r45e6hy1g5,L. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522165,175,12,1,17,50,vaikl8nl7hdr4y9jj4jyb9ey,1,6.2,56.3,2022-12-11T19:19:10.384Z,2022-12-11T19:19:12Z,3941678091,213,1.3,3941678097,167,,3941678085,140,13.3,3941678083,56,Back,3941678087,141,100.0,3941678089,212,31.4,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522173,168,5,1,17,50,8zt8rrm6v5nccv01v6pef0r1o,1,88.4,-1.5,2022-12-11T19:19:11.358Z,2022-12-11T19:19:13Z,3941678111,56,Right,3941678115,347,,3941678145,233,176,,,,,,,,,,,,,,,,31yxoo15eztnf39r45e6hy1g5,L. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522167,176,5,1,17,50,vaikl8nl7hdr4y9jj4jyb9ey,0,11.6,101.5,2022-12-11T19:19:11.358Z,2022-12-11T19:46:53Z,3941678093,56,Back,3941678161,233,168,3941678095,347,,,,,,,,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522203,169,1,1,17,59,8zt8rrm6v5nccv01v6pef0r1o,0,90,0,2022-12-11T19:19:19.870Z,2022-12-11T19:19:20Z,3941678357,141,19.1,3941678351,107,,3941678353,56,Right,3941678359,212,15.4,3941678361,213,1.2,3941678355,140,95.5,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522207,177,49,1,18,1,vaikl8nl7hdr4y9jj4jyb9ey,1,3.3,85,2022-12-11T19:19:21.616Z,2022-12-11T19:19:21Z,,,,,,,,,,,,,,,,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522235,178,1,1,18,2,vaikl8nl7hdr4y9jj4jyb9ey,0,3.2,87.8,2022-12-11T19:19:22.369Z,2022-12-11T19:19:28Z,3941678497,157,,3941678499,56,Back,3941678507,213,6.2,3941678503,141,86.2,3941678501,140,25.2,3941678509,1,,3941678505,212,23.1,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522227,170,44,1,18,5,8zt8rrm6v5nccv01v6pef0r1o,1,70.6,16.5,2022-12-11T19:19:25.534Z,2022-12-11T19:19:27Z,3941678457,56,Right,3941678459,286,,3941678527,233,179,,,,,,,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522237,179,44,1,18,5,vaikl8nl7hdr4y9jj4jyb9ey,0,29.4,83.5,2022-12-11T19:19:25.535Z,2022-12-11T19:19:28Z,3941678545,233,170,3941678523,285,,3941678521,56,Back,,,,,,,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522229,171,61,1,18,5,8zt8rrm6v5nccv01v6pef0r1o,1,66.1,19.2,2022-12-11T19:19:26.060Z,2022-12-11T19:19:26Z,3941678469,56,Right,,,,,,,,,,,,,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522239,172,1,1,18,6,8zt8rrm6v5nccv01v6pef0r1o,0,73.6,12.3,2022-12-11T19:19:27.335Z,2022-12-11T19:19:28Z,3941678541,213,5.8,3941678535,140,91.9,3941678533,56,Right,3941678537,141,0.0,3941678539,212,21.4,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522241,173,5,1,18,8,8zt8rrm6v5nccv01v6pef0r1o,0,90.6,-1.4,2022-12-11T19:19:28.364Z,2022-12-11T19:19:30Z,3941678549,56,Right,3941678575,233,180,3941678551,347,,,,,,,,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522245,180,5,1,18,8,vaikl8nl7hdr4y9jj4jyb9ey,1,9.4,101.4,2022-12-11T19:19:28.364Z,2022-12-11T19:46:53Z,3941678571,233,173,3941678567,56,Back,3941678569,347,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522265,181,1,1,18,17,vaikl8nl7hdr4y9jj4jyb9ey,1,13.1,100,2022-12-11T19:19:38.144Z,2022-12-11T19:19:39Z,3941678679,212,9.1,3941678677,141,92.1,3941678671,107,,3941678673,56,Back,3941678681,213,5.6,3941678675,140,19.7,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522267,182,1,1,18,18,vaikl8nl7hdr4y9jj4jyb9ey,1,19.7,92.1,2022-12-11T19:19:39.152Z,2022-12-11T19:19:40Z,3941678693,213,2.8,3941678691,212,3.4,3941678689,141,93.8,3941678687,140,16.7,3941678685,56,Back,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522273,183,1,1,18,20,vaikl8nl7hdr4y9jj4jyb9ey,0,16.7,93.8,2022-12-11T19:19:40.417Z,2022-12-11T19:19:43Z,3941678735,213,5.9,3941678729,140,32.4,3941678727,56,Back,3941678731,141,84.5,3941678733,212,17.7,3941678725,155,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522291,184,61,1,18,25,vaikl8nl7hdr4y9jj4jyb9ey,0,36.7,67.6,2022-12-11T19:19:45.600Z,2022-12-11T19:19:45Z,3941678813,56,Back,,,,,,,,,,,,,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522295,174,49,1,18,26,8zt8rrm6v5nccv01v6pef0r1o,1,55.8,40.9,2022-12-11T19:19:46.750Z,2022-12-11T19:19:46Z,,,,,,,,,,,,,,,,,,,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522303,175,1,1,18,28,8zt8rrm6v5nccv01v6pef0r1o,1,54.9,35.1,2022-12-11T19:19:48.591Z,2022-12-11T19:19:53Z,3941678855,140,65.2,3941678857,141,40.0,3941678853,56,Center,3941678859,212,11.3,3941678861,213,0.3,,,,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522305,176,3,1,18,32,8zt8rrm6v5nccv01v6pef0r1o,0,68.6,47.2,2022-12-11T19:19:53.197Z,2022-12-11T19:19:53Z,3941678871,211,,3941678867,286,,3941678865,56,Center,,,,,,,,,,,,,,,,31yxoo15eztnf39r45e6hy1g5,L. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522307,185,1,1,18,33,vaikl8nl7hdr4y9jj4jyb9ey,0,27.1,56.7,2022-12-11T19:19:53.504Z,2022-12-11T19:19:56Z,3941678873,56,Center,3941678877,141,67.3,3941678879,212,26.9,3941678875,140,51.8,3941678881,213,0.3,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522315,177,1,1,18,36,8zt8rrm6v5nccv01v6pef0r1o,1,46.2,33.6,2022-12-11T19:19:56.638Z,2022-12-11T19:19:58Z,3941678935,213,1.8,3941678927,56,Back,3941678929,140,40.8,3941678931,141,65.8,3941678933,212,22.6,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522321,178,1,1,18,38,8zt8rrm6v5nccv01v6pef0r1o,1,40.8,65.8,2022-12-11T19:19:58.494Z,2022-12-11T19:20:00Z,3941678971,213,4.7,3941678963,56,Back,3941678967,141,34.8,3941678969,212,21.1,3941678965,140,41.3,,,,,,,,,,1duox0r8qvb3t52m9w4mp86ol,M. van Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522351,179,1,1,18,39,8zt8rrm6v5nccv01v6pef0r1o,1,39.9,31.2,2022-12-11T19:20:00.014Z,2022-12-11T19:20:03Z,3941679127,212,19.8,3941679123,140,48.7,3941679121,56,Back,3941679129,213,5.2,3941679125,141,5.5,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522381,180,1,1,18,42,8zt8rrm6v5nccv01v6pef0r1o,1,56.7,8.5,2022-12-11T19:20:03.342Z,2022-12-11T19:20:07Z,3941679271,212,21.2,3941679273,213,0.6,3941679267,140,73.7,3941679269,141,25.2,3941679265,56,Center,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522391,181,1,1,18,47,8zt8rrm6v5nccv01v6pef0r1o,0,85.7,17.9,2022-12-11T19:20:07.646Z,2022-12-11T19:20:09Z,3941679295,140,84.4,3941679299,212,16.3,3941679293,56,Center,3941679297,141,41.8,3941679301,213,1.7,,,,,,,,,,263vizqqfp8zwwws0exdrl3o5,R. Ajibade,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522395,186,8,1,18,49,vaikl8nl7hdr4y9jj4jyb9ey,1,15.3,60.6,2022-12-11T19:20:09.792Z,2022-12-11T19:20:10Z,3941679309,56,Back,,,,,,,,,,,,,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522407,187,3,1,18,51,vaikl8nl7hdr4y9jj4jyb9ey,0,25.6,63.5,2022-12-11T19:20:11.884Z,2022-12-11T19:20:13Z,3941679375,233,182,3941679365,56,Back,3941679367,285,,,,,,,,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522405,182,7,1,18,51,8zt8rrm6v5nccv01v6pef0r1o,1,74.4,36.5,2022-12-11T19:20:11.885Z,2022-12-11T19:20:13Z,3941679353,56,Center,3941679357,286,,3941679369,233,187,,,,,,,,,,,,,,,,ayd71ahuyt8kd9c8xmbbbhg16,Marta Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522409,183,49,1,18,52,8zt8rrm6v5nccv01v6pef0r1o,1,74.3,43.4,2022-12-11T19:20:12.558Z,2022-12-11T19:20:13Z,,,,,,,,,,,,,,,,,,,,,,,,,ayd71ahuyt8kd9c8xmbbbhg16,Marta Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522421,184,1,1,18,53,8zt8rrm6v5nccv01v6pef0r1o,1,74.7,43.6,2022-12-11T19:20:13.406Z,2022-12-11T19:20:15Z,3941679439,213,6.2,3941679431,56,Center,3941679437,212,10.4,3941679433,140,84.6,3941679435,141,43.0,,,,,,,,,,ayd71ahuyt8kd9c8xmbbbhg16,Marta Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522463,185,1,1,18,55,8zt8rrm6v5nccv01v6pef0r1o,1,84.6,43,2022-12-11T19:20:15.741Z,2022-12-11T19:50:21Z,3941679665,213,1.8,3941679659,140,81.7,3941679657,56,Center,3941679851,210,13,3941679853,154,,3941679663,212,13.1,3941679661,141,61.8,,,,31yxoo15eztnf39r45e6hy1g5,L. Santos,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2490522465,186,13,1,18,56,8zt8rrm6v5nccv01v6pef0r1o,1,81.7,61.8,2022-12-11T19:20:17.110Z,2022-12-11T19:50:21Z,3941679797,20,,3941679855,84,,3941679673,18,,3941679869,328,,3941679871,230,98.6,3941679867,103,23.6,3941679865,102,43.2,3941679675,56,Center,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,3941679671,22,,3941679857,29,3941679859,154,,,3941679861,55,3941679873,231,,,,,,50.9,,185,,,,,,,
2490522473,187,5,1,18,57,8zt8rrm6v5nccv01v6pef0r1o,0,100.7,42.6,2022-12-11T19:20:18.352Z,2022-12-11T19:46:53Z,3941679709,56,Center,3941705821,233,188,3941679711,346,,,,,,,,,,,,,,,,,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490522431,188,5,1,18,57,vaikl8nl7hdr4y9jj4jyb9ey,1,-0.7,57.4,2022-12-11T19:20:18.352Z,2022-12-11T19:46:53Z,3941705817,233,187,3941679487,346,,3941679485,56,Back,,,,,,,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
