id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,assist,qualifier/17/value
2481577611,4,1,1,0,29,cd1ottifbgcfrn6pdrdpwt7z0,1,40.1,0,2022-11-05T11:02:33.388Z,2022-11-05T11:02:51Z,3894719895,56,Right,3894719901,212,27.1,3894719899,141,2.8,3894719893,107,,3894719905,1,,3894719903,213,0.1,3894720445,189,,3894719897,140,65.8,dn503idumyhiea35ayzeesj6c,Sara Tamarit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577617,5,50,1,0,34,cd1ottifbgcfrn6pdrdpwt7z0,1,72.8,2.5,2022-11-05T11:02:38.380Z,2022-11-05T11:02:49Z,3894720105,233,8,3894719939,56,Right,3894719941,286,,,,,,,,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577639,8,7,1,0,34,1azk57wev30h044w949j46kpu,1,27.2,97.5,2022-11-05T11:02:38.381Z,2022-11-05T11:02:52Z,3894720065,56,Back,3894720097,233,5,3894720063,167,,3894720067,285,,,,,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577655,6,5,1,0,35,cd1ottifbgcfrn6pdrdpwt7z0,1,74,-1.1,2022-11-05T11:02:38.971Z,2022-11-05T11:02:44Z,3894720189,347,,3894720187,56,Right,3894720209,233,9,,,,,,,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577643,9,5,1,0,35,1azk57wev30h044w949j46kpu,0,26,101.1,2022-11-05T11:02:38.971Z,2022-11-05T11:50:03Z,3894720215,233,6,3894720089,56,Back,3894720091,347,,,,,,,,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577713,7,1,1,0,49,cd1ottifbgcfrn6pdrdpwt7z0,0,73.5,0,2022-11-05T11:02:53.420Z,2022-11-05T11:02:55Z,3894720533,140,84.5,3894720537,212,17.5,3894720529,107,,3894720539,213,0.8,3894720535,141,17.7,3894720531,56,Right,,,,,,,dn503idumyhiea35ayzeesj6c,Sara Tamarit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577767,10,1,1,0,53,1azk57wev30h044w949j46kpu,1,25.1,71.8,2022-11-05T11:02:56.876Z,2022-11-05T11:02:58Z,3894720797,3,,3894720803,141,82.0,3894720807,213,1.8,3894720799,56,Back,3894720805,212,7.1,3894720801,140,23.8,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577769,11,49,1,0,54,1azk57wev30h044w949j46kpu,1,23.8,82,2022-11-05T11:02:57.996Z,2022-11-05T11:02:58Z,,,,,,,,,,,,,,,,,,,,,,,,,envd6nvea5ssa98mq2bnd7otm,Jone Amezaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577773,12,43,1,0,54,1azk57wev30h044w949j46kpu,1,0,0,2022-11-05T11:02:58.300Z,2022-11-05T11:03:00Z,3894720817,285,0,3894720871,144,50,3894720815,56,Back,,,,,,,,,,,,,,,,envd6nvea5ssa98mq2bnd7otm,Jone Amezaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577777,13,1,1,0,55,1azk57wev30h044w949j46kpu,0,23.8,82,2022-11-05T11:02:58.780Z,2022-11-05T11:02:59Z,3894720829,140,33.5,3894720827,56,Back,3894720833,212,10.7,3894720835,213,6.0,3894720831,141,77.4,3894720825,155,,,,,,,,envd6nvea5ssa98mq2bnd7otm,Jone Amezaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577785,8,1,1,0,55,cd1ottifbgcfrn6pdrdpwt7z0,1,69.1,9.4,2022-11-05T11:02:58.819Z,2022-11-05T11:49:16Z,3894720863,141,3.7,3894720867,213,5.9,3894720865,212,9.8,3894720859,56,Right,3894720861,140,77.7,,,,,,,,,,9w8g9it556ipl3zhatke1srca,Sandra García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577787,9,49,1,0,56,cd1ottifbgcfrn6pdrdpwt7z0,1,77.7,3.7,2022-11-05T11:03:00.299Z,2022-11-05T11:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,dn503idumyhiea35ayzeesj6c,Sara Tamarit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577791,10,1,1,0,56,cd1ottifbgcfrn6pdrdpwt7z0,1,77.7,3.7,2022-11-05T11:03:00.435Z,2022-11-05T11:03:01Z,3894720895,56,Right,3894720901,212,11.2,3894720903,213,0.9,3894720899,141,16.2,3894720897,140,84.6,,,,,,,,,,dn503idumyhiea35ayzeesj6c,Sara Tamarit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577801,11,1,1,0,57,cd1ottifbgcfrn6pdrdpwt7z0,0,84.6,16.2,2022-11-05T11:03:01.604Z,2022-11-05T11:03:03Z,3894720945,140,86.8,3894720951,213,1.4,3894720943,56,Center,3894720947,141,32.1,3894720949,212,11.1,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578003,14,12,1,1,1,1azk57wev30h044w949j46kpu,1,14.8,59.4,2022-11-05T11:03:04.843Z,2022-11-05T11:03:37Z,3894722005,140,35.1,3894722011,213,6.1,3894722007,141,52.7,3894722003,56,Back,3894722009,212,21.8,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577833,12,1,1,1,3,cd1ottifbgcfrn6pdrdpwt7z0,1,66.7,32.1,2022-11-05T11:03:06.803Z,2022-11-05T11:03:09Z,3894721111,141,54.8,3894721115,213,2.4,3894721113,212,23.8,3894721107,56,Back,3894721109,140,49.5,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577863,13,1,1,1,5,cd1ottifbgcfrn6pdrdpwt7z0,1,49.5,54.8,2022-11-05T11:03:09.220Z,2022-11-05T11:03:14Z,3894721275,212,16.8,3894721271,140,46.4,3894721269,56,Back,3894721273,141,30.6,3894721277,213,4.5,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577881,14,1,1,1,10,cd1ottifbgcfrn6pdrdpwt7z0,1,56.1,25,2022-11-05T11:03:14.555Z,2022-11-05T11:03:16Z,3894721351,56,Right,3894721357,212,15.5,3894721355,141,3.2,3894721359,213,5.0,3894721353,140,60.3,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577891,15,1,1,1,12,cd1ottifbgcfrn6pdrdpwt7z0,1,60.3,3.2,2022-11-05T11:03:16.635Z,2022-11-05T11:03:19Z,3894721431,140,52.2,3894721435,212,20.7,3894721437,213,2.0,3894721433,141,31.0,3894721429,56,Center,,,,,,,,,,dn503idumyhiea35ayzeesj6c,Sara Tamarit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577909,16,1,1,1,15,cd1ottifbgcfrn6pdrdpwt7z0,1,47.1,31.3,2022-11-05T11:03:19.156Z,2022-11-05T11:03:22Z,3894721525,56,Back,3894721531,212,19.4,3894721527,140,38.7,3894721533,213,2.0,3894721529,141,56.7,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577933,17,1,1,1,18,cd1ottifbgcfrn6pdrdpwt7z0,1,35.4,67.6,2022-11-05T11:03:22.531Z,2022-11-05T11:03:26Z,3894721647,140,18.2,3894721653,213,3.7,3894721651,212,20.8,3894721645,56,Back,3894721649,141,52.5,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577947,18,1,1,1,22,cd1ottifbgcfrn6pdrdpwt7z0,1,19.1,50.9,2022-11-05T11:03:26.035Z,2022-11-05T11:03:29Z,3894721729,213,1.1,3894721723,140,28.0,3894721725,141,79.0,3894721727,212,21.3,3894721721,56,Back,,,,,,,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481577983,19,1,1,1,26,cd1ottifbgcfrn6pdrdpwt7z0,1,32,89.4,2022-11-05T11:03:30.347Z,2022-11-05T11:03:33Z,3894721921,141,97.7,3894721925,213,0.2,3894721919,140,54.5,3894721917,56,Left,3894721923,212,24.3,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578001,20,1,1,1,30,cd1ottifbgcfrn6pdrdpwt7z0,0,55.2,97.8,2022-11-05T11:03:33.763Z,2022-11-05T11:50:03Z,3894721995,140,75.6,3894721999,212,21.4,3894722001,213,0,3894721997,141,97.8,3894721993,56,Left,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578009,15,61,1,1,33,1azk57wev30h044w949j46kpu,1,24.6,2.9,2022-11-05T11:03:37.227Z,2022-11-05T11:04:05Z,3894722273,56,Back,,,,,,,,,,,,,,,,,,,,,,bpk64d0puoo2xofbb5k4ffuac,Sara Ortega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578061,16,5,1,1,37,1azk57wev30h044w949j46kpu,0,38.8,-1.6,2022-11-05T11:03:41.475Z,2022-11-05T11:50:04Z,3894722885,233,21,3894722259,56,Back,3894722261,347,,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578069,21,5,1,1,37,cd1ottifbgcfrn6pdrdpwt7z0,1,61.2,101.6,2022-11-05T11:03:41.475Z,2022-11-05T11:04:07Z,3894722285,347,,3894722881,233,16,3894722283,56,Left,,,,,,,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578097,22,1,1,1,42,cd1ottifbgcfrn6pdrdpwt7z0,1,61.7,100,2022-11-05T11:03:46.395Z,2022-11-05T11:03:50Z,3894722415,107,,3894722423,212,10.7,3894722419,140,66.6,3894722425,213,5.2,3894722421,141,88.1,3894722417,56,Left,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578099,23,61,1,1,46,cd1ottifbgcfrn6pdrdpwt7z0,0,66.6,88.1,2022-11-05T11:03:50.460Z,2022-11-05T11:03:50Z,3894722435,56,Left,,,,,,,,,,,,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578101,17,49,1,1,47,1azk57wev30h044w949j46kpu,1,35.6,20.1,2022-11-05T11:03:50.717Z,2022-11-05T11:03:50Z,,,,,,,,,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578123,18,1,1,1,48,1azk57wev30h044w949j46kpu,0,32.7,20,2022-11-05T11:03:51.836Z,2022-11-05T11:03:54Z,3894722543,141,0.0,3894722547,213,5.7,3894722545,212,25.4,3894722537,155,,3894722541,140,52.3,3894722539,56,Right,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578125,19,5,1,1,49,1azk57wev30h044w949j46kpu,0,54,-1.9,2022-11-05T11:03:52.843Z,2022-11-05T11:50:04Z,3894722579,233,24,3894722551,56,Right,3894722553,347,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578127,24,5,1,1,49,cd1ottifbgcfrn6pdrdpwt7z0,1,46,101.9,2022-11-05T11:03:52.843Z,2022-11-05T11:03:55Z,3894722573,233,19,3894722555,56,Back,3894722557,347,,,,,,,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578173,25,1,1,1,58,cd1ottifbgcfrn6pdrdpwt7z0,1,42.2,100,2022-11-05T11:04:02.532Z,2022-11-05T11:04:05Z,3894722817,56,Back,3894722821,141,95.9,3894722823,212,4.7,3894722815,107,,3894722819,140,40.0,3894722825,213,4.2,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578185,26,1,1,2,1,cd1ottifbgcfrn6pdrdpwt7z0,0,39,97.7,2022-11-05T11:04:05.227Z,2022-11-05T11:04:07Z,3894722911,212,2.2,3894722905,56,Back,3894722913,213,1.8,3894722907,140,38.5,3894722909,141,100.0,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578263,20,5,1,2,3,1azk57wev30h044w949j46kpu,1,60,-1.2,2022-11-05T11:04:07.485Z,2022-11-05T11:50:04Z,3894723275,56,Right,3894723287,233,27,3894723277,347,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578191,27,5,1,2,3,cd1ottifbgcfrn6pdrdpwt7z0,0,40,101.2,2022-11-05T11:04:07.485Z,2022-11-05T11:04:25Z,3894723299,233,20,3894722929,347,,3894722927,56,Back,,,,,,,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578283,21,1,1,2,21,1azk57wev30h044w949j46kpu,1,59.6,0,2022-11-05T11:04:25.260Z,2022-11-05T11:04:28Z,3894723367,140,71.7,3894723371,212,13.7,3894723373,213,0.4,3894723369,141,6.5,3894723363,107,,3894723365,56,Right,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578287,22,50,1,2,24,1azk57wev30h044w949j46kpu,1,70,6.3,2022-11-05T11:04:27.875Z,2022-11-05T11:04:29Z,3894723419,233,28,3894723385,56,Right,3894723387,286,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578285,28,7,1,2,24,cd1ottifbgcfrn6pdrdpwt7z0,1,30,93.7,2022-11-05T11:04:27.876Z,2022-11-05T11:04:55Z,3894723383,285,,3894723381,56,Back,3894723403,233,22,,,,,,,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578291,29,49,1,2,24,cd1ottifbgcfrn6pdrdpwt7z0,1,33,94.7,2022-11-05T11:04:28.467Z,2022-11-05T11:05:01Z,,,,,,,,,,,,,,,,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578315,30,1,1,2,27,cd1ottifbgcfrn6pdrdpwt7z0,1,33.9,95.6,2022-11-05T11:04:31.612Z,2022-11-05T11:50:42Z,3894723551,141,79.3,3894723549,140,16.2,3894723555,213,3.7,3894723553,212,21.6,3894723547,56,Back,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578335,31,1,1,2,30,cd1ottifbgcfrn6pdrdpwt7z0,1,15.5,78.5,2022-11-05T11:04:33.795Z,2022-11-05T11:04:36Z,3894723647,213,4.7,3894723643,141,49.7,3894723641,140,15.4,3894723645,212,19.6,3894723639,56,Back,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578361,32,1,1,2,32,cd1ottifbgcfrn6pdrdpwt7z0,1,17.7,44.9,2022-11-05T11:04:36.051Z,2022-11-05T11:04:40Z,3894723771,212,19.7,3894723765,56,Back,3894723767,140,22.2,3894723769,141,16.8,3894723773,213,5.0,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578365,33,50,1,2,36,cd1ottifbgcfrn6pdrdpwt7z0,1,22.8,14,2022-11-05T11:04:40.155Z,2022-11-05T11:04:42Z,3894723783,285,,3894723779,56,Back,3894723839,233,23,,,,,,,,,,,,,,,,dn503idumyhiea35ayzeesj6c,Sara Tamarit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578367,23,7,1,2,36,1azk57wev30h044w949j46kpu,1,77.2,86,2022-11-05T11:04:40.156Z,2022-11-05T11:04:42Z,3894723813,233,33,3894723791,286,,3894723789,56,Left,,,,,,,,,,,,,,,,envd6nvea5ssa98mq2bnd7otm,Jone Amezaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578369,24,49,1,2,37,1azk57wev30h044w949j46kpu,1,78.3,88.7,2022-11-05T11:04:41.468Z,2022-11-05T11:04:41Z,,,,,,,,,,,,,,,,,,,,,,,,,envd6nvea5ssa98mq2bnd7otm,Jone Amezaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481578397,25,1,1,2,39,1azk57wev30h044w949j46kpu,1,78.9,91.8,2022-11-05T11:04:42.683Z,2022-11-05T11:04:45Z,3894723977,140,68.7,3894723983,213,3.3,3894723979,141,89.3,3894723981,212,10.8,3894723975,56,Left,,,,,,,,,,envd6nvea5ssa98mq2bnd7otm,Jone Amezaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
