id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value
2500294145,1,34,16,0,0,1azk57wev30h044w949j46kpu,1,0,0,2023-01-24T17:19:35.147Z,2023-01-24T18:07:20Z,3993376641,197,3973,3993299167,130,8,3993299169,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3993299163,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3993299165,59,"1, 11, 17, 19, 6, 21, 28, 18, 20, 15, 31, 3, 7, 9, 10, 13, 14, 22, 27, 29, 30",3993299171,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3993311365,194,2lh6bupkrijpm9n916446nbop,3993299161,30,"6nx2fpsn1549tqew7098csqg9, 2lh6bupkrijpm9n916446nbop, f0m3ncnvrrrj3wcgzrz7ja44q, 1jepco4u9frbnmu5lyotlgu8k, si7seewiwpo5s7yi3jbxuo2y, 85vgjvamflqyzs4ov1fnaai95, bpk64d0puoo2xofbb5k4ffuac, 69hzl68t1f58dxs461jizyjje, bows51pg0h4042274cvzwtmcq, eb1k3xi1oy9c5xkc30fgodg4, envd6nvea5ssa98mq2bnd7otm, 3nmk8e4y0vu8ov2whpdannnkk, ekctrwv020vt9iuv6jkpfivv9, 8xr1zxvovvxckh586adphufvt, ennkxlwawwoc8go6bx5ntskp, 1k0lkh2uqjo6c42khduv89dk9, er787gw0uh9wwlo98tzsc83qh, ak7rstu77leltpt7c104ca4q2, ef8jptd63fi9rll1e1gx61z6y, 4u67uu52ej13738mz4dh9bj3e, 269sfxkkef5idt8vgk55m67mc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500296209,1,34,16,0,0,9ns699xp353c84r1g6epazycl,1,0,0,2023-01-24T17:28:04.970Z,2023-01-24T19:04:59Z,3993310559,194,52ic0j91dhgr0vud2agr4ev2t,3993310557,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",3993310553,59,"36, 17, 20, 6, 4, 3, 11, 12, 7, 9, 10, 14, 16, 18, 19, 21, 22, 23, 25",3993310555,130,8,3993310551,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5",3993310561,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3993310549,30,"6uttq0cpsnicezpcqy36p7r4k, 52ic0j91dhgr0vud2agr4ev2t, 3ws5zg8wy6j86cr8yrqxnsx9m, 1z29kbiufzx7u32mh1fvy1rs9, zuec10u63781iv5rojm31yzu, 9jxxujnb2eoo7avj278ppnqvp, 25u358p365rnbnt0cptnyt3h1, 4by0xo4xinb0m8nziofw0g3bp, 27oce8op8b7a6fmyp8utoz5gq, 9ld622ld2el1ql9vy2akchfit, eu6nudazhvggen5s7abc46bpx, 13mb0sv3j53kze8l7ehr4izmd, ybmp63ubo0wcvjut4ljomgru, bu0u419xeqlkwvpsrx6a0ma51, 1ite4628zwl6kanllmr7qb1zp, 1szjchjw88hnlrwejnia4yyuh, 7n5a86810eorw5ugrdkognd62, 44j03m9xpbhjuxmqz6vge9y0a, b21lh284pf59feun9ktzfmc8a",3993369201,197,16825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500309969,2,32,1,0,0,9ns699xp353c84r1g6epazycl,1,0,0,2023-01-24T18:01:31.249Z,2023-01-24T18:01:31Z,3993381343,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500309979,2,32,1,0,0,1azk57wev30h044w949j46kpu,1,0,0,2023-01-24T18:01:31.249Z,2023-01-24T18:01:32Z,3993381389,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500309987,3,1,1,0,0,9ns699xp353c84r1g6epazycl,1,49.9,49.9,2023-01-24T18:01:31.349Z,2023-01-24T18:02:36Z,3993381433,56,Back,3993381443,279,S,3993381437,141,51.5,3993381441,213,3.1,3993381439,212,19.7,3993381435,140,31.2,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500310005,4,1,1,0,3,9ns699xp353c84r1g6epazycl,1,30.9,53.6,2023-01-24T18:01:34.316Z,2023-01-24T18:01:37Z,3993381523,56,Back,3993381525,140,27.7,3993381531,213,1.9,3993381529,212,9.3,3993381527,141,66.4,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500310009,5,1,1,0,5,9ns699xp353c84r1g6epazycl,1,29.3,66,2023-01-24T18:01:36.909Z,2023-01-24T18:01:38Z,3993381549,140,26.6,3993381547,56,Back,3993381555,213,4.6,3993381551,141,32.4,3993381553,212,23.0,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500310027,6,1,1,0,6,9ns699xp353c84r1g6epazycl,1,24.5,31.8,2023-01-24T18:01:38.189Z,2023-01-24T18:01:40Z,3993381635,212,20.4,3993381629,56,Back,3993381637,213,2.4,3993381631,140,9.6,3993381633,141,51.0,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500310043,7,1,1,0,9,9ns699xp353c84r1g6epazycl,1,9.5,53.9,2023-01-24T18:01:40.573Z,2023-01-24T18:01:43Z,3993381723,141,75.9,3993381719,56,Back,3993381727,213,0.9,3993381721,140,21.5,3993381725,212,19.6,,,,,,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500310063,8,1,1,0,12,9ns699xp353c84r1g6epazycl,1,25,74.5,2023-01-24T18:01:43.836Z,2023-01-24T18:01:46Z,3993381823,141,96.2,3993381819,56,Back,3993381825,212,27.3,3993381821,140,46.9,3993381827,213,0.6,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500310081,9,1,1,0,15,9ns699xp353c84r1g6epazycl,1,47,96.2,2023-01-24T18:01:46.829Z,2023-01-24T18:02:00Z,3993381875,141,91.2,3993381871,56,Left,3993381873,140,64.9,3993381879,213,6.1,3993381877,212,19.1,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500310087,3,45,1,0,19,1azk57wev30h044w949j46kpu,0,34.7,5.6,2023-01-24T18:01:50.545Z,2023-01-24T18:01:52Z,3993381917,285,,3993381915,56,Back,3993381973,233,10,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500310093,10,3,1,0,19,9ns699xp353c84r1g6epazycl,1,65.3,94.4,2023-01-24T18:01:50.545Z,2023-01-24T18:01:51Z,3993381969,233,3,3993381955,286,,3993381953,56,Left,,,,,,,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500310105,11,1,1,0,20,9ns699xp353c84r1g6epazycl,1,71.5,95.1,2023-01-24T18:01:51.437Z,2023-01-24T18:01:53Z,3993382035,56,Left,3993382039,141,85.9,3993382041,212,6.3,3993382037,140,72.1,3993382043,213,4.8,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500310115,12,1,1,0,22,9ns699xp353c84r1g6epazycl,1,70.6,77.8,2023-01-24T18:01:53.309Z,2023-01-24T18:01:54Z,3993382101,141,52.4,3993382105,213,4.9,3993382099,140,73.1,3993382097,56,Center,3993382103,212,17.5,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500310129,13,1,1,0,23,9ns699xp353c84r1g6epazycl,0,73.1,52.4,2023-01-24T18:01:54.445Z,2023-01-24T18:01:56Z,3993382183,213,0.2,3993382181,212,20.1,3993382175,56,Center,3993382179,141,57.2,3993382177,140,92.0,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500310133,4,52,1,0,26,1azk57wev30h044w949j46kpu,1,11.4,44.6,2023-01-24T18:01:57.838Z,2023-01-24T18:01:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500310205,5,1,1,0,34,1azk57wev30h044w949j46kpu,1,13.4,59.7,2023-01-24T18:02:05.810Z,2023-01-24T18:02:09Z,3993382473,56,Back,3993382481,213,5.1,3993382477,141,2.7,3993382479,212,42.2,3993382483,1,,3993382475,140,29.4,3993382471,123,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500310223,6,1,1,0,38,1azk57wev30h044w949j46kpu,1,31.8,3.2,2023-01-24T18:02:09.588Z,2023-01-24T18:02:12Z,3993382565,212,11.8,3993382561,140,20.8,3993382563,141,6.4,3993382567,213,3.0,3993382559,56,Back,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500310231,7,1,1,0,40,1azk57wev30h044w949j46kpu,1,21.5,4.9,2023-01-24T18:02:11.946Z,2023-01-24T18:02:14Z,3993382613,212,20.1,3993382605,155,,3993382615,213,0.2,3993382611,141,11.6,3993382607,56,Back,3993382609,140,40.1,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
