id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2507032493,8,1,1,0,12,bxlqcsb8ylen7lng9qy50eoq5,0,31.9,40.4,2023-02-12T14:31:10.631Z,2023-02-12T15:29:41Z,4028535917,213,4.6,4028535915,212,6.9,4028535911,140,30.9,4028535913,141,30.3,4028535909,56,Back,,,,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507032461,4,49,1,0,13,9euoni3f3sh08tsplt2gh5dex,1,64.1,64,2023-02-12T14:31:11.701Z,2023-02-12T14:31:11Z,,,,,,,,,,,,,,,,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507032475,5,1,1,0,13,9euoni3f3sh08tsplt2gh5dex,0,64.5,64.7,2023-02-12T14:31:12.021Z,2023-02-12T15:29:47Z,4028535813,140,71.5,4028535811,56,Left,4028535815,141,85.5,4028535819,213,1.1,4028535817,212,15.9,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507032515,6,1,1,0,15,9euoni3f3sh08tsplt2gh5dex,0,68.6,79.3,2023-02-12T14:31:13.957Z,2023-02-12T15:29:45Z,4028536035,140,71.5,4028536033,56,Left,4028536041,213,1.4,4028536037,141,100.0,4028536039,212,15.1,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507032523,7,5,1,0,16,9euoni3f3sh08tsplt2gh5dex,0,75,101.5,2023-02-12T14:31:14.962Z,2023-02-12T14:31:24Z,4028536087,347,,4028536795,233,9,4028536085,56,Left,,,,,,,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507032655,9,5,1,0,16,bxlqcsb8ylen7lng9qy50eoq5,1,25,-1.5,2023-02-12T14:31:14.962Z,2023-02-12T15:08:23Z,4028536785,233,7,4028536765,56,Back,4028536767,347,,,,,,,,,,,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507032679,10,1,1,0,25,bxlqcsb8ylen7lng9qy50eoq5,0,20.7,0,2023-02-12T14:31:23.314Z,2023-02-12T14:31:26Z,4028536915,140,31.5,4028536919,212,13.7,4028536917,141,9.8,4028536911,107,,4028536921,213,0.6,4028536913,56,Back,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507032685,11,44,1,0,26,bxlqcsb8ylen7lng9qy50eoq5,1,36.8,11,2023-02-12T14:31:25.169Z,2023-02-12T15:27:13Z,4028537103,233,8,4028536947,285,,4028536945,56,Back,,,,,,,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507032693,8,44,1,0,26,9euoni3f3sh08tsplt2gh5dex,0,63.2,89,2023-02-12T14:31:25.170Z,2023-02-12T15:19:25Z,4028536971,56,Left,4028536973,286,,4028537015,233,11,,,,,,,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507032707,9,43,1,0,27,9euoni3f3sh08tsplt2gh5dex,1,0,0,2023-02-12T14:31:26.022Z,2023-02-12T15:19:27Z,4028751983,144,1,4028537055,56,Left,4028537063,213,3.1,4028537057,140,57.9,4028537059,141,87.7,4028537061,212,0,4028537053,3,0,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507032757,11,50,1,0,30,9euoni3f3sh08tsplt2gh5dex,1,58.6,72.2,2023-02-12T14:31:29.026Z,2023-02-12T14:54:58Z,4028537329,233,12,4028537303,56,Center,4028537305,286,,,,,,,,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507032745,12,7,1,0,30,bxlqcsb8ylen7lng9qy50eoq5,0,41.4,27.8,2023-02-12T14:31:29.027Z,2023-02-12T15:19:44Z,4028537271,285,,4028537321,233,11,4028537269,56,Back,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507032751,10,49,1,0,31,9euoni3f3sh08tsplt2gh5dex,1,57.2,73.5,2023-02-12T14:31:29.766Z,2023-02-12T14:31:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507032783,12,1,1,0,32,9euoni3f3sh08tsplt2gh5dex,1,56.7,73.9,2023-02-12T14:31:30.357Z,2023-02-12T14:58:44Z,4028537445,140,40.6,4028537443,56,Back,4028537447,141,68.5,4028537449,212,17.3,4028537451,213,3.4,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507032797,13,1,1,0,33,9euoni3f3sh08tsplt2gh5dex,1,40.9,57.9,2023-02-12T14:31:31.733Z,2023-02-12T14:58:57Z,4028537507,141,92.9,4028537509,212,29.4,4028537503,56,Left,4028537511,213,0.9,4028537505,140,57.3,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507032939,14,1,1,0,38,9euoni3f3sh08tsplt2gh5dex,1,62.6,97.2,2023-02-12T14:31:37.174Z,2023-02-12T14:31:40Z,4028538163,140,58.1,4028538161,56,Left,4028538169,213,3.8,4028538167,212,5.8,4028538165,141,92.3,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507032943,15,50,1,0,41,9euoni3f3sh08tsplt2gh5dex,1,62.2,89.8,2023-02-12T14:31:39.714Z,2023-02-12T15:05:39Z,4028538183,56,Left,4028538253,233,13,4028538185,286,,,,,,,,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507032931,13,7,1,0,41,bxlqcsb8ylen7lng9qy50eoq5,0,37.8,10.2,2023-02-12T14:31:39.715Z,2023-02-12T14:31:41Z,4028538127,56,Back,4028538215,233,15,4028538129,285,,,,,,,,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507032991,16,4,1,0,46,9euoni3f3sh08tsplt2gh5dex,1,72.3,89.8,2023-02-12T14:31:44.199Z,2023-02-12T15:08:32Z,4028538443,286,,4028538441,265,,4028538437,56,Left,4028538439,152,,4028692543,233,15,4028538435,13,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507033075,15,4,1,0,46,bxlqcsb8ylen7lng9qy50eoq5,0,27.7,10.2,2023-02-12T14:31:44.200Z,2023-02-12T15:08:32Z,4028538859,285,,4028538857,265,,4028692567,233,16,4028538851,13,,4028538855,152,,4028538853,56,Back,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507033009,14,43,1,0,47,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-02-12T14:31:46.035Z,2023-02-12T14:31:48Z,4028538663,144,42,,,,,,,,,,,,,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072389,408,43,1,1,12,9euoni3f3sh08tsplt2gh5dex,1,0,0,2023-02-12T14:32:10.192Z,2023-02-12T15:18:02Z,4028744673,144,1,4028744153,56,Back,4028744161,212,8.5,4028744157,140,29.3,4028744163,213,2.2,4028744159,141,17.6,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507033623,17,1,1,1,26,9euoni3f3sh08tsplt2gh5dex,1,73.8,89.6,2023-02-12T14:32:24.279Z,2023-02-12T15:18:05Z,4028541557,141,61.2,4028541559,212,23.8,4028541561,213,5.3,4028555793,210,15,4028541551,152,,4028541553,56,Center,4028541549,5,,4028541555,140,87.0,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,1,4028555795,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2507033625,18,15,1,1,27,9euoni3f3sh08tsplt2gh5dex,1,87,61.2,2023-02-12T14:32:26.135Z,2023-02-12T15:18:00Z,4028541571,17,,4028541573,56,Center,4028555835,154,,4028555833,29,,4028555831,78,,4028555829,72,,4028555837,55,17,4028555845,328,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,4028556287,233,16,4028555841,102,48.4,4028555843,103,4.4,4028555265,24,4028555849,147,52.7,4028555847,146,97.6,,,,,,,,,,,
2507033617,16,10,1,1,28,bxlqcsb8ylen7lng9qy50eoq5,1,5.6,45.5,2023-02-12T14:32:26.235Z,2023-02-12T15:29:29Z,4028556311,233,18,4028556163,177,,4028541527,178,,4028541531,56,Back,4028541529,182,,,,,,,,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507033639,17,43,1,1,30,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-02-12T14:32:28.693Z,2023-02-12T14:33:36Z,4028547607,144,52,,,,,,,,,,,,,,,,,,,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507033743,18,1,1,1,34,bxlqcsb8ylen7lng9qy50eoq5,1,5.6,50.7,2023-02-12T14:32:32.469Z,2023-02-12T14:32:34Z,4028542195,213,0.8,4028542191,141,83.2,4028542187,56,Back,4028542193,212,29.7,4028542189,140,24.5,4028542185,123,,,,,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507033775,19,1,1,1,36,bxlqcsb8ylen7lng9qy50eoq5,0,24.5,83.2,2023-02-12T14:32:34.853Z,2023-02-12T14:32:37Z,4028542397,212,43.2,4028542399,213,6.1,4028542391,56,Center,4028542393,140,65.2,4028542389,155,,4028542395,141,73.5,4028542401,1,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072071,406,1,1,1,40,9euoni3f3sh08tsplt2gh5dex,1,32.4,14.9,2023-02-12T14:32:38.192Z,2023-02-12T15:18:07Z,4028742451,212,14.1,4028742449,141,15.3,4028742453,213,0.0,4028742447,140,45.8,4028742441,56,Back,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072231,407,1,1,1,41,9euoni3f3sh08tsplt2gh5dex,1,45.8,15.3,2023-02-12T14:32:39.192Z,2023-02-12T15:18:09Z,4028743233,213,3.4,4028743229,141,9.4,4028743231,212,14.7,4028743227,140,32.3,4028743225,56,Back,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072827,409,1,1,1,42,9euoni3f3sh08tsplt2gh5dex,1,31.8,9.7,2023-02-12T14:32:40.192Z,2023-02-12T15:18:20Z,4028746503,140,28.8,4028746505,141,18.2,4028746501,56,Back,4028746507,212,6.6,4028746509,213,2.1,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507033869,19,43,1,1,42,9euoni3f3sh08tsplt2gh5dex,1,0,0,2023-02-12T14:32:40.471Z,2023-02-12T15:17:11Z,4028542925,212,6.9,4028739923,144,1,4028542921,140,26.9,4028542923,141,18.2,4028542919,56,Back,4028542927,213,2.7,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507033937,20,1,1,1,43,9euoni3f3sh08tsplt2gh5dex,1,27.9,17.1,2023-02-12T14:32:41.911Z,2023-02-12T15:18:23Z,4028543281,213,6.3,4028543273,56,Back,4028543277,141,16.4,4028543279,212,20.8,4028543275,140,47.7,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507033981,21,1,1,1,47,9euoni3f3sh08tsplt2gh5dex,1,47.2,16.4,2023-02-12T14:32:45.544Z,2023-02-12T15:18:30Z,4028543471,141,5.2,4028747287,156,,4028543473,212,13.4,4028543467,56,Back,4028543469,140,36.7,4028543475,213,3.7,,,,,,,sro6084uxjkm140ylvc5uq51,S. Franssi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507033999,22,1,1,1,49,9euoni3f3sh08tsplt2gh5dex,0,36.5,5,2023-02-12T14:32:47.752Z,2023-02-12T14:32:48Z,4028543591,56,Right,4028543595,141,20.3,4028543589,155,,4028543593,140,68.8,4028543599,213,0.3,4028543597,212,35.5,4028543601,1,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507034043,20,1,1,1,52,bxlqcsb8ylen7lng9qy50eoq5,1,24,71.8,2023-02-12T14:32:50.406Z,2023-02-12T14:32:51Z,4028543825,3,,4028543835,213,4.5,4028543833,212,10.3,4028543829,140,22.2,4028543831,141,56.9,4028543827,56,Back,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507034057,21,1,1,1,53,bxlqcsb8ylen7lng9qy50eoq5,0,22.2,56.9,2023-02-12T14:32:51.526Z,2023-02-12T14:32:52Z,4028543919,212,17.0,4028543905,3,,4028543911,140,37.1,4028543923,213,0.4,4028543915,141,66.6,4028543907,56,Back,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507034087,23,1,1,1,55,9euoni3f3sh08tsplt2gh5dex,0,66.6,31.9,2023-02-12T14:32:53.416Z,2023-02-12T15:18:47Z,4028544079,56,Center,4028544077,3,,4028544087,212,10.2,4028544091,213,0.7,4028544081,140,73.9,4028544083,141,41.9,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507034117,22,1,1,1,55,bxlqcsb8ylen7lng9qy50eoq5,0,25.2,46.4,2023-02-12T14:32:54.021Z,2023-02-12T14:32:55Z,4028544257,141,71.5,4028544259,212,23.4,4028544261,213,0.8,4028544255,140,40.4,4028544251,3,,4028544253,56,Back,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507034169,23,49,1,2,0,bxlqcsb8ylen7lng9qy50eoq5,1,30.9,86.3,2023-02-12T14:32:58.949Z,2023-02-12T14:32:59Z,,,,,,,,,,,,,,,,,,,,,,,,,791g6utcjg9779zlvf7gyavze,Ana Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507034257,24,61,1,2,5,bxlqcsb8ylen7lng9qy50eoq5,0,35.4,82.3,2023-02-12T14:33:03.558Z,2023-02-12T14:33:03Z,4028545019,56,Back,,,,,,,,,,,,,,,,,,,,,,791g6utcjg9779zlvf7gyavze,Ana Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507034279,24,49,1,2,6,9euoni3f3sh08tsplt2gh5dex,1,59.3,19.5,2023-02-12T14:33:04.841Z,2023-02-12T15:19:10Z,,,,,,,,,,,,,,,,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507034303,25,1,1,2,6,9euoni3f3sh08tsplt2gh5dex,1,59.3,19.5,2023-02-12T14:33:05.033Z,2023-02-12T15:19:07Z,4028545215,140,68.5,4028545213,56,Center,4028545221,213,0.3,4028545217,141,24.4,4028545219,212,10.2,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507034319,26,1,1,2,8,9euoni3f3sh08tsplt2gh5dex,0,68.1,23.9,2023-02-12T14:33:06.499Z,2023-02-12T14:33:16Z,4028545299,236,,4028545297,213,1.6,4028545305,286,,4028545291,140,68.1,4028545289,56,Center,4028545293,141,25.9,4028545301,233,25,4028545295,212,1.4,sro6084uxjkm140ylvc5uq51,S. Franssi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507034313,25,74,1,2,8,bxlqcsb8ylen7lng9qy50eoq5,1,31.1,63.9,2023-02-12T14:33:06.500Z,2023-02-12T14:33:07Z,4028545249,56,Back,4028545253,285,,4028545327,233,26,,,,,,,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507034381,26,1,1,2,11,bxlqcsb8ylen7lng9qy50eoq5,1,30.4,80.9,2023-02-12T14:33:09.717Z,2023-02-12T14:33:11Z,4028545601,140,25.9,4028545605,212,8.8,4028545603,141,70.0,4028545599,56,Back,4028545607,213,4.1,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507034385,27,49,1,2,13,bxlqcsb8ylen7lng9qy50eoq5,1,25.9,70,2023-02-12T14:33:11.702Z,2023-02-12T14:33:12Z,,,,,,,,,,,,,,,,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507034429,28,1,1,2,13,bxlqcsb8ylen7lng9qy50eoq5,1,25.9,70,2023-02-12T14:33:11.893Z,2023-02-12T14:33:15Z,4028545849,56,Back,4028545853,141,75.1,4028545855,212,16.3,4028545851,140,41.1,4028545857,213,0.2,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507034455,29,1,1,2,16,bxlqcsb8ylen7lng9qy50eoq5,1,41.1,75.1,2023-02-12T14:33:14.901Z,2023-02-12T14:33:16Z,4028545985,213,2.4,4028545979,140,33.3,4028545977,56,Back,4028545981,141,85.7,4028545983,212,10.9,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507034467,30,1,1,2,18,bxlqcsb8ylen7lng9qy50eoq5,0,33.3,85.7,2023-02-12T14:33:16.437Z,2023-02-12T14:33:17Z,4028546041,56,Left,4028546045,141,100.0,4028546043,140,62.9,4028546049,213,0.3,4028546047,212,32.8,4028546051,1,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
