id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,assist,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2537841537,9,1,1,0,16,8zt8rrm6v5nccv01v6pef0r1o,1,39.1,95.1,2023-04-23T10:03:36.464Z,2023-04-23T10:03:44Z,4212659977,213,0.0,4212659969,56,Back,4212659973,141,95.7,4212659975,212,11.1,4212659971,140,49.7,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841571,10,1,1,0,24,8zt8rrm6v5nccv01v6pef0r1o,1,39.8,95.4,2023-04-23T10:03:44.032Z,2023-04-23T10:03:50Z,4212660189,140,31.0,4212660193,212,45.8,4212660197,1,,4212660185,196,,4212660191,141,29.4,4212660183,155,,4212660195,213,4.5,4212660187,56,Back,5qvgs8yefgkayj9yt1kidkcfd,E. Banini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841585,11,1,1,0,30,8zt8rrm6v5nccv01v6pef0r1o,0,40.1,13.7,2023-04-23T10:03:50.529Z,2023-04-23T10:03:53Z,4212660279,141,25.5,4212660275,56,Center,4212660281,212,52.9,4212660283,213,0.2,4212660277,140,89.9,4212660285,1,,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841593,3,52,1,0,33,9ns699xp353c84r1g6epazycl,1,10.8,67.5,2023-04-23T10:03:53.885Z,2023-04-23T10:03:54Z,,,,,,,,,,,,,,,,,,,,,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841693,4,1,1,0,47,9ns699xp353c84r1g6epazycl,1,4.7,53.9,2023-04-23T10:04:07.309Z,2023-04-23T10:04:10Z,4212660835,213,1.1,4212660833,212,29.2,4212660825,123,,4212660829,140,17.1,4212660827,56,Back,4212660831,141,92.4,,,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841703,5,1,1,0,50,9ns699xp353c84r1g6epazycl,1,17.9,91.7,2023-04-23T10:04:10.557Z,2023-04-23T10:04:12Z,4212660887,213,5.6,4212660883,141,80.9,4212660879,56,Back,4212660885,212,11.8,4212660881,140,26.7,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841707,6,1,1,0,52,9ns699xp353c84r1g6epazycl,1,25.1,86,2023-04-23T10:04:12.725Z,2023-04-23T10:04:14Z,4212660939,212,27.3,4212660935,140,51.1,4212660933,56,Left,4212660941,213,0,4212660937,141,86.0,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841721,7,1,1,0,54,9ns699xp353c84r1g6epazycl,1,49.2,85.6,2023-04-23T10:04:14.453Z,2023-04-23T10:04:17Z,4212661023,140,37.0,4212661027,212,15.2,4212661029,213,3.7,4212661021,56,Back,4212661025,141,73.5,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841725,8,1,1,0,56,9ns699xp353c84r1g6epazycl,0,36.9,73.5,2023-04-23T10:04:16.901Z,2023-04-23T10:04:17Z,4212661059,212,12.4,4212661055,140,48.4,4212661061,213,0.2,4212661053,56,Back,4212661057,141,77.6,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841727,12,49,1,0,57,8zt8rrm6v5nccv01v6pef0r1o,1,38.4,29.7,2023-04-23T10:04:17.762Z,2023-04-23T10:04:17Z,,,,,,,,,,,,,,,,,,,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841743,13,1,1,0,58,8zt8rrm6v5nccv01v6pef0r1o,1,38.4,29.7,2023-04-23T10:04:18.153Z,2023-04-23T10:04:21Z,4212661143,140,53.1,4212661145,141,9.8,4212661149,213,5.6,4212661147,212,20.5,4212661141,56,Right,,,,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841797,14,1,1,1,1,8zt8rrm6v5nccv01v6pef0r1o,1,56,9.2,2023-04-23T10:04:21.161Z,2023-04-23T10:04:31Z,4212661507,213,0.3,4212661503,141,16.4,4212661505,212,16.2,4212661499,56,Right,4212661501,140,70.7,,,,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841805,15,3,1,1,11,8zt8rrm6v5nccv01v6pef0r1o,0,81.9,17,2023-04-23T10:04:31.121Z,2023-04-23T10:04:32Z,4212661525,286,,4212661531,211,,4212661523,56,Right,,,,,,,,,,,,,,,,daze51b5849zsk2aqvgmkkbth,Maitane López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841813,9,12,1,1,12,9ns699xp353c84r1g6epazycl,1,6.8,74.2,2023-04-23T10:04:32.413Z,2023-04-23T10:04:34Z,4212661573,213,1.8,4212661567,140,3.2,4212661569,141,100.0,4212661589,167,,4212661565,56,Back,4212661571,212,18.0,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841815,10,5,1,1,13,9ns699xp353c84r1g6epazycl,0,6.2,100.8,2023-04-23T10:04:33.210Z,2023-04-23T10:12:05Z,4212661579,56,Back,4212662067,233,16,4212661581,347,,,,,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841887,16,5,1,1,13,8zt8rrm6v5nccv01v6pef0r1o,1,93.8,-0.8,2023-04-23T10:04:33.210Z,2023-04-23T10:04:49Z,4212662053,56,Right,4212662061,233,10,4212662055,347,,,,,,,,,,,,,,,,,daze51b5849zsk2aqvgmkkbth,Maitane López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841903,17,1,1,1,29,8zt8rrm6v5nccv01v6pef0r1o,1,90.7,0,2023-04-23T10:04:49.562Z,2023-04-23T10:04:55Z,4212662207,212,11.5,4212662201,56,Right,4212662199,107,,4212662203,140,85.5,4212662205,141,13.8,4212662209,213,2.1,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841907,18,1,1,1,34,8zt8rrm6v5nccv01v6pef0r1o,1,85.5,13.8,2023-04-23T10:04:54.994Z,2023-04-23T10:04:57Z,4212662245,212,12.0,4212662241,140,96.7,4212662247,213,0.2,4212662243,141,17.0,4212662239,56,Right,,,,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841915,19,1,1,1,37,8zt8rrm6v5nccv01v6pef0r1o,0,96.7,17,2023-04-23T10:04:57.250Z,2023-04-23T10:04:58Z,4212662289,155,,4212662293,140,91.9,4212662297,212,27.6,4212662291,56,Center,4212662299,213,1.8,4212662295,141,56.9,4212662287,2,,,,,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841923,11,49,1,1,39,9ns699xp353c84r1g6epazycl,1,8.7,39.7,2023-04-23T10:04:59.446Z,2023-04-23T10:04:59Z,,,,,,,,,,,,,,,,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841949,12,1,1,1,42,9ns699xp353c84r1g6epazycl,1,3.5,34.2,2023-04-23T10:05:02.559Z,2023-04-23T10:05:05Z,4212662489,140,23.2,4212662493,141,13.4,4212662497,212,25.1,4212662485,56,Back,4212662501,213,5.7,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841957,13,1,1,1,44,9ns699xp353c84r1g6epazycl,0,23.1,9.8,2023-04-23T10:05:04.966Z,2023-04-23T10:05:05Z,4212662525,213,0.4,4212662517,56,Back,4212662521,141,18.2,4212662519,140,37.1,4212662523,212,15.8,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841961,20,49,1,1,46,8zt8rrm6v5nccv01v6pef0r1o,1,64.3,80.3,2023-04-23T10:05:06.690Z,2023-04-23T10:05:06Z,,,,,,,,,,,,,,,,,,,,,,,,,daze51b5849zsk2aqvgmkkbth,Maitane López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537841985,21,1,1,1,47,8zt8rrm6v5nccv01v6pef0r1o,1,65.4,88.3,2023-04-23T10:05:07.979Z,2023-04-23T10:05:13Z,4212662681,56,Back,4212662687,212,30.2,4212662685,141,79.9,4212662689,213,3.3,4212662683,140,37.2,,,,,,,,,,daze51b5849zsk2aqvgmkkbth,Maitane López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842015,22,1,1,1,53,8zt8rrm6v5nccv01v6pef0r1o,1,32.8,75.3,2023-04-23T10:05:13.027Z,2023-04-23T10:05:23Z,4212662889,140,42.1,4212662893,212,44.0,4212662897,1,,4212662885,196,,4212662891,141,12.2,4212662883,155,,4212662895,213,4.9,4212662887,56,Back,24dpnyyhqgnve5zzget4gz1zp,Carmen Menayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842029,23,1,1,2,3,8zt8rrm6v5nccv01v6pef0r1o,1,40.2,9.8,2023-04-23T10:05:23.027Z,2023-04-23T10:05:27Z,4212663003,140,15.1,4212663015,1,,4212663007,212,35.8,4212663009,213,2.4,4212663001,56,Back,4212663005,141,45.4,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842061,24,1,1,2,6,8zt8rrm6v5nccv01v6pef0r1o,1,16.6,43.6,2023-04-23T10:05:26.907Z,2023-04-23T10:05:33Z,4212663193,212,40.8,4212663189,140,34.2,4212663185,155,,4212663197,1,,4212663191,141,97.1,4212663187,56,Back,4212663195,213,1.1,,,,4bcef9sqkbml7b2jtqhbz602d,Lola Gallardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842071,25,1,1,2,13,8zt8rrm6v5nccv01v6pef0r1o,0,40.1,97.8,2023-04-23T10:05:33.523Z,2023-04-23T10:05:34Z,4212663243,1,,4212663231,155,,4212663237,141,77.0,4212663235,140,71.3,4212663239,212,35.7,4212663241,213,5.9,4212663233,56,Center,,,,5qvgs8yefgkayj9yt1kidkcfd,E. Banini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842081,14,1,1,2,17,9ns699xp353c84r1g6epazycl,0,26.5,24.8,2023-04-23T10:05:37.016Z,2023-04-23T11:02:37Z,4212663337,213,5.8,4212663333,141,20.7,4212663335,212,6.6,4212663323,3,,4212663331,140,32.2,4212663327,56,Back,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842105,26,61,1,2,21,8zt8rrm6v5nccv01v6pef0r1o,1,67.2,82.2,2023-04-23T10:05:41.325Z,2023-04-23T11:01:17Z,4212667773,56,Left,,,,,,,,,,,,,,,,,,,,,,5qvgs8yefgkayj9yt1kidkcfd,E. Banini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842163,27,1,1,2,24,8zt8rrm6v5nccv01v6pef0r1o,0,79.5,11.9,2023-04-23T10:05:44.372Z,2023-04-23T10:05:51Z,4212663761,1,,4212663753,140,89.6,4212663757,212,61.6,4212663747,2,,4212663751,56,Left,4212663749,155,,4212663759,213,1.4,4212663755,141,100.0,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842207,15,5,1,2,31,9ns699xp353c84r1g6epazycl,1,10.2,-1.4,2023-04-23T10:05:51.291Z,2023-04-23T10:12:05Z,4212663943,56,Back,4212663965,233,28,4212663945,347,,,,,,,,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842169,28,5,1,2,31,8zt8rrm6v5nccv01v6pef0r1o,0,89.8,101.4,2023-04-23T10:05:51.291Z,2023-04-23T10:06:00Z,4212663767,56,Left,4212663769,347,,4212663969,233,15,,,,,,,,,,,,,,,,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842247,16,1,1,2,43,9ns699xp353c84r1g6epazycl,1,27.4,0,2023-04-23T10:06:03.161Z,2023-04-23T10:06:07Z,4212664149,213,1.0,4212664145,141,12.9,4212664143,140,33.0,4212664141,56,Back,4212664139,107,,4212664147,212,11.4,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842251,17,61,1,2,47,9ns699xp353c84r1g6epazycl,1,33.4,13.2,2023-04-23T10:06:07.844Z,2023-04-23T10:06:08Z,4212664161,56,Back,,,,,,,,,,,,,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842253,29,49,1,2,49,8zt8rrm6v5nccv01v6pef0r1o,1,63.2,47.8,2023-04-23T10:06:09.548Z,2023-04-23T10:06:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842263,30,1,1,2,49,8zt8rrm6v5nccv01v6pef0r1o,1,63.2,47.8,2023-04-23T10:06:09.908Z,2023-04-23T10:06:11Z,4212664209,140,56.7,4212664213,212,13.3,4212664215,213,4.2,4212664207,56,Center,4212664211,141,31.0,,,,,,,,,,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842281,31,1,1,2,51,8zt8rrm6v5nccv01v6pef0r1o,1,56.7,31,2023-04-23T10:06:11.196Z,2023-04-23T10:06:13Z,4212664311,140,63.3,4212664315,212,12.4,4212664313,141,46.1,4212664309,56,Center,4212664317,213,1.0,,,,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842303,32,1,1,2,53,8zt8rrm6v5nccv01v6pef0r1o,1,63.3,46.1,2023-04-23T10:06:13.756Z,2023-04-23T10:06:17Z,4212664443,141,29.7,4212664439,56,Center,4212664447,213,4.3,4212664441,140,58.7,4212664445,212,12.2,,,,,,,,,,daze51b5849zsk2aqvgmkkbth,Maitane López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842325,33,1,1,2,57,8zt8rrm6v5nccv01v6pef0r1o,1,54.2,33.7,2023-04-23T10:06:17.149Z,2023-04-23T10:06:21Z,4212664567,141,34.9,4212664565,140,35.1,4212664569,212,20.1,4212664571,213,3.1,4212664563,56,Back,,,,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842357,34,1,1,3,1,8zt8rrm6v5nccv01v6pef0r1o,1,29.3,33.7,2023-04-23T10:06:21.380Z,2023-04-23T10:06:27Z,4212664719,213,2.4,4212664711,56,Back,4212664715,141,49.0,4212664713,140,17.8,4212664717,212,15.9,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842365,35,1,1,3,7,8zt8rrm6v5nccv01v6pef0r1o,1,21.5,47.2,2023-04-23T10:06:27.630Z,2023-04-23T10:07:24Z,4212664771,140,47.4,4212664769,56,Back,4212664777,213,6.3,4212664767,155,,4212664775,212,27.2,4212664773,141,46.4,,,,,,,4bcef9sqkbml7b2jtqhbz602d,Lola Gallardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842369,36,1,1,3,10,8zt8rrm6v5nccv01v6pef0r1o,0,47.4,46.4,2023-04-23T10:06:30.573Z,2023-04-23T10:06:31Z,4212664811,213,0.2,4212664807,141,48.4,4212664799,3,,4212664801,168,,4212664803,56,Center,4212664809,212,6.5,4212664805,140,53.5,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842377,18,1,1,3,12,9ns699xp353c84r1g6epazycl,0,46.1,57.3,2023-04-23T10:06:32.234Z,2023-04-23T10:06:33Z,4212664845,212,29.1,4212664837,157,,4212664841,140,69.8,4212664849,1,,4212664847,213,5.7,4212664839,56,Center,4212664843,141,35.1,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842393,37,1,1,3,15,8zt8rrm6v5nccv01v6pef0r1o,1,31.9,59.9,2023-04-23T10:06:35.117Z,2023-04-23T10:06:37Z,4212664895,140,59.6,4212664899,212,29.1,4212664901,213,6.3,4212664893,56,Center,4212664903,1,,4212664891,157,,4212664897,141,59.0,,,,24dpnyyhqgnve5zzget4gz1zp,Carmen Menayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842395,38,61,1,3,17,8zt8rrm6v5nccv01v6pef0r1o,0,68.9,68.7,2023-04-23T10:06:37.877Z,2023-04-23T10:06:38Z,4212664907,56,Center,,,,,,,,,,,,,,,,,,,,,,4pavtall24hy4jle51p1lqkbu,Lucía Moral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842399,19,49,1,3,18,9ns699xp353c84r1g6epazycl,1,40.8,21.9,2023-04-23T10:06:38.250Z,2023-04-23T10:06:38Z,,,,,,,,,,,,,,,,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842433,20,1,1,3,19,9ns699xp353c84r1g6epazycl,1,38.8,21.5,2023-04-23T10:06:39.626Z,2023-04-23T10:06:42Z,4212665067,140,43.1,4212665071,212,7.9,4212665065,56,Back,4212665073,213,1.0,4212665069,141,31.0,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537842447,21,1,1,3,22,9ns699xp353c84r1g6epazycl,1,41.9,32.5,2023-04-23T10:06:42.730Z,2023-04-23T10:06:44Z,4212665123,141,59.3,4212665119,56,Back,4212665127,212,23.3,4212665129,213,2.2,4212665121,140,28.0,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
