id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/10/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value
2501245265,9,1,1,0,16,4vvf3sulx3a61fiyaarjdndjs,1,28.4,80.5,2023-01-28T12:59:56.181Z,2023-01-28T13:00:00Z,3998213113,140,24.1,3998213119,213,4.4,3998213117,212,14.3,3998213115,141,60.5,3998213111,56,Back,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245307,10,1,1,0,20,4vvf3sulx3a61fiyaarjdndjs,1,23.6,55.7,2023-01-28T13:00:00.661Z,2023-01-28T13:00:05Z,3998213337,141,25.6,3998213335,140,32.4,3998213341,213,5.1,3998213339,212,22.5,3998213333,56,Back,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245335,11,1,1,0,25,4vvf3sulx3a61fiyaarjdndjs,1,31.8,26.7,2023-01-28T13:00:05.061Z,2023-01-28T13:00:08Z,3998213497,213,1.6,3998213493,141,64.0,3998213495,212,25.4,3998213491,140,30.8,3998213489,56,Back,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245351,12,1,1,0,28,4vvf3sulx3a61fiyaarjdndjs,1,28.6,70.2,2023-01-28T13:00:08.213Z,2023-01-28T13:00:10Z,3998213569,1,,3998213563,212,32.4,3998213559,140,58.2,3998213557,56,Center,3998213565,213,6.0,3998213561,141,56.7,,,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245379,13,2,1,0,30,4vvf3sulx3a61fiyaarjdndjs,1,58.6,56.7,2023-01-28T13:00:10.509Z,2023-01-28T13:00:15Z,3998213699,140,73.8,3998213697,56,Center,3998213701,141,62.0,3998213695,7,bpmtdn2uqnwhllfnm59ck6rit,,,,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245373,3,55,1,0,30,djz9e25b9zuiu5rmv1zha3i6f,1,21.3,35.1,2023-01-28T13:00:10.510Z,2023-01-28T13:29:29Z,,,,,,,,,,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245539,4,1,1,0,55,djz9e25b9zuiu5rmv1zha3i6f,0,25,35.2,2023-01-28T13:00:35.727Z,2023-01-28T14:59:43Z,3998214543,5,,3998214559,1,,3998214553,141,28.9,3998214549,56,Center,3998214545,155,,3998214547,241,,3998214551,140,79.9,3998214555,212,57.8,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,3998214557,213,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245555,14,1,1,0,59,4vvf3sulx3a61fiyaarjdndjs,0,26.6,76.7,2023-01-28T13:00:39.606Z,2023-01-28T13:00:41Z,3998214655,56,Center,3998214657,140,52.8,3998214661,212,31.1,3998214653,3,,3998214659,141,55.4,3998214663,213,5.8,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245575,5,1,1,1,3,djz9e25b9zuiu5rmv1zha3i6f,1,38.5,46.4,2023-01-28T13:00:42.881Z,2023-01-28T13:00:44Z,3998214783,213,4.7,3998214779,141,39.2,3998214781,212,4.9,3998214777,140,38.5,3998214775,56,Back,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245601,6,1,1,1,4,djz9e25b9zuiu5rmv1zha3i6f,1,38.2,37.9,2023-01-28T13:00:44.176Z,2023-01-28T13:00:46Z,3998214901,140,39.1,3998214905,212,18.0,3998214903,141,11.4,3998214899,56,Back,3998214907,213,4.8,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245603,7,43,1,1,6,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2023-01-28T13:00:46.608Z,2023-01-28T13:00:52Z,3998215113,144,49,,,,,,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245653,8,1,1,1,8,djz9e25b9zuiu5rmv1zha3i6f,1,38.1,9.7,2023-01-28T13:00:48.176Z,2023-01-28T13:00:53Z,3998215157,56,Back,3998215159,140,19.7,3998215161,141,31.5,3998215165,213,2.5,3998215163,212,24.4,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245683,9,1,1,1,13,djz9e25b9zuiu5rmv1zha3i6f,1,19.4,35.8,2023-01-28T13:00:53.712Z,2023-01-28T14:59:45Z,3998215297,140,23.0,3998215295,56,Back,3998215303,213,1.4,3998215301,212,21.1,3998215299,141,66.3,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245701,10,1,1,1,17,djz9e25b9zuiu5rmv1zha3i6f,1,23.5,67.3,2023-01-28T13:00:57.776Z,2023-01-28T13:01:00Z,3998215373,141,49.1,3998215369,56,Back,3998215377,213,4.1,3998215371,140,14.9,3998215375,212,15.3,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245731,11,1,1,1,21,djz9e25b9zuiu5rmv1zha3i6f,1,18.2,49.1,2023-01-28T13:01:00.863Z,2023-01-28T14:59:47Z,3998215511,56,Back,3998215515,141,16.4,3998215517,212,24.1,3998215519,213,5.1,3998215513,140,27.1,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245737,12,1,1,1,26,djz9e25b9zuiu5rmv1zha3i6f,0,28.8,7,2023-01-28T13:01:06.384Z,2023-01-28T13:01:08Z,3998215557,155,,3998215569,1,,3998215565,212,51.9,3998215561,140,76.7,3998215563,141,25.9,3998215559,56,Center,3998215567,213,0.3,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245751,15,1,1,1,29,4vvf3sulx3a61fiyaarjdndjs,0,22.1,67.2,2023-01-28T13:01:09.149Z,2023-01-28T13:01:09Z,3998215637,140,38.4,3998215635,56,Back,3998215643,213,0.2,3998215633,3,,3998215639,141,72.1,3998215641,212,17.4,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245759,13,1,1,1,30,djz9e25b9zuiu5rmv1zha3i6f,0,59.5,24.3,2023-01-28T13:01:10.704Z,2023-01-28T13:01:11Z,3998215657,56,Center,3998215665,213,6.2,3998215663,212,7.2,3998215661,141,23.6,3998215659,140,66.3,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245787,16,1,1,1,34,4vvf3sulx3a61fiyaarjdndjs,0,27.6,43.4,2023-01-28T13:01:14.684Z,2023-01-28T13:01:17Z,3998215843,141,72.6,3998215837,56,Center,3998215847,212,66.3,3998215839,140,87.8,3998215855,1,,3998215851,213,0.3,3998215833,157,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245879,14,1,1,1,46,djz9e25b9zuiu5rmv1zha3i6f,1,16,44,2023-01-28T13:01:25.888Z,2023-01-28T13:01:30Z,3998216279,212,9.7,3998216273,56,Back,3998216281,213,0.5,3998216277,141,50.6,3998216275,140,24.2,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245913,15,1,1,1,50,djz9e25b9zuiu5rmv1zha3i6f,1,28.8,50.3,2023-01-28T13:01:30.512Z,2023-01-28T13:01:34Z,3998216455,56,Back,3998216467,213,1.5,3998216463,141,82.0,3998216465,212,21.6,3998216461,140,30.1,,,,,,,,,,35uen906vvtndlnv3hrm5zo8a,Noelia Salazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245933,16,1,1,1,54,djz9e25b9zuiu5rmv1zha3i6f,0,30.5,82,2023-01-28T13:01:34.447Z,2023-01-28T13:01:37Z,3998216585,140,75.2,3998216581,155,,3998216587,141,100.0,3998216593,1,,3998216583,56,Left,3998216589,212,48.8,3998216591,213,0.3,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245939,17,5,1,1,57,djz9e25b9zuiu5rmv1zha3i6f,0,73.7,101.8,2023-01-28T13:01:37.453Z,2023-01-28T13:01:53Z,3998216617,347,,3998217133,233,17,3998216613,56,Left,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246039,17,5,1,1,57,4vvf3sulx3a61fiyaarjdndjs,1,26.3,-1.8,2023-01-28T13:01:37.453Z,2023-01-28T13:50:01Z,3998217125,347,,3998217123,56,Back,3998217127,233,17,,,,,,,,,,,,,,,,ergobfal6ny5w6xy1hsixrdhw,Lucía Pardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246045,18,1,1,2,12,4vvf3sulx3a61fiyaarjdndjs,0,27.8,0,2023-01-28T13:01:52.436Z,2023-01-28T13:01:53Z,3998217149,140,53.8,3998217153,212,29.6,3998217157,1,,3998217155,213,0.4,3998217151,141,15.0,3998217147,56,Right,3998217145,107,,,,,1zlt1xabh07byc3u8oid9gdn8,Sandra Villafañe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246055,18,49,1,2,14,djz9e25b9zuiu5rmv1zha3i6f,1,49,94.8,2023-01-28T13:01:54.448Z,2023-01-28T13:01:54Z,,,,,,,,,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246081,19,1,1,2,16,djz9e25b9zuiu5rmv1zha3i6f,0,46.1,96,2023-01-28T13:01:56.800Z,2023-01-28T13:02:00Z,3998217517,286,,3998217341,141,95.4,3998217339,140,48.7,3998217345,213,6.1,3998217511,236,,3998217337,56,Back,3998217343,212,2.8,3998217513,233,19,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246103,19,74,1,2,16,4vvf3sulx3a61fiyaarjdndjs,1,50.8,9.2,2023-01-28T13:01:56.801Z,2023-01-28T15:20:45Z,3998217451,56,Right,3998217453,285,,3998217519,233,19,,,,,,,,,,,,,,,,ergobfal6ny5w6xy1hsixrdhw,Lucía Pardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246131,20,5,1,2,19,4vvf3sulx3a61fiyaarjdndjs,0,49.6,-1.8,2023-01-28T13:01:59.552Z,2023-01-28T13:50:02Z,3998217617,56,Back,3998217819,233,20,3998217621,347,,,,,,,,,,,,,,,,,ergobfal6ny5w6xy1hsixrdhw,Lucía Pardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246167,20,5,1,2,19,djz9e25b9zuiu5rmv1zha3i6f,1,50.4,101.8,2023-01-28T13:01:59.552Z,2023-01-28T13:02:05Z,3998217801,233,20,3998217771,56,Left,3998217773,347,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246191,21,1,1,2,25,djz9e25b9zuiu5rmv1zha3i6f,0,51.2,100,2023-01-28T13:02:05.439Z,2023-01-28T13:02:08Z,3998217885,107,,3998217887,56,Left,3998217893,212,16.7,3998217895,213,5.9,3998217889,140,65.8,3998217891,141,92.0,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246221,21,49,1,2,30,4vvf3sulx3a61fiyaarjdndjs,1,32.9,18.9,2023-01-28T13:02:10.188Z,2023-01-28T15:20:43Z,,,,,,,,,,,,,,,,,,,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246269,22,50,1,2,32,4vvf3sulx3a61fiyaarjdndjs,1,36.3,16.8,2023-01-28T13:02:12.286Z,2023-01-28T13:02:15Z,3998218253,286,,3998218193,56,Back,3998218249,233,22,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246243,22,7,1,2,32,djz9e25b9zuiu5rmv1zha3i6f,1,63.7,83.2,2023-01-28T13:02:12.287Z,2023-01-28T13:02:15Z,3998218211,233,22,3998218115,56,Left,3998218117,285,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246247,23,49,1,2,33,djz9e25b9zuiu5rmv1zha3i6f,1,58.9,82.3,2023-01-28T13:02:13.055Z,2023-01-28T13:02:13Z,,,,,,,,,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246427,24,1,1,2,33,djz9e25b9zuiu5rmv1zha3i6f,0,59.1,82.6,2023-01-28T13:02:13.807Z,2023-01-28T13:51:57Z,3998219003,56,Left,3998219013,1,,3998219009,212,32.5,3998219007,141,89.6,3998219005,140,89.7,3998219011,213,0.1,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246339,23,12,1,2,40,4vvf3sulx3a61fiyaarjdndjs,1,9.4,8,2023-01-28T13:02:19.901Z,2023-01-28T13:02:21Z,3998218569,56,Back,3998218577,213,5.8,3998218573,141,3.7,3998218575,212,6.9,3998218571,140,15.3,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246437,25,61,1,2,48,djz9e25b9zuiu5rmv1zha3i6f,1,86.1,91.4,2023-01-28T13:02:28.295Z,2023-01-28T13:02:28Z,3998219049,56,Left,,,,,,,,,,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246503,24,5,1,2,49,4vvf3sulx3a61fiyaarjdndjs,1,14.4,-1.8,2023-01-28T13:02:29.312Z,2023-01-28T13:50:02Z,3998446237,233,26,3998219369,56,Back,3998219371,347,,,,,,,,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246443,26,5,1,2,49,djz9e25b9zuiu5rmv1zha3i6f,0,85.6,101.8,2023-01-28T13:02:29.312Z,2023-01-28T13:49:50Z,3998446245,233,24,3998219097,56,Left,3998219099,347,,,,,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246513,25,1,1,2,54,4vvf3sulx3a61fiyaarjdndjs,0,16.8,0,2023-01-28T13:02:34.550Z,2023-01-28T13:02:35Z,3998219417,107,,3998219423,140,38.3,3998219435,213,0.4,3998219431,212,24.1,3998219427,141,10.3,3998219439,1,,3998219419,56,Back,,,,1zlt1xabh07byc3u8oid9gdn8,Sandra Villafañe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246621,27,1,1,2,56,djz9e25b9zuiu5rmv1zha3i6f,1,61.8,81.1,2023-01-28T13:02:36.575Z,2023-01-28T13:02:43Z,3998219977,56,Left,3998219985,141,87.7,3998219981,140,69.5,3998219993,213,0.5,3998219973,3,,3998219989,212,9.2,,,,,,,35uen906vvtndlnv3hrm5zo8a,Noelia Salazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246655,28,1,1,3,3,djz9e25b9zuiu5rmv1zha3i6f,1,69.5,87.7,2023-01-28T13:02:43.647Z,2023-01-28T13:02:46Z,3998220133,140,64.8,3998220139,213,3.5,3998220137,212,5.2,3998220135,141,85.1,3998220131,56,Left,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246715,29,1,1,3,6,djz9e25b9zuiu5rmv1zha3i6f,0,68.1,84.1,2023-01-28T13:02:45.935Z,2023-01-28T13:02:56Z,3998220501,155,,3998220505,56,Left,3998220511,212,28.4,3998220507,140,92.7,3998220509,141,100.0,3998220513,213,0.4,,,,,,,35uen906vvtndlnv3hrm5zo8a,Noelia Salazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246779,26,5,1,3,7,4vvf3sulx3a61fiyaarjdndjs,1,7.4,-1.6,2023-01-28T13:02:47.034Z,2023-01-28T13:50:02Z,3998445969,233,30,3998220823,56,Back,3998220825,347,,,,,,,,,,,,,,,,,ergobfal6ny5w6xy1hsixrdhw,Lucía Pardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246801,30,5,1,3,7,djz9e25b9zuiu5rmv1zha3i6f,0,92.6,101.6,2023-01-28T13:02:47.034Z,2023-01-28T13:49:45Z,3998445995,233,26,3998220959,56,Left,3998220961,347,,,,,,,,,,,,,,,,,35uen906vvtndlnv3hrm5zo8a,Noelia Salazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246819,27,1,1,3,16,4vvf3sulx3a61fiyaarjdndjs,1,3,0,2023-01-28T13:02:56.213Z,2023-01-28T13:02:59Z,3998221075,107,,3998221085,213,0.6,3998221081,141,13.8,3998221077,56,Back,3998221079,140,16.6,3998221083,212,17.7,,,,,,,1zlt1xabh07byc3u8oid9gdn8,Sandra Villafañe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
