id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist
2547673391,7,1,1,0,15,bop6aslxmwvzsapdxsw3xbvfg,1,28.9,15.6,2023-05-13T10:01:57.638Z,2023-05-13T10:01:59Z,4272081923,213,1.8,4272081917,140,26.6,4272081919,141,35.2,4272081915,56,Back,4272081921,212,13.5,,,,,,,,,,2cl7scn4j10rfq44mweo735cl,C. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673409,8,1,1,0,17,bop6aslxmwvzsapdxsw3xbvfg,1,26.6,35.2,2023-05-13T10:01:59.718Z,2023-05-13T10:02:03Z,4272081989,141,39.5,4272081987,140,21.1,4272081991,212,6.5,4272081993,213,2.7,4272081985,56,Back,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673413,9,1,1,0,21,bop6aslxmwvzsapdxsw3xbvfg,1,21.1,39.5,2023-05-13T10:02:03.526Z,2023-05-13T10:02:04Z,4272082013,140,26.9,4272082015,141,50.6,4272082011,56,Back,4272082019,213,0.9,4272082017,212,9.7,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673415,10,1,1,0,22,bop6aslxmwvzsapdxsw3xbvfg,1,27.1,50.6,2023-05-13T10:02:04.806Z,2023-05-13T10:02:05Z,4272082025,140,25.3,4272082023,56,Back,4272082027,141,64.9,4272082031,213,1.8,4272082029,212,9.9,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673467,11,1,1,0,23,bop6aslxmwvzsapdxsw3xbvfg,1,25.3,64.9,2023-05-13T10:02:05.558Z,2023-05-13T10:02:15Z,4272082335,212,25.7,4272082337,213,0.7,4272082333,141,88.6,4272082329,56,Back,4272082331,140,44.4,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673479,12,43,1,0,33,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2023-05-13T10:02:15.382Z,2023-05-13T10:02:19Z,4272082401,56,Left,4272082403,286,0,4272082499,144,3,,,,,,,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673483,13,1,1,0,33,bop6aslxmwvzsapdxsw3xbvfg,0,90.6,90.3,2023-05-13T10:02:15.820Z,2023-05-13T10:02:17Z,4272082453,236,,4272082417,141,77.5,4272082419,212,8.7,4272082411,155,,4272082461,286,,4272082415,140,90.4,4272082457,233,5,4272082413,56,Center,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,4272082409,2,4272082421,213,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673471,5,12,1,0,33,1azk57wev30h044w949j46kpu,1,7.9,10.7,2023-05-13T10:02:15.920Z,2023-05-13T10:02:17Z,4272082465,233,13,4272082361,56,Back,4272082359,185,,,,,,,,,,,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673495,6,52,1,0,36,1azk57wev30h044w949j46kpu,1,2.1,49.4,2023-05-13T10:02:18.672Z,2023-05-13T10:02:18Z,,,,,,,,,,,,,,,,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673583,7,1,1,0,47,1azk57wev30h044w949j46kpu,1,9.9,51.3,2023-05-13T10:02:30.112Z,2023-05-13T10:02:32Z,4272082931,213,5.0,4272082929,212,19.2,4272082927,141,24.3,4272082919,123,,4272082925,140,15.2,4272082923,56,Back,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673591,8,1,1,0,49,1azk57wev30h044w949j46kpu,0,15.2,24.3,2023-05-13T10:02:31.968Z,2023-05-13T10:02:33Z,4272082989,141,21.0,4272082987,140,58.7,4272082991,212,45.7,4272082993,213,6.2,4272082995,1,,4272082983,155,,4272082985,56,Right,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673601,14,1,1,0,51,bop6aslxmwvzsapdxsw3xbvfg,1,38.7,77.9,2023-05-13T10:02:33.287Z,2023-05-13T10:02:36Z,4272083059,213,0.3,4272083051,56,Left,4272083057,212,23.8,4272083049,3,,4272083055,141,89.1,4272083053,140,60.2,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673605,15,49,1,0,53,bop6aslxmwvzsapdxsw3xbvfg,1,61.9,90,2023-05-13T10:02:35.910Z,2023-05-13T10:02:36Z,,,,,,,,,,,,,,,,,,,,,,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673617,16,1,1,0,53,bop6aslxmwvzsapdxsw3xbvfg,1,61.9,90,2023-05-13T10:02:36.150Z,2023-05-13T10:02:37Z,4272083113,141,87.4,4272083115,212,8.0,4272083109,56,Left,4272083117,213,3.4,4272083111,140,54.5,,,,,,,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673621,17,1,1,0,54,bop6aslxmwvzsapdxsw3xbvfg,1,54.5,87.4,2023-05-13T10:02:37.142Z,2023-05-13T10:02:38Z,4272083139,213,3.8,4272083131,56,Back,4272083135,141,74.5,4272083137,212,14.5,4272083133,140,43.5,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673645,18,1,1,0,55,bop6aslxmwvzsapdxsw3xbvfg,1,43.5,74.5,2023-05-13T10:02:37.909Z,2023-05-13T10:02:42Z,4272083269,212,7.7,4272083267,141,77.5,4272083265,140,36.4,4272083271,213,2.9,4272083263,56,Back,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673653,19,1,1,1,0,bop6aslxmwvzsapdxsw3xbvfg,1,33.3,79.1,2023-05-13T10:02:42.646Z,2023-05-13T10:02:43Z,4272083327,141,66.0,4272083329,212,9.3,4272083331,213,5.0,4272083325,140,36.0,4272083323,56,Back,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673667,20,1,1,1,1,bop6aslxmwvzsapdxsw3xbvfg,1,36,66,2023-05-13T10:02:43.702Z,2023-05-13T10:02:46Z,4272083441,56,Back,4272083449,213,4.5,4272083447,212,13.0,4272083455,156,,4272083443,140,33.6,4272083445,141,47.2,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673683,21,1,1,1,5,bop6aslxmwvzsapdxsw3xbvfg,1,35.6,43.9,2023-05-13T10:02:47.382Z,2023-05-13T10:02:50Z,4272083539,56,Back,4272083541,140,35.0,4272083547,213,4.7,4272083543,141,15.8,4272083545,212,19.1,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673699,22,1,1,1,8,bop6aslxmwvzsapdxsw3xbvfg,1,35.4,15.8,2023-05-13T10:02:50.229Z,2023-05-13T10:02:52Z,4272083647,212,11.4,4272083641,56,Back,4272083649,213,1.9,4272083645,141,31.6,4272083643,140,31.7,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673729,23,1,1,1,10,bop6aslxmwvzsapdxsw3xbvfg,1,31.7,31.6,2023-05-13T10:02:52.822Z,2023-05-13T10:02:56Z,4272083815,213,1.0,4272083813,212,21.6,4272083807,56,Back,4272083809,140,42.2,4272083811,141,59.0,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673759,24,1,1,1,13,bop6aslxmwvzsapdxsw3xbvfg,1,42.1,55.5,2023-05-13T10:02:55.989Z,2023-05-13T10:02:58Z,4272083941,140,34.2,4272083939,56,Back,4272083945,212,30.0,4272083947,213,4.4,4272083943,141,13.1,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673769,25,1,1,1,16,bop6aslxmwvzsapdxsw3xbvfg,1,34.2,13.1,2023-05-13T10:02:58.693Z,2023-05-13T10:03:00Z,4272084011,141,8.2,4272084015,213,6.1,4272084007,56,Right,4272084013,212,21.1,4272084009,140,54.0,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673781,26,1,1,1,18,bop6aslxmwvzsapdxsw3xbvfg,1,53.9,8.2,2023-05-13T10:03:00.757Z,2023-05-13T10:03:03Z,4272084063,140,53.2,4272084065,141,19.1,4272084061,56,Right,4272084069,213,1.7,4272084067,212,7.4,,,,,,,,,,2cl7scn4j10rfq44mweo735cl,C. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673791,27,1,1,1,20,bop6aslxmwvzsapdxsw3xbvfg,1,54.6,23.6,2023-05-13T10:03:03.061Z,2023-05-13T10:03:04Z,4272084107,212,14.4,4272084101,56,Back,4272084109,213,3.3,4272084105,141,21.3,4272084103,140,41.0,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673809,28,1,1,1,21,bop6aslxmwvzsapdxsw3xbvfg,1,41,21.3,2023-05-13T10:03:04.182Z,2023-05-13T10:03:06Z,4272084249,140,34.9,4272084251,141,37.4,4272084253,212,12.7,4272084247,56,Back,4272084255,213,2.1,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673847,29,1,1,1,24,bop6aslxmwvzsapdxsw3xbvfg,1,34.9,37.4,2023-05-13T10:03:06.821Z,2023-05-13T10:03:12Z,4272084455,213,1.5,4272084453,212,21.2,4272084447,56,Back,4272084451,141,68.5,4272084449,140,36.0,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673861,30,1,1,1,30,bop6aslxmwvzsapdxsw3xbvfg,1,48.9,68.1,2023-05-13T10:03:12.293Z,2023-05-13T10:03:15Z,4272084557,56,Left,4272084563,212,23.0,4272084565,213,0.7,4272084559,140,65.7,4272084561,141,89.9,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673877,31,1,1,1,32,bop6aslxmwvzsapdxsw3xbvfg,1,68.2,88.4,2023-05-13T10:03:15.174Z,2023-05-13T10:03:17Z,4272084659,212,8.3,4272084657,141,76.4,4272084661,213,4.9,4272084653,56,Center,4272084655,140,69.4,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673881,9,45,1,1,35,1azk57wev30h044w949j46kpu,0,28.8,23.7,2023-05-13T10:03:17.749Z,2023-05-13T10:03:19Z,4272084763,233,32,4272084671,285,,4272084669,56,Back,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673887,32,3,1,1,35,bop6aslxmwvzsapdxsw3xbvfg,1,71.2,76.3,2023-05-13T10:03:17.749Z,2023-05-13T10:03:19Z,4272084751,233,9,4272084705,56,Center,4272084707,286,,,,,,,,,,,,,,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673917,33,1,1,1,36,bop6aslxmwvzsapdxsw3xbvfg,1,66.5,77,2023-05-13T10:03:18.710Z,2023-05-13T10:03:22Z,4272084845,56,Center,4272084853,213,4.3,4272084847,140,65.0,4272084849,141,71.7,4272084851,212,3.9,,,,,,,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673929,34,1,1,1,39,bop6aslxmwvzsapdxsw3xbvfg,1,65.8,72.9,2023-05-13T10:03:21.973Z,2023-05-13T10:03:23Z,4272084921,141,85.6,4272084923,212,9.2,4272084917,56,Left,4272084925,213,1.2,4272084919,140,68.9,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673947,35,1,1,1,41,bop6aslxmwvzsapdxsw3xbvfg,1,68.9,85.6,2023-05-13T10:03:23.493Z,2023-05-13T10:03:27Z,4272085031,140,64.1,4272085029,56,Center,4272085035,212,7.0,4272085037,213,3.9,4272085033,141,78.5,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673951,36,61,1,1,44,bop6aslxmwvzsapdxsw3xbvfg,0,67.2,92.6,2023-05-13T10:03:27.013Z,2023-05-13T10:03:27Z,4272085047,56,Left,,,,,,,,,,,,,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547674045,10,5,1,1,45,1azk57wev30h044w949j46kpu,1,28.2,-1.3,2023-05-13T10:03:27.701Z,2023-05-13T10:05:24Z,4272085667,56,Back,4272085675,233,37,4272085669,347,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547673955,37,5,1,1,45,bop6aslxmwvzsapdxsw3xbvfg,0,71.8,101.3,2023-05-13T10:03:27.701Z,2023-05-13T10:03:51Z,4272085069,56,Left,4272085071,347,,4272085679,233,10,,,,,,,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547674063,11,1,1,2,8,1azk57wev30h044w949j46kpu,1,24.7,0,2023-05-13T10:03:50.914Z,2023-05-13T10:04:00Z,4272085759,107,,4272085957,189,,4272085765,141,21.2,4272085763,140,37.8,4272085769,213,0.8,4272085761,56,Back,4272085767,212,20.6,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547674067,12,43,1,2,11,1azk57wev30h044w949j46kpu,1,0,0,2023-05-13T10:03:53.538Z,2023-05-13T10:03:58Z,4272085887,144,49,,,,,,,,,,,,,,,,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547674081,13,1,1,2,11,1azk57wev30h044w949j46kpu,0,43.3,33.9,2023-05-13T10:03:53.858Z,2023-05-13T10:03:57Z,4272085829,56,Center,4272085831,140,71.5,4272085839,1,,4272085833,141,62.1,4272085827,157,,4272085837,213,0.6,4272085835,212,35.3,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547674085,38,49,1,2,15,bop6aslxmwvzsapdxsw3xbvfg,1,27.8,37.4,2023-05-13T10:03:57.524Z,2023-05-13T10:03:57Z,,,,,,,,,,,,,,,,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547674103,39,1,1,2,15,bop6aslxmwvzsapdxsw3xbvfg,1,27.8,37.4,2023-05-13T10:03:58.008Z,2023-05-13T10:04:00Z,4272085979,212,24.9,4272085975,140,5.0,4272085981,213,2.9,4272085973,56,Back,4272085977,141,47.3,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547674111,40,1,1,2,18,bop6aslxmwvzsapdxsw3xbvfg,1,5,47.3,2023-05-13T10:04:00.356Z,2023-05-13T10:04:03Z,4272086039,141,23.0,4272086043,213,5.8,4272086045,1,,4272086037,140,33.9,4272086041,212,34.6,4272086035,56,Back,4272086033,155,,,,,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547674115,41,1,1,2,20,bop6aslxmwvzsapdxsw3xbvfg,0,33.9,23,2023-05-13T10:04:02.980Z,2023-05-13T10:04:04Z,4272086081,212,12.1,4272086077,140,45.0,4272086071,3,,4272086079,141,27.9,4272086073,168,,4272086075,56,Back,4272086083,213,0.3,,,,2cl7scn4j10rfq44mweo735cl,C. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547674131,14,8,1,2,24,1azk57wev30h044w949j46kpu,1,53.5,79.1,2023-05-13T10:04:06.963Z,2023-05-13T10:04:07Z,4272086141,56,Left,,,,,,,,,,,,,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547674149,15,49,1,2,27,1azk57wev30h044w949j46kpu,1,63.1,83,2023-05-13T10:04:10.116Z,2023-05-13T10:04:10Z,,,,,,,,,,,,,,,,,,,,,,,,,envd6nvea5ssa98mq2bnd7otm,Jone Amezaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547674301,18,1,1,2,28,1azk57wev30h044w949j46kpu,1,60.7,94.8,2023-05-13T10:04:11.093Z,2023-05-13T11:01:38Z,4272087167,56,Left,4272087171,141,89.4,4272087169,140,63.1,4272087173,212,4.5,4272087175,213,5.3,,,,,,,,,,envd6nvea5ssa98mq2bnd7otm,Jone Amezaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547674191,16,61,1,2,29,1azk57wev30h044w949j46kpu,1,61.9,96.2,2023-05-13T10:04:11.801Z,2023-05-13T11:01:42Z,4272086495,56,Left,4272086639,238,,,,,,,,,,,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547674203,17,5,1,2,33,1azk57wev30h044w949j46kpu,0,58.8,101.6,2023-05-13T10:04:15.428Z,2023-05-13T10:05:25Z,4272086559,347,,4272086557,56,Left,4272087613,233,42,,,,,,,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
