id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,keyPass,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2497090075,142,50,1,15,11,7mk4va7b2p6tnv2xjxcgjy8h6,1,25.4,49.1,2023-01-14T11:15:52.668Z,2023-01-14T11:15:56Z,3976387509,285,,3976387507,56,Back,3976387601,233,141,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090093,141,7,1,15,11,e7p3lxg97gac51s71hotzi0a5,1,74.6,50.9,2023-01-14T11:15:52.669Z,2023-01-14T11:15:55Z,3976387583,56,Center,3976387585,286,,3976387589,233,142,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090123,142,1,1,15,13,e7p3lxg97gac51s71hotzi0a5,1,72.8,54.9,2023-01-14T11:15:55.550Z,2023-01-14T11:15:58Z,3976387733,213,4.6,3976387729,141,22.1,3976387725,56,Center,3976387727,140,69.6,3976387731,212,22.6,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090133,143,1,1,15,16,e7p3lxg97gac51s71hotzi0a5,0,73.9,17.5,2023-01-14T11:15:58.590Z,2023-01-14T11:16:00Z,3976387751,56,Center,3976387759,213,1.4,3976387753,140,75.3,3976387755,141,28.9,3976387757,212,7.9,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090131,143,8,1,15,17,7mk4va7b2p6tnv2xjxcgjy8h6,1,26.4,76.4,2023-01-14T11:15:59.515Z,2023-01-14T11:15:59Z,3976387749,56,Back,,,,,,,,,,,,,,,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090165,144,61,1,15,22,7mk4va7b2p6tnv2xjxcgjy8h6,1,12.8,72.1,2023-01-14T11:16:03.932Z,2023-01-14T11:16:12Z,3976387875,56,Back,,,,,,,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090171,144,6,1,15,24,e7p3lxg97gac51s71hotzi0a5,1,96,17.8,2023-01-14T11:16:05.918Z,2023-01-14T11:16:08Z,3976387897,56,Right,3976387899,75,,3976387935,233,145,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090175,145,6,1,15,24,7mk4va7b2p6tnv2xjxcgjy8h6,0,4,82.2,2023-01-14T11:16:05.918Z,2023-01-14T12:47:35Z,3976387939,233,144,3976387917,73,,3976387913,56,Back,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090293,145,1,1,15,47,e7p3lxg97gac51s71hotzi0a5,0,99.5,0.5,2023-01-14T11:16:28.654Z,2023-01-14T11:16:33Z,3976388413,56,Center,3976388409,155,,3976388421,213,1.8,3976388417,141,49.5,3976388415,140,90.5,3976388405,2,,3976388407,6,,3976388423,1,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,3976388419,212,3976388411,224,,,,,,,,,,,,,,,,34.6,,,,,,,,,,,,
2497090289,146,44,1,15,50,7mk4va7b2p6tnv2xjxcgjy8h6,1,10.5,54.8,2023-01-14T11:16:31.820Z,2023-01-14T11:16:33Z,3976388387,56,Back,3976388479,233,146,3976388389,285,,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090303,146,44,1,15,50,e7p3lxg97gac51s71hotzi0a5,0,89.5,45.2,2023-01-14T11:16:31.821Z,2023-01-14T11:17:27Z,3976388469,286,,3976388467,56,Center,3976388483,233,146,,,,,,,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090297,147,12,1,15,50,7mk4va7b2p6tnv2xjxcgjy8h6,1,11.5,59.1,2023-01-14T11:16:32.203Z,2023-01-14T11:16:33Z,3976388455,15,,3976388441,56,Back,3976388449,213,5.8,3976388443,140,22.9,3976388445,141,48.8,3976388447,212,13.9,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090309,148,1,1,15,51,7mk4va7b2p6tnv2xjxcgjy8h6,0,26.4,41.2,2023-01-14T11:16:32.843Z,2023-01-14T11:16:38Z,3976388513,1,,3976388509,212,5.4,3976388501,157,,3976388507,141,41.2,3976388505,140,31.5,3976388503,56,Back,3976388511,213,0.0,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090311,147,1,1,15,52,e7p3lxg97gac51s71hotzi0a5,1,67.6,56.9,2023-01-14T11:16:34.621Z,2023-01-14T11:16:36Z,3976388525,56,Center,3976388527,140,70.1,3976388531,212,6.7,3976388533,213,1.2,3976388529,141,65.9,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090315,148,61,1,15,54,e7p3lxg97gac51s71hotzi0a5,1,70.1,65.9,2023-01-14T11:16:36.157Z,2023-01-14T11:16:36Z,3976388541,56,Center,,,,,,,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090325,149,1,1,15,55,e7p3lxg97gac51s71hotzi0a5,1,68.1,51.2,2023-01-14T11:16:37.453Z,2023-01-14T11:16:39Z,3976388581,140,71.6,3976388587,213,4.9,3976388585,212,21.7,3976388583,141,19.7,3976388579,56,Right,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090341,150,1,1,15,57,e7p3lxg97gac51s71hotzi0a5,0,70.1,12.7,2023-01-14T11:16:39.550Z,2023-01-14T11:16:43Z,3976388651,213,0.8,3976388643,56,Center,3976388645,140,100.0,3976388647,141,65.2,3976388639,2,,3976388641,155,,3976388653,1,,3976388649,212,47.9,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090349,149,5,1,16,1,7mk4va7b2p6tnv2xjxcgjy8h6,1,-0.7,34.8,2023-01-14T11:16:42.939Z,2023-01-14T11:19:44Z,3976388681,233,151,3976388677,56,Back,3976388679,346,,,,,,,,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090343,151,5,1,16,1,e7p3lxg97gac51s71hotzi0a5,0,100.7,65.2,2023-01-14T11:16:42.939Z,2023-01-14T11:16:44Z,3976388685,233,149,3976388657,346,,3976388655,56,Center,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090429,150,1,1,16,17,7mk4va7b2p6tnv2xjxcgjy8h6,1,5,37,2023-01-14T11:16:59.291Z,2023-01-14T11:17:00Z,3976389077,141,31.2,3976389075,140,10.6,3976389073,56,Back,3976389085,237,,3976389081,213,5.7,3976389079,212,7.1,3976389071,124,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090435,151,1,1,16,18,7mk4va7b2p6tnv2xjxcgjy8h6,1,11.2,31.2,2023-01-14T11:17:00.571Z,2023-01-14T11:17:01Z,3976389111,56,Back,3976389119,213,1.5,3976389113,140,13.5,3976389115,141,68.8,3976389117,212,25.7,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090453,152,1,1,16,20,7mk4va7b2p6tnv2xjxcgjy8h6,1,13.5,68.8,2023-01-14T11:17:01.658Z,2023-01-14T11:17:06Z,3976389227,56,Back,3976389235,213,3.9,3976389233,212,13.3,3976389231,141,55.4,3976389229,140,4.3,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090473,153,1,1,16,24,7mk4va7b2p6tnv2xjxcgjy8h6,1,3.6,44.3,2023-01-14T11:17:06.492Z,2023-01-14T11:17:11Z,3976389313,155,,3976389321,212,51.5,3976389317,140,48.4,3976389315,56,Back,3976389325,1,,3976389323,213,5.9,3976389319,141,13.5,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090475,154,1,1,16,29,7mk4va7b2p6tnv2xjxcgjy8h6,1,48.4,13.5,2023-01-14T11:17:11.019Z,2023-01-14T11:17:13Z,3976389335,140,39.0,3976389337,141,9.1,3976389333,56,Back,3976389341,213,3.4,3976389339,212,10.3,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090511,155,1,1,16,31,7mk4va7b2p6tnv2xjxcgjy8h6,1,39.7,8.5,2023-01-14T11:17:13.307Z,2023-01-14T11:17:19Z,3976389471,141,19.8,3976389467,56,Right,3976389465,155,,3976389475,213,0.1,3976389477,1,,3976389469,140,97.1,3976389473,212,60.8,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090523,156,1,1,16,37,7mk4va7b2p6tnv2xjxcgjy8h6,0,97.1,19.8,2023-01-14T11:17:19.546Z,2023-01-14T11:17:21Z,3976389525,140,92.4,3976389527,141,0.0,3976389531,213,4.4,3976389523,56,Right,3976389529,212,14.9,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090557,152,5,1,16,39,e7p3lxg97gac51s71hotzi0a5,1,6.8,100.8,2023-01-14T11:17:20.781Z,2023-01-14T11:17:27Z,3976389681,56,Back,3976389685,233,157,3976389683,347,,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090525,157,5,1,16,39,7mk4va7b2p6tnv2xjxcgjy8h6,0,93.2,-0.8,2023-01-14T11:17:20.781Z,2023-01-14T11:19:44Z,3976389541,347,,3976389717,233,152,3976389539,56,Right,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090593,153,1,1,16,51,e7p3lxg97gac51s71hotzi0a5,1,8.7,100,2023-01-14T11:17:32.861Z,2023-01-14T11:17:36Z,3976389841,213,6.0,3976389839,212,13.8,3976389831,107,,3976389835,140,21.2,3976389837,141,95.4,3976389833,56,Back,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090599,154,1,1,16,54,e7p3lxg97gac51s71hotzi0a5,1,21.2,95.4,2023-01-14T11:17:36.382Z,2023-01-14T11:17:38Z,3976389859,140,29.3,3976389865,213,6.1,3976389863,212,8.6,3976389861,141,93.2,3976389853,3,,3976389855,168,,3976389857,56,Back,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090603,155,44,1,16,54,e7p3lxg97gac51s71hotzi0a5,1,34.5,92.9,2023-01-14T11:17:36.457Z,2023-01-14T11:17:39Z,3976389873,56,Back,3976389875,285,,3976389891,233,158,,,,,,,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090595,158,44,1,16,54,7mk4va7b2p6tnv2xjxcgjy8h6,0,65.5,7.1,2023-01-14T11:17:36.458Z,2023-01-14T11:17:39Z,3976389845,56,Right,3976389847,286,,3976389909,233,155,,,,,,,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090607,156,1,1,16,54,e7p3lxg97gac51s71hotzi0a5,0,30.1,95.4,2023-01-14T11:17:36.606Z,2023-01-14T11:19:24Z,3976390211,141,95.0,3976390207,168,,3976389889,56,Back,3976390215,213,6.1,3976390213,212,1.5,3976390209,140,31.5,3976390285,3,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090885,176,61,1,16,55,7mk4va7b2p6tnv2xjxcgjy8h6,1,56.8,11,2023-01-14T11:17:36.867Z,2023-01-14T11:18:42Z,3976391063,56,Right,,,,,,,,,,,,,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090609,159,1,1,16,55,7mk4va7b2p6tnv2xjxcgjy8h6,1,61.7,19.8,2023-01-14T11:17:37.578Z,2023-01-14T11:17:39Z,3976389899,140,64.4,3976389905,213,5.5,3976389903,212,3.9,3976389901,141,15.9,3976389895,3,,3976389897,56,Right,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090611,160,61,1,16,57,7mk4va7b2p6tnv2xjxcgjy8h6,1,64.6,15.8,2023-01-14T11:17:39.178Z,2023-01-14T11:17:39Z,3976389913,56,Right,,,,,,,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090615,161,49,1,16,59,7mk4va7b2p6tnv2xjxcgjy8h6,1,60.2,25,2023-01-14T11:17:41.147Z,2023-01-14T11:17:41Z,,,,,,,,,,,,,,,,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090625,162,1,1,16,59,7mk4va7b2p6tnv2xjxcgjy8h6,1,60.2,24.9,2023-01-14T11:17:41.306Z,2023-01-14T11:17:44Z,3976389959,141,23.4,3976389961,212,17.6,3976389963,213,3.2,3976389957,140,43.5,3976389955,56,Back,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090629,163,1,1,17,2,7mk4va7b2p6tnv2xjxcgjy8h6,1,43.3,23.6,2023-01-14T11:17:44.186Z,2023-01-14T11:17:47Z,3976389985,140,21.6,3976389987,141,29.1,3976389983,56,Back,3976389989,212,23.1,3976389991,213,3.0,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090639,164,1,1,17,5,7mk4va7b2p6tnv2xjxcgjy8h6,1,22.3,33.3,2023-01-14T11:17:46.970Z,2023-01-14T11:18:06Z,3976390025,141,26.5,3976390027,212,14.1,3976390023,140,35.0,3976390029,213,5.9,3976390021,56,Back,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090643,165,1,1,17,8,7mk4va7b2p6tnv2xjxcgjy8h6,0,35.2,29.5,2023-01-14T11:17:49.916Z,2023-01-14T11:17:51Z,3976390051,141,44.0,3976390047,56,Center,3976390045,155,,3976390055,213,0.5,3976390053,212,21.5,3976390049,140,53.4,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090647,157,1,1,17,9,e7p3lxg97gac51s71hotzi0a5,0,43.2,55.1,2023-01-14T11:17:51.038Z,2023-01-14T11:17:52Z,3976390069,212,14.0,3976390061,3,,3976390071,213,0.0,3976390063,56,Center,3976390065,140,56.5,3976390067,141,55.8,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090667,166,1,1,17,12,7mk4va7b2p6tnv2xjxcgjy8h6,1,44.8,47.6,2023-01-14T11:17:53.770Z,2023-01-14T11:17:58Z,3976390149,141,74.4,3976390153,213,2.2,3976390147,140,31.3,3976390145,56,Back,3976390151,212,23.1,,,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090703,167,1,1,17,16,7mk4va7b2p6tnv2xjxcgjy8h6,1,27.9,93.5,2023-01-14T11:17:58.394Z,2023-01-14T11:18:06Z,3976390357,213,3.5,3976390355,212,14.7,3976390349,56,Back,3976390353,141,85.1,3976390351,140,15.0,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090737,168,1,1,17,27,7mk4va7b2p6tnv2xjxcgjy8h6,0,23.8,67.5,2023-01-14T11:18:09.628Z,2023-01-14T11:18:16Z,3976390471,141,64.3,3976390465,155,,3976390467,56,Center,3976390477,1,,3976390475,213,6.2,3976390469,140,70.3,3976390473,212,48.9,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090739,158,1,1,17,31,e7p3lxg97gac51s71hotzi0a5,0,32.4,57.1,2023-01-14T11:18:12.717Z,2023-01-14T11:18:13Z,3976390487,212,15.7,3976390485,141,38.7,3976390483,140,41.5,3976390479,3,,3976390489,213,5.4,3976390481,56,Back,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090743,169,61,1,17,32,7mk4va7b2p6tnv2xjxcgjy8h6,0,59.1,68.8,2023-01-14T11:18:14.090Z,2023-01-14T11:18:14Z,3976390495,56,Center,,,,,,,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090759,159,1,1,17,33,e7p3lxg97gac51s71hotzi0a5,1,36,41.8,2023-01-14T11:18:14.780Z,2023-01-14T11:18:17Z,3976390559,213,5.1,3976390551,56,Back,3976390553,140,41.4,3976390555,141,19.2,3976390557,212,16.4,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090761,160,49,1,17,35,e7p3lxg97gac51s71hotzi0a5,1,42.1,19.2,2023-01-14T11:18:16.893Z,2023-01-14T11:19:49Z,,,,,,,,,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090783,161,1,1,17,38,e7p3lxg97gac51s71hotzi0a5,0,64.9,20.6,2023-01-14T11:18:19.693Z,2023-01-14T11:19:46Z,3976390631,141,30.8,3976390627,56,Center,3976390635,213,0.6,3976390629,140,74.5,3976390633,212,12.2,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090797,170,8,1,17,40,7mk4va7b2p6tnv2xjxcgjy8h6,1,24.6,74.8,2023-01-14T11:18:22.185Z,2023-01-14T11:18:22Z,3976390699,56,Back,,,,,,,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090811,171,49,1,17,42,7mk4va7b2p6tnv2xjxcgjy8h6,1,27.6,60.8,2023-01-14T11:18:23.994Z,2023-01-14T11:18:24Z,,,,,,,,,,,,,,,,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090825,172,1,1,17,42,7mk4va7b2p6tnv2xjxcgjy8h6,1,27.6,60.8,2023-01-14T11:18:24.155Z,2023-01-14T11:18:26Z,3976390791,213,1.9,3976390789,212,16.2,3976390783,56,Back,3976390787,141,83.3,3976390785,140,22.6,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090831,173,1,1,17,44,7mk4va7b2p6tnv2xjxcgjy8h6,0,22.4,91.4,2023-01-14T11:18:26.059Z,2023-01-14T11:18:28Z,3976390813,155,,3976390821,212,42.5,3976390815,56,Left,3976390817,140,62.8,3976390825,1,,3976390819,141,88.3,3976390823,213,6.2,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090843,162,1,1,17,47,e7p3lxg97gac51s71hotzi0a5,0,28.8,18.4,2023-01-14T11:18:28.877Z,2023-01-14T11:20:10Z,3976390871,141,12.5,3976390863,3,,3976390867,56,Back,3976390875,213,5.4,3976390869,140,31.8,3976390873,212,5.1,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090845,174,61,1,17,47,7mk4va7b2p6tnv2xjxcgjy8h6,0,63.6,93.6,2023-01-14T11:18:29.322Z,2023-01-14T11:18:29Z,3976390877,56,Left,,,,,,,,,,,,,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090853,163,49,1,17,50,e7p3lxg97gac51s71hotzi0a5,1,35.4,19.5,2023-01-14T11:18:32.044Z,2023-01-14T11:18:32Z,,,,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090855,164,4,1,17,50,e7p3lxg97gac51s71hotzi0a5,1,36,13.9,2023-01-14T11:18:32.217Z,2023-01-14T11:18:33Z,3976390925,56,Back,3976390927,152,,3976390959,233,175,3976390923,13,,3976390929,265,,3976390931,286,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090857,175,4,1,17,50,7mk4va7b2p6tnv2xjxcgjy8h6,0,64,86.1,2023-01-14T11:18:32.218Z,2023-01-14T11:18:33Z,3976390939,265,,3976390941,285,,3976390979,233,164,3976390937,152,,3976390935,56,Left,3976390933,13,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090959,165,1,1,18,9,e7p3lxg97gac51s71hotzi0a5,1,32.5,21.6,2023-01-14T11:18:51.548Z,2023-01-14T11:18:55Z,3976391359,5,,3976391363,56,Back,3976391371,213,0.2,3976391365,140,45.0,3976391367,141,25.1,3976391361,152,,3976391369,212,13.3,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090973,166,1,1,18,13,e7p3lxg97gac51s71hotzi0a5,1,44.3,22.3,2023-01-14T11:18:55.084Z,2023-01-14T11:18:58Z,3976391433,56,Center,3976391435,140,70.4,3976391437,141,30.2,3976391439,212,27.9,3976391441,213,0.2,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090983,167,1,1,18,16,e7p3lxg97gac51s71hotzi0a5,1,69.2,29.3,2023-01-14T11:18:58.284Z,2023-01-14T11:19:21Z,3976391469,212,17.2,3976391467,141,6.5,3976391465,140,76.2,3976391463,56,Right,3976391471,213,5.2,,,,,,,,,,5niwewtgzxf25d1q2ytxrlpsl,Pilar Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090987,168,1,1,18,18,e7p3lxg97gac51s71hotzi0a5,1,76.2,6.5,2023-01-14T11:19:00.588Z,2023-01-14T11:19:17Z,3976391491,140,61.2,3976391493,141,13.3,3976391489,56,Right,3976391497,213,2.9,3976391495,212,16.4,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497090997,169,1,1,18,19,e7p3lxg97gac51s71hotzi0a5,1,61.2,13.3,2023-01-14T11:19:01.212Z,2023-01-14T11:19:04Z,3976391539,141,10.0,3976391543,213,6.2,3976391535,56,Right,3976391537,140,86.9,3976391541,212,27.1,,,,,,,,,,5niwewtgzxf25d1q2ytxrlpsl,Pilar Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091001,170,1,1,18,22,e7p3lxg97gac51s71hotzi0a5,0,86.9,10,2023-01-14T11:19:04.492Z,2023-01-14T11:19:06Z,3976391567,212,3.0,3976391565,141,14.2,3976391563,140,86.1,3976391599,286,,3976391569,213,1.9,3976391593,236,,3976391561,56,Right,3976391595,233,177,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091013,177,74,1,18,22,7mk4va7b2p6tnv2xjxcgjy8h6,1,10.5,88.3,2023-01-14T11:19:04.493Z,2023-01-14T11:19:40Z,3976391589,56,Back,3976391601,233,170,3976391591,285,,,,,,,,,,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091025,171,1,1,18,24,e7p3lxg97gac51s71hotzi0a5,1,88.3,2.2,2023-01-14T11:19:06.284Z,2023-01-14T11:19:12Z,3976391653,212,14.7,3976391649,140,74.4,3976391655,213,3.0,3976391647,56,Right,3976391651,141,5.2,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
