id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/13/value,assist
2496006635,9,1,1,0,16,vaikl8nl7hdr4y9jj4jyb9ey,1,30.5,23.4,2023-01-08T17:00:58.229Z,2023-01-08T17:01:00Z,3970724629,141,66.4,3970724627,140,30.4,3970724633,213,1.6,3970724625,56,Back,3970724631,212,29.2,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496006653,10,1,1,0,19,vaikl8nl7hdr4y9jj4jyb9ey,1,33.7,65.2,2023-01-08T17:01:00.662Z,2023-01-08T17:01:03Z,3970724781,213,0.5,3970724777,141,74.4,3970724779,212,13.7,3970724775,140,45.3,3970724773,56,Back,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496006701,11,1,1,0,21,vaikl8nl7hdr4y9jj4jyb9ey,1,45.5,77.5,2023-01-08T17:01:03.334Z,2023-01-08T17:01:13Z,3970725161,56,Left,3970725159,155,,3970725165,141,80.9,3970725163,140,96.8,3970725167,212,53.9,3970725169,213,0.0,3970725171,1,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496006715,12,1,1,0,27,vaikl8nl7hdr4y9jj4jyb9ey,1,98.9,73.6,2023-01-08T17:01:08.966Z,2023-01-08T17:56:17Z,3970725301,56,Center,3970725309,213,4.4,3970725307,212,20.2,3970725297,2,,3970725303,140,92.4,3970725305,141,45.7,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496006731,13,61,1,0,29,vaikl8nl7hdr4y9jj4jyb9ey,1,95.4,45.4,2023-01-08T17:01:11.189Z,2023-01-08T17:56:16Z,3970735035,56,Center,,,,,,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496006735,14,15,1,0,30,vaikl8nl7hdr4y9jj4jyb9ey,1,95.6,52.4,2023-01-08T17:01:12.567Z,2023-01-08T17:55:52Z,3970736135,29,,3970735481,15,,3970725867,56,Center,3970736141,55,13,3970736153,103,25.9,3970736149,102,50.7,3970736157,146,99.3,3970725859,22,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,3970736133,79,3970735483,16,3970744921,233,5,3970736159,147,50.2,3970735487,328,,,,,,,,,,,,,,,,
2496006761,5,10,1,0,31,4vvf3sulx3a61fiyaarjdndjs,1,0.6,46.7,2023-01-08T17:01:12.667Z,2023-01-08T17:34:04Z,3970725631,178,,3970725633,182,,3970744943,233,14,3970725635,56,Back,3970725629,174,,,,,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496006713,4,43,1,0,33,4vvf3sulx3a61fiyaarjdndjs,1,0,0,2023-01-08T17:01:15.427Z,2023-01-08T17:01:33Z,3970725291,56,Back,3970725969,144,63,3970725289,182,0,3970725287,178,0,3970725285,173,0,,,,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496006751,15,16,1,0,39,vaikl8nl7hdr4y9jj4jyb9ey,1,96.8,53.4,2023-01-08T17:01:21.493Z,2023-01-08T17:56:15Z,3970728549,231,50.7,3970728539,102,52.3,3970727825,375,00:39.599,3970728541,103,21.5,3970725545,16,,3970728545,458,,3970727821,374,2023-01-08 17:01:21.248,3970725547,56,Center,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,3970728547,230,3970728537,77,3970727819,328,,3970727815,15,,3970728543,214,99.3,3970725543,22,,,,,,,,,,,,,
2496007147,6,1,1,1,27,4vvf3sulx3a61fiyaarjdndjs,1,49.9,50,2023-01-08T17:02:08.884Z,2023-01-08T17:02:36Z,3970728033,279,G,3970728023,56,Back,3970728025,140,20.9,3970728031,213,3.2,3970728029,212,30.5,3970728027,141,47.5,3970729503,189,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007157,7,1,1,1,29,4vvf3sulx3a61fiyaarjdndjs,1,20.9,47.5,2023-01-08T17:02:10.819Z,2023-01-08T17:02:11Z,3970728097,213,4.9,3970728089,56,Back,3970728095,212,18.9,3970728093,141,20.0,3970728091,140,23.8,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007177,8,1,1,1,30,4vvf3sulx3a61fiyaarjdndjs,1,23.8,20.1,2023-01-08T17:02:11.859Z,2023-01-08T17:02:14Z,3970728195,213,1.9,3970728193,212,14.0,3970728187,56,Back,3970728189,140,19.2,3970728191,141,39.4,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007211,9,1,1,1,32,4vvf3sulx3a61fiyaarjdndjs,1,19.2,39.7,2023-01-08T17:02:13.891Z,2023-01-08T17:02:17Z,3970728391,141,80.0,3970728393,212,27.9,3970728389,140,24.0,3970728387,56,Back,3970728397,213,1.4,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007273,10,1,1,1,35,4vvf3sulx3a61fiyaarjdndjs,1,25.1,79.1,2023-01-08T17:02:17.587Z,2023-01-08T17:02:22Z,3970728731,212,16.6,3970728725,56,Back,3970728733,213,0.7,3970728727,140,37.3,3970728729,141,94.7,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007357,11,1,1,1,40,4vvf3sulx3a61fiyaarjdndjs,1,38.4,93.6,2023-01-08T17:02:22.195Z,2023-01-08T17:02:30Z,3970729211,212,28.7,3970729207,140,65.7,3970729209,141,93.8,3970729213,213,0.0,3970729205,56,Left,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007363,12,61,1,1,48,4vvf3sulx3a61fiyaarjdndjs,0,87.5,84.8,2023-01-08T17:02:30.275Z,2023-01-08T17:02:30Z,3970729241,56,Left,,,,,,,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007377,13,5,1,1,49,4vvf3sulx3a61fiyaarjdndjs,0,101,69.5,2023-01-08T17:02:31.347Z,2023-01-08T17:07:18Z,3970744813,233,16,3970729305,346,,3970729303,56,Center,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007497,16,5,1,1,49,vaikl8nl7hdr4y9jj4jyb9ey,1,-1,30.5,2023-01-08T17:02:31.347Z,2023-01-08T17:07:18Z,3970744773,233,13,3970729963,56,Back,3970729965,346,,,,,,,,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007549,17,1,1,2,3,vaikl8nl7hdr4y9jj4jyb9ey,1,5.3,42.4,2023-01-08T17:02:45.383Z,2023-01-08T17:02:46Z,3970730181,140,6.6,3970730185,212,10.6,3970730183,141,27.0,3970730179,56,Back,3970730191,237,,3970730177,124,,3970730187,213,4.8,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007561,18,1,1,2,4,vaikl8nl7hdr4y9jj4jyb9ey,1,6.6,26.8,2023-01-08T17:02:46.549Z,2023-01-08T17:02:48Z,3970730261,141,5.2,3970730263,212,18.6,3970730257,56,Back,3970730265,213,5.4,3970730259,140,17.5,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007581,19,1,1,2,6,vaikl8nl7hdr4y9jj4jyb9ey,1,17.8,4.6,2023-01-08T17:02:48.005Z,2023-01-08T17:02:49Z,3970730369,56,Back,3970730371,140,6.8,3970730375,212,21.0,3970730373,141,30.4,3970730377,213,2.2,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007587,20,1,1,2,7,vaikl8nl7hdr4y9jj4jyb9ey,1,6.9,29.8,2023-01-08T17:02:49.509Z,2023-01-08T17:02:50Z,3970730411,56,Back,3970730415,141,62.0,3970730413,140,6.7,3970730417,212,21.9,3970730419,213,1.6,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007605,21,1,1,2,8,vaikl8nl7hdr4y9jj4jyb9ey,1,6.2,61.4,2023-01-08T17:02:50.580Z,2023-01-08T17:02:53Z,3970730511,141,54.0,3970730509,140,24.4,3970730507,56,Back,3970730515,213,6.0,3970730513,212,19.8,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007629,22,1,1,2,11,vaikl8nl7hdr4y9jj4jyb9ey,1,24.7,55.2,2023-01-08T17:02:53.093Z,2023-01-08T17:02:55Z,3970730667,140,21.8,3970730671,141,74.2,3970730675,212,13.3,3970730665,56,Back,3970730679,213,1.8,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007645,23,1,1,2,13,vaikl8nl7hdr4y9jj4jyb9ey,1,20.7,76.4,2023-01-08T17:02:55.221Z,2023-01-08T17:02:57Z,3970730775,213,1.1,3970730773,212,11.7,3970730765,56,Back,3970730771,141,92.0,3970730769,140,25.3,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007653,24,1,1,2,15,vaikl8nl7hdr4y9jj4jyb9ey,1,25.9,92.9,2023-01-08T17:02:57.013Z,2023-01-08T17:02:58Z,3970730855,213,5.5,3970730847,141,83.6,3970730851,212,9.1,3970730837,56,Back,3970730843,140,32.1,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007673,25,1,1,2,16,vaikl8nl7hdr4y9jj4jyb9ey,1,31.8,83.6,2023-01-08T17:02:57.972Z,2023-01-08T17:03:00Z,3970730957,213,2.1,3970730955,212,7.9,3970730953,141,93.6,3970730949,56,Back,3970730951,140,28.0,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007709,26,1,1,2,20,vaikl8nl7hdr4y9jj4jyb9ey,1,30.2,95.6,2023-01-08T17:03:01.861Z,2023-01-08T17:03:05Z,3970731169,56,Back,3970731171,140,11.7,3970731173,141,85.1,3970731175,212,20.7,3970731177,213,3.5,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007745,27,1,1,2,23,vaikl8nl7hdr4y9jj4jyb9ey,1,9,79.1,2023-01-08T17:03:04.885Z,2023-01-08T17:03:08Z,3970731381,196,,3970731385,140,27.1,3970731383,56,Back,3970731391,213,5.1,3970731387,141,7.7,3970731389,212,52.1,3970731393,1,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007789,28,1,1,2,27,vaikl8nl7hdr4y9jj4jyb9ey,1,33.4,6.5,2023-01-08T17:03:08.821Z,2023-01-08T17:03:11Z,3970731575,140,46.6,3970731579,212,16.1,3970731581,213,0.5,3970731577,141,18.6,3970731571,56,Back,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007805,29,1,1,2,30,vaikl8nl7hdr4y9jj4jyb9ey,1,46.9,21.9,2023-01-08T17:03:12.550Z,2023-01-08T17:03:14Z,3970731687,141,3.8,3970731689,212,18.4,3970731691,213,5.5,3970731685,140,59.9,3970731683,56,Right,3970731681,168,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007827,30,1,1,2,33,vaikl8nl7hdr4y9jj4jyb9ey,0,66,21,2023-01-08T17:03:15.605Z,2023-01-08T17:03:16Z,3970731811,140,77.6,3970731815,141,46.9,3970731817,212,21.4,3970731819,213,1.0,3970731807,56,Center,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007857,14,1,1,2,35,4vvf3sulx3a61fiyaarjdndjs,1,23.2,43.9,2023-01-08T17:03:17.011Z,2023-01-08T17:03:18Z,3970731985,56,Back,3970731991,212,13.8,3970731987,140,35.7,3970731989,141,50.0,3970731993,213,0.3,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007861,15,49,1,2,36,4vvf3sulx3a61fiyaarjdndjs,1,35.6,49.9,2023-01-08T17:03:18.547Z,2023-01-08T17:03:18Z,,,,,,,,,,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007873,16,1,1,2,37,4vvf3sulx3a61fiyaarjdndjs,0,34.9,48.5,2023-01-08T17:03:18.931Z,2023-01-08T17:03:19Z,3970732051,56,Back,3970732059,213,1.2,3970732057,212,15.6,3970732053,140,40.2,3970732055,141,70.0,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007883,31,49,1,2,38,vaikl8nl7hdr4y9jj4jyb9ey,1,60.4,25.3,2023-01-08T17:03:20.582Z,2023-01-08T17:03:20Z,,,,,,,,,,,,,,,,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007921,32,1,1,2,39,vaikl8nl7hdr4y9jj4jyb9ey,1,60.4,25.3,2023-01-08T17:03:21.045Z,2023-01-08T17:03:25Z,3970732321,56,Center,3970732325,141,50.6,3970732323,140,65.6,3970732327,212,18.0,3970732329,213,1.3,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007957,33,1,1,2,43,vaikl8nl7hdr4y9jj4jyb9ey,1,64.7,51.5,2023-01-08T17:03:25.221Z,2023-01-08T17:03:28Z,3970732513,212,24.3,3970732515,213,1.6,3970732507,56,Left,3970732509,140,64.1,3970732511,141,87.2,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007971,34,1,1,2,46,vaikl8nl7hdr4y9jj4jyb9ey,1,67.4,89.9,2023-01-08T17:03:28.053Z,2023-01-08T17:03:29Z,3970732595,213,3.9,3970732593,212,10.2,3970732587,56,Left,3970732589,140,60.1,3970732591,141,80.0,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496007997,35,1,1,2,47,vaikl8nl7hdr4y9jj4jyb9ey,1,63.4,82.6,2023-01-08T17:03:29.508Z,2023-01-08T17:03:31Z,3970732727,213,5.4,3970732719,141,60.9,3970732711,56,Center,3970732723,212,19.8,3970732715,140,76.0,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496008029,36,1,1,2,49,vaikl8nl7hdr4y9jj4jyb9ey,1,74.4,61.5,2023-01-08T17:03:31.380Z,2023-01-08T17:03:34Z,3970732861,56,Center,3970732863,140,74.7,3970732865,141,46.3,3970732869,213,4.7,3970732867,212,10.3,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496008033,37,50,1,2,53,vaikl8nl7hdr4y9jj4jyb9ey,1,75.5,43.6,2023-01-08T17:03:34.677Z,2023-01-08T17:03:36Z,3970732985,233,17,3970732873,56,Center,3970732875,286,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496008043,17,7,1,2,53,4vvf3sulx3a61fiyaarjdndjs,0,24.5,56.4,2023-01-08T17:03:34.678Z,2023-01-08T17:03:36Z,3970732927,56,Back,3970732929,285,,3970732959,233,37,,,,,,,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496008067,18,49,1,2,55,4vvf3sulx3a61fiyaarjdndjs,1,35.6,59.7,2023-01-08T17:03:36.850Z,2023-01-08T17:03:36Z,,,,,,,,,,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496008111,19,1,1,2,55,4vvf3sulx3a61fiyaarjdndjs,1,35.6,59.7,2023-01-08T17:03:37.187Z,2023-01-08T17:03:40Z,3970733279,213,3.9,3970733277,212,19.9,3970733271,56,Back,3970733273,140,22.0,3970733275,141,39.4,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496008173,20,1,1,2,58,4vvf3sulx3a61fiyaarjdndjs,1,22,39.4,2023-01-08T17:03:40.418Z,2023-01-08T17:04:24Z,3970733607,213,4.6,3970733603,141,20.9,3970733605,212,12.7,3970733599,56,Back,3970733601,140,20.2,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496008181,21,1,1,3,2,4vvf3sulx3a61fiyaarjdndjs,0,8.8,9.1,2023-01-08T17:03:44.578Z,2023-01-08T17:03:45Z,3970733649,141,14.7,3970733645,140,27.8,3970733655,213,0.2,3970733641,56,Back,3970733653,212,20.3,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496008195,38,49,1,3,4,vaikl8nl7hdr4y9jj4jyb9ey,1,75.8,89.9,2023-01-08T17:03:46.596Z,2023-01-08T17:03:46Z,,,,,,,,,,,,,,,,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
