id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2526331977,115,1,1,10,43,4vvf3sulx3a61fiyaarjdndjs,1,50.1,54.5,2023-04-01T10:13:02.770Z,2023-04-01T10:13:05Z,4151503891,141,65.8,4151503889,140,53.7,4151503887,56,Center,4151503893,212,8.6,4151503895,213,1.1,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332007,116,3,1,10,45,4vvf3sulx3a61fiyaarjdndjs,1,54.6,66.8,2023-04-01T10:13:04.495Z,2023-04-01T10:13:09Z,4151504017,233,117,4151504011,286,,4151504009,56,Center,,,,,,,,,,,,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526331973,117,45,1,10,45,9ns699xp353c84r1g6epazycl,0,45.4,33.2,2023-04-01T10:13:04.495Z,2023-04-01T10:13:09Z,4151503871,285,,4151503869,56,Back,4151504025,233,116,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332019,117,1,1,10,49,4vvf3sulx3a61fiyaarjdndjs,0,53.9,69.9,2023-04-01T10:13:09.026Z,2023-04-01T10:13:10Z,4151504083,213,4.9,4151504085,1,,4151504075,141,0.0,4151504071,140,62.7,4151504067,56,Right,4151504065,196,,4151504061,155,,4151504079,212,49.5,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332023,118,5,1,10,50,4vvf3sulx3a61fiyaarjdndjs,0,60.9,-1.4,2023-04-01T10:13:10.328Z,2023-04-01T10:13:18Z,4151504097,347,,4151504095,56,Right,4151504337,233,118,,,,,,,,,,,,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332061,118,5,1,10,50,9ns699xp353c84r1g6epazycl,1,39.1,101.4,2023-04-01T10:13:10.328Z,2023-04-01T10:31:55Z,4151504297,56,Back,4151504321,233,118,4151504299,347,,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332109,119,1,1,11,3,9ns699xp353c84r1g6epazycl,1,31.7,100,2023-04-01T10:13:22.998Z,2023-04-01T10:13:23Z,4151504481,140,32.6,4151504487,213,4.9,4151504483,141,93.2,4151504485,212,5.3,4151504477,107,,4151504479,56,Back,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332123,120,1,1,11,4,9ns699xp353c84r1g6epazycl,1,32.6,93.2,2023-04-01T10:13:23.863Z,2023-04-01T10:13:25Z,4151504559,213,2.6,4151504553,140,28.7,4151504557,212,4.9,4151504555,141,97.2,4151504551,56,Back,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332125,121,1,1,11,5,9ns699xp353c84r1g6epazycl,0,28.1,97.1,2023-04-01T10:13:25.183Z,2023-04-01T10:51:47Z,4151504707,233,119,4151504563,56,Back,4151504565,140,31.1,4151504711,286,,4151504705,236,,4151504569,212,3.2,4151504571,213,6.2,4151504567,141,96.6,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332147,119,74,1,11,5,4vvf3sulx3a61fiyaarjdndjs,1,73.3,9.2,2023-04-01T10:13:25.184Z,2023-04-01T10:52:46Z,4151504713,233,121,4151504679,285,,4151504677,56,Right,,,,,,,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332177,122,1,1,11,8,9ns699xp353c84r1g6epazycl,1,28.7,94.7,2023-04-01T10:13:27.383Z,2023-04-01T10:51:48Z,4151504841,141,51.0,4151504845,213,4.6,4151504843,212,29.9,4151504839,140,25.9,4151504837,56,Back,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332195,123,1,1,11,14,9ns699xp353c84r1g6epazycl,0,39.5,40.7,2023-04-01T10:13:34.328Z,2023-04-01T10:13:36Z,4151504921,155,,4151504927,141,72.1,4151504925,140,68.6,4151504929,212,37.3,4151504923,56,Center,4151504933,1,,4151504931,213,0.6,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332211,120,1,1,11,18,4vvf3sulx3a61fiyaarjdndjs,1,32.4,36.6,2023-04-01T10:13:37.953Z,2023-04-01T10:13:40Z,4151504975,3,,4151504981,141,41.5,4151504979,140,38.1,4151504977,56,Back,4151504985,213,0.5,4151504983,212,6.8,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332215,121,49,1,11,21,4vvf3sulx3a61fiyaarjdndjs,1,34.8,39.5,2023-04-01T10:13:40.513Z,2023-04-01T10:13:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332223,122,1,1,11,21,4vvf3sulx3a61fiyaarjdndjs,1,34.7,39.4,2023-04-01T10:13:41.009Z,2023-04-01T10:13:42Z,4151505023,213,4.0,4151505015,56,Back,4151505021,212,12.8,4151505019,141,25.0,4151505017,140,26.8,,,,,,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332235,123,1,1,11,23,4vvf3sulx3a61fiyaarjdndjs,1,26.9,25,2023-04-01T10:13:42.625Z,2023-04-01T10:13:44Z,4151505065,56,Back,4151505073,213,0.7,4151505071,212,15.8,4151505067,140,38.1,4151505069,141,40.6,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332239,124,1,1,11,25,4vvf3sulx3a61fiyaarjdndjs,1,38.1,40.6,2023-04-01T10:13:44.386Z,2023-04-01T10:13:46Z,4151505085,56,Back,4151505093,213,5.1,4151505087,140,41.8,4151505089,141,26.5,4151505091,212,10.3,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332247,125,1,1,11,26,4vvf3sulx3a61fiyaarjdndjs,1,41.8,26.5,2023-04-01T10:13:45.890Z,2023-04-01T10:13:47Z,4151505155,140,42.5,4151505157,141,38.8,4151505153,56,Back,4151505159,212,8.4,4151505161,213,1.5,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332251,126,1,1,11,27,4vvf3sulx3a61fiyaarjdndjs,0,45.5,36.9,2023-04-01T10:13:47.345Z,2023-04-01T10:13:48Z,4151505173,141,47.3,4151505169,56,Center,4151505171,140,73.0,4151505177,213,0.2,4151505175,212,29.7,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332279,124,49,1,11,33,9ns699xp353c84r1g6epazycl,1,17.8,41.9,2023-04-01T10:13:52.912Z,2023-04-01T10:15:09Z,,,,,,,,,,,,,,,,,,,,,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332691,132,1,1,11,34,9ns699xp353c84r1g6epazycl,1,17.8,41.5,2023-04-01T10:13:53.415Z,2023-04-01T10:15:06Z,4151507341,56,Back,4151507347,212,3.0,4151507345,141,41.0,4151507349,213,6.2,4151507343,140,20.6,,,,,,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332293,125,1,1,11,35,9ns699xp353c84r1g6epazycl,1,21.4,38.8,2023-04-01T10:13:54.526Z,2023-04-01T10:15:04Z,4151505387,212,16.3,4151505385,141,62.7,4151505381,56,Back,4151505389,213,1.5,4151505383,140,22.4,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332313,126,1,1,11,38,9ns699xp353c84r1g6epazycl,1,23.5,63,2023-04-01T10:13:57.543Z,2023-04-01T10:14:00Z,4151505465,56,Back,4151505473,213,4.8,4151505471,212,16.6,4151505467,140,24.5,4151505469,141,38.6,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332347,127,1,1,11,41,9ns699xp353c84r1g6epazycl,1,25.6,38.3,2023-04-01T10:14:00.671Z,2023-04-01T10:14:04Z,4151505591,213,5.1,4151505583,56,Back,4151505589,212,21.7,4151505587,141,8.8,4151505585,140,33.5,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332351,128,1,1,11,45,9ns699xp353c84r1g6epazycl,0,32.1,7.4,2023-04-01T10:14:04.599Z,2023-04-01T10:14:08Z,4151505685,233,127,4151505623,212,2.4,4151505625,213,6.0,4151505683,236,,4151505621,141,6.4,4151505689,286,,4151505617,56,Back,4151505619,140,34.3,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332367,127,74,1,11,45,4vvf3sulx3a61fiyaarjdndjs,1,65.1,76.7,2023-04-01T10:14:04.600Z,2023-04-01T10:52:46Z,4151505681,285,,4151505705,233,128,4151505679,56,Center,,,,,,,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332355,129,61,1,11,47,9ns699xp353c84r1g6epazycl,1,31.9,7.6,2023-04-01T10:14:06.856Z,2023-04-01T10:51:59Z,4151505631,56,Back,,,,,,,,,,,,,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332387,128,1,1,11,49,4vvf3sulx3a61fiyaarjdndjs,1,65.1,76.7,2023-04-01T10:14:08.994Z,2023-04-01T10:14:12Z,4151505789,56,Center,4151505797,213,4.1,4151505791,140,59.2,4151505795,212,11.4,4151505793,141,62.7,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332389,129,49,1,11,52,4vvf3sulx3a61fiyaarjdndjs,1,59.2,62.7,2023-04-01T10:14:11.970Z,2023-04-01T10:14:12Z,,,,,,,,,,,,,,,,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332405,130,1,1,11,53,4vvf3sulx3a61fiyaarjdndjs,1,59.2,62.7,2023-04-01T10:14:12.433Z,2023-04-01T10:14:13Z,4151505881,56,Center,4151505887,212,10.5,4151505885,141,70.0,4151505883,140,68.0,4151505889,213,0.5,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332425,131,1,1,11,54,4vvf3sulx3a61fiyaarjdndjs,1,68,70,2023-04-01T10:14:13.857Z,2023-04-01T10:14:15Z,4151505977,213,3.9,4151505971,140,59.3,4151505969,56,Center,4151505975,212,12.6,4151505973,141,57.2,,,,,,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332475,132,1,1,11,56,4vvf3sulx3a61fiyaarjdndjs,1,59.3,57.2,2023-04-01T10:14:15.505Z,2023-04-01T10:14:23Z,4151506213,140,54.5,4151506219,213,4.4,4151506217,212,19.2,4151506215,141,30.0,4151506211,56,Center,4151506209,155,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332487,133,1,1,12,4,4vvf3sulx3a61fiyaarjdndjs,0,48.7,40.4,2023-04-01T10:14:23.601Z,2023-04-01T10:52:05Z,4151506289,213,0.3,4151506287,212,3.7,4151506281,56,Center,4151506399,233,130,4151506283,140,52.1,4151506403,286,,4151506397,236,,4151506285,141,41.9,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332503,130,74,1,12,4,9ns699xp353c84r1g6epazycl,1,54,57,2023-04-01T10:14:23.602Z,2023-04-01T10:52:47Z,4151506437,233,133,4151506373,56,Center,4151506377,285,,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332537,134,1,1,12,7,4vvf3sulx3a61fiyaarjdndjs,1,34.3,31.3,2023-04-01T10:14:26.545Z,2023-04-01T10:52:04Z,4151506549,213,5.6,4151506543,140,39.9,4151506547,212,7.7,4151506545,141,24.1,4151506541,56,Back,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332543,135,4,1,12,12,4vvf3sulx3a61fiyaarjdndjs,1,30.5,6.8,2023-04-01T10:14:32.054Z,2023-04-01T10:14:33Z,4151506565,13,,4151506573,285,,4151506571,265,,4151506601,233,131,4151506567,56,Back,4151506569,152,,,,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332541,131,4,1,12,12,9ns699xp353c84r1g6epazycl,0,69.5,93.2,2023-04-01T10:14:32.055Z,2023-04-01T10:14:33Z,4151506609,233,135,4151506561,265,,4151506555,13,,4151506563,286,,4151506559,152,,4151506557,56,Left,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332751,136,1,1,12,39,4vvf3sulx3a61fiyaarjdndjs,1,29.2,7.3,2023-04-01T10:14:59.120Z,2023-04-01T10:15:06Z,4151507587,141,79.4,4151507581,152,,4151507593,1,,4151507579,196,,4151507585,140,55.5,4151507575,5,,4151507591,213,1.1,4151507589,212,56.3,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,4151507577,155,4151507583,56,Left,,,,,,,,,,,,,,,,,,,,,,,
2526332759,137,1,1,12,46,4vvf3sulx3a61fiyaarjdndjs,1,70.2,79.6,2023-04-01T10:15:06.337Z,2023-04-01T10:15:08Z,4151507631,140,72.0,4151507637,213,4.9,4151507635,212,11.8,4151507633,141,62.4,4151507629,56,Center,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332763,138,1,1,12,48,4vvf3sulx3a61fiyaarjdndjs,1,72,62.4,2023-04-01T10:15:08.273Z,2023-04-01T10:15:10Z,4151507661,141,67.5,4151507659,140,65.2,4151507657,56,Center,4151507663,212,7.9,4151507665,213,2.7,,,,,,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332795,139,1,1,12,50,4vvf3sulx3a61fiyaarjdndjs,1,65.2,67.6,2023-04-01T10:15:09.889Z,2023-04-01T10:15:13Z,4151507855,213,1.0,4151507853,212,5.9,4151507847,56,Center,4151507851,141,74.8,4151507849,140,68.3,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332829,140,1,1,12,53,4vvf3sulx3a61fiyaarjdndjs,1,68.3,75,2023-04-01T10:15:13.249Z,2023-04-01T10:15:17Z,4151507987,213,6.1,4151507981,140,95.6,4151507979,56,Center,4151507977,155,,4151507985,212,29.0,4151507983,141,68.7,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332831,141,61,1,12,56,4vvf3sulx3a61fiyaarjdndjs,0,96.8,69.9,2023-04-01T10:15:15.912Z,2023-04-01T10:52:38Z,4151507991,56,Center,,,,,,,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332827,133,5,1,12,57,9ns699xp353c84r1g6epazycl,1,-0.4,35,2023-04-01T10:15:16.856Z,2023-04-01T10:15:19Z,4151507969,56,Back,4151508049,233,142,4151507971,346,,,,,,,,,,,,,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332839,142,5,1,12,57,4vvf3sulx3a61fiyaarjdndjs,0,100.4,65,2023-04-01T10:15:16.856Z,2023-04-01T10:31:55Z,4151508057,233,133,4151508027,56,Center,4151508029,346,,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332967,134,1,1,13,15,9ns699xp353c84r1g6epazycl,1,4.6,46.9,2023-04-01T10:15:35.239Z,2023-04-01T10:15:36Z,4151508675,212,11.7,4151508673,141,40.9,4151508681,237,,4151508667,124,,4151508671,140,15.0,4151508677,213,5.9,4151508669,56,Back,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332975,135,1,1,13,19,9ns699xp353c84r1g6epazycl,1,14.6,38.9,2023-04-01T10:15:38.630Z,2023-04-01T10:15:40Z,4151508731,213,4.7,4151508729,212,14.3,4151508723,56,Back,4151508725,140,14.1,4151508727,141,17.9,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332977,136,1,1,13,20,9ns699xp353c84r1g6epazycl,0,14.4,18,2023-04-01T10:15:40.023Z,2023-04-01T10:15:55Z,4151508747,1,,4151508741,141,32.2,4151508737,56,Center,4151508739,140,52.2,4151508743,212,40.8,4151508745,213,0.2,4151509051,157,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332997,143,43,1,13,24,4vvf3sulx3a61fiyaarjdndjs,1,0,0,2023-04-01T10:15:43.889Z,2023-04-01T10:15:44Z,4151508819,213,3.1,4151508813,140,37.0,4151508811,56,Back,4151508817,212,0,4151508815,141,78.1,4151508809,157,0,4151508821,1,0,4151508859,144,1,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333003,137,61,1,13,25,9ns699xp353c84r1g6epazycl,1,27.2,21.8,2023-04-01T10:15:44.667Z,2023-04-01T10:15:44Z,4151508857,56,Back,,,,,,,,,,,,,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333015,138,1,1,13,26,9ns699xp353c84r1g6epazycl,0,26.2,23.4,2023-04-01T10:15:45.678Z,2023-04-01T10:15:46Z,4151508889,141,37.3,4151508887,140,17.4,4151508885,56,Back,4151508893,213,2.3,4151508891,212,13.2,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333039,139,1,1,13,31,9ns699xp353c84r1g6epazycl,0,14.5,39.1,2023-04-01T10:15:50.503Z,2023-04-01T10:15:51Z,4151508999,1,,4151508997,213,5.6,4151508991,140,25.4,4151508989,56,Back,4151508987,157,,4151508993,141,25.8,4151508995,212,14.6,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333047,144,49,1,13,32,4vvf3sulx3a61fiyaarjdndjs,1,70.1,79.3,2023-04-01T10:15:51.864Z,2023-04-01T10:52:32Z,,,,,,,,,,,,,,,,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333071,145,1,1,13,34,4vvf3sulx3a61fiyaarjdndjs,1,70.1,79.3,2023-04-01T10:15:53.472Z,2023-04-01T10:16:00Z,4151509123,213,0.1,4151509115,141,82.4,4151509111,140,90.3,4151509119,212,21.3,4151509107,56,Left,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333075,146,61,1,13,39,4vvf3sulx3a61fiyaarjdndjs,0,90.8,75.1,2023-04-01T10:15:58.904Z,2023-04-01T10:52:40Z,4151509139,56,Center,,,,,,,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333097,140,49,1,13,40,9ns699xp353c84r1g6epazycl,1,3.1,29.8,2023-04-01T10:15:59.702Z,2023-04-01T10:16:06Z,,,,,,,,,,,,,,,,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333099,141,4,1,13,42,9ns699xp353c84r1g6epazycl,1,6.1,27.5,2023-04-01T10:16:01.536Z,2023-04-01T10:16:04Z,4151509293,233,147,4151509241,13,,4151509247,265,,4151509245,152,,4151509243,56,Back,4151509249,285,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333103,147,4,1,13,42,4vvf3sulx3a61fiyaarjdndjs,0,93.9,72.5,2023-04-01T10:16:01.537Z,2023-04-01T10:16:05Z,4151509261,56,Center,4151509267,286,,4151509309,233,141,4151509259,13,,4151509263,152,,4151509265,265,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333229,142,1,1,13,56,9ns699xp353c84r1g6epazycl,1,4.7,34.8,2023-04-01T10:16:15.790Z,2023-04-01T10:16:16Z,4151509821,213,5.2,4151509815,140,6.6,4151509817,141,29.4,4151509809,5,,4151509811,152,,4151509813,56,Back,4151509819,212,4.2,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333257,143,1,1,13,57,9ns699xp353c84r1g6epazycl,1,6.6,29.4,2023-04-01T10:16:16.430Z,2023-04-01T10:16:19Z,4151509919,213,0.5,4151509913,140,18.5,4151509917,212,14.4,4151509915,141,40.0,4151509911,56,Back,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333267,144,1,1,13,59,9ns699xp353c84r1g6epazycl,1,18.8,39.8,2023-04-01T10:16:19.262Z,2023-04-01T10:16:20Z,4151509977,212,22.4,4151509971,56,Back,4151509975,141,72.3,4151509979,213,1.7,4151509973,140,15.6,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333287,145,1,1,14,1,9ns699xp353c84r1g6epazycl,1,15.6,72.3,2023-04-01T10:16:20.719Z,2023-04-01T10:16:23Z,4151510063,56,Back,4151510065,140,30.4,4151510069,212,22.5,4151510071,213,0.8,4151510067,141,96.3,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333291,146,1,1,14,3,9ns699xp353c84r1g6epazycl,1,29.7,96.3,2023-04-01T10:16:23.350Z,2023-04-01T10:16:24Z,4151510083,213,5.0,4151510079,141,88.0,4151510077,140,31.2,4151510081,212,5.9,4151510075,56,Back,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333301,147,1,1,14,4,9ns699xp353c84r1g6epazycl,1,31.2,87.4,2023-04-01T10:16:24.022Z,2023-04-01T10:50:07Z,4151510129,140,26.1,4151510125,56,Back,4151510137,213,2.3,4151510135,212,8.5,4151510133,141,97.1,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333333,148,1,1,14,6,9ns699xp353c84r1g6epazycl,1,24.9,93,2023-04-01T10:16:25.566Z,2023-04-01T10:50:08Z,4151510259,140,34.3,4151510257,56,Back,4151510263,212,9.9,4151510265,213,0.1,4151510261,141,94.4,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333339,149,1,1,14,11,9ns699xp353c84r1g6epazycl,1,34.4,94.7,2023-04-01T10:16:30.486Z,2023-04-01T10:50:46Z,4151510303,212,5.2,4151510305,213,3.7,4151510301,141,90.8,4151510297,56,Back,4151510299,140,30.1,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333367,150,1,1,14,12,9ns699xp353c84r1g6epazycl,1,30.1,90.8,2023-04-01T10:16:31.758Z,2023-04-01T10:50:44Z,4151510455,213,5.9,4151510453,212,15.2,4151510447,56,Back,4151510451,141,82.7,4151510449,140,43.6,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333377,151,1,1,14,17,9ns699xp353c84r1g6epazycl,0,52,81.8,2023-04-01T10:16:37.182Z,2023-04-01T10:50:43Z,4151510489,155,,4151510499,141,50.0,4151510501,212,35.8,4151510495,140,79.2,4151510503,213,5.6,4151510505,1,,4151510493,56,Center,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333379,148,52,1,14,19,4vvf3sulx3a61fiyaarjdndjs,1,13.3,60.8,2023-04-01T10:16:38.733Z,2023-04-01T10:16:38Z,,,,,,,,,,,,,,,,,,,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333409,149,1,1,14,20,4vvf3sulx3a61fiyaarjdndjs,1,14,61.1,2023-04-01T10:16:40.193Z,2023-04-01T10:16:44Z,4151510669,212,12.2,4151510667,141,70.5,4151510671,213,0.6,4151510661,123,,4151510663,56,Back,4151510665,140,23.9,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
