id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2489027379,5,1,1,0,12,b9ecgxh884j2ugjrxwvpym192,0,10.4,65.5,2022-12-04T11:01:47.514Z,2022-12-04T11:01:48Z,3933735383,212,35.7,3933735379,141,100.0,3933735371,56,Back,3933735367,155,,3933735387,213,0.7,3933735375,140,35.5,3933735393,1,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027389,6,5,1,0,13,b9ecgxh884j2ugjrxwvpym192,0,31.2,101.4,2022-12-04T11:01:48.260Z,2022-12-04T11:01:54Z,3933735413,56,Back,3933735631,233,7,3933735415,347,,,,,,,,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027415,7,5,1,0,13,7mk4va7b2p6tnv2xjxcgjy8h6,1,68.8,-1.4,2022-12-04T11:01:48.260Z,2022-12-04T11:38:04Z,3933735615,347,,3933735621,233,6,3933735613,56,Right,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027437,8,1,1,0,25,7mk4va7b2p6tnv2xjxcgjy8h6,1,79.4,0,2022-12-04T11:01:59.638Z,2022-12-04T11:02:02Z,3933735837,140,84.6,3933735835,56,Right,3933735841,212,9.0,3933735843,213,0.9,3933735833,107,,3933735839,141,8.6,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027453,9,1,1,0,28,7mk4va7b2p6tnv2xjxcgjy8h6,1,80.2,10.4,2022-12-04T11:02:02.644Z,2022-12-04T11:02:04Z,3933735943,56,Right,3933735951,213,4.2,3933735949,212,4.6,3933735947,141,4.4,3933735945,140,78.2,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027475,10,1,1,0,29,7mk4va7b2p6tnv2xjxcgjy8h6,1,77.7,4.3,2022-12-04T11:02:04.196Z,2022-12-04T11:02:08Z,3933736109,56,Right,3933736117,213,2.0,3933736113,141,11.9,3933736115,212,5.7,3933736111,140,75.5,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027477,11,4,1,0,33,7mk4va7b2p6tnv2xjxcgjy8h6,1,69.8,7.6,2022-12-04T11:02:08.148Z,2022-12-04T11:02:12Z,3933736125,13,,3933736131,265,,3933736201,233,7,3933736127,56,Right,3933736133,286,,3933736129,152,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027483,7,4,1,0,33,b9ecgxh884j2ugjrxwvpym192,0,30.2,92.4,2022-12-04T11:02:08.149Z,2022-12-04T11:02:12Z,3933736185,13,,3933736193,285,,3933736187,56,Back,3933736189,152,,3933736191,265,,3933736209,233,11,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027685,12,1,1,1,8,7mk4va7b2p6tnv2xjxcgjy8h6,1,74.5,7.1,2022-12-04T11:02:43.477Z,2022-12-04T11:02:47Z,3933737543,5,,3933737551,141,9.2,3933737555,213,0.1,3933737549,140,98.1,3933737553,212,24.8,3933737547,56,Right,3933737545,152,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027689,13,1,1,1,12,7mk4va7b2p6tnv2xjxcgjy8h6,0,98.3,9.2,2022-12-04T11:02:47.238Z,2022-12-04T11:05:07Z,3933737593,155,,3933737603,141,46.9,3933737607,213,1.8,3933737597,56,Center,3933737591,2,,3933737605,212,26.5,3933737601,140,91.9,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027711,8,12,1,1,14,b9ecgxh884j2ugjrxwvpym192,1,5.6,57.5,2022-12-04T11:02:49.291Z,2022-12-04T12:02:09Z,3933737717,141,69.0,3933834165,15,,3933737719,212,12.2,3933737715,140,14.5,3933737721,213,0.7,3933737711,56,Back,,,,,,,1vcx3sprpnorl4q43abs8iuei,María Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027723,9,1,1,1,16,b9ecgxh884j2ugjrxwvpym192,0,14.5,69,2022-12-04T11:02:50.971Z,2022-12-04T11:57:41Z,3933737807,1,,3933737797,140,20.4,3933737801,212,11.6,3933737795,56,Back,3933737793,157,,3933737803,213,5.3,3933737799,141,54.6,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027741,10,44,1,1,17,b9ecgxh884j2ugjrxwvpym192,1,21.4,57.4,2022-12-04T11:02:51.620Z,2022-12-04T11:57:51Z,3933737875,56,Back,3933738041,233,14,3933737877,285,,,,,,,,,,,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027715,14,44,1,1,17,7mk4va7b2p6tnv2xjxcgjy8h6,0,78.6,42.6,2022-12-04T11:02:51.621Z,2022-12-04T11:03:01Z,3933738049,233,10,3933737751,56,Center,3933737753,286,,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027897,14,1,1,1,18,b9ecgxh884j2ugjrxwvpym192,0,20.8,56.2,2022-12-04T11:02:52.914Z,2022-12-04T11:58:00Z,3933738589,3,,3933738593,140,25.6,3933738597,212,5.4,3933738591,56,Back,3933738599,213,0.4,3933738595,141,59.0,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027739,15,61,1,1,19,7mk4va7b2p6tnv2xjxcgjy8h6,0,71.9,35.1,2022-12-04T11:02:54.357Z,2022-12-04T11:02:54Z,3933737873,56,Center,,,,,,,,,,,,,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027749,11,49,1,1,21,b9ecgxh884j2ugjrxwvpym192,1,24.4,78,2022-12-04T11:02:56.123Z,2022-12-04T11:02:56Z,,,,,,,,,,,,,,,,,,,,,,,,,67nqgmgyb28btwrkdykjitylm,Ana de Teresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027763,12,1,1,1,22,b9ecgxh884j2ugjrxwvpym192,0,24.3,83.3,2022-12-04T11:02:57.308Z,2022-12-04T11:58:21Z,3933737975,213,0.6,3933737971,141,100.0,3933737967,56,Back,3933737973,212,19.8,3933737969,140,39.3,,,,,,,,,,67nqgmgyb28btwrkdykjitylm,Ana de Teresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027765,13,5,1,1,23,b9ecgxh884j2ugjrxwvpym192,0,38.2,101.1,2022-12-04T11:02:58.406Z,2022-12-04T11:03:12Z,3933738339,233,16,3933737981,56,Back,3933737983,347,,,,,,,,,,,,,,,,,67nqgmgyb28btwrkdykjitylm,Ana de Teresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027839,16,5,1,1,23,7mk4va7b2p6tnv2xjxcgjy8h6,1,61.8,-1.1,2022-12-04T11:02:58.406Z,2022-12-04T11:38:04Z,3933738305,347,,3933738303,56,Right,3933738307,233,13,,,,,,,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027867,17,1,1,1,38,7mk4va7b2p6tnv2xjxcgjy8h6,1,63.6,0,2022-12-04T11:03:13.061Z,2022-12-04T11:03:14Z,3933738445,107,,3933738447,56,Right,3933738453,212,14.3,3933738449,140,53.3,3933738455,213,2.4,3933738451,141,11.7,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027875,18,1,1,1,40,7mk4va7b2p6tnv2xjxcgjy8h6,1,51.7,12.9,2022-12-04T11:03:14.854Z,2022-12-04T11:55:49Z,3933738505,212,22.1,3933738501,140,44.9,3933738499,56,Back,3933738507,213,1.9,3933738503,141,43.6,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027895,19,1,1,1,42,7mk4va7b2p6tnv2xjxcgjy8h6,1,43.1,36.4,2022-12-04T11:03:16.614Z,2022-12-04T11:03:19Z,3933738583,212,20.2,3933738579,140,41.8,3933738581,141,6.7,3933738577,56,Back,3933738585,213,4.6,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027911,20,1,1,1,44,7mk4va7b2p6tnv2xjxcgjy8h6,0,41.3,5.8,2022-12-04T11:03:19.302Z,2022-12-04T11:55:57Z,3933738657,140,64.9,3933738661,212,24.8,3933738655,56,Right,3933738659,141,3.4,3933738663,213,6.2,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027919,15,49,1,1,48,b9ecgxh884j2ugjrxwvpym192,1,32.4,96.2,2022-12-04T11:03:22.860Z,2022-12-04T11:03:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027921,16,1,1,1,48,b9ecgxh884j2ugjrxwvpym192,0,32.4,96.2,2022-12-04T11:03:23.068Z,2022-12-04T11:03:23Z,3933738693,140,58.6,3933738699,213,0,3933738697,212,27.5,3933738689,157,,3933738695,141,96.2,3933738701,1,,3933738691,56,Left,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027929,21,1,1,1,49,7mk4va7b2p6tnv2xjxcgjy8h6,0,42.9,5.9,2022-12-04T11:03:24.150Z,2022-12-04T11:56:00Z,3933738733,140,60.3,3933738729,56,Right,3933738725,3,,3933738737,141,0.0,3933738741,213,6.0,3933738739,212,19.0,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027963,17,5,1,1,50,b9ecgxh884j2ugjrxwvpym192,1,37.7,101.7,2022-12-04T11:03:24.680Z,2022-12-04T11:38:04Z,3933738953,233,22,3933738911,347,,3933738909,56,Back,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027931,22,5,1,1,50,7mk4va7b2p6tnv2xjxcgjy8h6,0,62.3,-1.7,2022-12-04T11:03:24.680Z,2022-12-04T11:03:32Z,3933738743,56,Right,3933738957,233,17,3933738745,347,,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028035,18,1,1,2,3,b9ecgxh884j2ugjrxwvpym192,0,43.1,100,2022-12-04T11:03:38.413Z,2022-12-04T11:03:44Z,3933739277,213,5.9,3933739273,141,87.1,3933739269,56,Left,3933739275,212,25.7,3933739279,1,,3933739271,140,65.8,3933739267,107,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028025,23,44,1,2,7,7mk4va7b2p6tnv2xjxcgjy8h6,1,34.2,9.4,2022-12-04T11:03:42.007Z,2022-12-04T11:56:14Z,3933739211,56,Back,3933739303,233,19,3933739213,285,,,,,,,,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028037,19,44,1,2,7,b9ecgxh884j2ugjrxwvpym192,0,65.8,90.6,2022-12-04T11:03:42.008Z,2022-12-04T11:58:47Z,3933739285,286,,3933739309,233,23,3933739283,56,Left,,,,,,,,,,,,,,,,67nqgmgyb28btwrkdykjitylm,Ana de Teresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028027,24,1,1,2,7,7mk4va7b2p6tnv2xjxcgjy8h6,0,34.2,5.8,2022-12-04T11:03:42.391Z,2022-12-04T11:56:17Z,3933739215,3,,3933739225,213,5.9,3933739221,141,0.0,3933739217,56,Back,3933739219,140,45.4,3933739223,212,12.7,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028077,20,5,1,2,8,b9ecgxh884j2ugjrxwvpym192,1,55.8,101.2,2022-12-04T11:03:42.830Z,2022-12-04T11:38:05Z,3933739511,347,,3933739509,56,Left,3933739517,233,25,,,,,,,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028031,25,5,1,2,8,7mk4va7b2p6tnv2xjxcgjy8h6,0,44.2,-1.2,2022-12-04T11:03:42.830Z,2022-12-04T11:03:50Z,3933739525,233,20,3933739245,347,,3933739243,56,Back,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028093,21,1,1,2,15,b9ecgxh884j2ugjrxwvpym192,1,57.1,100,2022-12-04T11:03:50.332Z,2022-12-04T11:03:52Z,3933739565,107,,3933739573,212,9.8,3933739569,140,65.3,3933739575,213,5.8,3933739571,141,94.3,3933739567,56,Left,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028107,22,1,1,2,17,b9ecgxh884j2ugjrxwvpym192,0,65.3,94.3,2022-12-04T11:03:52.205Z,2022-12-04T11:59:02Z,3933739639,3,,3933739649,213,6.1,3933739643,140,73.8,3933739641,56,Left,3933739645,141,91.3,3933739647,212,9.2,,,,,,,67nqgmgyb28btwrkdykjitylm,Ana de Teresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028115,26,1,1,2,19,7mk4va7b2p6tnv2xjxcgjy8h6,1,29.7,8.3,2022-12-04T11:03:53.831Z,2022-12-04T11:03:55Z,3933739687,56,Back,3933739691,141,6.4,3933739695,213,6.1,3933739689,140,37.1,3933739685,3,,3933739693,212,7.9,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028121,27,49,1,2,21,7mk4va7b2p6tnv2xjxcgjy8h6,1,37.4,9.4,2022-12-04T11:03:55.719Z,2022-12-04T11:03:56Z,,,,,,,,,,,,,,,,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028129,28,1,1,2,22,7mk4va7b2p6tnv2xjxcgjy8h6,0,39.1,11.6,2022-12-04T11:03:56.967Z,2022-12-04T11:03:59Z,3933739811,286,,3933739747,141,11.9,3933739745,140,39.7,3933739743,56,Back,3933739807,233,23,3933739751,213,0.3,3933739749,212,0.7,3933739805,236,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028141,23,74,1,2,22,b9ecgxh884j2ugjrxwvpym192,1,61.6,84.7,2022-12-04T11:03:56.968Z,2022-12-04T11:37:51Z,3933739791,285,,3933739789,56,Left,3933739815,233,28,,,,,,,,,,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028157,29,1,1,2,25,7mk4va7b2p6tnv2xjxcgjy8h6,1,24.2,30.1,2022-12-04T11:04:00.167Z,2022-12-04T11:04:01Z,3933739857,141,29.1,3933739861,213,6.2,3933739853,56,Back,3933739855,140,40.4,3933739859,212,17.0,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028193,30,1,1,2,26,7mk4va7b2p6tnv2xjxcgjy8h6,1,40.4,29.1,2022-12-04T11:04:01.527Z,2022-12-04T11:04:04Z,3933740017,56,Back,3933740021,141,10.1,3933740025,213,4.9,3933740023,212,13.3,3933740019,140,43.3,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028205,31,1,1,2,28,7mk4va7b2p6tnv2xjxcgjy8h6,0,41.3,12,2022-12-04T11:04:02.895Z,2022-12-04T11:56:55Z,3933740039,212,8.0,3933740035,140,41.8,3933740041,213,1.5,3933740037,141,23.7,3933740033,56,Back,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028207,32,43,1,2,29,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2022-12-04T11:04:03.744Z,2022-12-04T11:56:56Z,3933833077,144,61,3933740045,56,Back,,,,,,,,,,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028195,24,49,1,2,29,b9ecgxh884j2ugjrxwvpym192,1,57.7,78,2022-12-04T11:04:04.013Z,2022-12-04T11:04:04Z,,,,,,,,,,,,,,,,,,,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028221,25,1,1,2,31,b9ecgxh884j2ugjrxwvpym192,0,57.7,73.5,2022-12-04T11:04:06.029Z,2022-12-04T11:04:06Z,3933740103,140,60.4,3933740111,212,12.2,3933740107,141,56.1,3933740117,213,4.9,3933740099,56,Center,,,,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028233,33,8,1,2,33,7mk4va7b2p6tnv2xjxcgjy8h6,1,44.2,53,2022-12-04T11:04:07.783Z,2022-12-04T11:04:11Z,3933740165,56,Back,,,,,,,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489028255,26,1,1,2,35,b9ecgxh884j2ugjrxwvpym192,0,46.5,64.2,2022-12-04T11:04:09.902Z,2022-12-04T11:59:26Z,3933740253,1,,3933740237,56,Center,3933740241,141,50.3,3933740243,212,42.0,3933837707,157,,3933740239,140,85.5,3933740249,213,6.1,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
