id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value
2516107795,4,7,1,0,11,djz9e25b9zuiu5rmv1zha3i6f,1,29.2,66.8,2023-03-05T17:00:41.966Z,2023-03-05T17:00:44Z,4076489553,56,Back,4076489555,285,,4076489577,233,7,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516107799,5,49,1,0,12,djz9e25b9zuiu5rmv1zha3i6f,1,32.9,67.5,2023-03-05T17:00:43.358Z,2023-03-05T17:00:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516107805,6,50,1,0,13,djz9e25b9zuiu5rmv1zha3i6f,1,34.4,62.4,2023-03-05T17:00:44.463Z,2023-03-05T17:00:47Z,4076489701,233,8,4076489705,286,,4076489593,56,Back,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516107821,8,7,1,0,13,e7p3lxg97gac51s71hotzi0a5,0,65.6,37.6,2023-03-05T17:00:44.464Z,2023-03-05T17:00:46Z,4076489687,233,6,4076489673,56,Center,4076489675,285,,,,,,,,,,,,,,,,,1sr39v8ooejvspbdo6fqpckyc,N. Muth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516107837,7,1,1,0,16,djz9e25b9zuiu5rmv1zha3i6f,0,23.2,59.6,2023-03-05T17:00:46.990Z,2023-03-05T17:00:47Z,4076489769,140,34.8,4076489773,212,15.0,4076489775,213,5.7,4076489771,141,46.6,4076489767,56,Back,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516107843,9,49,1,0,17,e7p3lxg97gac51s71hotzi0a5,1,56.4,56.7,2023-03-05T17:00:48.547Z,2023-03-05T17:00:48Z,,,,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516107863,10,1,1,0,18,e7p3lxg97gac51s71hotzi0a5,1,54.7,56.9,2023-03-05T17:00:49.165Z,2023-03-05T17:50:47Z,4076489895,140,58.3,4076489893,56,Left,4076489901,213,1.4,4076489897,141,95.8,4076489899,212,26.7,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516140863,411,1,1,0,21,e7p3lxg97gac51s71hotzi0a5,1,55,95.6,2023-03-05T17:00:51.757Z,2023-03-05T17:50:44Z,4076668361,141,81.4,4076668365,213,4.7,4076668363,212,9.7,4076668357,56,Left,4076668359,140,54.5,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516107869,11,43,1,0,22,e7p3lxg97gac51s71hotzi0a5,1,0,0,2023-03-05T17:00:53.161Z,2023-03-05T17:51:13Z,4076489955,140,52.1,4076489957,141,73.6,4076489959,212,11.6,4076489953,56,Center,4076670267,144,1,4076489961,213,4.1,,,,,,,1sr39v8ooejvspbdo6fqpckyc,N. Muth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516107913,12,1,1,0,23,e7p3lxg97gac51s71hotzi0a5,1,52.1,73.6,2023-03-05T17:00:54.328Z,2023-03-05T17:01:00Z,4076490303,141,37.6,4076490305,212,27.8,4076490307,213,4.2,4076490301,140,39.5,4076490299,56,Back,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516107927,13,1,1,0,29,e7p3lxg97gac51s71hotzi0a5,0,43.2,35.4,2023-03-05T17:01:00.145Z,2023-03-05T17:51:24Z,4076490389,213,6.2,4076490383,140,70.0,4076490387,212,28.4,4076490381,56,Center,4076490385,141,30.3,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516107925,8,8,1,0,30,djz9e25b9zuiu5rmv1zha3i6f,1,32,75.4,2023-03-05T17:01:01.310Z,2023-03-05T17:01:01Z,4076490377,56,Back,,,,,,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108033,9,5,1,0,31,djz9e25b9zuiu5rmv1zha3i6f,0,26.4,101.3,2023-03-05T17:01:02.623Z,2023-03-05T17:10:25Z,4076490931,56,Back,4076523397,233,14,4076490933,347,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108025,14,5,1,0,31,e7p3lxg97gac51s71hotzi0a5,1,73.6,-1.3,2023-03-05T17:01:02.623Z,2023-03-05T17:10:27Z,4076490907,56,Right,4076490909,347,,4076523385,233,9,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108095,15,1,1,0,44,e7p3lxg97gac51s71hotzi0a5,0,71.5,0,2023-03-05T17:01:15.261Z,2023-03-05T17:01:16Z,4076491275,213,1.1,4076491265,56,Center,4076491263,107,,4076491273,212,20.9,4076491267,140,79.7,4076491271,141,26.1,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108091,10,8,1,0,45,djz9e25b9zuiu5rmv1zha3i6f,1,21.5,82.7,2023-03-05T17:01:16.016Z,2023-03-05T17:01:16Z,4076491249,56,Back,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108145,16,50,1,0,46,e7p3lxg97gac51s71hotzi0a5,1,74.6,22.2,2023-03-05T17:01:17.742Z,2023-03-05T17:01:20Z,4076491463,286,,4076491475,233,11,4076491461,56,Center,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108111,11,7,1,0,46,djz9e25b9zuiu5rmv1zha3i6f,0,25.4,77.8,2023-03-05T17:01:17.743Z,2023-03-05T17:01:20Z,4076491339,285,,4076491337,56,Back,4076491469,233,16,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108191,17,1,1,0,48,e7p3lxg97gac51s71hotzi0a5,1,72,32.1,2023-03-05T17:01:19.754Z,2023-03-05T17:10:37Z,4076491729,213,1.8,4076491723,140,68.3,4076491727,212,16.6,4076491725,141,55.8,4076491719,56,Center,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108199,18,1,1,0,49,e7p3lxg97gac51s71hotzi0a5,0,68.3,55.8,2023-03-05T17:01:20.667Z,2023-03-05T17:10:34Z,4076491759,141,51.5,4076491755,56,Center,4076491757,140,72.0,4076491763,213,5.6,4076491761,212,4.9,,,,,,,,,,25b3sxqo1ujqqc2pef3iwqnoq,Yang Lina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108163,12,49,1,0,50,djz9e25b9zuiu5rmv1zha3i6f,1,26.5,65.7,2023-03-05T17:01:21.359Z,2023-03-05T17:01:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108195,13,1,1,0,52,djz9e25b9zuiu5rmv1zha3i6f,0,26.5,65.7,2023-03-05T17:01:23.055Z,2023-03-05T17:01:24Z,4076491743,212,24.9,4076491741,141,43.7,4076491745,213,5.6,4076491737,56,Back,4076491739,140,45.5,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108309,19,1,1,1,1,e7p3lxg97gac51s71hotzi0a5,1,12.6,41.9,2023-03-05T17:01:32.012Z,2023-03-05T17:01:35Z,4076492359,1,,4076492349,56,Center,4076492347,157,,4076492357,213,6.1,4076492351,140,58.6,4076492353,141,30.0,4076492355,212,49.0,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108323,20,44,1,1,4,e7p3lxg97gac51s71hotzi0a5,1,56,28.5,2023-03-05T17:01:35.023Z,2023-03-05T17:01:40Z,4076492417,56,Center,4076492661,233,14,4076492419,286,,,,,,,,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108317,14,44,1,1,4,djz9e25b9zuiu5rmv1zha3i6f,0,44,71.5,2023-03-05T17:01:35.024Z,2023-03-05T17:01:41Z,4076492391,56,Back,4076492691,233,20,4076492637,285,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108379,16,61,1,1,5,djz9e25b9zuiu5rmv1zha3i6f,1,40.5,94.2,2023-03-05T17:01:35.975Z,2023-03-05T17:01:45Z,4076492739,56,Back,,,,,,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108347,21,1,1,1,5,e7p3lxg97gac51s71hotzi0a5,0,58.6,30,2023-03-05T17:01:36.098Z,2023-03-05T17:01:38Z,4076492549,140,61.5,4076492551,141,21.5,4076492547,56,Center,4076492553,212,6.5,4076492555,213,5.2,4076492545,3,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108333,15,5,1,1,6,djz9e25b9zuiu5rmv1zha3i6f,0,41.8,101.2,2023-03-05T17:01:36.848Z,2023-03-05T17:01:47Z,4076492457,347,,4076492455,56,Back,4076493021,233,22,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108435,22,5,1,1,6,e7p3lxg97gac51s71hotzi0a5,1,58.2,-1.2,2023-03-05T17:01:36.848Z,2023-03-05T17:10:27Z,4076492975,56,Right,4076492977,347,,4076493009,233,15,,,,,,,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108469,23,1,1,1,16,e7p3lxg97gac51s71hotzi0a5,1,61.1,0,2023-03-05T17:01:47.211Z,2023-03-05T17:01:49Z,4076493133,212,14.2,4076493135,213,1.1,4076493127,56,Right,4076493129,140,67.2,4076493131,141,16.7,4076493125,107,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108479,24,1,1,1,18,e7p3lxg97gac51s71hotzi0a5,1,66.2,17.1,2023-03-05T17:01:49.145Z,2023-03-05T17:01:49Z,4076493183,56,Right,4076493189,212,5.0,4076493187,141,13.7,4076493185,140,62.0,4076493191,213,3.6,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108495,25,1,1,1,19,e7p3lxg97gac51s71hotzi0a5,1,62,13.7,2023-03-05T17:01:49.858Z,2023-03-05T17:01:51Z,4076493291,213,2.0,4076493285,140,56.4,4076493287,141,31.2,4076493289,212,13.3,4076493283,56,Center,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108529,26,1,1,1,20,e7p3lxg97gac51s71hotzi0a5,1,56.4,31.2,2023-03-05T17:01:50.929Z,2023-03-05T17:01:55Z,4076493463,213,3.1,4076493459,141,33.0,4076493457,140,36.1,4076493461,212,21.4,4076493455,56,Back,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108571,27,1,1,1,24,e7p3lxg97gac51s71hotzi0a5,1,35.2,31.5,2023-03-05T17:01:55.393Z,2023-03-05T17:01:58Z,4076493647,56,Center,4076493651,141,31.8,4076493649,140,54.1,4076493655,213,0.0,4076493653,212,19.8,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108605,28,1,1,1,27,e7p3lxg97gac51s71hotzi0a5,1,54.1,31.8,2023-03-05T17:01:58.545Z,2023-03-05T17:52:23Z,4076493881,213,3.5,4076493879,212,14.3,4076493873,56,Back,4076493877,141,24.0,4076493875,140,41.5,,,,,,,,,,1sr39v8ooejvspbdo6fqpckyc,N. Muth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108609,29,50,1,1,27,e7p3lxg97gac51s71hotzi0a5,1,39,30.4,2023-03-05T17:01:58.709Z,2023-03-05T17:53:33Z,4076493939,233,17,4076493895,286,,4076493893,56,Back,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108591,17,7,1,1,27,djz9e25b9zuiu5rmv1zha3i6f,1,61,69.6,2023-03-05T17:01:58.710Z,2023-03-05T17:02:02Z,4076493921,233,29,4076493777,285,,4076493775,56,Center,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108599,18,1,1,1,29,djz9e25b9zuiu5rmv1zha3i6f,0,66.8,61.7,2023-03-05T17:02:00.577Z,2023-03-05T17:53:24Z,4076493825,56,Center,4076678955,236,,4076678961,286,,4076493831,212,1.3,4076493827,140,65.6,4076678957,233,412,4076493829,141,61.8,4076493833,213,3.1,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516142555,412,74,1,1,29,e7p3lxg97gac51s71hotzi0a5,1,43,33,2023-03-05T17:02:00.578Z,2023-03-05T18:58:14Z,4076678975,233,18,4076677981,56,Back,4076677983,285,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108613,19,49,1,1,31,djz9e25b9zuiu5rmv1zha3i6f,1,73.2,69.9,2023-03-05T17:02:02.047Z,2023-03-05T17:02:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108675,21,13,1,1,33,djz9e25b9zuiu5rmv1zha3i6f,1,79.7,72.6,2023-03-05T17:02:03.905Z,2023-03-05T17:02:15Z,4076494173,22,,4076494603,458,,4076494597,102,61.8,4076494595,73,,4076494323,72,,4076494175,18,,4076494605,230,99.1,4076494599,103,37.5,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,4076494177,56,Center,4076494601,215,4076494607,231,50.9,,,,,,,,,,,,,,,,,,,,,,,,,
2516108651,20,5,1,1,34,djz9e25b9zuiu5rmv1zha3i6f,0,101.1,59.4,2023-03-05T17:02:05.178Z,2023-03-05T17:10:28Z,4076520291,233,30,4076494093,346,,4076494091,56,Center,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108925,30,5,1,1,34,e7p3lxg97gac51s71hotzi0a5,1,-1.1,40.6,2023-03-05T17:02:05.178Z,2023-03-05T17:09:36Z,4076520249,233,20,4076495461,56,Back,4076495463,346,,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108955,31,1,1,2,3,e7p3lxg97gac51s71hotzi0a5,0,4.2,42.1,2023-03-05T17:02:33.986Z,2023-03-05T17:02:47Z,4076495595,213,0.7,4076495593,212,7.8,4076495585,124,,4076495591,141,49.1,4076495599,237,,4076495587,56,Back,4076495589,140,10.1,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108959,32,1,1,2,4,e7p3lxg97gac51s71hotzi0a5,0,10.1,49.1,2023-03-05T17:02:35.202Z,2023-03-05T17:09:55Z,4076495617,140,41.7,4076495619,141,25.3,4076495621,212,36.9,4076495615,56,Back,4076495613,157,,4076495623,213,5.8,4076495625,1,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108953,22,44,1,2,5,djz9e25b9zuiu5rmv1zha3i6f,1,47.9,78.3,2023-03-05T17:02:36.097Z,2023-03-05T17:54:18Z,4076495581,56,Back,4076682457,285,,4076495729,233,33,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108977,33,44,1,2,5,e7p3lxg97gac51s71hotzi0a5,0,52.1,21.7,2023-03-05T17:02:36.098Z,2023-03-05T17:54:18Z,4076495765,233,22,4076682415,286,,4076495725,56,Center,,,,,,,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108971,23,1,1,2,6,djz9e25b9zuiu5rmv1zha3i6f,1,54.5,78.7,2023-03-05T17:02:37.137Z,2023-03-05T17:02:39Z,4076495701,213,0.5,4076495693,56,Left,4076495699,212,22.5,4076495697,141,93.3,4076495695,140,73.7,4076495691,3,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516108975,24,50,1,2,8,djz9e25b9zuiu5rmv1zha3i6f,1,75.2,93.6,2023-03-05T17:02:39.570Z,2023-03-05T17:02:43Z,4076495907,233,34,4076495723,286,,4076495721,56,Left,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
