id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist
2515073887,9,1,1,0,18,cd1ottifbgcfrn6pdrdpwt7z0,0,26.8,4.4,2023-03-04T15:02:39.463Z,2023-03-04T15:02:41Z,4071030307,141,3.5,4071030527,236,,4071030303,56,Back,4071030309,212,2.4,4071030529,233,3,4071030533,286,,4071030311,213,6.0,4071030305,140,29.0,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073905,3,74,1,0,18,9ouh98eyf6u69lbxc13mllm7f,1,68.4,94.8,2023-03-04T15:02:39.464Z,2023-03-04T15:54:32Z,4071030419,285,,4071030629,233,9,4071030417,56,Left,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073945,4,5,1,0,20,9ouh98eyf6u69lbxc13mllm7f,0,71.4,101.4,2023-03-04T15:02:41.372Z,2023-03-04T15:02:43Z,4071030603,56,Left,4071030835,233,10,4071030605,347,,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073973,10,5,1,0,20,cd1ottifbgcfrn6pdrdpwt7z0,1,28.6,-1.4,2023-03-04T15:02:41.372Z,2023-03-04T15:54:52Z,4071030715,56,Back,4071030717,347,,4071030787,233,4,,,,,,,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074645,11,1,1,0,35,cd1ottifbgcfrn6pdrdpwt7z0,1,32.7,0,2023-03-04T15:02:56.572Z,2023-03-04T15:03:01Z,4071034045,141,5.6,4071034037,56,Right,4071034041,140,51.8,4071034049,213,0.2,4071034047,212,20.7,4071034035,107,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074667,12,50,1,0,39,cd1ottifbgcfrn6pdrdpwt7z0,1,48,4.1,2023-03-04T15:03:00.544Z,2023-03-04T15:03:03Z,4071034139,56,Back,4071034155,286,,4071034475,233,5,,,,,,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074707,5,7,1,0,39,9ouh98eyf6u69lbxc13mllm7f,1,52,95.9,2023-03-04T15:03:00.545Z,2023-03-04T15:03:03Z,4071034353,56,Left,4071034351,167,,4071034427,233,12,4071034355,285,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074715,6,5,1,0,41,9ouh98eyf6u69lbxc13mllm7f,0,55.1,101.6,2023-03-04T15:03:02.181Z,2023-03-04T15:54:52Z,4071034415,347,,4071034413,56,Left,4071034833,233,13,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074779,13,5,1,0,41,cd1ottifbgcfrn6pdrdpwt7z0,1,44.9,-1.6,2023-03-04T15:03:02.181Z,2023-03-04T15:03:04Z,4071034757,56,Back,4071034815,233,6,4071034759,347,,,,,,,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515075305,14,1,1,0,51,cd1ottifbgcfrn6pdrdpwt7z0,1,54.3,0,2023-03-04T15:03:12.617Z,2023-03-04T15:03:17Z,4071037411,213,0.2,4071037403,56,Right,4071037407,141,4.4,4071037401,107,,4071037405,140,70.1,4071037409,212,17.1,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515075321,15,3,1,0,55,cd1ottifbgcfrn6pdrdpwt7z0,0,74.2,6.1,2023-03-04T15:03:16.696Z,2023-03-04T15:03:19Z,4071037673,233,7,4071037481,56,Right,4071037485,286,,,,,,,,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515075317,7,7,1,0,55,9ouh98eyf6u69lbxc13mllm7f,1,25.8,93.9,2023-03-04T15:03:16.697Z,2023-03-04T15:03:18Z,4071037453,167,,4071037457,285,,4071037611,233,15,4071037455,56,Back,,,,,,,,,,,,,er041hrvisziwqn5c7fiozxlh,V. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515075329,8,5,1,0,56,9ouh98eyf6u69lbxc13mllm7f,0,31,101.6,2023-03-04T15:03:17.997Z,2023-03-04T15:03:27Z,4071037523,347,,4071037521,56,Back,4071038955,233,16,,,,,,,,,,,,,,,,er041hrvisziwqn5c7fiozxlh,V. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515075589,16,5,1,0,56,cd1ottifbgcfrn6pdrdpwt7z0,1,69,-1.6,2023-03-04T15:03:17.997Z,2023-03-04T15:54:53Z,4071038833,347,,4071038831,56,Right,4071038919,233,8,,,,,,,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515075653,17,1,1,1,5,cd1ottifbgcfrn6pdrdpwt7z0,1,70.7,0,2023-03-04T15:03:26.459Z,2023-03-04T15:03:28Z,4071039103,213,0.7,4071039099,141,7.6,4071039095,56,Right,4071039093,107,,4071039101,212,9.4,4071039097,140,77.4,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515075877,18,1,1,1,6,cd1ottifbgcfrn6pdrdpwt7z0,0,78.2,8,2023-03-04T15:03:28.123Z,2023-03-04T15:03:33Z,4071040287,140,85.6,4071040295,213,6.0,4071040285,56,Right,4071040289,141,4.9,4071040293,212,8.1,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515075817,9,1,1,1,9,9ouh98eyf6u69lbxc13mllm7f,0,10.2,95.9,2023-03-04T15:03:30.490Z,2023-03-04T15:03:32Z,4071039975,212,1.9,4071039971,140,11.8,4071039977,213,0.5,4071039969,56,Back,4071039973,141,97.1,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076111,10,43,1,1,18,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2023-03-04T15:03:39.696Z,2023-03-04T15:16:44Z,4071205461,144,61,4071041387,56,Back,,,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076127,19,61,1,1,19,cd1ottifbgcfrn6pdrdpwt7z0,0,86.5,4.7,2023-03-04T15:03:40.202Z,2023-03-04T15:05:45Z,4071041459,56,Right,,,,,,,,,,,,,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076151,11,5,1,1,19,9ouh98eyf6u69lbxc13mllm7f,0,14,101.4,2023-03-04T15:03:40.683Z,2023-03-04T15:03:45Z,4071041553,347,,4071041551,56,Back,4071042349,233,20,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076277,20,5,1,1,19,cd1ottifbgcfrn6pdrdpwt7z0,1,86,-1.4,2023-03-04T15:03:40.683Z,2023-03-04T15:54:53Z,4071042185,56,Right,4071042297,233,11,4071042187,347,,,,,,,,,,,,,,,,,6mzsev0k2iqswrjncctnnawic,Ainhoa Alguacil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076369,21,1,1,1,23,cd1ottifbgcfrn6pdrdpwt7z0,1,86.5,0,2023-03-04T15:03:44.257Z,2023-03-04T15:03:46Z,4071042643,213,1.2,4071042625,107,,4071042637,141,23.3,4071042641,212,17.8,4071042629,56,Center,4071042633,140,92.0,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076391,22,44,1,1,25,cd1ottifbgcfrn6pdrdpwt7z0,1,93.3,26.6,2023-03-04T15:03:46.546Z,2023-03-04T15:03:47Z,4071042769,286,,4071042767,56,Center,4071042853,233,12,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076387,12,44,1,1,25,9ouh98eyf6u69lbxc13mllm7f,0,6.7,73.4,2023-03-04T15:03:46.547Z,2023-03-04T15:03:47Z,4071042897,233,22,4071042733,56,Back,4071042739,285,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076443,23,1,1,1,25,cd1ottifbgcfrn6pdrdpwt7z0,0,92,23.3,2023-03-04T15:03:46.805Z,2023-03-04T15:03:48Z,4071042985,212,4.0,4071042977,3,,4071042981,140,92.2,4071042987,213,4.8,4071042979,56,Right,4071042983,141,17.4,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076487,13,49,1,1,28,9ouh98eyf6u69lbxc13mllm7f,1,9.7,86,2023-03-04T15:03:49.275Z,2023-03-04T15:03:49Z,,,,,,,,,,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076541,14,1,1,1,28,9ouh98eyf6u69lbxc13mllm7f,0,9.7,86,2023-03-04T15:03:49.576Z,2023-03-04T15:18:15Z,4071043515,212,32.3,4071043511,140,40.5,4071043509,56,Back,4071043517,213,0.0,4071043513,141,86.2,4071043507,157,,4071043519,1,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076585,24,1,1,1,29,cd1ottifbgcfrn6pdrdpwt7z0,0,65.7,14.1,2023-03-04T15:03:50.883Z,2023-03-04T15:03:51Z,4071043707,141,24.4,4071043703,56,Center,4071043709,212,12.4,4071043705,140,75.4,4071043713,213,0.6,4071043701,3,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076665,15,61,1,1,32,9ouh98eyf6u69lbxc13mllm7f,1,29.6,71.7,2023-03-04T15:03:53.432Z,2023-03-04T15:03:53Z,4071044085,56,Back,,,,,,,,,,,,,,,,,,,,,,5ql8n3lw656v4i4wk74cselm1,Y. Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076839,16,1,1,1,35,9ouh98eyf6u69lbxc13mllm7f,1,34.5,42.5,2023-03-04T15:03:56.491Z,2023-03-04T15:06:17Z,4071045019,140,26.4,4071045023,212,21.0,4071045025,213,4.3,4071045017,56,Back,4071045021,141,14.3,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077007,17,1,1,1,37,9ouh98eyf6u69lbxc13mllm7f,1,29.3,13.8,2023-03-04T15:03:58.830Z,2023-03-04T15:04:04Z,4071045875,56,Right,4071045881,141,12.3,4071045885,212,36.3,4071045893,1,,4071045889,213,6.3,4071045877,140,63.9,,,,,,,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077063,18,2,1,1,43,9ouh98eyf6u69lbxc13mllm7f,1,72.9,25.9,2023-03-04T15:04:04.413Z,2023-03-04T15:04:13Z,4071046159,141,29.4,4071046155,56,Center,4071047651,7,aoy956n72pya0cc6bqj5x736x,4071046157,140,87.2,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077209,26,55,1,1,43,cd1ottifbgcfrn6pdrdpwt7z0,1,15.5,62,2023-03-04T15:04:04.414Z,2023-03-04T16:00:04Z,,,,,,,,,,,,,,,,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077047,25,43,1,1,44,cd1ottifbgcfrn6pdrdpwt7z0,1,0,0,2023-03-04T15:04:05.499Z,2023-03-04T15:04:15Z,4071047911,144,61,4071046051,56,Back,,,,,,,,,,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077839,27,1,1,2,4,cd1ottifbgcfrn6pdrdpwt7z0,1,13.1,61.1,2023-03-04T15:04:25.220Z,2023-03-04T15:04:27Z,4071050279,5,,4071050289,140,24.9,4071050293,212,12.4,4071050295,213,0,4071050343,189,,4071050291,141,61.1,4071050285,56,Back,4071050281,241,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077917,28,1,1,2,5,cd1ottifbgcfrn6pdrdpwt7z0,1,25.2,61.4,2023-03-04T15:04:26.955Z,2023-03-04T15:04:28Z,4071050675,212,10.3,4071050679,213,1.9,4071050671,140,21.9,4071050669,56,Back,4071050673,141,75.7,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077955,29,1,1,2,6,cd1ottifbgcfrn6pdrdpwt7z0,1,21.9,75.7,2023-03-04T15:04:27.780Z,2023-03-04T15:04:29Z,4071050913,140,25.7,4071050917,212,12.4,4071050911,56,Back,4071050915,141,93.0,4071050919,213,1.2,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077967,30,1,1,2,7,cd1ottifbgcfrn6pdrdpwt7z0,1,25.7,93,2023-03-04T15:04:29.008Z,2023-03-04T15:04:30Z,4071050993,141,88.4,4071050989,56,Back,4071050997,213,5.9,4071050991,140,34.1,4071050995,212,9.4,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077983,31,1,1,2,8,cd1ottifbgcfrn6pdrdpwt7z0,1,34.1,88.4,2023-03-04T15:04:30.095Z,2023-03-04T15:20:57Z,4071051077,213,5.7,4071051073,141,84.1,4071051069,56,Back,4071051075,212,5.4,4071051071,140,38.4,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116057,205,1,1,2,9,cd1ottifbgcfrn6pdrdpwt7z0,0,39.7,91.5,2023-03-04T15:04:30.659Z,2023-03-04T15:20:58Z,4071253209,212,3.5,4071253205,140,42.4,4071253211,213,0.6,4071253203,56,Back,4071253207,141,94.4,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515118489,169,61,1,2,9,9ouh98eyf6u69lbxc13mllm7f,1,55,5.4,2023-03-04T15:04:30.685Z,2023-03-04T15:22:16Z,4071268855,56,Right,,,,,,,,,,,,,,,,,,,,,,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078023,19,43,1,2,10,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2023-03-04T15:04:31.771Z,2023-03-04T15:21:07Z,4071256623,144,61,4071051287,56,Right,,,,,,,,,,,,,,,,,,,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078083,20,43,1,2,11,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2023-03-04T15:04:32.342Z,2023-03-04T15:04:35Z,4071051943,144,7,4071051563,286,0,4071051561,56,Right,,,,,,,,,,,,,,,,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078091,21,49,1,2,12,9ouh98eyf6u69lbxc13mllm7f,1,69.4,17,2023-03-04T15:04:33.661Z,2023-03-04T15:04:34Z,,,,,,,,,,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078307,22,1,1,2,12,9ouh98eyf6u69lbxc13mllm7f,1,69.7,14.6,2023-03-04T15:04:33.977Z,2023-03-04T15:04:40Z,4071052757,140,81.0,4071052761,141,5.9,4071052769,213,5.8,4071052755,56,Right,4071052763,212,13.3,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078325,23,1,1,2,18,9ouh98eyf6u69lbxc13mllm7f,0,90,15.3,2023-03-04T15:04:39.950Z,2023-03-04T15:04:41Z,4071052841,2,,4071052853,212,20.7,4071052851,141,45.8,4071052849,140,90.4,4071052855,213,1.6,4071053051,155,,4071052847,56,Center,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078365,32,61,1,2,20,cd1ottifbgcfrn6pdrdpwt7z0,1,12.2,67.8,2023-03-04T15:04:41.333Z,2023-03-04T15:04:41Z,4071053123,56,Back,,,,,,,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078501,33,12,1,2,21,cd1ottifbgcfrn6pdrdpwt7z0,1,13.2,56.9,2023-03-04T15:04:42.804Z,2023-03-04T15:04:44Z,4071053817,212,13.9,4071053813,140,26.0,4071053815,141,62.1,4071053819,213,0.3,4071053811,56,Back,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078451,24,50,1,2,22,9ouh98eyf6u69lbxc13mllm7f,1,79.6,35.4,2023-03-04T15:04:43.693Z,2023-03-04T15:04:47Z,4071054341,233,34,4071053567,286,,4071053563,56,Center,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078567,34,7,1,2,22,cd1ottifbgcfrn6pdrdpwt7z0,1,20.4,64.6,2023-03-04T15:04:43.694Z,2023-03-04T15:04:47Z,4071054151,56,Back,4071054153,285,,4071054211,233,24,,,,,,,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078577,35,49,1,2,25,cd1ottifbgcfrn6pdrdpwt7z0,1,12.9,62.9,2023-03-04T15:04:46.456Z,2023-03-04T15:22:57Z,,,,,,,,,,,,,,,,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
