id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/14/value,assist
2536906427,9,1,1,0,27,9euoni3f3sh08tsplt2gh5dex,1,33.2,91.2,2023-04-22T09:30:04.403Z,2023-04-22T09:30:06Z,4207687423,213,3.8,4207687417,140,8.0,4207687421,212,33.9,4207687415,56,Back,4207687419,141,60.0,4207687425,1,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906431,10,1,1,0,29,9euoni3f3sh08tsplt2gh5dex,1,8,60,2023-04-22T09:30:06.723Z,2023-04-22T09:30:09Z,4207687441,213,5.3,4207687439,212,18.9,4207687435,140,18.0,4207687433,56,Back,4207687437,141,36.9,,,,,,,,,,ea2eq21d08asfeqh17vcxpwmi,Adriana Nanclares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906433,11,1,1,0,32,9euoni3f3sh08tsplt2gh5dex,0,18.4,33.4,2023-04-22T09:30:09.102Z,2023-04-22T09:30:12Z,4207687451,212,0.7,4207687469,236,,4207687445,56,Back,4207687449,141,33.7,4207687447,140,19.0,4207687471,233,7,4207687475,286,,4207687453,213,0.3,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906437,7,74,1,0,32,cd1ottifbgcfrn6pdrdpwt7z0,1,76.1,61.7,2023-04-22T09:30:09.103Z,2023-04-22T10:16:44Z,4207687463,285,,4207687461,56,Center,4207687477,233,11,,,,,,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906445,12,1,1,0,37,9euoni3f3sh08tsplt2gh5dex,0,8.6,12.8,2023-04-22T09:30:13.891Z,2023-04-22T09:30:16Z,4207687491,157,,4207687503,1,,4207687495,140,10.0,4207687499,212,1.7,4207687497,141,11.6,4207687517,233,8,4207687521,286,,4207687515,236,,5x93ra7unls3fac5gomibwel1,A. Poljak,4207687493,56,Back,4207687501,213,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906447,8,74,1,0,37,cd1ottifbgcfrn6pdrdpwt7z0,1,84.7,83.9,2023-04-22T09:30:13.892Z,2023-04-22T10:16:45Z,4207687523,233,12,4207687507,56,Left,4207687509,285,,,,,,,,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906455,9,5,1,0,39,cd1ottifbgcfrn6pdrdpwt7z0,0,101.9,73,2023-04-22T09:30:16.255Z,2023-04-22T10:17:44Z,4207687535,56,Center,4207687573,346,,4207687543,233,13,,,,,,,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906449,13,5,1,0,39,9euoni3f3sh08tsplt2gh5dex,1,-1.9,27,2023-04-22T09:30:16.255Z,2023-04-22T09:30:29Z,4207687511,56,Back,4207687539,233,9,4207687571,346,,,,,,,,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906487,14,1,1,1,2,9euoni3f3sh08tsplt2gh5dex,1,4.7,43.3,2023-04-22T09:30:38.914Z,2023-04-22T09:31:02Z,4207687637,213,0.9,4207687635,212,43.2,4207687639,1,,4207687627,124,,4207687629,56,Back,4207687631,140,31.3,4207687643,237,,4207687633,141,91.8,ea2eq21d08asfeqh17vcxpwmi,Adriana Nanclares,4207687645,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906501,15,1,1,1,5,9euoni3f3sh08tsplt2gh5dex,1,31.2,91.8,2023-04-22T09:30:42.024Z,2023-04-22T09:30:44Z,4207687677,213,0.3,4207687675,212,8.1,4207687673,141,95.3,4207687669,56,Back,4207687671,140,38.6,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906505,16,1,1,1,7,9euoni3f3sh08tsplt2gh5dex,1,38.6,95.3,2023-04-22T09:30:44.024Z,2023-04-22T09:30:45Z,4207687685,56,Back,4207687689,141,80.8,4207687687,140,30.8,4207687693,213,4.0,4207687691,212,12.8,,,,,,,,,,5de2lhx1gnd8ks8pmge8plb6d,S. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906509,17,1,1,1,8,9euoni3f3sh08tsplt2gh5dex,1,30.8,80.8,2023-04-22T09:30:45.039Z,2023-04-22T09:30:47Z,4207687711,213,3.5,4207687705,140,15.8,4207687709,212,16.6,4207687707,141,72.9,4207687703,56,Back,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906513,18,1,1,1,10,9euoni3f3sh08tsplt2gh5dex,1,15.8,72.9,2023-04-22T09:30:46.959Z,2023-04-22T09:30:50Z,4207687725,140,12.2,4207687723,56,Back,4207687729,212,23.5,4207687731,213,4.6,4207687727,141,38.8,,,,,,,,,,bwjqs0orziydksase1flhedt6,Ana Tejada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906523,19,1,1,1,13,9euoni3f3sh08tsplt2gh5dex,1,14.8,41.5,2023-04-22T09:30:50.717Z,2023-04-22T09:30:53Z,4207687759,212,11.1,4207687761,213,2.4,4207687755,140,7.2,4207687753,56,Back,4207687757,141,52.8,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906537,20,1,1,1,16,9euoni3f3sh08tsplt2gh5dex,1,7.2,52.8,2023-04-22T09:30:53.164Z,2023-04-22T09:30:58Z,4207687797,140,13.8,4207687799,141,72.4,4207687795,56,Back,4207687803,213,1.1,4207687801,212,15.0,,,,,,,,,,ea2eq21d08asfeqh17vcxpwmi,Adriana Nanclares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906539,21,1,1,1,21,9euoni3f3sh08tsplt2gh5dex,0,13.8,72.4,2023-04-22T09:30:57.996Z,2023-04-22T09:30:59Z,4207687811,140,31.1,4207687817,213,0.8,4207687815,212,27.1,4207687813,141,100.0,4207687809,56,Back,,,,,,,,,,bwjqs0orziydksase1flhedt6,Ana Tejada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906549,10,5,1,1,22,cd1ottifbgcfrn6pdrdpwt7z0,1,75.2,-1.9,2023-04-22T09:30:59.073Z,2023-04-22T10:17:44Z,4207687843,56,Right,4207687845,347,,4207687851,233,22,,,,,,,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906541,22,5,1,1,22,9euoni3f3sh08tsplt2gh5dex,0,24.8,101.9,2023-04-22T09:30:59.073Z,2023-04-22T09:31:08Z,4207687821,56,Back,4207687855,233,10,4207687823,347,,,,,,,,,,,,,,,,,bwjqs0orziydksase1flhedt6,Ana Tejada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906567,11,1,1,1,30,cd1ottifbgcfrn6pdrdpwt7z0,1,69.7,0,2023-04-22T09:31:07.682Z,2023-04-22T09:31:18Z,4207687891,212,15.3,4207687883,107,,4207687887,140,83.7,4207687893,213,0.3,4207687889,141,5.0,4207687885,56,Right,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906569,12,3,1,1,40,cd1ottifbgcfrn6pdrdpwt7z0,0,95.8,9.6,2023-04-22T09:31:17.754Z,2023-04-22T09:31:19Z,4207687905,233,23,4207687897,56,Right,4207687899,286,,,,,,,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906565,23,7,1,1,40,9euoni3f3sh08tsplt2gh5dex,0,4.2,90.4,2023-04-22T09:31:17.755Z,2023-04-22T09:31:19Z,4207687879,56,Back,4207687881,285,,4207687901,233,12,,,,,,,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906571,13,61,1,1,42,cd1ottifbgcfrn6pdrdpwt7z0,1,95.7,4.6,2023-04-22T09:31:19.746Z,2023-04-22T09:31:19Z,4207687909,56,Right,,,,,,,,,,,,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906575,14,5,1,1,43,cd1ottifbgcfrn6pdrdpwt7z0,0,100.9,14.5,2023-04-22T09:31:20.236Z,2023-04-22T10:17:44Z,4207687931,346,,4207687929,56,Right,4207687937,233,24,,,,,,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906573,24,5,1,1,43,9euoni3f3sh08tsplt2gh5dex,1,-0.9,85.5,2023-04-22T09:31:20.236Z,2023-04-22T09:31:22Z,4207687915,346,,4207687913,56,Back,4207687933,233,14,,,,,,,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906599,25,1,1,1,54,9euoni3f3sh08tsplt2gh5dex,1,5.2,57.3,2023-04-22T09:31:31.053Z,2023-04-22T09:31:34Z,4207687993,124,,4207688003,213,4.9,4207687995,56,Back,4207687999,141,39.4,4207688001,212,12.3,4207687997,140,7.0,4207688007,237,,,,,ea2eq21d08asfeqh17vcxpwmi,Adriana Nanclares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906609,26,1,1,1,57,9euoni3f3sh08tsplt2gh5dex,1,7.5,37.3,2023-04-22T09:31:34.288Z,2023-04-22T09:31:38Z,4207688071,56,Back,4207688073,140,28.9,4207688075,141,30.6,4207688079,213,6.1,4207688077,212,22.9,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906611,27,1,1,2,1,9euoni3f3sh08tsplt2gh5dex,0,26.9,28.8,2023-04-22T09:31:38.097Z,2023-04-22T09:31:40Z,4207688109,140,16.7,4207688113,212,23.2,4207688117,213,4.2,4207688107,56,Back,4207688111,141,0.0,,,,,,,,,,sro6084uxjkm140ylvc5uq51,S. Franssi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906651,15,5,1,2,3,cd1ottifbgcfrn6pdrdpwt7z0,1,78.3,101.5,2023-04-22T09:31:40.209Z,2023-04-22T10:17:45Z,4207688371,56,Left,4207688379,233,28,4207688373,347,,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906615,28,5,1,2,3,9euoni3f3sh08tsplt2gh5dex,0,21.7,-1.5,2023-04-22T09:31:40.209Z,2023-04-22T09:31:56Z,4207688127,347,,4207688125,56,Back,4207688387,233,15,,,,,,,,,,,,,,,,sro6084uxjkm140ylvc5uq51,S. Franssi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906655,16,1,1,2,18,cd1ottifbgcfrn6pdrdpwt7z0,1,73.3,100,2023-04-22T09:31:55.476Z,2023-04-22T09:31:56Z,4207688411,212,18.7,4207688405,56,Center,4207688409,141,78.4,4207688407,140,82.8,4207688403,107,,4207688413,213,5.3,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906661,17,1,1,2,19,cd1ottifbgcfrn6pdrdpwt7z0,1,82.8,78.4,2023-04-22T09:31:56.788Z,2023-04-22T09:31:59Z,4207688463,212,5.7,4207688465,213,1.7,4207688461,141,86.8,4207688459,140,82.2,4207688457,56,Left,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906667,18,1,1,2,22,cd1ottifbgcfrn6pdrdpwt7z0,1,78.6,86.8,2023-04-22T09:31:59.444Z,2023-04-22T09:32:00Z,4207688491,212,15.0,4207688485,56,Left,4207688489,141,80.6,4207688493,213,3.4,4207688487,140,64.9,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906675,19,1,1,2,23,cd1ottifbgcfrn6pdrdpwt7z0,1,64.9,80.6,2023-04-22T09:32:00.292Z,2023-04-22T09:32:03Z,4207688541,56,Left,4207688547,212,16.5,4207688543,140,80.5,4207688545,141,83.0,4207688549,213,0.1,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906681,20,1,1,2,26,cd1ottifbgcfrn6pdrdpwt7z0,1,81.6,83.8,2023-04-22T09:32:03.252Z,2023-04-22T09:32:04Z,4207688561,56,Left,4207688563,140,81.2,4207688565,141,91.5,4207688569,213,1.7,4207688567,212,5.3,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906689,21,1,1,2,27,cd1ottifbgcfrn6pdrdpwt7z0,1,81.2,91.5,2023-04-22T09:32:04.820Z,2023-04-22T09:32:08Z,4207688585,56,Center,4207688589,141,78.5,4207688593,213,3.7,4207688587,140,67.8,4207688591,212,16.6,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906701,22,1,1,2,31,cd1ottifbgcfrn6pdrdpwt7z0,1,65.7,82.6,2023-04-22T09:32:08.212Z,2023-04-22T09:32:10Z,4207688627,213,2.4,4207688623,141,93.0,4207688625,212,10.0,4207688619,56,Left,4207688621,140,59.0,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906703,23,1,1,2,33,cd1ottifbgcfrn6pdrdpwt7z0,0,57.6,93.5,2023-04-22T09:32:10.212Z,2023-04-22T09:32:12Z,4207688635,140,62.2,4207688671,286,,4207688639,212,5.9,4207688637,141,88.4,4207688633,56,Left,4207688667,233,29,4207688641,213,5.7,4207688665,236,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906705,29,74,1,2,33,9euoni3f3sh08tsplt2gh5dex,1,45.6,11,2023-04-22T09:32:10.213Z,2023-04-22T10:16:45Z,4207688673,233,23,4207688653,285,,4207688651,56,Back,,,,,,,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906711,30,49,1,2,35,9euoni3f3sh08tsplt2gh5dex,1,46.8,20.1,2023-04-22T09:32:12.287Z,2023-04-22T09:32:12Z,,,,,,,,,,,,,,,,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906725,31,1,1,2,36,9euoni3f3sh08tsplt2gh5dex,1,59.2,35.7,2023-04-22T09:32:13.496Z,2023-04-22T09:32:17Z,4207688717,141,44.9,4207688721,213,0.5,4207688715,140,71.3,4207688713,56,Center,4207688719,212,14.2,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906733,32,2,1,2,40,9euoni3f3sh08tsplt2gh5dex,1,73.7,48.5,2023-04-22T09:32:17.074Z,2023-04-22T09:32:20Z,4207688749,141,33.4,4207688745,56,Center,4207688743,7,sro6084uxjkm140ylvc5uq51,4207688747,140,81.0,,,,,,,,,,,,,5de2lhx1gnd8ks8pmge8plb6d,S. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906737,24,55,1,2,40,cd1ottifbgcfrn6pdrdpwt7z0,1,23.5,66,2023-04-22T09:32:17.075Z,2023-04-22T10:16:52Z,,,,,,,,,,,,,,,,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906771,25,1,1,2,59,cd1ottifbgcfrn6pdrdpwt7z0,1,23.5,66,2023-04-22T09:32:35.909Z,2023-04-22T11:31:41Z,4207688861,56,Back,4207688859,241,,4207688857,5,,4207688865,141,79.6,4207688863,140,23.3,4207688869,213,1.6,4207688867,212,9.3,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536906777,26,1,1,3,0,cd1ottifbgcfrn6pdrdpwt7z0,1,23.3,79.6,2023-04-22T09:32:37.701Z,2023-04-22T09:32:39Z,4207688891,212,22.6,4207688893,213,5.9,4207688887,140,43.0,4207688889,141,66.3,4207688885,56,Back,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
