id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,assist
2486613281,144,5,1,18,49,eqaszp3lzhffqt4f8hmzov72j,0,58,-1.2,2022-11-19T11:20:30.586Z,2022-11-19T11:20:34Z,3920986203,233,190,3920986177,56,Right,3920986179,347,,,,,,,,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613291,191,1,1,18,52,9ouh98eyf6u69lbxc13mllm7f,1,38.6,100,2022-11-19T11:20:33.764Z,2022-11-19T11:20:35Z,3920986215,212,23.1,3920986207,107,,3920986213,141,77.0,3920986219,1,,3920986209,56,Center,3920986217,213,5.5,3920986211,140,53.5,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613295,192,1,1,18,54,9ouh98eyf6u69lbxc13mllm7f,0,53.5,77,2022-11-19T11:20:35.660Z,2022-11-19T11:20:37Z,3920986241,141,94.7,3920986243,212,12.2,3920986239,140,55.2,3920986245,213,1.4,3920986237,56,Left,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613297,145,49,1,18,56,eqaszp3lzhffqt4f8hmzov72j,1,45,7.9,2022-11-19T11:20:37.255Z,2022-11-19T11:57:50Z,,,,,,,,,,,,,,,,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613313,146,1,1,18,56,eqaszp3lzhffqt4f8hmzov72j,1,45.1,7.9,2022-11-19T11:20:37.669Z,2022-11-19T11:57:53Z,3920986299,141,5.6,3920986297,140,59.6,3920986303,213,6.2,3920986301,212,15.3,3920986295,56,Right,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486620355,323,1,1,18,57,eqaszp3lzhffqt4f8hmzov72j,1,56.7,5.6,2022-11-19T11:20:38.072Z,2022-11-19T11:57:50Z,3921024509,213,1.8,3921024503,140,54.9,3921024501,56,Right,3921024507,212,8.6,3921024505,141,17.9,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486620395,324,1,1,18,58,eqaszp3lzhffqt4f8hmzov72j,1,57,25.5,2022-11-19T11:20:39.072Z,2022-11-19T11:58:17Z,3921024713,140,46.7,3921024719,213,3.1,3921024715,141,26.8,3921024717,212,10.9,3921024711,56,Back,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486620411,325,1,1,18,59,eqaszp3lzhffqt4f8hmzov72j,1,42.9,24,2022-11-19T11:20:40.072Z,2022-11-19T11:58:28Z,3921024795,141,47.5,3921024797,212,28.8,3921024791,56,Center,3921024793,140,65.7,3921024799,213,0.6,,,,,,,,,,okqhs5xt0v9a0v7qo2l9omqc,Zaira Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486620413,326,61,1,19,0,eqaszp3lzhffqt4f8hmzov72j,0,65.9,47.2,2022-11-19T11:20:41.072Z,2022-11-19T11:58:28Z,3921024803,56,Center,,,,,,,,,,,,,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613315,193,49,1,19,1,9ouh98eyf6u69lbxc13mllm7f,1,41.9,78.1,2022-11-19T11:20:42.764Z,2022-11-19T11:20:42Z,,,,,,,,,,,,,,,,,,,,,,,,,f20f6etew7qc0bgwp7j1bgyne,Silvia Doblado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613333,194,1,1,19,2,9ouh98eyf6u69lbxc13mllm7f,1,41.9,78.1,2022-11-19T11:20:43.124Z,2022-11-19T11:20:48Z,3920986405,141,96.6,3920986407,212,14.0,3920986403,140,36.1,3920986401,56,Back,3920986409,213,2.0,,,,,,,,,,f20f6etew7qc0bgwp7j1bgyne,Silvia Doblado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613345,195,1,1,19,7,9ouh98eyf6u69lbxc13mllm7f,1,58.7,95.6,2022-11-19T11:20:48.724Z,2022-11-19T11:20:51Z,3920986437,56,Left,3920986445,213,5.7,3920986439,140,67.9,3920986441,141,86.2,3920986443,212,11.6,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613363,196,1,1,19,10,9ouh98eyf6u69lbxc13mllm7f,1,68,85.9,2022-11-19T11:20:51.484Z,2022-11-19T11:20:56Z,3920986545,141,81.5,3920986543,140,88.0,3920986549,213,6.1,3920986547,212,21.2,3920986541,56,Left,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613375,197,1,1,19,14,9ouh98eyf6u69lbxc13mllm7f,1,92.9,74.2,2022-11-19T11:20:55.876Z,2022-11-19T11:21:31Z,3920986607,141,53.6,3920987047,154,,3920987045,210,15,3920986611,213,4.2,3920986605,140,85.2,3920986609,212,16.2,3920986603,56,Center,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2486613377,198,15,1,19,16,9ouh98eyf6u69lbxc13mllm7f,1,85.9,49.5,2022-11-19T11:20:57.948Z,2022-11-19T11:21:31Z,3920986617,22,,3920987073,231,50,3920986621,56,Center,3920986703,20,,3920987053,78,,3920987067,146,88.5,3920987071,230,98.0,3920986619,17,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,3920987065,103,19,3920987069,147,49.3,,3920987055,29,3920986709,233,147,,3920987059,55,197,3920986707,82,3920987063,102,48.3,3920987057,154,,,,,,,,,
2486613379,147,10,1,19,16,eqaszp3lzhffqt4f8hmzov72j,1,9.2,47.5,2022-11-19T11:20:58.048Z,2022-11-19T11:21:07Z,3920986631,56,Back,3920986629,94,,3920986713,233,198,,,,,,,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613381,148,6,1,19,21,eqaszp3lzhffqt4f8hmzov72j,0,12.2,49,2022-11-19T11:21:02.278Z,2022-11-19T11:21:04Z,3920986633,56,Back,3920986635,73,,3920986659,233,199,,,,,,,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613387,199,6,1,19,21,9ouh98eyf6u69lbxc13mllm7f,1,87.8,51,2022-11-19T11:21:02.278Z,2022-11-19T12:51:51Z,3920986655,233,148,3920986653,75,,3920986651,56,Center,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613517,200,1,1,20,1,9ouh98eyf6u69lbxc13mllm7f,0,99.5,0.5,2022-11-19T11:21:42.884Z,2022-11-19T11:21:45Z,3920987301,6,,3920987315,213,1.7,3920987307,56,Center,3920987313,212,32.0,3920987303,155,,3920987309,140,96.3,3920987317,1,,3920987299,2,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,3920987305,223,,3920987311,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613537,149,12,1,20,4,eqaszp3lzhffqt4f8hmzov72j,1,4,54.2,2022-11-19T11:21:45.669Z,2022-11-19T11:23:31Z,3920987475,141,47.0,3920987479,213,6.0,3920987473,140,22.6,3920988501,15,,3920987471,56,Back,3920987477,212,20.1,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613529,201,4,1,20,9,9ouh98eyf6u69lbxc13mllm7f,1,77.2,54.8,2022-11-19T11:21:50.516Z,2022-11-19T11:21:56Z,3920987399,152,,3920987395,13,,3920987557,264,,3920987493,233,150,3920987397,56,Center,3920987403,286,,,,,,,,f20f6etew7qc0bgwp7j1bgyne,Silvia Doblado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613539,150,4,1,20,9,eqaszp3lzhffqt4f8hmzov72j,0,22.8,45.2,2022-11-19T11:21:50.517Z,2022-11-19T11:21:54Z,3920987487,56,Back,3920987485,264,,3920987497,233,201,3920987491,285,,3920987483,13,,3920987489,152,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613811,202,1,1,21,56,9ouh98eyf6u69lbxc13mllm7f,1,77.6,53.7,2022-11-19T11:23:38.035Z,2022-11-19T11:54:25Z,3920988855,5,,3920988859,56,Center,3920988861,140,77.7,3920989227,154,,3920988867,213,4.7,3920989225,210,15,3920988865,212,4.6,3920988863,141,46.9,aoy956n72pya0cc6bqj5x736x,María José Pérez,3920988857,152,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2486613817,203,15,1,21,59,9ouh98eyf6u69lbxc13mllm7f,1,76.4,47.3,2022-11-19T11:23:40.451Z,2022-11-19T11:54:25Z,3920989233,29,,3920989247,146,79.3,3920989073,82,,3920989069,20,,3920989251,230,98.8,3920988889,56,Center,3920989237,55,202,3920989243,103,19,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,3920989067,24,,3920989245,215,,,3920989231,78,3920989249,147,47.8,,3920989075,233,151,3920988887,18,3920989241,102,51.7,3920989235,154,3921021769,328,3920989253,231,51.3,,,,
2486613819,151,10,1,21,59,eqaszp3lzhffqt4f8hmzov72j,1,23.8,59,2022-11-19T11:23:40.551Z,2022-11-19T11:23:58Z,3920989095,233,203,3920988903,56,Back,3920988901,94,,,,,,,,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613827,204,13,1,22,3,9ouh98eyf6u69lbxc13mllm7f,1,70.5,57.2,2022-11-19T11:23:44.107Z,2022-11-19T11:56:51Z,3921022639,215,,3921022393,153,,3921022377,24,,3921022641,328,,3921022651,231,50.4,3921022635,102,58.8,3921022637,103,4.2,3921022643,458,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,3921022633,83,,3921022381,20,,,3921022647,147,3921022645,146,98.9,57.8,3921022225,18,,3920988939,56,3921022649,230,98.5,,,,,,,,Center,,,
2486613829,152,52,1,22,4,eqaszp3lzhffqt4f8hmzov72j,1,2.5,43.3,2022-11-19T11:23:45.636Z,2022-11-19T11:23:46Z,,,,,,,,,,,,,,,,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613839,153,1,1,22,8,eqaszp3lzhffqt4f8hmzov72j,0,14.2,43.6,2022-11-19T11:23:49.668Z,2022-11-19T11:23:52Z,3920989007,141,68.7,3920989001,199,,3920989013,1,,3920989009,212,49.8,3920989003,56,Center,3920989011,213,0.3,3920989005,140,58.8,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613843,205,1,1,22,11,9ouh98eyf6u69lbxc13mllm7f,0,39.1,29.1,2022-11-19T11:23:52.795Z,2022-11-19T11:23:54Z,3920989035,141,0.0,3920989037,212,23.4,3920989033,140,29.1,3920989029,3,,3920989031,56,Back,3920989039,213,4.2,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613871,154,5,1,22,12,eqaszp3lzhffqt4f8hmzov72j,1,68.8,101.4,2022-11-19T11:23:53.173Z,2022-11-19T11:24:03Z,3920989215,233,206,3920989211,56,Left,3920989213,347,,,,,,,,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613845,206,5,1,22,13,9ouh98eyf6u69lbxc13mllm7f,0,31.2,-1.4,2022-11-19T11:23:54.329Z,2022-11-19T11:24:03Z,3920989221,233,154,3920989041,56,Back,3920989043,347,,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613873,155,1,1,22,21,eqaszp3lzhffqt4f8hmzov72j,1,64,100,2022-11-19T11:24:02.756Z,2022-11-19T11:58:53Z,3920989265,213,5.1,3920989257,56,Left,3921024981,189,,3920989263,212,14.8,3920989255,107,,3920989261,141,82.1,3920989259,140,69.6,,,,comno008m9p6kg2cxtbc7suwa,Nerea Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613875,156,1,1,22,22,eqaszp3lzhffqt4f8hmzov72j,1,69.6,82.1,2022-11-19T11:24:03.684Z,2022-11-19T11:58:54Z,3920989275,212,7.5,3920989269,56,Left,3921024985,189,,3920989277,213,1.9,3920989271,140,67.3,3920989273,141,92.6,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613881,157,1,1,22,23,eqaszp3lzhffqt4f8hmzov72j,1,66.8,93.8,2022-11-19T11:24:04.484Z,2022-11-19T11:59:13Z,3920989317,140,69.9,3920989321,212,9.4,3920989323,213,5.1,3920989319,141,80.9,3920989315,56,Left,,,,,,,,,,comno008m9p6kg2cxtbc7suwa,Nerea Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613885,158,61,1,22,23,eqaszp3lzhffqt4f8hmzov72j,0,70,80.9,2022-11-19T11:24:04.621Z,2022-11-19T13:14:47Z,3920989335,56,Left,,,,,,,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613879,207,49,1,22,24,9ouh98eyf6u69lbxc13mllm7f,1,37.5,14.9,2022-11-19T11:24:05.316Z,2022-11-19T11:24:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613887,159,45,1,22,25,eqaszp3lzhffqt4f8hmzov72j,0,67,83.8,2022-11-19T11:24:06.275Z,2022-11-19T11:24:07Z,3920989367,286,,3920989365,56,Left,3920989379,233,208,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613889,208,3,1,22,25,9ouh98eyf6u69lbxc13mllm7f,1,33,16.2,2022-11-19T11:24:06.275Z,2022-11-19T11:24:07Z,3920989369,56,Back,3920989373,233,159,3920989377,285,,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613899,209,1,1,22,25,9ouh98eyf6u69lbxc13mllm7f,1,36.1,16.2,2022-11-19T11:24:06.947Z,2022-11-19T11:24:09Z,3920989431,213,1.6,3920989427,141,29.7,3920989429,212,9.2,3920989423,56,Back,3920989425,140,35.6,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613901,210,1,1,22,28,9ouh98eyf6u69lbxc13mllm7f,1,35.6,29.7,2022-11-19T11:24:09.427Z,2022-11-19T11:24:11Z,3920989443,56,Back,3920989449,212,16.6,3920989445,140,22.7,3920989451,213,3.8,3920989447,141,15.6,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613903,211,1,1,22,30,9ouh98eyf6u69lbxc13mllm7f,1,22.7,15.2,2022-11-19T11:24:11.515Z,2022-11-19T11:24:13Z,3920989459,141,3.7,3920989461,212,10.7,3920989455,56,Back,3920989457,140,29.7,3920989463,213,5.5,,,,,,,,,,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613907,212,3,1,22,33,9ouh98eyf6u69lbxc13mllm7f,0,31.8,7.2,2022-11-19T11:24:14.499Z,2022-11-19T11:52:22Z,3920989495,285,,3921019957,233,160,3920989493,56,Back,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613905,160,7,1,22,33,eqaszp3lzhffqt4f8hmzov72j,0,68.2,92.8,2022-11-19T11:24:14.500Z,2022-11-19T11:59:20Z,3920989499,233,212,3920989491,286,,3920989489,56,Left,,,,,,,,,,,,,,,,comno008m9p6kg2cxtbc7suwa,Nerea Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613909,213,61,1,22,34,9ouh98eyf6u69lbxc13mllm7f,1,30.9,4,2022-11-19T11:24:15.640Z,2022-11-19T11:24:15Z,3920989497,56,Back,,,,,,,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613911,161,49,1,22,34,eqaszp3lzhffqt4f8hmzov72j,1,66.4,88.3,2022-11-19T11:24:15.828Z,2022-11-19T11:24:16Z,,,,,,,,,,,,,,,,,,,,,,,,,comno008m9p6kg2cxtbc7suwa,Nerea Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613913,162,1,1,22,35,eqaszp3lzhffqt4f8hmzov72j,0,66,87.4,2022-11-19T11:24:16.180Z,2022-11-19T11:24:17Z,3920989507,56,Center,3920989509,140,75.5,3920989515,213,5.4,3920989511,141,71.2,3920989513,212,14.9,,,,,,,,,,comno008m9p6kg2cxtbc7suwa,Nerea Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613915,214,1,1,22,36,9ouh98eyf6u69lbxc13mllm7f,1,22.9,27.1,2022-11-19T11:24:17.667Z,2022-11-19T11:24:19Z,3920989525,141,14.1,3920989519,3,,3920989523,140,26.2,3920989529,213,5.1,3920989521,56,Back,3920989527,212,9.5,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613921,215,1,1,22,37,9ouh98eyf6u69lbxc13mllm7f,1,26.2,14.1,2022-11-19T11:24:19.003Z,2022-11-19T11:24:22Z,3920989555,213,0.5,3920989545,3,,3920989553,212,13.8,3920989549,140,37.4,3920989547,56,Back,3920989551,141,24.6,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613923,216,44,1,22,38,9ouh98eyf6u69lbxc13mllm7f,1,35.2,25.7,2022-11-19T11:24:19.746Z,2022-11-19T11:24:22Z,3920989561,285,,3920989569,233,163,3920989559,56,Back,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613919,163,44,1,22,38,eqaszp3lzhffqt4f8hmzov72j,0,64.8,74.3,2022-11-19T11:24:19.747Z,2022-11-19T11:24:23Z,3920989537,56,Center,3920989591,233,216,3920989539,286,,,,,,,,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613931,217,1,1,22,39,9ouh98eyf6u69lbxc13mllm7f,1,37.4,24.6,2022-11-19T11:24:20.283Z,2022-11-19T11:53:26Z,3920989613,212,10.5,3920989615,213,5.7,3920989607,56,Back,3920989605,3,,3920989611,141,16.5,3920989609,140,45.9,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613935,218,49,1,22,40,9ouh98eyf6u69lbxc13mllm7f,1,44.1,12.8,2022-11-19T11:24:21.503Z,2022-11-19T11:53:29Z,,,,,,,,,,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486619727,403,61,1,22,41,9ouh98eyf6u69lbxc13mllm7f,1,41.5,10.1,2022-11-19T11:24:22.072Z,2022-11-19T11:53:31Z,3921020943,56,Back,,,,,,,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486619789,404,1,1,22,42,9ouh98eyf6u69lbxc13mllm7f,1,44.6,2,2022-11-19T11:24:23.072Z,2022-11-19T11:53:42Z,3921021245,141,3.2,3921021243,140,53.0,3921021249,213,0.1,3921021241,56,Right,3921021247,212,8.9,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613939,219,1,1,22,44,9ouh98eyf6u69lbxc13mllm7f,0,41.3,4.3,2022-11-19T11:24:25.851Z,2022-11-19T11:53:44Z,3920989651,212,3.1,3920989695,233,165,3920989647,140,38.4,3920989699,286,,3920989693,236,,3920989649,141,3.8,3920989653,213,3.3,3920989645,56,Back,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613953,165,74,1,22,45,eqaszp3lzhffqt4f8hmzov72j,1,69.1,98.4,2022-11-19T11:24:27.036Z,2022-11-19T13:14:43Z,3920989691,285,,3920989701,233,219,3920989689,56,Left,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613947,220,5,1,22,46,9ouh98eyf6u69lbxc13mllm7f,1,37.2,-1.6,2022-11-19T11:24:27.275Z,2022-11-19T11:24:31Z,3920989669,56,Back,3920989671,347,,3920989709,233,166,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613943,164,43,1,22,46,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2022-11-19T11:24:27.732Z,2022-11-19T11:59:48Z,3921025735,144,45,3920989663,285,0,3920989661,56,Left,,,,,,,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613957,166,5,1,22,48,eqaszp3lzhffqt4f8hmzov72j,0,62.8,101.6,2022-11-19T11:24:29.563Z,2022-11-19T11:24:33Z,3920989707,347,,3920989705,56,Left,3920989713,233,220,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613991,221,1,1,23,0,9ouh98eyf6u69lbxc13mllm7f,1,51.9,0,2022-11-19T11:24:41.330Z,2022-11-19T11:25:31Z,3920989881,212,18.8,3920989877,140,68.7,3920989875,56,Right,3920989883,213,0.4,3920989873,107,,3920989879,141,8.6,,,,,,,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486613997,167,43,1,23,5,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2022-11-19T11:24:46.149Z,2022-11-19T11:25:31Z,3920990487,144,61,3920989909,56,Back,,,,,,,,,,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486614099,232,1,1,23,5,9ouh98eyf6u69lbxc13mllm7f,0,66.6,7.4,2022-11-19T11:24:46.362Z,2022-11-19T11:25:30Z,3920990407,140,69.5,3920990413,213,1.2,3920990409,141,18.8,3920990403,3,,3920990411,212,8.3,3920990405,56,Right,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486614003,168,1,1,23,6,eqaszp3lzhffqt4f8hmzov72j,1,37.7,74.1,2022-11-19T11:24:47.589Z,2022-11-19T11:26:02Z,3920989945,141,42.7,3920989949,213,5.3,3920989943,140,52.6,3920989939,157,,3920989951,1,,3920989941,56,Center,3920989947,212,26.5,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486614159,175,61,1,23,8,eqaszp3lzhffqt4f8hmzov72j,0,52.3,42.5,2022-11-19T11:24:49.388Z,2022-11-19T11:25:51Z,3920990783,56,Center,,,,,,,,,,,,,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486614007,222,49,1,23,10,9ouh98eyf6u69lbxc13mllm7f,1,54.1,72.4,2022-11-19T11:24:51.275Z,2022-11-19T11:25:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486614013,223,1,1,23,12,9ouh98eyf6u69lbxc13mllm7f,1,56.1,86.6,2022-11-19T11:24:53.690Z,2022-11-19T11:24:55Z,3920989981,140,53.1,3920989983,141,63.0,3920989987,213,4.5,3920989979,56,Center,3920989985,212,16.4,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486614021,224,1,1,23,14,9ouh98eyf6u69lbxc13mllm7f,1,53.1,63,2022-11-19T11:24:55.139Z,2022-11-19T11:25:00Z,3920990035,213,0.4,3920990031,141,69.4,3920990033,212,10.6,3920990029,140,62.3,3920990027,56,Center,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486614029,225,1,1,23,18,9ouh98eyf6u69lbxc13mllm7f,1,53.3,58.1,2022-11-19T11:24:59.914Z,2022-11-19T11:25:03Z,3920990059,140,42.2,3920990061,141,37.4,3920990063,212,18.3,3920990057,56,Back,3920990065,213,4.0,,,,,,,,,,f20f6etew7qc0bgwp7j1bgyne,Silvia Doblado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
