id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2481955863,9,1,1,0,18,9ns699xp353c84r1g6epazycl,0,56.6,1.6,2022-11-05T17:16:29.820Z,2022-11-05T17:16:31Z,3896666223,213,0.5,3896666221,212,2.5,3896666345,236,,3896666215,140,58.7,3896666349,233,3,3896666213,56,Right,3896666357,286,,3896666217,141,3.2,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481955871,3,74,1,0,18,b9ecgxh884j2ugjrxwvpym192,1,28.6,87.5,2022-11-05T17:16:29.821Z,2022-11-05T17:16:32Z,3896666251,56,Back,3896666309,233,9,3896666253,285,,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481955903,4,49,1,0,20,b9ecgxh884j2ugjrxwvpym192,1,29.7,83,2022-11-05T17:16:32.205Z,2022-11-05T17:17:14Z,,,,,,,,,,,,,,,,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481955913,5,1,1,0,20,b9ecgxh884j2ugjrxwvpym192,1,29.7,83,2022-11-05T17:16:32.430Z,2022-11-05T17:17:12Z,3896666465,140,31.3,3896666463,56,Back,3896666471,213,1.2,3896666469,212,5.0,3896666467,141,89.9,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481955925,6,1,1,0,21,b9ecgxh884j2ugjrxwvpym192,1,31.3,89.9,2022-11-05T17:16:33.246Z,2022-11-05T17:16:35Z,3896666563,212,21.4,3896666561,141,74.8,3896666565,213,5.8,3896666557,56,Back,3896666559,140,49.2,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481955981,7,1,1,0,23,b9ecgxh884j2ugjrxwvpym192,1,52.3,73,2022-11-05T17:16:35.423Z,2022-11-05T17:16:40Z,3896666963,140,70.6,3896666965,141,40.9,3896666961,56,Center,3896666967,212,29.1,3896666969,213,5.4,3896666959,155,,,,,,,,67nqgmgyb28btwrkdykjitylm,Ana de Teresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481955987,8,3,1,0,28,b9ecgxh884j2ugjrxwvpym192,0,88.2,39.3,2022-11-05T17:16:40.558Z,2022-11-05T17:16:42Z,3896667013,56,Center,3896667015,286,,3896667051,233,10,,,,,,,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481955991,10,7,1,0,28,9ns699xp353c84r1g6epazycl,0,11.8,60.7,2022-11-05T17:16:40.559Z,2022-11-05T17:16:42Z,3896667033,285,,3896667041,233,8,3896667031,56,Back,,,,,,,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481955993,9,61,1,0,30,b9ecgxh884j2ugjrxwvpym192,1,87,37.4,2022-11-05T17:16:41.739Z,2022-11-05T17:16:41Z,3896667039,56,Center,,,,,,,,,,,,,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956017,10,5,1,0,31,b9ecgxh884j2ugjrxwvpym192,0,101.2,37.1,2022-11-05T17:16:43.614Z,2022-11-05T17:16:45Z,3896667177,346,,3896667217,233,11,3896667175,56,Center,,,,,,,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956019,11,5,1,0,31,9ns699xp353c84r1g6epazycl,1,-1.2,62.9,2022-11-05T17:16:43.614Z,2022-11-05T17:51:18Z,3896667181,346,,3896667183,233,10,3896667179,56,Back,,,,,,,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956189,12,1,1,0,41,9ns699xp353c84r1g6epazycl,1,3.9,51.5,2022-11-05T17:16:52.907Z,2022-11-05T17:16:59Z,3896668125,140,5.1,3896668121,124,,3896668123,56,Back,3896668135,237,,3896668127,141,67.6,3896668131,213,1.5,3896668129,212,11.0,,,,d1iaa35qeww3me6qcyisvlsh6,María López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956221,13,1,1,0,47,9ns699xp353c84r1g6epazycl,1,7.8,63.1,2022-11-05T17:16:59.194Z,2022-11-05T17:17:01Z,3896668293,141,31.2,3896668295,212,22.0,3896668291,140,11.1,3896668297,213,4.9,3896668289,56,Back,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956247,14,1,1,0,49,9ns699xp353c84r1g6epazycl,1,11.2,31.2,2022-11-05T17:17:01.291Z,2022-11-05T17:17:03Z,3896668427,141,50.7,3896668431,213,1.9,3896668425,140,7.2,3896668423,56,Back,3896668429,212,13.9,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956305,15,1,1,0,52,9ns699xp353c84r1g6epazycl,1,7.5,52.2,2022-11-05T17:17:03.691Z,2022-11-05T17:17:07Z,3896668645,140,14.4,3896668643,56,Back,3896668651,213,1.2,3896668649,212,18.9,3896668647,141,77.8,,,,,,,,,,d1iaa35qeww3me6qcyisvlsh6,María López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956339,16,1,1,0,55,9ns699xp353c84r1g6epazycl,1,20.2,77,2022-11-05T17:17:07.563Z,2022-11-05T17:17:10Z,3896668831,140,35.9,3896668835,212,21.5,3896668833,141,97.2,3896668829,56,Back,3896668837,213,0.7,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956367,17,1,1,0,58,9ns699xp353c84r1g6epazycl,1,35.3,97.1,2022-11-05T17:17:10.651Z,2022-11-05T17:17:13Z,3896668997,141,85.0,3896669001,213,3.6,3896668993,56,Back,3896668995,140,20.4,3896668999,212,17.7,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956461,18,1,1,1,4,9ns699xp353c84r1g6epazycl,1,21.2,81.4,2022-11-05T17:17:16.139Z,2022-11-05T17:17:21Z,3896669513,141,98.0,3896669515,212,22.3,3896669511,140,39.5,3896669509,56,Back,3896669517,213,0.5,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956499,19,1,1,1,9,9ns699xp353c84r1g6epazycl,1,38.7,92.4,2022-11-05T17:17:21.019Z,2022-11-05T17:17:24Z,3896669771,56,Back,3896669775,140,31.5,3896669779,141,79.0,3896669785,213,4.0,3896669783,212,11.8,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956543,20,1,1,1,12,9ns699xp353c84r1g6epazycl,1,31.5,79,2022-11-05T17:17:24.091Z,2022-11-05T17:17:27Z,3896670033,140,30.3,3896670035,141,34.3,3896670031,56,Back,3896670037,212,30.4,3896670039,213,4.7,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956605,21,1,1,1,16,9ns699xp353c84r1g6epazycl,1,30.3,35.7,2022-11-05T17:17:27.819Z,2022-11-05T17:17:33Z,3896670347,141,97.4,3896670345,140,39.7,3896670341,196,,3896670343,56,Back,3896670349,212,43.1,3896670353,1,,3896670351,213,1.3,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956611,22,1,1,1,22,9ns699xp353c84r1g6epazycl,1,39.7,97.4,2022-11-05T17:17:33.851Z,2022-11-05T17:17:34Z,3896670389,213,4.1,3896670387,212,6.2,3896670383,140,36.1,3896670381,56,Back,3896670385,141,90.2,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956623,23,1,1,1,22,9ns699xp353c84r1g6epazycl,1,36.1,90.2,2022-11-05T17:17:34.443Z,2022-11-05T17:17:35Z,3896670455,56,Back,3896670457,140,39.0,3896670461,212,6.2,3896670463,213,1.1,3896670459,141,98.1,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956695,24,1,1,1,23,9ns699xp353c84r1g6epazycl,1,38.1,97.4,2022-11-05T17:17:35.579Z,2022-11-05T17:17:41Z,3896670817,212,9.3,3896670819,213,3.8,3896670813,140,31.1,3896670815,141,89.0,3896670811,56,Back,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956735,25,1,1,1,29,9ns699xp353c84r1g6epazycl,0,35,65.7,2022-11-05T17:17:41.290Z,2022-11-05T17:17:46Z,3896671019,141,35.7,3896671017,140,36.8,3896671023,213,4.8,3896671021,212,20.5,3896671015,56,Back,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956723,11,49,1,1,31,b9ecgxh884j2ugjrxwvpym192,1,69.7,60.8,2022-11-05T17:17:43.214Z,2022-11-05T17:17:43Z,,,,,,,,,,,,,,,,,,,,,,,,,67nqgmgyb28btwrkdykjitylm,Ana de Teresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956825,12,1,1,1,34,b9ecgxh884j2ugjrxwvpym192,1,76.9,64.9,2022-11-05T17:17:46.590Z,2022-11-05T17:18:11Z,3896672805,210,15,3896671453,212,14.7,3896671455,213,0.2,3896672807,154,,3896671443,140,90.7,3896671437,56,Center,3896671447,141,68.5,,,,67nqgmgyb28btwrkdykjitylm,Ana de Teresa,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956835,13,15,1,1,38,b9ecgxh884j2ugjrxwvpym192,1,96.8,65.5,2022-11-05T17:17:50.302Z,2022-11-05T17:18:12Z,3896672861,102,52.9,3896672865,146,99.9,3896671475,56,Center,3896671471,22,,3896672039,72,,3896672849,29,,3896672863,103,7.0,3896671473,65,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,3896672867,147,51.6,3896672847,76,3896672979,233,26,3896672853,154,3896672857,55,12,,,,,,,,,,,,,,,,,,,
2481956861,26,10,1,1,38,9ns699xp353c84r1g6epazycl,1,1.5,45.1,2022-11-05T17:17:50.402Z,2022-11-05T17:18:12Z,3896672937,183,,3896671649,173,,3896671661,56,Back,3896672935,180,,3896673005,233,13,,,,,,,,,,d1iaa35qeww3me6qcyisvlsh6,María López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481956921,14,5,1,1,43,b9ecgxh884j2ugjrxwvpym192,1,94,101.6,2022-11-05T17:17:55.099Z,2022-11-05T17:51:18Z,3896674249,233,27,3896671981,56,Left,3896671983,347,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957079,27,5,1,1,43,9ns699xp353c84r1g6epazycl,0,6,-1.6,2022-11-05T17:17:55.099Z,2022-11-05T17:18:31Z,3896674275,233,14,3896672927,56,Back,3896672929,347,,,,,,,,,,,,,,,,,d1iaa35qeww3me6qcyisvlsh6,María López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957117,15,1,1,2,0,b9ecgxh884j2ugjrxwvpym192,1,95.4,100,2022-11-05T17:18:11.732Z,2022-11-05T17:18:13Z,3896673125,107,,3896673137,140,92.3,3896673131,56,Left,3896673145,212,11.6,3896673141,141,84.7,3896673151,213,4.4,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957139,16,1,1,2,1,b9ecgxh884j2ugjrxwvpym192,1,92.3,84.7,2022-11-05T17:18:13.341Z,2022-11-05T17:18:14Z,3896673277,56,Left,3896673281,141,90.8,3896673285,213,1.4,3896673283,212,4.2,3896673279,140,92.9,,,,,,,,,,67nqgmgyb28btwrkdykjitylm,Ana de Teresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957143,17,3,1,2,2,b9ecgxh884j2ugjrxwvpym192,0,92.4,91.1,2022-11-05T17:18:14.349Z,2022-11-05T17:18:17Z,3896673307,286,,3896673503,233,28,3896673305,56,Left,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957183,28,7,1,2,2,9ns699xp353c84r1g6epazycl,0,7.6,8.9,2022-11-05T17:18:14.350Z,2022-11-05T17:18:17Z,3896673461,285,,3896673485,233,17,3896673459,56,Back,,,,,,,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957157,18,61,1,2,3,b9ecgxh884j2ugjrxwvpym192,1,92.9,90.8,2022-11-05T17:18:15.660Z,2022-11-05T17:18:15Z,3896673369,56,Left,,,,,,,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957189,19,5,1,2,5,b9ecgxh884j2ugjrxwvpym192,0,100.5,93.6,2022-11-05T17:18:16.829Z,2022-11-05T17:18:18Z,3896673477,56,Left,3896673479,346,,3896673581,233,29,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957213,29,5,1,2,5,9ns699xp353c84r1g6epazycl,1,-0.5,6.4,2022-11-05T17:18:16.829Z,2022-11-05T17:51:18Z,3896673561,233,19,3896673537,56,Back,3896673539,346,,,,,,,,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957407,30,1,1,2,19,9ns699xp353c84r1g6epazycl,1,4.2,48.2,2022-11-05T17:18:31.643Z,2022-11-05T17:18:33Z,3896674489,212,13.8,3896674495,237,,3896674491,213,0.5,3896674487,141,57.6,3896674483,56,Back,3896674481,124,,3896674485,140,15.8,,,,d1iaa35qeww3me6qcyisvlsh6,María López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957413,31,1,1,2,21,9ns699xp353c84r1g6epazycl,1,16.4,59.3,2022-11-05T17:18:33.626Z,2022-11-05T17:18:34Z,3896674537,141,82.6,3896674533,56,Back,3896674541,213,1.0,3896674535,140,25.4,3896674539,212,18.4,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957487,32,1,1,2,23,9ns699xp353c84r1g6epazycl,1,25.4,82.6,2022-11-05T17:18:34.762Z,2022-11-05T17:18:40Z,3896674949,56,Back,3896674957,213,4.6,3896674953,141,56.9,3896674951,140,24.3,3896674955,212,17.5,,,,,,,,,,4duzcq6r3j9ejv5b6koygle22,Silvia Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957547,33,1,1,2,28,9ns699xp353c84r1g6epazycl,1,27.4,51.2,2022-11-05T17:18:40.314Z,2022-11-05T17:18:44Z,3896675285,140,39.0,3896675283,56,Back,3896675287,141,77.2,3896675291,213,1.0,3896675289,212,21.5,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957591,34,1,1,2,33,9ns699xp353c84r1g6epazycl,1,45.5,72.9,2022-11-05T17:18:44.858Z,2022-11-05T17:18:48Z,3896675553,141,17.6,3896675555,212,37.8,3896675551,140,42.0,3896675549,56,Back,3896675547,155,,3896675557,213,4.6,3896675559,1,,,,,4duzcq6r3j9ejv5b6koygle22,Silvia Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957645,35,1,1,2,36,9ns699xp353c84r1g6epazycl,1,41.1,20,2022-11-05T17:18:48.153Z,2022-11-05T17:18:51Z,3896675851,213,2.6,3896675845,140,19.4,3896675843,56,Back,3896675849,212,27.2,3896675847,141,41.8,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957659,36,1,1,2,39,9ns699xp353c84r1g6epazycl,1,19.4,41.8,2022-11-05T17:18:51.545Z,2022-11-05T17:18:53Z,3896675929,212,11.5,3896675927,141,56.7,3896675931,213,1.1,3896675925,140,24.6,3896675923,56,Back,,,,,,,,,,d1iaa35qeww3me6qcyisvlsh6,María López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957759,37,1,1,2,44,9ns699xp353c84r1g6epazycl,1,27.1,49,2022-11-05T17:18:56.154Z,2022-11-05T17:19:00Z,3896676517,212,21.6,3896676519,213,1.2,3896676513,140,34.7,3896676515,141,78.5,3896676511,56,Back,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957807,38,1,1,2,48,9ns699xp353c84r1g6epazycl,1,34.1,76.7,2022-11-05T17:18:59.881Z,2022-11-05T17:19:03Z,3896676737,213,4.6,3896676731,140,31.9,3896676735,212,15.1,3896676733,141,54.8,3896676729,56,Back,,,,,,,,,,4duzcq6r3j9ejv5b6koygle22,Silvia Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957851,39,1,1,2,51,9ns699xp353c84r1g6epazycl,1,32.5,47.6,2022-11-05T17:19:03.625Z,2022-11-05T17:19:08Z,3896676967,140,42.2,3896676965,56,Back,3896676973,213,1.1,3896676971,212,21.7,3896676969,141,75.7,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481957873,40,1,1,2,56,9ns699xp353c84r1g6epazycl,1,43.9,76.7,2022-11-05T17:19:07.897Z,2022-11-05T17:20:55Z,3896677099,56,Back,3896677107,213,1.2,3896677105,212,14.6,3896677101,140,48.7,3896677103,141,96.8,,,,,,,,,,4duzcq6r3j9ejv5b6koygle22,Silvia Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
