id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2482649255,114,49,1,0,14,vaikl8nl7hdr4y9jj4jyb9ey,1,37.4,24.3,2022-11-06T16:58:16.739Z,2022-11-06T17:11:03Z,,,,,,,,,,,,,,,,,,,,,,,,,cp37td3qaw8oyf3mznoh45o15,Lucía Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482649447,116,1,1,0,15,vaikl8nl7hdr4y9jj4jyb9ey,1,35.8,25.5,2022-11-06T16:58:18.239Z,2022-11-06T17:11:16Z,3900325113,141,36.0,3900325117,213,0.5,3900325111,140,46.9,3900325115,212,13.7,3900325109,56,Back,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482649531,117,1,1,0,16,vaikl8nl7hdr4y9jj4jyb9ey,1,50.8,37.6,2022-11-06T16:58:19.494Z,2022-11-06T17:11:20Z,3900325553,212,10.4,3900325545,140,44.8,3900325541,56,Back,3900325549,141,49.7,3900325555,213,2.2,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482649587,118,1,1,0,17,vaikl8nl7hdr4y9jj4jyb9ey,0,43.6,49.4,2022-11-06T16:58:19.819Z,2022-11-06T17:11:33Z,3900325959,140,47.8,3900325961,141,57.3,3900325963,212,7.0,3900325965,213,0.9,3900325957,56,Back,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482678115,439,8,1,0,18,bop6aslxmwvzsapdxsw3xbvfg,1,51.9,43.4,2022-11-06T16:58:20.640Z,2022-11-06T17:55:05Z,3900483489,56,Center,,,,,,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482678199,440,44,1,0,18,bop6aslxmwvzsapdxsw3xbvfg,1,58.6,46.2,2022-11-06T16:58:20.640Z,2022-11-06T17:45:11Z,3900483945,56,Center,3900483969,233,119,3900483947,286,,,,,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482649653,119,44,1,0,18,vaikl8nl7hdr4y9jj4jyb9ey,0,41.4,53.8,2022-11-06T16:58:20.641Z,2022-11-06T17:45:11Z,3900484009,233,440,3900326419,285,,3900326417,56,Back,,,,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482678349,441,1,1,0,19,bop6aslxmwvzsapdxsw3xbvfg,1,56.1,43.9,2022-11-06T16:58:21.640Z,2022-11-06T17:45:20Z,3900484789,213,4.2,3900484779,3,,3900484781,56,Center,3900484783,140,52.0,3900484785,141,31.3,3900484787,212,9.6,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482678407,442,49,1,0,20,bop6aslxmwvzsapdxsw3xbvfg,1,52.6,32.5,2022-11-06T16:58:22.640Z,2022-11-06T17:45:23Z,,,,,,,,,,,,,,,,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639265,3,1,1,0,22,bop6aslxmwvzsapdxsw3xbvfg,1,51.6,28.3,2022-11-06T16:58:25.296Z,2022-11-06T16:58:29Z,3900269275,213,3.2,3900269269,140,41.0,3900269273,212,11.1,3900269271,141,28.0,3900269267,56,Back,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639287,4,1,1,0,26,bop6aslxmwvzsapdxsw3xbvfg,1,36.6,27.1,2022-11-06T16:58:29.071Z,2022-11-06T16:58:31Z,3900269383,141,6.4,3900269387,213,5.7,3900269381,140,55.6,3900269379,56,Right,3900269385,212,24.4,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639289,5,50,1,0,28,bop6aslxmwvzsapdxsw3xbvfg,1,61.3,7.8,2022-11-06T16:58:31.231Z,2022-11-06T16:58:35Z,3900269391,56,Right,3900269393,286,,3900269537,233,3,,,,,,,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639299,3,7,1,0,28,vaikl8nl7hdr4y9jj4jyb9ey,0,38.7,92.2,2022-11-06T16:58:31.232Z,2022-11-06T16:58:34Z,3900269439,56,Back,3900269441,285,,3900269471,233,5,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639297,6,61,1,0,29,bop6aslxmwvzsapdxsw3xbvfg,1,56.4,5.8,2022-11-06T16:58:32.458Z,2022-11-06T16:58:32Z,3900269437,56,Right,,,,,,,,,,,,,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639321,4,49,1,0,30,vaikl8nl7hdr4y9jj4jyb9ey,1,33.2,90.3,2022-11-06T16:58:33.445Z,2022-11-06T16:58:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639325,5,1,1,0,31,vaikl8nl7hdr4y9jj4jyb9ey,1,33.6,91.7,2022-11-06T16:58:34.218Z,2022-11-06T16:58:35Z,3900269569,213,3.5,3900269561,56,Back,3900269563,140,27.2,3900269565,141,87.7,3900269567,212,7.2,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639349,6,1,1,0,32,vaikl8nl7hdr4y9jj4jyb9ey,1,28.7,87.8,2022-11-06T16:58:35.040Z,2022-11-06T17:11:57Z,3900269669,140,34.8,3900269675,213,6.0,3900269667,56,Back,3900269671,141,85.0,3900269673,212,6.7,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639351,7,61,1,0,33,vaikl8nl7hdr4y9jj4jyb9ey,0,35.6,85.3,2022-11-06T16:58:36.557Z,2022-11-06T16:59:00Z,3900269701,56,Back,,,,,,,,,,,,,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639371,7,5,1,0,34,bop6aslxmwvzsapdxsw3xbvfg,1,62.3,-0.8,2022-11-06T16:58:36.879Z,2022-11-06T16:58:38Z,3900269787,56,Right,3900269829,233,8,3900269789,347,,,,,,,,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639359,8,5,1,0,34,vaikl8nl7hdr4y9jj4jyb9ey,0,37.7,100.8,2022-11-06T16:58:36.879Z,2022-11-06T17:09:06Z,3900269735,56,Back,3900269737,347,,3900269841,233,7,,,,,,,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639545,8,1,1,0,46,bop6aslxmwvzsapdxsw3xbvfg,1,56,0,2022-11-06T16:58:49.504Z,2022-11-06T16:58:53Z,3900270731,213,0.6,3900270721,107,,3900270723,56,Right,3900270727,141,11.9,3900270729,212,14.9,3900270725,140,67.3,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639555,9,50,1,0,50,bop6aslxmwvzsapdxsw3xbvfg,1,76.4,7.5,2022-11-06T16:58:53.134Z,2022-11-06T16:58:55Z,3900270763,56,Right,3900270809,233,9,3900270765,286,,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639549,9,7,1,0,50,vaikl8nl7hdr4y9jj4jyb9ey,1,23.6,92.5,2022-11-06T16:58:53.135Z,2022-11-06T16:58:54Z,3900270737,56,Back,3900270787,233,9,3900270739,285,,3900270735,167,,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639571,10,5,1,0,51,bop6aslxmwvzsapdxsw3xbvfg,1,82.6,-1.5,2022-11-06T16:58:53.854Z,2022-11-06T17:09:06Z,3900270851,56,Right,3900270853,347,,3900270855,233,10,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639559,10,5,1,0,51,vaikl8nl7hdr4y9jj4jyb9ey,0,17.4,101.5,2022-11-06T16:58:53.854Z,2022-11-06T16:58:56Z,3900270783,347,,3900270877,233,10,3900270781,56,Back,,,,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639697,11,1,1,1,2,bop6aslxmwvzsapdxsw3xbvfg,0,73.9,0,2022-11-06T16:59:04.911Z,2022-11-06T16:59:36Z,3900271537,212,29.6,3900271523,107,,3900271527,56,Center,3900271531,140,92.6,3900271545,1,,3900271541,213,0.8,3900271535,141,31.0,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639823,13,61,1,1,5,vaikl8nl7hdr4y9jj4jyb9ey,0,10.7,70.8,2022-11-06T16:59:08.238Z,2022-11-06T16:59:27Z,3900272223,56,Back,,,,,,,,,,,,,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639705,12,15,1,1,6,bop6aslxmwvzsapdxsw3xbvfg,1,95.7,36.9,2022-11-06T16:59:08.751Z,2022-11-06T16:59:34Z,3900272395,102,48.0,3900272397,103,13.9,3900272405,147,46.8,3900272399,214,,3900272409,233,11,3900272389,160,,3900271581,56,Center,3900272403,146,99.0,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,3900272631,62,3900272401,458,3900272393,80,3900272391,72,,,,,,,,,,,,,,,,,,,,,,,
2482639727,11,10,1,1,6,vaikl8nl7hdr4y9jj4jyb9ey,1,1.7,54.8,2022-11-06T16:59:08.851Z,2022-11-06T16:59:29Z,3900272437,233,12,3900271691,389,,3900271693,182,,3900271689,173,,3900271695,56,Back,,,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639737,12,6,1,1,8,vaikl8nl7hdr4y9jj4jyb9ey,0,2.4,56.2,2022-11-06T16:59:11.468Z,2022-11-06T17:11:34Z,3900271729,56,Back,3900326661,233,13,3900271731,73,,,,,,,,,,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639935,13,6,1,1,8,bop6aslxmwvzsapdxsw3xbvfg,1,97.6,43.8,2022-11-06T16:59:11.468Z,2022-11-06T17:11:34Z,3900326631,233,12,3900272881,75,,3900272879,56,Center,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639979,14,1,1,1,43,bop6aslxmwvzsapdxsw3xbvfg,0,99.5,0.5,2022-11-06T16:59:46.159Z,2022-11-06T17:45:32Z,3900273109,2,,3900273113,155,,3900273121,141,48.7,3900273111,6,,3900273123,212,33.1,3900273117,56,Center,3900273127,1,,3900273115,223,,4n6mnhjzt6zpicfea3ym678id,Mapi León,3900273125,213,3900273285,233,3900273119,140,,,1.7,14,95.3,,,,,,,,,,,,,,,,,,,,
2482640007,14,41,1,1,45,vaikl8nl7hdr4y9jj4jyb9ey,1,11,44.9,2022-11-06T16:59:48.283Z,2022-11-06T17:52:02Z,3900273249,212,9.7,3900273245,140,18.9,3900273297,233,14,3900273251,213,5.7,3900273247,141,37.6,,,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640021,15,1,1,1,47,bop6aslxmwvzsapdxsw3xbvfg,1,90.5,65.4,2022-11-06T16:59:50.606Z,2022-11-06T17:45:51Z,3900273329,213,5.1,3900273319,3,,3900274417,210,14,3900273321,56,Center,3900273323,140,95.6,3900273325,141,47.8,3900274419,154,,3900273327,212,13.1,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2482640027,16,14,1,1,49,bop6aslxmwvzsapdxsw3xbvfg,1,95.7,47.8,2022-11-06T16:59:51.934Z,2022-11-06T17:45:51Z,3900274183,25,,3900274195,328,,3900274431,55,15,3900273355,56,Center,3900274443,231,49.5,3900274441,230,99.3,3900274429,154,,3900274439,214,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,3900274187,15,3900274435,102,3900273353,16,3900274425,74,,48.3,,,3900274427,29,3900274437,103,39.2,,,,,,,,,,,,,,
2482679125,443,61,1,1,50,bop6aslxmwvzsapdxsw3xbvfg,0,85.1,35.8,2022-11-06T16:59:52.640Z,2022-11-06T17:46:11Z,3900489111,56,Center,,,,,,,,,,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640031,15,61,1,1,50,vaikl8nl7hdr4y9jj4jyb9ey,1,11.4,54,2022-11-06T16:59:52.851Z,2022-11-06T17:52:00Z,3900273379,56,Back,,,,,,,,,,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640045,16,49,1,1,51,vaikl8nl7hdr4y9jj4jyb9ey,1,10.4,58.2,2022-11-06T16:59:54.090Z,2022-11-06T16:59:54Z,,,,,,,,,,,,,,,,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640047,17,1,1,1,51,vaikl8nl7hdr4y9jj4jyb9ey,0,10.4,58.2,2022-11-06T16:59:54.302Z,2022-11-06T16:59:55Z,3900273449,140,14.9,3900273455,213,0.3,3900273457,1,,3900273445,157,,3900273447,56,Back,3900273451,141,60.0,3900273453,212,4.9,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640069,17,43,1,1,54,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2022-11-06T16:59:57.103Z,2022-11-06T17:46:04Z,3900273569,56,Center,3900488625,144,61,,,,,,,,,,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640089,18,50,1,1,57,vaikl8nl7hdr4y9jj4jyb9ey,1,19.9,87.6,2022-11-06T16:59:59.664Z,2022-11-06T17:00:04Z,3900273663,56,Back,3900273665,285,,3900273879,233,18,,,,,,,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640125,18,7,1,1,57,bop6aslxmwvzsapdxsw3xbvfg,1,80.1,12.4,2022-11-06T16:59:59.665Z,2022-11-06T17:00:06Z,3900273867,286,,3900273869,233,18,3900273865,56,Right,,,,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640123,19,3,1,2,0,vaikl8nl7hdr4y9jj4jyb9ey,0,18.8,92.5,2022-11-06T17:00:03.066Z,2022-11-06T17:52:21Z,3900273863,285,,3900273861,56,Back,3900516997,233,19,,,,,,,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640135,19,7,1,2,0,bop6aslxmwvzsapdxsw3xbvfg,1,81.2,7.5,2022-11-06T17:00:03.067Z,2022-11-06T17:46:24Z,3900273943,233,19,3900273923,167,,3900273927,56,Right,3900273931,286,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640253,20,5,1,2,0,vaikl8nl7hdr4y9jj4jyb9ey,1,20,100.6,2022-11-06T17:00:03.626Z,2022-11-06T17:00:20Z,3900274615,347,,3900274631,233,20,3900274613,56,Back,,,,,,,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640139,20,5,1,2,0,bop6aslxmwvzsapdxsw3xbvfg,0,80,-0.6,2022-11-06T17:00:03.626Z,2022-11-06T17:09:06Z,3900273939,56,Right,3900273941,347,,3900274637,233,20,,,,,,,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640263,21,1,1,2,17,vaikl8nl7hdr4y9jj4jyb9ey,1,6.8,100,2022-11-06T17:00:19.745Z,2022-11-06T17:52:35Z,3900517721,189,,3900274661,56,Back,3900274675,212,11.5,3900274657,107,,3900274667,140,5.8,3900274671,141,84.3,3900274679,213,4.6,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640277,22,1,1,2,18,vaikl8nl7hdr4y9jj4jyb9ey,0,5.9,85,2022-11-06T17:00:20.678Z,2022-11-06T17:00:24Z,3900274769,213,6.2,3900274755,56,Back,3900274763,141,78.7,3900274751,155,,3900274771,1,,3900274767,212,34.3,3900274759,140,38.3,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640289,21,44,1,2,19,bop6aslxmwvzsapdxsw3xbvfg,1,59.6,22,2022-11-06T17:00:22.040Z,2022-11-06T17:00:23Z,3900274813,286,,3900274811,56,Center,3900274827,233,23,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
